X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,county,verbatimLongitude,verbatimLatitude,coordinatePrecision,geoFlag,fieldNumber,individualCount,class,typeStatus,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"283",2019-11-21 10:18:18-03,IBt,SP,"119286",S,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Taylor, CM","Hoehne, W","6164","1967","02","01",NA,Brasil,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"2007",NA,NA,São Paulo,NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"284",2019-11-21 10:18:18-03,IBt,SP,"301004",S,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Taylor, CM","Franco, GADC; et al.","1342","1995","05","08",NA,Brasil,São Paulo,"Parque Estadual da Cantareira, Núcleo Engordador, trilha da Cachoeira",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"2007",NA,NA,São Paulo,NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"285",2019-11-21 10:18:18-03,IBt,SP,"301005",S,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Taylor, CM","Baitello, JB","761","1995","05","08",NA,Brasil,São Paulo,"Parque Estadual da Cantareira, Núcleo Engordador, trilha da Cachoeira",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"2007",NA,NA,São Paulo,NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"286",2019-11-21 10:18:18-03,IBt,SP,"259204",S,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Taylor, CM","Godoi, JV","320","1993","03","15",NA,Brasil,São Paulo,Parque Estadual das Fontes do Ipiranga,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"2007",NA,NA,São Paulo,NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"287",2019-11-21 10:18:18-03,IBt,SP,"174566",S,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Taylor, CM","Jung Mendaçolli, SL; et al.","381","1980","12","18",NA,Brasil,São Paulo,"Parque Estadual das Fontes do Ipiranga, Reserva Biológica",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"2007",NA,NA,São Paulo,NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"288",2019-11-21 10:18:18-03,IBt,SP,"174565",S,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Taylor, CM","Jung Mendaçolli, SL","362","1980","11","20",NA,Brasil,São Paulo,"Parque Estadual das Fontes do Ipiranga, Reserva Biológica",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"2007",NA,NA,São Paulo,NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"289",2019-11-21 10:18:18-03,IBt,SP,"174564",S,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Anunciação, EA","Jung Mendaçolli, SL; et al.","389","1981","08","08",NA,Brasil,São Paulo,"Parque Estadual das Fontes do Ipiranga, Reserva Biológica",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"1998","06","30",São Paulo,NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"290",2019-11-21 10:18:18-03,IBt,SP,"161355",S,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Jung Mendaçolli, SL","Jung Mendaçolli, SL; Cordeiro, I","285","1979","01","15",NA,Brasil,São Paulo,"Parque Estadual das Fontes do Ipiranga, Reserva Biológica",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"2001","05","24",São Paulo,NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"291",2019-11-21 10:18:18-03,IBt,SP,"159126",S,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Anunciação, EA","Kirizawa, M","370","1978","12","21",NA,Brasil,São Paulo,"Parque Estadual das Fontes do Ipiranga, Reserva Biológica",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"1998","06","30",São Paulo,NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"292",2019-11-21 10:18:18-03,IBt,SP,"138223",S,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Anunciação, EA","Corrêa, JA","17","1974","04","09",NA,Brasil,São Paulo,"Parque Estadual das Fontes do Ipiranga, Reserva Biológica",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"1998","06","30",São Paulo,NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
