X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,continentOcean,country,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,typeStatus,recordedBy,recordNumber,stateProvince,locality,phylum,order,scientificNameAuthorship,identifiedBy,year,month,day,county,decimalLongitude,decimalLatitude,imagecode,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,verbatimLongitude,verbatimLatitude,dayIdentified,class,relatedCatalogItem,fieldNumber,individualCount,infraspecificEpithet,sex,NM_MUNICIP,CD_GEOCMU
-46.3300018310547,-23.9599990844727,"610",2021-03-04 15:42:56-03,IF,SPSF,"03533",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,D.Bento Pickel,NA,SP,morro Santa Terezinha,Magnoliophyta,Ericales,NA,NA,"1949","11","27",Santos,-46.3300018310547,-23.9599990844727,NA,NA,NA,"26836",auto,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,SANTOS,"3548500"
-46.560001373291,-23.6900005340576,"611",2021-03-04 15:42:56-03,IF,SPSF,"34700",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFNovo; Árvore ca. 6 m, flores esverdeadas; GEOGRAFIA: Trilha de São Bernardo. Floresta Ombrófila Densa Montana&nf;UTM: X=346358 Y=7364328;",NA,NA,F. M. Souza & F. A. R. D. P. Arzolla & C. O. Araújo & W. Corrêa,"580",SP,"Parque Estadual da Serra do Mar, Núcleo Itutinga - Pilões",Magnoliophyta,Ericales,NA,N. M. Ivanauskas,"2005","03","21",São Bernardo do Campo,-46.560001373291,-23.6900005340576,NA,NA,NA,"31119",auto,"2005","04",NA,NA,"07",Magnoliopsida,NA,NA,NA,NA,NA,SÃO BERNARDO DO CAMPO,"3548708"
-46.6300010681152,-23.5400009155273,"612",2021-03-04 15:42:56-03,IF,SPSF,"33427",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,R.J.F. Garcia,"2180",SP,"Borore, fazenda Castanheiras",Magnoliophyta,Ericales,NA,NA,"2003","03","20",São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.287717,-23.769525,"632",2019-11-21 10:19:13-03,IBt,SP,"440920",S,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,NA,NA,"Santos, LC; Silva, C; Vidal, M; Almeida Scabbia, RJ","13",São Paulo,"Subprefeitura de Paranapiacaba e Parque Andreense. Parque Nascentes de Paranapiacaba e Parque Andreense. Parque Nascentes de Paranapiacaba, trilha da Comunidade",NA,NA,Mart.,"Almeida Scabbia, RJ","2008","03","06",Santo André,-46.287717,-23.769525,NA,NA,NA,NA,NA,"2008","10","-46.287717","-23.769525",NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.4199981689453,-23.8899993896484,"680",2020-08-13 18:02:59-03,IBt,SP,"296613",S,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,NA,NA,"Baitello, JB","239",São Paulo,"Parque Estadual da Serra do Mar, Núcleo Pilôes",NA,NA,Mart.,NA,"1987","12","07",Cubatão,-46.4199981689453,-23.8899993896484,NA,NA,NA,"15123",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CUBATÃO,"3513504"
-46.4199981689453,-23.8899993896484,"681",2020-08-13 18:02:59-03,IBt,SP,"296616",S,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,NA,NA,"Baitello, JB","285",São Paulo,"Parque Estadual da Serra do Mar, Núcleo Pilões",NA,NA,Mart.,NA,"1988","12","14",Cubatão,-46.4199981689453,-23.8899993896484,NA,NA,NA,"15123",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CUBATÃO,"3513504"
-46.4199981689453,-23.8899993896484,"682",2020-08-13 18:02:59-03,IBt,SP,"296615",S,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,NA,NA,"Baitello, JB","283",São Paulo,"Parque Estadual da Serra do Mar, Núcleo Pilões",NA,NA,Mart.,NA,"1988","12","14",Cubatão,-46.4199981689453,-23.8899993896484,NA,NA,NA,"15123",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CUBATÃO,"3513504"
-47.6300010681152,-24.3199996948242,"691",2020-08-13 18:02:59-03,IBt,SP,"297951",S,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,NA,NA,"Barreto, KD","3292",São Paulo,NA,NA,NA,Mart.,NA,"1994","11","29",Juquiá,-47.6300010681152,-24.3199996948242,NA,NA,NA,"32505",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUQUIÁ,"3526100"
-46.9900016784668,-24.3199996948242,"697",2020-08-27 12:20:23-03,IBt,SP,"311126",S,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,NA,NA,"Souza, VC","9330",São Paulo,NA,NA,NA,Mart.,NA,"1995","10","09",Peruíbe,-46.9900016784668,-24.3199996948242,NA,NA,NA,"21922",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PERUÍBE,"3537602"
-46.9900016784668,-24.3199996948242,"698",2020-08-13 18:02:59-03,IBt,SP,"297979",S,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,NA,NA,"Catharino, ELM","583",São Paulo,NA,NA,NA,Mart.,NA,"1986","01","13",Peruíbe,-46.9900016784668,-24.3199996948242,NA,NA,NA,"21922",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PERUÍBE,"3537602"
-46.9900016784668,-24.3199996948242,"699",2019-11-21 10:19:13-03,IBt,SP,"277197",S,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,"A#?#rvore da beira de riacho, frutos imaturos verdes, posteriormente vináceos",NA,NA,"Cordeiro, I; Melo, MMRF; Oliveira, RJ; Barros, M","1513",São Paulo,"Estação Ecológica Juréia-Itatins, Guarauzinho, trilha dos Caçadores, mata pluvial tropical de encosta",NA,NA,Mart.,"Godoy, JRL","1994","06","21",Peruíbe,-46.9900016784668,-24.3199996948242,NA,NA,NA,"21922",auto,"1996","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,PERUÍBE,"3537602"
-46.9900016784668,-24.3199996948242,"700",2019-11-21 10:19:13-03,IBt,SP,"344008",S,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,"Árvore coletada no interior da floresta atlântica de encosta, trilha do fundão, próximo ao alojamento do Núcleo Arpoador, EEJI, frutos verdes e vináceos ca. 5m alt.",NA,NA,"Oliveira, RJ; Gusmão, LFP","15",São Paulo,"Estação Ecológica Juréia-Itatins, Núcleo do Arpoador-Guarauzinho, floresta Atlântica de Encosta",NA,NA,Mart.,"Melo, MMRF","1997","10","20",Peruíbe,-46.9900016784668,-24.3199996948242,NA,NA,NA,"21922",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PERUÍBE,"3537602"
-45.8400001525879,-23.5300006866455,"701",2020-08-27 12:20:23-03,IBt,SP,"311125",S,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,NA,NA,"Shirasuna, RT","2",São Paulo,Estação Biológica de Boracéia,NA,NA,Mart.,NA,"1994","09","03",Salesópolis,-45.8400001525879,-23.5300006866455,NA,NA,NA,"18032",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-46.3300018310547,-23.9599990844727,"702",2020-08-13 18:02:59-03,IBt,SP,"296612",S,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,NA,NA,"Pickel, B",s.n.,São Paulo,NA,NA,NA,Mart.,NA,"1951","03","14",Santos,-46.3300018310547,-23.9599990844727,NA,NA,NA,"26836",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SANTOS,"3548500"
-46.560001373291,-23.6900005340576,"703",2019-11-21 10:19:13-03,IBt,SP,"406791",S,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,NA,NA,"Shirasuna, RT; Cachenco, MV","901",São Paulo,"Lote 2 Rodoanel Mário Covas, Trecho Sul",NA,NA,Mart.,"Cordeiro, I; Simão Bianchini, R; Capistrano, TR","2008","02","01",São Bernardo do Campo,-46.560001373291,-23.6900005340576,NA,NA,NA,"31119",auto,"2008","03",NA,NA,"17",NA,NA,NA,NA,NA,NA,SÃO BERNARDO DO CAMPO,"3548708"
-46.6300010681152,-23.5400009155273,"704",2021-02-04 09:02:38-03,IBt,SP,"13785",S,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,NA,NA,"Usteri, A",s.n.,São Paulo,NA,NA,NA,Mart.,NA,NA,NA,NA,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"705",2020-08-27 12:20:23-03,IBt,SP,"311122",S,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,NA,NA,"Ferreira, GMP","40",São Paulo,NA,NA,NA,Mart.,NA,"1996","01","18",São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.3899993896484,-23.9599990844727,"706",2020-10-22 10:13:53-03,IBt,SP,"351832",S,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,NA,NA,"Pastore, JA","969",São Paulo,Parque Estadual Xixová-Japuí,NA,NA,Mart.,NA,"2001","02","16",São Vicente,-46.3899993896484,-23.9599990844727,NA,NA,NA,"25482",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO VICENTE,"3551009"
-47.9199981689453,-24.3799991607666,"707",2020-08-13 18:02:59-03,IBt,SP,"298416",S,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,NA,NA,"Almeida Scabbia, RJ",s.n.,São Paulo,Fazenda Intervales,NA,NA,Mart.,NA,"1995","05","18",Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
