X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,barcode,imagecode,occurrenceRemarks,phylum,order,continentOcean,preparationType,infraspecificEpithet,coordinatePrecision,geoFlag,class,relatedCatalogItem,relationshipType,individualCount,fieldNumber,typeStatus,previousCatalogNumber,sex,NM_MUNICIP,CD_GEOCMU
-47.4599990844727,-24.2800006866455,"761",2020-06-29 09:31:15-03,UFRRJ,RBR,"7912",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,A.L. Peixoto,"1997","05",NA,"J.R. Pirani; R.F. Garcia",s.n.,"1994","04","20",Brasil,São Paulo,Miracatu,"Fazenda Itereí, Serra de Paranapiacaba, 24º 03#?#S, 47º 13#?# W, BR- 116 km 350. Floresta Tropical pluvial Atlântica de encosta. Trilha do morro Yolanda.",-47.4599990844727,-24.2800006866455,NA,NA,"550","550",RBR00007912,NA,NA,NA,NA,NA,NA,NA,"43974",auto,NA,NA,NA,NA,NA,NA,NA,NA,MIRACATU,"3529906"
-46.6300010681152,-23.5400009155273,"771",2020-06-29 09:31:15-03,UFRRJ,RBR,"7875",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,NA,NA,NA,NA,R.M. Klein,"10985","1973","11","28",Brasil,São Paulo,São Paulo,"Instituto de biociências,Universidade de São Paulo.",-46.6300010681152,-23.5400009155273,NA,NA,"750","750",RBR00007875,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"774",2020-06-29 09:31:15-03,UFRRJ,RBR,"8391",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,A.L. Peixoto,"1986",NA,NA,J.P. Coelho,s/ns.n.,"1945","10","26",Brasil,São Paulo,São Paulo,"Município de São Paulo, bairro do Tremembé, sitio Bassotti.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,RBR00008391,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-45.8400001525879,-23.5300006866455,"795",2020-06-29 09:31:15-03,UFRRJ,RBR,"7892",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,NA,NA,NA,NA,"A.L. Peixoto; O.L. Peixoto","1949","1984","03","03",Brasil,São Paulo,Salesópolis,Reserva de Boracéia.,-45.8400001525879,-23.5300006866455,NA,NA,NA,NA,RBR00007892,NA,NA,NA,NA,NA,NA,NA,"18032",auto,NA,NA,NA,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-47.9199981689453,-24.3799991607666,"847",2020-06-29 09:31:15-03,UFRRJ,RBR,"7911",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,NA,NA,NA,NA,G.D. Fernandes,"33405","1995","02","13",Brasil,São Paulo,Sete Barras,"Estrada Sete Barras- São Miguel Arcanjo, S 25 01 13,8,W 47 54 59.",-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,RBR00007911,NA,NA,NA,NA,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-45.8400001525879,-23.5300006866455,"912",2020-06-29 09:31:15-03,UFRRJ,RBR,"7879",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,NA,NA,NA,NA,"A.L. Peixoto; O.L. Peixoto",2038a,"1984","12","09",Brasil,São Paulo,Salesópolis,Reserva de Boracéia.,-45.8400001525879,-23.5300006866455,NA,NA,NA,NA,RBR00007879,NA,NA,NA,NA,NA,NA,NA,"18032",auto,NA,NA,NA,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-45.8400001525879,-23.5300006866455,"913",2020-06-29 09:31:15-03,UFRRJ,RBR,"7878",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,NA,NA,NA,NA,"A.L. Peixoto; O.L. Peixoto","2042","1984","12","06",Brasil,São Paulo,Salesópolis,Reserva de Boracéia.,-45.8400001525879,-23.5300006866455,NA,NA,NA,NA,RBR00007878,NA,NA,NA,NA,NA,NA,NA,"18032",auto,NA,NA,NA,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-45.8400001525879,-23.5300006866455,"914",2020-06-29 09:31:15-03,UFRRJ,RBR,"7872",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,NA,NA,NA,NA,"A.L. Peixoto; O.L. Peixoto","1950",NA,NA,NA,Brasil,São Paulo,Salesópolis,Reserva de Boracéia.,-45.8400001525879,-23.5300006866455,NA,NA,NA,NA,RBR00007872,NA,NA,NA,NA,NA,NA,NA,"18032",auto,NA,NA,NA,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-45.8400001525879,-23.5300006866455,"915",2020-06-29 09:31:15-03,UFRRJ,RBR,"7877",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,NA,NA,NA,NA,"A.L. Peixoto; O.L. Peixoto","2038","1984","12","06",Brasil,São Paulo,Salesópolis,"Reserva de Boracéia., Próximo a represa.",-45.8400001525879,-23.5300006866455,NA,NA,NA,NA,RBR00007877,NA,NA,NA,NA,NA,NA,NA,"18032",auto,NA,NA,NA,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-46.3899993896484,-23.9599990844727,"1006",2020-12-21 16:35:44-03,MBM,MBM,"256494",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spr.) Perkins,"Pastore, J.A.",NA,NA,NA,"Pastore, J.A.; et al.; et al.","879",NA,NA,NA,Brazil,São Paulo,São Vicente,Parque Estadual Xixová-Japuí,-46.3899993896484,-23.9599990844727,NA,NA,NA,NA,MBM256494,MBM256494,NA,NA,NA,Southern America,NA,NA,"25482",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO VICENTE,"3551009"
-46.6300010681152,-23.5400009155273,"1020",2020-12-21 16:35:44-03,MBM,MBM,"69320",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spr.) Perkins,"Peixoto, A.L.",NA,NA,NA,"Mattos, J.",s.n.,"1960","10","28",Brazil,São Paulo,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,MBM069320,MBM069320,NA,NA,NA,Southern America,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.39722,-23.78611,"1094",2016-03-09 18:11:34-03,MNHN,RECOLNAT_MNHN_P,P06807582,PreservedSpecimen,NA,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,NA,NA,NA,NA,"Almeida-Scabbia, R.J.|Silva, C.& al.",NA,"2007","11","13",Brésil,NA,NA,"Santo André, SP, Subprefeitura de Paranapuiacaba e Parque Andreense, região administrativa da Subprefeitura, Parque das Garças",-46.39722,-23.78611,NA,NA,NA,NA,P06807582,P06807582_01,"Prélèvement de fleur pour Y.Staedler, Vienna, 03/2015, demande Colhelper n° 36193 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06807582' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,hb,NA,NA,NA,NA,NA,NA,NA,"5142",NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.47222,-23.77167,"1095",2016-03-09 18:11:34-03,MNHN,RECOLNAT_MNHN_P,P06807583,PreservedSpecimen,NA,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,NA,NA,NA,NA,"Almeida-Scabbia, R.J.|Silva, C.|Santos, M.A.",NA,"2007","10","30",Brésil,NA,NA,"Santo andré, SP, Subprefeitura de Paranapuiacaba e Parque Andreense, Rua Jaragua do Sul",-46.47222,-23.77167,NA,NA,NA,NA,P06807583,P06807583_01,"Prélèvement de fleur pour Y.Staedler, Vienna, 03/2015, demande Colhelper n° 36193 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06807583' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,hb,NA,NA,NA,NA,NA,NA,NA,"5063",NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.28917,-23.76806,"1096",2015-09-05 12:38:18-03,MNHN,RECOLNAT_MNHN_P,P06807584,PreservedSpecimen,NA,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,NA,NA,NA,NA,"Santos, L.C.|Silva, C.|Almeida-Scabbia, R.J.|Vidal, M.",NA,"2008","3","6",Brasil,São Paulo,Santo André,"Subprefeitura de Paranapiacaba e Parque Andreense. Pq. Nascentes de PAranapiacaba, trilha Cachoeira da Água Fria",-46.28917,-23.76806,NA,NA,NA,NA,P06807584,P06807584_01,<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06807584' target='other'> <mi>dwc_moreinfo</mi></a>,NA,NA,NA,hb,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA,NA,SANTO ANDRÉ,"3547809"
-45.86667,-23.63333,"1098",2018-05-22 14:19:12-03,MNHN,RECOLNAT_MNHN_P,P02001450,PreservedSpecimen,NA,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,NA,NA,NA,NA,"Custodio Filho, A.",NA,"1983","12","8",Brasil,São Paulo,Biritiba-Mirim,Estação Biológica de Boracéia,-45.86667,-23.63333,NA,NA,NA,NA,P02001450,P02001450_01,<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02001450' target='other'> <mi>dwc_moreinfo</mi></a>,NA,NA,NA,hb,NA,NA,NA,NA,NA,NA,NA,"1987",NA,NA,NA,SALESÓPOLIS,"3545001"
-46.6300010681152,-23.5400009155273,"1106",2018-12-19 17:40:29-02,MNHN,RECOLNAT_MNHN_P,P02001451,PreservedSpecimen,NA,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,Lirio,NA,NA,NA,"Handro, O.",NA,NA,NA,NA,Brasil,São Paulo,São Paulo,Nativa do Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,P02001451,P02001451_01,<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02001451' target='other'> <mi>dwc_moreinfo</mi></a>,NA,NA,NA,hb,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.859083,-24.173194,"1112",2020-12-11 11:38:51-03,UFMG,BHCB,"171336",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,NA,"2013","04","04","Bettinardi, ML; Moreno, VS; Girão, VJ; Florido, DB; Braga, DPP; Souza, VC de; Rodrigues, RR; Ta","17","2013","04","01",Brasil,São Paulo,Tapiraí,"Reserva particular da Votorantim., UHE da Barra, UHE Alecrim, trilha da chaminé.",-47.859083,-24.173194,"-47.859083","-24.173194","297","297",BHCB015879,NA,NA,Dicotyledon,NA,Southern America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-47.633333,-24.0725,"1115",2020-12-11 11:38:51-03,UFMG,BHCB,"171291",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,NA,"2013",NA,NA,"Virillo, CB; Caramez, RB; Florido, FG; Costa, MFB; Souza, VC de; Rodrigues, RR; Tamashiro, J","72","2013","03","28",Brasil,São Paulo,Tapiraí,"Reserva Particular da Votorantim (CBA)., UHE Barra, trilha Casa de Pedra",-47.633333,-24.0725,"-47.633333","-24.0725","65","65",BHCB015831,NA,"Arvoreta, 4m, frutos esverdeados",Dicotyledon,NA,Southern America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUQUIÁ,"3526100"
-46.7,-23.58,"1304",2020-09-12 05:00:02-03,US,US,"3560963",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,floribunda,Mollinedia floribunda,Tul.,NA,NA,NA,NA,S. Aragaki,"425","1994","9","22",Brazil,São Paulo,São Paulo,Parque Municipal Alfredo Volpi,-46.7,-23.58,NA,NA,NA,NA,US01347554,US01347554_01,NA,NA,Laurales,South America - Neotropics,NA,NA,NA,NA,Dicotyledonae,NA,NA,"1",NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1361",2020-09-12 05:00:02-03,US,US,"2771646",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,NA,NA,NA,NA,A. Gehrt,s.n.,"1939","12","17",Brazil,São Paulo,São Paulo,Pirajussara,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,US01347594,US01347594_01,NA,NA,Laurales,South America - Neotropics,NA,NA,"53584",auto,Dicotyledonae,NA,NA,"1",NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.0299987792969,-23.5699996948242,"1364",2020-09-02 16:33:35-03,Cenargen,CEN,"62274",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,A. Custódio Filho,"1989",NA,NA,Alcebíades Custódio Filho,"2224","1984","02","03",Brasil,SP,BIRITIBA-MIRIM,Estação Biológica da Boracéia. Lat.: 23°38' - 23°39' S. Long.:45°52' - 45°53' O. Alt.: 890 - 950 m.,-46.0299987792969,-23.5699996948242,NA,NA,NA,NA,CEN00062274,CEN00062274,Doação do Instituto de Botânica - SP. São Paulo.,NA,NA,NA,Exsicatas,NA,"19656",auto,NA,NA,NA,"1",NA,NA,NA,NA,BIRITIBA MIRIM,"3506607"
-46.7725,-23.663056,"1381",2019-11-13 11:26:21-03,USP,SPF,"117999",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Peixoto, AL","1998",NA,NA,"Garcia, RJF","103","1992","07","14",Brasil,São Paulo,São Paulo,"Parque Santo Dias, Trilha principal.",-46.7725,-23.663056,"-46.7725","-23.663056",NA,NA,SPF00117999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.716667,-23.55,"1383",2019-11-13 11:26:21-03,USP,SPF,"149077",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Groppo, M","2001","06",NA,"Groppo, M","819","2001","06","28",Brasil,São Paulo,São Paulo,NA,-46.716667,-23.55,"-46.716667","-23.55","760","760",SPF00149077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.216667,-24.05,"1398",2019-11-13 11:26:21-03,USP,SPF,"94388",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Peixoto, AL","1997",NA,NA,"Pirani, JR","3127","1994","04","20",Brasil,São Paulo,Miracatu,"Serra de Paranapiacaba, Trilha do Morro Yolanda.",-47.216667,-24.05,"-47.216667","-24.05","550","600",SPF00094388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MIRACATU,"3529906"
-47.4599990844727,-24.2800006866455,"1418",2019-11-13 11:26:21-03,USP,SPF,"107447",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Lírio, EJ","2016","12",NA,"Aguiar, OT","578","1995","08","11",Brasil,São Paulo,Miracatu,"Parque Estadual do Jurupará, Região do Ribeirão do Mico, próximo do Rio Juquiá.",-47.4599990844727,-24.2800006866455,NA,NA,NA,NA,SPF00107447,NA,NA,NA,NA,NA,NA,NA,"43974",auto,NA,NA,NA,NA,NA,NA,NA,NA,MIRACATU,"3529906"
-46.6300010681152,-23.5400009155273,"1421",2019-11-13 11:26:21-03,USP,SPF,"168670",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Sleumer, HO",NA,NA,NA,"Hoehne, FC",s.n.,"1918","12","05",Brasil,São Paulo,São Paulo,Butantan.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00168670,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1422",2019-11-13 11:26:21-03,USP,SPF,"17228",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Peixoto, AL","1998",NA,NA,"Rossi, L","165","1980","01","18",Brasil,São Paulo,São Paulo,"Cidade Universitária Armando de Salles Oliveira, Mata da Reserva da Cidade Universitária.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00017228,SPF00017228,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1423",2019-11-13 11:26:21-03,USP,SPF,"17224",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Peixoto, AL","1984","07",NA,"Rossi, L","129","1979","11","29",Brasil,São Paulo,São Paulo,"Cidade Universitária Armando de Salles Oliveira, Mata da Reserva da Cidade Universitária Armando de Salles Oliveira.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00017224,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1424",2019-11-13 11:26:21-03,USP,SPF,"17229",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Peixoto, AL",NA,NA,NA,"Rossi, L","168","1980","02","26",Brasil,São Paulo,São Paulo,"Cidade Universitária Armando de Salles Oliveira, Mata da Reserva da Cidade Universitária Armando de Salles Oliveira",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00017229,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1425",2019-11-13 11:26:21-03,USP,SPF,"17221",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Peixoto, AL","1998",NA,NA,"Rossi, L","122","1979","11","22",Brasil,São Paulo,São Paulo,"Cidade Universitária Armando de Salles Oliveira, Mata da Reserva da Cidade Universitária Armando de Salles Oliveira",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00017221,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1426",2019-11-13 11:26:21-03,USP,SPF,"17212",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Peixoto, AL","1984","07","10","Rossi, L","108","1979","11","06",Brasil,São Paulo,São Paulo,"Cidade Universitária Armando de Salles Oliveira, Mata da Reserva da Cidade Universitária Armando de Salles Oliveira - USP.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00017212,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1427",2019-11-13 11:26:21-03,USP,SPF,"17226",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Peixoto, AL",NA,NA,NA,"Rossi, L","143","1979","12","13",Brasil,São Paulo,São Paulo,"Cidade Universitária Armando de Salles Oliveira, Mata da Reserva da Cidade Universitária Armando de Salles Oliveira - USP.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00017226,SPF00017226,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1428",2019-11-13 11:26:21-03,USP,SPF,"112594",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Peixoto, AL","1984","07",NA,"Rossi, L","126","1979","11","22",Brasil,São Paulo,São Paulo,"Cidade Universitária Armando de Salles Oliveira, Mata da Reserva da Cidade Universitária Armando de Salles Oliveira - USP.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00112594,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1429",2019-11-13 11:26:21-03,USP,SPF,"17223",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Peixoto, AL","1984","07",NA,"Rossi, L","125","1979","11","22",Brasil,São Paulo,São Paulo,"Cidade Universitária Armando de Salles Oliveira, Mata de Reserva da Cidade Universitária Armando de Salles de Oliveira - USP.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00017223,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1430",2019-11-13 11:26:21-03,USP,SPF,"17218",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Peixoto, AL",NA,NA,NA,"Rossi, L","119","1979","11","22",Brasil,São Paulo,São Paulo,"Cidade Universitária Armando de Salles Oliveira, Reserva da Cidade Universitária Armando de Salles Oliveira.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00017218,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1431",2019-11-13 11:26:21-03,USP,SPF,"17220",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Peixoto, AL",NA,NA,NA,"Rossi, L","121","1979","11","22",Brasil,São Paulo,São Paulo,"Cidade Universitária Armando de Salles Oliveira, Reserva da Cidade Universitária Armando de Salles Oliveira.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00017220,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1432",2019-11-13 11:26:21-03,USP,SPF,"17222",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Peixoto, AL",NA,NA,NA,"Rossi, L","123","1979","11","22",Brasil,São Paulo,São Paulo,"Cidade Universitária Armando de Salles Oliveira, Reserva da Cidade Universitária Armando de Salles Oliveira.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00017222,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1433",2019-11-13 11:26:21-03,USP,SPF,"17219",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Peixoto, AL",NA,NA,NA,"Rossi, L","120","1979","11","22",Brasil,São Paulo,São Paulo,"Cidade Universitária Armando de Salles Oliveira, Reserva da Cidade Universitária Armando de Salles Oliveira.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00017219,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1434",2019-11-13 11:26:21-03,USP,SPF,"17227",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Peixoto, AL",NA,NA,NA,"Rossi, L","144","1979","12","13",Brasil,São Paulo,São Paulo,"Cidade Universitária Armando de Salles Oliveira, Reserva da Cidade Universitária Armando de Salles Oliveira.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00017227,SPF00017227,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1435",2021-03-15 18:28:53-03,USP,SPF,"222817",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Lírio, EJ","2016",NA,NA,"Silva-Luz, CL","124","2010","11","30",Brasil,São Paulo,São Paulo,"Parque Estadual da Cantareira, Núcleo Águas Claras. Av. Senador José Emírio de Marais. Divisa dos municípios de São Paulo e Mairiporã. Trilha das Águas, próxima ao córrego.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00222817,NA,"Arvoreta ca. 3 m alt. Folhas verdes discolores. Botões esverdeados. Planta feminina.; Mata ciliar.",NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1436",2021-03-15 18:28:53-03,USP,SPF,"222826",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Lírio, EJ","2016",NA,NA,"Silva-Luz, CL","115","2010","11","30",Brasil,São Paulo,São Paulo,"Parque Estadual da Cantareira, Núcleo Águas Claras. Av. Senador José Emírio de Marais. Divisa dos municípios de São Paulo e Mairiporã. Trilha Sede-Samambaia-açu, picada à esquerda, na descida.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00222826,NA,"Arvoreta ca. 4 m alt. Folhas verdes discolores. Eixo da inflorescência esverdeado. Cálice amarelo-esverdeado, estames amarelos. Planta masculina.; Floresta ombrófila densa antropizada, com muitos pinheiros.",NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1437",2019-11-13 11:26:21-03,USP,SPF,"103152",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Peixoto, AL","1999",NA,NA,"Pastore, JA","595","1995","05","23",Brasil,São Paulo,São Paulo,"Parque Estadual da Cantareira, Núcleo de Engordador, Trilha do Macuco.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00103152,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
