X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,locality,typeStatus,continentOcean,preparationType,previousCatalogNumber,phylum,order,coordinatePrecision,geoFlag,infraspecificEpithet,class,relatedCatalogItem,relationshipType,fieldNumber,individualCount,sex,NM_MUNICIP,CD_GEOCMU
-45.866667,-23.633333,"1610",2019-11-21 09:58:16-03,IBt,SP,"197445",S,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Mamede, MCH","2012","04",NA,"Custodio Filho, A","2061","1983","12","09",Brasil,São Paulo,Biritiba-Mirim,-45.866667,-23.633333,"-45.866667","-23.633333","890","950",NA,SP022992,SP022992,"Estação Biológica de Boracéia, 23°38'- 23°39'S e 45°52'- 45°53' W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-45.866667,-23.633333,"1611",2019-11-21 09:58:16-03,IBt,SP,"195693",S,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Mamede, MCH","2012","04",NA,"Custodio Filho, A","2185","1984","01","04",Brasil,São Paulo,Biritiba-Mirim,-45.866667,-23.633333,"-45.866667","-23.633333","890","950",NA,SP022986,SP022986,"Estação Biológica de Boracéia, 23°38'- 23°39'S e 45°52'- 45°53' W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-45.866667,-23.633333,"1612",2019-11-21 09:58:16-03,IBt,SP,"192407",S,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Mamede, MCH","2012","04",NA,"Custodio Filho, A; Cerati, TM","1270","1983","03","30",Brasil,São Paulo,Biritiba-Mirim,-45.866667,-23.633333,"-45.866667","-23.633333","890","950",NA,SP022990,SP022990,"Estação Biológica de Boracéia, 23°38'- 23°39'S e 45°52'- 45°53' W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-45.866667,-23.633333,"1614",2019-11-21 09:58:16-03,IBt,SP,197445a,Extra,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Mamede, MCH","2012","04",NA,"Custodio Filho, A","2061","1983","12","09",Brasil,São Paulo,Biritiba-Mirim,-45.866667,-23.633333,"-45.866667","-23.633333","890","950",NA,SP022993,SP022993,"Estação Biológica de Boracéia, 23°38'- 23°39'S e 45°52'- 45°53' W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-46.1883010864258,-23.5228004455566,"1668",2019-11-21 09:58:17-03,IBt,SP,"347511",S,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Mamede, MCH","2012","04",NA,"Tomasulo, PLB","327","1993","05","20",Brasil,São Paulo,Mogi das Cruzes,-46.1883010864258,-23.5228004455566,NA,NA,NA,NA,NA,SP022998,SP022998,Parque Municipal da Serra do Itapety,NA,NA,NA,NA,NA,NA,"28666",auto,NA,NA,NA,NA,NA,NA,NA,MOGI DAS CRUZES,"3530607"
-46.9900016784668,-24.3199996948242,"1670",2019-11-21 09:58:17-03,IBt,SP,"247602",S,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Mamede, MCH","2012","04",NA,"Rossi, L; Catharino, ELM; Rodrigues, EHA; Campos, MTVA","775","1990","11","21",Brasil,São Paulo,Peruíbe,-46.9900016784668,-24.3199996948242,NA,NA,NA,NA,"Arvoreta 5,0 m alt, corola creme-esverdeada, beira de estrada",SP023009,SP023009,"Estação Ecológica Juréia-Itatins, Estrada Peruíbe, margem do Rio Una",NA,NA,NA,NA,NA,NA,"21922",auto,NA,NA,NA,NA,NA,NA,NA,PERUÍBE,"3537602"
-46.9900016784668,-24.3199996948242,"1671",2019-11-21 09:58:17-03,IBt,SP,"345401",S,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Mamede, MCH","2012","04",NA,"Cordeiro, I; Pinheiro, F; Oliveira, RJ","1994","2000","01","26",Brasil,São Paulo,Peruíbe,-46.9900016784668,-24.3199996948242,NA,NA,NA,NA,"Árvore ca. 10 m alt, frutos imaturos verdes",SP023010,SP023010,"Estação Ecológica Juréia-Itatins, Núcleo Guarau, Morro do Fernando. Mata ombrófila densa de encosta",NA,NA,NA,NA,NA,NA,"21922",auto,NA,NA,NA,NA,NA,NA,NA,PERUÍBE,"3537602"
-45.8400001525879,-23.5300006866455,"1672",2019-11-21 09:58:17-03,IBt,SP,"65802",S,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Mello-Silva, R; Lopes, JC","2012",NA,NA,"Kuhlmann, M","2010","1949","11","19",Brasil,São Paulo,Salesópolis,-45.8400001525879,-23.5300006866455,NA,NA,"850","850",NA,SP022961,SP022961,Borácea,NA,NA,NA,NA,NA,NA,"18032",auto,NA,NA,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-46.6300010681152,-23.5400009155273,"1673",2019-11-21 09:58:17-03,IBt,SP,"40208",S,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Mamede, MCH","2012","04",NA,s.col.,s.n.,"1939","03","21",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Enviado pelo Dr. J. Aranha Pereira, nº 26",SP022989,SP022989,Cantareira,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1674",2019-11-21 09:58:17-03,IBt,SP,"58377",S,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Mamede, MCH","2012","04",NA,"Hashimoto, G","613","1949","03","13",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SP022988,SP022988,Jabaquara,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1675",2019-11-21 09:58:17-03,IBt,SP,"236617",S,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Mello-Silva, R; Lopes, JC","2012",NA,NA,"Gorgatti, L","3","1977","08","24",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SP022939,SP022939,Parque do Estado,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1676",2019-11-21 09:58:17-03,IBt,SP,"30491",S,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Mello-Silva, R; Lopes, JC","2012",NA,NA,"Hoehne, FC",s.n.,"1932","12","27",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SP022962,SP022962,"Parque do Estado, Nativa no Parque",NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1677",2019-11-21 09:58:16-03,IBt,SP,"205698",S,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Mamede, MCH","2012","04",NA,"Carvalho, JD",s.n.,"1986","04","10",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Estudos fitoquímicos: Dr. Fernando Oliveira,SP023004,SP023004,Parque Estadual das Fontes do Ipiranga,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1678",2019-11-21 09:58:17-03,IBt,SP,"28598",S,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Mamede, MCH","2012","04",NA,"Hoehne, FC",s.n.,"1931","12","21",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Planta viva nº 182,SP023003,SP023003,Parque Estadual das Fontes do Ipiranga,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.9199981689453,-24.3799991607666,"1679",2019-11-21 09:58:17-03,IBt,SP,"268380",S,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Mello-Silva, R; Lopes, JC","2012",NA,NA,"Leitão Filho, HF","331","1968","01","31",Brasil,São Paulo,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,NA,SP022944,SP022944,NA,NA,NA,NA,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-47.9199981689453,-24.3799991607666,"1680",2019-11-21 09:58:17-03,IBt,SP,"276131",S,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, JC","2009","02",NA,"Almeida Scabbia, RJ; et al.",Saibadela207,"1994","04","08",Brasil,São Paulo,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,NA,SP010169,SP010169,"Fazenda Intervales, Base Saibadela, trilha do rio, beira rio",NA,NA,NA,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-46.4199981689453,-23.8899993896484,"1686",2019-11-21 09:58:17-03,IBt,SP,"8820",S,Plantae,Annonaceae,Annona,neolaurifolia,Annona neolaurifolia,H.Rainer,"Mamede, MCH","2012","03",NA,"Loefgren, A",CGG5985,"1899","08","10",Brasil,São Paulo,Cubatão,-46.4199981689453,-23.8899993896484,NA,NA,NA,NA,NA,SP022376,SP022376,NA,NA,NA,NA,NA,NA,NA,"15123",auto,NA,NA,NA,NA,NA,NA,NA,CUBATÃO,"3513504"
-46.283333,-23.766667,"1690",2019-11-21 09:58:17-03,IBt,SP,"514845",S,Plantae,Annonaceae,Annona,neosericea,Annona neosericea,H.Rainer,"Lima, MER","2008","05",NA,"Lima, MEL; et al.","1720","2008","01","08",Brasil,São Paulo,Santo André,-46.283333,-23.766667,"-46.283333","-23.766667","964","964",NA,NA,NA,"Parque Natural Municipal Nascentes de Paranapiacaba. Trilha da Comunidade, local muito íngreme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MOGI DAS CRUZES,"3530607"
-45.8400001525879,-23.5300006866455,"1701",2019-11-21 09:58:17-03,IBt,SP,"339405",S,Plantae,Annonaceae,Annona,neosericea,Annona neosericea,H.Rainer,NA,NA,NA,NA,"Nicolau, SA; Mana de Deus, JR; Menezes, AC","1240","1996","12","27",Brasil,São Paulo,Salesópolis,-45.8400001525879,-23.5300006866455,NA,NA,NA,NA,NA,NA,NA,"Área seguindo o curso do Tietê, abaixo das Nascentes, borda eucaliptal.",NA,NA,NA,NA,NA,NA,"18032",auto,NA,NA,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-46.5299987792969,-23.6599998474121,"1702",2019-11-21 09:58:17-03,IBt,SP,"23510",S,Plantae,Annonaceae,Annona,neosericea,Annona neosericea,H.Rainer,"Mamede, MCH","2012",NA,NA,"Lemos, C",s.n.,"1928","05","02",Brasil,São Paulo,Santo André,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,SP010157,SP010157,E.B. do Alto da Serra de Paranapiacaba,NA,NA,NA,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"1703",2019-11-21 09:58:17-03,IBt,SP,"258016",S,Plantae,Annonaceae,Annona,neosericea,Annona neosericea,H.Rainer,"Mamede, MCH","2012",NA,NA,"Handro, O","1201","1967","09","28",Brasil,São Paulo,Santo André,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,"Árvore de pequena de ca. 4m alt., flores amarelo-pardacentas, na borda",SP010156,SP010156,"E.B. do Alto da Serra de Paranapiacaba, via férrea São Paulo-Santos",NA,NA,NA,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"1704",2019-11-21 09:58:17-03,IBt,SP,"426012",S,Plantae,Annonaceae,Annona,neosericea,Annona neosericea,H.Rainer,"Capistrano, TR","2009","01","22","Simão Bianchini, R; Rossi, L; Queiroz, RT","1644","2007","10","18",Brasil,São Paulo,Santo André,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,NA,NA,"Lote 1 Rodoanel Mário Covas, Trecho Sul",NA,NA,NA,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.6300010681152,-23.5400009155273,"1705",2019-11-21 09:58:28-03,IBt,SP,"7768",S,Plantae,Annonaceae,Rollinia,dolabripetala,Rollinia dolabripetala,(Raddi) R.E.Fr.,"Fries, RE",NA,NA,NA,"Hoehne, FC",s.n.,"1919","10","27",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Árvore cult. no Horto,SP001701,SP001701,Butantan,Paratype,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
