"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","phylum","class","order","individualCount","continentOcean","preparationType","previousCatalogNumber","relatedCatalogItem","relationshipType","fieldNumber","infraspecificEpithet","typeStatus","sex"
"2378","2020-07-23 12:17:15-03","CEPLAC","CEPEC","142133","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum",NA,"Queiroz-Lima, A.","2015","01","27","Brasil","Bahia","Guiné","Guiné, subida para o beco do Pati - Serra do Esbarrancado - Chapada Diamantina","-41.5","-12.75","41w30'","12S45'",NA,NA,"Sem Informação","137","1186","1186","Foto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2379","2020-07-23 12:17:15-03","CEPLAC","CEPEC","139611","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum",NA,"J. L. da Paixao","2006","03","19","Brasil","Bahia","ALMADINA","Serra do Corcovado, Rod. Almadina/Coarací, ca. 5Km.","-39.6025","-14.703611","39W36'9","14S42'13",NA,NA,"C. A. Bastos","843","300","300","<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2380","2020-07-23 12:17:15-03","CEPLAC","CEPEC","20012","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum",NA,"R. M. Harley","1985","02","08","Brasil","Bahia","MUCUGÊ","4Km ao S Mucugê, Rod. Para Cascavel, perto do Rio Cumbuca.","-41.383333",NA,"41W23'0","13S0",NA,NA,"P. J. Cribb","16050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1976",NA,NA,NA,NA,NA
"2381","2020-07-23 12:17:15-03","CEPLAC","CEPEC","20742","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum",NA,"S. A. Mori","1980","03","25","Brasil","Bahia","ÁGUA QUENTE","Pico das Almas. A 17Km NW Rio de Contas.",NA,NA,NA,NA,NA,NA,"A. L. Toscano","13591",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995",NA,NA,NA,NA,NA
"2382","2020-07-23 12:17:15-03","CEPLAC","CEPEC","21169","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum",NA,"R. M. Harley","1977","03","19","Brasil","Bahia","RIO DE CONTAS","Meio/acima da rampa Pico das Almas. Ca. 25Km WNW da Vila do Rio de Contas.","-41.95","-13.55","41W57'0","13S33'0",NA,NA,"A. L. Toscano","19703",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995",NA,NA,NA,NA,NA
"2383","2020-07-23 12:17:15-03","CEPLAC","CEPEC","21179","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum",NA,"R. M. Harley","1977","01","05","Brasil","Bahia","ILHÉUS","12Km ao S Rod. Pontal/Cururupe.","-39.016667","-14.9","39W1'0","14S54'0",NA,NA,"C. N. Fraga","17815",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/02/2000",NA,NA,NA,NA,NA
"2384","2020-07-23 12:17:15-03","CEPLAC","CEPEC","21216","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum",NA,"R. M. Harley","1980","03","19","Brasil","Bahia","ALCOBAÇA","12Km ao N da Rod. Entre Alcobaça e Prado.","-39.216667","-17.483333","39W13'0","17S29'0",NA,NA,"C. N. Fraga","18001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/02/2000",NA,NA,NA,NA,NA
"2385","2020-07-23 12:17:15-03","CEPLAC","CEPEC","21235","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum",NA,"R. M. Harley","1982","04","19","Brasil","Bahia","ANDARAÍ","10Km ao S de Andarai, Rod. Para Mucugê.","-41.316667","-12.866667","41W19'0","12S52'0",NA,NA,"C. N. Fraga","18757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/02/2000",NA,NA,NA,NA,NA
"2386","2020-07-23 12:17:15-03","CEPLAC","CEPEC","25662","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum",NA,"R. M. Harley","1980","07","31","Brasil","Bahia","BARRA DA ESTIVA","Serra do Sincorá. 15-19Km ao W da cidade, Rod. Jussiape.","-41.45","-13.583333","41W27'","13S35'",NA,NA,"C. N. Fraga","20783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/02/2000",NA,NA,NA,NA,NA
"2387","2020-07-23 12:17:15-03","CEPLAC","CEPEC","29971","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum",NA,"G. P. Lewis","1988","12","07","Brasil","Bahia","ITAMARAJÚ","Faz. Pau-brasil.","-39.533333","-17.05","39W32'0","17S3'0",NA,NA,"C. N. Fraga","759",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/02/2000",NA,NA,NA,NA,NA
"2388","2020-07-23 12:17:15-03","CEPLAC","CEPEC","30530","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum",NA,"R. M. Harley","1980","05","22","Brasil","Bahia","LENÇÓIS","Serras dos Lençóis. Serra do bejão. 14Km ao NW de Lençóis.","-41.45","-12.45","41W27'","12S27'",NA,NA,"C. N. Fraga","22380",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/02/2000",NA,NA,NA,NA,NA
"2389","2020-07-23 12:17:15-03","CEPLAC","CEPEC","30531","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum",NA,"R. M. Harley","1980","05","22","Brasil","Bahia","LENÇÓIS","Serras dos Lençóis. Serra do Brejão ca, 14Km ao NW de Lençóis.","-41.45","-12.45","41W27'","12S27'",NA,NA,"C. N. Fraga","22379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/02/2000",NA,NA,NA,NA,NA
"2390","2020-07-23 12:17:15-03","CEPLAC","CEPEC","30820","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum",NA,"R. M. Harley","1980","05","25","Brasil","Bahia","LENÇÓIS","Serras dos Lençóis. Serra da Larguinha, c.a 2Km NE de Caeté-Açú (Capão Grande).","-41.483333","-12.6","41W29'","12S36'",NA,NA,"C. A. Bastos","22585",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28/04/2011",NA,NA,NA,NA,NA
"2391","2020-07-23 12:17:15-03","CEPLAC","CEPEC","31826","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum",NA,"R. M. Harley","1980","05","25","Brasil","Bahia","LENÇÓIS","Serras dos Lençóis. Serra da Larguinha, ca. 2Km ao NE de Caeté-Açu (Capão Grande).","-41.483333","-12.6","41W29'","12S36'",NA,NA,"C. A. Bastos","22590",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28/04/2011",NA,NA,NA,NA,NA
"2392","2020-07-23 12:17:15-03","CEPLAC","CEPEC","46925","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum",NA,"R. M. Harley","1988","12","16","Brasil","Bahia","ÁGUA QUENTE","Pico das Almas. Vertente N, vale ao W da Serra do Pau Queimado.","-41.983333","-13.5","41W59'0","13S30'0",NA,NA,"A. L. Toscano","27270",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995",NA,NA,NA,NA,NA
"2393","2020-07-23 12:17:15-03","CEPLAC","CEPEC","32046","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum",NA,"R. M. Harley","1980","05","31","Brasil","Bahia","MORRO DO CHAPÉU","Rio do Ferro Doido, 19,5Km ao SE da cidade, BA-052, estrada p/ Mundo Novo.","-41.033333","-11.633333","41W2'","11S38'",NA,NA,"C. N. Fraga","22869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/02/2000",NA,NA,NA,NA,NA
"2394","2020-07-23 12:17:15-03","CEPLAC","CEPEC","35340","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum",NA,"L. R. Noblick","1980","03","24","Brasil","Bahia","palmeiras","Pai Inácio. BR-242.","-41.466667","-12.45","41W28'","12S27'",NA,NA,"C. N. Fraga","2776",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/02/2000",NA,NA,NA,NA,NA
"2395","2020-07-23 12:17:15-03","CEPLAC","CEPEC","35363","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum",NA,"L. Noblick","1983","07","08","Brasil","Bahia","SANTA TEREsINHA","Serra da Pioneira, 3Km de Pedra Branca.","-39.533333","-12.75","39W32'","12S45'",NA,NA,"D. T. da Cruz","3315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/04/2004",NA,NA,NA,NA,NA
"2396","2020-07-23 12:17:15-03","CEPLAC","CEPEC","25362","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum",NA,"R. M. Harley","1980","03","24","Brasil","Bahia","BARRA DA ESTIVA","Serra do Sincorá. NW da Serra de Ouro, a E da Rod. Barra da Estiva/Ituaçú, 9Km ao S de Barra da Estiva.","-41.266667","-13.7","41W16'","13S42'",NA,NA,"D. T. da Cruz","20913",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/04/2004",NA,NA,NA,NA,NA
"2397","2020-07-23 12:17:15-03","CEPLAC","CEPEC","35341","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum",NA,"L. R. Noblick","1974","03","29","Brasil","Bahia","ANDARAÍ","Estrada entre Andaraí e Mucugê.","-12.25","-41.3","12W15'","41S18'",NA,NA,"C. N. Fraga","2900",NA,NA,"<ll>dwc_commonname:</ll> Bengal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/02/2000",NA,NA,NA,NA,NA
"2398","2020-07-23 12:17:15-03","CEPLAC","CEPEC","47263","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum",NA,"R. M. Harley","1988","11","16","Brasil","Bahia","RIO DE CONTAS","Pico das Almas. Vertente leste. Subida do Campo do Queiroz.","-41.966667","-13.533333","41W58'0","13S32'0",NA,NA,"Toscano","26171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995",NA,NA,NA,NA,NA
"2399","2020-07-23 12:17:15-03","CEPLAC","CEPEC","47329","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum",NA,"R. M. Harley","1988","11","12","Brasil","Bahia","RIO DE CONTAS","Pico das Almas. Vertente leste. Trilho Faz. Silvina/Queiroz.","-41.933333","-13.533333","41W56'0","13S32'",NA,NA,"Toscano","26132",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995",NA,NA,NA,NA,NA
"2400","2020-07-23 12:17:15-03","CEPLAC","CEPEC","49186","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum",NA,"R. M. Harley","1988","12","26","Brasil","Bahia","ABAÍRA","As vertentes das serras ao oeste de Catolés, perto de Catolés de Cima. Obs.: Foto da exsita.","-41.883333","-13.3","41W53'","13S18'",NA,NA,"E. Pessoa","27772",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/04/2004",NA,NA,NA,NA,NA
"2401","2020-07-23 12:17:15-03","CEPLAC","CEPEC","58130","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum",NA,"L. P. de Queiroz","1993","05","07","Brasil","Bahia","castro alves","Serra da Jibóia (= Sera da Pioneira), ca. 10Km do povoado de Pedra Branca.","-39.471944","-12.853056","39W28'19","12S51'11",NA,NA,"C. N. Fraga","3139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/02/2000",NA,NA,NA,NA,NA
"2402","2020-07-23 12:17:15-03","CEPLAC","CEPEC","59894","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum",NA,"W. W. Thomas","1993","10","21","Brasil","Bahia","ALCOBAÇA","A Wda BA-001; 1.6Km ao S junção c/ Rod. Teixeira de Freitas/Alcobaça.","-39.25","-17.533333","39W15'","17S32'",NA,NA,"C. A. Bastos","10044",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28/04/2011",NA,NA,NA,NA,NA
"2403","2020-07-23 12:17:15-03","CEPLAC","CEPEC","99590","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum",NA,"N. G. Jesus","2001","04","10","Brasil","Bahia","PINDOBAÇU","Serra da Paciência.","-40.407778","-10.943333","40W24'28","10S56'36",NA,NA,"D. G. e Silva","1357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/05/2001",NA,NA,NA,NA,NA
"2404","2020-07-23 12:17:15-03","CEPLAC","CEPEC","68266","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum",NA,"E. de Melo","1990","08","30","Brasil","Bahia","palmeiras","Pai Inácio.","-41.471389","-12.458611","41W28'17","12S27'31",NA,NA,"C. N. Fraga","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/02/2000",NA,NA,NA,NA,NA
"2405","2020-07-23 12:17:15-03","CEPLAC","CEPEC","68749","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum",NA,"M. L. Guedes","1974","03","30","Brasil","Bahia","LENÇÓIS","Serra da Chapadinha. Próx. ao Rio Mucugezinho.","-41.441389","-12.464444","41W26'29","12S27'52",NA,NA,"C. N. Fraga","750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/02/2000",NA,NA,NA,NA,NA
"2406","2020-07-23 12:17:15-03","CEPLAC","CEPEC","69595","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum",NA,"A. M. de Carvalho","1994","10","25","Brasil","Bahia","palmeiras","Pai Inácio.","-41.470833","-12.455556","41W28'15","12S27'20",NA,NA,"D. T. da Cruz","1009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/04/2006",NA,NA,NA,NA,NA
"2407","2020-07-23 12:17:15-03","CEPLAC","CEPEC","77343","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum",NA,"R. C. Reis","1993","06","29","Brasil","Rio de Janeiro","PARATY","Apa-cairuçu, Morro do Corisco, Rio Corisco.","-44.5","-23.166667","44W30'","23S10'",NA,NA,"D. T. da Cruz","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/04/2004",NA,NA,NA,NA,NA
"2408","2020-07-23 12:17:15-03","CEPLAC","CEPEC","73540","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum",NA,"M. M. Arbo","1997","01","27","Brasil","Espírito Santo","CONCEIÇÃO DO CASTELO","1Km a W de Venda Nova do Imigrante, entrada para Alto Bananeiras, 5-7Km da Rod. BR-262.","-41.133333","-20.3","41W8'","20S18'",NA,NA,"C. N. Fraga","7718",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/02/2000",NA,NA,NA,NA,NA
"2409","2020-07-23 12:17:15-03","CEPLAC","CEPEC","88413","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum",NA,"J. G. Jardim","2000","02","25","Brasil","Bahia","Brejões","Rod. Amargosa/Brejões, ca. 28Km. Margem da Rodovia.","-39.780278","-13.063056","39W46'49","13S3'47",NA,NA,"D. T. da Cruz","2916",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/04/2004",NA,NA,NA,NA,NA
"2410","2020-07-23 12:17:15-03","CEPLAC","CEPEC","89065","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum",NA,"J. G. Jardim","2000","02","24","Brasil","Bahia","SANTA TEREsINHA","14,5Km na Rod. Elísio Medrado/Sta. Terezinha. Torre da Embratel, ca. 7Km do Distrito de Pedrsa Branca. Serra da Gibóia.","-39.475833","-12.853611","39W28'33","12S51'13",NA,NA,"D. T. da Cruz","2803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/04/2006",NA,NA,NA,NA,NA
"2411","2020-07-23 12:17:15-03","CEPLAC","CEPEC","92642","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum",NA,"W. W. Thomas","2002","03","10","Brasil","Bahia","MORRO DO CHAPÉU","Cachoeira do Ferro Doido,29,1Km a E de Morro do Chapéu, na Rod. p/ Mundo Novo.","-41","-11.616667","41W0'","11S37'",NA,NA,"D. T. da Cruz","12826",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/04/2004",NA,NA,NA,NA,NA
"2412","2020-07-23 12:17:15-03","CEPLAC","CEPEC","97212","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum",NA,"F. R. Nonato","1983","08","05","Brasil","Bahia","MORRO DO CHAPÉU","Entrada para Morrão.","-41.191944","-11.584167","41W11'31","11S35'3",NA,NA,"F. R. Nonato","961",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2001",NA,NA,NA,NA,NA
"2413","2020-07-23 12:17:15-03","CEPLAC","CEPEC","14882","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum",NA,"S. A. Mori","1974","03","21","Brasil","Bahia","ALCOBAÇA","Rod. BR-255, ca. 6Km ao NW de Alcobaça.","-39.1955986022949","-17.5193996429443",NA,NA,NA,NA,"C. A. Bastos","10609",NA,NA,NA,NA,NA,NA,"50074","auto",NA,NA,NA,NA,NA,NA,NA,"28/04/2011",NA,NA,NA,NA,NA
"2414","2020-07-23 12:17:15-03","CEPLAC","CEPEC","97354","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum",NA,"L. A. Mattos-Silva","1991","09","07","Brasil","Bahia","BELMONTE","Barrolândia. Estação Experimental Gregório Bondar. CEPLAC. Rod. Itapebí/Belmonte, 7Km ao oeste Barrolândia.","-38.8828010559082","-15.8631000518799",NA,NA,NA,NA,"C. A. Bastos","4753",NA,NA,"<ll>dwc_commonname:</ll> Orquidea",NA,NA,NA,"71281","auto",NA,NA,NA,NA,NA,NA,NA,"28/04/2011",NA,NA,NA,NA,NA
"2415","2020-07-23 12:17:15-03","CEPLAC","CEPEC","145553","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum",NA,"L.Y.S. Aona",NA,NA,NA,"Brasil","Bahia","BOA NOVA",NA,"-40.2075004577637","-14.3625001907349",NA,NA,NA,NA,"D. Carvalho","2208",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,"31265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2416","2020-07-23 12:17:15-03","CEPLAC","CEPEC","118589","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum",NA,"G. Hatschbach","1995","08","11","Brasil","Bahia","ILHÉUS","Acuipe.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"C. A. Bastos","63317",NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,"28/04/2011",NA,NA,NA,NA,NA
"2417","2020-07-23 12:17:15-03","CEPLAC","CEPEC","6291","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum",NA,"T. S. dos Santos","1970","11","12","Brasil","Bahia","ILHÉUS","Estrada a Olivença.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"C. A. Bastos","1285",NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,"28/04/2011",NA,NA,NA,NA,NA
"2418","2020-07-23 12:17:15-03","CEPLAC","CEPEC","14452","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum",NA,"S. A. Mori","1997","01","18","Brasil","Bahia","MUCURÍ","A 7Km ao NW de Mucurí.","-39.5508003234863","-18.0863990783691",NA,NA,NA,NA,"C. A. Bastos","10479",NA,NA,NA,NA,NA,NA,"78440","auto",NA,NA,NA,NA,NA,NA,NA,"28/04/2011",NA,NA,NA,NA,NA
"2419","2020-07-23 12:17:15-03","CEPLAC","CEPEC","102861","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum",NA,"G. Hatschbach","1984","12","09","Brasil","Bahia","NOVA VIÇOSA","Copuva.","-39.371898651123","-17.8918991088867",NA,NA,NA,NA,"C. A. Bastos","48759",NA,NA,NA,NA,NA,NA,"70538","auto",NA,NA,NA,NA,NA,NA,NA,"28/04/2011",NA,NA,NA,NA,NA
"2420","2020-07-23 12:17:15-03","CEPLAC","CEPEC","47601","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum",NA,"A. M. de Carvalho","1990","03","19","Brasil","Bahia","palmeiras","Ca. Km 250 na Rod. BR-242.","-41.5588989257812","-12.5289001464844",NA,NA,NA,NA,"C. N. Fraga","2956",NA,NA,NA,NA,NA,NA,"20767","auto",NA,NA,NA,NA,NA,NA,NA,"09/02/2000",NA,NA,NA,NA,NA
"2421","2020-07-23 12:17:15-03","CEPLAC","CEPEC","100266","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum",NA,"M. M. da Silva","2000","05","07","Brasil","Bahia","palmeiras","Morro do Pai Inácio. Topo do Morro.","-41.5588989257812","-12.5289001464844",NA,NA,NA,NA,"M. M. da Silva","87",NA,NA,NA,NA,NA,NA,"20767","auto",NA,NA,NA,NA,NA,NA,NA,"30/06/2000",NA,NA,NA,NA,NA
"2422","2020-07-23 12:17:15-03","CEPLAC","CEPEC","24648","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum",NA,"A. Eupunino","1980","12","04","Brasil","Bahia","PORTO SEGURO","Km 18 da BR-367 que liga Porto Seguro/Cabrália.","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,"C. A. Bastos","563",NA,NA,NA,NA,NA,NA,"68835","auto",NA,NA,NA,NA,NA,NA,NA,"28/04/2011",NA,NA,NA,NA,NA
"2423","2020-07-23 12:17:15-03","CEPLAC","CEPEC","82014","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum",NA,"A. M. Amorim","1998","09","14","Brasil","Bahia","PORTO SEGURO","Parque Nacional de Monte Pascoal. Coletas realizadas nos cordões arenosos próximo à Reserva Indígena de Barra Velha.","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,"E. Pessoa","2551",NA,NA,NA,NA,NA,NA,"68835","auto",NA,NA,NA,NA,NA,NA,NA,"30/04/2004",NA,NA,NA,NA,NA
"2424","2020-07-23 12:17:15-03","CEPLAC","CEPEC","85225","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum",NA,"A. M. Amorim","1999","04","12","Brasil","Bahia","RIO DE CONTAS","Pico dfo Itobira. Coletas efetuadas no interior do Capão de mata.","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,"C. A. Bastos","2818",NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA,"28/04/2011",NA,NA,NA,NA,NA
"2425","2020-07-23 12:17:15-03","CEPLAC","CEPEC","14086","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum",NA,"S. A. Mori","1978","07","27","Brasil","Bahia","SANTA CRUZ CABRÁLIA","BR-367. A 18.7Km ao N Porto Seguro. Próx. ao nível do mar.","-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,"C. A. Bastos","10334",NA,NA,NA,NA,NA,NA,"49584","auto",NA,NA,NA,NA,NA,NA,NA,"28/04/2011",NA,NA,NA,NA,NA
"2426","2020-07-23 12:17:15-03","CEPLAC","CEPEC","14143","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum",NA,"S. A. Mori","1978","03","20","Brasil","Bahia","SANTA CRUZ CABRÁLIA","Rod. Cabrália/Porto Seguro, BR-367, a 18,7Km ao N de Porto de Seguro.","-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,"C. A. Bastos","9758",NA,NA,NA,NA,NA,NA,"49584","auto",NA,NA,NA,NA,NA,NA,NA,"28/04/2011",NA,NA,NA,NA,NA
"2427","2020-07-23 12:17:15-03","CEPLAC","CEPEC","139528","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum",NA,"L. F. Bacci",NA,NA,NA,"Brasil","Bahia","WENCESLAU GUIMARÃES",NA,"-39.4794006347656","-13.686900138855",NA,NA,NA,NA,"T. L. Vieira","261",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,"37469","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2428","2020-07-23 12:17:15-03","CEPLAC","CEPEC","37813","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum",NA,"M. Sobral","1985","07","01","Brasil","Espírito Santo","LINHARES","Reserva da Floresta Rio Doce. Beira de rio.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"D. R. da Cruz","4072",NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,"30/04/2006",NA,NA,NA,NA,NA
"2429","2019-12-09 10:46:11-03","UFSJ","HUFSJ","9395","S","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Costa, MTR; Bueno, T; Costa, AL","2018","01","27","Brasil","Minas Gerais","São João del-Rei","Serra do Lenheiro, campo rupestre próximos às torres de transmissão.","-44.518361","-21.271969","-44.518361","-21.271969","HUFSJ009395",NA,"Costa, MTR","1355","113","113","Erva 0,45 m de altura, flores rosadas.","2018","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
