"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","occurrenceRemarks","phylum","order","yearIdentified","monthIdentified","dayIdentified","recordNumber","coordinatePrecision","individualCount","geoFlag","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","typeStatus"
"494","2020-09-23 12:35:20-03","UFSC","FLOR","7847","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A.St.-Hil.) Donnel","Grings, M.","Falkenberg, D.B.","1985","03","01","Brasil","Santa Catarina","Florianópolis","Morro do Poção, Córrego Grande, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0007847",NA,"arbusto, 2m altura Habitat: mata em beira de riacho",NA,"Malvales","2019","09","11","2411","27000",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2020-09-23 12:35:20-03","UFSC","FLOR","15817","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A.St.-Hil.) Donnel","Grings, M.","Falkenberg, D.B.","1986","09","13","Brasil","Santa Catarina","Florianópolis","Naufragados, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0015817",NA,"arbusto, 2m altura, flor roxa Habitat: beira de mata secundária",NA,"Malvales","2019","09","11","3452","27000",NA,"auto","30","30",NA,NA,NA,NA,NA,NA,NA,NA
"496","2020-09-23 12:35:20-03","UFSC","FLOR","3080","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A.St.-Hil.) Donnel","Grings, M.","Klein, R.M.","1967","06","21","Brasil","Santa Catarina","Florianópolis","Saco Grande, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0003080",NA,"arvoreta, 4m altura, flor roxa Habitat: capoeira, beira de regato",NA,"Malvales","2019","09","11","7463","27000",NA,"auto","20","20",NA,NA,NA,NA,NA,NA,NA,NA
"497","2020-09-23 12:35:20-03","UFSC","FLOR","33544","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A.St.-Hil.) Donnel","Grings, M.","Melo, S.","2004","06","18","Brasil","Santa Catarina","Florianópolis","Trilha da Praia da Solidão para Praia do Saquinho. Aproximadamente 900m do início da trilha, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0033544",NA,"arvoreta, 5m altura, flor rosa escuro, fruto marrom claro Habitat: restinga",NA,"Malvales","2019","09","11","9","27000",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","2020-09-23 12:35:20-03","UFSC","FLOR","3077","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A.St.-Hil.) Donnel","Grings, M.","Klein, R.M.; Bresolin, A.","1968","06","25","Brasil","Santa Catarina","Florianópolis","Vargem Grande, Cachoeira, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0003077",NA,"arvoreta, 4m altura, flor roxa Habitat: Mata",NA,"Malvales","2019","09","11","7732","27000",NA,"auto","200","200",NA,NA,NA,NA,NA,NA,NA,NA
"499","2020-09-23 12:35:20-03","UFSC","FLOR","9019","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A.St.-Hil.) Donnel","Grings, M.","Souza, M.L.; Falkenberg, D.B.","1985","09","15","Brasil","Santa Catarina","Palhoça","Cambirela.","-48.6678009033203","-27.645299911499",NA,NA,"FLOR0009019",NA,"arbusto, flor arroxeada Habitat: borda de capoeira",NA,"Malvales","2019","09","11","796","31105",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","2020-09-23 12:35:20-03","UFSC","FLOR","8548","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A.St.-Hil.) Donnel","Grings, M.","Falkenberg, D.B.; Padovani, C.R.","1985","08","03","Brasil","Santa Catarina","Palhoça","Morro do Cambirela.","-48.6678009033203","-27.645299911499",NA,NA,"FLOR0008548",NA,"arbusto, 2m altura Habitat: capoeira, beira de riacho",NA,"Malvales","2019","09","11","2561","31105",NA,"auto","150","150",NA,NA,NA,NA,NA,NA,NA,NA
"501","2020-09-23 12:35:20-03","UFSC","FLOR","7139","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","(A.St.-Hil.) Donnel","Grings, M.","Schweitzer; Reis, A.","1982","08","04","Brasil","Santa Catarina","Siderópolis",NA,"-49.4244003295898","-28.5977993011475",NA,NA,"FLOR0007139",NA,"arbusto, 2,5m altura, flor lilás-vivo. Cresce junto às correntes d#?#água Habitat: regato de mineração a céu aberto",NA,"Malvales","2019","09","11","6","23427",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2021-03-04 15:44:48-03","IF","SPSF","43224","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A.St.-Hil.","C.Takeuchi","R.L.Miashike & N. M. Ivanauskas & J.B.Silva & S.D.Machado","2009","12","05","Brasil","SP","Apiaí","Parque Estadual Turístico do Alto Ribeira - Núcleo Caboclos","-48.570833","-24.416667",NA,NA,NA,NA,"COLETA: Floresta Ombrófila Densa Montana.&nf;Árvore, 5m. Fruto seco.; GEOGRAFIA: Trilha da Pescaria e Desmoronado.;","Magnoliophyta","Malvales","2010","12","03","36",NA,NA,NA,"617","617","América do Sul",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"503","2021-03-04 15:44:48-03","IF","SPSF","48514","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A.St.-Hil.","F. A. R. D. P. Arzolla","C.de Moura & F.E.S.P.Vilela & F. A. R. D. P. Arzolla & N.M.Ivanauskas","2013","10","30","Brasil","SP","Eldorado","Fazenda Nova Trieste","-48.129167","-24.366944",NA,NA,NA,NA,"COLETA: Árvore com flor.; GEOGRAFIA: Trilha da Laranjeira.&nf;Floresta Ombrofila Densa Montana.;","Magnoliophyta","Malvales","2014","03","31","441",NA,NA,NA,"570","570","América do Sul",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"504","2021-03-04 15:44:48-03","IF","SPSF","21752","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve",NA,NA,"O.S.Ribas","1996","08","17","Brasil","PR","Campina Grande do Sul","mata atlantica","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Malvales",NA,NA,NA,"1479","55154",NA,"auto",NA,NA,"América do Sul",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"505","2021-03-04 15:44:48-03","IF","SPSF","28683","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A.St.-Hil.","C.Takeuchi","G.L.Esteves & F.Bonfim & F.O. Souza & R.S.Bianchinhi","2000","10","19","Brasil","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ombrofila densa&nf;;","Magnoliophyta","Malvales","2009","05","11","2759","30093",NA,"auto",NA,NA,"América do Sul",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"506","2021-03-04 15:44:48-03","IF","SPSF","14021","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve",NA,NA,"J.B.Baitello","1989","11","22","Brasil","SP","Cunha","Parque Estadual da Serra do Mar","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Malvales",NA,NA,NA,"385","38855",NA,"auto",NA,NA,"América do Sul",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"507","2021-03-04 15:44:48-03","IF","SPSF","14024","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve",NA,NA,"O.T. Aguiar","1989","12","13","Brasil","SP","Cunha","P.E.Serra do Mar, regiao da bacia D","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Malvales",NA,NA,NA,"397","38855",NA,"auto",NA,NA,"América do Sul",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"508","2021-03-04 15:44:48-03","IF","SPSF","09384","PreservedSpecimen","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A.St.- Hil.",NA,"A.C.Dias & M.P.Machado","1985","08","20","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Malvales",NA,NA,NA,"55","34059",NA,"auto",NA,NA,"América do Sul",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"509","2021-03-04 15:44:49-03","IF","SPSF","54129","PreservedSpecimen","Plantae","Malvaceae","Callianthe","rufinerva","Callianthe rufinerva","((A. St.Hil.)) Donnel","A.Maruyama","A.Maruyama & L.Cicco","2019","02","20","Brasil","RJ","Paraty",NA,"-44.834722","-23.198889",NA,NA,NA,NA,"COLETA: Subarbusto com aprox. 60 cm de altura. Pétalas róseas.; GEOGRAFIA: Floresta Ombrófila Densa Montana. Rodovia RJ165, sentido Paraty.;","Magnoliophyta","Malvales","2019","02","23","1340",NA,NA,NA,"1056","1056","América do Sul",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"510","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A.St.-Hil.",NA,"Casaretto, G",NA,NA,NA,"?",NA,NA,"prope capitalem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"887",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A.St.-Hil.",NA,"Schott, HW",NA,NA,NA,"?",NA,NA,"ad Antonio Moreiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A.St.-Hil.",NA,"Langsdorff, GB",NA,NA,NA,"?",NA,NA,"prope capitalem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A.St.-Hil.",NA,"Riedel, L",NA,NA,NA,"?",NA,NA,"ad rivulos prope Joze Dias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A.St.-Hil.",NA,"Lund, PW",NA,NA,NA,"?",NA,NA,"prope capitalem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A.St.-Hil.",NA,"Riedel, L",NA,NA,NA,"?",NA,NA,"prope Cocco secco et Itamaritim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A.St.-Hil.",NA,"Claussen, P",NA,NA,NA,"?",NA,NA,"locis haud accuratius adnotatis ejusdem provinciae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A.St.-Hil.",NA,"Gardner, G",NA,NA,NA,"?",NA,NA,"locis haud accuratius adnotatis ejusdem provinciae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4435",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A.St.-Hil.",NA,"Riedel, L",NA,NA,NA,"?",NA,NA,"prope capitalem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A.St.-Hil.",NA,"Glaziou, AFM",NA,NA,NA,"?",NA,NA,"prope capitalem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1599",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A.St.-Hil.",NA,"Lhotzky, J",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in Serra dos Orgãos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"521","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A.St.-Hil.",NA,"Brunet, E",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in provincia Rio de Janeiro prope Petropolin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"522","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A.St.-Hil.",NA,"Ball, J",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in provincia Rio de Janeiro prope Petropolin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"523","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A.St.-Hil.",NA,"Glaziou, AFM",NA,NA,NA,"Brazil",NA,NA,"locis haud accuratius addictis Brasiliae australis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14502",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"524","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A.St.-Hil.",NA,"Glaziou, AFM",NA,NA,NA,"Brazil",NA,NA,"locis haud accuratius addictis Brasiliae australis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12439",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"525","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A.St.-Hil.",NA,"Schenck, H",NA,NA,NA,"Brazil","Santa Catarina",NA,"in provincia S. Catharina prope Blumenau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"490",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"526","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A.St.-Hil.",NA,"Sellow, F",NA,NA,NA,"Brazil",NA,NA,"locis haud accuratius addictis Brasiliae australis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4568",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"527","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A.St.-Hil.",NA,"Regnell, AF",NA,NA,NA,"Brazil","Minas Gerais",NA,"prope Caldas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I14",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"528","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A.St.-Hil.",NA,"Sellow, F",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in Serra de Estrella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L334",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"529","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A.St.-Hil.",NA,"Sellow, F",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in Serra de Estrella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B511",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"530","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A.St.-Hil.",NA,"Schüch (Barão de Capanema), G",NA,NA,NA,"Brazil",NA,NA,"locis haud accuratius addictis Brasiliae australis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"531","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A.St.-Hil.",NA,"Pohl, JBE",NA,NA,NA,"Brazil",NA,NA,"locis haud accuratius addictis Brasiliae australis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"532","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A.St.-Hil.",NA,"Schwacke, A",NA,NA,NA,"Brazil",NA,NA,"in Serra do Caparaó",NA,NA,NA,NA,NA,NA,"Floret Julio",NA,NA,NA,NA,NA,"6247",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"533","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A.St.-Hil.",NA,"Moura, CAF",NA,NA,NA,"Brazil",NA,NA,"in Serra do Caparaó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"673",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"534","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A.St.-Hil.",NA,"Schenck, H",NA,NA,NA,"Brazil","Santa Catarina",NA,"in provincia S. Catharina prope Blumenau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"869",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"535","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A.St.-Hil.",NA,"Moura, CAF",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Theresopolin",NA,NA,NA,NA,NA,NA,"Floret Julio et Augusto",NA,NA,NA,NA,NA,"570",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"536","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A.St.-Hil.",NA,"Schenck, H",NA,NA,NA,"Brazil","Santa Catarina",NA,"in provincia S. Catharina prope Blumenau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"170",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"537","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A.St.-Hil.",NA,"Warming, JEB",NA,NA,NA,"Brazil","Minas Gerais",NA,"Habitat typus in provincia Minas Geraes prope Lagoa Santa ad rivulum in virgulto",NA,NA,NA,NA,NA,NA,"Floret Maio",NA,NA,NA,NA,NA,"1327",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"538","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A.St.-Hil.",NA,"Moura, CAF",NA,NA,NA,"Brazil",NA,NA,"in Serra do Caparaó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"671",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"539","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A.St.-Hil.",NA,"Müller, W",NA,NA,NA,"Brazil","Santa Catarina",NA,"in provincia S. Catharina prope Blumenau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"540","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A.St.-Hil.",NA,"Riedel, L",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"ad Canta Gallo in silvis humidis umbrosis",NA,NA,NA,NA,NA,NA,"Floret Julio",NA,NA,NA,NA,NA,"336",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"541","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A.St.-Hil.",NA,"Riedel, L",NA,NA,NA,"Brazil","São Paulo",NA,"in provincia S. Paulo ad flumen Una",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"542","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A.St.-Hil.",NA,"Raben, FC",NA,NA,NA,"Brazil","Minas Gerais",NA,"prope Barbacena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"543","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve","A.St.-Hil.",NA,"Warming, JEB",NA,NA,NA,"Brazil","Minas Gerais",NA,"Habitat typus in provincia Minas Geraes prope Lagoa Santa ad rivulum in virgulto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1328",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"544","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve conferta","A.St.-Hil.",NA,"Pohl, JBE",NA,NA,NA,"?",NA,NA,"habitat ad Padre Correa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30",NA,NA,NA,NA,NA,NA,NA,"conferta",NA,NA,NA,NA,NA
"545","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve latifolia","A.St.-Hil.",NA,"Gardner, G",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in Serra dos Orgãos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"319",NA,NA,NA,NA,NA,"Southern America",NA,"latifolia",NA,NA,NA,NA,NA
"546","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve ochracea","A.St.-Hil.",NA,"Glaziou, AFM",NA,NA,NA,"?",NA,NA,"locis haud accuratius addictis probabiliter ejusdem provinciae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14503",NA,NA,NA,NA,NA,NA,NA,"ochracea",NA,NA,NA,NA,NA
"547","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve ochracea","A.St.-Hil.",NA,"Warming, JEB",NA,NA,NA,"?",NA,NA,"locis haud accuratius addictis probabiliter ejusdem provinciae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"ochracea",NA,NA,NA,NA,NA
"548","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve ochracea","A.St.-Hil.",NA,"Schüch (Barão de Capanema), G",NA,NA,NA,"?",NA,NA,"locis haud accuratius addictis probabiliter ejusdem provinciae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"ochracea",NA,NA,NA,NA,NA
"549","2017-09-11 17:10:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Abutilon","rufinerve","Abutilon rufinerve ochracea","A.St.-Hil.",NA,"Riedel, L",NA,NA,NA,"Brazil",NA,NA,"in collibus siccis ad Caiteté",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"543",NA,NA,NA,NA,NA,"Southern America",NA,"ochracea",NA,NA,NA,NA,NA
