"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","year","locality","identifiedBy","month","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","fieldNumber","typeStatus","individualCount","previousCatalogNumber"
"100","2015-09-05 08:36:50-03","MNHN","RECOLNAT_MNHN_P","P05567454","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Allemão, F.",NA,NA,"Brasil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05567454' target='other'> <mi>dwc_moreinfo</mi></a>","P05567454","P05567454_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1377",NA,NA,NA
"101","2015-09-05 08:36:50-03","MNHN","RECOLNAT_MNHN_P","P05567455","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Gardner",NA,NA,"Brasil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05567455' target='other'> <mi>dwc_moreinfo</mi></a>","P05567455","P05567455_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2015-09-05 08:36:50-03","MNHN","RECOLNAT_MNHN_P","P05567463","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Gay",NA,NA,"Brasil","Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05567463' target='other'> <mi>dwc_moreinfo</mi></a>","P05567463","P05567463_01","1829",NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2015-09-05 08:36:50-03","MNHN","RECOLNAT_MNHN_P","P05567470","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Burchell",NA,NA,"[Brésil]",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05567470' target='other'> <mi>dwc_moreinfo</mi></a>","P05567470","P05567470_01","1825","s.l.",NA,"12","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2015-09-05 08:36:51-03","MNHN","RECOLNAT_MNHN_P","P05567471","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Guillemin",NA,NA,"Brasil","Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05567471' target='other'> <mi>dwc_moreinfo</mi></a>","P05567471","P05567471_01","1838",NA,NA,"10","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88",NA,NA,NA
"105","2015-09-05 08:36:51-03","MNHN","RECOLNAT_MNHN_P","P05567473","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Glaziou, A.",NA,NA,"Brasil","Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05567473' target='other'> <mi>dwc_moreinfo</mi></a>","P05567473","P05567473_01",NA,"Brésil (Rio Jan.).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"345",NA,NA,NA
"106","2015-09-05 08:36:51-03","MNHN","RECOLNAT_MNHN_P","P05567474","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Dubou",NA,NA,"Brasil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05567474' target='other'> <mi>dwc_moreinfo</mi></a>","P05567474","P05567474_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2015-09-05 08:36:50-03","MNHN","RECOLNAT_MNHN_P","P05567464","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Glaziou, A.",NA,NA,"Brasil","Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05567464' target='other'> <mi>dwc_moreinfo</mi></a>","P05567464","P05567464_01","1880","Corcovado.",NA,"1","9","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"108","2015-09-05 08:36:50-03","MNHN","RECOLNAT_MNHN_P","P05567465","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Glaziou, A.",NA,NA,"Brasil","Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05567465' target='other'> <mi>dwc_moreinfo</mi></a>","P05567465","P05567465_01","1880","Corocovado, aulong da Chemin.",NA,"1","9","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"109","2015-09-05 08:08:07-03","MNHN","RECOLNAT_MNHN_P","P04844094","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Emperaire, L.",NA,NA,"Brasil","Piauí","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04844094' target='other'> <mi>dwc_moreinfo</mi></a>","P04844094","P04844094_01","1985","Falésia Toca do Paraguaio.",NA,"1","5","São Raimundo Nonato","-42.6994018554688","-9.01527976989746",NA,NA,NA,NA,NA,"45407","auto",NA,NA,NA,NA,NA,NA,NA,NA
"110","2015-09-05 08:36:12-03","MNHN","RECOLNAT_MNHN_P","P05567356","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Vauthier",NA,NA,"Brasil","Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05567356' target='other'> <mi>dwc_moreinfo</mi></a>","P05567356","P05567356_01",NA,"Laranjeiras.",NA,NA,NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"111","2015-09-05 08:36:51-03","MNHN","RECOLNAT_MNHN_P","P05567472","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Warming",NA,NA,"Brasil","Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05567472' target='other'> <mi>dwc_moreinfo</mi></a>","P05567472","P05567472_01",NA,"Restinga da Tijuca.",NA,NA,NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"112","2015-09-05 08:36:50-03","MNHN","RECOLNAT_MNHN_P","P05567467","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Guillemin",NA,NA,"Brasil","Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05567467' target='other'> <mi>dwc_moreinfo</mi></a>","P05567467","P05567467_01","1840","Santa Teresa.",NA,"1","1","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,"88",NA,NA,NA
"113","2015-09-05 08:36:50-03","MNHN","RECOLNAT_MNHN_P","P05567428","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Houllet",NA,NA,"Brasil","Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05567428' target='other'> <mi>dwc_moreinfo</mi></a>","P05567428","P05567428_01","1838","(Sta Thèrese) Montag. du Corcovado [Santa teresa, Morro do Corcovado].",NA,"11","1","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,"88",NA,NA,NA
"114","2015-09-05 08:08:07-03","MNHN","RECOLNAT_MNHN_P","P04844093","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Emperaire, L.",NA,NA,"Brasil","Piauí","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04844093' target='other'> <mi>dwc_moreinfo</mi></a>","P04844093","P04844093_01","1985","Toca dp Paraguair. Nome vulgar: marmeleria.",NA,"1","5","São Raimundo Nonato","-42.6994018554688","-9.01527976989746",NA,NA,NA,NA,NA,"45407","auto",NA,NA,NA,NA,"2685",NA,NA,NA
"115","2020-12-11 11:35:18-03","UFMG","BHCB","50341","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Vasconcelos, MF de","s.n.","Southern America","Brasil","Rio de Janeiro",NA,"Arbustivo.; Restinga.","BHCB050551","BHCB050551","2000","Pontal do Atalaia",NA,"01","02","Arraial do Cabo","-42.0278015136719","-22.966100692749",NA,NA,"2006","07",NA,"25964","auto",NA,NA,NA,NA,NA,NA,NA,NA
"116","2008-05-27 22:02:00-03","MO","MOBOT","2931479","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Jan C. Lindeman","Lindeman 3262","South America","Brazil","Paraná",NA,NA,NA,NA,"1966","By Rodovia do café near Califórnia.","W. Punt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2009-06-26 21:04:00-03","MO","MOBOT","2935742","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Hugh C. Cutler","Cutler 8092","South America","Brazil",NA,NA,NA,NA,NA,"1944","Near Maranguape, Ceará, On waste lands and in more open sertão or caatinga, espicially where disturbed.","B. Vance, Aug","2","29",NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2008-05-27 22:02:00-03","MO","MOBOT","2936026","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Jan C. Lindeman","Lindeman 4244","South America","Brazil","Paraná",NA,NA,NA,NA,"1967","Roadside near Cruzriro do Oeste.","W. Punt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2011-03-02 10:37:00-03","MO","MOBOT","2937431","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Johan F. Widgren","Widgren 1844","South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2014-12-02 14:50:00-02","MO","MOBOT","2932779","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gonocladus","Croton gonocladus","Mart.","Michel Gandoger","Gandoger s.n.","South America","Argentina","Córdoba",NA,NA,NA,NA,"1906",NA,NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"121","2019-02-19 04:30:00-03","MO","MOBOT","2932926","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gonocladus","Croton gonocladus","Mart.","C.F.P. Martius","Martius 163","South America","Brazil",NA,NA,NA,NA,NA,"1817","Hierba Florae.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"122","2021-01-10 20:45:31-03","INPA","INPA","213058","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Pieri, A","R26037","Southern America","Brasil","Rio de Janeiro",NA,NA,"INPA0213058","INPA0213058 INPA0213058_e","1925","Horto Botânico.","Cordeiro, I dos R.","01",NA,NA,NA,NA,NA,NA,"2005","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2021-01-10 20:45:31-03","INPA","INPA","213118","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Sampaio, A","R99792","Southern America","Brasil","Rio de Janeiro",NA,NA,"INPA0213118","INPA0213118 INPA0213118_e INPA0213118_e1","1935","Jacarepaguá, Represa dos Ciganos.","Cordeiro, I dos R.","02","19","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"2005","09",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-03-03 13:56:13-03","UFF","NIT","NITw254","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","A.F.N. Brandes","710",NA,"Brasil",NA,NA,"Voucher TF70","NITw00002842",NA,"2015",NA,NA,"03","12","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-03-03 13:56:13-03","UFF","NIT","NIT10243","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","T. Fernandes; A. Lobão, A. Brandes, A. Joffily","70",NA,"Brasil","Rio de Janeiro",NA,"Arbusto, 2 m. Beira de estrada. Pouco látex. Flores masculinas brancas.","NIT00001477",NA,"2015","NEIG-UFF. Floresta Estadual Semidecídua.","A. Lobão","03","12","Iguaba Grande","-42.2289009094238","-22.8391990661621",NA,NA,NA,NA,NA,"5839","auto",NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-11-18 11:49:33-03","UERJ","HRJ","11842","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","?","s.n.",NA,"Brasil","Rio de Janeiro",NA,NA,"HRJ00011792",NA,NA,"Pão de açucar.",NA,NA,NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-09-12 05:00:02-03","US","US","2433945","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","G. F. Pabst","21298","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Transcribed by digital volunteers","US01244984","US01244984_01","1961","Est. Guanabara, Rio de Janeiro, morro Dona Marta",NA,"5","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"128","2020-09-12 05:00:02-03","US","US","1055501","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","P. Dusén","93","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Transcribed by digital volunteers","US01244993","US01244993_01","1901","Rio de Janeiro",NA,"11","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"129","2020-09-12 05:00:02-03","US","US","1570526","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","M. Mattos","26028","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Transcribed by digital volunteers","US01244989","US01244989_01","1905","[Caliuato Ba Piste?]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"130","2020-09-12 05:00:02-03","US","US","1066269","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","-- Gardner","111","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Transcribed by digital volunteers","US01244994","US01244994_01","1836","Rio Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"131","2020-09-12 05:00:02-03","US","US","1571790","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","L. B. Smith & A. A. Vieira","1289","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Transcribed by digital volunteers","US01244987","US01244987_01","1928","Vicinity of Sumare, Serra da Carioca",NA,"11","20",NA,"-43.23","-22.93","200","400",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"132","2020-09-12 05:00:02-03","US","US","2197784","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","L. B. Smith","6552","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Transcribed by digital volunteers","US01244982","US01244982_01","1952","Municipio de Cabo Frio, Cabo Frio, Arraial do Cabo, ao nivel do mar.",NA,"4","15",NA,"-42","-22.83",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"133","2020-09-12 05:00:02-03","US","US","1570535","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Collector unknown","26037","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Transcribed by digital volunteers","US01244985","US01244985_01","1925","Horto Botanico do Museu Nacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"134","2020-09-12 05:00:02-03","US","US","1420840","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","J. Miers","s.n.","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Transcribed by digital volunteers","US01244996","US01244996_01","1879","Rio Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"135","2020-09-12 05:00:02-03","US","US","1570527","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","-. Schmacke","26029","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Transcribed by digital volunteers","US01244992","US01244992_01","1886","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"136","2020-09-12 05:00:02-03","US","US","1188950","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","-. Holoway & M. M. Holway","1296","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Transcribed by digital volunteers","US01244990","US01244990_01","1921","Rio de Janeiro",NA,"11","13",NA,NA,NA,"213",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"137","2020-09-12 05:00:02-03","US","US","2820644","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Antenor","s.n.","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Transcribed by digital volunteers","US01244986","US01244986_01","1926","Rio de Janeiro - Tijuca",NA,"11","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"138","2020-09-12 05:00:02-03","US","US","1123945","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Collector unknown","s.n.","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Transcribed by digital volunteers","US01244991","US01244991_01","1880","Corcovado, au long",NA,"1","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"139","2020-09-12 05:00:02-03","US","US","40406","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Wilkes Explor. Exped.","s.n.","South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,"US00898987","US00898987_01","1838","Brazil, Rio Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"140","2020-09-12 05:00:02-03","US","US","1055502","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","P. Dusén","126","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Transcribed by digital volunteers","US01244988","US01244988_01","1901",NA,NA,"12","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"141","2020-09-12 05:00:02-03","US","US","289459","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Collector unknown","s.n.","South America - Neotropics","Brazil",NA,NA,"Transcribed by digital volunteers","US01244995","US01244995_01",NA,"Lagoa Sante",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"142","2020-09-12 05:00:02-03","US","US","2433946","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","E. Pereira & A. P. Duarte","4530","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Transcribed by digital volunteers","US01244983","US01244983_01","1959","D.F. Morro de Dona Marta",NA,"2","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"143","2020-09-12 05:00:02-03","US","US","102289","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Riedel, --","s.n.","South America - Neotropics","Brazil","Federal",NA,"Transcribed by digital volunteers","US01244997","US01244997_01",NA,"Brasilia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"144","2021-03-15 18:26:57-03","USP","SPF","196748","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Reis, RCC","225",NA,"Brasil","Rio de Janeiro",NA,"Broda da mata de restinga adulturada, ca. 5 km da faixa da praia. Arbusto decumbente, ca. 2 m de alt., na borda da mata, formando touceiras com 2 m de diâmetro. Folhas verdes mais claras na face abaxial, flors com cálice verde claro","SPF00196748","SPF00196748","2002","Bairro da Rasa, Sítio Tauá.","Souza, A","01","08","Armação dos Búzios",NA,NA,NA,NA,"2002","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-03-15 18:26:57-03","USP","SPF","196749","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Lobão, AQ","308",NA,"Brasil","Rio de Janeiro",NA,"Frequente na beira da estrada. Arbusto, ca. 1 m de alt., folhas discolores verdes, algumas amarelas, ásperas; frutos verde - amarelos.","SPF00196749","SPF00196749","1998","Serra das Emerências","Souza, A","06","17","Armação dos Búzios",NA,NA,NA,NA,"2002","03","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2019-11-13 11:19:54-03","USP","SPF","44304","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Cordeiro, I","s.n.",NA,"Brasil","São Paulo",NA,"SP, Parati-mirim, Praia do Russo - mata de restinga.","SPF00044304","SPF00044304","1984",NA,"Alves, MV","02","15",NA,NA,NA,NA,NA,"1989","10","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-03-15 18:26:57-03","USP","SPF","160686","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Cordeiro, I","2789",NA,"Brasil","Rio de Janeiro",NA,"Ilha Grande, caminho para a Praia Preta. Mata atlântica.; Arvoreta até 4 m alt., crescendo em área aberta, desmatada, flores creme, odoríferas.","SPF00160686","SPF00160686","2003","Ilha Grande","Cordeiro, I; Caruzo, MBR","11","17","Angra dos Reis","-44.3180999755859","-23.0067005157471",NA,NA,"2003","11","17","32988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-03-15 18:26:57-03","USP","SPF","40481","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Laurino, MC","s.n.",NA,"Brasil","Rio de Janeiro",NA,"Arbusto ca. 1.5 m alt.; Restinga.","SPF00040481","SPF00040481","1985",NA,"Cordeiro, I","12",NA,"Cabo Frio","-42.0186004638672","-22.8794002532959",NA,NA,"1986","01","02","40069","auto",NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-03-15 18:26:57-03","USP","SPF","38162","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Pirani, JR","1014",NA,"Brasil","Rio de Janeiro",NA,"Estrada para Armação dos Búzios. Exterior população na beira e nas clareiras da mata de restinga.; Arvoreta ca. 3.5 m alt., troncomuito fino. Flores creme, alvo-esverdeadas.","SPF00038162","SPF00038162","1985",NA,"Alves, MV","01","09","Cabo Frio","-42.0186004638672","-22.8794002532959",NA,NA,"1989","10","13","40069","auto",NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-07-09 13:22:47-03","F","FMNH-SEEDPLANTS","V0092786F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Croton","compressus","Croton compressus",NA,"P. Commerson","s.n.","South America","Brazil",NA,NA,NA,"V0092786F","V0092786F_01",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Possible type",NA,NA
"151","2019-07-09 13:22:49-03","F","FMNH-SEEDPLANTS","V0187247F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Croton","compressus","Croton compressus",NA,"J. B. E. Pohl","3906","South America","Brazil",NA,NA,NA,"V0187247F","V0187247F_01",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"152","2019-07-09 13:23:28-03","F","FMNH-SEEDPLANTS","V0187248F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Croton","compressus","Croton compressus",NA,"A. Glaziou",NA,"South America","Brazil","Rio de Janeiro",NA,NA,"V0187248F","V0187248F_01 V0187248F_02",NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"153","2019-07-09 13:23:02-03","F","FMNH-SEEDPLANTS","V0187249F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Croton","compressus","Croton compressus",NA,"A. Souza de Oliveira","181581","South America","Brazil",NA,NA,NA,"V0187249F","V0187249F_01","1980",NA,NA,"9",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
