"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","identifiedBy","decimalLongitude","decimalLatitude","imagecode","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber","sex"
"98","2010-07-01 17:02:00-03","MO","MOBOT","100288713","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Douglas C. Daly|Karl A. Vincent|F. Neves|V.S. Pinho","Daly 4294","1986","11","9","South America","Brazil","Amazonas","Tefé","Rio Solimões. Villa Nogueira, across Lago Tefé from Tefé town. Recently cleared road north toward Alvaræs. Terra firme forest on level terrain.",NA,NA,NA,NA,"W.D. Stevens","-64.8","-2.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"99","2010-07-02 10:27:00-03","MO","MOBOT","100288908","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Julian A. Steyermark|Ronald L. Liesner","Steyermark 127265","1982","11","28","South America","Venezuela","Bolívar",NA,"Distrito Roscio: Kama-merú","1000.00000000",NA,NA,NA,"G. Morillo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"100","2019-02-19 04:30:00-03","MO","MOBOT","100288933","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","C.F.P. Martius","Martius 395","1817","12",NA,"South America","Brazil","São Paulo",NA,"in Brasiliae palustribus super arbores scandens ad Tacasara, prov. Sancti Pauli December",NA,NA,NA,NA,"J. Fontella P.",NA,NA,NA,NA,"Holotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"101","2010-07-02 11:07:00-03","MO","MOBOT","100288945","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Richard Spruce","Spruce 2694","1852","12",NA,"South America","Brazil",NA,NA,"In prov. Alto Amazonas prope Panuré ad flumen Uaupés, m. Decembri",NA,NA,NA,NA,"J. Fontella P.",NA,NA,NA,NA,"Holotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"102","2010-07-02 11:21:00-03","MO","MOBOT","100288950","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Michael H. Nee","Nee 34181","1987","2","20","South America","Bolivia","Santa Cruz","Andrés Ibáñez","12 km. E of center of Santa Cruz, on road to Cotoca.","375.00000000",NA,NA,NA,"W.D. Stevens","-63.0666667","-17.7833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"103","2020-01-17 04:33:00-03","MO","MOBOT","100559765","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","H. van der Werff|Luis Valenzuela G.|Gerry Shareva M.|Augusto Reyes Barrantes","van der Werff 25496","2012","11","11","South America","Peru","Amazonas",NA,"Limabamba, Monte Alegre.","1680.00000000",NA,NA,NA,"W.D. Stevens","-77.5544444","-6.5258334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"600","10",NA,NA,NA
"104","2018-05-26 05:31:00-03","MO","MOBOT","100987632","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","S. E. Hoyos-Gómez|Julio C. Betancur B.|Rafael Arévalo|M.S. Jaimes|Arley Duque|W. Quiceno|F. Pino","Hoyos-Gómez 2379","2013","5","8","South America","Colombia","Antioquia","Urrao","Camino entre Cruces y la escuela de Calles,alrededores de la quebrada La Balsora, márgen izquierda del río Calles, Parque Nacional Natural Las Orquídeas. Bosque perturbado al lado del camino.","960.00000000",NA,NA,NA,"W.D. Stevens","-76.2927777","6.4883333",NA,"1150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"105","2010-07-26 16:11:00-03","MO","MOBOT","1061669","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Nestor Jaramillo|M. Jaramillo|D. Chamit","Jaramillo 1398","1996","3","15","South America","Peru","Amazonas","Bagua","Yamayakat; Bosque de Rivera","320.00000000",NA,NA,NA,"W.D. Stevens","-78.3166667","-4.9166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA,NA,NA
"106","2018-06-26 05:23:00-03","MO","MOBOT","1098800","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","W. Wayt Thomas|André M. Amorim|J. Lima da Paixão|Pedro Fiaschi|Sérgio C. de Sant'Ana|B.C. Clifton","Thomas 13471","2003","3","19","South America","Brazil","Bahia","Ibirapitanga","22 km N of Itamarati on BR 101, then 6.8 km E on road to Embratel Tower, Reserva Municipal Cachoeira do Pau","690.00000000",NA,NA,NA,"W.D. Stevens","-39.4591667","-13.8908333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"107","2008-07-07 10:56:00-03","MO","MOBOT","1139951","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Ramiro Fonnegra G.|Wilson Rengifo M.","Fonnegra G. 4826","1994","5","31","South America","Colombia","Antioquia","San Luis","Vereda San Pablo, Quebrada Carbonera. Finca Aquelarre.","760.00000000",NA,NA,NA,"W.D. Stevens (MO)","-75.1","6.05",NA,"850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2011-02-14 11:53:00-02","MO","MOBOT","1244100","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Miguel Bang","Bang 1711","1892","12",NA,"South America","Bolivia","La Paz","Larecaja","Between Tipuani and Guanai","600.00000000",NA,NA,NA,"P.J. Fontella","-67.9666667","-15.5333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"109","2020-09-04 04:40:00-03","MO","MOBOT","1250935","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Herbert H. Smith","Smith 1620","1898",NA,NA,"South America","Colombia",NA,NA,"Damp forest between Calavasa and Cacagualita, 15 Nov",NA,NA,NA,NA,"J. Fontella P.",NA,NA,NA,NA,"Isosyntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-09-04 04:40:00-03","MO","MOBOT","1250936","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Herbert H. Smith","Smith 1621","1898",NA,NA,"South America","Colombia",NA,NA,"Las Partidas, 3500 ft 15 March and Minca, 2000 ft, 1 June","609.60000000",NA,NA,NA,"J. Fontella P.",NA,NA,NA,"1066.80000000","Isolectotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"111","2010-07-02 10:38:00-03","MO","MOBOT","1261885","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","J.B.L.T. Leschenault","Leschenault de la Tour s.n. 1824","1824",NA,NA,"South America","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"112","2010-06-25 16:12:00-03","MO","MOBOT","1287850","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","José Schunke V.","Schunke Vigo 4636","1971","1","10","South America","Peru","San Martín","Mariscal Cáceres","Dtto. Tocache Nuevo, Vivero del Instituto Agropecuario de Tocache",NA,NA,NA,NA,"W.D. Stevens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"113","2010-06-18 16:55:00-03","MO","MOBOT","1334024","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Michael H. Nee","Nee 48412","1998","2","22","South America","Bolivia","Santa Cruz","Ichilo","Vicinity of old buildings for highway construction, ca 2 km W of Villa San Germán on highway from Buena Vista to Río Ichilo","275.00000000",NA,NA,NA,"D.J. Goyder","-64.1","-17.35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"114","2013-09-25 05:30:00-03","MO","MOBOT","1503432","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Segundo Leiva G.|Pedro Lezama A.|P. Chuna","Leiva González 1617","1995","1","5","South America","Peru","Cajamarca","San Ignacio","Arriba de San Francisco, cerca de El Chaupa","1650.00000000",NA,NA,NA,"S. Liede","-78.9922222","-5.0188889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"115","2011-11-08 05:06:00-02","MO","MOBOT","1585891","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Ricardo Callejas|Francisco J. Roldán|et al.","Callejas Posada 5418","1987","11","7","South America","Colombia","Antioquia","Tarazá","Corregimiento El Doce, vía El Doce-Barroblanco, Hacienda las Mercedes, potrero San Juan, bh-T/bmh-T","180.00000000",NA,NA,NA,"W.D. Stevens","-75.33333","7.5",NA,"310.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2008-05-27 22:02:00-03","MO","MOBOT","1585892","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","J.D. Shepherd","Shepherd 680","1976","12","14","South America","Colombia","Antioquia","Anorí","Río Anorí valley near Planta Providencia. Secondary forest. Tropical Wet forest","350.00000000",NA,NA,NA,"W.D. Stevens","-74.83333","7.5",NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2014-04-04 05:51:00-03","MO","MOBOT","1760706","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Rodolfo Vásquez|Rocío Rojas|Luis Campos","Vásquez Martínez 27447","2001","12","17","South America","Peru","Amazonas","Bagua","Aramango. Trocha nueva Esperanza a la catarata Bosque primario","1650.00000000",NA,NA,NA,"W.D. Stevens","-78.3333333","-5.4983333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA,NA
"118","2020-07-14 10:28:00-03","MO","MOBOT","1764346","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Renate Seidel|et al.","Seidel 8415","2002","1","24","South America","Bolivia","La Paz","Franz Tamayo","Parque Madidi, orilla izquierda Río Quendeque, una hora del campamento Retamas. bosque bajo, con muchas palmeras, bejucos, en el sotobosque muchas marantaceas y Asplundia","400.00000000",NA,NA,NA,"W.D. Stevens","-67.7933333","-14.9766667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA
"119","2012-02-29 08:58:00-03","MO","MOBOT","1864216","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Boris A. Krukoff","Krukoff 11145","1939","11","15","South America","Bolivia","La Paz","Larecaja","Copacabana (alrededor, 10 Km al S de Mapiri).","950.00000000",NA,NA,NA,"W.D. Stevens","-68.2","-15.4166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"120","2010-06-28 11:36:00-03","MO","MOBOT","2541219","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Alexander E. Lawrance","Lawrance 584","1932","11","13","South America","Colombia","Boyacá",NA,"El Umbo region, forest fringes at brookside","1066.80000000",NA,NA,NA,"W.D. Stevens","-74.2708334","5.5986111",NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"121","2014-02-19 06:40:00-03","MO","MOBOT","2827000","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Enrique Forero|Roberto Jaramillo M.|Josefina Espina Z.|Pablo A. Palacios H.","Forero 6292","1980","3","1","South America","Colombia","Chocó","San José del Palmar","Hoya del Rio Torito (afluente del Rio Hábita), declive occidental, Finca Los Guaduales","730.00000000",NA,NA,NA,"W.D. Stevens","-76.3166667","4.9",NA,"830.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"122","2008-05-27 22:02:00-03","MO","MOBOT","2827167","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Guillermo Klug","Klug 1732","1930","10",NA,"South America","Colombia",NA,NA,"Comisaría del Putmayo: Umbría; forest","325.00000000",NA,NA,NA,"W.D. Stevens","-76.16666","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2008-05-27 22:02:00-03","MO","MOBOT","2827255","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Julian A. Steyermark|Gerrit Davidse|Alexander Stoddart","Steyermark 123262","1980","6","3","South America","Venezuela","Zulia",NA,"Cerro Los Manantiales, forested uppermost slopes and ridges, east of Río Guasare, west of Hacienda Los manatiales, on propwerty of Professor morales, 12km west of Corpozuilia Campamento Carichuano","600.00000000",NA,NA,NA,"W.D. Stevens","-72.33333","11.01666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2010-06-28 14:45:00-03","MO","MOBOT","2827361","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Llewelyn Williams","Williams 15718","1942","6","1","South America","Venezuela","Amazonas",NA,"en la margen arboreada y periódicamente anegada; Capihuara, Alto Casiquiare",NA,NA,NA,NA,"Fontella-Pereira, J. 8 v","-67.0994444","2.0175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"125","2010-06-28 14:47:00-03","MO","MOBOT","2827430","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Julian A. Steyermark","Steyermark 93142","1964","2","10","South America","Venezuela","Delta Amacuro",NA,"bosque pluvial Este de Río Grande, 37 km Este Noreste de El Palmar, cerca de los límites del Estado Bolívar.","320.00000000",NA,NA,NA,"Fontella - Pereira, J. 8 v",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"126","2013-07-28 05:59:00-03","MO","MOBOT","2827571","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Gunnar Wilhelm Harling|Lennart Andersson","Harling 13896","1974","4","23","South America","Ecuador","Zamora-Chinchipe",NA,"Road in construction Zamora- Zumba (along Río Jamboe), km 5-12, mountain rain forest and riverside vegetation","1000.00000000",NA,NA,NA,"W.D. Stevens","-78.9463889","-4.1022222",NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"127","2010-06-28 11:58:00-03","MO","MOBOT","2827613","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","J.S. de la Cruz","de la Cruz 3292","1923","2","10","South America","Guyana",NA,NA,"Kabakaburi, Pomeroon district",NA,NA,NA,NA,"W.D. Stevens","-58.7166667","7.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"128","2010-06-28 10:44:00-03","MO","MOBOT","2828087","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","E.G. Holt","Holt 619","1930","12",NA,"South America","Brazil","Amazonas","São Gabriel da Cachoeira","São Gabriel, Rio Negro","90.00000000",NA,NA,NA,"Fontella - Pereira, J. 8v","-67.0841666","-0.1283334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"129","2010-06-28 11:15:00-03","MO","MOBOT","2828268","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Gert G. Hatschbach|Maria M. Hatschbach|O.S. Ribas","Hatschbach 58507","1993","1","8","South America","Brazil","Paraná","Guaratuba","Serra da Prata, encosta ocidental","100.00000000",NA,NA,NA,"J. Fontella","-48.75","-25.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"130","2010-06-28 10:34:00-03","MO","MOBOT","2828408","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Otto Buchtien","Buchtien 1203","1926","11",NA,"South America","Bolivia","La Paz","Sud Yungas","Mapiri Region; San Carlos","850.00000000",NA,NA,NA,"Fontella-Pereira, J. 8v","-68.1833333","-15.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"131","2010-06-28 10:35:00-03","MO","MOBOT","2828451","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Otto Buchtien","Buchtien 1204","1927","1",NA,"South America","Bolivia","La Paz","Sud Yungas","Mapiri Region: San Carlos","850.00000000",NA,NA,NA,"Fontella-Pereira, J. 8v","-68.1833333","-15.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"132","2011-12-10 05:21:00-02","MO","MOBOT","2875440","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Hans P. Fuchs|L. Zanella","Fuchs 21777","1967","2","6","South America","Colombia","Chocó",NA,"Río Baudó, 16 km upstream of estuary, 50 m above estuary of Quebrada Birundó, at foot of Loma Los Choritos","10.00000000",NA,NA,NA,"W.D. Stevens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"133","2010-07-02 10:23:00-03","MO","MOBOT","1815470","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Alwyn H. Gentry|L. Puig R.","Gentry 14322","1975","6","23","South America","Venezuela","Táchira",NA,"Between Quebrada Grande and El Nula, border with Apure.","250.00000000",NA,NA,NA,"W.E. Stevens","-71.91833","7.28861",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3926","1",NA,NA,NA
"134","2008-05-27 22:02:00-03","MO","MOBOT","2828054","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Ghillean T. Prance","Prance 8957","1968","11","28","South America","Brazil","Rondônia",NA,"Vicnity of São Lorenço mines, Margin of raod.",NA,NA,NA,NA,"W.D. Stevens","-65.1","-9.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-07-16 16:25:00-03","MO","MOBOT","2880278","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Alejandro Araujo M.|A.S. Poma C.|Pilar Garagorri|S. Paredes|Evert Cuevas","Araujo Murakami 2386","2005","11","27","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi. rio Tuichi, Virgen del Rosario, cerro Cuatro Vientos, al sur de la comunidad. Bosque montano húmedo con Euterpe sp., Socratea exorrhiza, Miconia spp., Brosimun alicastrum e Ilex spp. Plantas secadas en campo.","1380.00000000",NA,NA,NA,"W.D. Stevens","-68.7008333","-14.5997222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-15","4",NA,NA,NA
"136","2010-07-26 16:10:00-03","MO","MOBOT","3424968","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","J. Alberto Peñaranda","Peñaranda 438","2007","1","27","South America","Bolivia","Cochabamba","Chapare","Central Agrela Unión; Sindicato; Villa Mercedez. Bosque ribereño siempre verde, con dosel de 25-30 m, sotobosque arbóreo alto. Suelo de abundante materia orgánica, zona cálida con lluvia permanente bioclima termotropical húmedo.","295.00000000",NA,NA,NA,"W.D. Stevens","-65.5055556","-16.7327778",NA,"328.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"137","2009-11-05 16:00:00-02","MO","MOBOT","426473","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Stephan G. Beck","Beck 7327","1981","11","24","South America","Bolivia","Cochabamba","Chapare","Villa Tunari, 53 km hacia el Beni Isinuta cerca del Río Isiboro","380.00000000",NA,NA,NA,"J. Fontella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"138","2016-10-13 05:56:00-03","MO","MOBOT","427581","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","David A. Neill|Walter A. Palacios|Jorge Zaruma","Neill 6483","1985","5","27","South America","Ecuador","Napo",NA,"Jatun Sacha. 8 km Río abajo de Puerto Misahualli, por el Río Napo.","450.00000000",NA,NA,NA,"!S.Liede&U.Meve (U of Bayreuth)","-77.6","-1.06666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2010-06-25 13:15:00-03","MO","MOBOT","427707","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Eduard F. Poeppig","Poeppig 2007","1826",NA,NA,"South America","Peru",NA,NA,"in Brasilia, Maynas alto",NA,NA,NA,NA,"J. Fontella P.",NA,NA,NA,NA,"Holotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"140","2008-05-27 22:02:00-03","MO","MOBOT","427715","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Alwyn H. Gentry|et al.","Gentry 37610","1982","7","16","South America","Peru","San Martín",NA,"23 km S of Nuevo San Martin, (72 km S of Shumanza). Premontane wet forest being selectively logged.","650.00000000",NA,NA,NA,"W.D. Stevens","-76.58333","-7.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82-1",NA,NA,NA,NA
"141","2010-06-28 14:27:00-03","MO","MOBOT","427731","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Guillermo Klug","Klug 3296","1933","10",NA,"South America","Peru","San Martín",NA,"Zepelacio, near Moyobamba. Forest","1100.00000000",NA,NA,NA,"Fontella-Pereira","-76.95","-6.1166667",NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"142","2010-06-28 14:18:00-03","MO","MOBOT","427739","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Felix Woytkowski","Woytkowski 5958","1960","9","5","South America","Peru","Junín","Jauja","Sanibeni ad Satipo, in a secondary forest","800.00000000",NA,NA,NA,"Fontella-Pereira","-74.5727778","-11.2558333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"143","2012-05-24 05:04:00-03","MO","MOBOT","427747","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Juan Revilla","Revilla Cardenas 2072","1976","12","17","South America","Peru","Loreto","Maynas","Caserio Lupuna",NA,NA,NA,NA,"W.D. Stevens","-73.2138889","-3.6427777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"144","2011-06-08 12:01:00-03","MO","MOBOT","427755","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","José Schunke V.","Schunke Vigo 7531","1974","7","18","South America","Peru","San Martín","Mariscal Cáceres","Dtto. Tocache Nuevo. En bosque alto, abundante luz solar","800.00000000",NA,NA,NA,"W.D. Stevens","-76.4861111","-8.1427777",NA,"850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"145","2013-05-07 06:03:00-03","MO","MOBOT","427763","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Ynés Mexia","Mexia 6514","1932","2","10","South America","Peru","Loreto","Maynas","Iquitos, road Gonzalo-Vijil; overgrown clearing.","110.00000000",NA,NA,NA,"Fontella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"146","2010-06-28 14:40:00-03","MO","MOBOT","427771","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","José Schunke V.","Schunke Vigo 8276","1975","4","10","South America","Peru","San Martín","Mariscal Cáceres","Distrito de Tocache Nuevo. Fundo Jeroglífico, del Sr. Luís Ludeña, Quebrada Ishichimi.","400.00000000",NA,NA,NA,"W.D. Stevens","-76.5125","-8.1841666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"95","1",NA,NA,NA
"147","2008-05-27 22:02:00-03","MO","MOBOT","427778","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Manuel Rimachi Y.","Rimachi Y. 7828","1985","4","26","South America","Peru","Loreto","Maynas","Carretera de Santa Clara, trocha de una purma, en terreno arcilloso","110.00000000",NA,NA,NA,"A. Pool",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2008-05-27 22:02:00-03","MO","MOBOT","427914","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","James L. Zarucchi|M.P. Velásquez S.|et al.","Zarucchi 6721","1988","5","20","South America","Colombia","Antioquia","San Carlos","Km 4.3 of road Juanes-Correg. Alto Samaná (.3 km past road to top to Punchiná Dam). Roadside vegetation.","800.00000000",NA,NA,NA,"W.D. Stevens","-74.86666","6.18333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-39","9",NA,NA,NA
"149","2010-06-25 16:04:00-03","MO","MOBOT","428142","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Gilberto N. Morillo|Ronald L. Liesner","Morillo 8973","1982","5","7","South America","Venezuela","Bolívar",NA,"Caño Pablo, tributario del Río Caura, 5-5.5 km al S de Salto Para, (Campamento Las Pavas). Bosque húmedo riparino.","240.00000000",NA,NA,NA,"W.D. Stevens","-64.4","6.2333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82-1","3",NA,NA,NA
