"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","dayIdentified","class","typeStatus","relatedCatalogItem","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","individualCount"
"152","2015-03-07 08:58:30-03","F","FMNH-SEEDPLANTS","V0107985F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0107985F","V0107985F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"153","2015-03-07 08:58:30-03","F","FMNH-SEEDPLANTS","V0107987F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0107987F","V0107987F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"154","2018-05-14 16:42:11-03","F","FMNH-SEEDPLANTS","V0348872F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora",NA,"RRC ID Flag","M. Kawall","250","1992","10","31","South America","Brazil","São Paulo",NA,NA,"-49","-22",NA,NA,"V0348872F","V0348872F_01 V0348872F_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"250",NA
"155","2016-07-14 13:26:10-03","F","FMNH-SEEDPLANTS","V0386292F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0386292F","V0386292F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"156","2020-11-23 11:38:57-03","IAC","IAC","30031","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Campomanesia","neriiflora","Campomanesia neriiflora","(O.Berg) Nied.","M. Ibrahim Oliveira","L.C. Bernacci","43a","1994","12","06",NA,"Brasil","São Paulo","Campinas","Reserva Santa Genebra","-47.0608","-22.9056",NA,"43a",NA,NA,"2010","03","-47.0608","-22.9056",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA
"157","2020-11-23 11:38:57-03","IAC","IAC","34802","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Campomanesia","neriiflora","Campomanesia neriiflora","O.Berg","M.E.G. Sobral","S.L. Jung-Mendaçolli et al.","760","1997","09","18",NA,"Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, mata","-47.06861","-22.86361",NA,NA,NA,NA,"2002","10","-47.06861","-22.86361",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA
"158","2019-01-25 15:35:32-02","IAC","IAC","40709","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Campomanesia","neriiflora","Campomanesia neriiflora","(O.Berg) Nied.","L.C. Bernacci et al.","L.C. Bernacci et al.","3080","2000","11","08",NA,"Brasil","São Paulo","Ibiúna","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Zézinho, indivíduo Z 77.3","-47.091717","-23.761081",NA,NA,NA,NA,"2000","11","-47.091717","-23.761081",NA,NA,"08",NA,NA,NA,NA,NA,NA,NA
"159","2019-01-25 15:35:32-02","IAC","IAC","42055","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Campomanesia","neriiflora","Campomanesia neriiflora","(O.Berg) Nied.","M.E.G. Sobral","J.E.A. Bertoni & A. Geremias","660","2001","11","08",NA,"Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Monjolinho, Quadra do Abacateiro","-47.086761","-22.863721",NA,NA,NA,NA,"2002","10","-47.086761","-22.863721",NA,NA,"17",NA,NA,NA,NA,NA,NA,NA
"160","2020-11-23 11:38:57-03","IAC","IAC","43488","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Campomanesia","neriiflora","Campomanesia neriiflora","(O.Berg) Nied.","D.B. Damame","F.A.L. Moraes","s/nº","2003","11","27",NA,"Brasil","São Paulo","Campinas","Parque do Instituto Agronômico.","-47.0608","-22.9056",NA,NA,NA,NA,"2012","07","-47.0608","-22.9056",NA,NA,"30",NA,NA,NA,NA,NA,NA,NA
"161","2019-01-25 15:35:32-02","IAC","IAC","4624","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Campomanesia","neriiflora","Campomanesia neriiflora","(O.Berg) Nied.","C.M.D.E. Legrand","O.T. Mendes","s/nº","1938","10","31",NA,"Brasil","São Paulo","Pindorama","propriedade de Angelo Rinaldi","-48.9072","-21.1858",NA,"Nome popular: guariróba",NA,NA,"1940","12","-48.9072","-21.1858",NA,NA,"31",NA,NA,NA,NA,NA,NA,NA
"162","2020-11-23 11:38:57-03","IAC","IAC","48297","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Campomanesia","neriiflora","Campomanesia neriiflora","(O.Berg) Nied.","C.F. Nardin et al.","C.F. Nardin; F.R.G. Amaral; L.C. Bernacci; J.L. Silva (1); L.L. Haber & M.A.R. Vieira","83","2007","05","15",NA,"Brasil","São Paulo","Ubatuba","IAC, Estação Experimental (Horto)","-45.115194","-23.417611",NA,"23o25#?#03.4 S, 45o06#?#54.7 W, LP 07051521",NA,NA,"2007","05","-45.115194","-23.417611",NA,NA,"15",NA,NA,NA,NA,NA,NA,NA
"163","2020-11-23 11:38:57-03","IAC","IAC","48301","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Campomanesia","neriiflora","Campomanesia neriiflora","(O.Berg) Nied.","C.F. Nardin et al.","C.F. Nardin; F.R.G. Amaral; L.C. Bernacci; J.L. Silva (1); L.L. Haber & M.A.R. Vieira","87","2007","05","16",NA,"Brasil","São Paulo","Ubatuba","IAC, Estação Experimental (Horto), ao lado do rio, atrás do posto meteorológico, lado oposto casa Zé","-45.114722","-23.417194",NA,"23o25`01.9 S, 45o06`53 W, LP 07051528",NA,NA,"2007","05","-45.114722","-23.417194",NA,NA,"16",NA,NA,NA,NA,NA,NA,NA
"164","2020-11-23 11:38:57-03","IAC","IAC","49489","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Campomanesia","neriiflora","Campomanesia neriiflora","(O.Berg) Nied.","A.C.O. Souza","A.C.O. Souza & L.C. Bernacci","14","2008","01","23",NA,"Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, próximo à mata","-47.06861","-22.86361",NA,NA,NA,NA,"2008","02","-47.06861","-22.86361",NA,NA,"20",NA,NA,NA,NA,NA,NA,NA
"165","2020-11-23 11:38:57-03","IAC","IAC","55425","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Campomanesia","neriiflora","Campomanesia neriiflora","(O.Berg) Nied.","F. Pedroni et al.","F. Pedroni; M. Sanchez; R.R. Laps & R. Belinelo","1281","1997","02","04",NA,"Brasil","São Paulo","Ubatuba","Picinguaba, Morro do Corisco","-44.812222","-23.311111",NA,NA,NA,NA,"1997","02","-44.812222","-23.311111",NA,NA,"04",NA,NA,NA,NA,NA,NA,NA
"166","2020-11-23 11:38:57-03","IAC","IAC","55595","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Campomanesia","neriiflora","Campomanesia neriiflora","(O.Berg) Nied.","Santos, Leonardo Biral","Santos, Leonardo Biral","634","2011","11","24",NA,"Brasil","São Paulo","Rio Claro","Unesp campus Bela Vista, entre o departamento de Bioquímica ea casa de madeira","-47.533333","-22.383333",NA,NA,NA,NA,"2011","11","-47.533333","-22.383333",NA,NA,"24",NA,NA,NA,NA,NA,NA,NA
"167","2020-07-23 12:15:35-03","CEPLAC","CEPEC","132609","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora",NA,"M. Sobral","J. M. Silva","4395",NA,NA,NA,NA,"Brasil","Paraná","ADRIANÓPOLIS",NA,"-48.9911003112793","-24.6571998596191",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA,NA,NA
"168","2009-11-26 13:54:45-02","INPA","INPAW","7943","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O. Berg) Nied.",NA,"Silva, S.","1539",NA,NA,NA,NA,"Brasil","Par&#225;","Tucuru&#237;",NA,"-49.6725","-3.76611",NA,NA,NA,NA,NA,NA,NA,NA,"59618","auto",NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-02-27 14:02:38-03","UFSJ","HUFSJ","2224","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O.Berg) Nied.","Sobral, M","Silva, JM; Cordeiro, J","6173","2007","11","13",NA,"Brasil","Paraná","Adrianópolis","Fazenda Mato Preto.","-48.9911003112793","-24.6571998596191",NA,"Árvore, 5m, flor alva. Floresta Atlântica.","HUFSJ002224",NA,"2011",NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA,NA,NA
"170","2019-02-27 14:02:38-03","UFSJ","HUFSJ","2329","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O.Berg) Nied.","Sobral, M","Reginato, M","853","2008","12","03",NA,"Brasil","Paraná","Antonina","RPPN Rio cachoeira. PR 405, Km 5, floresta Ombrófila densa.","-48.7118988037109","-25.4286003112793",NA,"Arbórea, 8m com botões alvos.","HUFSJ002329",NA,"2011",NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA
"171","2019-02-27 14:02:38-03","UFSJ","HUFSJ","2467","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O.Berg) Nied.","Souza, ACO","Souza, ACO; Bernacci, LC","14","2008","01","23",NA,"Brasil","São Paulo","Campinas","Região Mata Santa Elisa.","-47.060001373291","-22.8999996185303",NA,"Árvore ca. 6m de altura; frutos imaturos verdes.","HUFSJ002467",NA,"2008","02",NA,NA,"23900","auto","20",NA,NA,NA,NA,NA,NA,NA
"172","2019-11-13 16:04:53-03","UNISANTA","HUSC","10052","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O. Berg) Nied.","Kawasaki, M.L.","Barreto, K.D.; Fernandes, G.D.; Fernandes, R.D.","3302","1994","11","30",NA,"Brasil","São Paulo","Juquiá","Sítio Areia Dourada ( Assungui).","-47.6300010681152","-24.3199996948242",NA,"Árvore, 10m alt.; frutos imaturos verdes.; Mata Atlântica.",NA,NA,"1994","11",NA,NA,"32505","auto","30",NA,NA,NA,NA,NA,NA,NA
"173","2020-11-04 17:29:55-03","UEM","HUEM","6968","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O.Berg) Nied.","Sobral, M","Barreto, KD; Fernandes, GD; Fernandes, RD","3302","1994","11","30",NA,"Brasil","São Paulo","Juquiá","Sítio Areia Dourada (Assungui), Mata Atlântica.","-47.644528","-24.180222",NA,"Árvore; 10m altura; frutos imaturos verdes.","HUEM000008224","HUEM000008224","2009","08","-47.644528","-24.180222",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA
"174","2020-11-04 17:29:55-03","UEM","HUEM","11545","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O.Berg) Nied.","Sobral, M","F.F. Mazine; F.A. Capelo; E. Lucas; J.M.Silva","964","2003","11","01",NA,"Brasil","Paraná","Cerro Azul","Mato Preto, estrada para mineração","-49.261100769043","-24.823600769043",NA,"Árvore; cerca de 6 m de altura; flores e botões brancos.","HUEM000008223","HUEM000008223","2003","11",NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-11-12 17:01:50-03","UEL","FUEL","39313","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(Berg) Niend.","Sobral, M","Silva, JM; Abe, LM","4163","2004","10","26",NA,"Brasil","Paraná","Adrianópolis","Fazenda Tanque, Berneck, Berneck","-48.9911003112793","-24.6571998596191",NA,NA,"FUEL008064",NA,"2005",NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-11-12 17:01:50-03","UEL","FUEL","28021","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(Berg) Niend.","Hatschbach, G","Barbosa, E; et al.","373","1999","09","18",NA,"Brasil","Paraná","Campina Grande do Sul","Morro Itapiroca, Fazenda Kielse, Fazenda Kielse","-49.0553016662598","-25.3055992126465",NA,NA,"FUEL008067",NA,"1999",NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-11-12 17:01:50-03","UEL","FUEL","41846","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(Berg) Niend.","Hatschbach, G","Barbosa, E; Silva, JM","1659","2006","09","28",NA,"Brasil","Paraná","Guaraqueçaba","Rio Potinga","-48.3288993835449","-25.3066997528076",NA,NA,"FUEL008061",NA,"2006",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-11-12 17:01:50-03","UEL","FUEL","39090","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(Berg) Niend.","Sobral, M","Hatschbach, G; Barbosa, E; Costa, EF","76724","2003","11","20",NA,"Brasil","Paraná","Guaraqueçaba","Tagabaça de Cima, rio Tagabaça, rio Tagabaça","-48.3288993835449","-25.3066997528076",NA,NA,"FUEL008060",NA,"2005",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-11-12 17:01:50-03","UEL","FUEL","8259","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(Berg) Niend.","Soares-Silva, LH","Gouvea, MF; et al.","s.n.","1988","10","23",NA,"Brasil","Paraná","Londrina","Horto da UEL","-51.1627998352051","-23.3103008270264",NA,NA,"FUEL008679",NA,"1999",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-11-12 17:01:50-03","UEL","FUEL","18040","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(Berg) Niend.","Sobral, M","Dias, MC; et al.","15","1995","11","12",NA,"Brasil","Paraná","Londrina","Horto Florestal da UEL, UEL","-51.1627998352051","-23.3103008270264",NA,NA,"FUEL008066",NA,"2009","07",NA,NA,"63728","auto","31",NA,NA,NA,NA,NA,NA,NA
"181","2020-11-12 17:01:50-03","UEL","FUEL","20303","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(Berg) Niend.","Soares-Silva, LH","Yamada, CM","s.n.","1995","11","12",NA,"Brasil","Paraná","Londrina","Horto Florestal da UEL, UEL","-51.1627998352051","-23.3103008270264",NA,NA,"FUEL008065",NA,"1997",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-11-12 17:01:50-03","UEL","FUEL","34450","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(Berg) Niend.","Sobral, M","Torezan, JMD","1","1989","11","04",NA,"Brasil","São Paulo","Iporanga","Bairro Betari, estrada do Córrego Seco, estrada do Córrego Seco","-48.5900001525879","-24.5799999237061",NA,NA,"FUEL008063",NA,"2009","07",NA,NA,"38740","auto","31",NA,NA,NA,NA,NA,NA,NA
"183","2020-11-12 17:01:50-03","UEL","FUEL","33991","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(Berg) Niend.","Sobral, M","Torezan, JMD; et al.","84","1991","10","04",NA,"Brasil","São Paulo","Iporanga","Sitio Pica-pau, pau","-48.5900001525879","-24.5799999237061",NA,NA,"FUEL008062",NA,"2009","07",NA,NA,"38740","auto","31",NA,NA,NA,NA,NA,NA,NA
"184","2019-11-01 15:05:12-03","UnB","UB","199586","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O. Berg) Nied.",NA,"Lucas, EJ; et al.","111","2003","10","25","Southern America","Brasil","Paraná","São José dos Pinhais","Couargo Fundo, on road between Chamiro and Guaricana, 34km from Guaricana","-49.019167","-23.739639",NA,"Tree 6m. Petals white, juvenile fruits green; Mata atlântica de encosta alterada",NA,NA,NA,NA,"-49.019167","-23.739639",NA,NA,NA,NA,NA,NA,"781","781",NA,NA
"185","2019-11-01 15:05:12-03","UnB","UB","130028","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O. Berg) Nied.","Sobral, M","Silva, JM","4163","2004","10","26","Southern America","Brasil","Paraná ","Adrianópolis","Fazenda Tanque, Berneck","-48.9911003112793","-24.6571998596191",NA,"Árvore 4m.; Floresta atlântica",NA,NA,"2005",NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-11-01 15:05:12-03","UnB","UB","130029","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O. Berg) Nied.","Sobral, M","Hatschbach, G","76724","2003","11","20","Southern America","Brasil","Paraná ","Guaraqueçaba","Tagaçaba de Cima, Rio Tagaçaba","-48.3288993835449","-25.3066997528076",NA,"Flor alva.; Arbusto 3m.; Floresta atlântica degradada",NA,NA,"2005",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA
"187","2019-11-01 15:05:12-03","UnB","UB","142513","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O. Berg) Nied.","Soares-Silva, LH","Yamada, CM","FUEL20303","1995","11","12","Southern America","Brasil","Paraná ","Londrina","Horto Florestal - UEL","-51.1627998352051","-23.3103008270264",NA,"Árvore. Flores brancas, grandes.",NA,NA,"1998",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-10-03 10:04:08-03","UFSCar","SORO","4311","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O.Berg) Nied.",NA,NA,NA,"2004","10","10",NA,"Brasil","São Paulo","Natividade da Serra","Quintal de uma casa no bairro rural Vargem Grande","-45.2556","-23.43005",NA,"Cultivada, gabiroba, frutos comestiveis, arborea.",NA,NA,NA,NA,"45°15.336'W","23°25.803'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-10-03 10:04:08-03","UFSCar","SORO","4039","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","O.Berg",NA,"Jung-Mendacolli, S.L.; et al.","760","1997","09","18",NA,"Brasil","São Paulo","Campinas","CEC, mata","-47.060001373291","-22.8999996185303",NA,"Árvoreca. 5m de alt., frutos em início de frutificação.",NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA
"190","2019-10-03 10:04:08-03","UFSCar","SORO","3720","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O.Berg) Nied.",NA,"Tozzi, A.M.G.A.; Moreira, J.L.A.; Santos, K.; Filliettaz, A.M.; Mendonca Filho, C.V.; Galvão, J.C.","385","1998","07","04",NA,"Brasil","São Paulo","Iperó","Fazenda Ipanema, porteira da Fepasa. 520m de altitude","-47.6800003051758","-23.3500003814697",NA,"Árvore 4m de altura. Frutos imaturos verdes com lobos verdes.",NA,NA,NA,NA,NA,NA,"17831","auto",NA,NA,NA,NA,NA,NA,NA,NA
"191","2019-10-03 10:04:08-03","UFSCar","SORO","2535","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O.Berg) Nied.",NA,"Mazine, F.F.; Capelo, F.A.; Lucas, E.; Silva, J.M.","964","2003","11","01",NA,"Brasil","Paraná","Cerro Azul","Mato Preto, estrada para Mineração","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA,NA
"192","2019-10-03 10:04:08-03","UFSCar","SORO","1054","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora",NA,NA,NA,"156","1998","09","29",NA,"Brasil","São Paulo","Iporanga","Parque Estadual Turístico do Alto Ribeira. Beira do Ribeirão Betary.","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,NA,NA,NA,NA,"38740","auto",NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-08-20 14:58:14-03","UFSC","FLOR","33422","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O.Berg) Nied.","Franco, G.A.D.C.","Ivanauskas, N.M.; Souza, F.M. de; Polisel, R.T. & Santos, V.S.","6121","2005","12","14",NA,"Brasil","São Paulo","Embu das Artes","Almenat, fundo do hotel remanescente de mata. Datum Córrego alegre, zona 23K.","-46.883056","-23.648333",NA,"árvore, flor início de frutificação, 7m altura. Recebido de SPSF Nª 35793.","FLOR0033422",NA,"2006","01","46º52'59''W","23º38'54''S",NA,NA,"01",NA,NA,NA,"882","882",NA,NA
"194","2020-08-20 20:40:23-03","UFSC","FLOR","28702","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O.Berg) Nied.","Silva, S.M.","Kersten, R.; et alii","182","1997","09","28",NA,"Brasil","São Paulo","Ribeirão Grande","Bairro do Carioca.","-48.3600006103516","-24.0900001525879",NA,"arvoreta (rebrota), flor branca, 3m altura","FLOR0028702",NA,"1997",NA,NA,NA,"25028","auto",NA,NA,NA,NA,NA,NA,NA,NA
"195","2021-03-04 15:45:14-03","IF","SPSF","46969","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O.Berg) Nied.","Osny T. Aguiar","F.F.Mazine & F.A.Capelo & E.Lucas & J.M.Silva","964","2003","11","01","América do Sul","Brasil","PR","Cerro Azul","Mato Preto","-49.261100769043","-24.823600769043",NA,"COLETA: Árvore ca. 6 m, flores e botões brancos.; GEOGRAFIA: Estrada para mineração.;",NA,NA,"2017","09",NA,NA,"32006","auto","01","Magnoliopsida",NA,NA,NA,NA,NA,NA
"196","2021-03-04 15:45:13-03","IF","SPSF","02448","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora",NA,"Osny T. Aguiar","J.P.Coelho",NA,"1946","11","26","América do Sul",NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Nome vulgar: Guabiroba;",NA,NA,"2017","09",NA,NA,NA,NA,"01","Magnoliopsida",NA,NA,NA,NA,NA,NA
"197","2021-03-04 15:45:14-03","IF","SPSF","17791","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O.Berg) Nied.","Osny T. Aguiar","F.A.R.D.P.Arzoller","1","1994","11","20","América do Sul","Brasil","SP","Eldorado Paulista","Núcleo Caverna do Diabo",NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta, flor branca, borda da mata.;",NA,NA,"2017","09",NA,NA,NA,NA,"01","Magnoliopsida",NA,NA,NA,NA,NA,NA
"198","2021-03-04 15:45:13-03","IF","SPSF","21732","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora",NA,NA,"G. Hatschbach & J.M.Silva","61478","1994","12","08","América do Sul","Brasil","PR","Dr. Ulysses","rio Turvo",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ciliar&nf;;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"199","2021-03-04 15:45:14-03","IF","SPSF","43654","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O.Berg) Nied.","O.T. Aguiar","R.L.Miashike & N.M.Ivanauskas & J.B.Silva & S.D.Machado","18","2009","12","05","América do Sul","Brasil","SP","Apiaí","Parque Estadual Turístico do Alto Ribeira - Núcleo Caboclos","-48.564722","-24.415833",NA,"COLETA: Floresta Ombrófila Densa Montana.&nf;Árvore 6m altura, frutos imaturos verdes.; GEOGRAFIA: Trilha da Pescaria e Desmoronado.;",NA,NA,"2010","01",NA,NA,NA,NA,"11","Magnoliopsida",NA,NA,"590","590",NA,NA
"200","2021-03-04 15:45:14-03","IF","SPSF","43671","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O.Berg) Nied.","O.T. Aguiar","J.R.L.Godoy & N.M.Ivanauskas & J.B.Silva & V.A.Costa & A.Mota","525","2009","09","30","América do Sul","Brasil","SP","Iporanga","Parque Estadual Turístico Alto Ribeira - Núcleo Ouro Grosso","-48.678333","-24.545",NA,"COLETA: Floresta Ombrófila Densa Submontana&nf;Árvore 5m altura; botões florais brancos; GEOGRAFIA: Trilha Garrafão da Ouro Grosso.;",NA,NA,"2010","01",NA,NA,NA,NA,"11","Magnoliopsida",NA,NA,"198","198",NA,NA
"201","2021-03-04 15:45:14-03","IF","SPSF","47433","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O.Berg) Nied.","F.A.R.D.P.Arzolla","F.A.R.D.P.Arzolla & C.Moura & F.E.S.P.Vilela & N.M.Ivanauskas & A.A. de Oliveira","1606","2013","02","19","América do Sul","Brasil","SP","Iporanga","Sem Fim","-48.667222","-24.538333",NA,"COLETA: Árvore com botões florais verdes.; GEOGRAFIA: Floresta Ombrófila Densa Submontana.;",NA,NA,"2013","02",NA,NA,NA,NA,"27","Magnoliopsida",NA,NA,"266","266",NA,NA
