"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","typeStatus","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","imagecode","scientificNameAuthorship","stateProvince","county","decimalLongitude","decimalLatitude","infraspecificEpithet","identifiedBy","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber"
"398","2013-01-28 05:13:00-02","MO","MOBOT","1093217","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","J. Guillén|René Guillén V.|M. Lazo|M. Roca","1996","4","29","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Guillén 12","Hacienda Acuario a 24 km de San José de Campamento, camino hacia el empalme a Piso Firme.","300.00000000",NA,NA,"Müll. Arg.","Santa Cruz","Velasco","-61.24277","-15.24611",NA,"A. Jardim (USZ)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"399","2015-09-26 06:12:00-03","MO","MOBOT","1117612","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Luzmila Arroyo P.|Ademar Soto|E. Guzmán|Marielos Peña|C. Sims|Juan Surubí","1996","6","27","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Arroyo Padilla 1082","Parque Nacional Noel Kempff Mercado. Campamento Huanchaca II; bosque de galeria; suelos rojos bien drenados, con abundante Socratea exhorriza y Metrodorea flavida. Parcela permanente de estudio","700.00000000",NA,NA,"Müll. Arg.","Santa Cruz","Velasco","-60.73722","-14.51972",NA,"J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2013-02-13 05:33:00-02","MO","MOBOT","1118709","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Luzmila Arroyo P.|Mario Saldias P.|T. Ruiz de Centurión|René Guillén V.","1993","11","15","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Arroyo Padilla 834","Parque Nacional Noel Kempff Mercado, campamento Las Gamas, bosque de galeria, bosque húmedo de 15 hasta 25 m altura, dominantes, Erisma uncinatum y Aspidosperma marcgravianum, abundante Pseudolmedia. Parcela permanente de estudio","850.00000000",NA,NA,"Müll. Arg.","Santa Cruz","Velasco","-60.40305","-14.8075",NA,"J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2013-01-28 05:13:00-02","MO","MOBOT","1152016","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","René Guillén V.|M. Marmañas|Marmañas","1996","8","20","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Guillén Villarroel 4525","Hacienda San Roque, parcela permanente de estudio Monte Verde, 15 km NO de la Hacienda. Bosque húmedo siempre verde estacional; suelos arenosos.","230.00000000",NA,NA,"Müll. Arg.","Santa Cruz","Velasco","-61.12833","-15.01027",NA,"J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2013-01-28 05:13:00-02","MO","MOBOT","1152286","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","J. Guillén|René Guillén V.|M. Lazo|I. Soza","1996","4","30","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Guillén 57","Hacienda Acuario a 24 km de San José de Campamento, sobre el camino hacia al empalme de Piso Firme; Bosque semideciduo quemado temporalmente. Parcela permanente en estudio.","300.00000000",NA,NA,"Müll. Arg.","Santa Cruz","Velasco","-61.23333","-15.23333",NA,"A. Jardim",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA
"403","2013-01-28 05:13:00-02","MO","MOBOT","1154344","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","René Guillén V.","1996","8","20","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Guillén Villarroel 4524","San José de Campamento, Monte Verde a 15 km al Nw de la Hacienda San Roque. Bosque siempre húmedo estacional.","350.00000000",NA,NA,"Müll. Arg.","Santa Cruz","Velasco","-61.12916","-15.01416",NA,"J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"404","2014-11-06 05:37:00-02","MO","MOBOT","1323028","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","S. Halloy|Silvia Jiménez|S. Justiniano|M.R. Peréz","1994","2","10","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Halloy 3578","Alrededor de la comunidad, 14.6 km al Este de Yotaú.","400.00000000",NA,NA,"Müll. Arg.","Santa Cruz","Nuflo de Chavez","-63.02555","-16.17361",NA,"I.G. Vargas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2008-05-27 22:02:00-03","MO","MOBOT","1352613","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Elias Meneces|Waldo Terceros","1979","9","10","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Meneces 489","Carretera de San Ramón a Santa Cruz. Bosque seco templado.","240.00000000",NA,NA,"Müll. Arg.","Santa Cruz","Nuflo de Chavez",NA,NA,NA,"W. Marcondes Ferreira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2008-05-27 22:02:00-03","MO","MOBOT","1522829","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Michael H. Nee","1991","12","21","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Nee 42235","Vic. Puente Las Cruces along highway from Santa Cruz to Samaipata, 6 km W (by air) of Bermejo, along Río Vicoquín. Dry subtropical forest on slopes and along stream.","1000.00000000",NA,NA,"Müll. Arg.","Santa Cruz","Florida","-63.68333","-18.13333",NA,"J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2008-05-27 22:02:00-03","MO","MOBOT","1524574","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Michael H. Nee","1991","6","9","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Nee 40862","Along steep slopes above the Río Salado and along pipeline and old, abandoned portion of road between Santa Cruz and Bermejo, 5 km W of modern highway bridge over the Río Piraí. Dry, deciduous forest with Anadenanthera macrocarpa, Chrysophyllum gonocarpum, C. emargiantum.","750.00000000","850.00000000",NA,"Müll. Arg.","Santa Cruz","Andrés Ibáñez","-63.5","-18.1",NA,"Kurt Potgieter (ILL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2008-05-27 22:02:00-03","MO","MOBOT","1525554","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Michael H. Nee",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Nee 35631","The llanura, at the Jardin Botanico de Santa Cruz","375.00000000",NA,NA,"Müll. Arg.","Santa Cruz",NA,"-63.06666","-17.78333",NA,"A. Leeuwenberg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2008-05-27 22:02:00-03","MO","MOBOT","1525687","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Michael H. Nee",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Nee 48061","The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","525.00000000",NA,NA,"Müll. Arg.","Santa Cruz",NA,"-63.2","-17.74166",NA,"M. Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2008-05-27 22:02:00-03","MO","MOBOT","1531265","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Michael H. Nee",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Nee 34304","The llanura, at the Jardin Botanico de Santa Cruz","375.00000000",NA,NA,"Müll. Arg.","Santa Cruz",NA,"-63.06666","-17.78333",NA,"M. Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2008-05-27 22:02:00-03","MO","MOBOT","1531572","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Michael H. Nee",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Nee 34325","The llanura, at the Jardin Botanico de Santa Cruz","375.00000000",NA,NA,"Müll. Arg.","Santa Cruz",NA,"-63.06666","-17.78333",NA,"A. Leeuwenberg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2008-05-27 22:02:00-03","MO","MOBOT","1532686","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Michael H. Nee",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Nee 39323","The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","350.00000000",NA,NA,"Müll. Arg.","Santa Cruz",NA,"-63.2","-17.74166",NA,"M. Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2008-05-27 22:02:00-03","MO","MOBOT","1533591","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Michael H. Nee",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Nee 41898","Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour","500.00000000",NA,NA,"Müll. Arg.","Santa Cruz",NA,"-63.95","-18.10833",NA,"A. Leeuwenberg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2016-07-28 12:35:00-03","MO","MOBOT","1536301","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Michael H. Nee","1991","7","6","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Nee 41565","Cerro Pejichi, 7 km. E of San Ramón.","500.00000000",NA,NA,"Müll. Arg.","Santa Cruz","Nuflo de Chavez","-62.4333333","-16.6",NA,"K. Potgieter (ILL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"415","2008-05-27 22:02:00-03","MO","MOBOT","1716796","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Israel G. Vargas C.|N. Tagua","1997","9","11","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Vargas Caballero 2776","RESERVA DE VIDA SILVESTRE RIOS BLANCO Y NEGRO. Río San Martín (Concesión Oquiriquia). A 7 Km SW del campamento sobre el Río San Martín. Bosque caducifolio de altura, predomina: cusi (Orbignya phalerata), momoqui (Caesalpinia floribunda), curupaú (Anadenanthera macrocarpa), jichituriqui (Aspidosperma cylindrocarpon).","300.00000000",NA,NA,"Müll. Arg.","Santa Cruz","Guarayos","-61.80333","-15.05583",NA,"I. G. Vargas '93",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2011-06-09 18:10:00-03","MO","MOBOT","1716806","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Bonifacio Mostacedo C.","1998","5","29","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Mostacedo C. 3783","Las Trancas, Lomerio. Las Lajas.","400.00000000",NA,NA,"Müll. Arg.","Santa Cruz","Nuflo de Chavez","-61.84805","-16.52166",NA,"M. Toledo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2011-06-09 18:10:00-03","MO","MOBOT","1716813","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Bonifacio Mostacedo C.","1998","5","29","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Mostacedo C. 3770","Las Trancas, Lomerio. Las Lajas.","400.00000000",NA,NA,"Müll. Arg.","Santa Cruz","Nuflo de Chavez","-61.84805","-16.52166",NA,"M. Toledo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2012-08-10 16:42:00-03","MO","MOBOT","1732056","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Yaneth Roca|et al.","2000","7","9","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Roca de Saldias 1131","Progresiva de Entre San Juan y el Campamento Don Mario. KP 271+265. Comienzo del camino que sale del campamento. Bosque bajo, arboles 6-8 metros de alto.","464.00000000",NA,NA,"Müll. Arg.","Santa Cruz","Chiquitos","-59.1666667","-16.9",NA,"Y. Roca (USZ)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"419","2008-05-27 22:02:00-03","MO","MOBOT","1733806","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Yaneth Roca|et al.","2000","8","12","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Roca de Saldias 1300","Progresiva del Entre San Jose y Ipias. Kp 75+898. Dosel 2-4 metros, suelo completamente arenoso, vegetacion con tallos quemados. Tapon #11.","115.00000000",NA,NA,"Müll. Arg.","Santa Cruz","Chiquitos","-59.90222","-17.1175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2008-05-27 22:02:00-03","MO","MOBOT","1733813","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Yaneth Roca|et al.","2000","8","9","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Roca de Saldias 1306B","Progresiva del Entre San Jose y Ipias. Kp 75+898. Dosel 2-4 metros, suelo completamente arenoso, vegetacion con tallos quemados. Tapon #11.","439.00000000",NA,NA,"Müll. Arg.","Santa Cruz","Chiquitos","-60.18444","-18.05027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2020-08-14 18:54:00-03","MO","MOBOT","1759584","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Rocío Rojas","1999","12","28","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Rojas Gonzáles 821","Sector la Guica Bosque secundario","810.00000000",NA,NA,"Müll. Arg.","Cajamarca","Jaén","-79.2","-5.9166667",NA,"J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9",NA
"422","2016-04-29 08:30:00-03","MO","MOBOT","1770867","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Alfredo F. Fuentes|Narel Paniagua Zambrana|Héctor Cabrera|Fabiola Torrico","2002","10","4","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Fuentes Claros 5384","Área Natural de Manejo Integrado Madidi, río Tuichi, arroyo Rudidi, pica de cazadores hacia la serranía Eslabón.","763.00000000",NA,NA,"Müll. Arg.","La Paz","Abel Iturralde","-68.0125","-14.3661111",NA,"J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","02-38"
"423","2020-08-20 06:39:00-03","MO","MOBOT","1855490","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","F. Canqui|Alejandro Araujo M.|Héctor Cabrera|M.H. Calzadilla|L. Cayola|Carla Maldonado|Narel Paniagua Zambrana|Remberto Alvarez|Antonio Álvarez|Mario Álvarez","2003","2","28","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Canqui Magne 193","Área Natural de Manejo Integrado Madidi, camino Apolo-Azariamas, arroyo Pintata. A 30 m al S de la PPM, subiendo por el arroyo Pintata.","940.00000000",NA,NA,"Müll. Arg.","La Paz","Franz Tamayo","-68.5408889","-14.4656944",NA,"A. Fuentes (USZ)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","03-06"
"424","2020-08-21 15:40:00-03","MO","MOBOT","1858676","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","L. Cayola|A. Araujo|He. Cabrera|M.H. Calzadilla|F. Canqui|Carla Maldonado|Narel Paniagua Zambrana|R. Alvarez|A. Alvarez|Mario Álvarez","2003","2","20","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Cayola Pérez 92","Parque Nacional Madidi, camino Apolo-Azariamas, arroyo Pintata. Bajando 400 m del campamento en direccion NE, aproximadamente a 5 minutos saliendo del camino. Bosque ribereno seco de pie de ladera. Parcela Permanente de Muestreo 76 (0.1 ha).","860.00000000",NA,NA,"Müll. Arg.","La Paz","Franz Tamayo","-68.5358333","-14.4658333",NA,"A. Fuentes (USZ)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","03-03"
"425","2020-08-21 18:03:00-03","MO","MOBOT","1860528","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","L. Cayola|et al.","2003","2","26","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Cayola Pérez 190","Parque Nacional Madidi, camino Apolo-Asariamas, Arroyo Pintata entrando hora y media desde Sipia. Parcela Permanente V.","880.00000000","1015.00000000",NA,"Müll. Arg.","La Paz","Franz Tamayo","-68.5425","-14.4652778",NA,"A. Fuentes (USZ)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","03-06"
"426","2008-10-02 03:32:00-03","MO","MOBOT","1869905","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","J. Guillén",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Guillén 166",NA,NA,NA,NA,"Müll. Arg.",NA,NA,NA,NA,NA,"J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2011-02-17 08:48:00-02","MO","MOBOT","2455071","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Per Dusén",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Dusén 16071","Jaguariaiva. Jaguariahyva, ad marginem silvulae",NA,NA,NA,"Müll. Arg.","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2020-07-25 11:26:00-03","MO","MOBOT","2489454","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Émile Hassler|Teodoro Rojas","1908","10",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Hassler 12068","In altaplanitie et declivibus Sierra de Amambay",NA,NA,NA,"Müll. Arg.","Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"429","2020-07-25 11:26:00-03","MO","MOBOT","2489469","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Émile Hassler","1913","11",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Hassler 11422","In altaplanitie Sierra de Amambay",NA,NA,NA,"Müll. Arg.","Amambay",NA,"-55.56666","-23.26666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"430","2020-07-25 11:26:00-03","MO","MOBOT","2489483","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Émile Hassler","1902","2",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Hassler 8526","In silva in regione cursus superioris fluminis Apa. Iter ad Paraguariam septentrionalem",NA,NA,NA,"Müll. Arg.","Concepción",NA,NA,NA,NA,"Ezcurra, C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"431","2014-02-24 11:59:00-03","MO","MOBOT","2554905","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Elias Meneces","1979","6","11","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Meneces 2379","Caminoa Concepción, Naranjito, propiedad de Pablo Burton.",NA,NA,NA,"Müll. Arg.","Santa Cruz",NA,NA,NA,NA,"W. Marcondes-Ferreira (UEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"432","2020-07-23 19:29:00-03","MO","MOBOT","2556382","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","J. Uzquiano|et al.","2005","3","8","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Uzquiano Espinoza 53","Area Natural de Manejo Integrado Madidi, Virgen del Rosario, arroyo Yarimita. Bosque andino semideciduo, con Anadenanthera colubrina y Gallesia integrifolia. Parcela Permanente N. 9 (1 ha). Plantas secadas en campo.","940.00000000",NA,NA,"Müll. Arg.","La Paz","Franz Tamayo","-68.6936111","-14.5466666",NA,"A. Araujo (LPB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","05-01"
"433","2020-07-23 19:32:00-03","MO","MOBOT","2556585","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","J. Uzquiano|et al.","2005","3","12","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Uzquiano Espinoza 58","Area Natural de Manejo Integrado Madidi, Virgen del Rosario, arroyo Yarimita. Bosque andino semideciduo, con Anadenanthera colubrina, Oxandra spintana. Parcela Permanente N. 10 (1 ha). Plantas secadas en campo.","1030.00000000",NA,NA,"Müll. Arg.","La Paz","Franz Tamayo","-68.69","-14.5413889",NA,"A. Araujo (LPB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","05-02"
"434","2020-07-24 11:15:00-03","MO","MOBOT","2566663","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","J. Uzquiano|P.M. Jørgensen|Alejandro Araujo M.|A. T. Fernández C.|Guzmán Jove","2005","3","17","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Uzquiano Espinoza 114","Area Natural de Manejo Integrado Madidi, Virgen del Rosario, arroyo Yarimita. Bosque andino semideciduo con Astronium urundeuva y Opuntia brasiliensis. Parcela Permanente N. 11 (1 ha). Plantas secadas en campo.","1180.00000000",NA,NA,"Müll. Arg.","La Paz","Franz Tamayo","-68.6858333","-14.5513889",NA,"A. Araujo (LPB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","05-03"
"435","2016-12-17 05:24:00-02","MO","MOBOT","2588848","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","D. Choque A.|L. Cayola|A. T. Fernández C.|Noel Cuevas|Evert Cuevas","2005","3","8","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Choque Ajata 84","Área Natural de Manejo Integrado Madidi. NW de Apolo,","1081.00000000",NA,NA,"Müll. Arg.","La Paz","Franz Tamayo","-68.6814167","-14.5582222",NA,"A. Fuentes (LPB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","05-03"
"436","2016-12-17 05:24:00-02","MO","MOBOT","2589025","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","D. Choque A.|L. Cayola|A. T. Fernández C.|Noel Cuevas|Evert Cuevas","2005","3","8","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Choque Ajata 79","Área Natural de Manejo Integrado Madidi. NW de Apolo,","1081.00000000",NA,NA,"Müll. Arg.","La Paz","Franz Tamayo","-68.6814167","-14.5582222",NA,"A. Fuentes (LPB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","05-03"
"437","2016-06-06 10:39:00-03","MO","MOBOT","2598573","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","D. Choque A.|L. Cayola|Ericka Llanos|Noel Cuevas|Evert Cuevas","2005","3","13","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Choque Ajata 139","Área Natural de Manejo Integrado Madidi. Noroeste de Apolo.","946.00000000",NA,NA,"Müll. Arg.","La Paz","Franz Tamayo","-68.6945","-14.5458889",NA,"A. Fuentes (LPB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","05-08"
"438","2016-06-06 10:52:00-03","MO","MOBOT","2598800","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","D. Choque A.|L. Cayola|Noel Cuevas|Evert Cuevas","2005","3","18","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Choque Ajata 198","Área Natural de Manejo Integrado Madidi. NW de Apolo.","1217.00000000",NA,NA,"Müll. Arg.","La Paz","Franz Tamayo","-68.6842777","-14.5489444",NA,"A. Fuentes (LPB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","05-13"
"439","2016-06-06 10:55:00-03","MO","MOBOT","2598821","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","D. Choque A.|L. Cayola|Noel Cuevas|Evert Cuevas","2005","3","19","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Choque Ajata 210A","Área Natural de Manejo Integrado Madidi.NW de Apolo","1175.00000000",NA,NA,"Müll. Arg.","La Paz","Franz Tamayo","-68.68625","-14.54725",NA,"A. Fuentes (LPB), 08/",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","05-14"
"440","2020-08-18 06:46:00-03","MO","MOBOT","2700144","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","C. Campos|Alejandro Araujo M.|A. Antezana|D. Choque A.|Vania Torrez|Gerardo Jove|Remberto Jove|C. Pérez","2005","5","31","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Campos Villanueva 25","Parque Nacional Madidi. Norte de Apolo,","660.00000000",NA,NA,"Müll. Arg.","La Paz","Franz Tamayo","-68.5658611","-14.3250556",NA,"A. Fuentes (LPB), 08/",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","05-01"
"441","2020-08-18 07:58:00-03","MO","MOBOT","2700350","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","C. Campos|Alejandro Araujo M.|A. Antezana|D. Choque A.|Vania Torrez|Remberto Jove|C. Pérez","2005","6","5","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Campos Villanueva 76","Parque Nacional Madidi. Norte de Apolo,","830.00000000",NA,NA,"Müll. Arg.","La Paz","Franz Tamayo","-68.5668334","-14.3325",NA,"A. Fuentes (LPB), 08/",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","05-02"
