"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","stateProvince","locality","imagecode","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","county","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"2498","2019-08-08 10:00:24-03","UFU","HUFU","34647","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Oliveira, A.S.; Rêgo, A.C.L. & Magalhães, P.A.","28","2003","01","14",NA,"Brasil",NA,NA,"Arbusto, ca. 2 m. Frutos pretos.; Interior de mata.","HUFU00020728",NA,NA,"A.Rich.",NA,"Minas Gerais","Clube Tangará","HUFU00020728","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Uberlândia",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2499","2019-08-08 10:00:24-03","UFU","HUFU","34648","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Oliveira, A.S.; Rêgo, A.C.L. & Magalhães, P.A.","29","2003","01","14",NA,"Brasil",NA,NA,"Arbusto, ca. 2,5 m. Cálice branco-azulado, corola azul, gineceu branco e amarelo.; Interior de mata.","HUFU00020729",NA,NA,"A.Rich.",NA,"Minas Gerais","Clube Tangará","HUFU00020729","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Uberlândia",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2500","2019-08-08 10:00:24-03","UFU","HUFU","34667","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Oliveira, A.S.; Sueiro, L.R. & Santos, M.P.","48","2003","04","23",NA,"Brasil",NA,NA,"Subarbusto, ca. 0,5 m. Fruto verde.; Interior de mata.","HUFU00020731",NA,NA,"A.Rich.",NA,"Minas Gerais","Clube Tangará","HUFU00020731","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Uberlândia",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2501","2019-08-08 10:00:24-03","UFU","HUFU","37516","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Oliveira, A.S.","147","2003","12","10",NA,"Brasil",NA,NA,"Arbustivo. Corola azul.; Borda de mata.","HUFU00020727",NA,NA,"A.Rich.",NA,"Minas Gerais","Clube Tangará","HUFU00020727","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Uberlândia",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2502","2019-08-08 10:00:24-03","UFU","HUFU","37534","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Oliveira, A.S.","138","2003","12","03",NA,"Brasil",NA,NA,"Arbusto com frutos verdes azuis.; Borda de mata.","HUFU00020724",NA,NA,"A.Rich.",NA,"Minas Gerais","Clube Tangará","HUFU00020724","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Uberlândia",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2503","2019-08-08 10:00:24-03","UFU","HUFU","5885","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora salicifolia","Romero, R.; Nakajima, J.N.","734","1994","02","09",NA,"Brasil",NA,NA,"Árvore, ca. 8 m. Frutos imaturos.; Mata mesófila.","HUFU00020734",NA,NA,"(C.Presl) Steyerm.",NA,"Minas Gerais","Fazenda do Glória, Trilha no interior da mata.","HUFU00020734","-48.2771987915039","-18.9186000823975",NA,NA,"Zappi, D.","Uberlândia","salicifolia","58223","auto",NA,NA,"1995","05","09",NA,NA,NA,NA,NA
"2504","2021-03-04 15:46:04-03","IF","SPSF","29217","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora var. salicifolia","J.A.Pastore & C.Moura","1112","2002","02","01","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha da Pedreira&nf;;",NA,"Magnoliophyta","Rubiales",NA,NA,"SP","P.E.Xixová-Japuí",NA,"-46.3899993896484","-23.9599990844727",NA,NA,NA,"São Vicente","var. salicifolia","25482","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"2505","2021-03-04 15:46:04-03","IF","SPSF","46749","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","V.B.Zipparro","2368","2008","03","11","América do Sul","Brasil",NA,NA,"COLETA: Arbusto com ca. de 2,5m de altura, presença de frutos imaturos de coloração verde.; GEOGRAFIA: Trilha do Sul, floresta ombrófila densa em estágio médio de regeneração, dentro da Parcela A.;",NA,"Magnoliophyta","Rubiales","Rich",NA,"SP","Parque Estadual da Ilha Anchieta (PEIA)",NA,"-45.058333","-23.541667",NA,NA,NA,"Ubatuba",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"2506","2021-03-04 15:46:04-03","IF","SPSF","47493","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","C.Moura & F.E.S.P.Vilela & F.A.R.D.P.Arzolla & N.M.Ivanauskas & A.A. de Oliveira","438","2013","02","19","América do Sul","Brasil",NA,NA,"COLETA: Arvoreta, com frutos.; GEOGRAFIA: Região do Sem Fim.&nf;Floresta Ombrófila Densa Submontana.;",NA,"Magnoliophyta","Rubiales","Rich",NA,"SP","Sem Fim",NA,"-48.666667","-24.570556","400","400","F.A.R.D.P.Arzolla","Iporanga",NA,NA,NA,NA,NA,"2013","12","28","Magnoliopsida",NA,NA,NA,NA
"2507","2021-03-04 15:46:04-03","IF","SPSF","48528","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","F. A. R. D. P. Arzolla & C.de Moura & F.E.S.P.Vilela & N.M.Ivanauskas","1640","2013","10","31","América do Sul","Brasil",NA,NA,"COLETA: Árvore com frutos maduros.; GEOGRAFIA: Região do Turvo.&nf;Floresta Ombrófila Densa Submontana.;",NA,"Magnoliophyta","Rubiales","A. Rich. ex.DC.",NA,"SP","Fazenda Nova Trieste",NA,"-48.296944","-24.399722","80","80","L.F. Aquino","Eldorado",NA,NA,NA,NA,NA,"2014","03","31","Magnoliopsida",NA,NA,NA,NA
"2508","2021-03-04 15:46:04-03","IF","SPSF","51519","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","O.T. Aguiar et al.","1328","2015","07","28","América do Sul","Brasil",NA,NA,"GEOGRAFIA: Floresta Ombrófila Densa Montana;",NA,"Magnoliophyta","Rubiales","A. Rich. ex.DC.",NA,"SP","Estrada Cinco Estrelas",NA,"-46.135556","-23.462778","960","960","R.D.V. da Silva","Mogi das Cruzes",NA,NA,NA,NA,NA,"2016","10","01","Magnoliopsida",NA,NA,NA,NA
"2509","2021-03-04 15:46:04-03","IF","SPSF","52765","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","M. Kirizawa et al.","3795","2013","06","14","América do Sul","Brasil",NA,NA,"COLETA: Nada consta.; GEOGRAFIA: Mata secundária, com parte já derrubada de véspera. Lote 4. Proguaru.;",NA,"Magnoliophyta","Rubiales","A. Rich. ex.DC.",NA,"SP",NA,NA,"-46.538889","-23.411944","682","682","R.J.Almeida-Scabbia","Guarulhos",NA,NA,NA,NA,NA,"2013","10","29","Magnoliopsida",NA,NA,NA,NA
"2510","2021-03-04 15:46:04-03","IF","SPSF","29359","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","D.F.Pereira","197","1992","11","18","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Rubiales",NA,NA,"SP","mata da Figueira",NA,"-46.9421997070312","-22.372200012207",NA,NA,NA,"Mogi Guaçu",NA,"39309","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"2511","2021-03-04 15:46:04-03","IF","SPSF","48360","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","G.D.Colletta & V.C.Souza & T.B.Flores & M.A.P. Ferreira & N.M.Ivanauskas & A.Campos-Rocha & D.Souza","1060","2013","04","30","América do Sul","Brasil",NA,NA,"COLETA: Arvoreta, 4m.; GEOGRAFIA: Trilha da Serraria.;",NA,"Magnoliophyta","Rubiales","Rich",NA,"SP","Reserva Particular da Votorantim (CBA)",NA,"-47.5","-23.9599990844727",NA,NA,"M.A.P. Ferreira","Tapiraí",NA,"41034","auto",NA,NA,"2013","04","30","Magnoliopsida",NA,NA,NA,NA
"2512","2021-03-04 15:46:04-03","IF","SPSF","27013","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora var. salicifolia","D.C.Cavalcanti","254","1996","01","24","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Rubiales",NA,NA,"SP","Escola de Especialistas da Aeronáutica",NA,"-45.189998626709","-22.8099994659424",NA,NA,NA,"Guaratinguetá","var. salicifolia","27040","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"2513","2021-03-04 15:46:04-03","IF","SPSF","27014","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora var. salicifolia","D.C.Cavalcanti","255","1995","12","12","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Rubiales",NA,NA,"SP","Escola de Especialistas da Aeronáutica",NA,"-45.189998626709","-22.8099994659424",NA,NA,NA,"Guaratinguetá","var. salicifolia","27040","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"2514","2021-03-04 15:46:04-03","IF","SPSF","29217","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora var. salicifolia","J.A.Pastore & C.Moura","1112","2002","02","01","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha da Pedreira&nf;;",NA,"Magnoliophyta","Rubiales",NA,NA,"SP","P.E.Xixová-Japuí",NA,"-46.3899993896484","-23.9599990844727",NA,NA,NA,"São Vicente","var. salicifolia","25482","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"2515","2021-03-04 15:46:04-03","IF","SPSF","27013","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora var. salicifolia","D.C.Cavalcanti","254","1996","01","24","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Rubiales",NA,NA,"SP","Escola de Especialistas da Aeronáutica",NA,"-45.189998626709","-22.8099994659424",NA,NA,NA,"Guaratinguetá","var. salicifolia","27040","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"2516","2021-03-04 15:46:04-03","IF","SPSF","27014","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora var. salicifolia","D.C.Cavalcanti","255","1995","12","12","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Rubiales",NA,NA,"SP","Escola de Especialistas da Aeronáutica",NA,"-45.189998626709","-22.8099994659424",NA,NA,NA,"Guaratinguetá","var. salicifolia","27040","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"2517","2017-09-11 17:13:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","amazonica","Faramea amazonica","Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"(specim. incompl.).",NA,NA,NA,"Müll.Arg.",NA,NA,"In silvis Manaquieri prov. Rio Negro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2518","2017-09-11 17:13:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","amazonica","Faramea amazonica","Martius, CFP","(specim. is.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Müll.Arg.",NA,NA,"in silvis Manaquieri prov. Rio Negro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2519","2017-09-11 17:13:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","amazonica","Faramea amazonica","Poeppig, EF","hb. Beirol2067B",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Müll.Arg.",NA,"Amazonas","in prov. do Alto Amazonas secus flumen Amazonum, asque loci specialis designatione",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2520","2017-09-11 17:13:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","angustifolia","Faramea angustifolia","Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Spruce ex Müll.Arg.",NA,NA,"ibidem in silvis Japurensibus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2521","2017-09-11 17:13:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","angustifolia","Faramea angustifolia","Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"In silvis Japurensibus.; HABITAT: In silvis Japurensibus.",NA,NA,NA,"Spruce ex Müll.Arg.",NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2522","2017-09-11 17:13:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","angustifolia","Faramea angustifolia","Spruce, R","3075",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Spruce ex Müll.Arg.",NA,"Amazonas","in prov. do Alto Amazonas, seccus Rio Negro prope S. Carlos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2523","2017-09-11 17:13:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","egensis","Faramea egensis","Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Müll.Arg.",NA,NA,"in regione superiore fluminis Amazonum, in silvis prope Ega",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2524","2017-09-11 16:28:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","egensis","Faramea egensis","Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Müll.Arg.",NA,"Amazonas","IBB/Ega, In regione superiore fluminis Amazonum, in silvis prope Ega.",NA,"-64.7114","-3.35417",NA,NA,NA,"Tefé",NA,"340205","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2525","2017-09-11 17:13:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","parviflora","Faramea parviflora","Luschnath, B","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Müll.Arg.",NA,"Bahia","in prov. Bahia prope Ilheos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2526","2017-09-11 17:13:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","parviflora","Faramea parviflora","Luschnath, B","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Müll.Arg.",NA,"Bahia",NA,NA,"-39.0494","-14.7889",NA,NA,NA,"Ilhéus",NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2527","2017-09-11 17:13:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","parviflora","Faramea parviflora","Blanchet, JS","521",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Müll.Arg.",NA,"Bahia",NA,NA,"-39.0494","-14.7889",NA,NA,NA,"Ilhéus",NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2528","2017-09-11 17:13:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","parviflora","Faramea parviflora","Blanchet, JS","521",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Müll.Arg.",NA,"Bahia","in prov. Bahia prope Ilheos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2529","2017-09-11 17:13:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","salicifolia","Faramea salicifolia","Pohl, JBE","5326",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"C.Presl",NA,NA,"ad Corga de Jaragua","P06P5N0016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2530","2017-09-11 17:13:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","salicifolia","Faramea salicifolia","Martius, CFP","s.n.",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,"C.Presl",NA,NA,"ibidem in silvis primaevis","P06P5N0016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2531","2017-09-11 16:28:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","salicifolia","Faramea salicifolia","Pasquier, Du","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"C.Presl",NA,"Bahia","Inter Victoria et Bahia.","P06P5N0016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2532","2017-09-11 16:28:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","salicifolia","Faramea salicifolia","Pasquier, Du","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"C.Presl",NA,"Bahia","et Bahia","P06P5N0016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2533","2017-09-11 17:13:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","salicifolia","Faramea salicifolia","Vauthier, AC","213",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"C.Presl",NA,"Rio de Janeiro","in Serra dos Orgâos","P06P5N0016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2534","2017-09-11 17:13:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","salicifolia","Faramea salicifolia","Riedel, L","513",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"C.Presl",NA,"Rio de Janeiro","in silvaticis umbrosis in Serra Estrella","P06P5N0016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2535","2017-09-11 17:13:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","salicifolia","Faramea salicifolia","Lhotsky, J","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"C.Presl",NA,"Rio de Janeiro","prope Rio de Janeiro","P06P5N0016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2536","2017-09-11 17:13:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","salicifolia","Faramea salicifolia","Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"C.Presl",NA,"Rio de Janeiro","Corcovado","P06P5N0016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2537","2017-09-11 17:13:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","salicifolia","Faramea salicifolia","Riedel, L","641",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"C.Presl",NA,NA,"prope Macabé in umbrosis","P06P5N0016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2538","2017-09-11 17:13:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","salicifolia","Faramea salicifolia","Gaudichaud Beaupré, C","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"C.Presl",NA,"Rio de Janeiro","prope Rio de Janeiro","P06P5N0016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2539","2017-09-11 17:13:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","salicifolia","Faramea salicifolia","Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"C.Presl",NA,"Minas Gerais","in prov. Minas Geraës ad Lagoa Santa","P06P5N0016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2540","2017-09-11 17:13:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","salicifolia","Faramea salicifolia","Schott, HW","893",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"C.Presl",NA,NA,"ad Marambaia","P06P5N0016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2541","2017-09-11 17:13:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","salicifolia","Faramea salicifolia","Riedel, L","348",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"C.Presl",NA,"Rio de Janeiro","in silvaticis umbrosis in Serra Estrella","P06P5N0016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2542","2017-09-11 17:13:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","salicifolia","Faramea salicifolia","Pohl, JBE","875",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"C.Presl",NA,NA,"ad Corga de Jaragua","P06P5N0016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2543","2017-09-11 17:13:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","salicifolia","Faramea salicifolia","Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"C.Presl",NA,"Bahia","in eaden prov. in silvis primaevis Almada","P06P5N0016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2544","2017-09-11 17:13:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","salicifolia","Faramea salicifolia","Riedel, L","340",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"C.Presl",NA,"Rio de Janeiro","in silvaticis umbrosis in Serra Estrella","P06P5N0016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2545","2017-09-11 17:13:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","salicifolia","Faramea salicifolia","Langsdorff, GH (Baron)","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"C.Presl",NA,"Rio de Janeiro","in Serra dos Orgâos","P06P5N0016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2546","2017-09-11 17:13:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","salicifolia","Faramea salicifolia","Sello, HL","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"C.Presl",NA,"Bahia","in prov.Bahia, inter Vittoria et Bahia","P06P5N0016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2547","2017-09-11 17:13:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","salicifolia","Faramea salicifolia","Vauthier, AC","213",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"C.Presl",NA,"Rio de Janeiro","Serra dos Órgãos","P06P5N0016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2548","2017-09-11 17:13:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","salicifolia","Faramea salicifolia","Silva Manso, ALP","40",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"C.Presl",NA,"Mato Grosso","et in prov. Mato Grosso ïn siccis montium prope Cuiabá","P06P5N0016","-56.0967","-15.5961",NA,NA,NA,"Cuiabá ",NA,"74875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2549","2021-02-08 12:45:06-03","UFRGS","ICN","164698","S","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Souza, MC; Pereira, GF; Rodrigues","1577","2006","02","16","América do Sul","Brasil",NA,NA,"Doação do Herbário HUEM 13068; arbustiva, flor azul, frutos mat. col. azul escuro, frutos imat. col. verde, pedúnculo col. azul claro.",NA,"Dicotyledon",NA,"A. Rich. ex DC.",NA,"MS","Taquarussu Rio Samambaia margem esquerda",NA,NA,NA,NA,NA,"Pereira, GF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2550","2020-09-17 10:41:33-03","UEPA","MFS","007182","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Silva, CAS da","604","2016","06","06",NA,"Brasil",NA,NA,"Arbusto de 2,5 m de altura com inflorescência azulada.","MFS007182",NA,NA,"A.Rich. ex DC.",NA,"Pará","Serra Sul, Área de capoeira com solo pedregoso.","MFS007182 MFS007182_e","-49.851653","-6.529972",NA,NA,"Silva, CAS da","Canaã dos Carajás",NA,NA,NA,"-49.851653","-6.529972","2016","12","12",NA,NA,NA,NA,NA
"2551","2020-09-17 10:41:33-03","UEPA","MFS","007181","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Silva, CAS da","605","2016","06","06",NA,"Brasil",NA,NA,"Arbusto de 3,5 m de altura com fruto imaturo verde.","MFS007181",NA,NA,"A.Rich. ex DC.",NA,"Pará","Serra Sul, Área de capoeira com solo pedregoso.","MFS007181 MFS007181_e","-49.851653","-6.529972",NA,NA,"Silva, CAS da","Canaã dos Carajás",NA,NA,NA,"-49.851653","-6.529972","2016","12","12",NA,NA,NA,NA,NA
