"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","year","month","day","locality","decimalLongitude","decimalLatitude","stateProvince","county","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"46","2020-02-08 09:29:25-03","NBC","NL-BOTANY","L.2833459","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Hatschbach GG; Guimarães OA","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2833459 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2833459",NA,"Lamiales","(Nees) Lindau",NA,NA,"1968","12","07","Est Parana, Mun S. Jorge do Oeste, Rio Iguacu, Salto Osorio.",NA,NA,NA,NA,"NL-L2833459",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"47","2020-02-08 09:29:25-03","NBC","NL-BOTANY","L.2833460","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Pedersen TM","Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2833460 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2833460",NA,"Lamiales","(Nees) Lindau",NA,NA,"1954","12","17","Estancia,,Santa Teresa', Canada Portillo, Dep. Mburucuya, Prov. Corrientes.",NA,NA,NA,NA,"NL-L2833460",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"48","2020-02-08 09:29:25-03","NBC","NL-BOTANY","L.2833461","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Pedersen TM","Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2833461 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2833461",NA,"Lamiales","(Nees) Lindau",NA,NA,"1967","03","31","Estancia 'La Selmira', Dep. Uruguay, Prov. Entre Rios.",NA,NA,NA,NA,"NL-L2833461",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"49","2020-02-08 09:29:25-03","NBC","NL-BOTANY","L.3704800","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Pedersen TM","Southern America","Argentina",NA,NA,"Shallow waterholde, along the bank, or in a few ins of water, among the reeds.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3704800 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3704800",NA,"Lamiales","(Nees) Lindau",NA,NA,"1986","12","11","Dep. Concepción. Carambola (c. Fortín del Iberá).",NA,NA,"Corrientes",NA,"NL-L3704800",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"50","2020-02-08 09:29:25-03","NBC","NL-BOTANY","L.3704801","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Pedersen TM","Southern America","Argentina",NA,NA,"Shallow waterholde, along the bank, or in a few ins of water, among the reeds.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3704801 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3704801",NA,"Lamiales","(Nees) Lindau",NA,NA,"1986","12","11","Dep. Concepción. Carambola (c. Fortín del Iberá).",NA,NA,"Corrientes",NA,"NL-L3704801",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"51","2020-02-08 09:29:25-03","NBC","NL-BOTANY","U.1046935","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Renvoize SA; Wilmot-Dear CM; Tur N","Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1046935 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1046935",NA,"Lamiales","(Nees) Lindau",NA,NA,"1978","12","01","Corrientes, Saladas, Ruta Nacional 117, Saldas - Tabay. Argentina.",NA,NA,NA,NA,"NL-U1046935",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"52","2020-02-08 09:29:25-03","NBC","NL-BOTANY","U.1046936","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Burkart AE","Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1046936 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1046936",NA,"Lamiales","(Nees) Lindau",NA,NA,"1938","02","27","Flora Argentina, Entre Rios: Delta del Paraná, Aº Brazo Largo, Isla La Chilena.-.",NA,NA,NA,NA,"NL-U1046936",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"53","2020-02-08 09:29:25-03","NBC","NL-BOTANY","U.1046937","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Ibarrola TS","Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1046937 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1046937",NA,"Lamiales","(Nees) Lindau",NA,NA,"1944","04","25","Provincia Corrientes, Dep. Concepcion, Conception.",NA,NA,NA,NA,"NL-U1046937",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"54","2020-02-08 09:29:25-03","NBC","NL-BOTANY","U.1047075","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Solomon JC","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1047075 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1047075",NA,"Lamiales","(Nees) Lindau",NA,NA,"1985","11","18","Bolivia, Dpto. Beni; Prov. Ballivian. Estancia El Porvenir, 50 km E of the Río Maniqui (San Borja) on the road to Trinidad.","-66.416667","-14.816667",NA,NA,"NL-U1047075",NA,NA,NA,NA,NA,NA,"-66.416667","-14.816667",NA,"Magnoliopsidae",NA,NA,NA,NA
"55","2020-02-08 09:29:25-03","NBC","NL-BOTANY","U.1047076","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Huber O; Alarcon C","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1047076 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1047076",NA,"Lamiales","(Nees) Lindau",NA,NA,"1982","09","24","Plantas de Venezuela, Edo. Bolivar: Distr. Piar: sabanas en los alrededores del Hato 'Terecay', aprox. 16 km al N de El Manteco.","-62.45","7.466667",NA,NA,"NL-U1047076",NA,NA,NA,NA,NA,NA,"-62.45","7.466667",NA,"Magnoliopsidae",NA,NA,NA,NA
"56","2020-02-08 09:29:25-03","NBC","NL-BOTANY","U.1047077","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Aristeguieta L","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1047077 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1047077",NA,"Lamiales","(Nees) Lindau",NA,NA,"1960","07","01","a unos 18 Km. de Calabozo. Camino de Cazorla. Edo. Guárico.",NA,NA,NA,NA,"NL-U1047077",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"57","2020-02-08 09:29:25-03","NBC","NL-BOTANY","U.1047244","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Hatschbach GG; Schinini A; Silva JM","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1047244 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1047244",NA,"Lamiales","(Nees) Lindau","Wasshausen DC",NA,"1993","02","10",NA,NA,NA,"Mato Grosso do Sul",NA,"NL-U1047244",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0082289",NA,NA,NA
"58","2020-02-08 09:29:25-03","NBC","NL-BOTANY","U.1047258","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Dionisio","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1047258 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1047258",NA,"Lamiales","(Nees) Lindau",NA,NA,"1956","01","27","-Plantas do Amazonas-, Manaus, Amazonas, 1garapé de São Raimundo.",NA,NA,NA,NA,"NL-U1047258",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"59","2020-02-08 09:29:25-03","NBC","NL-BOTANY","U.1047259","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Harley RM; et al.","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1047259 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1047259",NA,"Lamiales","(Nees) Lindau",NA,NA,"1980","04","16","Brazil: Estado da Bahia, Basin of the Upper São Francisco River. ca. 28km S.E. of Bom Jesus da Lapa, on the Caitité road.","-43.216667","-13.383333",NA,NA,"NL-U1047259",NA,NA,NA,NA,NA,NA,"-43.216667","-13.383333",NA,"Magnoliopsidae",NA,NA,NA,NA
"60","2020-02-08 09:29:25-03","NBC","NL-BOTANY","WAG.1280955","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Pedersen TM","Southern America","Argentina",NA,NA,"Shallow waterholde, along the bank, or in a few ins of water, among the reeds.<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1280955 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1280955",NA,"Lamiales","(Nees) Lindau",NA,NA,"1986","12","11","Dep. Concepción. Carambola (c. Fortín del Iberá).",NA,NA,"Corrientes",NA,"NL-WAG1280955",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","WAG0193627",NA,NA,NA
"61","2020-02-08 09:29:25-03","NBC","NL-BOTANY","L.2833428","PreservedSpecimen","Plantae","Acanthaceae","Justicia","obtusifolia","Justicia obtusifolia","Fiebrig K","Southern America","Paraguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2833428 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2833428",NA,"Lamiales","Lindau",NA,NA,"1908","01","01","N. Paraguay: Zwischen Rio Apa und Rio Aquidaban.",NA,NA,NA,NA,"NL-L2833428",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"62","2020-02-08 09:29:25-03","NBC","NL-BOTANY","L.2833429","PreservedSpecimen","Plantae","Acanthaceae","Justicia","obtusifolia","Justicia obtusifolia","Fiebrig K","Southern America","Paraguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2833429 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2833429",NA,"Lamiales","Lindau",NA,NA,"1902","01","01","Cordillera de Altos.",NA,NA,NA,NA,"NL-L2833429",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"63","2020-11-04 10:54:31-03","ESALQ","ESA","137504","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","H.A. Keller",NA,"Argentina",NA,NA,NA,"ESA137504",NA,NA,"(Ness.) Lindow","C. Peichoto","10862.0","2012","03","12","Mariane",NA,NA,"Misiones","San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-04 10:58:34-03","ESALQ","ESA","103276","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Paula-Souza, J.; Ferrucci, M.S.; Meza Torres, E.I.",NA,"Argentina",NA,NA,"Erva, flores róseas","ESA103276","Magnoliophyta",NA,NA,"Peichoto, C.","8196.0","2007","02","02","Ruta 81, 8km NW da bifurcação para Clorinda na ruta 11. Campo alagado",NA,NA,"Formosa","Formosa",NA,"65","65",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-11-04 10:58:34-03","ESALQ","ESA","103284","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Paula-Souza, J.; Ferrucci, M.S.; Rando, J.G.; Meza Torres, E.I.",NA,"Argentina",NA,NA,"Erva, flores róseas","ESA103284","Magnoliophyta",NA,NA,"Peichoto, C.","7158.0","2007","01","13","Ruta 14, ca. 3km E da entrada de Pucheta. Arredores do Ayo. Ayui",NA,NA,"Corrientes","Paso de los Libres","ESA103284","50","50",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-04 10:58:34-03","ESALQ","ESA","23630","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Souza, V.C. et al.",NA,"Brasil",NA,NA,NA,"ESA023630","Magnoliophyta",NA,"(Nees) Lindau","Cortês, A.L.","5385.0","1994","03","09",NA,"-42.4749984741211","-14.0693998336792","Bahia","Caetité","ESA023630",NA,NA,"53684","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-01-14 15:18:47-03","MN","R","45272","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Freire Allemão, F.; Cysneiros, M.",NA,"Brasil",NA,NA,"M.N. Plantas da Comm. Scient. da Prov. do Ceará. Herb. J. de Saldanha 8230","R010050450",NA,NA,"(Nees) Lindau","Alcantara, C.","1206",NA,NA,NA,NA,NA,NA,"Ceará",NA,"R010050450_001 R010050450_002",NA,NA,NA,NA,"2019","01",NA,NA,"24",NA,NA,NA,NA,NA
"68","2020-11-19 10:22:24-03","CPAP","CPAP","22032","PreserverdSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Pott, V. J.",NA,"Brasil",NA,NA,"Erva aquática, anfíbia, 40-50 cm de altura. Ocasional. Flor roxa. Batume seco em beira de rio, com Polygonum. Solo: argiloso.. Relevo: plano.",NA,NA,NA,"(Nees) Lindau","V. J. Pott","4952","2001","09","19","Rio Araminho","-57.540028","-17.728944","MT","Poconé",NA,NA,NA,NA,NA,"2001","09","57°32'24,1''W","17°43'44,2''S",NA,NA,NA,NA,NA,NA
"69","2020-11-19 10:22:21-03","CPAP","CPAP","10426","PreserverdSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Pott, V. J.",NA,"Brasil",NA,NA,"Erva aquática emergente. FLOR: lilás rosado. FRUTO: . INTERESSE: Ornamental. FREQUÊNCIA: Ocasional. AMBIENTE: Córrego, água corrente forte. SUBSTRATO: solo argiloso. RELEVO: plano.",NA,NA,NA,"(Nees) Lindau",NA,"1897","1993","04","15","Estrada de Piraputanga, córrego Rabo de Bugio, Pantanal","-56.733333","-16.333333","MT","Poconé",NA,"100","100",NA,NA,NA,NA,"56°44' W","16°20' S",NA,NA,NA,NA,NA,NA
"70","2020-11-19 10:22:21-03","CPAP","CPAP","14911","PreserverdSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Pott, V. J.",NA,"Brasil",NA,NA,"Erva ereta. FLOR: lilás. FRUTO: . INTERESSE: Ornamental. FREQUÊNCIA: Raro. AMBIENTE: Campo alagado. SUBSTRATO: solo siltoso. RELEVO: plano.",NA,NA,NA,"(Nees) Lindau","V. J. Pott","2976","1996","02","27","Transpantaneira, MT-060, km 10; Pantanal","-56.645","-16.353611","MT","Poconé",NA,"100","100",NA,NA,"2000","09","56°38'42'' W","16°21'13'' S",NA,NA,NA,NA,NA,NA
"71","2020-11-19 10:22:21-03","CPAP","CPAP","16950","PreserverdSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Pott, V. J.",NA,"Brasil",NA,NA,"Erva aquática emergente. FLOR: lilás. FRUTO: . INTERESSE: Forrageira. FREQUÊNCIA: Abundante. AMBIENTE: Lagoa. SUBSTRATO: solo siltoso. RELEVO: plano deprimido.",NA,NA,NA,"(Nees) Lindau","V. J. Pott","3317","1998","04","04","Estância Caiman; Sub-região de Miranda; Pantanal","-56.217778","-19.926667","MS","Aquidauana",NA,"95","95",NA,NA,"1998","04","56°13'04'' W","19°55'36'' S",NA,NA,NA,NA,NA,NA
"72","2020-11-19 10:22:21-03","CPAP","CPAP","17743","PreserverdSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Salis, S. M.",NA,"Brasil",NA,NA,"Erva aquática ereta. FLOR: roxa. FRUTO: não visto. INTERESSE: Levantamento florístico. FREQUÊNCIA: Frequente. AMBIENTE: Lagoa com macrófita. SUBSTRATO: solo areno-argiloso. RELEVO: plano.",NA,NA,NA,"(Nees) Lindau","V. J. Pott","1074","1998","09","08","baía na margem da estrada da Manga (MS-228); Pantanal","-56.913333","-19.211389","MS","Corumbá",NA,NA,NA,NA,NA,"1999","02","56°54'48'' W","19°12'41'' S",NA,NA,NA,NA,NA,NA
"73","2020-11-19 10:22:21-03","CPAP","CPAP","18227","PreserverdSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Pott, V. J.",NA,"Brasil",NA,NA,"Erva aquática emergente. FLOR: lilás. FRUTO: . INTERESSE: Apícola. FREQUÊNCIA: Esparsa. AMBIENTE: Campo alagado 10-30cm de Andropogon hypogynus. SUBSTRATO: solo siltoso-arenoso. RELEVO: plano.",NA,NA,NA,"(Nees) Lindau","V. J. Pott","3864","1998","12","09","Fazenda Campo Dora; Sub-região da Nhecolândia; Pantanal","-56.716667","-18.916667","MS","Corumbá",NA,"95","95",NA,NA,"1998","12","56°43' W","18°55' S",NA,NA,NA,NA,NA,NA
"74","2020-11-19 10:22:21-03","CPAP","CPAP","18713","PreserverdSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Pott, V. J.",NA,"Brasil",NA,NA,"Erva ereta 30cm de altura. FLOR: lilás. FRUTO: . INTERESSE: Forrageira. FREQUÊNCIA: Ocasional. AMBIENTE: Campo inundável com Curatella. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,NA,NA,"(Nees) Lindau","V. J. Pott","4119","1999","12","13","Fazenda Acauã; Sub-região de Aquidauana; Pantanal","-56.103611","-19.941667","MS","Aquidauana",NA,"120","120",NA,NA,"1999","12","56°06'13'' W","19°56'30'' S",NA,NA,NA,NA,NA,NA
"75","2020-11-19 10:22:24-03","CPAP","CPAP","18749","PreserverdSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Pott, V. J.",NA,"Brasil",NA,NA,"Erva ereta anfíbia, 20-30cm de altura. FLOR: lilás. FRUTO: . INTERESSE: Ornamental. FREQUÊNCIA: Ocasional. AMBIENTE: Plano com afloramento rochoso, mal drenado; ruderal. SUBSTRATO: solo calcário. RELEVO: plano.",NA,NA,NA,"(Nees) Lindau","V. J. Pott","4155","2000","03","23","Lagoa das Pedras; na época seca","-56.55","-21.25","MS","Bonito",NA,NA,NA,NA,NA,"2000","03","56°33' W","21°15' S",NA,NA,NA,NA,NA,NA
"76","2020-11-19 10:22:21-03","CPAP","CPAP","19423","PreserverdSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Pott, V.J.",NA,"Brasil",NA,NA,"Erva aquática anfíbia , 20-50cm de altura. FLOR: lilás. FRUTO: verde, imaturo. INTERESSE: Frequente.. FREQUÊNCIA: Frequente. AMBIENTE: Borda úmida de lagoa de vazante.. SUBSTRATO: Solo areno-argiloso.. RELEVO: plano.",NA,NA,NA,"(Nees) Lindau","V.J.Pott","6387","2003","06","26","Em frente a fazenda Boa Sorte, 20 km da curva do Leque na estrada Parque, Sub-região do Abobral, Pantanal.","-57.047528","-19.376667","MS","Corumbá",NA,NA,NA,NA,NA,"2003","06","57°02'51.1W","19°22'36S",NA,NA,NA,NA,NA,NA
"77","2020-11-19 10:22:24-03","CPAP","CPAP","22470","PreserverdSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Pott, V. J.",NA,"Brasil",NA,NA,"Erva aquática anfíbia, 50-70 cm de altura. Ocasional. Flor lilás. Fruto ausente. Brejo, vegetação secundária de campo arbustivo alagável. Solo: argiloso.. Relevo: plano. Guia de néctar branco estriado.",NA,NA,NA,"(Nees) Lindau","V. J. Pott","8316","2005","11","11","Estrada Transpantaneira, Pantanal.","-56.832611","-16.875306","MT","Poconé",NA,"105","105",NA,NA,"2005","11","56°49'57,4''W","16°52'31,1''S","12",NA,NA,NA,NA,NA
"78","2020-11-19 10:22:24-03","CPAP","CPAP","23010","PreserverdSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Pott, A.",NA,"Brasil",NA,NA,"Erva prostrado-ascendente. FLOR: lilás. FRUTO: . INTERESSE: Apícola. FREQUÊNCIA: Esparsa. AMBIENTE: Vegetação secundária de floresta decidual/cerradão.. SUBSTRATO: Solo pedregoso.. RELEVO: encosta suave..",NA,NA,NA,"(Nees) Lindau",NA,"9405","2001","09","16","Reserva Acurizal (Ecotropica), Serra do Amolar, lado oeste do Pantanal.","-57.553056","-17.831111","MS","Corumbá",NA,NA,NA,NA,NA,NA,NA,"57°33'11W","17°49'52S",NA,NA,NA,NA,NA,NA
"79","2020-11-19 10:22:24-03","CPAP","CPAP","2732","PreserverdSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Pott, A.",NA,"Brasil",NA,NA,"Erva aquática enraizada emergente. FLOR: rosada. FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: . AMBIENTE: Caixa de empréstimo da estrada. SUBSTRATO: solo argiloso. RELEVO: plano .",NA,NA,NA,"(Nees) Lindau","V. J. Pott","2448","1986","12","03","Estrada mt-732, próximo ao porto da manga, na 7ª torre rumo a corumbá, pantanal","-57.233333","-19.2","MS","Corumbá",NA,"79","79",NA,NA,"1995","11","57°14' W","19°12' S",NA,NA,NA,NA,NA,NA
"80","2020-11-19 10:22:24-03","CPAP","CPAP","3393","PreserverdSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Pott, A.",NA,"Brasil",NA,NA,"Erva ereta. FLOR: . FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Rara. AMBIENTE: Campina (savana de Copernicia/Tabebuia caraiba/Paspalum). SUBSTRATO: solo argiloso preto (Calciaquoll). RELEVO: plano com microrelevo.",NA,NA,NA,"(Nees) Lindau",NA,"3038","1987","06","24","Fazenda Acurizal; Sub-região do Nabileque; Pantanal - invernada Barreiro, a 50m da invernada Braque - ponto 77","-57.1","-19.733333","MS","Corumbá",NA,"90","90",NA,NA,NA,NA,"57°06' W","19°44' S",NA,NA,NA,NA,NA,NA
"81","2020-11-19 10:22:24-03","CPAP","CPAP","4034","PreserverdSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Pott, V. J.",NA,"Brasil",NA,NA,"Erva rizomatosa ascendente. FLOR: lilás. FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Frequente. AMBIENTE: Depressão em paratudal (paratudal = savana inundável de Tabebuia caraiba). SUBSTRATO: solo argiloso (Calciaquoll). RELEVO: plano com mu",NA,NA,NA,"(Nees) Lindau",NA,"389","1987","10","20","Fazenda Acurizal; Sub-região do Nabileque; Pantanal","-57.166667","-19.633333","MS","Corumbá",NA,"90","90",NA,NA,NA,NA,"57°10' W","19°38' S",NA,NA,NA,NA,NA,NA
"82","2020-11-19 10:22:24-03","CPAP","CPAP","6608","PreserverdSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Pott, V. J.",NA,"Brasil",NA,NA,"Erva 30cm de altura. FLOR: não vista. FRUTO: . INTERESSE: . FREQUÊNCIA: Raro. AMBIENTE: Campo inundável, úmido. SUBSTRATO: solo arenoso com matéria orgânica. RELEVO: plano.",NA,NA,NA,"(Nees) Lindau","V. J. Pott","1013","1985","09","28","Fazenda Leque (Murudu-alegre), Sub-região do Abobral, Pantanal - lado esquerdo da lagoa do búfalo","-57.05","-19.233333","MS","Corumbá",NA,"95","95",NA,NA,"1995","11","57°03' W","19°14' S",NA,NA,NA,NA,NA,NA
