"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","county","typeStatus","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","relatedCatalogItem","dayIdentified","fieldNumber","individualCount"
"129","2020-09-29 14:53:20-03","UFPR","UPCB","50761","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T.Moore ex Diels","Borgo, M.","900","2000","11","27",NA,"Brasil","Paraná","Estação Ecológica Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,"Epífita sobre árvore caída, em floresta permanentemente inundada da planície costeira..","UPCB0004285","UPCB0004285",NA,NA,"Matos, F.B.","Paranaguá",NA,NA,"24916","auto","2007","08",NA,NA,NA,NA,NA,NA
"130","2020-09-29 14:53:20-03","UFPR","UPCB","45219","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T.Moore ex Diels","Cervi, A.C.","7013","2000","03","09",NA,"Brasil","Santa Catarina","Pico da Gurita","-48.6543998718262","-27.0252990722656",NA,"Interio da floresta, sobre uma camada espessa de humus..","UPCB0004273","UPCB0004273",NA,NA,"Labiak, P.H.","Camboriú",NA,NA,"19854","auto","2000","08",NA,NA,NA,NA,NA,NA
"131","2020-09-29 14:53:20-03","UFPR","UPCB","45215","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T.Moore ex Diels","Cervi, A.C.","7013","2000","03","09",NA,"Brasil","Santa Catarina","Pico da Gurita","-48.6543998718262","-27.0252990722656",NA,"Interior da floresta, sobre uma camada espessa de húmus..","UPCB0004275","UPCB0004275",NA,NA,"Labiak, P.H.","Camboriú",NA,NA,"19854","auto","2000","08",NA,NA,NA,NA,NA,NA
"132","2020-09-29 14:53:20-03","UFPR","UPCB","25805","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T.Moore ex Diels","Labiak, P.H.","297","1995","11","02",NA,"Brasil","Santa Catarina","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,"Epífita. Estrato médio da floresta..","UPCB0004279","UPCB0004279",NA,NA,"Labiak, P.H.","Itapoá",NA,NA,"18121","auto","1995","12",NA,NA,NA,NA,NA,NA
"133","2020-09-29 14:53:20-03","UFPR","UPCB","42354","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T.Moore ex Diels","Silva, S.M.",NA,"1996","01","29",NA,"Brasil","Paraná","Ilha do Mel, Estação Ecológica, caminho das Arapongas","-48.5092010498047","-25.5200004577637",NA,"Epífita baixa e terrestre com pecíola da folha fértil vinoso, em floresta úmida da planície costeira..","UPCB0004274","UPCB0004274",NA,NA,"Kersten, R.","Paranaguá",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-09-29 14:53:20-03","UFPR","UPCB","52976","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T.Moore ex Diels","Matos, F.B.","681","2005","07","13",NA,"Brasil","Bahia","Serra da Pedra Lascada, 13,7 km de Barro Preto, na estrada que passa pela Faz. São Miguel em direção à Serra.","-39.4714012145996","-14.809700012207",NA,"Epífita no interior da mata, no topo do morro..","UPCB0004287","UPCB0004287",NA,NA,"Matos, F.B.","Barro Preto",NA,NA,"17116","auto","2005","12",NA,NA,NA,NA,NA,NA
"135","2020-09-29 14:53:20-03","UFPR","UPCB","91439","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Dryopteridaceae","Elaphoglossum","pallidum","Elaphoglossum pallidum","(Baker ex Jenman) C. Chr.","Matos, F.B. et al.","2422","2014","03","24",NA,"Mexico","Oaxaca","Mun. Santiago Comaltepec, Cerro Pelón, 1000 m N of Comedor Comunitário El Mirador on Carretera Tuxtepec-Oaxaca (MEX-175)","-96.509444","17.585556",NA,"Mixture of Pine Forest with Bosque Mesófilo. Terrestrial between rocks, on the rock wall by the side of the road. Leaves arching.","UPCB0035905","UPCB0035905","2620","2620","Matos, F.B.","Distrito de Ixtlán",NA,NA,NA,NA,"2014","03","-96.509444","17.585556",NA,NA,NA,NA
"136","2020-09-29 14:53:20-03","UFPR","UPCB","91444","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Dryopteridaceae","Elaphoglossum","pallidum","Elaphoglossum pallidum","(Baker ex Jenman) C. Chr.","Matos, F.B. et al.","2440","2014","03","25",NA,"Mexico","Oaxaca","Municipio de San Pedro Yólox, 1.5 km de la desviación de Yolóx y San Martin Buena Vista","-96.528333","17.588889",NA,"Broadleaf evergreen forest. Terrestrial among rocks on a steep and humid road bank.","UPCB0035910","UPCB0035910","2560","2560","Matos, F.B.","Distrito de Ixtlán",NA,NA,NA,NA,"2014","03","-96.528333","17.588889",NA,NA,NA,NA
"137","2020-01-17 04:33:00-03","MO","MOBOT","100785718","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","Luis Valenzuela G.|Jaime Flores|Gerry Shareva M.|Eduardo Cruz Ortíz","Valenzuela Gamarra 26783","2013","11","15","South America","Peru","Junín","Distrito Rio Tambo. Comunidad Nativa Parijaro. Parque Nacional Otishi. Entre Río Cútivireni y Mayobenti.","-73.6719445","-15.9691667",NA,NA,NA,NA,"968.00000000","1500.00000000","L. Valenzuela. (HOXA)","Satipo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"99","2"
"138","2008-05-27 22:02:00-03","MO","MOBOT","20378","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","David N. Smith","Smith 5133","1983","9","22","South America","Peru","Junín","Gran Pajonal, trail to Pajonal Panquerete, south of Chequitavo. Secondary forest, at times passing through edge of anthropogenic grasslands.","-74.38333","-10.75",NA,NA,NA,NA,"1200.00000000",NA,"A.R. Smith (UC)","Satipo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-155","6"
"139","2008-05-27 22:02:00-03","MO","MOBOT","1055690","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","Alice Fay|Louis Fay","Fay 3677","1992","7","22","South America","Ecuador","Pastaza","North northwest of Shell. Very wet woods, with cleared areas.","-78.06666","-1.48472",NA,NA,NA,NA,"1100.00000000",NA,"Robbin C. Moran (AAU)","Mera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"140","2010-10-02 12:59:00-03","MO","MOBOT","2453574","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","Paulo H. Labiak","Labiak 297","1995","11","2","South America","Brazil","Santa Catarina","Itapoá",NA,NA,NA,NA,NA,NA,NA,NA,"Labiak, P. H.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2017-11-18 05:19:00-02","MO","MOBOT","100166904","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","Iván Jiménez","Jiménez Pérez 2988","2005","6","26","South America","Bolivia","La Paz","Senda Kiara-Mojos, entre Tokuaqe y Karjata, antes de cruzar el puente sobre el río Tawakuni.","-68.9519444","-14.5838889",NA,NA,NA,NA,"1550.00000000",NA,"A.R. Smith (UC)","Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"142","2017-02-03 05:18:00-02","MO","MOBOT","100923553","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","W. Rodríguez D.|Dairon Cárdenas L.|et al.","Rodríguez-Duque 7408","2012","7","12","South America","Colombia","Vaupés","Vegetación a orilla del caño Yi","-70.3222223","1.1380555",NA,NA,NA,NA,"200.00000000",NA,NA,"Mitú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"143","2008-05-27 22:02:00-03","MO","MOBOT","1055689","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","Alice Fay|Louis Fay","Fay 3678","1992","7","22","South America","Ecuador","Pastaza","North northwest of Shell. Very wet woods, with cleared areas.","-78.06666","-1.48472",NA,NA,NA,NA,"1100.00000000",NA,"Robbin C. Moran (AAU)","Mera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"144","2008-05-27 22:02:00-03","MO","MOBOT","1081691","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","Walter A. Palacios|John L. Clark|Nestor Jaramillo","Palacios Cuenca 13578","1995","2","18","South America","Ecuador","Esmeraldas","Carretera Herrera-El Páramo (Sta. Isabel). Estación Biológica Bilsa. Bosque primario nublado. Bosque húmedo Pre-montano.","-79.71111","0.36",NA,NA,NA,NA,"580.00000000",NA,"A.R. Smith (UC)","Quinindé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2013-08-23 04:12:00-03","MO","MOBOT","1270367","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","Jaime L. Jaramillo","Jaramillo Asanza 14163","1991","10","20","South America","Ecuador","Zamora-Chinchipe","Localidad de colección: margen hizquierda del Río Nangaritza. Cerca del Destacamento Militar de Miasi.","-78.66666","-4.33333",NA,NA,NA,NA,"900.00000000",NA,"A. Rojas (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2008-05-27 22:02:00-03","MO","MOBOT","1555951","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","H. van der Werff|et al.","van der Werff 16256","2001","3","20","South America","Peru","Amazonas","Along road from Chiriaco towards Bagua, in relatively intact forest. Lauraceae all cut.","-78.38611","-5.2825",NA,NA,NA,NA,"800.00000000",NA,"Alan R. Smith (UC)","Bagua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"269","5"
"147","2008-05-27 22:02:00-03","MO","MOBOT","17143","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","Ronald L. Liesner","Liesner 23561","1988","4","21","South America","Venezuela","Bolívar","Gran Sabana; ca 10 km SW of Karaurin Tepui at junction of Río Karaurin and Río Asadon (Río Sanpa).","-61.05","5.31666",NA,NA,NA,NA,"900.00000000","1000.00000000","J. Mickel (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-13","3"
"148","2014-07-29 10:00:00-03","MO","MOBOT","17502","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","Ronald L. Liesner","Liesner 23598","1988","4","22","South America","Venezuela","Bolívar","Ca. 10 km SW of Karaurin Tepui at junction of Río Karaurin and Río Asadon (Río Sanpa).","-61.05","5.3166667",NA,NA,NA,NA,"900.00000000","1000.00000000","J. Mickel (NY)","Gran Sabana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-14","5"
"149","2008-05-27 22:02:00-03","MO","MOBOT","1911296","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","Ronald L. Liesner","Liesner 6407","1979","4","9","South America","Venezuela","Amazonas","IVIC study site; 4 km NE of San Carlos de Río Negro.","-67.05","1.91666",NA,NA,NA,NA,"120.00000000",NA,"J.T. Mickel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"193",NA
"150","2008-05-27 22:02:00-03","MO","MOBOT","1913558","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","Ronald L. Liesner","Liesner 6645","1979","4","15","South America","Venezuela","Amazonas","Caño 12 km NE of San Carlos de Río Negro.","-66.98333","1.96666",NA,NA,NA,NA,"120.00000000",NA,"J.T. Mickel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"204",NA
"151","2008-05-27 22:02:00-03","MO","MOBOT","1917805","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","Ronald L. Liesner","Liesner 7499","1979","5","17","South America","Venezuela","Amazonas","IVIC study site. 4 km NE of San Carlos de Río Negro; ca. 20 km S of confluence of Rio Negro & Brazo Casiquiare","-67.05","1.91666",NA,NA,NA,NA,"120.00000000",NA,"J.T. Mickel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"251",NA
"152","2011-10-28 04:58:00-02","MO","MOBOT","19543","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","Olga Salazar de Benavides","Benavides 8794","1987","11","2","South America","Colombia","Nariño","Reserva Natural La Planada. A 7 km de Chucunés.","-77.96666","1.16666",NA,NA,NA,NA,"1800.00000000",NA,"Robbin C. Moran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2"
"153","2012-04-12 05:10:00-03","MO","MOBOT","2098055","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","F. Miranda|Alfredo F. Fuentes","Miranda Aviles 170","2004","5","13","South America","Bolivia","La Paz","Área Natural de Manejo Integrado Apolobamba, Wayrapata, aprox. a 1 Km NE del caserío. Bosque yungueño subandino superior pluvial con Lauraceae spp, Melastomataceae spp. y Dictyocaryum lamarckianum; ladera Oeste con pendiente 70%. Parcela evaluación epifitas 1.","-68.49166","-15.09",NA,NA,NA,NA,"1470.00000000",NA,"R.C. Moran (NY)","Bautista Saavedra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04-01","4"
"154","2008-05-27 22:02:00-03","MO","MOBOT","2098278","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","F. Miranda|et al.","Miranda Aviles 242","2004","5","16","South America","Bolivia","La Paz","Area Natural de Manejo Integrado Apolobamba, Wayrapata, aprox. 0,5 Km N del caserio. Bosque yungueño subandino pluvial con Helicostylis tovarensis, Lauraceae spp, Rubiaceae spp.; ladera Sudoeste pendiente 75%. Parcela evaluacion epifitas 2.","-68.49222","-15.08666",NA,NA,NA,NA,"1430.00000000",NA,"F. Miranda (LPB)","Bautista Saavedra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04-02","1"
"155","2008-05-27 22:02:00-03","MO","MOBOT","2306119","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","F. Miranda|et al.","Miranda Aviles 414","2004","5","21","South America","Bolivia","La Paz","Area Natural de Manejo Integrado Apolobamba, Wayrapata, aprox. 1 Km NE del caserio. Bosque yungueño subandino pluvial con Lauraceae spp, Rubiaceae spp.y Protium altsonii; ladera W, pendiente 40%. Parcela evaluacion epifitas 5.","-68.48944","-15.08472",NA,NA,NA,NA,"1294.00000000",NA,"F. Miranda (LPB)","Bautista Saavedra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04-05","1"
"156","2008-05-27 22:02:00-03","MO","MOBOT","2306120","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","F. Miranda|et al.","Miranda Aviles 433","2004","5","21","South America","Bolivia","La Paz","Area Natural de Manejo Integrado Apolobamba, Wayrapata, aprox. 1 Km NE del caserio. Bosque yungueño subandino pluvial con Lauraceae spp, Rubiaceae spp.y Protium altsonii; ladera W, pendiente 40%. Parcela evaluacion epifitas 5.","-68.48944","-15.08472",NA,NA,NA,NA,"1294.00000000",NA,"F. Miranda (LPB)","Bautista Saavedra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04-05","1"
"157","2017-11-18 05:19:00-02","MO","MOBOT","2401721","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","Iván Jiménez","Jiménez Pérez 1448",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"158","2015-06-30 16:44:00-03","MO","MOBOT","2462","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","Walter A. Palacios|I. Vargas|Efraín Freire","Palacios Cuenca 8739","1991","10","27","South America","Ecuador","Zamora-Chinchipe","Shaime. Frente a destacamento Militar. Márgen derecha del Río Nangaritza. Bosque primario. Suelos con 20 % de pendiente, 20 cm de profundidad.","-78.71666","-4.3",NA,NA,NA,NA,"930.00000000",NA,"A. Vasco (NY)","Nangaritza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91-92","4"
"159","2011-03-22 21:15:00-03","MO","MOBOT","2687069","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","Benjamin Øllgaard|Hugo Navarrete","Øllgaard 2639","1997","11","18","South America","Ecuador","Morona-Santiago","Road Santa Susana de Chiviasa-Panecillo, km 3-4. Dense scrubby, light-open forest on siliceous and kaolinitic rocks.","-78.06666","-2.91666",NA,NA,NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2011-03-22 21:15:00-03","MO","MOBOT","2687279","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","Benjamin Øllgaard|Hugo Navarrete","Øllgaard 2725","1997","11","24","South America","Ecuador","Morona-Santiago","Road Plan de Milagro-Gualaceo, km 10.8. Dense mossy forest S of road.","-78.53333","-3",NA,NA,NA,NA,"2200.00000000","2250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2011-03-24 16:26:00-03","MO","MOBOT","2687683","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","Benjamin Øllgaard|Hugo Navarrete|Pablo Lozano","Øllgaard 2892","1998","3","12","South America","Ecuador","Morona-Santiago","Road Patuca-Santiago, km 44. Forested ridge just S of road.","-78.2","-3.01666",NA,NA,NA,NA,"780.00000000","930.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2011-03-22 21:15:00-03","MO","MOBOT","2688013","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","Benjamin Øllgaard|Hugo Navarrete","Øllgaard 3033","1998","3","31","South America","Ecuador","Tungurahua","Tall wet montane forest W of Río Guambi, ca. 7 km along road and trails S of Río Negro.","-78.25","-1.45",NA,NA,NA,NA,"1780.00000000","1830.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2011-03-23 10:26:00-03","MO","MOBOT","2743769","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","L. Franco Mellado N.","Mellado 2471","2005","1","14","South America","Peru","Pasco","Dist. Villa Rica, Centro poblado: Palma (Centro Bocaz). Bosque primario, camino a Alto Atarraz.","-75.19305","-10.65472",NA,NA,NA,NA,"1515.00000000",NA,"A.R. Smith & Heather Driscoll (UC)","Oxapampa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"164","2011-03-23 10:26:00-03","MO","MOBOT","2743827","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","L. Franco Mellado N.","Mellado 2529","2005","1","14","South America","Peru","Pasco","Dist. Villa Rica, Centro poblado: Palma (Centro Bocaz). Bosque primario, camino a Alto Atarraz.","-75.19305","-10.65472",NA,NA,NA,NA,"1515.00000000",NA,"A.R. Smith (UC)","Oxapampa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14"
"165","2011-03-23 10:26:00-03","MO","MOBOT","2743829","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","L. Franco Mellado N.","Mellado 2531","2005","1","14","South America","Peru","Pasco","Dist. Villa Rica, Centro poblado: Palma (Centro Bocaz). Bosque primario, camino a Alto Atarraz.","-75.19305","-10.65472",NA,NA,NA,NA,"1515.00000000",NA,"Robbin Moran (NY)","Oxapampa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"166","2009-03-10 15:00:00-03","MO","MOBOT","2760431","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","Carlos Morales","Morales 1256","2005","6","16","South America","Ecuador","Morona-Santiago","Región de la Cordillera del Cóndor. Cuenca del Río Coangos. Comundidad Shuar de Kuankus. Sendero desde la base hacia la cima del Cerro Chuank Naint. Bosque primario enano no mayor a 7 m, sobre piedra arenisca. Abundante sustrato orgánico formado por hojarasca y musgos. Bosque Húmedo Premontano. Informantes: José & Alonso Saant.","-78.2391666","-3.0611111",NA,NA,NA,NA,"1260.00000000",NA,"!R.C. Moran (NY)","Limón Indanza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","6"
"167","2012-04-12 05:10:00-03","MO","MOBOT","3134356","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","Alfredo F. Fuentes|M. Cornejo|E. Ticona|Saul Sompero|C. Cuqui","Fuentes Claros 11070","2006","10","17","South America","Bolivia","La Paz","Santo Domingo, sector Tintaya, parcela temporal 5. Bosque de yungas subandino superior pluvial con Dictyocaryum lamarckianum en ladera.","-68.5841666","-14.79",NA,NA,NA,NA,"1463.00000000",NA,"A.R. Smith (UC)","Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"06-70","4"
"168","2012-04-12 05:10:00-03","MO","MOBOT","3160321","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","L. Cayola|G. Chive|I. Loza|M. Cornejo|E. Ticona|Alfredo F. Fuentes","Cayola Pérez 2517","2006","10","22","South America","Bolivia","La Paz","Región Madidi, Santo Domingo, sector arroyo Tintaya. Bosque yungueño subandino superior pluvial con Dyctiocaryum lamarckianum y Socratea exorrhiza, ladera, pendiente 5%.","-68.59166","-14.77916",NA,NA,NA,NA,"1468.00000000",NA,"A.C. Smith (UC)","Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"06-07","4"
"169","2015-03-10 21:50:00-03","MO","MOBOT","3314982","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","Carlos Morales|M. Tupiza","Morales 1256",NA,NA,NA,"South America","Ecuador","Morona-Santiago","Region de la Cordillera del Cóndor. Cuenca del Río Coangos. Comunidad Shuar de Kuankus. Sendero desde la base hacia la cima del Cerro Chuank Maint. Bosque primario enano no mayor a 7 m, sobre piedra arenisca. Bosque húmedo premontano.","-78.23916","-3.06111",NA,NA,NA,NA,"1260.00000000",NA,"R.C. Moran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2015-03-10 21:50:00-03","MO","MOBOT","3315229","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","Carlos Morales|M. Tupiza","Morales 1256",NA,NA,NA,"South America","Ecuador","Morona-Santiago","Region de la Cordillera del Condor. Cuenca del Rio Coangos. Comunidad Shuar de Kuankus. Sendero desde la base hacia la cima del Cerro Chuank Naint. Bosque primario enano no mayor a 7 m, sobre pierda arenisca.","-78.23916","-3.06111",NA,NA,NA,NA,"1260.00000000",NA,"R.C. Moran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2019-01-25 04:35:00-02","MO","MOBOT","3341588","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","Luis Valenzuela G.","Valenzuela Gamarra 7936","2006","10","24","South America","Peru","Cusco","Dist. Vilcabamba, Chuanquiri, Bosque secundario","-73.13055","-12.81111",NA,NA,NA,NA,"1539.00000000",NA,"A.R. Smith & Heather Driscoll (UC)","La Convención",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"172","2014-12-14 05:22:00-02","MO","MOBOT","3383600","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","nigrescens","Elaphoglossum nigrescens","(Hook.) T. Moore ex Diels","A. Salino|V.A.O. Dittrich|P.O. Morais|A.C.S. Meinberg","Salino 7454","2001","8","10","South America","Brazil","São Paulo","São Luiz do Paraitinga, Parque Estadual da Serra do Mar, Núcleo da Santa Virgínia, Base de Vargem Grande. Trilha para a Cachoeira da Boneca, Ribeirão Grande.","-45.21","-23.4325",NA,NA,NA,NA,"800.00000000",NA,"M.A. Kieling-Rubio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
