"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount"
"98","2020-12-21 16:35:14-03","MBM","MBM","130634","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Falkenberg, D.B.","4684","1988","04","09","Southern America","Brazil",NA,NA,NA,"MBM130634",NA,NA,"Brade","Falkenberg, D.B.","Santa Catarina","Ilhota","Parque Botânico Morro do Baú","-48.8272018432617","-26.8997001647949",NA,NA,"MBM130634",NA,NA,"18275","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-12-21 16:35:14-03","MBM","MBM","130638","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Falkenberg, D.B.","4529","1987","10","31","Southern America","Brazil",NA,NA,NA,"MBM130638",NA,NA,"Brade","Falkenberg, D.B.","Santa Catarina","Ilhota","Parque Botânico Morro do Baú","-48.8272018432617","-26.8997001647949",NA,NA,"MBM130638",NA,NA,"18275","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-12-21 16:35:14-03","MBM","MBM","130637","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Falkenberg, D.B.","4541","1987","10","31","Southern America","Brazil",NA,NA,NA,"MBM130637",NA,NA,"Brade","Souza, M.L.","Santa Catarina","Ilhota","Parque Botânico Morro do Baú","-48.8272018432617","-26.8997001647949",NA,NA,"MBM130637",NA,NA,"18275","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-12-21 16:35:14-03","MBM","MBM","2133","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Reitz, R.; Klein, R.M.; Klein, R.M.","5705","1957","12","18","Southern America","Brazil",NA,NA,NA,"MBM002133",NA,NA,"Brade","Wurdack, J.","Santa Catarina","Joinville","Estrada Dona Francisca","-48.8456001281738","-26.3043994903564",NA,NA,"MBM002133",NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-12-21 16:35:14-03","MBM","MBM","391976","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Schwirkowski, P.","166","2013","12","23","Southern America","Brazil",NA,NA,"Arbusto de 1,5m de altura.; Floresta Ombrófila Mista.","MBM391976",NA,NA,"Brade","Brotto, M.L.","Santa Catarina","São Bento do Sul","Rio Vermelho, estrada Alberto Torres","-49.3786010742188","-26.2502994537354",NA,NA,"MBM391976",NA,NA,"23090","auto","2014","08","20",NA,NA,NA,NA,NA,NA,NA
"103","2020-12-21 16:35:14-03","MBM","MBM","232739","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Soares, A.","252",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM232739",NA,NA,"Brade","Soares, A.","Paraná","Morretes","Parque Estadual Marumbi, Ponta do Tigre","-48.834400177002","-25.476900100708",NA,NA,"MBM232739",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-12-21 16:35:14-03","MBM","MBM","173957","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Ribas, O.S.; Barboza, E.; Barboza, E.; Barboza, E.; Barboza, E.","747",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM173957",NA,NA,"Brade","Goldenberg, R.","Paraná","Morretes","Serra Marumbi, picada para o Olimpo","-48.834400177002","-25.476900100708",NA,NA,"MBM173957",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-12-21 16:35:14-03","MBM","MBM","2112","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Reitz, R.; Klein, R.M.; Klein, R.M.","10451","1960","12","21","Southern America","Brazil",NA,NA,NA,"MBM002112",NA,NA,"Brade","Wurdack, J.","Santa Catarina","São Francisco do Sul","Monte Crista, Garuva","-48.6380996704102","-26.2432994842529",NA,NA,"MBM002112",NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-12-21 16:35:14-03","MBM","MBM","425022","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Brotto, M.L.; Ribeiro, L.F.; Ribeiro, L.F.","3220","2018","12","12","Southern America","Brazil",NA,NA,"Subarbusto com 50 cm de altura; pétalas roxas.; Refúgio Vegetacional Altomontano (Campo de altitude).","MBM425022",NA,NA,"Brade","Barboza, E.","Paraná","Guaraqueçaba","Serra Gigante, cume","-48.167778","-25.156389","1076","1076",NA,NA,NA,NA,NA,"2019","10","05","-48.167778","-25.156389",NA,NA,NA,NA,NA
"107","2020-12-21 16:35:14-03","MBM","MBM","148029","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Hatschbach, G.; Guimarães, D.; Guimarães, D.","56160","1992","01","06","Southern America","Brazil",NA,NA,NA,"MBM148029",NA,NA,"Brade","Wurdack, J.","Paraná","Antonina","Usina Hidrelétrica Parigot de Souza","-48.7118988037109","-25.4286003112793",NA,NA,"MBM148029",NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-12-21 16:35:14-03","MBM","MBM","163719","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Hatschbach, G.; Barboza, E.; Barboza, E.","59791","1994","01","10","Southern America","Brazil",NA,NA,NA,"MBM163719",NA,NA,"Brade","Hatschbach, G.","Paraná","Antonina","Usina Hidrelétrica Parigot de Souza, cota 800","-48.7118988037109","-25.4286003112793",NA,NA,"MBM163719",NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-12-21 16:35:14-03","MBM","MBM","8911","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Hatschbach, G.","20937","1969","01","29","Southern America","Brazil",NA,NA,NA,"MBM008911",NA,NA,"Brade","Meyer, F.S.","Paraná","Bocaiúva do Sul","Sesmaria, Rio Capivari","-49.1150016784668","-25.2061004638672",NA,NA,"MBM008911",NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-12-21 16:35:14-03","MBM","MBM","2499","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Hatschbach, G.","15959","1967","02","03","Southern America","Brazil",NA,NA,NA,"MBM002499",NA,NA,"Brade","Wurdack, J.","Paraná","São José dos Pinhais","Colônia Santos Andrade","-49.2064018249512","-25.5347003936768",NA,NA,"MBM002499",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-12-21 16:35:14-03","MBM","MBM","49821","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Hatschbach, G.","6813","1960","01","12","Southern America","Brazil",NA,NA,NA,"MBM049821",NA,NA,"Brade","Wurdack, J.","Paraná","Campina Grande do Sul","Ribeirão do Mundeo","-49.0553016662598","-25.3055992126465",NA,NA,"MBM049821",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-12-21 16:35:14-03","MBM","MBM","73103","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Kummrow, R.","1651","1981","12","30","Southern America","Brazil",NA,NA,NA,"MBM073103",NA,NA,"Brade","Hatschbach, G.","Paraná","Guaratuba","Usina de Guaricana","-48.5746994018555","-25.8827991485596",NA,NA,"MBM073103",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-12-21 16:35:14-03","MBM","MBM","226386","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Lange, R.","7",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM226386",NA,NA,"Brade","Wurdack, J.J.","Paraná","Morretes","Pico Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-12-21 16:35:14-03","MBM","MBM","313242","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Kuniyoshi, Y.S.; Roderjan, C.V.; Roderjan, C.V.","4948","1985","11","30","Southern America","Brazil",NA,NA,NA,"MBM313242",NA,NA,"Brade","Guimarães, P.","Paraná","Morretes","Rod. PR-410, Estrada da Graciosa","-48.834400177002","-25.476900100708",NA,NA,"MBM313242",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-12-21 16:35:14-03","MBM","MBM","189065","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Silva, J.M.; Cruz, J.M.; Cruz, J.M.","1616",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM189065",NA,NA,"Brade","Hatschbach, G.","Paraná","Piraquara","Serra Piramirim, Estrada Itupava","-49.0633010864258","-25.4416999816895",NA,NA,"MBM189065",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-12-21 16:35:14-03","MBM","MBM","289785","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Scheer, M.; et al.; et al.","286","2001","05","26","Southern America","Brazil",NA,NA,NA,"MBM289785",NA,NA,"Brade","Mocochinski, A.Y.","Paraná","São José dos Pinhais","Morro dos Padres","-49.2064018249512","-25.5347003936768",NA,NA,"MBM289785",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-12-21 16:35:14-03","MBM","MBM","44291","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Hatschbach, G.","7646","1960","12","27","Southern America","Brazil",NA,NA,NA,"MBM044291",NA,NA,"Brade","Guimarães, P.","Paraná","São José dos Pinhais","Serra do Mar, Campininha","-49.2064018249512","-25.5347003936768",NA,NA,"MBM044291",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-12-21 16:35:14-03","MBM","MBM","49822","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Hatschbach, G.","5386","1958","12","28","Southern America","Brazil",NA,NA,NA,"MBM049822",NA,NA,"Brade","Wurdack, J.","Paraná","Tijucas do Sul","Saltinho","-49.1988983154297","-25.9281005859375",NA,NA,"MBM049822",NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-12-21 16:35:14-03","MBM","MBM","130636","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Falkenberg, D.B.","4547","1987","10","31","Southern America","Brazil",NA,NA,NA,"MBM130636",NA,NA,"Brade","Souza, M.L.","Santa Catarina","Ilhota","Parque Botânico Morro do Baú","-48.8272018432617","-26.8997001647949",NA,NA,"MBM130636",NA,NA,"18275","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-12-21 16:35:14-03","MBM","MBM","130635","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Falkenberg, D.B.","4522","1987","10","31","Southern America","Brazil",NA,NA,NA,"MBM130635",NA,NA,"Brade","Falkenberg, D.B.","Santa Catarina","Ilhota","Parque Botânico Morro do Baú","-48.8272018432617","-26.8997001647949",NA,NA,"MBM130635",NA,NA,"18275","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-12-21 16:35:14-03","MBM","MBM","139604","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Falkenberg, D.B.","4744","1988","11","12","Southern America","Brazil",NA,NA,NA,"MBM139604",NA,NA,"Brade","Falkenberg, D.B.","Santa Catarina","Joinville","Usina Salto do Piraí","-48.8456001281738","-26.3043994903564",NA,NA,"MBM139604",NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-12-21 16:35:14-03","MBM","MBM","41363","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Handro, O.","1055","1963","02","20","Southern America","Brazil",NA,NA,NA,"MBM041363",NA,NA,"Brade","Handro, O.","São Paulo","Salesópolis",NA,"-45.8400001525879","-23.5300006866455",NA,NA,"MBM041363",NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2015-09-04 20:41:05-03","MNHN","RECOLNAT_MNHN_P","P05287285","PreservedSpecimen",NA,"Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Smith, L.B.|Reitz|Klein, R.M.",NA,"1964","12","30",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05287285' target='other'> <mi>dwc_moreinfo</mi></a>","P05287285",NA,NA,"Brade",NA,"Santa Catarina","Ilhota","Morro do Bau, northwest of Ilhota.","-48.8272018432617","-26.8997001647949",NA,NA,"P05287285_01",NA,NA,"18275","auto",NA,NA,NA,NA,NA,NA,NA,NA,"14174",NA
"124","2015-09-04 20:41:05-03","MNHN","RECOLNAT_MNHN_P","P05287286","PreservedSpecimen",NA,"Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Hatschbach, G.",NA,"1968","2","8",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05287286' target='other'> <mi>dwc_moreinfo</mi></a>","P05287286",NA,NA,"Brade",NA,"Paraná","Campina Grande do Sul","Pico Caratuva.","-49.0553016662598","-25.3055992126465",NA,NA,"P05287286_01",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,"18575",NA
"125","2020-10-01 14:23:55-03","JBB","HEPH","5783","S","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Oliveira, PI","866","1985","02","04","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales","Brade","Wurdack, JJ","Paraná","Campina Grande do Sul","Serra do Capivari Grande","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"55154","auto","1985",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-12-11 11:38:42-03","UFMG","BHCB","27295","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Brade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-12-11 11:38:42-03","UFMG","BHCB","27295","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Brade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-12-11 11:38:42-03","UFMG","BHCB","28946","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Brade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-12-11 11:38:42-03","UFMG","BHCB","28946","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Brade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-12-11 11:38:42-03","UFMG","BHCB","32467","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Brade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-12-11 11:38:42-03","UFMG","BHCB","32467","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Brade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-12-11 11:38:42-03","UFMG","BHCB","39637","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Brade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-12-11 11:38:42-03","UFMG","BHCB","22446","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Hatschbach, G; Barbosa, E","59791","1994","01","10","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Brade",NA,"Paraná","Antonina","Usina Hidrelétrica Parigot de Soza","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-12-11 11:38:42-03","UFMG","BHCB","22446","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Hatschbach, G; Barbosa, E","59791","1994","01","10","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Brade",NA,"Paraná","Antonina","Usina Hidrelétrica Parigot de Soza","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-02-11 17:20:23-03","UFPR","UPCB","65334","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Meyer, F.S.","527","2007","12","14",NA,"Brasil",NA,NA,"Arbusto ca. 3 m de altura, coletado na beira da estrada, em região com Floresta Ombrófila Densa Montana. Flores com pétalas roxas..",NA,NA,NA,"Brade","Meyer, F.S.","Paraná","Morretes","Primeiro recanto - Serra da Graciosa","-48.834167","-25.476944",NA,NA,NA,NA,NA,NA,NA,"2007","12",NA,"-48.834167","-25.476944",NA,NA,NA,NA,NA
"136","2021-02-11 17:20:23-03","UFPR","UPCB","65467","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Meyer, F.S.","788","2008","09","10",NA,"Brasil",NA,NA,"Arbusto 1 m altura, coletado em Floresta Ombrófila Densa Altomontana, no cume do Morro da Igreja..",NA,NA,NA,"Brade","Meyer, F.S.","Santa Catarina","São Bento do Sul","Cume do Morro da Igreja - Rio Natal.","-49.378611","-26.250556",NA,NA,NA,NA,NA,NA,NA,"2008","10",NA,"-49.378611","-26.250556",NA,NA,NA,NA,NA
"137","2021-02-11 17:20:23-03","UFPR","UPCB","89609","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Meyer, F.S. et al","2188","2016","01","17",NA,"Brasil",NA,NA,"Arvoreta ca. 3m alt., coleta na orla da trilha, em Floresta Ombrófila Densa Montana em regeneração..","UPCB0030908",NA,NA,"Brade","Meyer, F.S.","Paraná","Quatro Barras","Parque Estadual da Serra do Baitaca, Pão de Loth.",NA,"-25.408417",NA,NA,NA,NA,NA,NA,NA,"2016","01",NA,"-49002778","-25.408417",NA,NA,NA,NA,NA
"138","2021-02-11 17:20:23-03","UFPR","UPCB","78723","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Souza, J.P.","857","1996","12","13",NA,"Brasil",NA,NA,"Árvore, 7m alt. Flores roxas.",NA,NA,NA,"Brade","Meyer, F. S.","São Paulo","Cunha","Trilha da Pedreira; Floresta ombrófila Densa, Floresta de altitude com pasto abandonado por mais de 20 anos.","-45.005","-23.234",NA,NA,NA,NA,NA,NA,NA,"2013","12","04","-45.005","-23.234",NA,NA,NA,NA,NA
"139","2021-02-11 17:20:23-03","UFPR","UPCB","78726","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Romão, G.O.","1610","2006","09","06",NA,"Brasil",NA,NA,"Arbusto 2,5m alt.; râmulos vermelhos; frutos castanhos claros. Próximo do cume..",NA,NA,NA,"Brade","Meyer, F. S.","Paraná","Campina Grande do Sul","Morro Camapuã; propriedade do sr. Aguilheiro, acesso por estrada de terra com 5km a partir da saída da Br-116 no km 51-52, ca. 1km do Posto do Tulha. Campo de altitude, com pouco afloramento rochoso e predomínio de gramíneas; solo arenoso úmido em torno d","-48.905","-25.248",NA,NA,NA,NA,NA,NA,NA,"2013","12","04","-48.905","-25.248",NA,NA,NA,NA,NA
"140","2021-02-11 17:20:23-03","UFPR","UPCB","87394","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Völtz, R.R. et al.","946","2015","06","05",NA,"Brasil",NA,NA,"Arvoreta 1,8 m alt.; frutos pardos; fisionomia herbáceo-arbustiva de Refúgio Vegetacional Altomontano..",NA,NA,NA,"Brade","Meyer, F.S.","Paraná","Morretes","Parque Estadual do Marumbi - Morro Alvorada","-48.955","-25.484167","1385","1385",NA,NA,NA,NA,NA,"2016","10",NA,"-48.955000","-25.484167",NA,NA,NA,NA,NA
"141","2021-02-11 17:20:23-03","UFPR","UPCB","87942","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Caxambu, M.G. et al.","3691","2012","02","02",NA,"Brasil",NA,NA,"Arbusto heliófito, ca. 0,6m. Flores roxas. Relevo montanhoso - Vegetação: Floresta Ombrófila Densa Altomontana..",NA,NA,NA,"Brade","Meyer, F.S.","Paraná","Campina Grande do Sul","Morro Alpino (morro da EMBRATEL)","-48.821389","-25.129167","1460","1460",NA,NA,NA,NA,NA,"2014","02",NA,"-48.821389","-25.129167",NA,NA,NA,NA,NA
"142","2021-02-11 17:20:23-03","UFPR","UPCB","90762","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Meyer, F.S, et al.","2186","2016","01","17",NA,"Brasil",NA,NA,"Arbusto 70 cm - 2m alt., em Refúgio Vegetacional Altomontano. Pétalas, estame e estilete roxo..","UPCB0029940",NA,NA,"Brade","Meyer, F.S.","Paraná","Quatro Barras","Parque Estadual da Serra da Baitaca, Pão de Loth","-49.000483","-25.412966",NA,NA,"UPCB0029940",NA,NA,NA,NA,"2016","01",NA,"-49.000483","-25.412966",NA,NA,NA,NA,NA
"143","2021-02-11 17:20:23-03","UFPR","UPCB","91189","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Meyer, F.S. | Lozano, E.D.","2128","2015","01","09",NA,"Brasil",NA,NA,"Arbusto ca. 3m alt., crescendo associado ao Refúgio Vegetacional Altomontano. Flores com pétalas, estames e estiletes roxos. Frequente..","UPCB0028370",NA,NA,"Brade","Meyer, F.S.","Paraná","Campina Grande do Sul","Serra do Capivari, trecho da Serra do Mar no estado do Paraná","-48.821252","-25.129718",NA,NA,"UPCB0028370",NA,NA,NA,NA,"2016","01",NA,"-48.821252","-25.129718",NA,NA,NA,NA,NA
"144","2021-02-11 17:20:23-03","UFPR","UPCB","91603","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Meyer, F.S. | Escobar, N.A.G.","1799","2013","12","28",NA,"Brasil",NA,NA,"Próxima ao limite entre os estados de Santa Catarina e Paraná. Arredores do cume do Monte Crista. Arvoreta coletada em refúgio vegetacional altomontano, flores grandes, pétalas roxas, hipanto revestido por tricomas de base alargada.",NA,NA,NA,"Brade","Meyer, F.S.","Santa Catarina","Garuva","Serra do Mar, Serra Quiriri","-48.9357","-26.072225",NA,NA,NA,NA,NA,NA,NA,"2013","12",NA,"-48.935700","-26.072225",NA,NA,NA,NA,NA
"145","2021-02-11 17:20:23-03","UFPR","UPCB","92166","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Meyer, F.S. & Simão, C.","2226","2017","01","19",NA,"Brasil",NA,NA,"Arvoreta 2-3 m alt., frequente na orla de estrada, em região de Floresta Ombrófila Densa Montana. Duas bractéolas por flor, avermelhadas; hipanto verde, com tricomas esparsos, de base alargada; pétalas púrpureas; estames com filetes","UPCB0033342",NA,NA,"Brade","Meyer, F.S.","Paraná","São José dos Pinhais","Estrada Velha Guaricana","-49.0115","-25.747338",NA,NA,NA,NA,NA,NA,NA,"2017","01",NA,"-49.011500","-25.747338",NA,NA,NA,NA,NA
"146","2021-02-11 17:20:23-03","UFPR","UPCB","92167","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Meyer, F.S. & Simão, C.","2227","2017","01","19",NA,"Brasil",NA,NA,"Arbusto 1m alt., frequente na orla de estrada em região de Floresta Ombrófila Densa Montana. Duas bractéolas por flor, avermelhadas; hipanto verde, com tricomas esparsos, de base alargada; pétalas purpúreas; estames com filetes róseo","UPCB0033343",NA,NA,"Brade","Meyer, F.S.","Paraná","São José dos Pinhais","Estrada Velha Guaricana","-49.0115","-25.747338",NA,NA,NA,NA,NA,NA,NA,"2017",NA,NA,"-49.011500","-25.747338",NA,NA,NA,NA,NA
"147","2021-02-11 17:20:23-03","UFPR","UPCB","95090","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Meyer, F.S. | Escobar, N.A.G.","1799","2013","12","28",NA,"Brasil",NA,NA,"Arvoreta coletada em refúgio vegetacional, flores grandes, pétalas roxas, hipanto revestido por tricomas de base alargada","UPCB0046247",NA,NA,"Brade","Meyer, F.S.","Santa Catarina","Garuva","Serra do Mar","-48.9357","-26.072225",NA,NA,NA,NA,NA,NA,NA,"2013","12",NA,"-48.935700","-26.072225",NA,NA,NA,NA,NA
"148","2021-02-11 17:20:23-03","UFPR","UPCB","64682","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Cervi, A.C.","9347","2007","12","14",NA,"Brasil",NA,NA,"Arvoreta ca. 6m, flores roxas, beira da floresta..",NA,NA,NA,"Brade","Cervi, A.C.","Paraná","Quatro Barras",NA,"-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"17116","auto","2007","12","20",NA,NA,NA,NA,NA,NA,NA
