"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","class","infraspecificEpithet","dayIdentified","fieldNumber","individualCount","relatedCatalogItem"
"108","2020-09-02 16:30:13-03","Cenargen","CEN","99063","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrh.","A. Tucker","Dijalma Barbosa da Silva","58","2012","01","12",NA,"Brasil","DF","BRASILIA","Área do banco ativo de germoplasma de Menta da Embrapa Recursos Genéticos e Biotecnologia","47.9030555","-15.730833","Exsicatas","Material proveniente de Porteirinha - MG. Horto da Irmã Mônica. Denominação no BAG: CM 78","CEN00099063","CEN00099063","2019",NA,NA,"01","47.9030555","-15.730833","1100","1100",NA,NA,NA,NA,"2",NA
"109","2020-09-02 16:30:13-03","Cenargen","CEN","99061","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrh.","R. F. Vieira","Dijalma Barbosa da Silva","56","2012","01","12",NA,"Brasil","DF","BRASILIA","Área do banco ativo de germoplasma de Menta da Embrapa Recursos Genéticos e Biotecnologia","47.9030555","-15.730833","Exsicatas","Material proveniente da UFC - Fortaleza - CE. Denominação no BAG: CM 68.","CEN00099061","CEN00099061","2019",NA,NA,"01","47.9030555","-15.730833","1100","1100",NA,NA,NA,NA,"2",NA
"110","2020-09-02 16:30:13-03","Cenargen","CEN","99034","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrh.","R. F. Vieira","Dijalma Barbosa da Silva","411","2015","03","10",NA,"Brasil","DF","BRASILIA","Área do banco ativo de germoplasma de Menta da Embrapa Recursos Genéticos e Biotecnologia.","47.9030555","-15.730833","Exsicatas","Material proveniente do CPQBA/Unicamp. Campinas-SP. Denominação no BAG: CM 41.","CEN00099034","CEN00099034","2019",NA,NA,"05","47.9030555","-15.730833","1100","1100",NA,NA,NA,NA,"1",NA
"111","2020-09-02 16:30:13-03","Cenargen","CEN","47636","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrh.","R. F. Vieira","Roberto Fontes Vieira","2228","2003","06","06",NA,"Brasil","DF","BRASILIA","Área experimental da Embrapa Recursos Genéticos e Biotecnologia (CENARGEN).","-47.9296989440918","-15.7797002792358","Exsicatas","Material introduzido de Purdue University (EUA) da coleção do Dr. James Simon em 2001. Planta estéril. Folhas com bordas cloróticas.","CEN00047636","CEN00047636","2019","70570","auto","05",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"112","2020-09-02 16:30:13-03","Cenargen","CEN","104605","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrh.","A. Tucker","Roberto Fontes Vieira","2306","2005","01","26",NA,"Brasil","DF","BRASILIA","Embrapa Cenargen - DF","-47.9296989440918","-15.7797002792358","Exsicatas","Material proveniente da Universidade Federal do Ceará, Horta de plantas Medicinais.","CEN00104605","CEN00104605","2019","70570","auto","01",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"113","2020-09-02 16:30:13-03","Cenargen","CEN","104602","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrh.","A. Tucker","Roberto Fontes Vieira","2303","2005","01","26",NA,"Brasil","DF","BRASILIA","Embrapa Cenargen - DF","-47.9296989440918","-15.7797002792358","Exsicatas","Introduzido.","CEN00104602","CEN00104602","2019","70570","auto","01",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"114","2019-11-13 11:20:50-03","USP","SPF","39939","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrh.","Amorozo, MCM","Camargo, MTLA","s.n.","1984","02",NA,NA,"Brasil","São Paulo","Ibiúna",NA,"-47.2200012207031","-23.6499996185303",NA,NA,"SPF00039939","SPF00039939","1984","43112","auto","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2019-11-13 11:20:50-03","USP","SPF","176691","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrh.","Amorozo, MCM","Camargo, MTLA","s.n.","1984","02",NA,NA,"Brasil","São Paulo","Ibiúna",NA,"-47.2200012207031","-23.6499996185303",NA,NA,"SPF00176691","SPF00176691","1984","43112","auto","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2019-11-13 11:20:50-03","USP","SPF","11683","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrh.","Harley, RM","Hoehne, W","s.n.","1947","02","03",NA,"Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00011683","SPF00011683","1981","53584","auto","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2014-04-04 18:27:34-03","PNFM","IRAI","124","S","Plantae","Magnoliophyta",NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrh.","Cordeiro, J.; Barbosa, E.","Hrysay, N.M.C.","s.n.","2007","03","01",NA,"Brasil","Paraná","Curitiba","Vila Hauer","-49.250694","-25.482417",NA,NA,"IRAI00000124",NA,"2008",NA,NA,"01","-49.250694","-25.482417",NA,NA,NA,NA,"01",NA,NA,NA
"118","2014-04-04 18:27:34-03","PNFM","IRAI","1884","S","Plantae","Magnoliophyta",NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrh.","Cordeiro, J.","Ristow, R.","485","2010","02","14",NA,"Brasil","Paraná","Colombo","São Dimas","-49.151833","-25.340472",NA,"Herbácea, 60 cm, caule e folhas pilosos, flor alba","IRAI00001884",NA,"2011",NA,NA,"01","-49.151833","-25.340472",NA,NA,NA,NA,"01",NA,NA,NA
"119","2019-10-07 09:16:26-03","UEFS","HUEFS","50657","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrh.","R.M.Harley","Matos, A.",NA,"2000","02","09",NA,"Brasil","Ceará","Fortaleza","Horto de plantas medicinais da UFC.","-38.543098449707","-3.71722006797791",NA,"Horta.","HUEFS0050657","HUEFS0050657","2001","19924","auto","01",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"120","2021-03-04 11:15:44-03","UEFS","HUEFS","68706","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lamiaceae","Mentha","spicata x suaveolens","Mentha spicata x suaveolens",NA,"R.M.Harley","Sacramento, L.V.S.",NA,"2002","11","07",NA,"Brasil","São Paulo","Araraquara","Horto de Plantas Medicinais e Tóxicas da Faculdade de Ciências Farmacêuticas - UNESP.","-48.1699981689453","-21.7900009155273",NA,NA,"HUEFS0068706","HUEFS0068706","2007","29178","auto","05",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"121","2019-10-07 09:16:26-03","UEFS","HUEFS","26889","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrh.",NA,"Harley, R.M.","28645","1997","04","27",NA,"Brasil","Bahia","Rio de Contas","Mato Grosso, nos arredores do povoado.","-41.838056","-13.466111",NA,NA,"HUEFS0026889","HUEFS0026889",NA,NA,NA,NA,"41W50'17''","13S27'58''","1455","1455","Asteranae",NA,NA,NA,NA,NA
"122","2019-10-07 09:16:26-03","UEFS","HUEFS","26968","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrh.",NA,"Krieger, L.","24908","1989","12","28",NA,"Brasil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,"HUEFS0026968","HUEFS0026968",NA,"46557","auto",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"123","2019-10-07 09:16:26-03","UEFS","HUEFS","92767","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrh.",NA,"Garlet, T.M.B.","5","2005","02","02",NA,"Brasil","Rio Grande do Sul","Cruz Alta","Horto da Universidade de Cruz Alta.","-53.6063995361328","-28.638599395752",NA,NA,"HUEFS0092767","HUEFS0092767 HUEFS0092767_01",NA,"44498","auto",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"124","2019-10-07 09:16:26-03","UEFS","HUEFS","92768","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrh.",NA,"Garlet, T.M.B.","6","2005","02","02",NA,"Brasil","Rio Grande do Sul","Cruz Alta","Horto da Universidade de Cruz Alta.","-53.6063995361328","-28.638599395752",NA,NA,"HUEFS0092768","HUEFS0092768 HUEFS0092768_01",NA,"44498","auto",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"125","2015-03-13 18:43:50-03","F","FMNH-SEEDPLANTS","V0169827F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens",NA,NA,NA,NA,NA,NA,NA,"South America","Chile",NA,NA,NA,"-70.8906","-35.8156",NA,NA,"V0169827F","V0169827F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"126","2015-03-17 14:15:13-03","F","FMNH-SEEDPLANTS","V0169828F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens",NA,NA,NA,NA,NA,NA,NA,"South America","Chile",NA,NA,NA,"-70.8906","-35.8156",NA,NA,"V0169828F","V0169828F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"127","2015-03-17 14:20:01-03","F","FMNH-SEEDPLANTS","V0169829F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens",NA,NA,NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,"V0169829F","V0169829F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"128","2015-03-17 14:13:18-03","F","FMNH-SEEDPLANTS","V0169831F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens",NA,NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,"V0169831F","V0169831F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"129","2015-03-17 14:07:55-03","F","FMNH-SEEDPLANTS","V0169836F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens",NA,NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,"V0169836F","V0169836F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"130","2015-03-17 14:09:10-03","F","FMNH-SEEDPLANTS","V0169838F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens",NA,NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,"V0169838F","V0169838F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"131","2018-09-04 12:37:37-03","F","FMNH-SEEDPLANTS","V0169837F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lamiaceae","Mentha","sylvestris","Mentha sylvestris",NA,NA,"W. G. F. Herter","1318","1930","1","25","South America","Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,"V0169837F","V0169837F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"132","2020-07-23 12:09:17-03","CEPLAC","CEPEC","29311","PreservedSpecimen","Plantae",NA,NA,"Labiatae","Mentha","suaveolens","Mentha suaveolens",NA,"R. M. Harley","E. B. dos Santos","11","1982","01","01",NA,"Brasil","Bahia","ITABUNA","Area urbana. Bairro Jaçanã. Conjunto habitacional da CEPLAC.","-39.2803001403809","-14.7855997085571",NA,"<ll>dwc_commonname:</ll> Hortelã-branco",NA,NA,NA,"30592","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07/02/1990"
"133","2021-03-10 11:38:41-03","UNILA","EVB","1328","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrh.","Arcain, B.M.S.","Arcain, B.M.S.","37","2016","12","13",NA,"Brasil","Paraná","Foz do Iguaçu","Ervanário de plantas medicinais.","-54.557222","-25.442778",NA,"Flor em espiga terminal #?# branca. Planta aromática. Habitat: Terrestre, solo argiloso Habito: Herbácea","EVB001328","EVB001328","2017",NA,NA,"08","54º33'26''W","25º26'34''S",NA,NA,NA,NA,"22",NA,NA,NA
"134","2021-03-10 11:38:41-03","UNILA","EVB","3700","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrh.","Silva, G.P.","Silva, G.P.","34","2018","12","10",NA,"Brasil","Paraná","Foz do Iguaçu","Ervanário de Plantas Medicinais no Refúgio Biológico Bela Vista. Refúgio Biológico Bela Vista","-54.5881004333496","-25.5478000640869",NA,"Flor branca. Habitat: Canteiro cultivado. Solo argiloso. Habito: Herbácea","EVB003700","EVB003700","2018","39570","auto","12",NA,NA,NA,NA,NA,NA,"11",NA,NA,NA
"135","2021-02-08 12:42:50-03","UFRGS","ICN","019152","S","Plantae","Dicotyledon",NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrt.","João, KHL","Irmão Augusto; Ludwig","s.n.","1943","01","02","América do Sul","Brasil","RS","Carazinho",NA,"-52.7863998413086","-28.283899307251",NA,NA,NA,NA,"1985","35233","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-02-08 12:42:50-03","UFRGS","ICN","153699","S","Plantae","Dicotyledon",NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrt.","Harley, R","Garlet, TMB","s.n.","2005","02","02","América do Sul","Brasil","RS","Cruz Alta","Horto da Universidade de Cruz Alta","-53.6063995361328","-28.638599395752",NA,"Doação UNICRUZ (1082); Planta rizomatosa, com cerca de 70 cm de altura, inflorescências lilases, folhas arredondadas.",NA,NA,"2005","44498","auto","03",NA,NA,NA,NA,NA,NA,"14",NA,NA,NA
"137","2021-02-08 12:42:50-03","UFRGS","ICN","153700","S","Plantae","Dicotyledon",NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrt.","Harley, R","Garlet, TMB","s.n.","2005","02","02","América do Sul","Brasil","RS","Cruz Alta","Horto da Universidade de Cruz Alta","-53.6063995361328","-28.638599395752",NA,"Doação UNICRUZ (1081); Planta rizomatosa, com cerca de 50 cm de altura, inflorescências brancas, folhas arredondadas.",NA,NA,"2005","44498","auto","03",NA,NA,NA,NA,NA,NA,"14",NA,NA,NA
"138","2021-02-08 12:42:50-03","UFRGS","ICN","095309","S","Plantae","Dicotyledon",NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrt.",NA,"?","s.n.","1984","12","20","América do Sul","Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2021-02-08 12:42:50-03","UFRGS","ICN","095329","S","Plantae","Dicotyledon",NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrt.","João, KHL","João, KHL","43","1984","12","20","América do Sul","Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,"Corola rosa pálido",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-09-24 08:24:46-03","IBt","SP","331796","S","Plantae",NA,NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrh.",NA,"Harley, RM","28645","1997","04","27",NA,"Brasil","Bahia","Lençóis",NA,"-41.3899993896484","-12.563099861145",NA,NA,NA,NA,NA,"47385","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
