"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"383","2021-03-01 16:22:31-03","UNICAMP","UEC","179439","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Caxambu, MG","2012","02","29","Caxambu, MG","2012","02","01","Brazil","Paraná","Campina Grande do Sul","Propriedade da Dona Rose","-49.087778","-25.291944","-49.087778","-25.291944","907","907","UEC042689","UEC042689","3673","Árvore heliófita, ca. 10m. Frutos imaturos verdes e maduros avermelhados; Relevo: ondulado - Vegetação: Floresta Ombrófila Mista Montana",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2021-03-01 16:22:31-03","UNICAMP","UEC","181922","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Verdi, M","2008","11","20","Verdi, M; Grosch, B; Klemz, G","2008","11","20","Brazil","Santa Catarina","Capinzal","Alto São Roque","-51.567778","-27.361111","-51.567778","-27.361111","717","717","UEC033358","UEC033358","989","Florística IFFSC 398 (Epífita); flor amarela com listras roxas. Estádio Suces.: Avançado (alterado) ; Fruto imaturo verde; Ecótono Floresta Decidual/ Floresta Ombrófila Mista",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2021-03-01 16:22:31-03","UNICAMP","UEC","193284","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Azevedo, DT",NA,NA,NA,"Azevedo, DT; Oliveira, APP; Freitas, TG; Jordão, LSB","2012","11","03","Brazil","Mato Grosso do Sul","Rio Verde de Mato Grosso","Brasil, Mato Grosso do Sul, Rio Verde de Mato Grosso do Sul.Fazenda Girassol.","-54.563639","-18.8435","-54.563639","-18.8435","275","275","UEC133221","UEC133221","53","Arvoreta 2 m de altura.Flor branca.Sem fruto.Botão branco.; Cerradão.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2021-03-01 16:22:31-03","UNICAMP","UEC","193284","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.",NA,NA,NA,NA,"Azevedo, DT; et al.","2012","11","03","Brazil","Mato Grosso do Sul","Rio Verde de Mato Grosso","Fazenda Girassol.","-54.563639","-18.8435","-54.563639","-18.8435","275","275","UEC133221","UEC133221","53","Arvoreta, 2,00m altura. Flor branca. Sem fruto. Botão branco.; Cerradão",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2019-11-14 11:29:50-03","UNICAMP","UEC","20510","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Figueiredo, N","1982","01",NA,"Martins, FR","1980","10","02","Brazil","Minas Gerais","Poços de Caldas","Campo do Saco","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,"UEC164713","UEC164713","205","flor, Arvoreta 5m, flores brancas, em sulcos de drenagem natural, em campo.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2021-03-01 16:22:31-03","UNICAMP","UEC","20572","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Tamashiro, JY","1982","02",NA,"Leitão Filho, HF","1980","10","01","Brazil","Minas Gerais",NA,"Estado de Minas Gerais-Brasil.","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,"UEC164704","UEC164704","59","Árvore com cerca de 2,50 m;botões esverdeados (levantamento florístico indivíduo nº266).Nativo em mata de encosta.; Mata de encosta.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2021-03-01 16:22:31-03","UNICAMP","UEC","238","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Groppo Jr, M","1996","02",NA,"Heringer, EP; Paula, JE; Mendonça, RC; Salles, AEH","1977","11","21","Brazil","Distrito Federal",NA,"Brasil, Brasília-DF.",NA,NA,NA,NA,NA,NA,"UEC164695","UEC164695","275","Árvore de 10 x 0,25 m.Flor bege folha sub. coriacea.Pouco frequente.Coletada na picada R-1 mataciliar.; Mataciliar.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2021-03-01 16:22:31-03","UNICAMP","UEC","25419","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Tamashiro, JY","1982","02",NA,"Leitão Filho, HF","1981","09","22","Brazil","Minas Gerais",NA,"Estado de Minas Gerais-Brasil.Morro do Ferro.","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,"UEC164700","UEC164700","1159","Árvore até 15 m, flores esverdeadas.; Mata.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2021-03-01 16:22:31-03","UNICAMP","UEC","25590","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Tamashiro, JY","1982","02",NA,"Tamashiro, JY","1981","10","27","Brazil","Minas Gerais",NA,"Estado de Minas Gerais-Brasil.",NA,NA,NA,NA,NA,NA,"UEC164694","UEC164694","1267","Árvore de 25 m.Botões creme-esverdeados.(Levantamento nº413).; Mata da Colina.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2019-08-20 10:04:09-03","UNICAMP","UEC","25618","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.",NA,NA,NA,NA,"Tamashiro, JY","1981","10","28","Brazil","Minas Gerais","Poços de Caldas","Capoeira da mata do Campo do Saco","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,"UEC177546","UEC177546","1297A","flor, Arvoreta de 7m, flores creme esverdeadas.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2021-03-01 16:22:31-03","UNICAMP","UEC","25632","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Tamashiro, JY",NA,NA,NA,"Tamashiro, JY","1981","10","28","Brazil","Minas Gerais",NA,"Estado de Minas Gerais-Brasil.","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,"UEC164706","UEC164706","1310","Arvoreta de 4 m, flores creme-esverdeados.Frutos imaturos.Capoeira da Mata do Campo do Saco.; Mata.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2019-11-14 11:29:50-03","UNICAMP","UEC","25787","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.",NA,NA,NA,NA,"Leitão Filho, HF; Martins, FR; Tamashiro, JY; Kinoshita, LS","1981","12",NA,"Brazil","Minas Gerais","Poços de Caldas","Morro do Ferro","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,"UEC164698","UEC164698","1459","frutos imaturo, Frutos verdes",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2019-11-14 11:29:50-03","UNICAMP","UEC","31312","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Mariz, J; Groppo Jr, M","1996","02",NA,"Garcia, WBG",NA,NA,NA,"Brazil","Mato Grosso do Sul","Amambai","Arredores da tribo Caiuá","-55.320619","-23.118472","-55.320619","-23.118472",NA,NA,"UEC164707","UEC164707","13846","frutos",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2019-11-14 11:29:50-03","UNICAMP","UEC","33348","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.",NA,NA,NA,NA,"Martins, FR","1983","12",NA,"Brazil","Minas Gerais","Poços de Caldas","Mata da Colina","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,"UEC164696","UEC164696","2123","flor, Árvore de 25m, flores de cor creme-esverdeado. Número 413 do levantamento.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2020-02-18 09:32:36-03","UNICAMP","UEC","98230","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Brotto, ML","2017","08","15","Torezan, JMD; Ivanauskas, NM; Arima, LIA; Pimenta, JA; Resende, JCF; Sifuentes, DVO","1997","12","17","Brazil","São Paulo","Itapeva","Estação Ecológica do Município de Itapev","-49.7","-24.725","-49.7","-24.725",NA,NA,"UEC148301","UEC148301","731","frutos, Árvore de 4m. Fruto imaturo verde.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2019-08-20 10:04:09-03","UNICAMP","UEC","98138","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Brotto, ML","2017","08","15","Elias, SI; Souza, VC; Silva, MMR; Rodrigues, RR; Amador, DB; Freitas, FO","1997","12","15","Brazil","São Paulo","Bom Sucesso de Itararé","Estrada de Bom Sucesso do Itararé 2 km a","-49.259722","-24.270556","-49.259722","-24.270556",NA,NA,"UEC148298","UEC148298","167","fruto, Floresta ombrófila mista; borda da mata. Árvore de 12m, frutos imaturos verdes.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2020-02-18 09:32:36-03","UNICAMP","UEC","64342","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.",NA,NA,NA,NA,"Pessôa, SVA","1989","08","30","Brazil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de","-42.5","-22","-42.5","-22","1100","1100","UEC164701","UEC164701","480","flor, Árvore 14m, heliófila, folhas discolores verdes, flores com cálice verde, corola alva com maculações róseas na face externa, estames alvos, ovário verde-claro.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2019-11-14 11:29:50-03","UNICAMP","UEC","53327","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Barroso, GM","1979","11",NA,"Gurgel, L","1936","10","03","Brazil","Mato Grosso","Ponta Porã",NA,NA,NA,NA,NA,NA,NA,"UEC164690","UEC164690","18562","vegetativo, nv: Erva Mate",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2021-03-01 16:22:31-03","UNICAMP","UEC","20565","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis longifolia","Reissek","Tamashiro, JY; Martins, FR","1980","10","17","Martins, FR","1980","10","14","Brazil","Minas Gerais",NA,"Estado de Minas Gerais-Brasil.","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,"UEC164702","UEC164702","235","Árvore 24 m, com botões florais, em floresta.; Mata da Colina.",NA,NA,NA,"Magnoliopsida",NA,"longifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2019-11-14 11:29:50-03","UNICAMP","UEC","108886","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.",NA,NA,NA,NA,"Amaral Jr, A; DC, A; Mendonça, JO; Dias, O","1998","10","14","Brazil","Mato Grosso do Sul","Brasilândia","Estrada Brasilândia-Bataguassu, córrego","-52.0368995666504","-21.2558002471924",NA,NA,NA,NA,"UEC164718","UEC164718","168","flor, Mata de banhado; árvore de 5m de altura, flores brancas. Nome vulgar: erva-mate.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"124730","auto",NA,NA,NA,NA,NA,NA
"403","2019-08-20 10:04:09-03","UNICAMP","UEC","120566","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Groppo Jr, M; M.","2002","10",NA,"Meireles, LD","2001","08","22","Brazil","Minas Gerais","Camanducaia","Monte Verde, Floresta Ombrófila Densa Alto-Montana","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"UEC087481",NA,"484","Árvore, 4m, flores amarelas, frutos avermelhados.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA
"404","2019-08-20 10:04:09-03","UNICAMP","UEC","120887","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Meireles, LD","2002","07",NA,"Meireles, LD","2001","09","20","Brazil","Minas Gerais","Camanducaia","Monte Verde, Floresta Ombrófila Densa Alto-Montana","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"UEC087480",NA,"612","Árvore, 5m, flores creme-esverdeadas",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA
"405","2019-08-20 10:04:09-03","UNICAMP","UEC","120857","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Meireles, LD","2002","07",NA,"Meireles, LD","2001","09","20","Brazil","Minas Gerais","Camanducaia","Monte Verde, Floresta Ombrófila Mista","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"UEC087478",NA,"623","Árvore, 7m, flores creme-esverdeadas",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA
"406","2021-03-01 16:22:31-03","UNICAMP","UEC","158787","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Yamamoto, LF",NA,NA,NA,"Yamamoto, LF","2004","12","28","Brazil","Minas Gerais","Extrema","Serra do Lopo, Trilha Torre da Embratel.","-46.3182983398438","-22.854700088501",NA,NA,NA,NA,"UEC013573","UEC013573","1398","Fruto verde, caída no chão.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"15223","auto",NA,NA,NA,NA,NA,NA
"407","2019-08-20 10:04:09-03","UNICAMP","UEC","37358","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Mariz, J; Groppo Jr, M","1996","02",NA,"Weyland Vieira, MC","1982","10","10","Brazil","Minas Gerais","Monte Belo","Fazenda Lagoa","-46.3675003051758","-21.3264007568359",NA,NA,NA,NA,"UEC131144","UEC131144","617","flor, Árvore - flores brancas - Congonha - Mato Olaria",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"16667","auto",NA,NA,NA,NA,NA,NA
"408","2019-11-14 11:29:50-03","UNICAMP","UEC","25645","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.",NA,NA,NA,NA,"Leitão Filho, HF; Martins, FR; Tamashiro, JY; Kinoshita, LS","1981","10","30","Brazil","Minas Gerais","Poços de Caldas","Campo do Saco","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,"UEC164703","UEC164703","1328","frutos imaturo, Árvore de 2m. Frutos imaturos verdes.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA
"409","2019-11-14 11:29:50-03","UNICAMP","UEC","237","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Hatschbach, G","1975","06",NA,"Hatschbach, G","1974","06","13","Brazil","Paraná","Catanduvas","arredores da cidade","-53.1567001342773","-25.2031002044678",NA,NA,NA,NA,"UEC164705","UEC164705","34517","vegetativo, Árvore 8m, fruto vinoso, do Araucarieto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"23657","auto",NA,NA,NA,NA,NA,NA
"410","2019-08-20 10:04:09-03","UNICAMP","UEC","109033","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Cavalheiro, AL","1998",NA,NA,"Cavalheiro, AL","1998","12","12","Brazil","Paraná","Curiúva","Sítio Carolina","-50.4583015441895","-24.0324993133545",NA,NA,NA,NA,"UEC160206","UEC160206","29","fruto, Árvore 6m altura; frutos imaturos verdes",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"23566","auto",NA,NA,NA,NA,NA,NA
"411","2019-11-14 11:29:50-03","UNICAMP","UEC","48844","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Silva, SM; Britez, RM",NA,NA,NA,"Britez, RM; Silva, SM","1986","10","24","Brazil","Paraná","São Mateus do Sul","Faz. do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"UEC164715","UEC164715","807","botões, Árvore de 9m, CAP=41cm, flores creme em botões, em floresta de araucária.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA
"412","2019-11-14 11:29:50-03","UNICAMP","UEC","48827","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Silva, SM",NA,NA,NA,"Britez, RM; Silva, SM; Souza, WS","1987","02","26","Brazil","Paraná","São Mateus do Sul","Faz. do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"UEC164710","UEC164710","1369","vegetativo, Árvore de 10m, CAP=50cm, com frutos avermelhados, em floresta de araucária.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA
"413","2021-03-01 16:22:31-03","UNICAMP","UEC","130888","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Viani, RAG","1999",NA,NA,"Viani, RAG; Baitello, JB","1999","10","16","Brazil","Paraná","Telemaco Borba","Brasil, Paraná, Telêmaco Borba.Parque Ecológico da Klabin.","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"UEC170077","UEC170077","32","Árvore 4 m.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA
"414","2019-11-14 11:29:50-03","UNICAMP","UEC","130888","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Viani, RAG","1999",NA,NA,"Baitello, JB","1999","10","16","Brazil","Paraná","Telêmaco Borba","Parque Ecológico da Klabin","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"UEC170077","UEC170077","32","flor, Árvore 4 m",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA
"415","2021-03-01 16:22:31-03","UNICAMP","UEC","161977","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Loizeau, PA","2000",NA,NA,"Pavão, OC","1999","02","23","Brazil","Paraná","Ventania","Sítio Santa Laura, Ao lado direito da Embratel.&nf;Borda de mata, no pasto.","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"UEC009237","UEC009237","s.n.","Árvore 5 m; frutos imaturos verdes e maduro roxos.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA
"416","2019-11-14 11:29:50-03","UNICAMP","UEC","81602","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Jarenkow, JA","1992","04",NA,"Jarenkow, JA; Waechter, JL","1990","11","04","Brazil","Rio Grande do Sul","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"UEC164717","UEC164717","1795","flor, Árvore com ca. De 6m de altura, em borda de mata pluvial de planície. Flores verdosas.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"417","2019-11-14 11:29:50-03","UNICAMP","UEC","23207","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis subpaniculata","A.St.-Hil.","Mattos, NF","1979",NA,NA,"Mattos, J","1965","11","06","Brazil","Santa Catarina","Porto União","km 18 da estrada Porto União-Mattos Cost","-51.0783004760742","-26.2381000518799",NA,NA,NA,NA,"UEC164712","UEC164712","12328","flor, Na mata. Árvore com ca. 7m de altura. Flores cinzento-esverdeado claras. Estames amarelo-esverdeados.",NA,NA,NA,"Magnoliopsida",NA,"subpaniculata",NA,"41804","auto",NA,NA,NA,NA,NA,NA
"418","2019-11-14 11:29:50-03","UNICAMP","UEC","123985","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Rodrigues, RS; Flores, AS","2001",NA,NA,"Rodrigues, RS; Flores, AS","2001","10","27","Brazil","São Paulo","Bom Sucesso de Itararé","19km do trevo com a SP258","-49.1399993896484","-24.3099994659424",NA,NA,NA,NA,"UEC164719","UEC164719","1281","fruto, flor, Em borda de mata, árvore ca. 6m, flores brancas, frutos imaturos.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"14955","auto",NA,NA,NA,NA,NA,NA
"419","2019-11-14 11:29:50-03","UNICAMP","UEC","66947","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Mariz, J; Groppo Jr, M","1996","02",NA,"Carvalho, AMV","1948","03","20","Brazil","São Paulo","Itapeva",NA,"-48.8699989318848","-23.9799995422363",NA,NA,NA,NA,"UEC164693","UEC164693","9274","flor, Arbusto.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"42926","auto",NA,NA,NA,NA,NA,NA
"420","2019-11-14 11:29:50-03","UNICAMP","UEC","66945","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Mariz, J; Groppo Jr, M","1996","02",NA,"Carvalho, AMV","1948","03","20","Brazil","São Paulo","Itapeva",NA,"-48.8699989318848","-23.9799995422363",NA,NA,NA,NA,"UEC164716","UEC164716","9274","vegetativo, Arbusto.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"42926","auto",NA,NA,NA,NA,NA,NA
"421","2020-06-12 10:09:45-03","UFPB","JPB","64960","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.",NA,NA,NA,NA,"Prado, GP","2016","05","02","Brasil","Santa Catarina","São Domingos","Parque Estadual das Araucárias: Galvão","-52.565556","-26.452222","-52.565556","-26.452222",NA,NA,"JPB0064960",NA,"16","; DESC: 12 m alt.","Southern America",NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2020-04-22 16:17:33-03","UFPB","JPB","33475","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Vieira, S","2000",NA,NA,"Pavão, OC; Francisco, EM","1999","11","17","Brasil","Paraná","Apucarana","Parque da Raposa. Beira da Lagoa.","-51.4608001708984","-23.5508003234863",NA,NA,NA,NA,NA,NA,"JPB33475","; DESC: Árvore 15m; frutos imaturos verdes.","Southern America",NA,NA,"Angiosperma","Dicotyledon",NA,NA,"23979","auto",NA,NA,NA,NA,NA,NA
"423","2019-11-05 16:43:23-03","UFOP","OUPR","28149","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Messias, M.C.T.B.","2013","07","11","Ramos, M.B.C.","2013","02","14","Brasil","Minas Gerais","Ouro Branco","Parque Estadual Serra do Ouro Branco, Coletada próximo ao balneário do PESOB","-43.673442","-20.490508","-43.673442","-20.490508","1213","1213",NA,NA,"68","Arbusto. Mata Ripária.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2019-11-05 16:43:23-03","UFOP","OUPR","28151","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Messias, M.C.T.B.","2013","07","11","Ramos, M.B.C.","2013","03","18","Brasil","Minas Gerais","Ouro Branco","Parque Estadual Serra do Ouro Branco, Coletada próximo ao balneário do PESOB","-43.676031","-20.492119","-43.676031","-20.492119","1232","1232",NA,NA,"121","Arbusto. Mata Ripária.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2019-11-05 16:43:23-03","UFOP","OUPR","28166","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A.St.-Hil.","Messias, M.C.T.B.","2013","07","11","Ramos, M.B.C.","2013","02","14","Brasil","Minas Gerais","Ouro Branco","Parque Estadual Serra do Ouro Branco, Coletada próximo ao balneário do PESOB","-43.673744","-20.490936","-43.673744","-20.490936","1179","1179",NA,NA,"54","Arbusto. Mata Ripária.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
