"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","coordinatePrecision","geoFlag","typeStatus","individualCount","relatedCatalogItem"
"94","2021-03-01 16:43:22-03","UNICAMP","UEC","152114","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Stannard, BL; Harley, RM; Esteves, GL; Longhi-Wagner, HM; Arraes, MG","s.n.","1984","11","14",NA,"Brazil",NA,NA,"Arbusto nãoe reto ramificado, folhas glaucas, mais pálidas na face inferior, Flores amarelas-escuras.","UEC030205","Magnoliopsida",NA,"Bong.",NA,"Minas Gerais","Km 120 ao longo da rodovia Belo Horizonte-Conceiçã, Serra do Cipó.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Santana do Riacho",NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA
"95","2021-03-01 16:43:22-03","UNICAMP","UEC","114451","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","San Martin-Gajardo, I","46","1998","02","04",NA,"Brazil",NA,NA,"Arbusto 1,7m. Frutos imaturos, flores amarelas.; Campo rupestre.","UEC030213","Magnoliopsida",NA,"Bong.",NA,"Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"UEC030213","Santana do Riacho",NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA
"96","2021-03-01 16:43:22-03","UNICAMP","UEC","124773","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Meireles, LD; Mansanares, ME; Verola, CF; Azevedo, MT","901","2002","02","28",NA,"Brazil",NA,NA,"Subarbusto até 1 metro, flores amarelas, no campo graminoso.","UEC030202","Magnoliopsida",NA,"Bong.","Shimizu, GH","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Santana do Riacho","2007","03",NA,NA,NA,NA,"26557","auto",NA,NA,NA
"97","2021-03-01 16:43:22-03","UNICAMP","UEC","25766","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Hatschbach, G; Smith, LB; Ayensu, E","28713","1972","01","17",NA,"Brazil",NA,NA,"Arbusto 1m. Flor amarela.; Encostas rochosas de morro.","UEC030326","Magnoliopsida",NA,"Bong.","Yamamoto, K","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Santana do Riacho","1979",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA
"98","2021-03-01 16:43:22-03","UNICAMP","UEC","62840","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Stehmann, JR; et al.","s.n.","1990","05","19",NA,"Brazil",NA,NA,"Arbusto. Flores amarelas.; Campo rupestre.","UEC072635","Magnoliopsida",NA,"Bong.","Yamamoto, K","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Santana do Riacho","1993",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA
"99","2019-08-20 10:28:25-03","UNICAMP","UEC","62842","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Giani, A","s.n.","1984","11","24",NA,"Brazil",NA,NA,NA,"UEC072640","Magnoliopsida",NA,"Bong.","Yamamoto, K","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Santana do Riacho","1993",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA
"100","2019-08-20 10:28:22-03","UNICAMP","UEC","118063","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Carmello-Guerreiro, SM; Belinello, R; Semir, J; Sajo, MG","18","2000","09","18",NA,"Brazil",NA,NA,NA,"UEC072641","Magnoliopsida",NA,"Bong.","Barbosa, AR","Minas Gerais","Serra do Cipó, Antigo km 117.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Santana do Riacho","2000","07",NA,NA,NA,NA,"26557","auto",NA,NA,NA
"101","2021-03-01 16:43:22-03","UNICAMP","UEC","27891","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Montovani, W; Giulietti, AM; Lewis, GP; Silva, JS; Muniz, CF","7929","1982","02","18",NA,"Brazil",NA,NA,"Subarbusto ,04 - 1,0m. alt.; flores amarelas.; Campo rupestre. Cerrado.","UEC030328","Magnoliopsida",NA,"Bong.","Yamamoto, K","Minas Gerais","Serra do Cipó, Ao longo da Rodovia Belo Horizonte - Conceição do Mato dentro.&nf;Na estrada para Lapinha.&nf;+/- 4km da cidade.","-43.7144012451172","-19.1688995361328","1000","1090",NA,"Santana do Riacho",NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA
"102","2021-03-01 16:43:22-03","UNICAMP","UEC","150168","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Castro, NM","s.n.","1993","10","31",NA,"Brazil",NA,NA,"Subarbusto ca. de 0,80m, flores creme.","UEC030319","Magnoliopsida",NA,"Bong.","Shimizu, GH","Minas Gerais","Serra do Cipó, Conceição do Mato Dentro-MG. Km 114, terreno arenoso.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Santana do Riacho","2008","04",NA,NA,NA,NA,"26557","auto",NA,NA,NA
"103","2021-03-01 16:43:22-03","UNICAMP","UEC","15887","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Joly, AB; Martins, FR; Semir, J; Joly, AM","2234","1972","05","28",NA,"Brazil",NA,NA,"Subarbusto até 60 - 70cm. Flores amarelas. Frutos.","UEC030324","Magnoliopsida",NA,"Bong.",NA,"Minas Gerais","Serra do Cipó, Estrada da Usina.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Santana do Riacho",NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA
"104","2021-03-01 16:43:22-03","UNICAMP","UEC","114139","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Vitta, FA","525","1997","11","26",NA,"Brazil",NA,NA,"Subarbusto ca. 1m alt. Flores amarelas.","UEC072538","Magnoliopsida",NA,"Bong.","Shimizu, GH","Minas Gerais","Serra do Cipó, Estrada MG-010, na subida da Serra.","-43.7144012451172","-19.1688995361328",NA,NA,"UEC072538","Santana do Riacho","2013","04",NA,NA,NA,NA,"26557","auto",NA,NA,NA
"105","2019-08-20 10:28:22-03","UNICAMP","UEC","118073","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Carmello-Guerreiro, SM; Belinello, R; Semir, J; Sajo, MG","27","2000","09","19",NA,"Brazil",NA,NA,NA,"UEC072642","Magnoliopsida",NA,"Bong.","Barbosa, AR","Minas Gerais","Serra do Cipó, Juquita, Beira da estrada.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Santana do Riacho","2000","07",NA,NA,NA,NA,"26557","auto",NA,NA,NA
"106","2021-03-01 16:43:22-03","UNICAMP","UEC","15885","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Joly, CA","6694","1977","09","12",NA,"Brazil",NA,NA,"Arbustivo até 1,5 metros. Flores amarelas; com frutos.","UEC030333","Magnoliopsida",NA,"Bong.",NA,"Minas Gerais","Serra do Cipó, km 110.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Santana do Riacho",NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA
"107","2019-08-20 10:28:22-03","UNICAMP","UEC","15889","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Semir, J; Sazima, M","699","1972","02","07",NA,"Brazil",NA,NA,NA,"UEC072629","Magnoliopsida",NA,"Bong.",NA,"Minas Gerais","Serra do Cipó, km 112 da Rodovia Lagoa Santa - Conceição do Mato Dentro.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Santana do Riacho",NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA
"108","2019-08-20 10:28:22-03","UNICAMP","UEC","15888","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Semir, J; Sazima, M","710","1972","02","07",NA,"Brazil",NA,NA,NA,"UEC030199","Magnoliopsida",NA,"Bong.",NA,"Minas Gerais","Serra do Cipó, km 116 ao longo da Rodovia Lagoa Santa - Conceição do Mato Dentro.&nf;Diamantina.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Santana do Riacho",NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA
"109","2021-03-01 16:43:22-03","UNICAMP","UEC","53844","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Cavalcanti, TB; Gonçalves, JCC; Meguro, M; Menezes, NL; Castro, NM; Chukr, NS; et al.","s.n.","1985","11","01",NA,"Brazil",NA,NA,"Flores amarelas. Botões amarelos. Folhas com margem amarela.",NA,"Magnoliopsida",NA,"Bong.","Shimizu, GH","Minas Gerais","Serra do Cipó, km 117 ao longo da Rodovia Belo Horizonte - Conceição do Mato Dentro.&nf;&nf;Morro próximo do córrego Duas Pontinhas.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Santana do Riacho","2007","10",NA,NA,NA,NA,"26557","auto",NA,NA,NA
"110","2021-03-01 16:43:22-03","UNICAMP","UEC","53844","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Cavalcanti, TB; Menezes, NL; Chukr, NS; Meguro, M; Castro, NM; Gonçalves, JCC; et al.","s.n.","1985","11","01",NA,"Brazil",NA,NA,"Flores amarelas. Botões amarelos. Folhas com margem amarela.","UEC030327","Magnoliopsida",NA,"Bong.","Shimizu, GH","Minas Gerais","Serra do Cipó, km 117 ao longo da Rodovia Belo Horizonte - Conceição do Mato Dentro.&nf;&nf;Morro próximo do córrego Duas Pontinhas.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Santana do Riacho","2007","10",NA,NA,NA,NA,"26557","auto",NA,NA,NA
"111","2021-03-01 16:43:22-03","UNICAMP","UEC","27890","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Pirani, JR; Cordeiro, I; Furlan, A","6829","1980","12","15",NA,"Brazil",NA,NA,"Subarbusto; Mata Ciliar.","UEC030323","Magnoliopsida",NA,"Bong.","Yamamoto, K","Minas Gerais","Serra do Cipó, km 119 ao longo da Rodovia Belo Horizonte - Conceição do Mato Dentro.&nf;Fazenda Palácio.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Santana do Riacho",NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA
"112","2021-03-01 16:43:22-03","UNICAMP","UEC","53875","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Venturelli, M; Varanda, EM; Castro, NM; Cerati, TM","9237","1984","01","07",NA,"Brazil",NA,NA,"Subarbusto até 50cm. Flores amarelas.",NA,"Magnoliopsida",NA,"Bong.","Kawasaki, ML","Minas Gerais","Serra do Cipó, km 119 da Rodovia Belo Horizonte - Conceição do Mato Dentro.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Santana do Riacho","1989",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA
"113","2021-03-01 16:43:22-03","UNICAMP","UEC","179940","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Venturelli, M; Varanda, EM; Castro, NM; Cerati, TM","9237","1984","01","07",NA,"Brazil",NA,NA,"Subarbusto até 50cm. Flores amarelas.","UEC072263","Magnoliopsida",NA,"Bong.","Kawasaki, ML","Minas Gerais","Serra do Cipó, km 119 da Rodovia Belo Horizonte - Conceição do Mato Dentro.","-43.7144012451172","-19.1688995361328",NA,NA,"UEC072263","Santana do Riacho","1989",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA
"114","2021-03-01 16:43:22-03","UNICAMP","UEC","53875","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Venturelli, M; Varanda, EM; Castro, NM; Cerati, TM","s.n.","1984","01","07",NA,"Brazil",NA,NA,"Subarbusto até 50cm. Flores amarelas.","UEC072627","Magnoliopsida",NA,"Bong.","Kawasaki, ML","Minas Gerais","Serra do Cipó, km 119 da Rodovia Belo Horizonte - Conceição do Mato Dentro.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Santana do Riacho","1989",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA
"115","2021-03-01 16:43:22-03","UNICAMP","UEC","15892","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Semir, J; Sazima, M","559","1971","12","14",NA,"Brazil",NA,NA,"Flor amarela. Planta até 60cm.","UEC030320","Magnoliopsida",NA,"Bong.",NA,"Minas Gerais","Serra do Cipó, km 122 ao longo da Rodovia Lagoa Santa - Conceição do Mato Dentro.&nf;Diamantina.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Santana do Riacho",NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA
"116","2021-03-01 16:43:22-03","UNICAMP","UEC","15884","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Silvestre, MSF","8839","1978","11","21",NA,"Brazil",NA,NA,"Flores amarelas.","UEC072631","Magnoliopsida",NA,"Bong.",NA,"Minas Gerais","Serra do Cipó, Km 48, antigo km 114.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Santana do Riacho",NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA
"117","2021-03-01 16:43:22-03","UNICAMP","UEC","53842","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Menezes, N; Miyazaki, S; Morales, P","10856","1988","01","18",NA,"Brazil",NA,NA,"Planta com mais ou menos 50cm. Florada abundante. Flores amarelas. Algumas plantas com frutos.","UEC072638","Magnoliopsida",NA,"Bong.",NA,"Minas Gerais","Serra do Cipó, Rodovia Belo horizonte Km 114 (alto). &nf;Conceição do Mato Dentro.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Santana do Riacho",NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA
"118","2019-11-06 09:57:56-03","UFOP","OUPR","21807","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Lisboa, M.A.","s.n.","1971","07","18",NA,"Indisponível",NA,NA,NA,NA,NA,NA,"Bong.","Shimizu, G.H.",NA,NA,NA,NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-11-06 09:57:56-03","UFOP","OUPR","21809","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Badini, J.; Mello-Barreto, H.L.","s.n.","1938",NA,NA,NA,"Brasil",NA,NA,"Campo. Sub-arbusto. Flores amarelas",NA,NA,NA,"Bong.","Shimizu, G.H.","Minas Gerais","Serra do Cipó",NA,NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2019-11-06 09:57:56-03","UFOP","OUPR","21810","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Macedo, A.","s.n.","1962",NA,NA,NA,"Brasil",NA,NA,"Campo. Sub-arbusto. Flores amarelas",NA,NA,NA,"Bong.","Shimizu, G.H.","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2019-11-06 09:57:56-03","UFOP","OUPR","21811","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","s.col.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Bong.","Shimizu, G.H.","Minas Gerais","Serra do Cipó",NA,NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-12-21 16:47:40-03","MBM","MBM","162338","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Sakuragui, C.M.; et al.; et al.","35","1990","08","02","Southern America","Brazil",NA,NA,NA,"MBM162338",NA,NA,"Bong.","Souza, V.C.","Minas Gerais","Serra do Cipó, km 109","-43.7144012451172","-19.1688995361328",NA,NA,"MBM162338","Santana do Riacho",NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA
"123","2020-12-21 16:47:40-03","MBM","MBM","415672","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Brotto, M.L.; Cordeiro, J.; Vaz, J.; Cordeiro, J.; Vaz, J.","2828","2018","11","04","Southern America","Brazil",NA,NA,"Erva ereta com 1 m de altura; flor amarela.; Campo rupestre, solo orgânico, úmido.","MBM415672",NA,NA,"Bong.","Antoniuk-Bonato, R.G.","Minas Gerais","Serra do Cipó","-43.598333","-19.265556","997","997",NA,"Santana do Riacho","2018","02","-43.598333","-19.265556","07",NA,NA,NA,NA,NA,NA
"124","2020-12-21 16:47:40-03","MBM","MBM","57213","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Joly, C.A.","s.n.","1977","09","12","Southern America","Brazil",NA,NA,NA,"MBM057213",NA,NA,"Bong.","Vianna, N.C.","Minas Gerais","Serra do Cipó, km 110",NA,NA,NA,NA,"MBM057213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-12-21 16:47:40-03","MBM","MBM","212117","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Castro, N.M.","s.n.","1985","05",NA,"Southern America","Brazil",NA,NA,NA,"MBM212117",NA,NA,"Bong.",NA,"Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"MBM212117","Santana do Riacho",NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA
"126","2020-12-21 16:47:40-03","MBM","MBM","181279","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Mello-Silva, R.; et al.; et al.","1032","1995","04","08","Southern America","Brazil",NA,NA,NA,"MBM181279",NA,NA,"Bong.","Mello-Silva, R.","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"MBM181279","Santana do Riacho",NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA
"127","2020-12-21 16:47:40-03","MBM","MBM","68286","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Irwin, H.S.; et al.; et al.","20110","1968","02","15","Southern America","Brazil",NA,NA,NA,"MBM068286",NA,NA,"Bong.","Balslev, H.","Minas Gerais","Serra do Cipó",NA,NA,NA,NA,"MBM068286",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-12-21 16:47:40-03","MBM","MBM","20737","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Hatschbach, G.; et al.; et al.","28713","1972","01","17","Southern America","Brazil",NA,NA,NA,"MBM020737",NA,NA,"Bong.","Yamamoto, K.","Minas Gerais","Serra do Cipó","-43.7449989318848","-19.513599395752",NA,NA,"MBM020737","Jaboticatubas",NA,NA,NA,NA,NA,NA,"31264","auto",NA,NA,NA
"129","2020-12-21 16:47:40-03","MBM","MBM","350463","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Souza, V.C.; et al.; et al.","10199","1996","01","12","Southern America","Brazil",NA,NA,"Arbusto até 1,2 m alt.; folhas galucas; flores amarelas. Campo Rupestre","MBM350463",NA,NA,"Bong.","Shimizu, G.H.","Minas Gerais","Serra do Cipó.","-43.7144012451172","-19.1688995361328",NA,NA,"MBM350463","Santana do Riacho","2007","12",NA,NA,NA,NA,"26557","auto",NA,NA,NA
"130","2015-10-03 18:26:51-03","MNHN","RECOLNAT_MNHN_P","P00733951","PreservedSpecimen",NA,"Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Riedel, L.",NA,NA,NA,NA,NA,"brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00733951' target='other'> <mi>dwc_moreinfo</mi></a>","P00733951",NA,NA,"Bong.","Stafleu",NA,"Brasilia, Minas Geraes",NA,NA,NA,NA,"P00733951_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA
"131","2020-10-01 14:24:30-03","JBB","HEPH","4789","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Ferreira, MB","s.n.","1972","04","21","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales","Bong.","Shimizu, GH","Minas Gerais","Serra do Cipó",NA,NA,NA,NA,NA,NA,"2018","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-10-01 14:24:30-03","JBB","HEPH","4790","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Ferreira, MB","s.n.","1972","04","21","Southern America","Brasil",NA,NA,"Planta ereta, folhas pequenas",NA,"Dicotyledon","Myrtales","Bong.","Shimizu, GH","Minas Gerais","Serra do Cipó",NA,NA,NA,NA,NA,NA,"2018","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-10-01 14:24:30-03","JBB","HEPH","4791","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Ferreira, MB","s.n.","1972","04","21","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales","Bong.","Shimizu, GH","Minas Gerais","Serra do Cipó",NA,NA,NA,NA,NA,NA,"2018","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-12-11 11:43:05-03","UFMG","BHCB","16809","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Cordeiro, MR","s.n.","1989","11","18","Southern America","Brasil",NA,NA,NA,"BHCB048076","Dicotyledon",NA,"Bong.",NA,"Minas Gerais","Serra do Cipó",NA,NA,NA,NA,NA,NA,"2008","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-12-11 11:43:05-03","UFMG","BHCB","17799","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Sandro, E","s.n.","1990","04","22","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Bong.",NA,"Minas Gerais","Serra do Cipó",NA,NA,NA,NA,NA,NA,"2008","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-12-11 11:43:05-03","UFMG","BHCB","50268","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Bong.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-12-11 11:43:05-03","UFMG","BHCB","6026","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Giani, A","s.n.","1984","11","24","Southern America","Brasil",NA,NA,NA,"BHCB048059","Dicotyledon",NA,"Bong.",NA,"Minas Gerais","Serra do Cipó",NA,NA,NA,NA,NA,NA,"2008","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-12-11 11:43:05-03","UFMG","BHCB","80851","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Duarte, AP","12592","1970","02","25","Southern America","Brasil",NA,NA,NA,"BHCB048095","Dicotyledon",NA,"Bong.",NA,"Minas Gerais","Km 114",NA,NA,NA,NA,NA,"Serra do Cipó","2008","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-12-11 11:43:05-03","UFMG","BHCB","83229","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Duarte, AP","11298","1969","02","11","Southern America","Brasil",NA,NA,"Planta de campo arenoso ou pedregoso.","BHCB048092","Dicotyledon",NA,"Bong.",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,"Serra do Cipó","2008","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-12-11 11:43:05-03","UFMG","BHCB","65649","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Barreto, HLM","7109","1933","09","03","Southern America","Brasil",NA,NA,"Arbusto 0,60.","BHCB048097","Dicotyledon",NA,"Bong.",NA,"Minas Gerais",NA,"-43.8513984680176","-19.7696990966797",NA,NA,NA,"Santa Luzia","1933","09",NA,NA,"03",NA,"19939","auto",NA,NA,NA
"141","2020-12-11 11:43:05-03","UFMG","BHCB","65647","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Sampaio, A","6770","1934","02","01","Southern America","Brasil",NA,NA,"Arbusto 0,80.; Campo pedregoso.","BHCB048098","Dicotyledon",NA,"Bong.",NA,"Minas Gerais",NA,"-43.8513984680176","-19.7696990966797",NA,NA,NA,"Santa Luzia","2008","05",NA,NA,NA,NA,"19939","auto",NA,NA,NA
"142","2020-12-11 11:43:05-03","UFMG","BHCB","65644","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Barreto, HLM","7108",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"BHCB048099","Dicotyledon",NA,"Bong.",NA,"Minas Gerais",NA,"-43.8513984680176","-19.7696990966797",NA,NA,NA,"Santa Luzia",NA,NA,NA,NA,NA,NA,"19939","auto",NA,NA,NA
"143","2020-12-11 11:43:05-03","UFMG","BHCB","4598","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Andrade, PM de; et al.","s.n.","1983","03","19","Southern America","Brasil",NA,NA,"Campo;herbáceo;","BHCB048084","Dicotyledon",NA,"Bong.",NA,"Minas Gerais","Serra do Cipó","-43.7449989318848","-19.513599395752",NA,NA,NA,"Jaboticatubas","2008","05",NA,NA,NA,NA,"31264","auto",NA,NA,NA
"144","2020-12-11 11:43:05-03","UFMG","BHCB","18187","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Stehmann, JR; et al.","s.n.","1990","05","19","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Bong.",NA,"Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Santana do Riacho",NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA
"145","2020-12-11 11:43:05-03","UFMG","BHCB","18187","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Stehmann, JR; et al.","s.n.","1990","05","19","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Bong.",NA,"Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Santana do Riacho","2008","05",NA,NA,NA,NA,"26557","auto",NA,NA,NA
"146","2020-12-11 11:43:05-03","UFMG","BHCB","19860","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Pereira, M; Lucca, M; Arndt, M","800","1991",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Bong.",NA,"Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Santana do Riacho","2008","05",NA,NA,NA,NA,"26557","auto",NA,NA,NA
