"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","infraspecificEpithet","verbatimLongitude","verbatimLatitude","class","dayIdentified","fieldNumber","typeStatus","individualCount","relatedCatalogItem"
"142","2019-11-13 11:24:03-03","USP","SPF","38765","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","Cavalcanti, TB","Duarte, AP","6499","1962","03","16",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,NA,NA,NA,"SPF00038765",NA,NA,"1985",NA,NA,"08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-11-13 11:24:03-03","USP","SPF","86539","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","Faria, GM","Faria, GM","70","1990","04",NA,NA,"Brasil","Minas Gerais","Serra do Cipó","-43.6","-19.283333",NA,NA,NA,NA,"SPF00086539",NA,"Santana do Riacho",NA,NA,NA,NA,NA,"-43.6","-19.283333",NA,NA,NA,NA,NA,NA
"144","2019-11-13 11:24:03-03","USP","SPF","38759","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis brachyander","Koehne","Barroso, GM","Duarte, AP","2494","1950","04","15",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,"1100","1280",NA,NA,"SPF00038759",NA,NA,NA,NA,NA,NA,"brachyander",NA,NA,NA,NA,NA,NA,NA,NA
"145","2019-11-13 11:24:03-03","USP","SPF","62803","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","Cavalcanti, TB","Cavalcanti, TB","CFSC10635","1987","09","09",NA,"Brasil","Minas Gerais","Serra da Bandeirinha","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00062803",NA,"Santana do Riacho","1987","26557","auto","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2019-11-13 11:24:03-03","USP","SPF","113057","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis brachyander","Koehne","Sano, PT","Conceição, AA","CFSC13896","1995","04","05",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328","1150","1150",NA,NA,"SPF00113057",NA,"Santana do Riacho","1996","26557","auto","08","brachyander",NA,NA,NA,NA,NA,NA,NA,NA
"147","2019-11-13 11:24:03-03","USP","SPF","78683","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","Sakuragui, CM","Sakuragui, CM","34","1990","08","02",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00078683",NA,"Santana do Riacho","1990","26557","auto","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2019-11-13 11:24:03-03","USP","SPF","68299","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","Silva, AMP","Simão-Bianchini, R","CFSC11695","1990","01","27",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00068299",NA,"Santana do Riacho","1991","26557","auto","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-11-13 11:24:03-03","USP","SPF","64279","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","Kameyama, C","Kameyama, C","CFSC11165","1988","06","25",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00064279",NA,"Santana do Riacho",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-11-13 11:24:03-03","USP","SPF","62802","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","Cavalcanti, TB","Cavalcanti, TB","CFSC10622","1987","09","07",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00062802",NA,"Santana do Riacho","1988","26557","auto","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-11-13 11:24:03-03","USP","SPF","62801","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","Cavalcanti, TB","Cavalcanti, TB","CFSC10623","1987","09","07",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00062801",NA,"Santana do Riacho","1987","26557","auto","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-11-13 11:24:03-03","USP","SPF","62800","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","Cavalcanti, TB","Cavalcanti, TB","CFSC10139","1987","05","08",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00062800",NA,"Santana do Riacho",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-11-13 11:24:03-03","USP","SPF","62799","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","Cavalcanti, TB","Cavalcanti, TB","CFSC10097","1987","05","08",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00062799",NA,"Santana do Riacho",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-11-13 11:24:03-03","USP","SPF","62797","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","Cavalcanti, TB","Cavalcanti, TB","CFSC10163","1987","05","10",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00062797",NA,"Santana do Riacho",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-11-13 11:24:03-03","USP","SPF","60551","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","Anônimo","Menezes, NL","CFSC11075","1988","04","30",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00060551",NA,"Santana do Riacho",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-11-13 11:24:03-03","USP","SPF","60013","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","Menezes, NL","Menezes, NL","CFSC11052","1988","03","26",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00060013",NA,"Santana do Riacho",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2019-11-13 11:24:03-03","USP","SPF","43140","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","Costa, A","Martinelli, G","11363","1986","01","26",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328","1100","1100",NA,NA,"SPF00043140",NA,"Santana do Riacho","1986","26557","auto","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-11-13 11:24:03-03","USP","SPF","42320","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","Cavalcanti, TB","Cavalcanti, TB","CFSC9658","1986","05","02",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00042320",NA,"Santana do Riacho","1986","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-11-13 11:24:03-03","USP","SPF","41935","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","Cavalcanti, TB","Cavalcanti, TB","CFSC9619","1986","02","22",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00041935",NA,"Santana do Riacho","1986","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2019-11-13 11:24:03-03","USP","SPF","41930","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","Cavalcanti, TB","Cavalcanti, TB","CFSC9614","1986","02","21",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00041930",NA,"Santana do Riacho",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2019-11-13 11:24:03-03","USP","SPF","41880","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","Cavalcanti, TB","Zappi, DC","CFSC9564","1986","01","26",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00041880",NA,"Santana do Riacho","1986","26557","auto","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-11-13 11:24:03-03","USP","SPF","40537","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","Cavalcanti, TB","Cavalcanti, TB","CFSC9376","1985","10","31",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00040537",NA,"Santana do Riacho","1986","26557","auto","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-11-13 11:24:03-03","USP","SPF","37458","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","Cavalcanti, TB","Amaral, MCE","CFSC9322","1985","04","20",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00037458",NA,"Santana do Riacho","1985","26557","auto","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-11-13 11:24:03-03","USP","SPF","20143","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","Pirani, JR","Menezes, NL","CFSC7318","1977","04","08",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00020143",NA,"Santana do Riacho","1983","26557","auto","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-11-13 11:24:03-03","USP","SPF","20141","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","Pirani, JR","Giulietti, AM","CFSC7316","1977","04",NA,NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00020141",NA,"Santana do Riacho","1983","26557","auto","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-11-13 11:24:03-03","USP","SPF","19882","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","Pirani, JR","Castro, NM","CFSC7192","1981","03","03",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00019882",NA,"Santana do Riacho","1983","26557","auto","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-11-13 11:24:03-03","USP","SPF","107104","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","Pirani, JR","Salatino, A","1","1995","06","25",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00107104",NA,"Santana do Riacho","1998","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-11-13 11:24:03-03","USP","SPF","107103","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","Pirani, JR","Salatino, A","28","1995","06","26",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00107103",NA,"Santana do Riacho","2001","26557","auto","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-11-13 11:24:03-03","USP","SPF","38759","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis brachyander","Koehne","Barroso, GM","Duarte, AP","2494","1950","04","15",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,"1100","1280",NA,NA,"SPF00038759",NA,NA,NA,NA,NA,NA,"brachyander",NA,NA,NA,NA,NA,NA,NA,NA
"170","2019-11-13 11:24:03-03","USP","SPF","113057","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis brachyander","Koehne","Sano, PT","Conceição, AA","CFSC13896","1995","04","05",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328","1150","1150",NA,NA,"SPF00113057",NA,"Santana do Riacho","1996","26557","auto","08","brachyander",NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-03-04 11:17:34-03","UEFS","HUEFS","9187","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis subsp. orbicularis","(Koehne) T.Cavalc.",NA,"Queiroz, L.P.de","2336","1989","08","02",NA,"Brasil","Minas Gerais",NA,"-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"HUEFS0009187","HUEFS0009187","Santana do Riacho","1994","26557","auto","12","subsp. orbicularis",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"172","2019-09-04 18:15:08-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis",NA,NA,"A. Glaziou","19167",NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"173","2015-03-07 08:37:15-03","F","FMNH-SEEDPLANTS","V0218531F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0218531F","V0218531F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"174","2015-03-07 08:37:15-03","F","FMNH-SEEDPLANTS","V0218532F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0218532F","V0218532F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"175","2015-03-07 08:37:15-03","F","FMNH-SEEDPLANTS","V0218533F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0218533F","V0218533F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"176","2015-03-07 08:37:15-03","F","FMNH-SEEDPLANTS","V0218534F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0218534F","V0218534F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"177","2015-03-07 08:37:15-03","F","FMNH-SEEDPLANTS","V0218535F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0218535F","V0218535F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"178","2015-03-07 08:37:15-03","F","FMNH-SEEDPLANTS","V0218536F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0218536F","V0218536F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"179","2020-07-23 12:10:26-03","CEPLAC","CEPEC","41695","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis",NA,"T. B. Cavalcanti","H. P. Bautista","593","1982","05","21",NA,"Brasil","Minas Gerais","Serra do Cipó, MG-010. Refúgio Ecologico.","-43.616667","-19.333333",NA,NA,NA,NA,NA,NA,"santana do riacho",NA,NA,NA,NA,NA,"43W37'","19S20'",NA,NA,NA,NA,NA,"19/09/1994"
"180","2020-11-19 14:06:19-03","Unimontes","MCMG","3894","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne",NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-11-19 14:06:19-03","Unimontes","MCMG","4442","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne",NA,"Nayara Motta |",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","CedroSerra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,"Santana do Riacho",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-11-19 14:06:19-03","Unimontes","MCMG","2526","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","Santos, R.M.","Mota, G.S | Bahia,T.O. | Braga.L.L. | Costa,F.M. | Coutinho,E.T. | Lima.L.P.D. | Mota,N.M. | Oliveira,M.H. | Rodrigues,P.L. | Silva,D.L. | Silva,R.R. | Souza,S.R. | Veloso, C.V.A. |",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Parque Nacional Serra do Cipó Rio Cipo","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Arbóreo",NA,NA,"Santana do Riacho",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-11-19 14:06:19-03","Unimontes","MCMG","2906","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","Santos, R.M.","Mota, G.S | Bahia,T.O. | Braga.L.L. | Costa,F.M. | Coutinho,E.T. | Lima.L.P.D. | Mota,N.M. | Oliveira,M.H. | Rodrigues,P.L. | Silva,D.L. | Silva,R.R. | Souza,S.R. | Veloso, C.V.A. |",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Parque Nacional Serra do Cipó Serra Morena","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Arbóreo",NA,NA,"Santana do Riacho",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-11-19 14:06:19-03","Unimontes","MCMG","5172","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","Daniel Negreiros","Luz.G.R.",NA,"2015","01","05",NA,"Brasil","Minas gerais","Usina",NA,NA,"962","962",NA,"Área ecotonal de cerrado e campo rupestre, presença de afloramentos rochosos e predominância de estrato arbustivo-arbóreo.",NA,NA,"Serra do cipó",NA,NA,NA,NA,NA,"43º 36#?# 18,2#?#","S 19º 16#?# 17,1#?##",NA,NA,NA,NA,NA,NA
"185","2020-11-19 14:06:19-03","Unimontes","MCMG","2742","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","Santos, R.M.","Mota, G.S | Bahia,T.O. | Braga.L.L. | Costa,F.M. | Coutinho,E.T. | Lima.L.P.D. | Mota,N.M. | Oliveira,M.H. | Rodrigues,P.L. | Silva,D.L. | Silva,R.R. | Souza,S.R. | Veloso, C.V.A. |",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Parque Nacional Serra do Cipó Pedra do Elefante","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Arbóreo",NA,NA,"Santana do Riacho",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-11-19 14:06:19-03","Unimontes","MCMG","4443","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne",NA,"Nayara Motta |",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Quadrante 16Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,"Santana do Riacho",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-11-19 14:06:19-03","Unimontes","MCMG","2645","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","Santos, R.M.","Mota, G.S | Bahia,T.O. | Braga.L.L. | Costa,F.M. | Coutinho,E.T. | Lima.L.P.D. | Mota,N.M. | Oliveira,M.H. | Rodrigues,P.L. | Silva,D.L. | Silva,R.R. | Souza,S.R. | Veloso, C.V.A. |",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Parque Nacional Serra do Cipó Usina","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Arbóreo",NA,NA,"Santana do Riacho",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-11-19 14:06:19-03","Unimontes","MCMG","4417","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Hoehne",NA,"Nayara Motta |",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","UsinaSerra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,"Santana do Riacho",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-11-01 15:02:29-03","UnB","UB","170359","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","Cavalcanti, TB","Faria, JEQ; Carvalho-Silva, M; Câmara, PEAS; Costa, DP; Silva, AGD; Martins, DS; Amorim, PR","1365","2011","07","25","Southern America","Brasil","Minas Gerais","Parque Nacional Serra do Cipó, margem da MG-010, entre o povoado de Serra do Cipó e o Alto do Palácio, mirante do morro da pedreira","-43.608889","-19.305833","1009","1009",NA,"Arbusto ca. 0,5 m de altura, fruto imaturo avermelhado; Campo rupestre",NA,NA,NA,"2013",NA,NA,"06",NA,"-43.608889","-19.305833",NA,NA,NA,NA,NA,NA
"190","2019-05-06 11:58:35-03","UFU","HUFU","2255","S","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","Cavalcanti, T.B.","Castro, N.M.","s.n.","1989","06","08",NA,"Brasil","Minas Gerais","Serra do Cipó, Estrada Lagoa Santa - Conceição do Mato Dentro. Km 110.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Subarbusto, ca. 0,8 m. Flor rosa com sépalas vináceas.; Campo rupestre.","HUFU00012401","HUFU00012401","Santana do Riacho","2017","26557","auto","06",NA,NA,NA,NA,"27",NA,NA,NA,NA
"191","2019-05-06 11:58:35-03","UFU","HUFU","12175","S","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","Cavalcanti, T.B.","Castro, N.M.","395","1995","03","25",NA,"Brasil","Minas Gerais","Serra do cipó, Estrada Lagoa Santa - Conceição do Mato Dentro.Km 103.",NA,NA,NA,NA,NA,"Subarbusto, ca. 1 m. Flores rosa.","HUFU00012411","HUFU00012411",NA,"2001",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2019-05-06 11:58:35-03","UFU","HUFU","135","S","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","Cavalcante, T.B.","Castro, N.M.","s.n.","1981","03","03",NA,"Brasil","Minas Gerais","Serra do cipó, Cachoeira.",NA,NA,NA,NA,NA,"Subarbusto com flores lilás. Terreno arenoso.","HUFU00012399","HUFU00012399",NA,"2017",NA,NA,"06",NA,NA,NA,NA,"27",NA,NA,NA,NA
"193","2019-05-06 11:58:35-03","UFU","HUFU","68812","S","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","Cavalcanti, T.B.","Verdi, M.; Pougy N.; Maurenza, D.; Martins, E. & Dalcin, E.","s.n.","2013","10","14",NA,"Brasil","Minas Gerais","Pedra do Elefante, APA Morro da Pedreira. Coletado na trilha para a Pedra do Elefante, a partir do riacho da pousada. Próximo a rodovia MG-10; onde observou-se a presença de turismo (concentração de pousadas na região). Barriga da Lua até o inicio da","-43.553333","-19.290556","1139","1139",NA,"Arbusto 80 cm alt. Folhas verdes; pouco frequente.; Campo rupestre. Savana gramíneo-lenhosa ou arborizada.","HUFU00013186","HUFU00013186","Santana do Riacho","2017",NA,NA,"06",NA,"-43.553333","-19.290556",NA,"27",NA,NA,NA,NA
"194","2019-05-06 11:58:35-03","UFU","HUFU","5418","S","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","Cavalcante, T.B.","Castro, N.M.","s.n","1994","04","13",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 120.","-43.4249992370605","-19.0372009277344",NA,NA,NA,"Subarbusto, ca. 1 m. Flores de rosa á lilás.","HUFU00012398","HUFU00012398","Conceição do Mato Dentro","2017","60318","auto","06",NA,NA,NA,NA,"27",NA,NA,NA,NA
"195","2019-05-06 11:58:35-03","UFU","HUFU","2239","S","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","Cavalcanti, T.B.","Barbosa, A.A.A.","392","1989","06","08",NA,"Brasil","Minas Gerais","Serra do Cipó, Estrada lagoa Santa conceição do Mato dentro, km 110.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Subarbusto, ca. 1 m. Pétala lilás, anteras amarelas.; Campo rupestre.","HUFU00012397","HUFU00012397","Santana do Riacho","2017","26557","auto","06",NA,NA,NA,NA,"27",NA,NA,NA,NA
