"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","sex"
"44","2019-10-09 11:16:16-03","UFBA","ALCB","105485","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Guedes, ML; Mattos Andrade, PE de; Queiroz, EP; Gomes, FS","19935","2012","04","16","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Barragem do Cobre","-38.616667","-12.766667",NA,"de ca 6 m de altura. Folhas com folíolos cartáceos, discolores. Frutos imaturos verdes.","ALCB023283","ALCB023283","Guedes, ML",NA,NA,NA,NA,"2012","10",NA,"-38.616667","-12.766667",NA,NA,NA,NA,NA,NA
"45","2019-10-09 11:16:16-03","UFBA","ALCB","106796","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda",NA,"Guedes, ML; Gomes, FS; Silva, LM","20167","2012","08","18","Southern America","Brasil","Bahia","Belmonte","Extremo Sul, Mata ciliar da ilha do França","-38.866667","-15.85",NA,"de ca 10 m de altura. Folhas com ráque alada, folíolos cartáceos, vilosos. Inflorescência com cálice esverdeados, corola esverdeados, estames alvos.","ALCB023290","ALCB023290","Guedes, ML",NA,NA,NA,NA,"2013","02",NA,"-38.866667","-15.85",NA,NA,NA,NA,NA,NA
"46","2019-10-09 11:16:16-03","UFBA","ALCB","112985","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Guedes, ML; et al.","21097","2013","10","03","Southern America","Brasil","Bahia","Maraú","Litoral Sul, Taipu de Dentro.","-39","-14.1",NA,"de ca 5 m de altura. Folhas com folíolos cartáceos, discolores, face abaxial vilosa. Inflorescência axilar, flores com cálice e corola vilosa, estames com filetes alvos.","ALCB023288","ALCB023288","Guedes, ML",NA,NA,NA,NA,"2014","03",NA,"-39","-14.1",NA,NA,NA,NA,NA,NA
"47","2019-10-09 11:16:16-03","UFBA","ALCB","113669","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Guedes, ML; Souza, IF","22038","2014","04","14","Southern America","Brasil","Bahia","Maraú","Litoral Sul, Ponto nº11.","-38.946944","-13.963333",NA,"de ca 7 m de altura. Folhas com raqui alado, folíolos coriáceos, discolores. frutos imaturos.","ALCB023287","ALCB023287","Guedes, ML","15","15",NA,NA,"2014","05",NA,"-38.946944","-13.963333",NA,NA,NA,NA,NA,NA
"48","2019-10-09 11:16:16-03","UFBA","ALCB","119093","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Guedes, ML; Costa, TF; Medeiros, A","23245","2015","02","07","Southern America","Brasil","Bahia","Varzedo","Recôncavo Sul, Fazenda do Sr. Getúlio. Rio Cai Camarão.","-39.446389","-12.960833",NA,"de ca 7 m de altura. Folhas com raque alado, folíolos com a face abaxial tomentosa. Fruto legume pubescente.","ALCB023289","ALCB023289","Guedes, ML",NA,NA,NA,NA,"2015","02",NA,"-39.446389","-12.960833",NA,NA,NA,NA,NA,NA
"49","2019-10-09 11:16:16-03","UFBA","ALCB","121193","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Gomes, FS","1412","2013","05","18","Southern America","Brasil","Bahia","Mascote",NA,"-39.498056","-15.790556",NA,"Folhas compostas , pinadas, raque alado.","ALCB049545","ALCB049545","Gomes, FS",NA,NA,NA,NA,"2013","11",NA,"-39.498056","-15.790556",NA,NA,NA,NA,NA,NA
"50","2019-10-09 11:16:16-03","UFBA","ALCB","121326","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Gomes, FS","1544","2013","03","27","Southern America","Brasil","Bahia","Una",NA,"-39.195278","-15.297222",NA,"Folhas com raque alada, folíolos discolores.35.2, parcela 01.","ALCB049679","ALCB049679","Gomes, FS",NA,NA,NA,NA,"2013","11",NA,"-39.195278","-15.297222",NA,NA,NA,NA,NA,NA
"51","2019-10-09 11:16:16-03","UFBA","ALCB","122964","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Guedes, ML; Alunos de Botânica BIOC05","24305","2016","03","11","Southern America","Brasil","Bahia","Wagner","Ponto 05, Pirajá.","-41.162778","-12.242222",NA,"de ca 6 m de altura. Folhas com folíolos discolores, face abaxial pubescente. Frutos imaturos.","ALCB010527","ALCB010527","Guedes, ML","456","456",NA,NA,"2016","04",NA,"-41.162778","-12.242222",NA,NA,NA,NA,NA,NA
"52","2020-02-14 14:10:27-03","UFBA","ALCB","138794","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Wölfelschneider, M; Andrade, MS","04","2019","05","23","Southern America","Brasil","Bahia","Jaguaripe","crescendo em terreno elevado, maré não chega.","-38.937222","-13.104722",NA,"10 m alt. Folhas ovais.","ALCB070777",NA,"Guedes, ML",NA,NA,NA,NA,"2019","06",NA,"-38.937222","-13.104722",NA,NA,NA,NA,NA,NA
"53","2020-05-19 10:30:16-03","UFBA","ALCB","138837","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Wölfelschneider, M; Andrade, MS","4","2019","05","23","Southern America","Brasil","Bahia","Jaguaripe","Crescendo na margem do rio em um terreno elevado, onde a inundação das marés não alcança.","-38.937222","-13.104722",NA,"folhas de formato oval de vários tamanhos.","ALCB070820",NA,"Guedes, ML","10","10",NA,NA,"2019","06",NA,"-38.937222","-13.104722",NA,NA,NA,NA,NA,NA
"54","2019-10-09 11:16:16-03","UFBA","ALCB","15118","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Pinto, GCP; Arouck Ferreira, JDC; Gusmão, EF de","2382","1982","04","10","Southern America","Brasil","Bahia","Cairu","Baixo Sul, Ilha de Tinharé. Morro do São Paulo","-39.033333","-13.483333",NA,"5m de altura. Frutos verdes.","ALCB023297","ALCB023297","Garcia, FCP",NA,NA,NA,NA,"1997","07",NA,"-39.033333","-13.483333",NA,NA,NA,NA,NA,NA
"55","2020-08-11 00:16:03-03","UFBA","ALCB","15416","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Souza, Padre JP de","s/n",NA,NA,NA,"Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas de Itapuã","-38.5","-12.966667",NA,NA,"ALCB023296","ALCB023296","Garcia, FCP",NA,NA,NA,NA,"1997","07",NA,"-38.5","-12.966667",NA,NA,NA,NA,NA,NA
"56","2020-05-19 10:30:16-03","UFBA","ALCB","134549","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Guedes, ML; Oliveira, MAJ de","31525","2019","04","28","Southern America","Brasil","Bahia","São Sebastião do Passé","Fazenda Majú.","-33.628056","-12.868333",NA,"de ca 6 m. de altura. Folhas com folíolos cartáceos discolores, face abaxial tomentosa . Frutos com pêlos ferruginsos.","ALCB059323","ALCB059323","Guedes, ML",NA,NA,NA,NA,"2019","06",NA,"-33.628056","-12.868333",NA,NA,NA,NA,NA,NA
"57","2020-05-19 10:30:16-03","UFBA","ALCB","134507","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Guedes, ML; Oliveira, MAJ de","31484","2019","04","27","Southern America","Brasil","Bahia","São Sebastião do Passé","Fazenda Majú, Rio Jacuípe.","-33.628056","-12.868333",NA,"Folhas com raque alado, folíolos cartáceos, discolores. Inflorescência axilar, flores com cálice verde viloso, corola e estames alvos. Frutos jovens.","ALCB059283","ALCB059283","Guedes, ML",NA,NA,NA,NA,"2019","06",NA,"-33.628056","-12.868333",NA,NA,NA,NA,NA,NA
"58","2019-10-09 11:16:16-03","UFBA","ALCB","50457","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Carvalho, G; Carvalho, G; Guedes, ML; Santana, DL","31","2001","03","27","Southern America","Brasil","Bahia","São Sebastião do Passé","Recôncavo, fazenda Maju. Área de reserva","-38.379167","-12.5225",NA,"folíolos coriáceos, discolores.; Estádio inicial para médio. Substrato areno-argiloso.","ALCB023298","ALCB023298","Guedes, ML",NA,NA,NA,NA,"2001","03",NA,"-38.379167","-12.5225",NA,NA,NA,NA,NA,NA
"59","2019-10-09 11:16:16-03","UFBA","ALCB","58086","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Loureiro, DM; Alves, L. de J.; Guedes, ML; Santana, DL","590","2001","06","25","Southern America","Brasil","Bahia","Una","Litoral Sul, Assentamento Vitorópolis","-39.066667","-15.283333",NA,"6m. Folíolos coriáceos, discolores, face abaxial vilosa. Frutos imaturos amarronzados. Ocasional.; Estádio avançado de regeneração.","ALCB023417","ALCB023417","Guedes, ML",NA,NA,NA,NA,"2002","03",NA,"-39.066667","-15.283333",NA,NA,NA,NA,NA,NA
"60","2019-10-09 11:16:16-03","UFBA","ALCB","54207","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Alves, L. de J.; Guedes, ML; Santana, DL; Loureiro, DM","170","2001","06","04","Southern America","Brasil","Bahia","Rio de Contas","Chapada Diamantina, Assentamento Araruna, à margem do Rio Bonito de Cima. Área de reserva permanente","-41.284722","-12.2825",NA,"3,0m. Folhas coriáceas, discolores, face abaxial com tomentos amarelados, face adaxial com pêlos, nectários nas bases foliares. Frutos maduros amarelos pubescentes.","ALCB023424","ALCB023424","Guedes, ML",NA,NA,NA,NA,"2001","10",NA,"-41.284722","-12.2825",NA,NA,NA,NA,NA,NA
"61","2019-10-09 11:16:21-03","UFBA","ALCB","69862","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Costa, MA; Guedes, ML","38","2005","05","28","Southern America","Brasil","Bahia","Amargosa","Recôncavo Sul, entrada da porteira da Fazenda Acaju","-39.6","-13.016667",NA,"de ca 8m. Folhas com folíolos membranáceos, tomentosos. Frutos passados.; remanescente","ALCB023300","ALCB023300","Guedes, ML; Costa, MA",NA,NA,NA,NA,"2005","07",NA,"-39.6","-13.016667",NA,NA,NA,NA,NA,NA
"62","2019-10-09 11:16:21-03","UFBA","ALCB","85237","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Ramos, C.H.A.; Guedes, ML; Alves, L. de J.","111","2008","03","22","Southern America","Brasil","Bahia","Itagibá","Litoral Sul, Parque Zoobotânico Getúlio Vargas, Ademar de Barros, Ondina","-39.731944","-14.176389",NA,"de ca 10 m de altura. Folhas com folíolos cartáceos, discolores. Frutos passados. Freqüente.","ALCB023420","ALCB023420","Guedes, ML",NA,NA,NA,NA,"2008","09",NA,"-39.731944","-14.176389",NA,NA,NA,NA,NA,NA
"63","2019-10-09 11:16:21-03","UFBA","ALCB","88383b","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Guedes, ML; Gomes, FS; et al.","15154","2009","05","24","Southern America","Brasil","Bahia","Maraú","Litoral Sul, Fazenda Taipus de Fora","-38.930556","-13.943056",NA,"de ca 6 m de altura. Folhas com folíolos cartáceos, discolores. Frutos imaturos verde-amarronsados.","ALCB023301","ALCB023301 ALCB023301_1","Guedes, ML","17","17",NA,NA,"2009","06",NA,"-38.930556","-13.943056",NA,NA,NA,NA,NA,NA
"64","2019-11-25 16:50:44-03","UFBA","ALCB","97786","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Guedes, ML; Silva, LB da; Oliveira, MAJ de; Melo, IV de; Silva, MCR","17797","2010","10","25","Southern America","Brasil","Bahia","Santa Teresinha","Recôncavo Sul, Serra da Jibóia","-39.475556","-12.853611",NA,"de ca 6 m de altura. Folíolos cartáceos, discolores. Inflorescência com flores vilosas, estames alvos.","ALCB023292","ALCB023292","Guedes, ML","822","822",NA,NA,"2010","10",NA,"-39.475556","-12.853611",NA,NA,NA,NA,NA,NA
"65","2019-11-25 16:50:44-03","UFBA","ALCB","97786","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Guedes, ML; Silva, LB da; Oliveira, MAJ de; Melo, IV de; Silva, MCR","17797","2010","10","25","Southern America","Brasil","Bahia","Santa Teresinha","Recôncavo Sul, Serra da Jibóia","-39.475556","-12.853611",NA,"de ca 6 m de altura. Folíolos cartáceos, discolores. Inflorescência com flores vilosas, estames alvos.",NA,NA,"Guedes, ML","822","822",NA,NA,"2010","10",NA,"-39.475556","-12.853611",NA,NA,NA,NA,NA,NA
"66","2019-10-09 11:16:16-03","UFBA","ALCB","134096","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Alves, LQ","1","2016","07","21","Southern America","Brasil","Bahia","Uruçuca","Sede instituto Floresta Viva (IFV). Coleta próximo a área sede do viveiro.","-40.266667","-14.516667",NA,"4m de altura, 15cm de diâmetro. Folhas com face adaxial verde escuro e glabras e face abaxial mais clara e ligeiramente pilosas. Flores com sépalas e pétalas verde amarronzadas, estames verde pálido. Frutos maduros, marrons, pilosos,","ALCB058493","ALCB058493",NA,NA,NA,NA,NA,NA,NA,NA,"-40.266667","-14.516667",NA,NA,NA,NA,NA,NA
"67","2019-10-09 11:16:16-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Pinto, GCP; Arouck Ferreira, JDC; Gusmão, EF de","23-82","1982","04","10","Southern America","Brasil","Bahia","Cairu","Baixo Sul, Ilha de Tinharé, Morro de São Paulo","-39.0438995361328","-13.4869003295898",NA,"5,0 m. Frutos verdes.",NA,NA,"Garcia, FC",NA,NA,"24756","auto","1997","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-10-09 11:16:21-03","UFBA","ALCB","64200","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Guedes, ML; et al.","10626","2003","06","19","Southern America","Brasil","Bahia","Santa Cruz Cabrália","Santo Adré, Área do Hotel Costa Brasilis.","-39.0247001647949","-16.2780990600586",NA,"ca. 8m de altura. Raque foliar alada, folíolos com a face abaxial pubescente. Cálice mais largo do que longo.; Arbórea","ALCB027740","ALCB027740","Guedes, ML",NA,NA,"49584","auto","2003","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-10-09 11:16:21-03","UFBA","ALCB","125033","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D. Penn.","Guedes, ML; Alunos de Botânica Econômica","24803","2016","05","20","Southern America","Brasil","Bahia","Ituberá","Ituberá para Pratigi.","-39.416667","-14.25",NA,"com ramos cheio de lenticelas. Folhas com raque alado, folíolos cartáceos, discolores, vilosos na face abaxial. Fruto imaturo.","ALCB027330","ALCB027330","Guedes, ML",NA,NA,NA,NA,"2016","10",NA,"-39.416667","-14.25",NA,NA,NA,NA,NA,NA
"70","2019-10-09 11:16:21-03","UFBA","ALCB","127912","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D. Penn.","Guedes, ML; Maia Neto, AL; Alunos de Botânica BIOC05","25593","2017","04","02","Southern America","Brasil","Bahia","Igrapiúna","Litoral Sul, Reserva Espinita, Cacau da Baixa e Trilha do Carneiro.","-39.151667","-13.876389",NA,"Folhas com raque alado,folíolos discolores . Frutos imaturos.","ALCB045287","ALCB045287","Guedes, ML",NA,NA,NA,NA,"2017","05",NA,"-39.151667","-13.876389",NA,NA,NA,NA,NA,NA
"71","2019-10-09 11:16:21-03","UFBA","ALCB","64615","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D. Penn.","Guedes, ML; Loureiro, DM; Magalhães, LO; Meyer, LMN; Bispo, RB","10813","2003","12","18","Southern America","Brasil","Bahia","Ituberá","Litoral Sul, Cachoeira da Pancada Grande","-39.133333","-13.716667",NA,"10,0m. Folíolos pubescentes, discolores. Frutos imaturos verdes, pêlos ferrugíneos. Ocasional.; Estádio médio de conservação.","ALCB023286","ALCB023286","Guedes, ML",NA,NA,NA,NA,"2004","01",NA,"-39.133333","-13.716667",NA,NA,NA,NA,NA,NA
"72","2019-10-09 11:16:21-03","UFBA","ALCB","97369","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D. Penn.","Guedes, ML; Alunos de Botânica III; Estagiários","17672","2010","09","25","Southern America","Brasil","Bahia","Barra da Estiva","Chapada Diamantina, Morro do Ouro","-41.3","-13.583333",NA,"Folhas com folíolos cartáceos, discolores, face abaxial com indumento ferrugíneo nas nervuras, raque alado. Inflorescência axilar, pedúnculo longo, ferrugíneo, calice ferrugíneo, corola vilosa Estames esverdeados.","ALCB023293","ALCB023293","Guedes, ML",NA,NA,NA,NA,"2010","11",NA,"-41.3","-13.583333",NA,NA,NA,NA,NA,NA
"73","2019-10-09 11:16:21-03","UFBA","ALCB","09384","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","subnuda","subnuda","Inga subnuda subnuda","Salzm. ex Benth.","Carvalho, AM de; Mattos Silva, LA; Hage, JL","322","1980","08","12","Southern America","Brasil","Bahia","Valença","Litoral Sul, Estrada Guaibim-Praia do Taquarí, 3 Km ao N de Guaibim. Foz do Taquarí.","-39.066667","-13.366667",NA,"ca. 6m de altura. Folhas levemente discolor. Flores com cálice verde. Corola esverdeada. Estames amarelados,claros.","ALCB023418","ALCB023418","Garcia, FCP",NA,NA,NA,NA,"1999","02",NA,"-39.066667","-13.366667",NA,NA,NA,NA,NA,NA
"74","2019-10-09 11:16:21-03","UFBA","ALCB","135271","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","subnuda","subnuda","Inga subnuda subnuda","Salzm. ex Benth.","Fonseca, WO; Almeida Junior, RAC","588","2018","11","06","Southern America","Brasil","Bahia","Jequiriçá","Cachoeira dos Prazeres, Trilha na Pousada do Vale.",NA,NA,NA,"Estames brancos.","ALCB062350","ALCB062350","Guedes, ML",NA,NA,NA,NA,"2019","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-10-09 11:16:21-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","subnuda","subnuda","Inga subnuda subnuda","Salzm. ex Benth.","Carvalho, AM de; Mattos Silva, LA; Hage, JL","322","1980","08","12","Southern America","Brasil","Bahia","Valença","Litoral Sul, estrada Guaibim-Praia do Taquarí, 3 Km ao N de Guaibim. Foz do Taquarí","-39.0731010437012","-13.3703002929688",NA,"6,0 m., crescendo à margem do mangue. Folhas levemente discolores. Flores com cálice verde, corola esverdeada, estames amarelados claros.",NA,NA,"Garcia, FCP",NA,NA,"43634","auto","1999","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-10-09 11:16:16-03","UFBA","ALCB","116640","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Guedes, ML; Borges, RL; Stadnik, A; Sacramento, CC","22441","2014","10","14","Southern America","Brasil","Bahia","Licínio de Almeida","Estrada para o Saco da Onça.","-40.651111","-13.534722",NA,"de ca 6 m de altura. Folhas com raque alada, folíolos cartáceos, discolores, face abaxial com venação impressa. Inflorescência capituliforme com flores de cálice ferruginoso, pétalas e estames alvos. Frutos jovens.","ALCB051101",NA,"Guedes, ML","805","805",NA,NA,"2014","10",NA,"-40.651111","-13.534722",NA,NA,NA,NA,NA,NA
"77","2019-10-09 11:16:16-03","UFBA","ALCB","21163","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Carvalho, AM de","299","1980","08","03","Southern America","Brasil","Bahia","Ilhéus","Litoral Sul, Litoral Norte, a 9 Km NE de Ilhéus","-39.933333","-14.55",NA,"ca. 5m de altura. Folhas discolor com face ventral lúcida e dorsal com pilosidade levemente ferrugínea. Flores com cálice esverdeado. Corola esverdeada ferrugínea. Estames alavascentos. Frutos imaturos verdes.","ALCB023419","ALCB023419","Garcia, FCP",NA,NA,NA,NA,"1997","07",NA,"-39.933333","-14.55",NA,NA,NA,NA,NA,NA
"78","2019-10-09 11:16:16-03","UFBA","ALCB","113643a","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Guedes, ML; Souza, IF","21888","2014","04","13","Southern America","Brasil","Bahia","Camamu","Litoral Sul, Ponto 04.","-38.946667","-13.945278",NA,"Folhas com folíolos coriáceos, discolores, assimétricos. Frutos imaturos ferrugíneos.","ALCB027739","ALCB027739","Guedes, ML","17","17",NA,NA,"2014","05",NA,"-38.946667","-13.945278",NA,NA,NA,NA,NA,NA
"79","2019-10-09 11:16:21-03","UFBA","ALCB","98884","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Guedes, ML; Queiroz, EP; Mattos Andrade, PE de; Tiago; Natassia; et al.","18020","2011","02","22","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Condomínio Green Ville. Paralela","-38.5","-12.966667",NA,"de ca 6 m de altura. Folhas com folíolos cartáceos, discolores, face adaxial pubescente; raque não alada nos primeiros pares de folíolos. Fruto imaturo.","ALCB023299","ALCB023299","Guedes, ML",NA,NA,NA,NA,"2011","03",NA,"-38.5","-12.966667",NA,NA,NA,NA,NA,NA
"80","2019-10-09 11:16:21-03","UFBA","ALCB","126123","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","subnuda","subnuda","Inga subnuda subnuda","Salzm. ex Benth.","Guedes, ML; Alunos de Botânica BIOC05","24907","2016","08","20","Southern America","Brasil","Bahia","Ituberá","Litoral Sul, Barra de Serinhaém.","-39.133333","-13.716667",NA,"Folhas com raque alado ; pinadas. Inflorescência com flores pediceladas, cálice e corola pilosas.","ALCB033388","ALCB033388","Guedes, ML",NA,NA,NA,NA,"2016","12",NA,"-39.133333","-13.716667",NA,NA,NA,NA,NA,NA
