"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","individualCount","coordinatePrecision","geoFlag","continentOcean","preparationType","typeStatus","class","relationshipType","relatedCatalogItem","previousCatalogNumber","fieldNumber","sex"
"432","2019-10-29 10:07:30-03","UFPR","EFC","9591","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Kersten, R.","2001","08","30","Kersten, R.; et al.","535","2001","08","30","Brasil","Paraná","Araucária","Guajuvira","-49.4103012084961","-25.5930995941162",NA,NA,NA,NA,"Epífita em floresta ripária do rio Iguaçu, 880m s.n.m.","EFC009591",NA,NA,NA,NA,"21346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2019-10-29 10:07:30-03","UFPR","EFC","12209","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Oliveira, H.F.","1996","02","29","Moro, R.S.",NA,"1994","08","28","Brasil","Paraná","Castro","Catanduvas-de-fora","-50.0119018554688","-24.7910995483398",NA,NA,NA,NA,"epífita, corola amarela, frequente, mata ciliar (HUPG 8314)","EFC012209",NA,NA,NA,NA,"50779","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2019-10-29 10:07:30-03","UFPR","EFC","3130","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Hatschbach, G.",NA,NA,NA,"Ziller, S.R.","205","1992","08","08","Brasil","Paraná","Piraquara","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"EFC003130",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2019-12-09 17:29:39-03","UFPR","EFC","16035","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Souza, I.","2017","05","04","Souza, I.",NA,"2017","05","04","Brasil","Paraná","São Luiz do Purunã","Escarpa Devoniana","-49.6387","-25.4534","-49.6387","-25.4534","1211","1211","Epífita a 2m, flores amarelas e alvacentas na floresta nebular. Floresta Ombrófila Mista Altomontana","EFC016035",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2019-10-29 10:07:30-03","UFPR","EFC","13260","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Cardoso, W.C.","2019","08","22","Vieira, R.S.","585","2014","10","31","Brasil","Paraná","Campina Grande do Sul","Serra do Capivari - Morro Capivari Grande","-48.4919","-25.0906","-48.4919","-25.0906",NA,NA,"Herbácea rupícola em refúgio altomontano. Com frutos verdes.","EFC013260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2019-10-29 10:07:30-03","UFPR","EFC","2512","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Cardoso, W.C.","2019","08","22","Tramujas, A.P.","153","1990","10","13","Brasil","Paraná","Campina Grande do Sul","Serra dos Órgãos","-49.0553016662598","-25.3055992126465",NA,NA,"1390","1390","Epífita em Floresta Ombrófila Densa Altomontana, 1390 m, Serra dos Órgãos __COMMOM_NAME__: flor de maio","EFC002512",NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2019-10-29 10:07:30-03","UFPR","EFC","11162","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Kersten, R.","2012","06","19","Kersten, R.","677","2003","07","31","Brasil","Paraná","Piraquara","Haras Santo Antônio","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Epífita em transição Araucária/Atlântica, 1000m s.n.m. Frutos.","EFC011162",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2019-11-13 11:17:20-03","USP","SPF","63516","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Zappi, DC","1989","05","15","Krieger, L","FPNC93","1988","04","30","Brasil","Minas Gerais",NA,"Serra do Caparaó",NA,NA,NA,NA,NA,NA,NA,"SPF00063516",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2019-11-13 11:17:20-03","USP","SPF","10292","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Oliveira, HF","1997","03",NA,"Hoehne, W","s.n.","1933","07","07","Brasil","São Paulo",NA,"Horto do M. Paulista.",NA,NA,NA,NA,NA,NA,NA,"SPF00010292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2019-11-13 11:17:20-03","USP","SPF","150749","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Verardo, SMS","1989","10","04","Brügger, MC","s.n.","1988","10","16","Brasil","Minas Gerais",NA,"Parque Nacional do Caparaó, Vale Verde.",NA,NA,NA,NA,NA,NA,NA,"SPF00150749",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2019-11-13 11:17:20-03","USP","SPF","178421","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Calvente, AM","2006",NA,NA,"Calvente, AM","242","2006","09","11","Brasil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca","-43.2","-22.916667","-43.2","-22.916667","661","1021",NA,"SPF00178421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2019-11-13 11:17:20-03","USP","SPF","190084","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Calvente, AM","2006",NA,NA,"Calvente, AM","237","2006","09","11","Brasil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca","-43.2","-22.916667","-43.2","-22.916667","661","1021",NA,"SPF00190084",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2019-11-13 11:17:20-03","USP","SPF","196770","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Gonzaga, DR","2015","07","20","Fraga, CN","2879","2010","05","19","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia","-44.607222","-22.434167","-44.607222","-22.434167","1168","1168",NA,"SPF00196770",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2019-11-13 11:17:20-03","USP","SPF","190112","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Calvente, AM",NA,NA,NA,"Calvente, AM","269","2007","01","17","Brasil","Espírito Santo",NA,"Município de Pedra Menina. Parque Nacional do Caparão.","-41.822639","-20.493972","-41.822639","-20.493972","1786","1786",NA,"SPF00190112","SPF00190112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2019-11-13 11:17:20-03","USP","SPF","122696","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Hatschbach, G","1997",NA,NA,"Ribas, OS","1478","1996","08","17","Brasil","Paraná","Campina Grande do Sul",NA,"-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"SPF00122696",NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2019-11-13 11:17:20-03","USP","SPF","60025","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Zappi, DC","1989","05","01","Zappi, DC","55","1988","05","13","Brasil","São Paulo","Santo André","Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,"SPF00060025",NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2019-11-13 11:17:20-03","USP","SPF","72101","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Zappi, DC","1992","04",NA,"Handro, O","2140","1970","07","12","Brasil","São Paulo","Santo André","Reserva Biológica Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,"SPF00072101",NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2021-03-25 13:51:53-03","UNIVILLE","JOI","16953","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","PAGANI, A.","2016","05","23","BILK, K.D.; CRUZ DE LIMA; A.R.; PAGANI, A.; PELLIS, M.; SILVA, J.C.S.","185","2016","02","18","Brasil","Santa Catarina","Joinville","Fazenda ABAETE. Área de Proteção Ambiental da Serra Dona Francisca","-49.125556","-26.181111","49º7'32''W","26º10'52''S","750","750","epífita","JOI016953",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2021-03-25 13:51:53-03","UNIVILLE","JOI","15525","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","J.L. Schmitt","2010","04","30","J.L. Schmitt","2135","2010","04","30","Brasil","Santa Catarina","Jacinto Machado","Interior do Cânio Fortaleza (Tigre Preto).","-49.945278","-29.045278","49º56'43''W","29º2'43''S","295","295","; HABITO: epífita de arbórea; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI015525","JOI015525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2021-03-25 13:51:53-03","UNIVILLE","JOI","10634","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","J.L. Schmitt","2010","10","13","J.L. Schmitt","2767","2010","05","19","Brasil","Santa Catarina","Treviso","Brasília.","-49.498611","-28.443611","49º29'55''W","28º26'37''S","572","572","Epífita IFFSCe74b (Acima de 4m) - sobre forófitos 7 e 8; HABITAT: mata ciliar; HABITO: epífita de arbórea; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI010634","JOI010634",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2021-03-25 13:51:53-03","UNIVILLE","JOI","14628","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","A. Soller","2011","01","11","Mancinelli, W.S.","614","2006","05","19","Brasil","Santa Catarina","Joinville","Morro da Tromba.","-48.8456001281738","-26.3043994903564",NA,NA,"700","700","; HABITO: Epífita; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana","JOI014628","JOI014628",NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2019-10-07 09:18:39-03","UEFS","HUEFS","179663","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott",NA,NA,NA,NA,"Almeida, R.S.","21","2008","06","24","Brasil","São Paulo","Itaberá","Estação Ecológica, trilha do meio.","-49.143056","-23.851389","49W8'35''","23S51'5''","700","700",NA,"HUEFS0179663","HUEFS0179663","Angiospermae","Caryophyllales",NA,NA,NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"454","2019-10-07 09:18:39-03","UEFS","HUEFS","185469","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott",NA,NA,NA,NA,"Siqueira, E.L.","213","2009","10","15","Brasil","Paraná","Turvo","Propriedade da família Rickli.","-51.564444","-25.061389","51W33'52''","25S3'41''","1088","1088","Floresta Ombrófila Mista Montana.","HUEFS0185469","HUEFS0185469","Angiospermae","Caryophyllales",NA,NA,NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"455","2019-10-07 09:18:39-03","UEFS","HUEFS","31441","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","D.Zappi","1999","01",NA,"Godoi, J.V.","115","1995","09","14","Brasil","São Paulo",NA,"Itaberá",NA,NA,NA,NA,NA,NA,NA,"HUEFS0031441","HUEFS0031441","Angiospermae","Caryophyllales",NA,NA,NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"456","2019-10-07 09:18:39-03","UEFS","HUEFS","104923","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott",NA,NA,NA,NA,"Machado, M.","597","2005","11","22","Brasil","Rio Grande do Sul","Capão da Canoa","estrada entre Riozinho e Maquine, ca. 22 km a leste de Riozinho.","-50.372222","-29.625556","50W22'20''","29S37'32''","844","844",NA,"HUEFS0104923","HUEFS0104923","Angiospermae","Caryophyllales",NA,NA,NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"457","2019-10-07 09:18:39-03","UEFS","HUEFS","29047","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott",NA,NA,NA,NA,"Ribas, O.S.","1478","1996","08","17","Brasil","Paraná","Campina Grande do Sul","Sítio do Belizário","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"HUEFS0029047","HUEFS0029047","Angiospermae","Caryophyllales",NA,"55154","auto",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"458","2020-05-08 13:45:48-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","houlletiana","Rhipsalis houlletiana",NA,"J. A. Lombardi",NA,NA,NA,"H. Johnson",NA,"1962","2","7","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,"60.1319",NA
"459","2019-07-09 11:06:06-03","F","FMNH-SEEDPLANTS","V0092307F","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","regnellii","Rhipsalis regnellii",NA,NA,NA,NA,NA,"A. F. Regnell","626","1861",NA,NA,"Brazil","Minas Gerais",NA,"Caldas",NA,NA,NA,NA,NA,NA,NA,"V0092307F","V0092307F_01","Spermatophyta",NA,NA,NA,NA,"South America",NA,"Isolectotype","Dicotyledoneae",NA,NA,NA,NA,NA
"460","2019-07-09 11:06:06-03","F","FMNH-SEEDPLANTS","V0092307F","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","regnellii","Rhipsalis regnellii",NA,NA,NA,NA,NA,"A. F. Regnell","626","1861",NA,NA,"Brazil","Minas Gerais",NA,"Caldas",NA,NA,NA,NA,NA,NA,NA,"V0092307F","V0092307F_01","Spermatophyta",NA,NA,NA,NA,"South America",NA,"Isolectotype","Dicotyledoneae",NA,NA,NA,NA,NA
"461","2020-07-23 12:01:19-03","CEPLAC","CEPEC","129145","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum",NA,"L. Kollmann",NA,NA,NA,"L. Kollmann","11110",NA,NA,NA,"Brasil","Espírito Santo","castelo",NA,"-41.184700012207","-20.6035995483398",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"23588","auto",NA,NA,NA,NA,NA,"17/7/2008",NA,NA,NA
"462","2020-06-24 11:42:23-03","URICER","HPBR","8209","S","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","ZANIN, E. M.","2002","06","11","MALINOSWKI, R. et al.",NA,"2002","04","25","Brasil","RS","Benjamim Constant do Sul","RESERVA INDIGENA DO VOTOURO",NA,NA,NA,NA,NA,NA,NA,"HPBR008209",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2019-04-02 09:30:52-03","URICER","HPBR","9693","S","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lemaire) L.",NA,NA,NA,NA,"ALBERTI,M.S.",NA,"2006","02","19","Brasil","RS","Erechim",NA,"-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,NA,"HPBR009693",NA,NA,NA,"2","46790","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2019-04-02 09:30:52-03","URICER","HPBR","8480","S","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott",NA,NA,NA,NA,"SCARIOT, C. R.",NA,"2003","01","22","Brasil","RS","Getúlio Vargas",NA,"-52.2275009155273","-27.8903007507324",NA,NA,NA,NA,NA,"HPBR008480",NA,NA,NA,"1","18803","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2019-04-02 09:30:52-03","URICER","HPBR","9927","S","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lemaire)Barthott",NA,NA,NA,NA,"MALINOSWSKI,R.",NA,"1990","06","03","Brasil","RS","Marcelino Ramos",NA,"-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,NA,"HPBR009927",NA,NA,NA,"1","18635","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2019-04-02 09:30:52-03","URICER","HPBR","6182","S","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott",NA,NA,NA,NA,"ROGALSKI, J.",NA,"1998","07","16","Brasil","RS","Marcelino Ramos","ESTREITO AUGUSTO CÉSAR","-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,NA,"HPBR006182","HPBR006182",NA,NA,"2","18635","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2019-04-02 09:30:52-03","URICER","HPBR","8830","S","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","CECCONELLO, E.",NA,NA,NA,"CECCONELLO, E.",NA,"2003","10","04","Brasil","RS","Sertão",NA,"-52.2597007751465","-27.979700088501",NA,NA,NA,NA,NA,"HPBR008830",NA,NA,NA,"1","30142","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2021-04-08 17:12:25-03","UESB","HUESB","3170","S","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott",NA,NA,NA,NA,"Machado, M.; Aona, L.Y.S.; Aona, L.Y.S.","597","2005","11","22","Brasil","Rio Grande do Sul","Capão da Canoa","Estrada entre Riozinho e Maquine, ca. 22 Km a leste de Riozinho.","-50.372222","-29.625556","-50.372222","-29.625556","844","844",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","2019-11-13 16:04:34-03","UNISANTA","HUSC","10598","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Gonzaga, D.R.","2015","09",NA,"Sampaio, P.S.P.; Castro, J.C.","1156","2015","07","28","Brasil","Minas Gerais","São Thomé das Letras","Pico do Gavião.","-44.9852981567383","-21.7222003936768",NA,NA,NA,NA,"Epífita com frutos verdes imaturos, subosque.; Mata nebular, subosque.",NA,NA,"Magnoliophyta",NA,NA,"16076","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2020-11-04 17:28:49-03","UEM","HUEM","29689","S","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Milaneze-Gutierre, MA",NA,NA,NA,"Milaneze-Gutierre, MA","620","2015","08","25","Brasil","Paraná","Ortigueira/Telêmaco Borba","UHE Mauá","-50.701389","-24.063333","-50.701389","-24.063333",NA,NA,"Epífita; flores de coloração branca-amarelada.","HUEM000002812","HUEM000002812",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2020-11-04 17:28:49-03","UEM","HUEM","21923","S","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Milaneze-Gutierre, MA","2011","08",NA,"Milaneze-Gutierre, MA","s.n.","2011","08",NA,"Brasil","Paraná","Telêmaco Borba","Área de alagamento da UHE Mauá","-50.583333","-24.35","-50.583333","-24.35",NA,NA,"Epífita; flores de coloração branca.","HUEM000002810","HUEM000002810",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2020-11-04 17:28:49-03","UEM","HUEM","21926","S","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Milaneze-Gutierre, MA","2011","09",NA,"Milaneze-Gutierre, MA","s.n.","2011","09","30","Brasil","Paraná","Telêmaco Borba","Área de alagamento da UHE Mauá","-50.583333","-24.35","-50.583333","-24.35",NA,NA,"Epífita; frutos de coloração vermelha.","HUEM000002811","HUEM000002811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2020-11-04 17:28:49-03","UEM","HUEM","21927","S","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Milaneze-Gutierre, MA","2011","07",NA,"Milaneze-Gutierre, MA","s.n.","2011","07","27","Brasil","Paraná","Telêmaco Borba","Área de alagamento da UHE Mauá","-50.583333","-24.35","-50.583333","-24.35",NA,NA,"Epífita; flores de coloração branca.","HUEM000002809","HUEM000002809",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2020-11-04 17:28:49-03","UEM","HUEM","29738","S","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Milaneze-Gutierre, MA",NA,NA,NA,"Milaneze-Gutierre, MA","653","2015","08","25","Brasil","Paraná","Telêmaco Borba","UHE Mauá,","-50.707222","-24.061944","-50.707222","-24.061944",NA,NA,"Epífita; flores de coloração branca e amarela","HUEM000011273","HUEM000011273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2020-12-17 17:06:59-03","UEM","HUEM","13523","S","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","V.Tomazini","2005","11",NA,"V.Tomazini","318","2005","11","05","Brasil","Mato Grosso do Sul","Jateí","rio Ivinhema, lagoa do finado Raimundo, floresta ripária.","-54.3025016784668","-22.4818992614746",NA,NA,NA,NA,"Epífita; fruto imaturo de coloração verde; forófito: árvore morta.","HUEM000028453",NA,NA,NA,NA,"85335","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","2019-07-02 15:55:11-03","UEM","HUEM","4826","S","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","D. Zappi","1999","12",NA,"C. Kozera; V.A. Dittrich","13","1995","10","26","Brasil","Paraná","Curitiba","Parque Barigui","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Epífita sobre árvore; cerca de 3,5 m de altura do chão; flores alvas e frutos avermelhados","HUEM000002808","HUEM000002808",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","2020-11-04 17:28:49-03","UEM","HUEM","35868","S","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott",NA,NA,NA,NA,"Milaneze-Gutierre M.A.","2038","2019","09","28","Brasil","Paraná","Pinhão","Faxinal do Céu","-51.6596984863281","-25.6956005096436",NA,NA,NA,NA,"Epífita. Flores coloração branca, ficando amarelas quando murchas.","HUEM000026916",NA,NA,NA,NA,"37408","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","2020-11-04 17:28:49-03","UEM","HUEM","24279","S","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Odair José Garcia de Souza","2013",NA,NA,"Milaneze-Gutierre, MA","s.n.","2013","10","23","Brasil","Paraná","Telêmaco Borba","Área de alagamento da UHE Mauá","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"Epífita; frutos vermelho-escuros brilhantes.","HUEM000002813","HUEM000002813",NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2021-03-10 11:38:29-03","UNILA","EVB","3421","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","da Silva, D.R.","2018","07","24","da Silva, D.R.; Tcatch, B.G.; Pereira, J.P.; Piva, J.; Machado, C.; Moura, A.P.","419","2018","07","24","Brasil","Paraná","Capitão Leônidas Marques","Futuro reservatório da UHE. Baixo Iguaçu. lado esquerdo do Rio Monteiro.","-53.655556","-25.505833","53º39'20''W","25º30'21''S","247","247","Flores brancas, Frutos carnosos, imaturos verdes. Habitat: Floresta Estacional Semidecidual em estágio médio de sucessão secundária. Associação entre Latossolo e Nitossolo vermelho. Habito: Subarbusto epífita","EVB003421","EVB003421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2020-11-12 16:58:42-03","UEL","FUEL","38071","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","T.I.N. de Azevedo","2005",NA,NA,"T.I.N. de Azevedo; Carneiro, JS","144","2005","07","19","Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre, beira do riacho Varanal - po, beira do riacho Varanal - ponto 2","-50.560333","-24.33325","-50.560333","-24.33325",NA,NA,NA,"FUEL018781",NA,"Tracheophyta","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2020-11-12 16:58:42-03","UEL","FUEL","46652","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Soller, A","2011","08","22","Marques, JN; et al.","65","2009","09","25","Brasil","Paraná","Tamarana","Recanto do Pinhão","-51.167639","-23.896389","-51.167639","-23.896389",NA,NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2020-11-12 16:58:42-03","UEL","FUEL","46653","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Soller, A","2011","08","22","Marques, JN; et al.","64","2009","09","25","Brasil","Paraná","Tamarana","Recanto do Pinhão","-51.167639","-23.896389","-51.167639","-23.896389",NA,NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2020-11-12 16:58:42-03","UEL","FUEL","46657","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Soller, A","2011","08","22","Marques, JN; et al.","13","2009","09","25","Brasil","Paraná","Tamarana","Recanto do Pinhão","-51.167639","-23.896389","-51.167639","-23.896389",NA,NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
