"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"192","2019-11-13 11:28:53-03","USP","SPF","90416","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Harley, RM","1992","01","10",NA,"Brasil",NA,NA,NA,"SPF00090416","H50756",NA,NA,"(Trin.) Chase","Renvoize, SA","Bahia","Abaíra","Campo de Ouro Fino","-41.9","-13.25",NA,NA,"1600","1700","-41.9","-13.25","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2019-11-13 11:28:52-03","USP","SPF","142538","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Martens, LA","1997","11","02",NA,"Brasil",NA,NA,NA,"SPF00142538","718",NA,NA,"(Trin.) Chase","Maciel, JR","Minas Gerais","Brumadinho","Retiro das Pedras.","-44.216667","-20.133333",NA,NA,"1400","1400","-44.216667","-20.133333","2006","10",NA,NA,NA,NA,NA,NA,NA,NA
"194","2019-11-13 11:28:52-03","USP","SPF","218517","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Pena, MA","2007","11","12",NA,"Brasil",NA,NA,NA,"SPF00218517","606",NA,NA,"(Trin.) Chase","Pena, MA","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 113 da rodovia MG 010, lado direito, sentido Morro do Pilar. Próximo à Pedra do Elefante.","-43.560833","-19.456389","SPF00218517",NA,"1226","1226","-43.560833","-19.456389","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2019-11-13 11:28:53-03","USP","SPF","91508","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Pirani, JR","1992","02","02",NA,"Brasil",NA,NA,NA,"SPF00091508","H51435",NA,NA,"(Trin.) Chase","Renvoize, SA","Bahia","Abaíra","Serra da Tromba","-41.8","-13.283333",NA,NA,"1200","1200","-41.8","-13.283333","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2019-11-13 11:28:53-03","USP","SPF","92012","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Pirani, JR","1992","01","26",NA,"Brasil",NA,NA,NA,"SPF00092012","H51299",NA,NA,"(Trin.) Chase","Renvoize, SA","Bahia","Abaíra","Cachoeira das Anáguas.","-41.883333","-13.266667",NA,NA,"1550","1550","-41.883333","-13.266667","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-11-13 11:28:53-03","USP","SPF","96353","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Sano, PT","1994","03","04",NA,"Brasil",NA,NA,NA,"SPF00096353","CFCR14820",NA,NA,"(Trin.) Chase","Maciel, JR","Bahia","Rio de Contas",NA,"-41.8114013671875","-13.5789003372192",NA,NA,"1100","1200",NA,NA,"2006","10",NA,"49773","auto",NA,NA,NA,NA,NA
"198","2019-11-13 11:28:52-03","USP","SPF","126769","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Forzza, RC","1997","12","08",NA,"Brasil",NA,NA,NA,"SPF00126769","530",NA,NA,"(Trin.) Chase","Anônimo","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA
"199","2019-11-13 11:28:52-03","USP","SPF","126902","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Sano, PT","1997","12","08",NA,"Brasil",NA,NA,NA,"SPF00126902","683",NA,NA,"(Trin.) Chase","Maciel, JR","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,NA,"2006","10",NA,"101169","auto",NA,NA,NA,NA,NA
"200","2019-11-13 11:28:52-03","USP","SPF","34974","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Longhi-Wagner, HM","1984","11","13",NA,"Brasil",NA,NA,NA,"SPF00034974","CFCR5914",NA,NA,"(Trin.) Chase","Longhi-Wagner, HM","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328","SPF00034974 SPF00034974_1",NA,NA,NA,NA,NA,"1984","11",NA,"26557","auto",NA,NA,NA,NA,NA
"201","2019-11-13 11:28:53-03","USP","SPF","89409","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Cordeiro, I","1980","11","10",NA,"Brasil",NA,NA,NA,"SPF00089409","CFSC6786",NA,NA,"(Trin.) Chase","Garcia, CA","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328","SPF00089409",NA,NA,NA,NA,NA,"2000","02",NA,"26557","auto",NA,NA,NA,NA,NA
"202","2019-11-13 11:28:52-03","USP","SPF","147508","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Garcia, CA","2000","01","06",NA,"Brasil",NA,NA,NA,"SPF00147508","58",NA,NA,"(Trin.) Chase","Anônimo","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA
"203","2019-11-13 11:28:52-03","USP","SPF","155503","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Garcia, CA","2000","01","06",NA,"Brasil",NA,NA,NA,"SPF00155503","53",NA,NA,"(Trin.) Chase","Anônimo","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328","SPF00155503",NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA
"204","2019-11-13 11:28:52-03","USP","SPF","18676","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Pirani, JR","1981","03","01",NA,"Brasil",NA,NA,NA,"SPF00018676","CFSC7084",NA,NA,"(Trin.) Chase","Garcia, CA","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328","SPF00018676",NA,NA,NA,NA,NA,"2000","05",NA,"26557","auto",NA,NA,NA,NA,NA
"205","2019-11-13 11:28:52-03","USP","SPF","84301","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Joly, AB","1947","11","22",NA,"Brasil",NA,NA,NA,"SPF00084301","576",NA,NA,"(Trin.) Chase","Longhi-Wagner, HM","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"1999","08",NA,"53584","auto",NA,NA,NA,NA,NA
"206","2019-11-13 11:28:52-03","USP","SPF","83293","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Handro, O","1949","12","20",NA,"Brasil",NA,NA,NA,"SPF00083293","146",NA,NA,"(Trin.) Chase","Longhi-Wagner, HM","São Paulo","São Paulo","Jabaquara.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"1999","08",NA,"53584","auto",NA,NA,NA,NA,NA
"207","2020-12-02 09:07:37-03","UNITINS","HUTO","3540","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Filgueiras, T.S.","1994","11","07",NA,"Brasil",NA,NA,"Erva ereta; Campo","HUTO003540","3064",NA,NA,"(Trin.) Chase","Filgueiras, T.S.","Goiás","Niquelândia","Fonte da bica ca 5 km leste Macedo","-48.4597015380859","-14.4738998413086",NA,NA,NA,NA,NA,NA,"1994","11",NA,"74171","auto",NA,NA,NA,NA,NA
"208","2019-10-07 09:22:08-03","UEFS","HUEFS","41104","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Carvalho, A.M.de","1997","12","29",NA,"Brasil",NA,NA,"Campo rupestre.","HUEFS0041104","6427","Angiospermae","Poales","(Trin.) Chase","A.S.Silva","Bahia","Rio de Contas","Ca. 1 km antes do distrito de Mato Grosso.","-41.8114013671875","-13.5789003372192",NA,NA,"1300","1300",NA,NA,"2014","07",NA,"49773","auto","Lilianae",NA,NA,NA,NA
"209","2019-10-07 09:22:08-03","UEFS","HUEFS","16282","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Ganev, W.","1993","12","21",NA,"Brasil",NA,NA,NA,"HUEFS0016282","2684","Angiospermae","Poales","(Trin.) Chase","S.Renvoize","Bahia","Abaíra",NA,"-41.85","-13.333333",NA,NA,"1300","1420","41W51'","13S20'","1998","03",NA,NA,NA,"Lilianae",NA,NA,NA,NA
"210","2019-10-07 09:22:08-03","UEFS","HUEFS","165487","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Queiroz, L.P.de","2010","10","30",NA,"Brasil",NA,NA,"Campo cerrado(Campo limpo) quase sem árvores, solo arenoso profundo.","HUEFS0165487","15107","Angiospermae","Poales","(Trin.) Chase","R.P.Oliveira","Goiás","Cristalina","Ramal a ca. 2,8 Km SE da BR-040.","-47.540556","-16.803333",NA,NA,"1070","1070","47W32'26''","16S48'12''","2011","04",NA,NA,NA,"Lilianae",NA,NA,NA,NA
"211","2019-10-07 09:22:08-03","UEFS","HUEFS","227080","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Mascarenhas, A.A.S.","2017","01","22",NA,"Brasil",NA,NA,"Campo rupestre.","HUEFS0227080","307","Angiospermae","Poales","(Trin.) Chase","R.P.Oliveira","Bahia","Rio de Contas","Trilha indo para o campo do Queiroz.","-41.950278","-13.521944","HUEFS0227080 HUEFS0227080_01",NA,"1544","1544","41W57'1''","13S31'19''","2017","10",NA,NA,NA,"Lilianae",NA,NA,NA,NA
"212","2020-04-17 10:58:21-03","UEFS","HUEFS","245538","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Filgueiras, T.S.","1985","09","10",NA,"Brasil",NA,NA,NA,"HUEFS0245538","1180","Angiospermae","Poales","(Trin.) Chase",NA,"Distrito Federal",NA,"Bacia do rio São Bartolomeu.",NA,NA,"HUEFS0245538",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA
"213","2019-01-25 15:44:38-02","IAC","IAC","49714","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","J.L.S. Tannus","2005","11","30",NA,"Brasil",NA,NA,"Coordenadas do material: 24°16#?#06#?#S, 49°12#?#19#?#W",NA,"1021",NA,NA,"(Trin.) Chase","J.L.S. Tannus","São Paulo","Itararé","Unidade de Pesquisa e Desenvolvimento de Itararé","-49.3317","-24.1125",NA,NA,NA,NA,"-49.3317","-24.1125","2006","07","30",NA,NA,NA,NA,NA,NA,NA
"214","2019-01-25 15:44:38-02","IAC","IAC","5243","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","A.C. Brade","1938","11","16",NA,"Brasil",NA,NA,"Recebido do Sr.Mello Barreto, Jardim Botânico de Belo Horizonte",NA,"s/nº",NA,NA,"(Trin.) Chase","M.A. Chase","Minas Gerais","Belo Horizonte","Serra da Mutuca","-43.9378","-19.9208",NA,NA,NA,NA,"-43.9378","-19.9208","1938","11","16",NA,NA,NA,NA,NA,NA,NA
"215","2020-07-23 12:18:42-03","CEPLAC","CEPEC","77559","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","A. M. de Carvalho","1997","12","29",NA,"Brasil",NA,NA,NA,NA,"6427",NA,NA,NA,"R. P. de Oliveira","Bahia","RIO DE CONTAS","Ca. 1Km antes do povoado de Mato Grosso.","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,"30/10/1999"
"216","2020-07-23 12:18:42-03","CEPLAC","CEPEC","16841","PreservedSpecimen","Plantae","Poaceae","Mesosetum","tenue","Mesosetum tenue","S. A. Mori","1979","07","22",NA,"Brasil",NA,NA,NA,NA,"12473",NA,NA,NA,"S. A. Renvoize","Bahia","RIO DE CONTAS","Pico das Almas, a 18Km ao SNW da cidade.","-41.95","-13.55",NA,NA,NA,NA,"41W57'0","13S33'0",NA,NA,NA,NA,NA,NA,"Holótipo",NA,NA,"30/12/1984"
"217","2020-02-17 11:30:41-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Ramalho, C.L.; Faria, J.E.Q.","2012","09","18","Southern America","Brasil",NA,NA,"Erva ca. 0,4 m de altura, frutos dourados.; Campo sujo",NA,"2844","Monocotyledonae",NA,"(Trin.) Chase","Pinagé, E.R.; Pinagé, T.R.; Ribeiro, A.R.O.","Distrito Federal","Brasília","Parque Nacional de Brasília, entrada do portão 8. Campo sujo queimado recentemente.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"2013","06",NA,"70570","auto",NA,NA,NA,NA,NA
"218","2020-11-12 17:02:36-03","UEL","FUEL","13749","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Leitão Filho, HF","1982","12","02",NA,"Brasil",NA,NA,NA,NA,"1853","Tracheophyta","Poales","(Trin.) Chase","Longhi-Wagner, HM","Minas Gerais","Poços de Caldas","Morro do Ferro","-46.564722","-21.838889",NA,NA,NA,NA,"-46.564722","-21.838889","2008","10","17",NA,NA,NA,NA,NA,NA,NA
"219","2019-11-01 15:16:28-03","UnB","UB","8677","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Silva, RR","1998","11","19","Southern America","Brasil",NA,NA,"Planta perene, cespitosa, ereta; estígmas plumosos amarelos. Próximo a nascente.; Erva; Campo murundu.","UB0026195","89","Monocotyledonae",NA,"(Trin.) Chase","Silva, RR","Distrito Federal","Brasília","Árie Santuário de Vida Silvestre do Riacho Fundo","-47.947222","-15.847222","UB0026195",NA,"1000","1000","-47.947222","-15.847222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2019-11-01 15:16:28-03","UnB","UB","160657","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Chacon, RG; et al.","2010","11","01","Southern America","Brasil",NA,NA,"Erva.; Cerrado típico. Relevo plano. Solo pedregoso.","UB0026197","820","Monocotyledonae",NA,"(Trin.) Chase","Chacon, RG","Distrito Federal","Brasília","APA da Cafuringa, fazenda do seu Jorge, 150m da sede.","-47.5843","-15.321","UB0026197",NA,NA,NA,"-47.5843","-15.321","2010","11",NA,NA,NA,NA,NA,NA,NA,NA
"221","2019-11-01 15:16:28-03","UnB","UB","171928","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Oliveira, RC; Wondracek, DC; Miranda, TD; Reis, PA; Almeida, JV","2011","10","29","Southern America","Brasil",NA,NA,"Área queimada recentemente; Cespitosa; Borda de Vereda, relevo levemente ondulado, substrato argila arenoso","UB0020874","2637","Monocotyledonae",NA,"(Trin.) Chase","Oliveira, RC","Goiás","Cavalcante","RPPN Serra do Tombador","-47.833333","-13.644444","UB0020874",NA,"857","857","-47.833333","-13.644444","2011","10","29",NA,NA,NA,NA,NA,NA,NA
"222","2019-11-01 15:16:28-03","UnB","UB","37619","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Pereira, GA","2003","12","01","Southern America","Brasil",NA,NA,NA,"UB0026206","54","Monocotyledonae",NA,"(Trin.) Chase","Welker, CAD","Distrito Federal","Brasília","Fazenda Sucupira, Riacho Fundo I","-47.509333","-14.072694","UB0026206",NA,NA,NA,"-47.509333","-14.072694","2015","05","25",NA,NA,NA,NA,NA,NA,NA
"223","2019-11-01 15:16:28-03","UnB","UB","189021","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Zanatta, MRV; Kuhlmann, M","2011","11","23","Southern America","Brasil",NA,NA,"Erva, 0,5m. Planta dourada; Campo limpo rupestre","UB0029608","1019","Monocotyledonae",NA,"(Trin.) Chase","Mello, TRB","Distrito Federal","Brasília","Reserva Biológica da Contagem (REBIO)","-47.875","-15.649722","UB0029608",NA,"1220","1220","-47.875","-15.649722","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2019-11-01 15:16:28-03","UnB","UB","189029","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Zanatta, MRV; Silva, JS","2011","11","24","Southern America","Brasil",NA,NA,"Erva, 0,6m. Tricomas dourados na brácteas; Campo sujo de murundum","UB0029623","1027","Monocotyledonae",NA,"(Trin.) Chase","Mello, TRB","Distrito Federal","Brasília","Parque Nacional de Brasília","-48.045278","-15.626111","UB0029623",NA,"1266","1266","-48.045278","-15.626111","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2019-11-01 15:16:28-03","UnB","UB","209522","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Ribeiro, ARO; Faria, JEQ","2015","04","19","Southern America","Brasil",NA,NA,"Erva cespitosa, folhas filiformes ca. 0,2m &nf;; Substrato arenoso alvo, com cascalho arenoso alvo, com cascalho quatzoso alvo","UB0020880","409","Monocotyledonae",NA,"(Trin.) Chase","Ribeiro, ARO","Bahia","Rio de Contas","Estrada para Jussiape, ca. 1 km de Rio de Contas","-41.798556","-13.592528","UB0020880",NA,"1100","1100","-41.798556","-13.592528","2015","04","19",NA,NA,NA,NA,NA,NA,NA
"226","2019-11-01 15:16:28-03","UnB","UB","215531","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Oliveira, RC; Silva, AS","2014","11","27","Southern America","Brasil",NA,NA,"Sem fogo; Cespitosa; Campo sujo",NA,"2968","Monocotyledonae",NA,"(Trin.) Chase",NA,"Distrito Federal","Brasília","Fercal, estrada para o paredão","-47.949278","-15.507361",NA,NA,"834","834","-47.949278","-15.507361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2019-11-01 15:16:28-03","UnB","UB","215533","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Oliveira, RC; Silva, AS","2014","11","27","Southern America","Brasil",NA,NA,"Sem fogo; Cespitosa; Substrato arenoso/pedregoso",NA,"2970","Monocotyledonae",NA,"(Trin.) Chase",NA,"Distrito Federal","Brasília","Fercal, estrada para o paredão","-47.954","-15.547389",NA,NA,"923","923","-47.954","-15.547389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2019-11-01 15:16:28-03","UnB","UB","75619","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Irwin, HS","1965","11","02","Southern America","Brasil",NA,NA,"Caespitose, to 65cm tall; Periodically flooded creek bank","UB0020876","9811","Monocotyledonae",NA,"(Trin.) Chase","Filgueiras, TS","Goiás","Cristalina","6km S of Cristalina","-47.6136","-16.7686","UB0020876",NA,"1125","1125","-47.6136","-16.7686","1984","04","25",NA,NA,NA,NA,NA,NA,NA
"229","2019-11-01 15:16:28-03","UnB","UB","77080","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Irwin, HS","1965","10","27","Southern America","Brasil",NA,NA,NA,"UB0026201","9604","Monocotyledonae",NA,"(Trin.) Chase","Filgueiras, TS","Distrito Federal",NA,"20km ao NE de Brasília",NA,NA,"UB0026201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2019-11-01 15:16:28-03","UnB","UB","77081","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Irwin, HS","1965","11","25","Southern America","Brasil",NA,NA,"Caespitose, the culms ascending to 0.45 m tall","UB0026199","10660","Monocotyledonae",NA,"(Trin.) Chase","Filgueiras, TS","Distrito Federal",NA,"10km ao W de Taguatinga",NA,NA,"UB0026199",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2019-11-01 15:16:28-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Oliveira, RC; Wondracek, DC; Miranda, TD; Reis, PA; Almeida, JV","2011","10","29","Southern America","Brasil",NA,NA,"Área queimada recentemente; Cespitosa; Borda de Vereda, relevo levemente ondulado, substrato argila arenoso","UB0020875","2637","Monocotyledonae",NA,"(Trin.) Chase","Oliveira, RC","Goiás","Cavalcante","RPPN Serra do Tombador","-47.833333","-13.644444","UB0020875",NA,"857","857","-47.833333","-13.644444","2011","10","29",NA,NA,NA,NA,NA,NA,NA
"232","2019-11-01 15:16:28-03","UnB","UB","88381","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Santos, FM","2003","11","22","Southern America","Brasil",NA,NA,NA,"UB0026204","132","Monocotyledonae",NA,"(Trin.) Chase","Welker, CAD","Distrito Federal","Riacho Fundo","Fazenda Sucupira","-48.016667","-15.883333","UB0026204",NA,NA,NA,"-48.016667","-15.883333","2015","05","25",NA,NA,NA,NA,NA,NA,NA
"233","2019-11-01 15:16:28-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Ganev, W","1993","12","21","Southern America","Brasil",NA,NA,"Erva ereta de ca. 60cm. Folhas cartáceas, verdes. Pedúnculo e pedicelo verdes. Flores com brácteas ferrugíneas, estames roxos. Sementes pretas. Em floração e frutificação; Campo rupestre com solo arenoso com rochas","UB0020879","2684","Monocotyledonae",NA,"(Trin.) Chase","Renvoize, SA","Bahia","Abaíra","Bicota, entre garimpo novo e Bicota","-41.85","-13.333333","UB0020879",NA,"1300","1420","-41.85","-13.333333","1998","03",NA,NA,NA,NA,NA,NA,NA,NA
"234","2019-11-01 15:16:28-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Faria, JEQ","2017","09","08","Southern America","Brasil",NA,NA,"Erva cespitosa. Espigutas douradas; Campo limpo queimado recentemente",NA,"8194","Monocotyledonae",NA,"(Trin.) Chase","Faria, JEQ","Distrito Federal","Brasília","Saindo de Brazlândia para Padre Bernardo","-48.184444","-15.581667",NA,NA,"1024","1024","-48.184444","-15.581667","2017","09",NA,NA,NA,NA,NA,NA,NA,NA
"235","2019-11-01 15:16:28-03","UnB","UB","201516","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Guimarães, RM; Sousa, MWS","2013","12","09","Southern America","Brasil",NA,NA,"Erva","UB0029621","50","Monocotyledonae",NA,"(Trin.) Chase","Guimarães, RM","Distrito Federal","Brasília","Parque Nacional de Brasília","-47.9296989440918","-15.7797002792358","UB0029621",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"236","2019-11-01 15:16:28-03","UnB","UB","188198","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Oliveira, RC; Fagg, CW","2012","12","08","Southern America","Brasil",NA,NA,"Erva cespitosa; Campo limpo laterítico","UB0020877","2786","Monocotyledonae",NA,"(Trin.) Chase","Oliveira, RC","Goiás","Cavalcante","Caminho para a Reserva do Tombador","-47.4583015441895","-13.7974996566772","UB0020877",NA,NA,NA,NA,NA,"2012","12","08","92497","auto",NA,NA,NA,NA,NA
"237","2019-11-01 15:16:28-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Romero, R; Nakajima, JN","1994","12","10","Southern America","Brasil",NA,NA,"2 meses após a queimada, solo pedregoso. Planta ca. 0,8 m. Esiguetas marrom. Anteras creme.; Campo limpo",NA,"1566","Monocotyledonae",NA,"(Trin.) Chase","Filgueiras, TS","Minas Gerais","São Roque de Minas","PARNA Serra da Canastra, estrada para a cachoeira da Casca D'Anta","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,NA,NA,"1996","02",NA,"57119","auto",NA,NA,NA,NA,NA
"238","2019-11-01 15:16:28-03","UnB","UB","8496","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Proença, CEB; Simon, MF; Amaral, MF","1999","10","17","Southern America","Brasil",NA,NA,"Cariopses castanho claros; Erva 0,6m; Campo cerrado","UB0020878","2097","Monocotyledonae",NA,"(Trin.) Chase","Oliveira, RC","Goiás","Cristalina","Linda Serra dos Topázios","-47.666667","-16.75","UB0020878",NA,NA,NA,"-47.666667","-16.75","1999","10","17",NA,NA,NA,NA,NA,NA,NA
"239","2019-11-01 15:16:28-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Sousa, MWS; Ramos, DM","2013","01","25","Southern America","Brasil",NA,NA,"Hábito: perene; Cerrado; Relevo ondulado",NA,"64","Monocotyledonae",NA,"(Trin.) Chase","Sousa, MWS","Distrito Federal","Brasília","Parque Nacional de Brasília","-48.013889","-15.642222",NA,NA,"1016","1016","-48.013889","-15.642222","2013","01","25",NA,NA,NA,NA,NA,NA,NA
"240","2019-11-01 15:16:28-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Lira-Gouvêa, APM; Oliveira, RC; Souza, AO; Souza, MW; Antunes, ECA","2016","10","27","Southern America","Brasil",NA,NA,"mudas para o telado; cerrado antropizado","UB0110395","182","Monocotyledonae",NA,"(Trin.) Chase",NA,"Distrito Federal","Brasília","Parque Ecológico Bernardo Sayão","-47.815278","-15.840556","UB0110395",NA,"1098","1098","-47.815278","-15.840556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2019-11-01 15:16:28-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Irwin, HS; Souza, R; Santos, RR","1965","09","07","Southern America","Brasil",NA,NA,"Recently burned - over campo",NA,"8039","Monocotyledonae",NA,"(Trin.) Chase","Oliveira, RC","Distrito Federal","Brasília","Chapada da Contagem, ca. 25 Km. NE of Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"1000","1000",NA,NA,"1999","11","16","70570","auto",NA,NA,NA,NA,NA
"242","2019-11-01 15:16:28-03","UnB","UB","191823","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Faria, JEQ; Silva, JS","2012","09","18","Southern America","Brasil",NA,NA,"Erva ca. 0,4 m de altura, frutos dourados; Campo sujo queimado recentemente","UB0026202","2844","Monocotyledonae",NA,"(Trin.) Chase",NA,"Distrito Federal","Brasília","Parque Nacional de Brasília, entrada do portão 8","-47.9296989440918","-15.7797002792358","UB0026202",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
