"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","locality","identifiedBy","recordNumber","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","class","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber"
"415","2015-09-03 20:50:29-03","MNHN","RECOLNAT_MNHN_P","P01674232","PreservedSpecimen",NA,"Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J.Koenig","Harley, R.M.","1974","1","10","Brasil","Bahia","Itabuna","-39.25","-14.75",NA,NA,"30",NA,"P01674232","P01674232_01","in the grounds of CEPLAC (centro de Pesquisas do Cacau), near the research station. Itabuna, Bahia, Nordeste, Brasil, América do Sul",NA,NA,NA,NA,NA,". . Field work sponsored by the Royal Botanic Gardens, Kew, and the Academia Brasileira de Ciências,and carried out with collaboration of the Centro de Pesquisasw do Cacau, Itabuna, Bahia, January-April, 1974 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01674232' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"15002"
"416","2015-09-03 20:50:29-03","MNHN","RECOLNAT_MNHN_P","P01674250","PreservedSpecimen",NA,"Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J.Koenig","Hassler, E.","1885","1","1","Paraguai",NA,NA,NA,NA,NA,NA,NA,NA,"P01674250","P01674250_01",". Paraguai",NA,NA,NA,NA,NA,"Plantae Paraguarienses 1885-1895. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01674250' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"133"
"417","2015-09-03 20:50:29-03","MNHN","RECOLNAT_MNHN_P","P01674266","PreservedSpecimen",NA,"Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J.Koenig","Cremers, G.","1981","6","13","Guiana",NA,NA,NA,NA,NA,NA,NA,NA,"P01674266","P01674266_01","Terrain marécageux en bordure de la Crique Cabriele, SE de Cayenne. Guiana , América do Sul",NA,NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01674266' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"7167"
"418","2015-09-03 20:50:28-03","MNHN","RECOLNAT_MNHN_P","P01674205","PreservedSpecimen",NA,"Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J.Koenig","Dusén","1880","4","10","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"P01674205","P01674205_01","Brésil. Brasil, América do Sul",NA,NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01674205' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"419","2015-09-03 20:50:29-03","MNHN","RECOLNAT_MNHN_P","P01674268","PreservedSpecimen",NA,"Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J.Koenig","Granville, J.J.","1970","10","11","Guiana",NA,NA,NA,NA,NA,NA,NA,NA,"P01674268","P01674268_01","Ile de Cayenne. Route de Rémire á Dégrad des Cannes, le long des ruisseaux et des pri-pris. Guiana , América do Sul",NA,NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01674268' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"681"
"420","2015-09-03 20:50:29-03","MNHN","RECOLNAT_MNHN_P","P01674269","PreservedSpecimen",NA,"Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J.Koenig","Hassler",NA,NA,NA,"Paraguai",NA,NA,NA,NA,NA,NA,NA,NA,"P01674269","P01674269_01",". Paraguai",NA,NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01674269' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"133"
"421","2015-09-03 20:50:29-03","MNHN","RECOLNAT_MNHN_P","P01674270","PreservedSpecimen",NA,"Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J.Koenig","Hassler, E.","1885","1","1","Paraguai",NA,NA,NA,NA,NA,NA,NA,NA,"P01674270","P01674270_01",". Paraguai",NA,NA,NA,NA,NA,"Plantae Paraguarienses 1885-1895. . Reçu le 3 juillet 1897 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01674270' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"133"
"422","2015-09-03 20:50:29-03","MNHN","RECOLNAT_MNHN_P","P01674286","PreservedSpecimen",NA,"Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J.Koenig","Dusén","1875","1","1","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"P01674286","P01674286_01","Brésil. Brasil, América do Sul",NA,NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01674286' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"3699"
"423","2015-09-03 20:50:30-03","MNHN","RECOLNAT_MNHN_P","P01674287","PreservedSpecimen",NA,"Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J.Koenig","Labroy","1906","4","29","Brasil","Amazonas",NA,NA,NA,NA,NA,NA,NA,"P01674287","P01674287_01","Brésil (environs de Manaos). Amazonas, Norte, Brasil, América do Sul",NA,NA,NA,NA,NA,". . Reçu en Mars 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01674287' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"110"
"424","2015-09-03 20:50:30-03","MNHN","RECOLNAT_MNHN_P","P01674290","PreservedSpecimen",NA,"Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J.Koenig","Usteri","1906","5","27","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"P01674290","P01674290_01","Brésil. São Paulo, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,". . Nossa Senhora do O <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01674290' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"9 b"
"425","2015-09-03 20:50:30-03","MNHN","RECOLNAT_MNHN_P","P01674291","PreservedSpecimen",NA,"Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J.Koenig","Usteri","1907","1","6","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"P01674291","P01674291_01","Brésil: Alto da Serra. São Paulo, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01674291' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"5 b"
"426","2015-09-03 20:50:29-03","MNHN","RECOLNAT_MNHN_P","P01674283","PreservedSpecimen",NA,"Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J.Koenig","Glaziou, A.","1869","12","29","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"P01674283","P01674283_01","Brésil: Serra de Jacarepagua. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,". . Prélévement pollen pour Melle M.P. LEDRU (I.P.H. Paris) M. Malplanche, 1989 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01674283' target='other'> <mi>dwc_moreinfo</mi></a>","57442","auto",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"427","2015-09-03 20:50:30-03","MNHN","RECOLNAT_MNHN_P","P01674288","PreservedSpecimen",NA,"Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J.Koenig","Usteri","1907","7","25","Brasil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"P01674288","P01674288_01",". Iguape, São Paulo, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01674288' target='other'> <mi>dwc_moreinfo</mi></a>","55628","auto",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"428","2015-09-03 20:50:29-03","MNHN","RECOLNAT_MNHN_P","P01674284","PreservedSpecimen",NA,"Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J.Koenig","Langeron","1927","5","13","Brasil","São Paulo","Santos","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,"P01674284","P01674284_01",". Santos, São Paulo, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,"Plantes du Brésil. . Reçu le 12 Octobre 1933 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01674284' target='other'> <mi>dwc_moreinfo</mi></a>","26836","auto",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"429","2015-09-03 20:50:29-03","MNHN","RECOLNAT_MNHN_P","P01674285","PreservedSpecimen",NA,"Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J.Koenig","Langeron","1927","5","13","Brasil","São Paulo","Santos","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,"P01674285","P01674285_01",". Santos, São Paulo, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,"Plantes du Brésil. . Reçu le 12 Octrobre 1933 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01674285' target='other'> <mi>dwc_moreinfo</mi></a>","26836","auto",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"430","2015-09-03 20:53:18-03","MNHN","RECOLNAT_MNHN_P","P01673070","PreservedSpecimen",NA,"Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J.Koenig","Rambo, B.","1935","10","10","Brasil","Rio Grande do Sul","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"P01673070","P01673070_01",". São Leopoldo, Rio Grande do Sul, Sul, Brasil, América do Sul",NA,NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01673070' target='other'> <mi>dwc_moreinfo</mi></a>","10287","auto",NA,"hb",NA,NA,NA,NA,NA,NA,NA,"14027"
"431","2020-10-01 14:27:11-03","JBB","HEPH","8817","S","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","Koening","Marchiori, JN","1990","11","01","Brasil","Distrito Federal","Brasília","-48.2","-15.666667","-48.2","-15.666667","1000","1000",NA,NA,"Farmácia Verde Brazlândia","Forzza, RC","574","1990",NA,NA,"Area manejada com introducoes de especies tipicas. Usada pelo Sr. Beija curador tradicional em Brazlandia.",NA,NA,"Southern America",NA,NA,"Monocotyledon","Zingiberales",NA,NA,NA,NA,NA
"432","2020-10-01 14:27:11-03","JBB","HEPH","5919","S","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","Koening","Equipe do Jardim Botânico de Brasília","1987","07","21","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"Jardim Botânico de Brasília - Horto Medicinal","Equipe do Jardim Botânico de Brasília","985","1987",NA,NA,NA,"70570","auto","Southern America",NA,NA,"Monocotyledon","Zingiberales",NA,NA,NA,NA,NA
"433","2020-12-11 11:45:38-03","UFMG","BHCB","15158","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","Koehne","Torres, G","1987","10","13","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA
"434","2020-12-11 11:45:38-03","UFMG","BHCB","1877","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","Koehne","Oliveira, JA de","1980","02","22","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Serra do Caraça.",NA,"s.n.",NA,NA,NA,"terrestre-paludoso;herbáceo;",NA,NA,"Southern America",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA
"435","2020-12-11 11:45:38-03","UFMG","BHCB","68447","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","Koehne","Lombardi, JA","2002","01","23","Brasil","Minas Gerais","Belo Horizonte",NA,"-19.866667",NA,"-19.866667",NA,NA,NA,NA,"Campus da UFMG",NA,"4509",NA,NA,NA,"VOUCHER. Cultivado. Folhas papiráceas, flores velhas, brácteas verdes",NA,NA,"Southern America",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA
"436","2021-03-19 17:59:25-03","UFMG","BHCB","196255","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","Koehne","Ferraz, PO; Rodrigues, JG; Ferreira, MC; Fernandes, RL","2019","03","23","Brasil","Minas Gerais","Itabira","-43.437833","-19.587722","-43.437833","-19.587722","610","610","BHCB196255",NA,"Parque Estadual da Mata do Limoeiro, Trilha principal para o complexo do paredão.",NA,"21","2019","03","23","Flores brancas com forte fragância adocicada.; Área brejosa circundada por mata em Floresta Estacional Semidecídua",NA,NA,"Southern America",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA
"437","2020-12-11 11:45:38-03","UFMG","BHCB","65627","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","Koehne","Barreto, HLM",NA,NA,NA,"Brasil","Minas Gerais","Pará de Minas","-44.6082992553711","-19.8603000640869",NA,NA,NA,NA,NA,NA,NA,NA,"4818",NA,NA,NA,NA,"21843","auto","Southern America",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA
"438","2020-12-11 11:45:38-03","UFMG","BHCB","25990","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","Koehne",NA,NA,NA,NA,"Brasil","Minas Gerais","Perdizes","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"45889","auto","Southern America",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA
"439","2020-12-11 11:45:38-03","UFMG","BHCB","2756","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","Koehne","Ferrari, JM","1979","09",NA,"Brasil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"Campus da UFMG. Educação Física.",NA,"s.n.",NA,NA,NA,"terrestre-paludoso;herbáceo;nº801","17082","auto","Southern America",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA
"440","2020-12-11 11:45:38-03","UFMG","BHCB","95971","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","Koehne","Echternacht, LA; Dornas, T","2004","05","17","Brasil","Minas Gerais","Carmópolis de Minas","-44.6349983215332","-20.5414009094238",NA,NA,NA,NA,NA,NA,"Estação Ecológica Estadual da Mata do Cedro.",NA,"410",NA,NA,NA,"Arbórea (2m) em terreno alagado. Pétalas laranjas, carpelos vermelhos e fruto verde.","18828","auto","Southern America",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA
"441","2020-12-11 11:45:38-03","UFMG","BHCB","41216","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","Koehne",NA,NA,NA,NA,"Brasil","São Paulo","Miguelópolis","-48.0299987792969","-20.1700000762939",NA,NA,NA,NA,NA,NA,"Reservatório de Volta Grande",NA,"s.n.",NA,NA,NA,NA,"42124","auto","Southern America",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA
"442","2021-02-11 17:22:10-03","UFPR","UPCB","92973","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J. Koenig","Damasco, T.M. | Nunes, D.","2017","10","07","Brasil","Paraná","Matinhos","-48.3545","-25.445636","-48.354500","-25.445636","22","22","UPCB0036572","UPCB0036572","Estrada do Salto do Tigre","Nunes, D.","13","2017","10",NA,"Floresta Ombrófila Densa das Terras Baixas.. Herbácea 1-1,5 metros, brácteas imbricadas e flores brancas, corola branca e labelo com base amarelada, odor forte agradavél.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2021-02-11 17:22:10-03","UFPR","UPCB","58145","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","Hoehne","Martins, A.C.","2005","01","31","Brasil","Paraná","São José dos Pinhais","-49.183333","-25.516667","-49.183333","-25.516667","910","910",NA,NA,"Aeroporto Afonso Pena","Ribas, O.S.","74",NA,NA,NA,"Arbustiva, flroes brancas, cerca de 2 m de altura. Campo limpo..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2021-02-11 17:22:10-03","UFPR","UPCB","69508","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","Hoehne","Forzza, R.C.","2008","02","16","Brasil","Espírito Santo","Cariacica",NA,NA,"9999","9999","500","500",NA,NA,"BLOQUEADO",NA,"5064",NA,NA,NA,"Erva em solo brejoso, ca. 2m alt., formado grande população. Brácteas verdes. Flores perfumadas; perianto e estaminódios alvos, labelo alvo a levemente amarelado; anteras amarelas..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2021-02-11 17:22:10-03","UFPR","UPCB","9300","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","Hoehne","Laroca, S.",NA,NA,NA,"Brasil","Paraná","Alexandra",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach, G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2021-02-11 17:22:10-03","UFPR","UPCB","16444","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","Hoehne","Soares e Silva, L.H.","1988","03","14","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"Capão próximo Centro Politécnico, Velódromo",NA,NA,NA,NA,NA,"Flor branca, odorífera..","25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2021-02-11 17:22:10-03","UFPR","UPCB","29061","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","Hoehne","Barbola, I.F.","1995","01","21","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"IAPAR: Estação Experimental Morretes II","Guimarães, O.A.",NA,"1996","10",NA,"Herbácea..","30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2021-02-11 17:22:10-03","UFPR","UPCB","27163","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","Hoehne","Kozera, C.","1996","03","26","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"Parque Barigui","Kozera, C.","112","1996","04","08","Herbácea, 1,50m, flor branca com perfume. Beira de rio..","25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2021-02-11 17:22:10-03","UFPR","UPCB","27164","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","Hoehne","Dittrich, V.A.O.","1996","05","07","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"Parque Barigui","Dittrich, V.A.O.","114","1996","05",NA,"Herbácea, ca. 1,7m, fruto verde jovem. Clareira na floresta com Araucaria..","25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2021-02-11 17:22:10-03","UFPR","UPCB","34869","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","Hoehne","Gatti, G.","1998","01","30","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,"Reserva Natural Salto Morato","Gatti, A.L.S.","205","1998","05",NA,"Erva ereta 1m, introduzida, heliófila. Flores com pétalas brancas. Floresta ombrófila densa submontana, capoeirinha herbáceo/arbustiva. Nomes vulgares: açucena, lírio-do-brejo..","37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2021-02-11 17:22:10-03","UFPR","UPCB","3395","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","Hoehne","Aichinger, E.C.","1962","02","18","Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,"Rio do Pinhal","Braga, R.",NA,"1962","02",NA,"Sub-espontânea, 1,50m, cespitosa, estolonífera, flor alva..","55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2021-02-11 17:22:10-03","UFPR","UPCB","22561","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","Hoehne","Lima, R.X.","1993","06","17","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,"Saco do Tambarutaca","Silva, S.M.","24","1993","07",NA,"Erva, 1,50m, flor alaranjada, chá das flores popularmente usado para combater tosse comprida. Local úmido..","37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2021-02-11 17:22:10-03","UFPR","UPCB","64598","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","Hoehne","Cervi, A.C.","2009","04","06","Brasil","Paraná","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,NA,"Serra São Luís do Purunã.",NA,"9388",NA,NA,NA,"Flor alva, perfumada, orla da floresta..","27346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2021-02-11 17:22:10-03","UFPR","UPCB","45692","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","Hoehne","Cervi, A.C.","2002","04","09","Brasil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,NA,"Rio do Corvo","Cervi, A.C.","8227","2002","01","01","Sublenhosa, flores alvas com intenso odor adocicado. Orla da floresta..","17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2008-05-27 22:02:00-03","MO","MOBOT","626161","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J. Koenig","A.S. Barfod","1983","3","3","Ecuador","Carchi",NA,"-78.33333","1.11666",NA,NA,"660.00000000",NA,NA,NA,"San Marcos. Along trail leading to Río San Juan. Primary rain forest on terra firme. Ethobot. inform.: Herman Dinero.","P.J. M. Maas","Barfod 41639",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2008-05-27 22:02:00-03","MO","MOBOT","626716","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J. Koenig","A.S. Barfod|et al.","1983","11","20","Ecuador","Carchi",NA,"-78.36666","1.11666",NA,NA,"600.00000000",NA,NA,NA,"San Marcos valley. Farmland and rain forest disturbed by the local Coaiquer (Awa) Amerindians.",NA,"Barfod 48788",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2008-05-27 22:02:00-03","MO","MOBOT","3328233","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J. Koenig","V. Tafur","1995","7","13","Ecuador","Napo",NA,"-77.81666","0.96666",NA,NA,"600.00000000",NA,NA,NA,"Km 4.5 vía Archidona-San Pablo. Bosque pluvial tropical, crece en los eursos de agua.",NA,"Tafur 147",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2008-05-27 22:02:00-03","MO","MOBOT","625404","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J. Koenig","Elsa M. Zardini|M. Velázquez","1990","6","23","Paraguay","Paraguarí",NA,"-57.46666","-25.33333",NA,NA,NA,NA,NA,NA,"Estero del Ypoá, 10 km SW of Nueva Italia, south of Cañada. Inundated savanna.","P.J.M. Maas (U)","Zardini 21432",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4","367"
"459","2008-05-27 22:02:00-03","MO","MOBOT","625516","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J. Koenig","Elsa M. Zardini|R. Velázquez","1990","1","27","Paraguay","Paraguarí",NA,"-57.41666","-25.28333",NA,NA,NA,NA,NA,NA,"Estero del Ypoá, 20 km W of Carapeguá, north of Pacheco. Gallery forest around Estero.","P.J.M. Maas (U)","Zardini 18312",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4","262"
"460","2008-05-27 22:02:00-03","MO","MOBOT","625475","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J. Koenig","Elsa M. Zardini|C. Velázquez","1990","1","13","Paraguay","Paraguarí",NA,"-57.41666","-25.28333",NA,NA,NA,NA,NA,NA,"Estero del Ypoá, 20 km W of Carapeguá, north of Pacheco. Inundated savanna.","P.J.M. Maas (U)","Zardini 17935",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"5","252"
"461","2015-08-10 05:49:00-03","MO","MOBOT","3004130","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J. Koenig","Amaro Macedo","1895","1","25","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mun. O. Pret; Brancas arocuaticas",NA,"Macedo 3084",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2011-06-08 17:19:00-03","MO","MOBOT","1001649","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J. Koenig","L.B. Holm-Nielsen|et al.","1980","8","31","Ecuador","Esmeraldas",NA,"-79","1.05",NA,NA,"30.00000000",NA,NA,NA,"Río Cayapas, Cooperativa La Concordia, half an hour upstream of Borbón","P.J.M. Maas","Holm-Nielsen 25320",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2018-08-13 04:32:00-03","MO","MOBOT","1001650","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J. Koenig","Katya Romoleroux|Alina Freire|Piero G. Delprete","1992","6","27","Ecuador","Pastaza",NA,NA,NA,NA,NA,"980.00000000",NA,NA,NA,"Ciudad del Puyo","S. León","Romoleroux 1450",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
