"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","monthIdentified","dayIdentified","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber"
"1392","2021-02-08 12:44:01-03","UFRGS","ICN","144797","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","Sobral, M",NA,"Silva, JM","303","1987","02","05","Brasil","PR","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,"Brejatuba",NA,NA,"Doação do Herbário MBM; Arbusto 3 m de altura com flores alva; Restinga arbórea","Dicotyledon",NA,"América do Sul",NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"1393","2021-02-08 12:44:01-03","UFRGS","ICN","124792","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","Sobral, M",NA,"Silva, JM; Hatschbach, G","1243","1993","03","20","Brasil","PR","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,"Candeias","3","3","Arbusto 3m; flor alvescente. Restinga arbórea. V. Kuniyoshi 5132 para ref.","Dicotyledon",NA,"América do Sul",NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"1394","2021-02-08 12:44:00-03","UFRGS","ICN","066172","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","Sobral, M","1985","Hatschbach, G","20607","1968","12","10","Brasil","PR","Laranjeiras do Sul","-52.4160995483398","-25.4078006744385",NA,NA,NA,NA,"07",NA,"Km-127",NA,NA,"Arvoreta de 4 m de altura; flor alva.; Orla de capão","Dicotyledon",NA,"América do Sul",NA,NA,NA,"28404","auto",NA,NA,NA,NA,NA,NA,NA
"1395","2021-02-08 12:44:01-03","UFRGS","ICN","171557","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","Soares; Silva, LH",NA,"Chagas; Silva, F","s.n.","1993","01","10","Brasil","PR","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Doação FUEL 17796; Árvore 3,5m; botões e flores alvas.","Dicotyledon",NA,"América do Sul",NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA
"1396","2021-02-08 12:44:01-03","UFRGS","ICN","120247","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","Sobral, M",NA,"Ribas, OS; Cordeiro, J; Silva, JM","794","1995","01","07","Brasil","PR","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"Ipanema",NA,NA,"Arbusto, 3,5m, flores alvas. Restinga arbustiva. Alt. 3-5m.","Dicotyledon",NA,"América do Sul",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"1397","2021-02-08 12:44:01-03","UFRGS","ICN","161241","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","Soares; Silva, LH",NA,"Chagas; Silva, F; Soares-Silva, LH","2167","1996","02","06","Brasil","PR","Porto Amazonas","-49.8903007507324","-25.5447006225586",NA,NA,NA,NA,NA,NA,"arredores de Porto Amazonas",NA,NA,"Doação FUEL 19007.; Árvore 12 m, botões jovens esverdeados.; Em floresta ciliar.","Dicotyledon",NA,"América do Sul",NA,NA,NA,"14684","auto",NA,NA,NA,NA,NA,NA,NA
"1398","2021-02-08 12:44:01-03","UFRGS","ICN","096259","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","Sobral, M","1992","Silva, JM; Poliquesi, CB","895","1991","01","08","Brasil","PR","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore de 5 m de altura; flores alvas.; Borda do campo","Dicotyledon",NA,"América do Sul",NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
"1399","2021-02-08 12:44:00-03","UFRGS","ICN","066125","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","Sobral, M","1985","Oliveira, PI","927","1985","09","17","Brasil","PR","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"10",NA,"Col. Santos Andrade",NA,NA,"Árvore de 5 m de altura; frutos imaturos.; Mata","Dicotyledon",NA,"América do Sul",NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA
"1400","2021-02-08 12:44:00-03","UFRGS","ICN","066163","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","Sobral, M","1985","Hatschbach, G","43527","1981","01","15","Brasil","PR","Teixeira Soares","-50.4606018066406","-25.3682994842529",NA,NA,NA,NA,"07",NA,"Rodovia BR-272, próximo ao Rio das Almas",NA,NA,"Arvoreta de 4 m de altura; flor alva; erval.","Dicotyledon",NA,"América do Sul",NA,NA,NA,"31767","auto",NA,NA,NA,NA,NA,NA,NA
"1401","2021-02-08 12:44:01-03","UFRGS","ICN","128216","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","Gilson Schlindwein",NA,"Gilson Schlindwein","s.n.",NA,NA,NA,"Brasil","RS","Arambaré","-51.4977989196777","-30.9150009155273",NA,NA,NA,NA,NA,NA,NA,"6","6","Flores brancas, inflorescências axilares, folhas acinzentadas.Presentes com frequência em pequenas moitas.","Dicotyledon",NA,"América do Sul",NA,NA,NA,"24311","auto",NA,NA,NA,NA,NA,NA,NA
"1402","2021-02-08 12:44:01-03","UFRGS","ICN","093229","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","Sobral, M",NA,"Rossoni, MG","119","1989","03","24","Brasil","RS","Arroio do Sal","-49.8889007568359","-29.551399230957",NA,NA,NA,NA,NA,NA,"Balneário Rondinha Velha",NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"15157","auto",NA,NA,NA,NA,NA,NA,NA
"1403","2021-02-08 12:44:01-03","UFRGS","ICN","115209","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","Sobral, M",NA,"Prates, JC","s.n.",NA,NA,NA,"Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sub-bosque","Dicotyledon",NA,"América do Sul",NA,NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA,NA
"1404","2021-02-08 12:44:01-03","UFRGS","ICN","156906","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel",NA,NA,"Hagelund, K","13220","1980","01","08","Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,"Fazenda Faxinal",NA,NA,"Doação de Karner Hagelund.","Dicotyledon",NA,"América do Sul",NA,NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA,NA
"1405","2021-02-08 12:44:01-03","UFRGS","ICN","156913","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel",NA,NA,"Hagelund, K","13850","1982","03","17","Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,"Fazenda Faxinal",NA,NA,"Doação de Karner Hagelund.","Dicotyledon",NA,"América do Sul",NA,NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA,NA
"1406","2021-02-08 12:44:01-03","UFRGS","ICN","156914","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel",NA,NA,"Hagelund, K","13826","1982","03","28","Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,"Fazenda Faxinal",NA,NA,"Doação de Karner Hagelund.","Dicotyledon",NA,"América do Sul",NA,NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA,NA
"1407","2021-02-08 12:44:01-03","UFRGS","ICN","156915","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel",NA,NA,"Hagelund, K","13208","1980","01","15","Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,"Fazenda Faxinal",NA,NA,"Doação de Karner Hagelund.","Dicotyledon",NA,"América do Sul",NA,NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA,NA
"1408","2021-02-08 12:44:01-03","UFRGS","ICN","156916","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","Mathos, J",NA,"Hagelund, K","13813","1982","02","12","Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,"Fazenda Faxinal",NA,NA,"Doação de Karner Hagelund.","Dicotyledon",NA,"América do Sul",NA,NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA,NA
"1409","2021-02-08 12:44:01-03","UFRGS","ICN","156925","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel",NA,NA,"Hagelund, K","12877","1979","06","20","Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,"Fazenda Faxinal",NA,NA,"Doação de Karner Hagelund.","Dicotyledon",NA,"América do Sul",NA,NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA,NA
"1410","2021-02-08 12:44:01-03","UFRGS","ICN","156928","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel",NA,NA,"Hagelund, K","13954","1982","05","23","Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,"Fazenda Faxinal",NA,NA,"Doação de Karner Hagelund.","Dicotyledon",NA,"América do Sul",NA,NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA,NA
"1411","2021-02-08 12:44:01-03","UFRGS","ICN","156931","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","Mathos, J",NA,"Hagelund, K","13792","1982","03","27","Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,"Fazenda Faxinal",NA,NA,"Doação de Karner Hagelund.","Dicotyledon",NA,"América do Sul",NA,NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA,NA
"1412","2021-02-08 12:44:01-03","UFRGS","ICN","156908","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","Mathos, J",NA,"Hagelund, K","13230","1980","01","01","Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,"Fazenda Faxinal",NA,NA,"Doação de Karner Hagelund.","Dicotyledon",NA,"América do Sul",NA,NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA,NA
"1413","2021-02-08 12:44:01-03","UFRGS","ICN","156909","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel",NA,NA,"Hagelund, K","13257","1980","01","19","Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,"Fazenda Faxinal",NA,NA,"Doação de Karner Hagelund.","Dicotyledon",NA,"América do Sul",NA,NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA,NA
"1414","2021-02-08 12:44:01-03","UFRGS","ICN","156921","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel",NA,NA,"Hagelund, K","11391 (T)","1977","03","13","Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,"Granja Faxinal",NA,NA,"Doação de Karner Hagelund.","Dicotyledon",NA,"América do Sul",NA,NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA,NA
"1415","2021-02-08 12:44:01-03","UFRGS","ICN","156887","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel",NA,NA,"Hagelund, K","10240","1976","03","30","Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,"Granja Faxinal",NA,NA,"Doaçaõ de Karner Hagelund.","Dicotyledon",NA,"América do Sul",NA,NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA,NA
"1416","2021-02-08 12:44:01-03","UFRGS","ICN","087391","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","Sobral, M","1990","Rossoni, MG","306","1989","12","14","Brasil","RS","Bagé","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,NA,NA,"Casa-de-Pedra",NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"74087","auto",NA,NA,NA,NA,NA,NA,NA
"1417","2021-02-08 12:44:01-03","UFRGS","ICN","096851","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","Fernandes, I",NA,"Fernandes, I","857","1990","12","29","Brasil","RS","Bagé","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,NA,NA,"Casa-de-Pedra",NA,NA,"Arvoreta com 3 m de altura; terrícola.; Topo dos rochedos","Dicotyledon",NA,"América do Sul",NA,NA,NA,"74087","auto",NA,NA,NA,NA,NA,NA,NA
"1418","2021-02-08 12:44:00-03","UFRGS","ICN","033993","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","Sobral, M","1980","Miotto, S","47","1976","04","25","Brasil","RS","Canela","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"11","24","Laje de pedra",NA,NA,"Frutos globosos laranja-avermelhado, quando maduros são pretos. Arbusto.","Dicotyledon",NA,"América do Sul",NA,NA,NA,"16452","auto",NA,NA,NA,NA,NA,NA,NA
"1419","2021-02-08 12:44:01-03","UFRGS","ICN","115789","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","Sobral, M",NA,"Jarenkow, JA; Sobral, M","643","1987","01","21","Brasil","RS","Canguçu","-52.6755981445312","-31.3950004577637",NA,NA,NA,NA,NA,NA,"ca. de 3 km a oeste da sede do município, próximo a BR 392",NA,NA,"Árvore com ca. de 5m de altura, em borda de mata. Flores brancas.","Dicotyledon",NA,"América do Sul",NA,NA,NA,"68702","auto",NA,NA,NA,NA,NA,NA,NA
"1420","2021-02-08 12:44:01-03","UFRGS","ICN","171943","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","Sobral, M",NA,"Stehmann, JR; Vieira, AO; Falkenberg, DB","1366","1994","01","22","Brasil","RS","Encruzilhada do Sul","-52.521900177002","-30.5438995361328",NA,NA,NA,NA,NA,NA,"Cerro São Salvador",NA,NA,"Arvoreta 2m altura.","Dicotyledon",NA,"América do Sul",NA,NA,NA,"62084","auto",NA,NA,NA,NA,NA,NA,NA
"1421","2021-02-08 12:44:00-03","UFRGS","ICN","009832","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","Mattos, J","1975","Valls, JFM; Arzivenco, L","2019","1972","04","05","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"Alto do Morro da Glória",NA,NA,"Beira de matinho","Dicotyledon",NA,"América do Sul",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"1422","2021-02-08 12:44:01-03","UFRGS","ICN","156886","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","Mattos, J",NA,"Hagelund, K","10349","1976","05","25","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"Morro Agudo",NA,NA,"Doaçaõ de Karner Hagelund.","Dicotyledon",NA,"América do Sul",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"1423","2021-02-08 12:44:00-03","UFRGS","ICN","042703","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","Sobral, M","1980","Arzivenco, L","s.n.","1975","01","01","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"11","24","Morro da Glória",NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"1424","2021-02-08 12:44:01-03","UFRGS","ICN","106470","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","Brack, P",NA,"Brack, P; Schutz, R","473","1995","02","06","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"Morro do Osso",NA,NA,"Arvoreta de 4 m de altura.","Dicotyledon",NA,"América do Sul",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"1425","2021-02-08 12:44:00-03","UFRGS","ICN","063353","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","Mattos, JR","1982","Sanchotene, MCC","s.n.","1980","12","18","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"04","19","Praça Nações Unidas",NA,NA,"Com farta floração branca.","Dicotyledon",NA,"América do Sul",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"1426","2021-02-08 12:44:01-03","UFRGS","ICN","113479","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","Mattos, J","1981","Nirlei","s.n.","1981","01","08","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"09","04","Rua Amapá 1227- Vila Nova",NA,NA,"Com botões florais.","Dicotyledon",NA,"América do Sul",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"1427","2021-02-08 12:44:01-03","UFRGS","ICN","113418","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel",NA,NA,"Sanchotene, MC","s.n.","1981","11","24","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"Viveiro 3 da SMAM",NA,NA,"Iniciando a floração.","Dicotyledon",NA,"América do Sul",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"1428","2021-02-08 12:44:00-03","UFRGS","ICN","049207","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","Sobral, M","1982","Waechter, JL","1827","1981","03","26","Brasil","RS","Rio Grande","-52.0985984802246","-32.0349998474121",NA,NA,NA,NA,"04","20","Estação Ecológica do Taim",NA,NA,"Árvore com cerca de 4 m de altura; frutos imaturos verde-claros.","Dicotyledon",NA,"América do Sul",NA,NA,NA,"82892","auto",NA,NA,NA,NA,NA,NA,NA
"1429","2021-02-08 12:44:01-03","UFRGS","ICN","090731","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","Sobral, M","1990","Sobral, M; et al.","6414","1990","01",NA,"Brasil","RS","Santana da Boa Vista","-53.1152992248535","-30.8719005584717",NA,NA,NA,NA,NA,NA,"Cerro do Diogo",NA,NA,"Arvoreta de 3 m de altura; flores brancas; casca rugosa.; Campo na encosta do cerro","Dicotyledon",NA,"América do Sul",NA,NA,NA,"47489","auto",NA,NA,NA,NA,NA,NA,NA
"1430","2021-02-08 12:44:01-03","UFRGS","ICN","123357","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","Waechter, JL",NA,"Dorneles, LPP; Waechter, JL","s.n.","2001","05","15","Brasil","RS","Tavares","-51.0936012268066","-31.2872009277344",NA,NA,NA,NA,NA,NA,"Parque Nacional da Lagoa do Peixe Fazenda Irida Brum",NA,NA,"Mata arenosa.","Dicotyledon",NA,"América do Sul",NA,NA,NA,"26882","auto",NA,NA,NA,NA,NA,NA,NA
"1431","2021-02-08 12:44:00-03","UFRGS","ICN","084013","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","Sobral, M",NA,"Neves, PC","s.n.","1989","09","21","Brasil","RS","Terra de Areia","-50.07080078125","-29.5853004455566",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Interior de mata palustre","Dicotyledon",NA,"América do Sul",NA,NA,NA,"32697","auto",NA,NA,NA,NA,NA,NA,NA
"1432","2021-02-08 12:44:00-03","UFRGS","ICN","033247","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","Sobral, M","1980","Miotto, S; et al.","95","1976","12","03","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"11","24","Estrada para Itapeva",NA,NA,"Arvoreta de cerca de 3 m de altura.; Butiazal","Dicotyledon",NA,"América do Sul",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"1433","2021-02-08 12:44:01-03","UFRGS","ICN","119733","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","Rodrigues, RS",NA,"Rodrigues, RS; Kindel, A","668","1998","04","25","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"Faxinal",NA,NA,"Arvoreta 4m alt., beira de mata paludosa, solo inundado; frutos verdes e pardos.","Dicotyledon",NA,"América do Sul",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"1434","2021-02-08 12:44:01-03","UFRGS","ICN","156905","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel",NA,NA,"Hagelund, K","s.n.","1982","02","13","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"Itapeva",NA,NA,"Doação de Karner Hagelund.","Dicotyledon",NA,"América do Sul",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"1435","2021-02-08 12:44:01-03","UFRGS","ICN","156276","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel",NA,NA,"Hagelund, K","14257","1982","11","13","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"Itapeva",NA,NA,"Doação do Herbário Karner Hagelund.","Dicotyledon",NA,"América do Sul",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"1436","2021-02-08 12:44:01-03","UFRGS","ICN","156918","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","Mathos, J",NA,"Hagelund, K","14246","1982","11","13","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"Itapeva",NA,NA,"Doação de Karner Hagelund.","Dicotyledon",NA,"América do Sul",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"1437","2021-02-08 12:44:01-03","UFRGS","ICN","156926","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel",NA,NA,"Hagelund, K","8509",NA,NA,NA,"Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"Lagoa do Jacaré",NA,NA,"Doação de Karner Hagelund.","Dicotyledon",NA,"América do Sul",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"1438","2021-02-08 12:44:01-03","UFRGS","ICN","113484","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","Sanchotene, MC","1982","Carlo, T","s.n.","1982","06","17","Brasil","RS","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"06","17","Parque Sain't Hilaire (próximo ao viveiro 1)",NA,NA,"Muda.","Dicotyledon",NA,"América do Sul",NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA
"1439","2021-02-08 12:44:01-03","UFRGS","ICN","133704","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","Falkenberg, DB",NA,"Andrade, AB","5","1994","01","04","Brasil","SC","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,NA,"À 200 m entrada da Lagoa. Rio Tavares",NA,NA,"doação UFSC; Arbusto, 3 m altura. Flores branco-amareladas.","Dicotyledon",NA,"América do Sul",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"1440","2021-02-08 12:44:01-03","UFRGS","ICN","096885","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","Legrand, CD","1967","Klein; Bresolin, A","6532","1966","01","17","Brasil","SC","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,NA,"Canasvieiras, Ilha de Santa Catarina",NA,NA,"Arbusto de 2 m de altura; flor branca.; Restinga","Dicotyledon",NA,"América do Sul",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"1441","2021-02-08 12:44:01-03","UFRGS","ICN","115882","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","Leonor Souza, M",NA,"Leonor Souza, M; et al.","1081","1988","03","15","Brasil","SC","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,NA,"estrada para Jurerê próximo à 2a. ponte",NA,NA,"Arbusto, 3m altura. 2 dupl.","Dicotyledon",NA,"América do Sul",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"1442","2021-02-08 12:44:01-03","UFRGS","ICN","096883","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","Legrand, CD","1967","Klein; Bresolin, A","6518","1966","01","17","Brasil","SC","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,NA,"Rio vermelho, Ilha de Santa Catarina",NA,NA,"Arbusto com 2 m de altura; flor branca.; Restinga","Dicotyledon",NA,"América do Sul",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"1443","2021-02-08 12:44:01-03","UFRGS","ICN","103491","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","Sobral, M","1992","Filho, FAS; et al.","332","1985","02","27","Brasil","SC","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,NA,"Rio Vermelho, Ilha de Santa Catarina",NA,NA,"Arbusto de 3 m de altura; flores brancas.; Capoeira","Dicotyledon",NA,"América do Sul",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"1444","2021-02-08 12:44:01-03","UFRGS","ICN","096884","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","Legrand, CD","1967","Klein; Bresolin, A","6520","1966","01","17","Brasil","SC","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,NA,"Rio Vermelho, Ilha de Santa Catarina",NA,NA,"Arbusto de 1,5 m de altura; flor branca.; Restinga","Dicotyledon",NA,"América do Sul",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
