"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","typeStatus","fieldNumber","individualCount","relationshipType","sex"
"202","2018-04-26 14:55:40-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Staples, G","Eugenio S.J., J","1033","1937","09",NA,"Southern America","Brazil","Ceará",NA,"Azevedo, Brasil. Ceará: Sitio B. Inácio de Azevedo.","-40.04","-5.13",NA,"usbgn","CONV002389",NA,"(L.) Urban",NA,NA,"1981","04",NA,NA,NA,NA,"-40.04","-5.13",NA,NA,NA,NA,NA,NA
"203","2018-04-26 14:55:39-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa",NA,"Harley, RM; Renvoize, SA; Erskine, CM; Brighton, CA; Pinheiro, R","17512","1974","03","30","Southern America","Brazil","Bahia",NA,"Itacaré, Brasil. Bahia: about 5km SW of Itacaré, main Itacaré-Ubaitaba road. S of the mouth of the Rio da Contas. High Coastal evergreen forest on heavy loam.","-39","-14.18",NA,"usbgn; Herbaceous climber, with winged stems. Calyx inflated, greenish-yellow. Corolla white. Fruit pale yellow, glossy, spherical.","CONV002378",NA,"(L.) Urban",NA,NA,"1980","02","05",NA,NA,NA,"-39","-14.18",NA,NA,NA,NA,NA,NA
"204","2018-04-26 14:55:40-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Staples, G","Ramos, T; Monsur, R; Lyra, R; Miranda, C","17","1984","05","04","Southern America","Brazil","Pernambuco",NA,"Santa Maria da Boa Vista, Santa Maria da B. Vista. Solo pedregoso, caatinga hiperx.","-39.821389","-8.803889",NA,"Trepadeira, flores brancas botoes verdes.","CONV018641",NA,"(L.) Urban",NA,NA,"2015","05","28",NA,NA,NA,"-39.821389","-8.803889","PEUFR007695",NA,NA,NA,"voucher",NA
"205","2018-04-26 15:49:28-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa",NA,"Harley, RM; Renvoize, SA; Erskine, CM; Brighton, CA; Pinheiro, R","17512","1974","03","30","Southern America","Brazil","Bahia",NA,"Itacaré, Brasil. Bahia: about 5km SW of Itacaré, main Itacaré-Ubaitaba road. S of the mouth of the Rio da Contas. High Coastal evergreen forest on heavy loam.","-39","-14.18",NA,"usbgn; Herbaceous climber, with winged stems. Calyx inflated, greenish-yellow. Corolla white. Fruit pale yellow, glossy, spherical.","CONV002377,NY495190",NA,"(L.) Urban",NA,NA,"1980","02","05",NA,NA,NA,"-39","-14.18",NA,NA,NA,NA,NA,NA
"206","2018-04-26 15:49:27-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Staples, G","Anderson, WR; Fryxell, P; Hill, SR; Reis dos Santos, R; Souza, R","9106","1973","04","18","Southern America","Brazil","Minas Gerais",NA,"Rio Pandeiros, Brasil. Minas Gerais: about 1km E. of Rio Pandeiros, near road to Januária. Sandy cerrado with some rocky areas.","-44.36","-15.42",NA,"usbgn; Vine. Fruit green, turning brown.","CONV002393,NY1014423",NA,"(L.) Urban",NA,NA,NA,NA,NA,NA,NA,NA,"-44.36","-15.42",NA,NA,NA,NA,NA,NA
"207","2018-04-26 15:49:27-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Staples, G","Martius Herb.","Florae983",NA,NA,NA,"Southern America","Brazil","Bahia",NA,"[n.b. the NY dupe has Goias on the virtual herbarium site]",NA,NA,NA,NA,"CONV019632,P03878719",NA,"(L.) Urban",NA,NA,"1981","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2018-04-26 15:49:27-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Staples, G","Martius Herb.","Florae983",NA,NA,NA,"Southern America","Brazil","Bahia",NA,"[n.b. the NY dupe has Goias on the virtual herbarium site]",NA,NA,NA,NA,"CONV019621,K000613071",NA,"(L.) Urban",NA,NA,"1981","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2018-04-26 15:49:27-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Staples, G","Martius Herb.","Florae983",NA,NA,NA,"Southern America","Brazil","Bahia",NA,"[n.b. the NY dupe has Goias on the virtual herbarium site]",NA,NA,NA,NA,"CONV018822,M0184754",NA,"(L.) Urban",NA,NA,"1981","04",NA,NA,NA,NA,NA,NA,"tag 886",NA,NA,NA,"voucher",NA
"210","2018-04-26 15:49:28-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa",NA,"Harley, RM; Renvoize, SA; Erskine, CM; Brighton, CA; Pinheiro, R","17512","1974","03","30","Southern America","Brazil","Bahia",NA,"Itacaré, Brasil. Bahia: about 5km SW of Itacaré, main Itacaré-Ubaitaba road. S of the mouth of the Rio da Contas. High Coastal evergreen forest on heavy loam.","-39","-14.18",NA,"usbgn; Herbaceous climber, with winged stems. Calyx inflated, greenish-yellow. Corolla white. Fruit pale yellow, glossy, spherical.","CONV002376,MO-1132909",NA,"(L.) Urban",NA,NA,"1980","02","05",NA,NA,NA,"-39","-14.18","MO2293283",NA,NA,NA,"voucher",NA
"211","2018-04-26 15:49:28-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Staples, G","Riedel","s.n.","1836","03",NA,"Southern America","Brazil","Rio de Janeiro",NA,"Brasil. Rio Janeiro (= Rio de Janeiro)",NA,NA,NA,NA,"CONV002395,NY00495191","NY00495191_01 NY00495191_02","(L.) Urban",NA,NA,"1980","02","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2018-04-26 14:55:39-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Staples, G","Martius Herb.","Florae983",NA,NA,NA,"Southern America","Brazil","Bahia",NA,"[n.b. the NY dupe has Goias on the virtual herbarium site]",NA,NA,NA,NA,"CONV002385",NA,"(L.) Urban",NA,NA,"1981","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2018-04-26 15:49:28-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa",NA,"Vasconcelos, LV","591","2013","08","09","Southern America","Brazil","Bahia","Andaraí","Estrada para Andaraí próximo a BA 2","-41.0725","-12.477222",NA,"Trepadeira. Folhas membranáceas, glabras, discolores, face adaxial verde-escura e face abaxial verde. Cálice verde-claro, corola branca, anteras e gineceu alvos. Frutos marrons e sementes pretas.; Pre","CONV016115,HUEFS000028004",NA,"(L.) Urban",NA,NA,NA,NA,NA,NA,NA,NA,"-41.0725","-12.477222","HUEFS215002",NA,NA,NA,"voucher",NA
"214","2018-04-26 15:49:27-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Staples, G","Martius Herb.","Florae983",NA,NA,NA,"Southern America","Brazil","Bahia",NA,"[n.b. the NY dupe has Goias on the virtual herbarium site]",NA,NA,NA,NA,"CONV018825,M0184753",NA,"(L.) Urban",NA,NA,"1981","04",NA,NA,NA,NA,NA,NA,"tag 889",NA,NA,NA,"voucher",NA
"215","2018-04-26 14:55:39-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Guedes, ML","Guedes, MLS","15738",NA,NA,NA,"Southern America","Brazil","Bahia","Urandi","Serra Geral, Caminho para rio Raíze","-42.650833","-14.765278",NA,NA,"CONV016744",NA,"(L.) Urban",NA,NA,NA,NA,NA,NA,NA,NA,"-42.650833","-14.765278","153168",NA,NA,NA,"voucher",NA
"216","2018-04-26 14:55:39-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa",NA,"Gomes, TB","81",NA,NA,NA,"Southern America","Brazil","Bahia","Jeremoabo","Povoado Casinhas, Roça de Sr. Divá","-38.398333","-10.25",NA,"Trepadeira. Folha verdes, cartácea, discolor. Flores com corola alva, cálice verde, estames alvos, botão floral de verde a alvo. Fruto imaturo verde.","CONV015992",NA,"(L.) Urban",NA,NA,NA,NA,NA,NA,NA,NA,"-38.398333","-10.25","171213",NA,NA,NA,"voucher",NA
"217","2018-04-26 14:55:39-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Melo, E","Funch, R","42",NA,NA,NA,"Southern America","Brazil","Bahia","Wagner","Wagner/Ponte","-41.39","-12.556667",NA,"Projeto IMSEAR; Trepadeira Folhas membranáceas. Flores alvas.","CONV016489",NA,"(L.) Urban",NA,NA,NA,NA,NA,NA,NA,NA,"-41.39","-12.556667","60409",NA,NA,NA,"voucher",NA
"218","2018-04-26 14:55:39-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Staples, G; Austin, DF","Bierens du Haan","126",NA,NA,NA,"Southern America","Brazil","Bahia",NA,"without locality.",NA,NA,NA,NA,"CONV002387",NA,"(L.) Urban",NA,NA,"1979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2018-04-26 14:55:39-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Staples, G","Aona, LYS","3885",NA,NA,NA,"Southern America","Brazil","Bahia","Contendas do Sincorá","FLONA, ramal contrário a grade de e","-41.087778","-13.930278",NA,NA,"CONV016536",NA,"(L.) Urban",NA,NA,"2016","05",NA,NA,NA,NA,"-41.087778","-13.930278","215350",NA,NA,NA,"voucher",NA
"220","2018-04-26 14:55:39-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Guedes, ML","Fonseca, MR","1345",NA,NA,NA,"Southern America","Brazil","Bahia","Juazeiro","Serra do Mulato","-40.684167","-9.746667",NA,NA,"CONV016742",NA,"(L.) Urban",NA,NA,NA,NA,NA,NA,NA,NA,"-40.684167","-9.746667","65179",NA,NA,NA,"voucher",NA
"221","2018-04-26 14:55:39-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Moraes, AO","Conceição, AA","1931",NA,NA,NA,"Southern America","Brazil","Bahia","Paramirim","Caminho Catuarama para Mateus","-42.245556","-13.297222",NA,"Fitossociologia do São Francisco; Trepadeira. Fruto verde-amarelado. Ramos alados verdes. Semente preta.","CONV016329",NA,"(L.) Urban",NA,NA,"2008","06",NA,NA,NA,NA,"-42.245556","-13.297222","119298",NA,NA,NA,"voucher",NA
"222","2018-04-26 14:55:39-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Bautista, HP","Jost, T","486",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Espinosa","morro da torre, a 2 km do centro da","-42.8175","-14.904167",NA,"Projeto IMSEAR; Trepadeira. Folhas levemente discolores, papiráceas. Frutos imaturos amarelados.","CONV016540",NA,"(L.) Urban",NA,NA,NA,NA,NA,NA,NA,NA,"-42.8175","-14.904167","65883",NA,NA,NA,"voucher",NA
"223","2018-04-26 14:55:39-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Staples, G","Lucena, MF","1487",NA,NA,NA,"Southern America","Brazil","Pernambuco","Mirandiba","Cajueiro","-38.740278","-8.171389",NA,NA,"CONV016522",NA,"(L.) Urban",NA,NA,"2016","05",NA,NA,NA,NA,"-38.740278","-8.171389","123995",NA,NA,NA,"voucher",NA
"224","2018-04-26 14:55:39-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa",NA,"Guedes, MLS","5211",NA,NA,NA,"Southern America","Brazil","Bahia","Caetité","São Francisco caminho para Lagoa Re","-42.2075","-13.993056",NA,NA,"CONV015549",NA,"(L.) Urban",NA,NA,NA,NA,NA,NA,NA,NA,"-42.2075","-13.993056","28357",NA,NA,NA,"voucher",NA
"225","2018-04-26 15:49:27-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Staples, G","Martius Herb.","Florae983",NA,NA,NA,"Southern America","Brazil","Bahia",NA,"[n.b. the NY dupe has Goias on the virtual herbarium site]",NA,NA,NA,NA,"CONV019623,K000613072",NA,"(L.) Urban",NA,NA,"1981","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2018-04-26 14:55:39-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Staples, G","Souza, EB","3522",NA,NA,NA,"Southern America","Brazil","Rio Grande do Norte","Apodi","Chapada do Apodi. Lajedo da Soledad","-37.8275","-5.594722",NA,NA,"CONV016537",NA,"(L.) Urban",NA,NA,"2016","05",NA,NA,NA,NA,"-37.8275","-5.594722","218769",NA,NA,NA,"voucher",NA
"227","2018-04-26 14:55:39-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Staples, G","Martius Herb.","Florae983",NA,NA,NA,"Southern America","Brazil","Bahia",NA,"[n.b. the NY dupe has Goias on the virtual herbarium site]",NA,NA,NA,NA,"CONV018824",NA,"(L.) Urban",NA,NA,"1981","04",NA,NA,NA,NA,NA,NA,"tag 888",NA,NA,NA,"voucher",NA
"228","2018-04-26 14:55:39-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa",NA,"Popovkin, AV","295",NA,NA,NA,"Southern America","Brazil","Bahia","Entre Rios","Fazenda Rio do Negro. Residual sta","-38.033333","-12.016667",NA,"Vine. Flowers white.","CONV015975",NA,"(L.) Urban",NA,NA,NA,NA,NA,NA,NA,NA,"-38.033333","-12.016667","158434",NA,NA,NA,"voucher",NA
"229","2018-04-26 14:55:39-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Staples, G","Anderson, WR; Fryxell, P; Hill, SR; Reis dos Santos, R; Souza, R","9106","1973","04","18","Southern America","Brazil","Minas Gerais",NA,"Rio Pandeiros, Brasil. Minas Gerais: about 1km E. of Rio Pandeiros, near road to Januária. Sandy cerrado with some rocky areas.","-44.36","-15.42",NA,"usbgn; Vine. Fruit green, turning brown.","CONV002392",NA,"(L.) Urban",NA,NA,NA,NA,NA,NA,NA,NA,"-44.36","-15.42",NA,NA,NA,NA,NA,NA
"230","2018-04-26 14:55:39-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Staples, G; Austin, DF","Melo de","66","1947","09","16","Southern America","Brazil","Paraiba",NA,"Areia, Brasil. Paraiba: Areia","-35.42","-6.58",NA,"usbgn","CONV002394",NA,"(L.) Urban",NA,NA,"1979",NA,NA,NA,NA,NA,"-35.42","-6.58",NA,NA,NA,NA,NA,NA
"231","2018-04-26 14:55:39-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Staples, G; Austin, DF","Luschnath","36","1829",NA,NA,"Southern America","Brazil",NA,NA,"without precise locality",NA,NA,NA,NA,"CONV002399",NA,"(L.) Urban",NA,NA,"1979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2018-04-26 14:55:39-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Buril, MT","Staples, G; Buril, MT; Delgado Junior, GC; G.C.; Nepomuceno, SC","1656","2015","05","19","Southern America","Brazil","Bahia","Itaberaba Mcpio.","BR-242 roadside",NA,NA,NA,"Rampant herbaceous twiner; stems, petioles, pedicels winged; corollas pure white, open ca 11 AM; fruits ripening to pale brownish, seeds large, black. &nf;+ leaf in silica + seeds for CNC and Felipe","CONV018753",NA,"(L.) Urban",NA,NA,"2015","05","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2018-04-26 14:55:39-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Staples, G; Austin, DF","Santoro","540","1936","05","14","Southern America","Brazil","São Paulo",NA,"Campinas, Brasil. São Paulo: Horta do Instituto Campinas","-47.05","-22.54",NA,"usbgn","CONV002398",NA,"(L.) Urban",NA,NA,"1979",NA,NA,NA,NA,NA,"-47.05","-22.54",NA,NA,NA,NA,NA,NA
"234","2018-04-26 14:55:39-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa",NA,"Vasconcelos, LV; et al.","455","2012","10","28","Southern America","Brazil","Bahia","Nova Itarana",NA,"-39.998333","-13.1",NA,"Trepadeira. Folhas membranáceas, face adaxial verde-escuro e face abaxial verde","CONV018623",NA,"(L.) Urban",NA,NA,NA,NA,NA,NA,NA,NA,"-39.998333","-13.1",NA,NA,NA,NA,NA,NA
"235","2018-04-26 14:55:39-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Junqueira, MER","Souza, ER de","229","2002","04","25","Southern America","Brazil","Bahia","Santa Inês","Próximo a pedreira, subindo a Serra","-39.817778","-13.309722",NA,"Projeto IMSEAR; Trepadeira volúvel, caule vináceo. Folhas membranáceas, concolores. Flores com cálice, corola, gineceu e androceu brancos, anteras levemente retorcidas. Frutos imaturos verdes. Látex.","CONV018622",NA,"(L.) Urban",NA,NA,"2002",NA,NA,NA,NA,NA,"-39.817778","-13.309722",NA,NA,NA,NA,NA,NA
"236","2018-04-26 14:55:39-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Queiroz, RT","Queiroz, RT","931","2006","05","23","Southern America","Brazil","Rio Grande do Norte",NA,"Lagoa do Junco, Serra Negra do Norte: Estaçao Ecológica do Seridó (ESEC), Lagoa do Junco. arbustiva.","-37.25025","-6.606683",NA,"Populaçao pequena. Flores brancas.","CONV018640",NA,"(L.) Urban",NA,NA,"2006","06","23",NA,NA,NA,"-37.25025","-6.606683","PEUFR48450",NA,NA,NA,"voucher",NA
"237","2018-04-26 14:55:40-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Silva, CSP","Silva, CSP; Pereira, JS","160","2006","05","04","Southern America","Brazil","Goiás","Ouro Verde de Goiás","Quintal domiciliar.","-49.2","-16.216667",NA,"Trepadeira. Flores brancas, pedúnculo com projeções aladas, 5 sépalas e 5 pétalas gamopétalas. Isostêmone. Anteras espiraladas. FOTO.","CONV013685",NA,"(L.) Urban",NA,NA,NA,NA,NA,NA,NA,NA,"-49.2","-16.216667",NA,NA,NA,NA,NA,NA
"238","2018-04-26 14:55:40-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Staples, G; Austin, DF","Theisen","7457","1944","05","04","Southern America","Brazil","São Paulo",NA,"Sta. Elisa, Brasil. São Paulo: Sta. Elisa, cultura da S de Fumo.","-47.39","-21.32",NA,"usbgn","CONV002397",NA,"(L.) Urban",NA,NA,"1979",NA,NA,NA,NA,NA,"-47.39","-21.32",NA,NA,NA,NA,NA,NA
"239","2018-04-26 15:49:27-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Staples, G","Rose, JN; Russell, PG","19969",NA,NA,NA,"Southern America","Brazil","Bahia",NA,"Machado Portela, Brasil. Bahia: vicinty of Machado Portello","-40.45","-13.09",NA,"usbgn","CONV002379,NY495192",NA,"(L.) Urban",NA,NA,"1980","02","05",NA,NA,NA,"-40.45","-13.09",NA,NA,NA,NA,NA,NA
"240","2018-04-26 15:49:27-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Staples, G","Martius Herb.","Florae983",NA,NA,NA,"Southern America","Brazil","Bahia",NA,"[n.b. the NY dupe has Goias on the virtual herbarium site]",NA,NA,NA,NA,"CONV002383,MO-1132908",NA,"(L.) Urban",NA,NA,"1981","04",NA,NA,NA,NA,NA,NA,"MO129569",NA,NA,NA,"voucher",NA
"241","2018-04-26 15:49:28-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","O'Donell, CA","Burchell, WJ","4033pp","1826","03","09","Southern America","Brazil","São Paulo",NA,"Catumbi, Brazil trop.: in prov. Sao Paulo, Catumbi.",NA,NA,NA,"No results for Catumbi returned from Sao Paulo, usbgn","CONV002200,BR0000005855742",NA,"(L.) Urban",NA,NA,"1951","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2018-04-26 14:55:39-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Staples, G","Buril, MT","237",NA,NA,NA,"Southern America","Brazil","Bahia","Caetité","Estrada para Brumado","-42.47","-14.06",NA,NA,"CONV016533",NA,"(L.) Urban",NA,NA,"2016","05",NA,NA,NA,NA,"-42.47","-14.06","212560",NA,NA,NA,"voucher",NA
"243","2018-04-26 14:55:39-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Junqueira, MER","França, F","4799",NA,NA,NA,"Southern America","Brazil","Bahia","Feira de Santana","Distrito de Ipuaçu. Monte alto","-39.076389","-12.231944",NA,"Projeto Chapada Diamantina; Volúvel. Folha membranácea levemente discolor: face abaxial verde mais claro. Corola branca. Filete esverdeado. Antera branca.","CONV016698",NA,"(L.) Urban",NA,NA,NA,NA,NA,NA,NA,NA,"-39.076389","-12.231944","75004",NA,NA,NA,"voucher",NA
"244","2018-04-26 14:55:39-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Staples, G; Austin, DF","Ducke","2600",NA,NA,NA,"Southern America","Brazil","Ceará",NA,"Brasil. Ceará",NA,NA,NA,NA,"CONV002390",NA,"(L.) Urban",NA,NA,"1979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2018-04-26 14:55:39-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Staples, G","Martius Herb.","Florae983",NA,NA,NA,"Southern America","Brazil","Bahia",NA,"[n.b. the NY dupe has Goias on the virtual herbarium site]",NA,NA,NA,NA,"CONV002384",NA,"(L.) Urban",NA,NA,"1981","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2018-04-26 14:55:39-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Staples, G","Martius Herb.","Florae983",NA,NA,NA,"Southern America","Brazil","Bahia",NA,"[n.b. the NY dupe has Goias on the virtual herbarium site]",NA,NA,NA,NA,"CONV002380",NA,"(L.) Urban",NA,NA,"1981","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2018-04-26 14:55:39-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa",NA,"Guedes, MLS","3226",NA,NA,NA,"Southern America","Brazil","Bahia","Barrolândia",NA,NA,NA,NA,NA,"CONV015535",NA,"(L.) Urban",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18997",NA,NA,NA,"voucher",NA
"248","2018-04-26 14:55:39-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa",NA,"Ganev, W",NA,NA,NA,NA,"Southern America","Brazil","Bahia","Abaíra",NA,"-41.833333","-13.133333",NA,"Flora de Catolés","CONV015485",NA,"(L.) Urban",NA,NA,NA,NA,NA,NA,NA,NA,"-41.833333","-13.133333","13688",NA,NA,NA,"voucher",NA
"249","2018-04-26 14:55:39-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa",NA,"Harley, RM","56995",NA,NA,NA,"Southern America","Brazil","Bahia","Souto Soares","20 km ao N de Souto Soares na estra","-41.766667","-13.123333",NA,"Trepadeira sobre vegetação baixa, com látex. Ramos e pecíolos vináceos, folhas ligeiramente discolores, face superior verde-escuro e inferior verde pouco mais claro, com nervura mediana vinácea. Pedún","CONV016061",NA,"(L.) Urban",NA,NA,NA,NA,NA,NA,NA,NA,"-41.766667","-13.123333","204117",NA,NA,NA,"voucher",NA
"250","2018-04-26 14:55:39-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Simão-Bianchini, R","Dórea, MC","112",NA,NA,NA,"Southern America","Brazil","Bahia","Milagres","BA 245 para Iaçu","-39.846111","-12.842222",NA,"Trepadeira. Flores cálice verde e corolas brancas, anteras cremes. Frutos imaturos verdes.","CONV016848",NA,"(L.) Urban",NA,NA,NA,NA,NA,NA,NA,NA,"-39.846111","-12.842222","142516",NA,NA,NA,"voucher",NA
