"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","locality","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","infraspecificEpithet","relatedCatalogItem","typeStatus","individualCount","fieldNumber","sex"
"755","2020-09-12 05:00:02-03","US","US","3174314","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","B. M. Boom, M. Blackman & R. Mohabir","1987","6","3","South America - Neotropics","Guyana",NA,NA,NA,"US00692559","8032",NA,"Cyperales","L.","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Georgetown, coastline 10 km E of, on property of Nat. Agr. Research Inst.","Demerara-Mahaica",NA,"-58.05","6.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"756","2020-09-12 05:00:02-03","US","US","1068432","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","W. E. Broadway","1921","4","24","South America - Neotropics","French Guiana",NA,NA,NA,"US00692561","45",NA,"Cyperales","L.","Tucker, G. C.","Cayenne, vic.","Cayenne",NA,"-52.33","4.93",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"757","2020-09-12 05:00:02-03","US","US","1830105","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","J. Soukup","1942","5",NA,"South America - Neotropics","Peru",NA,NA,NA,"US02224295","1775",NA,"Cyperales","L.",NA,"Lima, suburbs","Lima",NA,NA,NA,NA,NA,"US02224295_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"758","2020-09-12 05:00:02-03","US","US","3153696","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","J. Soukup","1942","5",NA,"South America - Neotropics","Peru",NA,NA,NA,"US02224282","1775",NA,"Cyperales","L.",NA,"Lima: Suburbs of Lima","Lima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"759","2020-09-12 05:00:02-03","US","US","2413441","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","E. Cornejo","1941","6",NA,"South America - Neotropics","Peru",NA,NA,NA,"US02224271","s.n.",NA,"Cyperales","L.",NA,"Prov. Lima, Alrededores del Museo de Historian Natural Javier Prado","Lima",NA,NA,NA,"150",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"760","2020-09-12 05:00:02-03","US","US","2280733","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","L. Smith & R. Reitz","1957","1","2","South America","Brazil",NA,NA,NA,"US02223997","9747",NA,"Cyperales","L.",NA,"Santa Catarina, Mun. Mondai: Ruderal, floodbanks of Rio Uruguai, Mondai","Santa Catarina",NA,NA,NA,"200","300","US02223997_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"761","2020-09-12 05:00:02-03","US","US","2454021","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","A. Dugand","1961","11","1","South America - Neotropics","Colombia",NA,NA,NA,"US02224005","5872",NA,"Cyperales","L.",NA,"Colombia, Costa del Caribe, Depto. del Atlantico: Barranquilla, barrio Altos del Prado, en solares desocupados y en jardines: suelo arenoso sobre caliza cocgifera y madre porica","Atlántico",NA,NA,NA,"50","70",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"762","2020-09-12 05:00:02-03","US","US","3586020","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus",NA,"1930","6",NA,"South America - Neotropics","Brazil",NA,NA,NA,"US02224297","s.n.",NA,"Cyperales","L.",NA,"Tapera","Pernambuco",NA,NA,NA,NA,NA,"US02224297_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"763","2020-09-12 05:00:02-03","US","US","1280128","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","E. Marsh","1925","12","13","South America","Uruguay",NA,NA,NA,"US02224289","23",NA,"Cyperales","L.",NA,"Montevideo: Parque Prado","Montevideo",NA,NA,NA,NA,NA,"US02224289_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"764","2020-09-12 05:00:02-03","US","US","3252720","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","H. Viane","1985","8","31","South America - Neotropics","Suriname",NA,NA,NA,"US00692563","1093",NA,"Cyperales","L.","Tucker, G. C.","Paramaribo",NA,NA,"-55.16","5.83",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"765","2020-09-12 05:00:02-03","US","US","598000","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Riedel, --","1821",NA,NA,"South America","Brazil",NA,NA,NA,"US02224023","s.n.",NA,"Cyperales","L.",NA,"Brasilia, Ad fossas et rivulos prope Castel Nuevo",NA,NA,NA,NA,NA,NA,"US02224023_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"766","2020-09-12 05:00:02-03","US","US","3708021","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","W. Meier & G. Forbes","2006","1","11","South America - Neotropics","Venezuela",NA,NA,NA,"US01920966","12680",NA,"Cyperales","L.","Fedon, I. C.","Estado: Zulia: Municipio Baralt. Bachaquero, orilla del Lago Maracaibo.","Zulia",NA,"-71.08","9.83","0.3","1",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"767","2020-09-12 05:00:02-03","US","US","3203978","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","H. Luederwaldt & F. C. Hoehne","1912","3",NA,"South America - Neotropics","Brazil",NA,NA,NA,"US02224278","9250",NA,"Cyperales","L.",NA,"Ypiranga, S. Pailo","São Paulo",NA,NA,NA,NA,NA,"US02224278_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"768","2020-09-12 05:00:02-03","US","US","3203979","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","M. Barros","1926","4","18","South America","Argentina",NA,NA,NA,"US02224280","553",NA,"Cyperales","L.",NA,"Capital Federal, Palermo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"769","2020-09-12 05:00:02-03","US","US","3236364","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","M. Rimachi Y.","1988","9","18","South America - Neotropics","Peru",NA,NA,NA,"US02224272","8845",NA,"Cyperales","L.",NA,"Maynas. Dtto. Iquitos. Iquitos, Avenida de la Marina, km. 4.5, margen de la carretera, terreno arcilloso","Loreto",NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"770","2020-09-12 05:00:02-03","US","US","1342261","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","-- Glocker","1842",NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US02224022","s.n.",NA,"Cyperales","L.",NA,"Bahia, Brazil","Bahia",NA,NA,NA,NA,NA,"US02224022_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"771","2020-09-12 05:00:02-03","US","US","1979226","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","G. R. Proctor","1948","4","22","South America - Neotropics","Colombia",NA,NA,NA,"US02224009","3353",NA,"Cyperales","L.",NA,"Isla de San Andres",NA,NA,"-81.7","12.58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"772","2020-09-12 05:00:02-03","US","US","3470826","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","S. Venturi","1919","3",NA,"South America","Argentina",NA,NA,NA,"US02224299","279",NA,"Cyperales","L.",NA,"Dpt. Capital, Villa Luján","Tucuman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"773","2020-09-12 05:00:02-03","US","US","1199217","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","A. Goeldi",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US02224285","1010",NA,"Cyperales","L.",NA,"Para","Pará",NA,NA,NA,NA,NA,"US02224285_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"774","2020-09-12 05:00:02-03","US","US","2688254","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","G. Eiten & J. M. F. Campos","1961","12","2","South America - Neotropics","Brazil",NA,NA,NA,"US02223996","3485",NA,"Cyperales","L.",NA,"State of Sao Paulo, Municipio de Sao Carlos: Porto Pulador on the Rio Moji-Guacu, 8.9 km NNE of the RR station at Santa Eudoxia","São Paulo",NA,NA,NA,"500",NA,"US02223996_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"775","2020-09-12 05:00:02-03","US","US","2454030","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","A. Dugand","1962","6","1","South America - Neotropics","Colombia",NA,NA,NA,"US02224004","6084",NA,"Cyperales","L.",NA,"Colombia, Costa del Caribe, Depto. del Atlantico: Barranquilla, barrio Altos del Prado, en solares desocupados y en jardines: suelo arenoso sobre caliza cocgifera y madre porica","Atlántico",NA,NA,NA,"50","70",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"776","2020-09-12 05:00:02-03","US","US","1043424","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","H. M. Curran & M. Haman","1917","6","17","South America - Neotropics","Venezuela",NA,NA,NA,"US02224270","1082",NA,"Cyperales","L.",NA,"Northern Venezuela, Coticita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"777","2020-09-12 05:00:02-03","US","US","1169300","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","ex herb. Musei Britannici",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US02224021","s.n.",NA,"Cyperales","L.",NA,NA,"Bahia",NA,NA,NA,NA,NA,"US02224021_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"778","2020-09-12 05:00:02-03","US","US","2688279","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","G. Eiten & J. M. F. Campos","1961","12","2","South America - Neotropics","Brazil",NA,NA,NA,"US02224001","3464",NA,"Cyperales","L.",NA,"State of Sao Paulo, Municipio de Sao Carlos: Sao Carlos","São Paulo",NA,NA,NA,NA,NA,"US02224001_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"779","2020-09-12 05:00:02-03","US","US","1471850","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","E. Holt & W. Gehriger","1929","11","4","South America - Neotropics","Venezuela",NA,NA,NA,"US00866373","131",NA,"Cyperales","L.","Kessler, J. W.","Ciudad Bolívar","Bolívar",NA,"-63.54","8.12","35",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"780","2020-09-12 05:00:02-03","US","US","2745148","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","G. Eiten & L. T. Eiten","1960","4","6","South America - Neotropics","Brazil",NA,NA,NA,"US02224008","1817",NA,"Cyperales","L.",NA,"State of Sao Paulo, Municipio de Sao Paulo: Parque de Estado (on old maps Parque de Agua Funda) grounds of the Istitutio de Botanico, 9.8 km. south and 0.8 km. east of center of Sao Paulo (Praca de Se)","São Paulo",NA,"-46.63","-23.6","770",NA,"US02224008_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"781","2020-09-12 05:00:02-03","US","US","1574438","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","A. L. Cabrera",NA,NA,NA,"South America","Argentina",NA,NA,NA,"US02224287","2078",NA,"Cyperales","L.",NA,"De La Provincia de Buenos Aires, Alrededores de La Plata: Borque","Buenos Aires",NA,NA,NA,NA,NA,"US02224287_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"782","2020-09-12 05:00:02-03","US","US","2883259","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","T. Pederson","1965","12","25","South America","Paraguay",NA,NA,NA,"US02224013","7653",NA,"Cyperales","L.",NA,"Estancia La Soledad, Santiago","Misiones",NA,NA,NA,NA,NA,"US02224013_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"783","2020-09-12 05:00:02-03","US","US","1193800","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","H. M. Smith","1922","12","26","South America","Brazil",NA,NA,NA,"US02224286","147",NA,"Cyperales","L.",NA,"Santos",NA,NA,NA,NA,NA,NA,"US02224286_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"784","2020-09-12 05:00:02-03","US","US","402226","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","-- Salzmann",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US02224015","s.n.",NA,"Cyperales","L.",NA,NA,"Bahia",NA,NA,NA,NA,NA,"US02224015_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"785","2020-09-12 05:00:02-03","US","US","3153707","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","W. J. Eyerdam & A. A. Beetle","1938","10","14","South America","Argentina",NA,NA,NA,"US02224281","22588",NA,"Cyperales","L.",NA,"Argentina, Prov.Jujuy, Depto. San Pedro, Leach Sugarcane Estate, Esperanz, near San Pedro de Jujuy","Jujuy",NA,NA,NA,"800",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"786","2020-09-12 05:00:02-03","US","US","2688292","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","B. Skvortzov","1963","12","1","South America - Neotropics","Brazil",NA,NA,NA,"US02224274","174",NA,"Cyperales","L.",NA,"Mun. de Sao Paulo: 6 1/2 - 7 km SW of center of Sao Paulo (Praca da Se). In sandy soil along Rio Pinheiros","São Paulo",NA,NA,NA,NA,NA,"US02224274_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"787","2020-09-12 05:00:02-03","US","US","1055879","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","A. S. Hitchcock","1919","10","30","South America - Neotropics","Guyana",NA,NA,NA,"US00692557","16583",NA,"Cyperales","L.",NA,"Georgetown, Promenade Gardens Park","Demerara-Mahaica",NA,"-58.13","6.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"788","2020-09-12 05:00:02-03","US","US","1421396","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","S. Venturi","1923","12","12","South America","Argentina",NA,NA,NA,"US02224016","2254",NA,"Cyperales","L.",NA,"(R.A.) Departamento Burroyaco, El Timbo [interpreted]","Tucuman",NA,NA,NA,"600",NA,"US02224016_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"789","2020-09-12 05:00:02-03","US","US","619464","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","ex herb. Otto Kuntze",NA,NA,NA,"South America - Neotropics","Venezuela",NA,NA,NA,"US02224019","s.n.",NA,"Cyperales","L.",NA,"Puerto Cabello, Venezuela",NA,NA,NA,NA,NA,NA,"US02224019_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"790","2020-09-12 05:00:02-03","US","US","2580359","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","R. M. Klein","1961","11","26","South America","Brazil",NA,NA,NA,"US02224007","2849",NA,"Cyperales","L.",NA,"Santa Catarina, Avenida Vasconcelos Drumond, Itajai","Santa Catarina",NA,NA,NA,"5",NA,"US02224007_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"791","2020-09-12 05:00:02-03","US","US","1124104","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","M. Glaziou",NA,NA,NA,"South America","Brazil",NA,NA,NA,"US02223995","923",NA,"Cyperales","L.",NA,"Bresil",NA,NA,NA,NA,NA,NA,"US02223995_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"792","2020-09-12 05:00:02-03","US","US","2253740","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","E. Gringe","1954","9","18","South America","Chile",NA,NA,NA,"US02223991","2991",NA,"Cyperales","L.",NA,"Rep. Zoolaziochen Garten [interpreted]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"793","2020-09-12 05:00:02-03","US","US","1985245","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","J. Soukup","1949","6",NA,"South America - Neotropics","Peru",NA,NA,NA,"US02224293","3799",NA,"Cyperales","L.",NA,"Dept. LIma, Chosica, km 43","Lima",NA,NA,NA,"800",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"794","2020-09-12 05:00:02-03","US","US","2930413","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","M. Vavrek & D. Vavrek","1981","12","26","South America","Paraguay",NA,NA,NA,"US02224010","491",NA,"Cyperales","L.",NA,"From the road to Loma con Pozo de Senasa, Dpto. Central","Central",NA,"-57.6","-25.37","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"795","2020-09-12 05:00:02-03","US","US","1592262","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","W. Houk & J. Santoro","1936","6","9","South America - Neotropics","Brazil",NA,NA,NA,"US02224275","127",NA,"Cyperales","L.",NA,"Herbaceo, Faz. Sta. Elisa, Campinas, Campinas, S.P.","São Paulo",NA,NA,NA,NA,NA,"US02224275_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"796","2020-09-12 05:00:02-03","US","US","3153704","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","P. Orth","1936",NA,NA,"South America","Brazil",NA,NA,NA,"US02224283","687",NA,"Cyperales","L.",NA,"Rio do Sul","Rio Grande do Sul",NA,NA,NA,NA,NA,"US02224283_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"797","2020-09-12 05:00:02-03","US","US","2471816","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","P. C. Hutchison & J. K. Wright","1964","5","11","South America - Neotropics","Peru",NA,NA,NA,"US02224000","5016",NA,"Cyperales","L.",NA,"Department Ancash, Province Casma, Casma Valley, Cerro Sechin","Ancash",NA,NA,NA,"230",NA,"US02224000_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"798","2020-09-12 05:00:02-03","US","US","3203977","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","A. F. M. Glaziou",NA,NA,NA,"South America","Brazil",NA,NA,NA,"US02224279","11654",NA,"Cyperales","L.",NA,NA,NA,NA,NA,NA,NA,NA,"US02224279_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"799","2020-09-12 05:00:02-03","US","US","2831927","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","C. Berthoud-Coulon","1841",NA,NA,"South America - Neotropics","Suriname",NA,NA,NA,"US00692558","53",NA,"Cyperales","L.","Tucker, G. C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"800","2020-09-12 05:00:02-03","US","US","2457909","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","H. Daniel","1961","10","15","South America - Neotropics","Colombia",NA,NA,NA,"US02224006","5679",NA,"Cyperales","L.",NA,"Isla de San Andres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"801","2020-09-12 05:00:02-03","US","US","1545733","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","S. Venturi","1929","3","10","South America","Argentina",NA,NA,NA,"US02224017","8493",NA,"Cyperales","L.",NA,"(R.A.) Departamento Rio Chico, Los Sarmientos","Tucuman",NA,NA,NA,"500",NA,"US02224017_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"802","2020-09-12 05:00:02-03","US","US","3136102","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","M. Rimachi Y.","1987","9","30","South America - Neotropics","Peru",NA,NA,NA,"US02223993","8342",NA,"Cyperales","L.",NA,"Maynas, Dtto. Iquitos, Carretera de la Marina, km 5","Loreto",NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"803","2020-09-12 05:00:02-03","US","US","2527736","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","C. Stellfeld",NA,NA,NA,"South America","Brazil",NA,NA,NA,"US02224003","1510",NA,"Cyperales","L.",NA,"Estado do Parana, Procedencia Curitiba - Parana","Paraná",NA,NA,NA,NA,NA,"US02224003_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"804","2020-09-02 16:23:39-03","Cenargen","CEN","85125","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","cf. rotundus","Cyperus cf. rotundus","Leydiane Bezerra de Oliveira","2013","02","00",NA,"Brasil","Exsicatas",NA,"Gramínea. Exsicata referente ao depósito de subamostra, em atendimento ao Conselho de Gestão do Patrimônio Genético (CGEN).","CEN00085125","16",NA,NA,"L.","B. M. T. Walter","CNPC - Setor Leiteiro","CE","SOBRAL","-40.3497009277344","-3.68611001968384",NA,NA,"CEN00085125","84289","auto",NA,NA,"2017","01",NA,NA,NA,NA,NA,"1",NA,NA
"805","2020-09-02 16:23:39-03","Cenargen","CEN","85039","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","cf. rotundus","Cyperus cf. rotundus","Elnatan Souza","2013","03","00",NA,"Brasil","Exsicatas",NA,"Gramínea. Colmo verde-escuro, erva ereta inflorescencia com espiguetas vináceas, folhas cartáceas. Exsicata referente ao depósito de subamostra, em atendimento ao Conselho de Gestão do Patrimônio Genético (CGEN).","CEN00085039","2803",NA,NA,"L.","P. J. S. Silva Filho","CNPC - Setor Leiteiro","CE","SOBRAL","-40.3497009277344","-3.68611001968384",NA,NA,"CEN00085039","84289","auto",NA,NA,"2016","07",NA,NA,NA,NA,NA,"1",NA,NA
"806","2020-09-02 16:23:43-03","Cenargen","CEN","29014","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Zilda Charudattan","1995","11","22",NA,"Brasil","Exsicatas",NA,"Labifito 019.","CEN00029014",NA,NA,NA,"L.",NA,"Estação Experimental Antônio Martins.","SE","LAGARTO","-37.6500015258789","-10.917200088501",NA,NA,"CEN00029014","24794","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"807","2020-09-02 16:23:43-03","Cenargen","CEN","29007","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Zilda Charudattan","1995","11","18",NA,"Brasil","Exsicatas",NA,"Labifito 011.","CEN00029007",NA,NA,NA,"L.",NA,"Projeto Bebedouro 2.","PE","PETROLINA","-40.5008010864258","-9.39861011505127",NA,NA,"CEN00029007","90462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"808","2020-09-02 16:23:43-03","Cenargen","CEN","29003","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Zilda Charudattan","1995","11","18",NA,"Brasil","Exsicatas",NA,"Labifito 006.","CEN00029003",NA,NA,NA,"L.",NA,"Projeto Bebedouro, zona 2.","PE","PETROLINA","-40.5008010864258","-9.39861011505127",NA,NA,"CEN00029003","90462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"809","2020-09-02 16:23:43-03","Cenargen","CEN","29019","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Zilda Charudattan","1995","11","22",NA,"Brasil","Exsicatas",NA,"Labifito 024.","CEN00029019",NA,NA,NA,"L.",NA,"Agromudas.","SE","LAGARTO","-37.6500015258789","-10.917200088501",NA,NA,"CEN00029019","24794","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"810","2020-09-02 16:23:43-03","Cenargen","CEN","29013","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Zilda Charudattan","1995","11","22",NA,"Brasil","Exsicatas",NA,"Labifito 018.","CEN00029013",NA,NA,NA,"L.",NA,"Estação Experimental Antônio Martins.","SE","LAGARTO","-37.6500015258789","-10.917200088501",NA,NA,"CEN00029013","24794","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
