"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","phylum","order","recordNumber","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","individualCount","fieldNumber"
"175","2018-10-09 16:32:04-03","UFLA","ESAL","5011","S","Plantae","Poaceae","Panicum","repens","Panicum repens","L.","Alexandre A. Bretas",NA,NA,NA,"Alexandre A. Bretas",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Campus da ESAL","-44.999444","-21.245278","-44.999444","-21.245278","erva; 1,5 m; verde, inodor; verde-amarelo, 1 mm, inodor",NA,NA,"9","9",NA,NA,"841157/60",NA,NA,NA,NA,NA,NA,NA,NA
"176","2018-10-09 16:32:04-03","UFLA","ESAL","8211","S","Plantae","Poaceae","Panicum","repens","Panicum repens","L.","T.S.Filgueiras",NA,NA,NA,"Ferreira, CC",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Campus da ESAL, ao longo da Avenida","-44.999444","-21.245278","-44.999444","-21.245278","; ; ;; cerrado",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA
"177","2017-11-24 14:12:06-02","UFLA","ESAL","469","S","Plantae","Poaceae","Panicum","repens","Panicum repens","L.","A. Chase",NA,NA,NA,"Black",NA,NA,NA,"Brasil","Minas Gerais","Fortaleza de Minas",NA,"-46.7181015014648","-20.8491992950439",NA,NA,"; ; ;",NA,NA,NA,NA,NA,NA,"1.669-B",NA,NA,NA,"16122","auto",NA,NA,NA
"178","2017-11-24 14:12:06-02","UFLA","ESAL","1389","S","Plantae","Poaceae","Panicum","repens","Panicum repens","L.",NA,NA,NA,NA,"Capparelli et alii",NA,NA,NA,"Brasil","Rio Grande do Sul","Gravataí","Estação Experimental de Arroz","-50.9919013977051","-29.9444007873535",NA,NA,"; ; ;",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"25424","auto",NA,NA,NA
"179","2019-08-02 10:21:45-03","CPATSA","HTSA","339","PreservedSpecimen","Plantae","Poaceae","Panicum","repens","Panicum repens","L.","Fotius, G.",NA,NA,NA,"Fotius, G.","1982","12","30","Brasil","Pernambuco","Petrolina","Área da CODEVASF","-40.495556","-9.154722","-40.495556","-9.154722","Erva per., Fl 2., Fr 2., Caule eaponjoso avermelhado. Flor verde, com gluma roxa e estames alaranjados.; Local muito úmido na área irrigada, próximo a plantio de Bananeiras.",NA,NA,NA,NA,NA,NA,"3283",NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-09-12 05:00:02-03","US","US","1255451","PreservedSpecimen","Plantae","Poaceae","Panicum","repens","Panicum repens","L.","Palmer, P. G.",NA,NA,NA,"A. Chase","1925","2","25","Brazil","Minas Gerais",NA,"Igrehinha, 19km. northwest of Juiz de Fóra",NA,NA,NA,NA,NA,NA,NA,"685",NA,NA,"Cyperales","08633","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae","1",NA
"181","2020-09-12 05:00:02-03","US","US","2825643","PreservedSpecimen","Plantae","Poaceae","Panicum","repens","Panicum repens","L.",NA,NA,NA,NA,"R. M. Klein","1972","2","24","Brazil","Santa Catarina",NA,"No Gramado do HBR, Itajai",NA,NA,NA,NA,"Transcribed by digital volunteers","US01947985","US01947985_01","5",NA,NA,"Cyperales","10127","South America",NA,NA,NA,NA,"Monocotyledonae","1",NA
"182","2020-09-12 05:00:02-03","US","US","3409999","PreservedSpecimen","Plantae","Poaceae","Panicum","repens","Panicum repens","L.",NA,NA,NA,NA,"A. Kegler","2000","3","19","Brazil","Rio Grande do Sul",NA,"Mun. de Caxias do Sul - Ana Rech",NA,NA,NA,NA,"Transcribed by digital volunteers","US01947986","US01947986_01","780",NA,NA,"Cyperales","883","South America",NA,NA,NA,NA,"Monocotyledonae","1",NA
"183","2020-09-02 16:37:03-03","Cenargen","CEN","2475","PreservedSpecimen","Plantae","Poaceae","Panicum","repens","Panicum repens","L.","J. F. M. Valls","1981","01",NA,"Antônio Costa Allem","1978","10","30","Brasil","MS","AQUIDAUANA","Faz. Rio Negro.","-55.7872009277344","-20.4710998535156",NA,NA,"Com rizomas muito vigoroso, formando cinta após Paspalum vaginatum na área úmida da beira de salina.","CEN00002475","CEN00002475",NA,NA,NA,NA,"2271",NA,"Exsicatas",NA,"212961","auto",NA,"1",NA
"184","2020-09-02 16:37:03-03","Cenargen","CEN","49567","PreservedSpecimen","Plantae","Poaceae","Panicum","repens","Panicum repens","L.","M. Schessl","1992","11",NA,"Michael Schessl","1992","11","06","Brasil","MT","POCONE","About 14 km south of Poconé, earthmound savanas north of the floodplains of the Bento Gomes river (UTM =8188.90/05.36)","-56.6227989196777","-16.2567005157471",NA,NA,"Doação da Flora of Brazil - State of Mato Grosso. Flora of the Pantanal Matogrossense. Coll-nr: 061192-2-1","CEN00049567","CEN00049567 CEN00049567_1",NA,NA,NA,NA,"2",NA,"Exsicatas",NA,"200792","auto",NA,"1",NA
"185","2020-09-02 16:37:03-03","Cenargen","CEN","99208","PreservedSpecimen","Plantae","Poaceae","Panicum","repens","Panicum repens","L.","J. Santoro","1946","07",NA,"J. Santoro","1943","02","24","Brasil","SP","CAMPINAS","Campo experimental.","-47.060001373291","-22.8999996185303",NA,NA,"Doação IAC. Nº 8117","CEN00099208","CEN00099208",NA,NA,NA,NA,NA,NA,"Exsicatas",NA,"23900","auto",NA,"1",NA
"186","2019-11-13 11:28:56-03","USP","SPF","11769","PreservedSpecimen","Plantae","Poaceae","Panicum","repens","Panicum repens","L.","Guglieri, A","2004","03",NA,"Hoehne, W","1948","05","22","Brasil","São Paulo","São Paulo","Pacaembú.","-46.6300010681152","-23.5400009155273",NA,NA,NA,"SPF00011769","SPF00011769",NA,NA,NA,NA,"2576",NA,NA,NA,"53584","auto",NA,NA,NA
"187","2020-03-05 14:14:00-03","UNEMAT","HPAN","5596","PreservedSpecimen","Plantae","Poaceae","Panicum","repens","Panicum repens","L.","Carniello, MA","2010","05","03","Carniello, MA; Cruz, WJA","2010","05","03","Brasil","Mato Grosso","Cáceres","Comun. Campo Alegre - área baixa do Sítio Nossa Sr, Bordas da estrada e da pastagem nativa.","-58.027417","-16.130889","-58.027417","-16.130889",NA,NA,NA,NA,NA,"Magnoliidae","Poales","3462","América",NA,NA,NA,NA,NA,NA,NA
"188","2014-04-04 18:28:19-03","PNFM","IRAI","876","S","Plantae","Poaceae","Panicum","repens","Panicum repens","L.","Cordeiro, J.; Martin, V.C.","2010","01","01","Ristow, R.","2009","08","23","Brasil","Paraná","Matinhos","Bom Retiro","-48.538389","-25.813556","-48.538389","-25.813556","Gramínea, aproximadamente 1 m, inflorescência terminal","IRAI00000876",NA,NA,NA,"Magnoliophyta",NA,"110",NA,NA,NA,NA,NA,NA,NA,NA
"189","2014-04-04 18:28:19-03","PNFM","IRAI","679","S","Plantae","Poaceae","Panicum","repens","Panicum repens","L.","Cordeiro, J.; Martin, V.C.","2010","01","01","Ristow, R.","2009","04","21","Brasil","Paraná","Pinhais","Área 4, margem do Reservatório do Iraí","-49.112417","-25.385417","-49.112417","-25.385417","Herbácea, aproximadamente 50 cm","IRAI00000679",NA,NA,NA,"Magnoliophyta",NA,"054",NA,NA,NA,NA,NA,NA,NA,NA
"190","2014-04-04 18:28:19-03","PNFM","IRAI","657","S","Plantae","Poaceae","Panicum","repens","Panicum repens","L.","Cordeiro, J.; Martin, V.C.","2010","01","01","Dunaiski Jr, A.","2009","04","24","Brasil","Paraná","Pinhais","Parque Newton Freire Maia, Jardim Boa Vista","-49.120722","-25.384028","-49.120722","-25.384028","Erva, margem do lago","IRAI00000657",NA,NA,NA,"Magnoliophyta",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-03-25 13:53:16-03","UNIVILLE","JOI","14749","PreservedSpecimen","Plantae","Poaceae","Panicum","repens","Panicum repens","L.","J.C.F. Melo Jr.",NA,NA,NA,"Melo-Júnior, J.C.F.",NA,NA,NA,"Brasil","Santa Catarina","São Francisco do Sul","Tapera.","-48.6380996704102","-26.2432994842529",NA,NA,"Data de coleta: Julho/2014; HABITAT: Ambiente degradado em antigo aterro sanitário; HABITO: erva","JOI014749",NA,NA,NA,NA,NA,"1319",NA,NA,NA,"23627","auto",NA,NA,NA
"192","2019-01-25 15:44:46-02","IAC","IAC","19423","S","Plantae","Poaceae","Panicum","repens","Panicum repens","L.","s/det.","1967","10","20","s/col.","1967","10","20","Uruguai","Rocha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA
"193","2019-01-25 15:44:46-02","IAC","IAC","23625","S","Plantae","Poaceae","Panicum","repens","Panicum repens","L.","A. Guglieri","2002","01","15","J.R. Zamith","1935","03","15","Brasil","São Paulo","São Paulo",NA,"-46.6361","-23.5475","-46.6361","-23.5475",NA,NA,NA,NA,NA,NA,NA,"8",NA,NA,NA,NA,NA,NA,NA,NA
"194","2019-01-25 15:44:46-02","IAC","IAC","23763","S","Plantae","Poaceae","Panicum","repens","Panicum repens","L.","s/det.","1938","11","29","s/col.","1938","11","29",NA,NA,NA,NA,NA,NA,NA,NA,"Coletor: F.S.G.; Nome Popular: grama-de-castela; Material recebido do Departamento de Produção Animal sob n.08-d",NA,NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA
"195","2019-01-25 15:44:46-02","IAC","IAC","23764","S","Plantae","Poaceae","Panicum","repens","Panicum repens","L.","s/det.","1938","11","29","s/col.","1938","11","29",NA,NA,NA,NA,NA,NA,NA,NA,"Coletor: F.S.G.; Nome Popular: grama-de-castela; Material recebido do Departamento de Produção Animal sob n.08-c",NA,NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA
"196","2019-01-25 15:44:46-02","IAC","IAC","23769","S","Plantae","Poaceae","Panicum","repens","Panicum repens","L.","s/det.","1938","11","29","s/col.","1938","11","29",NA,NA,NA,NA,NA,NA,NA,NA,"Material recebido do Departamento de Produção Animal sob n.08-A&nf;Nome popular: grama-de-castela",NA,NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-01-25 15:44:46-02","IAC","IAC","25298","S","Plantae","Poaceae","Panicum","repens","Panicum repens","L.","A. Guglieri","2002","01","15","C. Aranha",NA,NA,NA,"Brasil","Pará",NA,NA,NA,NA,NA,NA,"Nome popular: membeca, canarana-rasteira, pirimembeca",NA,NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA
"198","2019-01-25 15:44:46-02","IAC","IAC","26484","S","Plantae","Poaceae","Panicum","repens","Panicum repens","L.","R.S. Rodrigues (2)","2015","05","15","s/col.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nome popular: grama de castela&nf;doação DPTO de Produção Animal",NA,NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA
"199","2019-01-25 15:44:46-02","IAC","IAC","4081","S","Plantae","Poaceae","Panicum","repens","Panicum repens","L.","A. Guglieri","2002","01","27","H.P. Krug","1938","12","27","Brasil","São Paulo","Campinas","Avenida Barão de Itapura","-47.0608","-22.9056","-47.0608","-22.9056","Nome popular: camarama-rasteira, membeca, pirimembeca",NA,NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA
"200","2019-01-25 15:44:46-02","IAC","IAC","4463","S","Plantae","Poaceae","Panicum","repens","Panicum repens","L.","A. Guglieri","2002","01","20","A.P. Viégas & A.G. Gomes","1938","12","20","Brasil","São Paulo","Sertãozinho",NA,"-47.9903","-21.1378","-47.9903","-21.1378",NA,NA,NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-01-25 15:44:46-02","IAC","IAC","7643","S","Plantae","Poaceae","Panicum","repens","Panicum repens","L.","A. Guglieri","2002","01","04","H.V.C. Bittencourt","1944","12","04","Brasil","São Paulo","Campinas","Fazenda Sant#?#Ana","-46.971422","-22.896575","-46.971422","-22.896575",NA,NA,NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA
"202","2019-01-25 15:44:46-02","IAC","IAC","8117","S","Plantae","Poaceae","Panicum","repens","Panicum repens","L.","J. Santoro","1946","07","10","J. Santoro","1946","07","10","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Campo Experimental","-47.077171","-22.870251","-47.077171","-22.870251",NA,NA,NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA
"203","2021-03-23 11:45:28-03","URICER","HPBR","10171","S","Plantae","Poaceae","Panicum","repens","Panicum repens","L.","AMARAL,V. AMARAL,B.","2007","06","22","AMARAL,V.AMARAL,B.","2007","05","15","Brasil","RS","Erechim","URI","-52.2738990783691","-27.6341991424561",NA,NA,NA,"HPBR010171",NA,NA,NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,"1",NA
"204","2020-11-04 17:30:23-03","UEM","HUEM","22109","S","Plantae","Poaceae","Panicum","repens","Panicum repens","L.","K.Kawakita","2013","09",NA,"K.Kawakita; e col.","1999","10","26","Brasil","Mato Grosso do Sul","Taquarussu","rio Paraná, ilha Carioca, margem esquerda","-53.3513984680176","-22.4878005981445",NA,NA,"Herbácea; gumas e páleas coloração verde claro, anteras de cor amarela.","HUEM000022581",NA,NA,NA,NA,NA,"254",NA,NA,NA,"63482","auto",NA,NA,NA
"205","2020-11-05 13:53:56-03","UNIRIO","HUNI","6324","PreservedSpecimen","Plantae","Poaceae","Panicum","repens","Panicum repens","L.","H.M. Longhi-Wagner & F.M. Ferreira",NA,NA,NA,"C.P. Bove; A. Gil; C.B. Moreira","1999","11","11","Brasil","Goiás","Goiás","Estrada Jussara - Aragarças, a 3 km de Jussara. Rio Água Limpa","-50.1403007507324","-15.9343996047974",NA,NA,"Planta emergente, folhas verdes e estames alaranjados Habito: Erva","HUNI00006324",NA,NA,NA,NA,NA,"502",NA,NA,NA,"63502","auto",NA,NA,NA
"206","2019-11-01 15:16:39-03","UnB","UB","203334","PreservedSpecimen","Plantae","Poaceae","Panicum","repens","Panicum repens","L.","Oliveira, OF","1981","06","02","Oliveira, OF","1981","06","02","Brasil","Rio Grande do Norte","Mossoró","Campus da ESAM","-37.344444","-5.191944","-37.344444","-5.191944","Solo humífero; int. econ.: forrageira; n.v.: torpedo; Herbácea. Flor: esverdeada; coletada em canteiro",NA,NA,"10","15","Monocotyledonae",NA,"882","Southern America",NA,NA,NA,NA,NA,NA,NA
"207","2019-11-01 15:16:39-03","UnB","UB","203335","PreservedSpecimen","Plantae","Poaceae","Panicum","repens","Panicum repens","L.","Oliveira, OF","1981","06","02","Oliveira, OF","1981","06","02","Brasil","Rio Grande do Norte","Mossoró","Campus da ESAM","-37.344444","-5.191944","-37.344444","-5.191944","Solo humífero; int. econ.: forrageira; n.v.: torpedo; Herbácea. Flor: esverdeada; coletada em canteiro",NA,NA,"10","15","Monocotyledonae",NA,"882","Southern America",NA,NA,NA,NA,NA,NA,NA
"208","2019-11-01 15:16:39-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Panicum","repens","Panicum repens","L.",NA,NA,NA,NA,"Petracco, P; Marcos, RS","2005","08","08","?",NA,NA,"Córrego Fundo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"47",NA,NA,NA,NA,NA,NA,NA,NA
"209","2019-11-01 15:16:39-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Panicum","repens","Panicum repens","L.","Zuloaga, FO","2002","03",NA,"Black, GA","1956","09","29","Brasil","Pará","Belém","Capim cobrindo bem o chão, cultivado no graminetum canteiro H-9","-48.5043983459473","-1.4558299779892",NA,NA,NA,"UB0022112","UB0022112",NA,NA,"Monocotyledonae",NA,"56-18910","Southern America",NA,NA,"48462","auto",NA,NA,NA
"210","2019-11-01 15:16:39-03","UnB","UB","102571","PreservedSpecimen","Plantae","Poaceae","Panicum","repens","Panicum repens","L.","Rodrigues, RS",NA,NA,NA,"Clayton, WD","1965","02","24","Brasil","Distrito Federal","Brasília","Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"Weedy cerrado, fertilized by sewage outflow","UB0026449","UB0026449",NA,NA,"Monocotyledonae",NA,"4832","Southern America",NA,NA,"70570","auto",NA,NA,NA
"211","2020-08-20 20:41:34-03","UFSC","FLOR","4552","PreservedSpecimen","Plantae","Poaceae","Panicum","repens","Panicum repens","L.","Smith, L.B.","1977",NA,NA,"Bresolin, A.","1976","11","11","Brasil","Santa Catarina","Biguaçu","Rio Caveira.","-48.6556015014648","-27.4941997528076",NA,NA,"5% possivelmente trazida no estrume de gado","FLOR0004552",NA,"5","5",NA,"Poales","1169a",NA,NA,NA,"20442","auto",NA,NA,NA
"212","2020-08-20 20:41:34-03","UFSC","FLOR","4553","PreservedSpecimen","Plantae","Poaceae","Panicum","repens","Panicum repens","L.","Smith, L.B.","1977",NA,NA,"Bresolin, A.","1976","11","10","Brasil","Santa Catarina","Florianópolis","Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"Abundancia de 10-15%; Folhas claro-prateadas; bem aceito pelo gado","FLOR0004553",NA,NA,NA,NA,"Poales","1174",NA,NA,NA,"27000","auto",NA,NA,NA
"213","2020-08-20 20:41:34-03","UFSC","FLOR","4551","PreservedSpecimen","Plantae","Poaceae","Panicum","repens","Panicum repens","L.","Smith, L.B.","1977",NA,NA,"Klein, R.M.; Bresolin, A.","1976","01","09","Brasil","Santa Catarina","Jacinto Machado","Sítio O. Renatto Cardoso.","-49.763599395752","-28.9974994659424",NA,NA,NA,"FLOR0004551",NA,"20","20",NA,"Poales","11443",NA,NA,NA,"23999","auto",NA,NA,NA
"214","2020-08-20 20:41:34-03","UFSC","FLOR","4622","PreservedSpecimen","Plantae","Poaceae","Panicum","repens","Panicum repens","L.","Smith, L.B.","1977",NA,NA,"Reis, A.","1976","01","30","Brasil","Santa Catarina","Tijucas","Pontal Norte.","-48.6335983276367","-27.2413997650146",NA,NA,NA,"FLOR0004622",NA,"2","2",NA,"Poales","44",NA,NA,NA,"19338","auto",NA,NA,NA
"215","2020-08-20 20:41:34-03","UFSC","FLOR","4621","PreservedSpecimen","Plantae","Poaceae","Panicum","repens","Panicum repens","L.","Smith, L.B.","1977",NA,NA,"Reis, A.","1977","01","30","Brasil","Santa Catarina","Tijucas","Pontal Norte.","-48.6335983276367","-27.2413997650146",NA,NA,"estames avermelhados, estigma roxo","FLOR0004621",NA,"2","2",NA,"Poales","43",NA,NA,NA,"19338","auto",NA,NA,NA
"216","2020-08-20 20:41:34-03","UFSC","FLOR","4549","PreservedSpecimen","Plantae","Poaceae","Panicum","repens","Panicum repens","L.","Smith, L.B.","1977",NA,NA,"Klein, R.M.; Bresolin, A.","1976","01","09","Brasil","Santa Catarina","Turvo","Ermo.","-49.67919921875","-28.9260997772217",NA,NA,"Frequente.","FLOR0004549",NA,"20","20",NA,"Poales","11434",NA,NA,NA,"18298","auto",NA,NA,NA
"217","2020-08-20 20:41:34-03","UFSC","FLOR","4550","PreservedSpecimen","Plantae","Poaceae","Panicum","repens","Panicum repens","L.","Smith, L.B.","1977",NA,NA,"Klein, R.M.; Bresolin, A.","1976","01","09","Brasil","Santa Catarina","Turvo","Ermo.","-49.67919921875","-28.9260997772217",NA,NA,NA,"FLOR0004550",NA,"20","20",NA,"Poales","11438",NA,NA,NA,"18298","auto",NA,NA,NA
"218","2020-05-19 17:19:44-03","UFMT","UFMT","35370","S","Plantae","Poaceae","Panicum","repens","Panicum repens","L.",NA,NA,NA,NA,"SchessI, M.","1992","11","06","Brasil","Mato Grosso","Poconé","About 14 Km. south of Poconé.","-56.6227989196777","-16.2567005157471",NA,NA,"Pantanal Ecology Project.; Earthmound savannas north of the floodplains of the Bento Gomes river.",NA,NA,NA,NA,NA,NA,"61192",NA,NA,NA,"200792","auto",NA,NA,NA
"219","2020-05-19 17:19:44-03","UFMT","UFMT","20044","S","Plantae","Poaceae","Panicum","repens","Panicum repens","L.",NA,NA,NA,NA,"SchessI, M.","1992","11","06","Brasil","Mato Grosso","Poconé","About 14 Km. south of Poconé.","-56.6227989196777","-16.2567005157471",NA,NA,"Pantanal Ecology Project.; Earthmound savannas north of the floodplains of the Bento Gomes river.",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"200792","auto",NA,NA,NA
"220","2020-05-19 17:19:44-03","UFMT","UFMT","20102","S","Plantae","Poaceae","Panicum","repens","Panicum repens","L.",NA,NA,NA,NA,"SchessI, M.","1992","11","06","Brasil","Mato Grosso","Poconé","About 14 Km. south of Poconé.","-56.6227989196777","-16.2567005157471",NA,NA,"Pantanal Ecology Project.; Earthmound savannas north of the floodplains of the Bento Gomes river.",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"200792","auto",NA,NA,NA
"221","2020-05-19 17:19:44-03","UFMT","UFMT","20228","S","Plantae","Poaceae","Panicum","repens","Panicum repens","L.","Guglieri, A.","2002","01",NA,"SchessI, M.","1992","03","05","Brasil","Mato Grosso","Poconé","Fazenda Nova Berlim, campo west of the Transpantaneira Highway.","-56.6227989196777","-16.2567005157471",NA,NA,"Pantanal Ecology Project.",NA,NA,NA,NA,NA,NA,"49",NA,NA,NA,"200792","auto",NA,NA,NA
"222","2020-05-19 17:19:44-03","UFMT","UFMT","20086","S","Plantae","Poaceae","Panicum","repens","Panicum repens","L.","Pott, V.J.","1992",NA,NA,"SchessI, M.","1992","08","04","Brasil","Mato Grosso","Poconé","Highway Nr. 112 (Poconé-Porto Cercado) approximately at Km. 21.","-56.6227989196777","-16.2567005157471",NA,NA,"Pantanal Ecology Project.; Drainage ditches along the highway.",NA,NA,NA,NA,NA,NA,"40892",NA,NA,NA,"200792","auto",NA,NA,NA
"223","2020-05-19 17:19:44-03","UFMT","UFMT","20255","S","Plantae","Poaceae","Panicum","repens","Panicum repens","L.",NA,NA,NA,NA,"SchessI, M.","1992","08","06","Brasil","Mato Grosso","Poconé","Highway Nr.112 (Poconé-Porto Cercado) approximately at Km. 21 (Faz. do Sr. Nhozinho).","-56.6227989196777","-16.2567005157471",NA,NA,"Pantanal Ecology Project.; Frequently occuring prostrate grass in drainage ditches of the highway.",NA,NA,NA,NA,NA,NA,"60892",NA,NA,NA,"200792","auto",NA,NA,NA
"224","2018-08-21 21:58:38-03","UFMT","UFMT","35431","S","Plantae","Poaceae","Panicum","repens","Panicum repens","L.",NA,NA,NA,NA,"Prado, A.L.","1993","11","22","Brasil","Mato Grosso","Poconé","Porto Cercado.Ca. do Km 20 da Rodovia Transpantaneira.","-56.6227989196777","-16.2567005157471",NA,NA,"Herbácea, ca. de 27 cm de altura. Inflorescência com espiguetas jovens verde-musgos.; Campo Sazonalmente alagável.",NA,NA,NA,NA,NA,NA,"5957",NA,NA,NA,"200792","auto",NA,NA,NA
"225","2020-05-19 17:19:44-03","UFMT","UFMT","19528","S","Plantae","Poaceae","Panicum","repens","Panicum repens","L.",NA,NA,NA,NA,"Rua, G.H.; Grótolla, M.C.; Frank, L.","1996","03","17","Brasil","Mato Grosso","Poconé","Rodovia transpantaneira, Km 19.","-56.6227989196777","-16.2567005157471",NA,NA,"Herbácea. Inflorescência esverdeada.",NA,NA,NA,NA,NA,NA,"104",NA,NA,NA,"200792","auto",NA,NA,NA
"226","2020-05-19 17:19:44-03","UFMT","UFMT","19472","S","Plantae","Poaceae","Panicum","repens","Panicum repens","L.",NA,NA,NA,NA,"Rua, G.H.; Grótolla, M.C.; Frank, L.","1996","03","17","Brasil","Mato Grosso","Poconé","Ruta transpantaneira, Km 11, frente a la escuela muniicpa Silverio N.Rondon, frente a fazenda Ipiranga.","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,NA,NA,NA,NA,NA,"94",NA,NA,NA,"200792","auto",NA,NA,NA
"227","2018-08-21 21:58:38-03","UFMT","UFMT","643","S","Plantae","Poaceae","Panicum","repens","Panicum repens","L.","Sendulkry, T.","1980",NA,NA,"Rosa, N.A.; Pires, J.M.","1980","11","14","Brasil","São Paulo","São Paulo","Reserva do Instituto de Botânica.","-46.6300010681152","-23.5400009155273",NA,NA,"Solo argilosa. Relevo ondulado.; Capim de 70 cm de altura. Inflorescência avermelhada, anteras amarelas.; Capoeira de terra firme.",NA,NA,NA,NA,NA,NA,"3697",NA,NA,NA,"53584","auto",NA,NA,NA
"228","2021-03-04 15:42:13-03","IF","SPSF","41944","PreservedSpecimen","Plantae","Poaceae","Panicum","repens","Panicum repens","L.","R.T.Shirasuna","2009","07","07","G.Garbin","2009","03","15","Brasil","SP","São Paulo","parque Ibirapuera","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: Erva rizomatosa, material reprodutivo.; GEOGRAFIA: Viveiro Manequinho Lopes; próximo ao canteiro de terra; área úmida.;",NA,NA,NA,NA,"Magnoliophyta","Poales","7","América do Sul",NA,NA,"53584","auto","Liliopsida",NA,NA
"229","2017-09-11 17:12:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","nitidum","Panicum nitidum","Hack. & Arechav.",NA,NA,NA,NA,"Lund, PW",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro lecta, testibus herbarii mei speciminibus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA
"230","2017-09-11 17:12:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","nitidum","Panicum nitidum","Hack. & Arechav.",NA,NA,NA,NA,"Lund, PW",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro lecta, testibus herbarii mei speciminibus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA
"231","2017-09-11 17:12:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","nitidum","Panicum nitidum glabriusculum","Lam.",NA,NA,NA,NA,"Glaziou, AFM",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro lecta, testibus herbarii mei speciminibus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,"glabriusculum",NA,NA,NA,NA,NA
"232","2017-09-11 17:12:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","nitidum","Panicum nitidum glabriusculum","Lam.",NA,NA,NA,NA,"Glaziou, AFM",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro lecta, testibus herbarii mei speciminibus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,"glabriusculum",NA,NA,NA,NA,NA
"233","2017-09-11 17:12:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","nitidum","Panicum nitidum glabriusculum","Lam.",NA,NA,NA,NA,"Raben, FC",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro lecta, testibus herbarii mei speciminibus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,"glabriusculum",NA,NA,NA,NA,NA
