"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"522","2020-05-08 11:11:23-03","UEFS","HUEFS","209926","PreservedSpecimen","Plantae","Leguminosae Subfam. Cercidoideae","Phanera","microstachya","Phanera microstachya","(Raddi) L.P.Queiroz",NA,"Nascimento, F.H.F.","1025","2013","03","15","Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.05","-19.15","40W3'","19S9'","60","70","Floresta Estacional Perenifólia.","HUEFS0209926","HUEFS0209926","Angiospermae","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"523","2020-05-08 11:11:23-03","UEFS","HUEFS","211831","PreservedSpecimen","Plantae","Leguminosae Subfam. Cercidoideae","Phanera","microstachya","Phanera microstachya","(Raddi) L.P.Queiroz",NA,"Nascimento, F.H.F.","1531","2014","01","30","Brasil","Bahia","Jussari","RPPN Serra do Teimoso.","-39.535","-15.158333","39W32'6''","15S9'30''","450","550",NA,"HUEFS0211831","HUEFS0211831 HUEFS0211831_01","Angiospermae","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"524","2020-05-08 11:11:23-03","UEFS","HUEFS","59592","PreservedSpecimen","Plantae","Leguminosae Subfam. Cercidoideae","Phanera","microstachya","Phanera microstachya","(Raddi) L.P.Queiroz","L.P.de Queiroz","Leite, K.R.B","248","2002","04","22","Brasil","Bahia","Maracás","Fazenda Vale Aprazível (propriedade do Sr. Fernando Carvalho)","-40.407222","-13.485","40W24'26''","13S29'6''","1020","1020","Mata de cipó degradada.","HUEFS0059592","HUEFS0059592","Angiospermae","Fabales",NA,NA,NA,NA,"2011","12",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"525","2020-05-08 11:11:23-03","UEFS","HUEFS","62340","PreservedSpecimen","Plantae","Leguminosae Subfam. Cercidoideae","Phanera","microstachya","Phanera microstachya","(Raddi) L.P.Queiroz","L.P.de Queiroz","Carvalho, A.M.de","6962","2001","08","17","Brasil","Bahia","Encruzilhada","Rod. Encruzilhada/Ribeirão do Largo 13,3 km N.","-40.814167","-15.515","40W48'51''","15S30'54''","895","895",NA,"HUEFS0062340","HUEFS0062340","Angiospermae","Fabales",NA,NA,NA,NA,"2011","12",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"526","2020-05-08 11:11:23-03","UEFS","HUEFS","62794","PreservedSpecimen","Plantae","Leguminosae Subfam. Cercidoideae","Phanera","microstachya","Phanera microstachya","(Raddi) L.P.Queiroz","L.P.de Queiroz","Jardim, J.G.","3626","2001","04","17","Brasil","Bahia","Feira da Mata","Rod. Cocos/Feira da Mata, 23 km de Cocos.","-44.369444","-14.251111","44W22'10''","14S15'4''","500","500","Cerrado.Floresta Ciliar, bacia do Rio Carinhanha.","HUEFS0062794","HUEFS0062794","Angiospermae","Fabales",NA,NA,NA,NA,"2010","01",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"527","2020-05-08 11:11:23-03","UEFS","HUEFS","62926","PreservedSpecimen","Plantae","Leguminosae Subfam. Cercidoideae","Phanera","microstachya","Phanera microstachya","(Raddi) L.P.Queiroz","L.P.de Queiroz","Jardim, J.G.","3295","2001","03","31","Brasil","Bahia","Licínio de Almeida","Rod. para Urandi, ca. 3,8 km da cidade.","-42.509167","-14.713056","42W30'33''","14S42'47''","860","860","Cerrado.","HUEFS0062926","HUEFS0062926","Angiospermae","Fabales",NA,NA,NA,NA,"2011","12",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"528","2020-05-08 11:11:23-03","UEFS","HUEFS","73108","PreservedSpecimen","Plantae","Leguminosae Subfam. Cercidoideae","Phanera","microstachya","Phanera microstachya","(Raddi) L.P.Queiroz","L.P.de Queiroz","Jardim, J.G.","3295","2001","03","31","Brasil","Bahia","Licínio de Almeida","Rod. para Urandi, ca. 3,8 km da cidade.","-42.509167","-14.713056","42W30'33''","14S42'47''","860","860","Cerrado.","HUEFS0073108","HUEFS0073108","Angiospermae","Fabales",NA,NA,NA,NA,"2011","12",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"529","2020-05-08 11:11:23-03","UEFS","HUEFS","73150","PreservedSpecimen","Plantae","Leguminosae Subfam. Cercidoideae","Phanera","microstachya","Phanera microstachya","(Raddi) L.P.Queiroz","L.P.de Queiroz","Carvalho, A.M.de","6962","2001","08","17","Brasil","Bahia","Encruzilhada","Rod. Encruzilhada / Ribeirão do Largo 13,3 K N","-40.814167","-15.515","40W48'51''","15S30'54''","895","895",NA,"HUEFS0073150","HUEFS0073150","Angiospermae","Fabales",NA,NA,NA,NA,"2011","12",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"530","2020-05-08 11:11:23-03","UEFS","HUEFS","76195","PreservedSpecimen","Plantae","Leguminosae Subfam. Cercidoideae","Phanera","microstachya","Phanera microstachya","(Raddi) L.P.Queiroz","L.P.de Queiroz","Senra, L.C.","14","2002","05","19","Brasil","Bahia","Lagedo do Tabocal","Lagedo do Tabocal.","-40.266667","-13.478333","40W16'0''","13S28'42''",NA,NA,"Caatinga alta, árvores ca. 8m alt.","HUEFS0076195","HUEFS0076195","Angiospermae","Fabales",NA,NA,NA,NA,"2011","12",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"531","2020-05-08 11:11:23-03","UEFS","HUEFS","80663","PreservedSpecimen","Plantae","Leguminosae Subfam. Cercidoideae","Phanera","microstachya","Phanera microstachya","(Raddi) L.P.Queiroz","L.P.de Queiroz","Jardim, J.G.","4225","2004","03","14","Brasil","Rio de Janeiro","Cabo Frio","Cidade de Cabo Frio, Morro da Gamboa, próximo ao Bairro da Ganboa.","-42.016667","-22.866667","42W1'","22S52'","25","25","Restinga arbustiva.","HUEFS0080663","HUEFS0080663","Angiospermae","Fabales",NA,NA,NA,NA,"2011","12",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"532","2020-05-08 11:11:23-03","UEFS","HUEFS","9332","PreservedSpecimen","Plantae","Leguminosae Subfam. Cercidoideae","Phanera","microstachya","Phanera microstachya","(Raddi) L.P.Queiroz","L.P.de Queiroz","Marquete, R.","128","1988","04","14","Brasil","Rio de Janeiro","Maricá",NA,"-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,NA,"HUEFS0009332","HUEFS0009332","Angiospermae","Fabales",NA,NA,NA,NA,"2011","12",NA,"20726","auto","Rosanae",NA,NA,NA,NA
"533","2020-05-08 11:11:23-03","UEFS","HUEFS","33131","PreservedSpecimen","Plantae","Leguminosae Subfam. Cercidoideae","Phanera","microstachya","Phanera microstachya","(Raddi) L.P.Queiroz","L.P.de Queiroz","Botelho, A.","1187","1989","07","13","Brasil","Paraná","Foz do Iguaçu","Área prioritária de Itaipu.","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"Da mata.","HUEFS0033131","HUEFS0033131","Angiospermae","Fabales",NA,NA,NA,NA,"2011","12",NA,"39570","auto","Rosanae",NA,NA,NA,NA
"534","2020-05-08 11:11:23-03","UEFS","HUEFS","163345","PreservedSpecimen","Plantae","Leguminosae Subfam. Cercidoideae","Phanera","microstachya","Phanera microstachya","(Raddi) L.P.Queiroz","L.P.de Queiroz","Ribeiro, R.D.","666","2006","05","25","Brasil","Rio de Janeiro","Cabo Frio","Estrada para lixeira, cerca de 300m antes do lixão.","-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,"Arbórea sobre solo argiloso e pedregoso.","HUEFS0163345","HUEFS0163345","Angiospermae","Fabales",NA,NA,NA,NA,"2011","12",NA,"40069","auto","Rosanae",NA,NA,NA,NA
"535","2020-05-08 11:11:23-03","UEFS","HUEFS","33086","PreservedSpecimen","Plantae","Leguminosae Subfam. Cercidoideae","Phanera","microstachya","Phanera microstachya","(Raddi) L.P.Queiroz","L.P.de Queiroz","Silva, J.M.","1625","1996","02","01","Brasil","Paraná","Morretes","Manduíra.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Orla da mata.","HUEFS0033086","HUEFS0033086","Angiospermae","Fabales",NA,NA,NA,NA,"2011","12",NA,"30514","auto","Rosanae",NA,NA,NA,NA
"536","2020-05-08 11:11:23-03","UEFS","HUEFS","198326","PreservedSpecimen","Plantae","Leguminosae Subfam. Cercidoideae","Schnella","microstachya","Schnella microstachya","Raddi","L.P.Queiroz","Demuner, V.","2231","2006","04","26","Brasil","Espírito Santo","Águia Branca","São Pedro, pedra do CEIER.","-40.648056","-19.022778","40W38'53''","19S1'22''","200","550","Topo da rocha, leve camada do solo.","HUEFS0198326","HUEFS0198326","Angiospermae","Fabales",NA,NA,NA,NA,"2016","10",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"537","2020-05-08 11:11:23-03","UEFS","HUEFS","231279","PreservedSpecimen","Plantae","Leguminosae Subfam. Cercidoideae","Schnella","microstachya","Schnella microstachya","Raddi","A.M.S.da F.Vaz","Neves, D.M.","1735","2014","03","13","Brasil","Bahia","Porto Seguro","Estação Pau-Brasil, CEPLAC.","-39.181389","-16.386389","39W10'53''","16S23'11''","110","110","Mata ombrófila densa de baixada.","HUEFS0231279",NA,"Angiospermae","Fabales",NA,NA,NA,NA,"2015","09",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"538","2020-05-08 11:11:23-03","UEFS","HUEFS","244213","PreservedSpecimen","Plantae","Leguminosae Subfam. Cercidoideae","Schnella","microstachya","Schnella microstachya","Raddi","L.P.de Queiroz","Melo, P.H.A.","6564","2017","04","04","Brasil","Minas Gerais","Matozinhos",NA,"-44.035","-19.426667","44W2'6''","19S25'36''","663","663","Floresta estacional decidual.","HUEFS0244213","HUEFS0244213","Angiospermae","Fabales",NA,NA,NA,NA,"2018","11",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"539","2020-05-08 11:11:23-03","UEFS","HUEFS","198499","PreservedSpecimen","Plantae","Leguminosae Subfam. Cercidoideae","Schnella","microstachya","Schnella microstachya","Raddi","L.P.Queiroz","Kollmann, L.","11672","2009","06","06","Brasil","Espírito Santo","Muqui","Sumidouro, Sitio 20 alqueires, Prop. Helio.",NA,"-20.976111","41W13'76''","20S58'34''","600","600",NA,"HUEFS0198499","HUEFS0198499","Angiospermae","Fabales",NA,NA,NA,NA,"2016","10",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"540","2020-05-08 11:11:23-03","UEFS","HUEFS","254981","PreservedSpecimen","Plantae","Leguminosae Subfam. Cercidoideae","Schnella","microstachya","Schnella microstachya var. massababensis","(Vaz) Trethowan & R.Clark",NA,"Giordano, L.C.S.","1883","1995","04","08","Brasil","Rio de Janeiro","Saquarema","Reserva Ecológica de Jacarepiá. Trilha do Mico Leão (caminho do curral).","-42.5102996826172","-22.9200000762939",NA,NA,NA,NA,"Mata de restinga.","HUEFS0254981",NA,"Angiospermae","Fabales",NA,NA,"var. massababensis",NA,NA,NA,NA,"17036","auto","Rosanae",NA,NA,NA,NA
"541","2020-05-08 11:11:23-03","UEFS","HUEFS","247899","PreservedSpecimen","Plantae","Leguminosae Subfam. Cercidoideae","Schnella","microstachya","Schnella microstachya","Raddi",NA,"Botelho, A.","1187","1989","07","13","Brasil","Paraná","Foz do Iguaçu","Área prioritária Itaipu.","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,NA,"HUEFS0247899",NA,"Angiospermae","Fabales",NA,NA,NA,NA,NA,NA,NA,"39570","auto","Rosanae",NA,NA,NA,NA
"542","2020-05-08 11:11:23-03","UEFS","HUEFS","254982","PreservedSpecimen","Plantae","Leguminosae Subfam. Cercidoideae","Schnella","microstachya","Schnella microstachya var. massababensis","(Vaz) Trethowan & R.Clark",NA,"Lima, H.C.de","2857","1987","05","05","Brasil","Rio de Janeiro","Saquarema","Praia de Ipitangas. Vila Tur, Praia de Ipitangas","-42.5102996826172","-22.9200000762939",NA,NA,NA,NA,"Mata de restinga degradada sobre solo arenoso.","HUEFS0254982",NA,"Angiospermae","Fabales",NA,NA,"var. massababensis",NA,NA,NA,NA,"17036","auto","Rosanae",NA,NA,NA,NA
"543","2019-09-04 18:55:33-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Bauhinia","lagesiana","Bauhinia lagesiana",NA,NA,"E. H. G. Ule","5481","1901","5",NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"544","2019-01-23 11:16:38-02","F","FMNH-SEEDPLANTS","V0057372F","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","lagesiana","Bauhinia lagesiana",NA,NA,"E. H. G. Ule","5481","1901","5",NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0057372F","V0057372F_01","Spermatophyta",NA,"South America",NA,NA,"Isotype",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"545","2015-03-06 22:35:02-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya",NA,NA,"Weiss",NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"546","2020-03-16 20:22:49-03","F","FMNH-SEEDPLANTS","V0100636F","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya",NA,NA,"E. P. Killip & A. C. Smith","26695","1929","7","18","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0100636F","V0100636F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"547","2020-03-31 16:17:47-03","F","FMNH-SEEDPLANTS","V0100616F","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya",NA,NA,"D. Rodríguez","334","1910","5","3","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,"V0100616F","V0100616F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"548","2020-03-30 13:14:18-03","F","FMNH-SEEDPLANTS","V0100617F","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya",NA,NA,"G. G. Hatschbach","46241","1983","3","2","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0100617F","V0100617F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"549","2020-03-16 20:11:33-03","F","FMNH-SEEDPLANTS","V0100618F","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya",NA,NA,"Rod. Vasquez & N. Jaramillo","4140","1983","5","21","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0100618F","V0100618F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"550","2020-03-30 13:16:11-03","F","FMNH-SEEDPLANTS","V0100619F","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya",NA,NA,"J. C. Lindeman & J. H. de Haas","1610","1966","6","17","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0100619F","V0100619F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"551","2020-03-16 20:13:09-03","F","FMNH-SEEDPLANTS","V0100620F","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya",NA,NA,"G. Klug","3004","1933","4",NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0100620F","V0100620F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"552","2020-03-25 14:04:59-03","F","FMNH-SEEDPLANTS","V0100621F","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya",NA,NA,"R. Guillén","1951","1994","6","27","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,"V0100621F","V0100621F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"553","2015-03-07 08:37:59-03","F","FMNH-SEEDPLANTS","V0100622F","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya",NA,NA,NA,NA,NA,NA,NA,"Guyana",NA,NA,NA,"-58.7017","4.7364",NA,NA,NA,NA,NA,"V0100622F","V0100622F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"554","2020-03-31 16:18:55-03","F","FMNH-SEEDPLANTS","V0100623F","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya",NA,NA,"D. Rodríguez","334","1910","5","3","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,"V0100623F","V0100623F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"555","2020-03-31 16:20:22-03","F","FMNH-SEEDPLANTS","V0100624F","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya",NA,NA,"D. Rodríguez","334","1910","5","3","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,"V0100624F","V0100624F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"556","2020-03-31 16:21:23-03","F","FMNH-SEEDPLANTS","V0100625F","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya",NA,NA,"D. Rodríguez","334","1910","5","3","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,"V0100625F","V0100625F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"557","2020-03-30 13:17:36-03","F","FMNH-SEEDPLANTS","V0100626F","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya",NA,NA,"L. B. Smith & R. M. Klein","11715","1957","2","23","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0100626F","V0100626F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"558","2020-03-30 13:20:47-03","F","FMNH-SEEDPLANTS","V0100627F","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya",NA,NA,NA,"742",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0100627F","V0100627F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"559","2020-03-30 13:23:15-03","F","FMNH-SEEDPLANTS","V0100628F","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya",NA,NA,NA,NA,"1839",NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0100628F","V0100628F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"560","2020-03-30 13:25:10-03","F","FMNH-SEEDPLANTS","V0100629F","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya",NA,NA,"G. G. Hatschbach","19909","1968","4","11","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0100629F","V0100629F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"561","2020-03-25 14:05:03-03","F","FMNH-SEEDPLANTS","V0100630F","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya",NA,NA,"H. H. Rusby","952","1886","5",NA,"Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,"V0100630F","V0100630F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"562","2020-03-16 20:14:48-03","F","FMNH-SEEDPLANTS","V0100631F","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya",NA,NA,"G. Klug","2067","1931","3",NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0100631F","V0100631F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"563","2020-03-16 20:16:19-03","F","FMNH-SEEDPLANTS","V0100632F","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya",NA,NA,"R. B. Foster","2571","1973","8","12","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0100632F","V0100632F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"564","2020-03-25 14:05:06-03","F","FMNH-SEEDPLANTS","V0100633F","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya",NA,NA,"E. Wade Davis & N. Marshall","1063","1981","5","29","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,"V0100633F","V0100633F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"565","2020-03-16 20:19:16-03","F","FMNH-SEEDPLANTS","V0100634F","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya",NA,NA,"G. Weiss","236","1964","2","26","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0100634F","V0100634F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"566","2020-03-16 20:20:59-03","F","FMNH-SEEDPLANTS","V0100635F","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya",NA,NA,"J. Schunke V.","8327","1975","4","29","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0100635F","V0100635F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"567","2020-03-16 20:24:15-03","F","FMNH-SEEDPLANTS","V0100637F","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya",NA,NA,"G. Klug","4060","1935","4",NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0100637F","V0100637F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"568","2020-03-23 15:11:55-03","F","FMNH-SEEDPLANTS","V0100638F","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya",NA,NA,"J. A. Steyermark","90034","1961","11","25","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,"V0100638F","V0100638F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"569","2020-03-30 13:26:41-03","F","FMNH-SEEDPLANTS","V0100639F","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya",NA,NA,"J. S. Blanchet","1721","1834","1","4","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0100639F","V0100639F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"570","2019-06-11 13:22:01-03","F","FMNH-SEEDPLANTS","V0359776F","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya",NA,"R. P. Wunderlin","J. Schunke V.","8327","1975","4","29","Peru","San Martín",NA,NA,"-76.8333","-7",NA,NA,NA,NA,NA,"V0359776F","V0359776F_01 V0359776F_02","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"8327",NA
"571","2019-06-11 13:44:04-03","F","FMNH-SEEDPLANTS","V0359779F","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya",NA,"R. P. Wunderlin","H. S. Irwin","31164","1971","2","27","Brazil","Bahia",NA,NA,"-42","-11",NA,NA,NA,NA,NA,"V0359779F","V0359779F_01 V0359779F_02","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"31164",NA
"572","2019-06-11 13:44:35-03","F","FMNH-SEEDPLANTS","V0359780F","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya",NA,"L. B. Smith","G. G. Hatschbach","18664","1968","3","7","Brazil","Paraná",NA,NA,"-51","-24",NA,NA,NA,NA,NA,"V0359780F","V0359780F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"18664",NA
"573","2019-06-11 13:41:54-03","F","FMNH-SEEDPLANTS","V0359781F","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya",NA,"R. P. Wunderlin","G. Klug","2073","1931","3",NA,"Peru","Loreto",NA,NA,"-75","-4",NA,NA,NA,NA,NA,"V0359781F","V0359781F_01 V0359781F_02","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"2073",NA
"574","2017-11-22 14:07:24-02","F","FMNH-SEEDPLANTS","V0446733F","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya",NA,NA,"P. Acevedo-Rodríguez","14392","2004","8","18","Peru","Madre de Dios",NA,"Rio Amigillo (Amigió)","-70.10039","-12.56944",NA,NA,NA,NA,NA,"V0446733F","V0446733F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"575","2019-09-04 18:28:54-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Bauhinia","spicata","Bauhinia spicata",NA,NA,"F. Sellow","s.n.","1836",NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Holotype",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
