"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","scientificNameAuthorship","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1589","2019-07-02 15:56:01-03","UEM","HUEM","24785","S","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"J.R.Pirani; L.R.Parra; J.V.Coffani-Nunes; M.T.V.A.Campos; P.T.Sano","CFSC12711",NA,"Brasil",NA,NA,"Arvoreta, em solo arenoso. Cálice verde-vináceo, pétalas roxas. Estames com filetes lilases, esbranquiçados na base, anteras amarelas na base, arroxeadas no ápice.","HUEM000014618","1991","09","01",NA,NA,"(Aubl.) DC.","Minas Gerais","Parque Nacional da Serra do Cipó,, campo próximo à Sede do IBAMA do Alto Palácio",NA,NA,"HUEM000014618","J.R.Pirani; ! Ricardo Pacífico","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,"26557","auto",NA,NA,"1992",NA,NA,NA,NA,NA,NA,NA
"1590","2019-07-02 15:56:01-03","UEM","HUEM","24678","S","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"H.C.Souza","31",NA,"Brasil",NA,NA,"Arbusto de aproximadamente 60cm; flores coloração roxa. Borda da mata.","HUEM000014693","1994","04","12",NA,NA,"(Aubl.) DC.","Minas Gerais","Serra do Cipó, capão da mata da bifurcação após es",NA,NA,"HUEM000014693","Ricardo Pacifico","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,"26557","auto",NA,NA,"2015","06",NA,NA,NA,NA,NA,NA
"1591","2020-11-05 13:53:53-03","UNIRIO","HUNI","249","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","hispida","Rhynchanthera hispida",NA,"C.P. Bove; A. Gil; C.B. Moreira","531",NA,"Brasil",NA,NA,"Material em meio líquido e herborizado. Arbusto com ca. 1 m altura. Flor cor rosa-choque, com 5 pétalas. Fruto seco deiscente. Habitat: Na beira de lago, a ca. 20 cm de profundidade Habito: Arbusto","HUNI00000249","1999","11","11",NA,NA,"Naudin","Goiás","Estrada Jussara-Aragarças, a 111 Km de Jussara.",NA,NA,NA,"S.A. Bastos","Goiás","-50.1403007507324","-15.9343996047974",NA,"63502","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1592","2020-09-18 09:33:04-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Cochlospermaceae","Rhynchanthera","rostrata","Rhynchanthera rostrata",NA,"Daly, DC","7112",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Malvales","Furtado, C","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1593","2020-11-12 17:01:45-03","UEL","FUEL","19365","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Nakajima, JN; Romero, R","104",NA,"Brasil",NA,NA,NA,"FUEL005330","1993","05","10","Tracheophyta","Myrtales","(Aubl.) DC.","Minas Gerais","Estação Ecológica do Panga, borda de vereda",NA,NA,NA,NA,"Uberlândia","-48.2771987915039","-18.9186000823975",NA,"58223","auto",NA,NA,"2017","09","25",NA,NA,NA,NA,NA
"1594","2019-11-01 15:04:34-03","UnB","UB","30706","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Barbosa-Silva, D","12","Southern America","Brasil",NA,NA,"Folha alterna, nos nós saem dois ramos, além das folhas, pêlo no caule e nas folhas, flor na axila dos ramos terminais, pêlo nos frutos e sépalas, sépalas persistem nos frutos.Planta encontrada mais freqüentemente associada a murundus.&nf;Material test",NA,"2006","07","20","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","Estação Ecológica de Águas Emendadas, próximo ao córrego Vereda Grande.",NA,NA,NA,NA,"Planaltina","-47.583333","-15.533333",NA,NA,NA,"-47.583333","-15.533333",NA,NA,NA,NA,NA,NA,NA,NA
"1595","2019-11-01 15:04:32-03","UnB","UB","208286","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Nakajima, JN; Versiane, AFA; Pacheco, RA; Contro, FL","5045","Southern America","Brasil",NA,NA,"Subarbusto, ca. 1m alt. Cálice verde, corola arroxeada, base alva, anteras creme, estaminódios com ápice roxo; Campo úmido, beira da estrada",NA,"2012","04","24","Dicotyledoneae",NA,"(Aubl.) DC.","Goiás","Serra dos Pireneus, BR 070, ca. 5km da cidade, marco 9 do PE dos Pireneus",NA,NA,NA,NA,"Cocalzinho de Goiás","-48.881111","-15.789444",NA,NA,NA,"-48.881111","-15.789444",NA,NA,NA,NA,NA,NA,NA,NA
"1596","2019-11-01 15:04:32-03","UnB","UB","101231","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Lima, N","218","Southern America","Brasil",NA,NA,NA,NA,"1968","05",NA,"Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal",NA,NA,NA,NA,"Renner, SS","Brasília","-47.9296989440918","-15.7797002792358",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1597","2019-11-01 15:04:32-03","UnB","UB","101234","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Cardoso","s.n.","Southern America","Brasil",NA,NA,NA,NA,"1967","05","10","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal",NA,NA,NA,NA,"Renner, SS","Brasília","-47.9296989440918","-15.7797002792358",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1598","2019-11-01 15:04:32-03","UnB","UB","101271","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Filho, JMJ","s.n.","Southern America","Brasil",NA,NA,NA,NA,"1999","07","08","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal",NA,NA,NA,NA,"Filho, JMJ","Brasília","-47.9296989440918","-15.7797002792358",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1599","2019-11-01 15:04:32-03","UnB","UB","101283","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Lima, N","227","Southern America","Brasil",NA,NA,NA,NA,"1968","05",NA,"Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal",NA,NA,NA,NA,"Munhoz, CBR","Brasília","-47.9296989440918","-15.7797002792358",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1600","2019-11-01 15:04:32-03","UnB","UB","101311","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Lima, N","146","Southern America","Brasil",NA,NA,NA,NA,"1968","03","29","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","Campus da Universidade de Brasília",NA,NA,NA,"Renner, SS","Brasília","-47.9296989440918","-15.7797002792358",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1601","2019-11-01 15:04:32-03","UnB","UB","101259","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Pires, JM","9135","Southern America","Brasil",NA,NA,NA,NA,"1963","04","16","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","Campus da Universidade de Brasília",NA,NA,NA,"Renner, SS","Brasília","-47.9296989440918","-15.7797002792358",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1602","2019-11-01 15:04:32-03","UnB","UB","101247","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Filho, PCA","13","Southern America","Brasil",NA,NA,NA,NA,"1983","06","14","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","Campus da Universidade de Brasília",NA,NA,NA,"Renner, SS","Brasília","-47.9296989440918","-15.7797002792358",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1603","2019-11-01 15:04:32-03","UnB","UB","101229","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Martin, R","479","Southern America","Brasil",NA,NA,NA,NA,"1965","07","29","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","Campus da Universidade de Brasília",NA,NA,NA,"Renner, SS","Brasília","-47.9296989440918","-15.7797002792358",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1604","2019-11-01 15:04:32-03","UnB","UB","101246","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Heringer, EP","8409/603","Southern America","Brasil",NA,NA,NA,NA,"1961","06","12","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","Fundação Zoobotânica",NA,NA,NA,"Renner, SS","Brasília","-47.9296989440918","-15.7797002792358",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1605","2019-11-01 15:04:32-03","UnB","UB","101263","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Taxonomy Class of Universidade de Brasília","125","Southern America","Brasil",NA,NA,NA,NA,"1973","06",NA,"Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","Guará",NA,NA,NA,"Renner, SS","Brasília","-47.9296989440918","-15.7797002792358",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1606","2019-11-01 15:04:32-03","UnB","UB","101245","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Heringer, EP","8479/673","Southern America","Brasil",NA,NA,NA,NA,"1961","07","18","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","Hôrto do Guará",NA,NA,NA,"Renner, SS","Brasília","-47.9296989440918","-15.7797002792358",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1607","2019-11-01 15:04:32-03","UnB","UB","101244","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Heringer, EP","13871","Southern America","Brasil",NA,NA,NA,NA,"1974","06","13","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","Parque do Guará",NA,NA,NA,"Renner, SS","Brasília","-47.9296989440918","-15.7797002792358",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1608","2019-11-01 15:04:32-03","UnB","UB","101265","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Pires, JM","9012","Southern America","Brasil",NA,NA,NA,NA,"1963","04","12","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","Parque Florestal",NA,NA,NA,"Munhoz, CBR","Brasília","-47.9296989440918","-15.7797002792358",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1609","2019-11-01 15:04:32-03","UnB","UB","172584","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Petracco, P","s.n.","Southern America","Brasil",NA,NA,"Projeto FAP - DF Biodiversidade de áreas úmidas.",NA,"2009","07","15","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","Parque Nacional de Brasilia, Lagoa do Henrique, ponto 1.",NA,NA,NA,NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1610","2019-11-01 15:04:32-03","UnB","UB","134447","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Conceição, GM","305","Southern America","Brasil",NA,NA,"Flor lilás.; Arbusto.; Cerrado",NA,"1998","08","20","Dicotyledoneae",NA,"(Aubl.) DC.","Maranhão","Parque Estadual do Mirador",NA,NA,NA,"Munhoz, CBR","Mirador","-44.3630981445312","-6.37083005905151",NA,"176498","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1611","2019-11-01 15:04:32-03","UnB","UB","134443","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Heringer, EP","5392","Southern America","Brasil",NA,NA,"Flores roxas e lilás.; Herbácea.",NA,"1956","10","15","Dicotyledoneae",NA,"(Aubl.) DC.","Minas Gerais","Margem da lagoa",NA,NA,NA,"Renner, SS","Lagoa Santa","-43.8897018432617","-19.6271991729736",NA,"12338","auto",NA,NA,"1987",NA,NA,NA,NA,NA,NA,NA
"1612","2019-11-01 15:04:34-03","UnB","UB","7488","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Cardoso, CFR; Proença, CEB; França, F; Melo, E","45","Southern America","Brasil",NA,NA,"Pétala roxa; filete roxo; antera amarelo-esverdeada; flor pentâmera com 1 estame maior e 4 menores.; Arbusto 2m. Flor roxa; Brejo.",NA,"1997","05","15","Dicotyledoneae",NA,"(Aubl.) DC.","Bahia","Rodovia BA-242 entre Baianópolis e Barreiras","690","690",NA,"Munhoz, CBR","Baianópolis","-44.613889","-12.212778",NA,NA,NA,"-44.613889","-12.212778",NA,NA,NA,NA,NA,NA,NA,NA
"1613","2019-11-01 15:04:32-03","UnB","UB","23542","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Miranda, SC; Proença, CEB; Turma de Botânica de Campo","1036","Southern America","Brasil",NA,NA,"Flores velhas de cor arroxeada e jovens com as bases das pétalas amareladas. Botões florais e estames roxos.; Arbusto 1m. Flor róseo-arroxeadas. Fruto amarronzado.; vereda.",NA,"2006","09","21","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","Estação Ecológica de Águas Emendadas","1150","1150",NA,"Amaral, AG","Planaltina","-47.607222","-15.574167",NA,NA,NA,"-47.607222","-15.574167",NA,NA,NA,NA,NA,NA,NA,NA
"1614","2019-11-01 15:04:32-03","UnB","UB","101254","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Irwin, HS","13099","Southern America","Brasil",NA,NA,NA,NA,"1966","02","23","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","Entre Taguatinga e Brazlândia",NA,NA,NA,"Renner, SS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1615","2019-11-01 15:04:32-03","UnB","UB","101228","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Irwin, HS","8150","Southern America","Brasil",NA,NA,NA,NA,"1965","09","10","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal",NA,NA,NA,NA,"Renner, SS","Taguatinga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1616","2019-11-01 15:04:32-03","UnB","UB","101232","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Kirkbride Junior, JH","5201","Southern America","Brasil",NA,NA,NA,NA,"1983","04","11","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","Represa Saia Velha",NA,NA,NA,"Renner, SS",NA,"-47.933333","-16.033333",NA,NA,NA,"-47.933333","-16.033333",NA,NA,NA,NA,NA,NA,NA,NA
"1617","2019-11-01 15:04:32-03","UnB","UB","101233","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Kirkbride Junior, JH","4804","Southern America","Brasil",NA,NA,NA,NA,"1982","06","08","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","Ribeirão do Gama",NA,NA,NA,"Renner, SS",NA,"-47.883333","-15.866667",NA,NA,NA,"-47.883333","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA
"1618","2019-11-01 15:04:32-03","UnB","UB","101251","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Kirkbride Junior, JH","4750","Southern America","Brasil",NA,NA,NA,NA,"1982","05","05","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal",NA,NA,NA,NA,"Renner, SS","Brazlândia","-48.2","-15.7",NA,NA,NA,"-48.2","-15.7",NA,NA,NA,NA,NA,NA,NA,NA
"1619","2019-11-01 15:04:32-03","UnB","UB","101235","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Botelho, MB","4","Southern America","Brasil",NA,NA,NA,NA,"1979",NA,NA,"Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal",NA,NA,NA,NA,"Renner, SS","Núcleo Bandeirante",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1620","2019-11-01 15:04:32-03","UnB","UB","101236","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Bueno, P","13","Southern America","Brasil",NA,NA,NA,NA,"1979","04","26","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal",NA,NA,NA,NA,"Renner, SS","Núcleo Bandeirante",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1621","2019-11-01 15:04:32-03","UnB","UB","101237","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Bernd, RB","15","Southern America","Brasil",NA,NA,NA,NA,"1979","05","30","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","CAESB, 4.4km ao NNE de Brasília",NA,NA,NA,"Renner, SS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1622","2019-11-01 15:04:32-03","UnB","UB","101238","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Piau, ES","s.n.","Southern America","Brasil",NA,NA,NA,NA,"1979","04","19","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","Chapada da Contagem",NA,NA,NA,"Renner, SS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1623","2019-11-01 15:04:32-03","UnB","UB","101239","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Oliveira, GF","3","Southern America","Brasil",NA,NA,NA,NA,"1982","09","02","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","Córrego Quinze",NA,NA,NA,"Renner, SS","Brasília","-47.633333","-15.683333",NA,NA,NA,"-47.633333","-15.683333",NA,NA,NA,NA,NA,NA,NA,NA
"1624","2019-11-01 15:04:32-03","UnB","UB","101240","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Mêes, IB","15","Southern America","Brasil",NA,NA,NA,NA,"1979","04","26","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","9.4km ao WSW de Brasília",NA,NA,NA,"Renner, SS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1625","2019-11-01 15:04:32-03","UnB","UB","101241","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Bernd, RB","14","Southern America","Brasil",NA,NA,NA,NA,"1980","09","20","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","Córrego Riacho Fundo",NA,NA,NA,"Renner, SS",NA,"-47.966667","-15.883333",NA,NA,NA,"-47.966667","-15.883333",NA,NA,NA,NA,NA,NA,NA,NA
"1626","2019-11-01 15:04:32-03","UnB","UB","101248","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Gusmão, JF","19","Southern America","Brasil",NA,NA,NA,NA,"1979","04","26","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","9.4km ao WSW de Brasília",NA,NA,NA,"Renner, SS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1627","2019-11-01 15:04:32-03","UnB","UB","101255","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Irwin, HS","13169","Southern America","Brasil",NA,NA,NA,NA,"1966","02","26","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","10km ao E de Sobradinho",NA,NA,NA,"Renner, SS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1628","2019-11-01 15:04:32-03","UnB","UB","101256","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Irwin, HS","8521","Southern America","Brasil",NA,NA,NA,NA,"1965","09","21","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","5km ao S de Brasília",NA,NA,NA,"Renner, SS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1629","2019-11-01 15:04:32-03","UnB","UB","101257","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Batista, ML","14","Southern America","Brasil",NA,NA,NA,NA,"1979","04","26","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal",NA,NA,NA,NA,"Renner, SS","Núcleo Bandeirante",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1630","2019-11-01 15:04:32-03","UnB","UB","101258","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Gonzales, MI","21","Southern America","Brasil",NA,NA,NA,NA,"1979","04","26","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","9.4km ao WSW de Brasília",NA,NA,NA,"Renner, SS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1631","2019-11-01 15:04:32-03","UnB","UB","101266","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Croat, TB","53650","Southern America","Brasil",NA,NA,NA,NA,"1982","06","22","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","Chapada da Contagem",NA,NA,NA,"Munhoz, CBR",NA,"-48.883333","-15.616667",NA,NA,NA,"-48.883333","-15.616667",NA,NA,NA,NA,NA,NA,NA,NA
"1632","2019-11-01 15:04:32-03","UnB","UB","101264","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Pires, JM","9343","Southern America","Brasil",NA,NA,NA,NA,"1963","04","21","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal",NA,NA,NA,NA,"Renner, SS","Sobradinho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1633","2019-11-01 15:04:32-03","UnB","UB","101267","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Dias, TAB","81","Southern America","Brasil",NA,NA,NA,NA,"1992","05","05","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal",NA,NA,NA,NA,"Munhoz, CBR","Brasília","-47.383333","-15.883333",NA,NA,NA,"-47.383333","-15.883333",NA,NA,NA,NA,NA,NA,NA,NA
"1634","2019-11-01 15:04:32-03","UnB","UB","101268","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Ratter, JA","2866","Southern America","Brasil",NA,NA,NA,NA,"1976","04","08","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","Córrego Cabeça de Veado",NA,NA,NA,"Wurdack, JJ","Brasília","-47.85","-15.866667",NA,NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA
"1635","2019-11-01 15:04:32-03","UnB","UB","101273","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Sato, MN","6","Southern America","Brasil",NA,NA,NA,NA,"1984",NA,NA,"Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","Córrego Vicente Pires",NA,NA,NA,"Munhoz, CBR","Brasília","-48.016667","-15.783333",NA,NA,NA,"-48.016667","-15.783333",NA,NA,NA,NA,NA,NA,NA,NA
"1636","2019-11-01 15:04:32-03","UnB","UB","101274","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Taveira, JAM","13","Southern America","Brasil",NA,NA,NA,NA,"1979","04","26","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","9.4km ao WSW de Brasília",NA,NA,NA,"Munhoz, CBR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1637","2019-11-01 15:04:32-03","UnB","UB","101277","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Soares, AMQ","5","Southern America","Brasil",NA,NA,NA,NA,"1984","03","27","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","Córrego Vicente Pires",NA,NA,NA,"Munhoz, CBR","Brasília","-48.016667","-15.783333",NA,NA,NA,"-48.016667","-15.783333",NA,NA,NA,NA,NA,NA,NA,NA
"1638","2019-11-01 15:04:32-03","UnB","UB","101278","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Sato, ES","19","Southern America","Brasil",NA,NA,NA,NA,"1979","04","26","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","9.4km ao WSW de Brasília",NA,NA,NA,"Munhoz, CBR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1639","2019-11-01 15:04:32-03","UnB","UB","101279","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Ulhoa, SC","21","Southern America","Brasil",NA,NA,NA,NA,"1984","03","27","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","Perto do DF",NA,NA,NA,"Munhoz, CBR",NA,"-48.016667","-15.783333",NA,NA,NA,"-48.016667","-15.783333",NA,NA,NA,NA,NA,NA,NA,NA
"1640","2019-11-01 15:04:32-03","UnB","UB","101280","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Cardoso, MA","22","Southern America","Brasil",NA,NA,NA,NA,"1979","04","26","Dicotyledoneae",NA,"(Aubl.) DC.","Distrito Federal","9.4km ao WSW de Brasília",NA,NA,NA,"Munhoz, CBR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
