"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","class","dayIdentified","fieldNumber","individualCount","relatedCatalogItem","sex"
"1","2021-03-15 16:37:00-03","NY","NYBG","590551","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","R. M. Harley","27024","1988","11","28","South America","Brazil","Bahia","Paramirim","Rio Paramirim, 4km da cidade na estrada para Agua Quente","-42.22","-13.43","640","640","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=49763' target='other'> <mi>dwc_moreinfo</mi></a>","NY00590551","NY00590551_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","2021-03-15 16:37:00-03","NY","NYBG","03485184","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","A. Fuentes","2293","1998","02","12","South America","Bolivia","Santa Cruz","Cordillera","Parque Nacional Kaa-Iya del Gran Chaco, Paleodunas 25 km. al NE de Palmar de las Islas.","-60.425","-19.2608","270",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3753982' target='other'> <mi>dwc_moreinfo</mi></a>","NY03485184",NA,"R. B. Setubal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","2021-03-15 16:37:00-03","NY","NYBG","945099","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","H. S. Irwin","23152","1969","02","12","South America","Brazil","Minas Gerais",NA,"Serra do Espinhaço, ca. 10 km N.E. of Francisco Sá, on road to Salinas","-43.4069","-16.4643","1100","1100","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1012022' target='other'> <mi>dwc_moreinfo</mi></a>","NY00945099","NY00945099_01 NY00945099_02","A. J. M. Leeuwenberg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","2021-03-15 16:37:00-03","NY","NYBG","590561","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","J. C. Lindeman","4497","1996","01","26","South America","Brazil","Paraná","Campo Mourao","3km N of campo Mourao","-52.3831","-24.0458",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=49759' target='other'> <mi>dwc_moreinfo</mi></a>","NY00590561","NY00590561_01 NY00590561_02","B. A. Krukoff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","2021-03-15 16:37:00-03","NY","NYBG","590556","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","R. M. Harley","27024","1988","11","28","South America","Brazil","Bahia","Paramirim","4km da cidade na estrada para Agua Quente","-42.22","-13.43","640","640","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=49751' target='other'> <mi>dwc_moreinfo</mi></a>","NY00590556","NY00590556_01","D. C. Zappi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","2021-03-15 16:37:00-03","NY","NYBG","590623","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","R. de Lemos Fróes","12675/41","1942","11","10","South America","Brazil","Bahia","Itambé","Sapucaia. Basin of Rio Pardo","-40.6242","-15.245",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=49754' target='other'> <mi>dwc_moreinfo</mi></a>","NY00590623","NY00590623_01","B. A. Krukoff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","2021-03-15 16:37:00-03","NY","NYBG","945273","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","G. G. Hatschbach","20402",NA,NA,NA,"South America","Brazil","Paraná","Jaguariaíva","Fda Chapada S. Antonio.","-49.7056","-24.2511",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1021772' target='other'> <mi>dwc_moreinfo</mi></a>","NY00945273","NY00945273_01 NY00945273_02 NY00945273_03","B. A. Krukoff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","2021-03-15 16:37:00-03","NY","NYBG","945101","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","G. T. Prance","18828","1973","10","12","South America","Brazil","Mato Grosso",NA,"Chapada dos Guimarães, just above Cachoeira Furada, Reserva Buriti","-55.8147419","-15.45169","720","720","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1012029' target='other'> <mi>dwc_moreinfo</mi></a>","NY00945101","NY00945101_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","2021-03-15 16:37:00-03","NY","NYBG","590559","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","L. Riedel","549",NA,NA,NA,"South America","Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=49752' target='other'> <mi>dwc_moreinfo</mi></a>","NY00590559","NY00590559_01","R. C. Barneby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","2021-03-15 16:37:00-03","NY","NYBG","590562","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","C. M. Christenson","1174","1979","09","16","South America","Brazil","Mato Grosso","Chapada dos Guimaraes",NA,"-55.7494","-15.4608",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=49760' target='other'> <mi>dwc_moreinfo</mi></a>","NY00590562","NY00590562_01","B. A. Krukoff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","2021-03-15 16:37:00-03","NY","NYBG","590560","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","A. Lima","61-3992","1961","11","01","South America","Brazil","Pernambuco","Buíque","Alto da Chapada de S. José, na descida para Brejo de S. José","-37.1556","-8.6233",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=49756' target='other'> <mi>dwc_moreinfo</mi></a>","NY00590560","NY00590560_01","B. A. Krukoff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2021-03-15 16:37:00-03","NY","NYBG","945102","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","J. M. Pires","17140","1980","09","17","South America","Brazil","Mato Grosso","Chapada dos Guimarães",NA,"-55.7494","-15.4608",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1012031' target='other'> <mi>dwc_moreinfo</mi></a>","NY00945102","NY00945102_01","J. M. Pires",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2021-03-15 16:37:00-03","NY","NYBG","590552","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","J. R. Pirani","1993","1987","02","13","South America","Brazil","Bahia","Seabra",NA,"-41.7703","-12.4186","900","900","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=49764' target='other'> <mi>dwc_moreinfo</mi></a>","NY00590552","NY00590552_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-15 16:37:00-03","NY","NYBG","1015804","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","K. Andrade","331","1996","02","24","South America","Brazil","Pernambuco","Buíque","Estrada Buíque - Catimbau.","-37.1542","-8.625","799","799","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1112385' target='other'> <mi>dwc_moreinfo</mi></a>","NY01015804","NY01015804_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-15 16:37:00-03","NY","NYBG","945103","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","G. Gardner","2661","1836",NA,NA,"South America","Brazil","Piauí",NA,NA,NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1012034' target='other'> <mi>dwc_moreinfo</mi></a>","NY00945103","NY00945103_01 NY00945103_02","B. A. Krukoff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-15 16:37:00-03","NY","NYBG","590555","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","R. M. Harley","19142","1977","02","27","South America","Brazil","Bahia","Gentio do Ouro","Serra do Açuruá. 5.6km S of Sao Inácio on the road to Gentio do Ouro","-42.73","-11.13","500","500","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=49758' target='other'> <mi>dwc_moreinfo</mi></a>","NY00590555","NY00590555_01","B. A. Krukoff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-15 16:37:00-03","NY","NYBG","945098","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","B. Maguire","56946","1963","09","30","South America","Brazil","Mato Grosso","Alto Garças","Alto Garca, 450 km past Cuiaba en route to Goiania.","-53.5281","-16.9442","830","830","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1012020' target='other'> <mi>dwc_moreinfo</mi></a>","NY00945098","NY00945098_01 NY00945098_02","B. A. Krukoff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-03-15 16:37:00-03","NY","NYBG","951648","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","J. S. Blanchet","2918",NA,NA,NA,"South America","Brazil","Bahia",NA,"Serra Açurua",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1068891' target='other'> <mi>dwc_moreinfo</mi></a>","NY00951648","NY00951648_01",NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2021-03-15 16:37:00-03","NY","NYBG","590554","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","H. S. Irwin",NA,"1971","02","20","South America","Brazil","Bahia","Morro do Chapéu","Serra do Tombador, ca. 22km W of Morro do Chapéu","-41.1558","-11.5503","1000","1000","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=49757' target='other'> <mi>dwc_moreinfo</mi></a>","NY00590554","NY00590554_01","B. A. Krukoff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2021-03-15 16:37:00-03","NY","NYBG","590553","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","D. de Andrade-Lima",NA,"1973","08","18","South America","Brazil","Bahia","Remanso","Margem BR-235","-42.0814","-9.6219",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=49761' target='other'> <mi>dwc_moreinfo</mi></a>","NY00590553","NY00590553_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2021-03-15 16:37:00-03","NY","NYBG","590557","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","G. G. Hatschbach","44149","1981","10","11","South America","Brazil","Bahia","Ibotirama","Rod. BR-242, 10km L de Ibotirama","-43.22","-12.18",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=49753' target='other'> <mi>dwc_moreinfo</mi></a>","NY00590557","NY00590557_01","G. G. Hatschbach",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2021-03-15 16:37:00-03","NY","NYBG","945276","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","H. S. Irwin","23152","1969","02","12","South America","Brazil","Minas Gerais",NA,"Serra do Espinhaço, ca. 10 km N.E. of Francisco Sá, on road to Salinas","-43.4069","-16.4643","1100","1100","separate fruit","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1022193' target='other'> <mi>dwc_moreinfo</mi></a>","NY00945276","NY00945276_01 NY00945276_02","A. J. M. Leeuwenberg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2021-03-15 16:37:00-03","NY","NYBG","945274","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","J. P. P. Carauta","758","1969","01","24","South America","Brazil","Mato Grosso do Sul","Campo Grande","Perto da Lagoa.","-54.6464","-20.4431",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1021790' target='other'> <mi>dwc_moreinfo</mi></a>","NY00945274","NY00945274_01 NY00945274_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2021-03-15 16:37:00-03","NY","NYBG","945104","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","G. Gardner","2661",NA,NA,NA,"South America","Brazil","Piauí",NA,NA,NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1012039' target='other'> <mi>dwc_moreinfo</mi></a>","NY00945104","NY00945104_01 NY00945104_02","B. A. Krukoff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2021-03-15 16:37:00-03","NY","NYBG","590558","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","A. Lima","61-3616","1961","01","07","South America","Brazil","Pernambuco","Petrolina","2km da cidade","-40.5006","-9.3986",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=49755' target='other'> <mi>dwc_moreinfo</mi></a>","NY00590558","NY00590558_01","B. A. Krukoff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2021-03-15 16:37:00-03","NY","NYBG","590550","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","J. R. Pirani","1993","1987","02","13","South America","Brazil","Bahia","Seabra",NA,"-41.7703","-12.4186","900","900","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=49762' target='other'> <mi>dwc_moreinfo</mi></a>","NY00590550","NY00590550_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2021-03-15 16:37:00-03","NY","NYBG","590549","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","M. J. N. Rodal","502","1995","03","16","South America","Brazil","Pernambuco","Buíque","Catimbau, Trilha das Torres","-37.17","-8.62","790","790","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=49750' target='other'> <mi>dwc_moreinfo</mi></a>","NY00590549","NY00590549_01","D. C. Daly; D. Witzeman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2021-03-15 16:37:00-03","NY","NYBG","945100","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","G. T. Prance","18882","1973","10","12","South America","Brazil","Mato Grosso","Chapada dos Guimarães","Cerradão behind Colegio de Buriti.","-55.80725","-15.415111","720","720","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1012028' target='other'> <mi>dwc_moreinfo</mi></a>","NY00945100","NY00945100_01","R. C. Barneby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2021-02-08 11:09:09-03","UNESP-IBB","BOTU","21846","PreservedSpecimen","Plantae",NA,NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Amaral Jr., A.","262","1998","10","17",NA,"Brasil","Mato Grosso do Sul","Anaurilândia",NA,"-52.867778","-22.383611",NA,NA,NA,"arbusto de 2,5m de alt, flores esverdeadas","BOTU021846",NA,"Zappi, D.",NA,"52°52'04w","22°23'01s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2021-03-30 12:43:11-03","EAO","IAN","131044","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Irwin, HS; Santos, RR dos","23152","1939","02","12","Southern America","Brasil","Minas Gerais",NA,"Wooded slopes and adjacents, cerrado, ca. 10km N.E. of Francisco Sá, road to Salinas.",NA,NA,"1000","1000",NA,"Lin to c. 15m high. ruit green.","IAN131044",NA,"Leeuwenberg, AJM",NA,NA,NA,"1970",NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2021-03-30 12:43:11-03","EAO","IAN","157988","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Pires, JM; Furtado, PP","17140","1980","09","17","Southern America","Brasil","Mato Grosso","Chapada dos Guimarães",NA,"-55.749698638916","-15.460599899292",NA,NA,NA,"Arborescente de 1-1,5m de altura; flor branca; casca grossa.","IAN157988",NA,"Pires, JM",NA,NA,NA,"1980","107042","auto",NA,NA,NA,NA,NA,NA,NA
"32","2021-03-30 12:43:11-03","EAO","IAN","160928","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Santos, JUM dos; Rosário, CS","435","1982","11","22","Southern America","Brasil","Mato Grosso","Chapada dos Guimarães","Rodovia entre Cuiabá e Chapada. Cerrado, solo arenoso.","-55.749698638916","-15.460599899292",NA,NA,NA,"Arbusto com cerca de 1,30m de altura; frutos imaturos verde.","IAN160928",NA,"Silva, MG da",NA,NA,NA,"1983","107042","auto",NA,NA,NA,NA,NA,NA,NA
"33","2013-07-03 11:07:56-03","EBDA","BAH","4499","S","Plantae",NA,NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","R.M.Rarley","19142","1977","02","27",NA,"Brasil","Bahia",NA,"Serra do Açuruá. 5,6km S de São Inácio","-42.733333","-11.133333","500","500",NA,"Erect shrub to 2m. With main stem 3cm in diam. Stems greenish brown winth scattered pale horizontally elongate lenticels and pale vertical shallow fissures. Leaves mid-green above; paler beneath. Sepals yellon green. Corolla white. Stamens white.",NA,NA,"B.A.Krukoff",NA,"42W 44'","11S 08'","1979",NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","2013-07-03 11:07:56-03","EBDA","BAH","9303","S","Plantae",NA,NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2019-10-09 11:18:25-03","UFBA","ALCB","54077","PreservedSpecimen","Plantae","Dicotyledon",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Loureiro, DM; Alves, L. de J.; Guedes, ML; Santana, DL","189","2001","06","03","Southern America","Brasil","Bahia","Lençóis","Chapada Diamantina, Assentamento Rio Bonito, área de reserva","-41.18","-12.34",NA,NA,NA,"1,0m. Folhas cartáceas, discolores, face abaxial pubescente. Frutos maduros marrons.; Área em regeneração, substrato arenoso.",NA,NA,"Guedes, ML",NA,"-41.18","-12.34","2001",NA,NA,"09",NA,NA,NA,NA,NA,NA
"36","2019-10-09 11:18:25-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Silva, MM da; Santos, CC dos; Rocha, ACS; Silva, BM da","429","2000","07","03","Southern America","Brasil","Bahia","Casa Nova","Baixo Médio São Francisco, 5 km na estrada para Pau a Pique","-41.645833","-9.344167","596","596",NA,"ca. de 1,0 m de altura. Folhas papiráceas, verde-claro. Flores verde-claro. Odor adocicado.",NA,NA,NA,NA,"-41.645833","-9.344167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2020-02-08 09:22:06-03","NBC","NL-BOTANY","U.1404968","PreservedSpecimen","Plantae",NA,"Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Prance GT; Lleras E; Coelho DF",NA,"1973","10","12","Southern America","Brazil",NA,NA,"Plants of Brazilian Amazonia. Chapada dos Guimarães, cerradão behinde Colegio de Buriti.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1404968 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1404968","NL-U1404968",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"38","2020-02-08 09:22:06-03","NBC","NL-BOTANY","U.1404969","PreservedSpecimen","Plantae",NA,"Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Harley RM",NA,"1977","02","27","Southern America","Brazil",NA,NA,"5.6 km S. of São Inácio on the road to Gentio do Ouro.","-42.733333","-11.133333",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1404969 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1404969","NL-U1404969",NA,NA,"-42.733333","-11.133333",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"39","2020-02-08 09:22:06-03","NBC","NL-BOTANY","WAG.1066035","PreservedSpecimen","Plantae",NA,"Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Malme GOA",NA,"1902","09","28","Southern America","Brazil",NA,NA,"Matto Grosso: Serra da Chaprava (?), pr. Vocca (?) da Serra.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1066035 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1066035","NL-WAG1066035",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"40","2020-02-08 09:22:06-03","NBC","NL-BOTANY","WAG.1066037","PreservedSpecimen","Plantae",NA,"Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Irwin HS; Reis dos Santos R; Souza R; Fonseca SF da",NA,"1969","02","12","Southern America","Brazil",NA,NA,"Estado de Minas Gerais Serra do Espinhaco. ca. 10 km N.E. of Francisco Sá, road to Salinas.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1066037 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1066037","NL-WAG1066037",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"41","2020-02-08 09:22:06-03","NBC","NL-BOTANY","WAG.1066038","PreservedSpecimen","Plantae",NA,"Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Hatschbach GG",NA,"1968","11","27","Southern America","Brazil",NA,NA,"Paraná (Brasil), Mun Jaguariaiva Fda. Chapada S. Antonio.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1066038 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1066038","NL-WAG1066038",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"42","2020-02-08 09:22:06-03","NBC","NL-BOTANY","WAG.1926175","PreservedSpecimen","Plantae",NA,"Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Harley RM",NA,"1988","11","28","Southern America","Brazil",NA,NA,"Projeto dos Campos Rupestres do Brasil. Bahia. Mun.: Paramirim. Rio Paramirim, 4km da cidade na estrada para Agua Quente. Entre pedras, perto do rio.","-42.216667","-13.433333",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1926175 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1926175","NL-WAG1926175",NA,NA,"-42.216667","-13.433333",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"43","2020-11-04 11:12:18-03","ESALQ","ESA","44987","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Souza, V.C.; Souza, J.P.; Duarte, A.R.; Miyagi, P.H.","18070.0","1997","06","14",NA,"Brasil","Mato Grosso","São José do Rio Claro","Fazenda Cachoeira de Pau. Savana Arborizada","-56.31","-13.52",NA,NA,NA,"Arbusto, ca. 1,8 m alt.; frutos creme.","ESA044987","ESA044987","Souza, V.C.",NA,"-56.31","-13.52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2020-11-04 11:12:18-03","ESALQ","ESA","34850","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Nave, A.G. et al.","1100.0","1997","02","20",NA,"Brasil","Mato Grosso","Chapada dos Guimarães",NA,"-55.749698638916","-15.460599899292",NA,NA,NA,NA,"ESA034850","ESA034850","Souza, V.C.",NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA
"45","2020-11-04 11:12:18-03","ESALQ","ESA","44986","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Dário, F.R.; Nave, A.G.; Lopes, R.F.; Bertani, D.F.","1121.0","1997","03","28",NA,"Brasil","Mato Grosso","Gaúcha do Norte","Estrada Gaúcha do Norte - Paranatinga. Floresta Estacional/Savana Arbórea Densa. Beira de estrada","-531.776","-133.061",NA,NA,NA,"Árvore. Altura de 5,0 m. Fruto marrom.","ESA044986","ESA044986","Souza, V.C.",NA,"-531,776","-133,061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
