"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","imagecode","scientificNameAuthorship","maximumElevationInMeters","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"165","2021-03-15 16:37:00-03","NY","NYBG","02098447","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","E. C. de O. Chagas","9443","2010","11","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2492539' target='other'> <mi>dwc_moreinfo</mi></a>","NY02098447","Magnoliophyta","Myrtales","E. C. de O. Chagas","Alagoas","Murici","Estação Ecológica de Murici","-35.9432983398438","-9.30667018890381",NA,"NY02098447_01","DC.",NA,"22851","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2021-03-15 16:37:00-03","NY","NYBG","01538808","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","R. Fonnegra G.","5113","1994","09","13","South America","Colombia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1820660' target='other'> <mi>dwc_moreinfo</mi></a>","NY01538808","Magnoliophyta","Myrtales","J. J. Wurdack","Antioquia","Nariño","Vereda Puente Linda, margen izquierda del río, Samaná.","-75.05","5.57","700","NY01538808_01","DC.","960",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-03-15 16:37:00-03","NY","NYBG","00986927","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","J. F. Pruski","3508","1987","10","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1273339' target='other'> <mi>dwc_moreinfo</mi></a>","NY00986927","Magnoliophyta","Myrtales","J. J. Wurdack","Acre","Rodrigues Alves","Ca. 30 Km upstream (south) on Rio Juruá of Cruzeiro do Sul. Seasonally deeply flooded várzea inventory site. Margins of fields and varzea.","-72.666667","-7.5",NA,"NY00986927_01","DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-03-15 16:37:00-03","NY","NYBG","3241165","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","J. J. De Granville","8935","1986","01","23","South America","French Guiana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3551157' target='other'> <mi>dwc_moreinfo</mi></a>","NY03241165","Magnoliophyta","Myrtales",NA,"Cayenne",NA,"Mont Galbao, Secteur Sud. Versant Ouest. Cambrouse.","-53.33","3.58","600",NA,"DC.","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2021-03-15 16:37:00-03","NY","NYBG","00986918","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","G. T. Prance","6901","1968","08","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1273330' target='other'> <mi>dwc_moreinfo</mi></a>","NY00986918","Magnoliophyta","Myrtales","J. J. Wurdack","Rondônia",NA,"Vicinity of Santa Barbara, 15 Km east of soil, Km 117","-63.0269515","-9.2532558",NA,"NY00986918_01","DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2021-03-15 16:37:00-03","NY","NYBG","00916774","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","C. C. Berg","P19829","1973","10","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=987071' target='other'> <mi>dwc_moreinfo</mi></a>","NY00916774","Magnoliophyta","Myrtales","J. J. Wurdack","Mato Grosso",NA,"Rio Aripuanã, 10 km downriver from lower part of Nucleo Pioneiro de Humboldt.","-59.35","-10.2",NA,"NY00916774_01","DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-03-15 16:37:00-03","NY","NYBG","00986931","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","A. S. L. da Silva","AS39","1977","10","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1273355' target='other'> <mi>dwc_moreinfo</mi></a>","NY00986931","Magnoliophyta","Myrtales","S. S. Renner; J. J. Wurdack","Pará","Marabá","Serra dos Carajás, 13 Km from mine head-quarters","-50.1587141","-6.0719944",NA,"NY00986931_01","DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2021-03-15 16:37:00-03","NY","NYBG","00916769","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","D. C. Daly","D453","1980","10","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=987032' target='other'> <mi>dwc_moreinfo</mi></a>","NY00916769","Magnoliophyta","Myrtales","J. J. Wurdack","Maranhão","Lago do Junco","Fazenda Bacaba, Doctor Haroldo. 5 km S of MA 119 from entrance 3 km NW of Lago do Junco.","-44.97","-4.43",NA,"NY00916769_01","DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2019-11-19 15:44:27-03","UNEB","HUNEB","9774","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Queiroz, E.P.","1310HBR 52054","2005","12","07",NA,"Brasil",NA,NA,NA,"HUNEB0009774","Angiospermae","Florideophycidae",NA,"Bahia","Salvador","Jardim Botânico de Salvador - JBSSA.","-38.510799407959","-12.9710998535156",NA,NA,"DC.",NA,"26018","auto","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2021-03-30 12:44:27-03","EAO","IAN","102856","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Oliveira, E","146","1959","11","22","Southern America","Brasil",NA,NA,NA,"IAN102856","Dicotiledônea",NA,"Goldenberg, R","Pará",NA,"Km 641/2 da Estrada Belém-Brasília.&nf;Terra firme, beira de estrada.",NA,NA,NA,NA,"DC.",NA,NA,NA,NA,"2016","06",NA,NA,NA,NA,NA,NA,NA
"175","2021-03-30 12:44:27-03","EAO","IAN","109669","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Irwin, HS","48678","1960","10","12","Southern America","Brasil",NA,NA,"Tree about 5m tall and 7cm in diam; buds green.","IAN109669","Dicotiledônea",NA,"Oliveira, AA","Amapá","Oiapoque","In forest. Lower and middle slopes of mt. tipac, frequent.","-51.316667","3.6","200",NA,"DC.","200",NA,NA,NA,"2018","03","26","-51.316667","3.6",NA,NA,NA,NA
"176","2021-03-30 12:44:27-03","EAO","IAN","154890","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Marinho, LR; Pinheiro, GS","618","1978","11","21","Southern America","Brasil",NA,NA,NA,"IAN154890","Dicotiledônea",NA,"Oliveira, AA","Maranhão",NA,"Estrada de Anajatuba.",NA,NA,NA,NA,"DC.",NA,NA,NA,NA,"2018","03","26",NA,NA,NA,NA,NA,NA
"177","2021-03-30 12:44:27-03","EAO","IAN","156055","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Cordeiro, MR","1623","1979","12","28","Southern America","Brasil",NA,NA,NA,"IAN156055","Dicotiledônea",NA,"Goldenberg, R","Pará",NA,"Fazenda Jabuti, capoeira.",NA,NA,NA,NA,"DC.",NA,NA,NA,NA,"2016","06",NA,NA,NA,NA,NA,NA,NA
"178","2021-03-30 12:44:27-03","EAO","IAN","161471","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Daly, DC; Campbell, DG","453","1980","10","04","Southern America","Brasil",NA,NA,NA,"IAN161471","Dicotiledônea",NA,"Goldenberg, R","Maranhão",NA,"Fazenda Bacaba, Doctor Haroldo. 5km S of MA 119 from entrance 3km NW of Lago do Junco. Hillside vegetation by trial & little-disturbed hilltop forest.","-44.966667","-4.433333",NA,NA,"DC.",NA,NA,NA,NA,"2016","06",NA,"-44.966667","-4.433333",NA,NA,NA,NA
"179","2021-03-30 12:44:27-03","EAO","IAN","161867","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Daly, DC; Callejas, R","1688","1981","12","04","Southern America","Brasil",NA,NA,NA,"IAN161867","Dicotiledônea",NA,"Wurdack, JJ","Pará","Marabá","Approx. 40 km from Marabá, SW on PA 150. Forest on terra firme by service road.","-49.083333","5.616667",NA,NA,"DC.",NA,NA,NA,NA,"1985",NA,NA,"-49.083333","5.616667",NA,NA,NA,NA
"180","2021-03-30 12:44:27-03","EAO","IAN","175443","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Menezes Neto, MA; Cordeiro, MR","MA-02-07100012","2000","12","14","Southern America","Brasil",NA,NA,"Árvore aprox. 5 m de altura por 34 CAP. Flor amarela e frutos verde-escuro.","IAN175443","Dicotiledônea",NA,"Oliveira, AA","Pará","Belém","Parque Ambiental do Utinga. Solo argiloso, mata secundária de terra firme, luminosidade média, freqüência comum.","-48.436389","-1.428611","6",NA,"DC.","6",NA,NA,NA,"2018","03","21","-48.436389","-1.428611",NA,NA,NA,NA
"181","2021-03-30 12:44:27-03","EAO","IAN","196288","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Silva, VCS","5077","2014","01","14","Southern America","Brasil",NA,NA,NA,"IAN196288","Dicotiledônea",NA,"Equipe IFN-PA","Pará","Dom Eliseu","Conglomerado PA_1672. Subunidade 01. Subparcela 10. Árvore Nº 26.","-53.866667","-4.233333",NA,NA,"DC.",NA,NA,NA,NA,"2018","02","15","-53.866667","-4.233333",NA,NA,NA,NA
"182","2021-03-30 12:44:27-03","EAO","IAN","191084","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Pereira-Silva, G","16271","2012","08","13","Southern America","Brasil",NA,NA,"Arvoreta com cerca de 3m de altura. Botões florais verdes.","IAN191084","Dicotiledônea",NA,"Oliveira, AA","Rondônia","Porto Velho","Floresta Ombrófila Aberta. Solo argiloso, relevo plano, frequênte. Linha de transmissão Jirau/Stº Antonio, ponto 15.","-64.201111","-9.166111","120",NA,"DC.","120",NA,NA,NA,"2019",NA,NA,"-64.201111","-9.166111",NA,NA,NA,NA
"183","2021-03-30 12:44:27-03","EAO","IAN","197784","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Freitas, MGO; Meirelles, J","37","2017","01","26","Southern America","Brasil",NA,NA,"Árvore ca. 4 m alt., com frutos amarelos e alaranjados.","IAN197784","Dicotiledônea",NA,"Rocha, KCJ","Pará","Belém","Parque Estadual do Utinga, estrada Moça Bonita. Borda da floresta.","-48.421156","-1.423333",NA,NA,"DC.",NA,NA,NA,NA,"2017","04","11","-48.421156","-1.423333",NA,NA,NA,NA
"184","2021-03-30 12:44:27-03","EAO","IAN","194878","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Raul, FA","798","2013","01","11","Southern America","Brasil",NA,NA,"Coletada em vegetação secundária inicial. Árvore. Fruto roxo.","IAN194878","Dicotiledônea",NA,"Oliveira, AA","Pará","Vitória do Xingu","Sítio Canais e Diques.","40.405",NA,NA,NA,"DC.",NA,NA,NA,NA,"2018","03","26","40.405",NA,NA,NA,NA,NA
"185","2021-03-30 12:44:27-03","EAO","IAN","20336","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Schultes, RE; Black, GA","117","1946","09","24",NA,"Colômbia",NA,NA,NA,"IAN020336","Dicotiledônea",NA,"Oliveira, AA","Leticia",NA,NA,NA,NA,NA,"IAN020336 IAN020336_1 IAN020336_e","DC.",NA,NA,NA,NA,"2018","03","21",NA,NA,NA,NA,NA,NA
"186","2021-03-30 12:44:27-03","EAO","IAN","92199","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Francisco, L","2893","1955","11","14","Southern America","Brasil",NA,NA,NA,"IAN092199","Dicotiledônea",NA,"Oliveira, AA",NA,NA,"B.A.M., estrada dos Franceses.",NA,NA,NA,NA,"DC.",NA,NA,NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA
"187","2021-03-30 12:44:27-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","UHE Belo Monte","264","2000","11","25","Southern America","Brasil",NA,NA,NA,NA,"Dicotiledônea",NA,NA,"Pará","Altamira","Trilha da terra firme, área de igapó.","-52.2064018249512","-3.20333003997803",NA,NA,"DC.",NA,"748499","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2021-03-30 12:44:27-03","EAO","IAN","17659","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Pires, JM; Black, GA","588","1945","11","12","Southern America","Brasil",NA,NA,NA,"IAN017659","Dicotiledônea",NA,"Wurdack, JJ","Pará","Belém",NA,"-48.5043983459473","-1.4558299779892",NA,"IAN017659 IAN017659_e","DC.",NA,"48462","auto",NA,"1961",NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-03-30 12:44:27-03","EAO","IAN","17431","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Pires, JM; Black, GA","526","1945","11","01","Southern America","Brasil",NA,NA,NA,"IAN017431","Dicotiledônea",NA,"Goldenberg, R","Pará","Belém",NA,"-48.5043983459473","-1.4558299779892",NA,"IAN017431 IAN017431_1 IAN017431_e","DC.",NA,"48462","auto",NA,"2016","06",NA,NA,NA,NA,NA,NA,NA
"190","2021-03-30 12:44:27-03","EAO","IAN","168936","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Freitas, JC","49","2000","09","01","Southern America","Brasil",NA,NA,"Arbusto de 2m de altura.","IAN168936","Dicotiledônea",NA,"Oliveira, AA","Pará","Belém","Embrapa Amazônia Oriental, margem do campo de futebol, capoeira Black, amostra 01.","-48.5043983459473","-1.4558299779892",NA,NA,"DC.",NA,"48462","auto",NA,"2018","03","22",NA,NA,NA,NA,NA,NA
"191","2021-03-30 12:44:27-03","EAO","IAN","11379","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Archer, WA","7779","1942","11","06","Southern America","Brasil",NA,NA,NA,"IAN011379","Dicotiledônea",NA,"Wurdack, JJ","Pará","Belém","Northeast woods of the IAN, Belém.","-48.5043983459473","-1.4558299779892",NA,"IAN011379 IAN011379_e","DC.",NA,"48462","auto",NA,"1965",NA,NA,NA,NA,NA,NA,NA,NA
"192","2021-03-30 12:44:27-03","EAO","IAN","13045","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Silva, A da","63","1944","01","22","Southern America","Brasil",NA,NA,NA,"IAN013045","Dicotiledônea",NA,"Wurdack, JJ","Pará","Belém","On lands of IAN, 1/2k w. of Administration Building.","-48.5043983459473","-1.4558299779892",NA,"IAN013045 IAN013045_e","DC.",NA,"48462","auto",NA,"1965",NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-03-30 12:44:27-03","EAO","IAN","29868","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Black, GA","1648","1947","10","13","Southern America","Brasil",NA,NA,NA,"IAN029868","Dicotiledônea",NA,"Oliveira, AA","Pará","Belterra","Beira da estrada, mata virgem.","-54.937198638916","-2.63638997077942",NA,"IAN029868 IAN029868_e","DC.",NA,"74752","auto",NA,"2018","03","26",NA,NA,NA,NA,NA,NA
"194","2021-03-30 12:44:27-03","EAO","IAN","29890","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Black, GA","1670","1947","10","13","Southern America","Brasil",NA,NA,NA,"IAN029890","Dicotiledônea",NA,"Oliveira, AA","Pará","Belterra","Mata virgem.","-54.937198638916","-2.63638997077942",NA,"IAN029890 IAN029890_1 IAN029890_1e IAN029890_e","DC.",NA,"74752","auto",NA,"2018","03","26",NA,NA,NA,NA,NA,NA
"195","2021-03-30 12:44:27-03","EAO","IAN","29890a","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Black, GA","1670","1947","10","13","Southern America","Brasil",NA,NA,"Árvore pequena, flor branca, cheiro asfixiante. Fruto verde.","IAN29890a","Dicotiledônea",NA,"Oliveira, AA","Pará","Belterra","Mata virgem.","-54.937198638916","-2.63638997077942",NA,NA,"DC.",NA,"74752","auto",NA,"2018","03","26",NA,NA,NA,NA,NA,NA
"196","2021-03-30 12:44:27-03","EAO","IAN","116271","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Oliveira, E","3311","1965","03","20","Southern America","Brasil",NA,NA,NA,"IAN116271","Dicotiledônea",NA,"Oliveira, AA","Pará","Marapanim","Campina da povoação de Matapiquara.","-47.6996994018555","-0.717499971389771",NA,NA,"DC.",NA,"39607","auto",NA,"2018","03","26",NA,NA,NA,NA,NA,NA
"197","2021-03-30 12:44:27-03","EAO","IAN","198621","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Oliveira, AA","4522","2018","12","06","Southern America","Brasil",NA,NA,"Arvoreta 4 m de altura. Fruto imaturo de cor roxa.","IAN198621","Dicotiledônea",NA,"Oliveira, AA","Pará","Parauapebas","Floresta Nacional de Carajás, borda de trilha para o igarapé Bahia. Borda de mata.","-49.9021987915039","-6.06750011444092",NA,NA,"DC.",NA,"147801","auto",NA,"2017","01","12",NA,NA,NA,NA,NA,NA
"198","2021-03-30 12:44:27-03","EAO","IAN","176866","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Stone, A","30","2002","08","01","Southern America","Brasil",NA,NA,NA,"IAN176866","Dicotiledônea",NA,NA,"Pará","Peixe-Boi",NA,"-47.312198638916","-1.19193994998932",NA,NA,"DC.",NA,"27180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2021-03-30 12:44:27-03","EAO","IAN","39969","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Fróes, RL","32132","1955","09","28","Southern America","Brasil",NA,NA,NA,"IAN039969","Dicotiledônea",NA,"Oliveira, AA","Pará","Porto de Moz","Alto Rio Jaraucú.","-52.2383003234863","-1.74832999706268",NA,NA,"DC.",NA,"154178","auto",NA,"2018","03","26",NA,NA,NA,NA,NA,NA
"200","2021-03-30 12:44:27-03","EAO","IAN","164282","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Ribeiro, BGS; Oliveira, JCL de","2042","1995","11","25","Southern America","Brasil",NA,NA,"Árvore de 10m de altura, flor branca.","IAN164282","Dicotiledônea",NA,"Oliveira, AA","Pará","Santarém","Belterra, Mata baixa de terra firma. Solo roxo. Parc. 19/05/04.","-54.7083015441895","-2.44305992126465",NA,NA,"DC.",NA,"205258","auto",NA,"2018","03","22",NA,NA,NA,NA,NA,NA
"201","2021-03-30 12:44:27-03","EAO","IAN","37834","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Black, GA; Foster, RB","3343","1948","10","29","Southern America","Brasil",NA,NA,NA,"IAN037834","Dicotiledônea",NA,"Oliveira, AA","Pará","São Miguel do Guamá","Beira do Rio Irituia.","-47.4832992553711","-1.62667000293732",NA,"IAN037834 IAN037834_e","DC.",NA,"53234","auto",NA,"2018","03","22",NA,NA,NA,NA,NA,NA
"202","2021-03-30 12:44:27-03","EAO","IAN","160553","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Carreira, LMM; Lisbôa, RCL","371","1983","01","29","Southern America","Brasil",NA,NA,NA,"IAN160553","Dicotiledônea",NA,"Rosário, CS","Rondônia","Porto Velho","Guajará-Mirim, estrada do Palheta, km 26.","-63.9039001464844","-8.76194000244141",NA,NA,"DC.",NA,"333357","auto",NA,"1983",NA,NA,NA,NA,NA,NA,NA,NA
"203","2021-03-30 12:44:30-03","EAO","IAN","41228","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cecidophora","Miconia cecidophora","Castelmau","s.n.",NA,NA,NA,"Southern America","Peru",NA,NA,NA,"IAN041228","Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Naudin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2013-07-03 11:13:29-03","EBDA","BAH","2175","S","Plantae","Melastomataceae","Miconia","microcarpa","Miconia microcarpa","L. Liesner","1368","1973","04","02",NA,"Panamá",NA,NA,"4 meters tall; flowers white",NA,NA,NA,NA,NA,NA,"Canal Zone, Missouri Botanical Garden Herbarium",NA,NA,NA,NA,"DC.","170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-11-25 16:50:59-03","UFBA","ALCB","83773","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Lyra-Lemos, RP de; Rodrigues, MN; Cardoso, E; Falcão, B","7728","2003","07","05","Southern America","Brasil",NA,NA,"ca. 2,5 m alt. Frutos marrons.; secundária.","ALCB062519","Dicotyledon",NA,"Goldenberg, R","Alagoas","São Luis do Quintude","Mata garabu, Fazenda Sto. Antonio I.","-35.502222","-9.214444",NA,NA,"DC.",NA,NA,NA,NA,"2014","10",NA,"-35.502222","-9.214444",NA,NA,NA,NA
"206","2019-10-09 11:20:16-03","UFBA","ALCB","031638","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Guedes, ML; Macedo, GL; Alunos de Botânica III","5373","1997","10","18","Southern America","Brasil",NA,NA,"ca. 5m. Folhas membranáceas, discolores. Inflorescência com botões esverdeados. Ocasional.; Densa. Mata com árvores de até 25m, areno-argiloso.","ALCB062524","Dicotyledon",NA,"Goldenberg, R","Bahia","Apuarema","Fazenda Santa Cruz.","-39.733333","-13.85",NA,NA,"DC.",NA,NA,NA,NA,"2014","10",NA,"-39.733333","-13.85",NA,NA,NA,NA
"207","2019-10-09 11:20:16-03","UFBA","ALCB","67301","PreservedSpecimen","Plantae","Melastomataceae","Miconia","affinis","Miconia affinis","Rezende, JM; Miranda, FF; Moreira, GA; Pereira, JB","667","2002","12","09","Southern America","Brasil",NA,NA,"com cerca de 4m de altura. Fruto maduro purpuro.; Relevo ondulado. Latossolo vermelho areno-argiloso.","ALCB062525","Dicotyledon",NA,"Goldenberg, R","Goiás","Luziania","cateiro de obras do AHE Corumbá IV, margem direita do rio Corumbá a jusante. 1º Parada.","-48.193611","-16.336944","860",NA,"DC.","860",NA,NA,NA,"2014","10",NA,"-48.193611","-16.336944",NA,NA,NA,NA
