"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","recordNumber","coordinatePrecision","geoFlag","phylum","order","typeStatus","continentOcean","preparationType","infraspecificEpithet","class","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"268","2019-08-27 13:34:58-03","IAP","PACA-AGP","71839","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","I. Fernandes","1995",NA,NA,"L. T. Dombrowski","1967","01","31","Brasil","PR","Piraquara","25 km do IDPN","-49.0633010864258","-25.4416999816895",NA,NA,"ASSL 9267 Habitat: terrestre em beira de estrada; frequente","PACA071839",NA,NA,NA,"2374","12577","auto","Pteridophyta","Polypodiales",NA,NA,NA,NA,"Filicopsida",NA,NA,NA,NA
"269","2019-08-27 13:34:58-03","IAP","PACA-AGP","69865","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","I. Fernandes","1995",NA,NA,"L.T. Dombrowski","1967","01","31","Brasil","PR","Piraquara","25 Km do IDPN","-49.0633010864258","-25.4416999816895",NA,NA,"PARATIPO de Alsophila serrae Sehnem; Alsophila christiana Sehnem = nom. nud.; ASSL 14224 Habitat: lugar úmido Hábito: terrícola","PACA069865","PACA069865",NA,NA,"2375","12577","auto","Pteridophyta","Polypodiales","Paratipo",NA,NA,NA,"Filicopsida",NA,NA,NA,NA
"270","2019-08-27 13:34:58-03","IAP","PACA-AGP","71777","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","I. Fernandes","1995",NA,NA,"P. L. Krieger","1971","09","20","Brasil","PR","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,"arborescente; caule 1-2m; restos de folhas permanecem no caule, envoltos por raízes adventícias Habitat: fossa úmida entre arenito Hábito: arborescente","PACA071777",NA,NA,NA,"10792","46557","auto","Pteridophyta","Polypodiales",NA,NA,NA,NA,"Filicopsida",NA,NA,NA,NA
"271","2019-08-27 13:35:01-03","IAP","PACA-AGP","99682","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","C. Steffens",NA,NA,NA,"C. Steffens","2005","05","11","Brasil","RS","Paverama","Morro dos Cavalos.","-51.7303009033203","-29.551700592041",NA,NA,"Em fenda de parede, degrau de parede e topo, fanerófita rosulada e preferência luminosa. Ciófita e heliófita. Habitat: rupícola","PACA099682",NA,NA,NA,"205","12402","auto","Pteridophyta","Polypodiales",NA,NA,NA,NA,"Filicopsida",NA,NA,NA,NA
"272","2019-08-27 13:34:58-03","IAP","PACA-AGP","71856","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","I. Fernandes","1995",NA,NA,"J. L. Waechter","1980","10","18","Brasil","RS","Torres","Lageadinho","-49.7268981933594","-29.3353004455566",NA,NA,"Herb. ICN 48447&nf;Samambaia arborescente com ca. 5 m de alt.; folhas bipinadas com 2,2 m de comp., por 0,8m de largura máxima (folhas triangulares). Habitat: interior de mata pluvial Hábito: arborescente","PACA071856",NA,NA,NA,"1740","20837","auto","Pteridophyta","Polypodiales",NA,NA,NA,NA,"Filicopsida",NA,NA,NA,NA
"273","2019-08-27 13:34:58-03","IAP","PACA-AGP","71867","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","I. Fernandes","1995",NA,NA,"Reitz, R.","1942","03","10","Brasil","SC","Araranguá","Retiro","-49.4858016967773","-28.934700012207",NA,NA,"Habitat: in silva Hábito: arborescente","PACA071867",NA,NA,NA,NA,"19353","auto","Pteridophyta","Polypodiales",NA,NA,NA,NA,"Filicopsida",NA,NA,NA,NA
"274","2019-08-27 13:34:58-03","IAP","PACA-AGP","71870","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","I. Fernandes","1995",NA,NA,"Sehnem, A.","1947","12","15","Brasil","SC","Florianópolis","Armação do Sul","-48.5491981506348","-27.596700668335",NA,NA,"Habitat: in silva Hábito: arborescente","PACA071870",NA,"150","150","3159","27000","auto","Pteridophyta","Polypodiales",NA,NA,NA,NA,"Filicopsida",NA,NA,NA,NA
"275","2019-08-27 13:34:58-03","IAP","PACA-AGP","71861","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","I. Fernandes","1995",NA,NA,"Sehnem, A.","1948","01","10","Brasil","SC","Florianópolis","Morro do Antão","-48.5491981506348","-27.596700668335",NA,NA,"semi-arborescente&nf;planta juvenilis unius palmi Habitat: in silva","PACA071861",NA,"250","250","3149","27000","auto","Pteridophyta","Polypodiales",NA,NA,NA,NA,"Filicopsida",NA,NA,NA,NA
"276","2019-08-27 13:34:58-03","IAP","PACA-AGP","71872","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","I. Fernandes","1995",NA,NA,"Sehnem, A.","1939","01","15","Brasil","SC","Florianópolis","Morro do Antão","-48.5491981506348","-27.596700668335",NA,NA,"caudescens Habitat: in silva Hábito: arborescente","PACA071872",NA,"250","250","1850","27000","auto","Pteridophyta","Polypodiales",NA,NA,NA,NA,"Filicopsida",NA,NA,NA,NA
"277","2019-12-06 13:59:46-03","IAP","PACA-AGP","69815.1","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","I. Fernandes","1995",NA,NA,"Sehnem, A.","1948","01","10","Brasil","SC","Florianópolis","Morro do Antão","-48.5491981506348","-27.596700668335",NA,NA,"ISOTIPO de Alsophila acanthodes Sehnem; Alsophila acantha Sehnem = nom. nud. Habitat: arborescens in silva","PACA069815-1",NA,"200","200","3142","27000","auto","Pteridophyta","Polypodiales",NA,NA,NA,NA,"Filicopsida",NA,NA,NA,NA
"278","2019-08-27 13:34:58-03","IAP","PACA-AGP","69816.1","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Fernandes, I.","1995",NA,NA,"Sehnem, A.","1951","01","10","Brasil","SC","Lages",NA,"-50.326099395752","-27.8160991668701",NA,NA,"ISOTIPO de Alsophila campestrium Sehnem Habitat: arborescens in silva campestri","PACA069816-1",NA,"1000","1000","5504","70701","auto","Pteridophyta","Polypodiales","Isotipo",NA,NA,NA,"Filicopsida",NA,NA,NA,NA
"279","2019-08-27 13:34:58-03","IAP","PACA-AGP","69820","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","I. Fernandes","1995",NA,NA,"Sehnem, A.","1951","01","10","Brasil","SC","Lages",NA,"-50.326099395752","-27.8160991668701",NA,NA,"HOLOTIPO de Alsophila serrae Sehnem; Alsophila christiana Sehnem = nom. nud. Habitat: arborescens ad rivulum in campo Hábito: arborescente","PACA069820","PACA069820","1000","1000","5505","70701","auto","Pteridophyta","Polypodiales","Holotipo",NA,NA,NA,"Filicopsida",NA,NA,NA,NA
"280","2019-08-27 13:34:58-03","IAP","PACA-AGP","69820.1","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","I. Fernandes","1995",NA,NA,"Sehnem, A.","1951","01","10","Brasil","SC","Lages",NA,"-50.326099395752","-27.8160991668701",NA,NA,"ISOTIPO de Alsophila serrae Sehnem; Alsophila christiana Sehnem = nom. nud. Habitat: arborescens ad rivulum in campo","PACA069820-1",NA,"1000","1000","5505","70701","auto","Pteridophyta","Polypodiales","Isotipo",NA,NA,NA,"Filicopsida",NA,NA,NA,NA
"281","2019-08-27 13:34:58-03","IAP","PACA-AGP","71772","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","I. Fernandes","1995",NA,NA,"Reitz, R.","1953","01","27","Brasil","SC","Mafra",NA,"-49.8053016662598","-26.111400604248",NA,NA,"arbusto 1 m Habitat: mata Hábito: arbusto","PACA071772",NA,"750","750","5308","66490","auto","Pteridophyta","Polypodiales",NA,NA,NA,NA,"Filicopsida",NA,NA,NA,NA
"282","2019-08-27 13:34:58-03","IAP","PACA-AGP","71866","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","I. Fernandes","1995",NA,NA,"Reitz, R.","1956","05","03","Brasil","SC","Palhoça","Piloes","-48.6678009033203","-27.645299911499",NA,NA,"Habitat: mata","PACA071866",NA,"250","250","3201","31105","auto","Pteridophyta","Polypodiales",NA,NA,NA,NA,"Filicopsida",NA,NA,NA,NA
"283","2019-08-27 13:34:58-03","IAP","PACA-AGP","71863","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","I. Fernandes","1995",NA,NA,"Sehnem, A.","1958","12","06","Brasil","SC","Praia Grande","Três Irmãos","-49.9502983093262","-29.1966991424561",NA,NA,"Habitat: in silva Hábito: arborescente","PACA071863",NA,"20","20","7238","21549","auto","Pteridophyta","Polypodiales",NA,NA,NA,NA,"Filicopsida",NA,NA,NA,NA
"284","2019-08-27 13:34:58-03","IAP","PACA-AGP","71858","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","I. Fernandes","1995",NA,NA,"Reitz, R.","1956","08","03","Brasil","SC","Santo Amaro da Imperatriz","Pilões","-48.7785987854004","-27.6881008148193",NA,NA,"arbusto ca. 3m Habitat: mata Hábito: arbusto","PACA071858",NA,"250","250","3541","22435","auto","Pteridophyta","Polypodiales",NA,NA,NA,NA,"Filicopsida",NA,NA,NA,NA
"285","2019-08-27 13:34:58-03","IAP","PACA-AGP","85684","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","I. Fernandes","2000",NA,NA,"V.S. Pereira","2000","02","17","Brasil","SP","Ubatuba","Parque estadual Ilha Anchieta (PEIA)","-45.0699996948242","-23.4300003051758",NA,NA,NA,"PACA085684",NA,NA,NA,"33","34265","auto","Pteridophyta","Polypodiales",NA,NA,NA,NA,"Filicopsida",NA,NA,NA,NA
"286","2020-12-20 21:16:44-03","UFV","VIC","020435","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin",NA,NA,NA,NA,"Valente, G.E.","1998","05","26","Brasil","Minas Gerais","Araponga","PESB, Pico do Boné.","-42.5208015441895","-20.6667003631592",NA,NA,"Planta terrestre, coletada em encosta oposta a do ico do Boné próxima a pedra do descanso na borda de riacho.","VIC020435","VIC020435 VIC020435_1",NA,NA,"338","16385","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2020-12-20 21:16:44-03","UFV","VIC","001902","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin",NA,NA,NA,NA,"Kulhmann, J.G.","1930","06","06","Brasil","Minas Gerais","Viçosa","ESAV","-42.8819007873535","-20.7539005279541",NA,NA,NA,"VIC001902","VIC001902",NA,NA,"s.n.","13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2020-12-20 21:16:44-03","UFV","VIC","000051","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin",NA,NA,NA,NA,"Mexia, Y.","1930","04","24","Brasil","Minas Gerais","Viçosa","Estrada de São Miguel para Viçosa, Perto 4 km da floresta em declive em sombra densa.","-42.8819007873535","-20.7539005279541",NA,NA,NA,"VIC000051","VIC000051 VIC000051_1",NA,NA,"4634","13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2020-12-20 21:16:44-03","UFV","VIC","007327","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin",NA,NA,NA,NA,"Penereiro, J.L.",NA,NA,NA,"Brasil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,"Samambaia arbórea de cerca de 3 m, coletada na mata do Jarim Botânico.","VIC007327","VIC007327",NA,NA,"s.n.","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2020-12-20 21:16:44-03","UFV","VIC","003327","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin",NA,NA,NA,NA,"Gurgel","1923","02","19","Brasil","Rio de Janeiro","Tijuca",NA,NA,NA,NA,NA,NA,"VIC003327","VIC003327",NA,NA,"22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2020-12-20 21:16:44-03","UFV","VIC","008821","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin",NA,NA,NA,NA,"Alex","1978","03","07","Brasil",NA,NA,NA,NA,NA,NA,NA,"Sem indúsio. Soros redondos mais muito aproximados dando aparência de serem lineares.","VIC008821","VIC008821 VIC008821_1",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2020-12-20 21:16:44-03","UFV","VIC","030950","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin",NA,NA,NA,NA,"Teixeira, R.N.C.; et al.","2005","09","15","Brasil","Espirito Santo","Santa Maria de Jequitibá.","5 km da cidade",NA,NA,NA,NA,"Arvoreta de 7 m, coletada em locais úmidos em interior de mata.","VIC030950","VIC030950",NA,NA,"145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2020-12-20 21:16:44-03","UFV","VIC","46253","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Schwartsburd, P.B.","2016",NA,NA,"Schwartsburd, P.B.; Milagres, R.S.","2016","01","01","Brasil","Paraná","Insula Melifera","Morro da Baleia",NA,NA,NA,NA,"Folhas de 2 a 2,5m, caule de 1,5m.","VIC046253",NA,NA,NA,"3538",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2020-12-20 21:16:44-03","UFV","VIC","52482","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Gonzatti, F.","2014","05",NA,"Gonzatti, F.","2014","04","14","Brasil","Rio Grande do Sul","Morrinhos do Sul","Pixirica","-49","-29","-49","-29","Fanerófita, em interior de mata paludosa","VIC052482","VIC052482","9","9","1129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2020-12-20 21:16:44-03","UFV","VIC","030949","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin",NA,NA,NA,NA,"Teixeira, R.N.C.; et al.",NA,NA,NA,"Brasil","Espírito Santo","Santa Maria de Jetibá","Fragmento florestal a 5 km de Santa Maria de Jetib","-40.7461013793945","-20.040599822998",NA,NA,"Sub-árvore de 3 m, coletada em interior de mata.","VIC030949","VIC030949",NA,NA,"106","31867","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2020-12-20 21:16:44-03","UFV","VIC","011213","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin",NA,NA,NA,NA,"Silva, A.F.","1987","12","14","Brasil","Manaus","Itacoatiara","Flora da Reserva Florestal Ducke","-58.4441986083984","-3.14305996894836",NA,NA,"Feto de 2 m, foliolos brilhosos na face ventral,bainha com espinhos.","VIC011213","VIC011213",NA,NA,"1593","120124","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2020-12-20 21:16:44-03","UFV","VIC","011085","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin",NA,NA,NA,NA,"Silva, A.F.; Pereira F.M.G.","1986","05","23","Brasil","Manaus","Itacoatiara","Flora da Reserva Florestal Ducke","-58.4441986083984","-3.14305996894836",NA,NA,"Feto de 4 m de altura,estipe armada, frondes de foliolos brilhantes na face ventral.","VIC011085","VIC011085",NA,NA,"1442","120124","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2020-12-20 21:16:44-03","UFV","VIC","022675","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin",NA,NA,NA,NA,"Bovini, M.G.; et al.",NA,NA,NA,"Brasil","Minas Gerais","Marliéria","PERD, Trilha do meio.","-42.7322006225586","-19.7122001647949",NA,NA,"Arborescente. Pinas medianas de ca de 30 cm, umbrófila, perto de rios, escamas menbranáceas pardacentas.","VIC022675","VIC022675",NA,NA,"1537","28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2020-12-20 21:16:44-03","UFV","VIC","000120","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin",NA,NA,NA,NA,"Mexia, Y.","1930",NA,NA,"Brasil","Minas Gerais","Viçosa",NA,"-42.8819007873535","-20.7539005279541",NA,NA,NA,"VIC000120","VIC000120",NA,NA,"5037","13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2020-12-20 21:16:44-03","UFV","VIC","014580","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin",NA,NA,NA,NA,"Valente, G.E.; Meira neto, J.A.","1995","07","07","Brasil","Minas Gerais","Viçosa","Mata da Sivicultura","-42.8819007873535","-20.7539005279541",NA,NA,"Planta com 2.5 m de altura coletada em local sombreado em interior de mata.","VIC014580","VIC014580",NA,NA,"46","13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2020-12-20 21:16:44-03","UFV","VIC","046168","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin",NA,NA,NA,NA,"Schwartsburd, P.B.; et al.","2014","12","15","Brasil","Minas Gerais","Viçosa","Mata do Seu Nico","-42.8819007873535","-20.7539005279541",NA,NA,"Tronco de 3 m.","VIC046168","VIC046168 VIC046168_1 VIC046168_2",NA,NA,"3455","13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0002930","PreservedSpecimen","Plantae","Cyatheaceae","Alsophila","corcovadensis","Alsophila corcovadensis","Fée","A. Sehnem",NA,NA,NA,"G. Hatschbach; H. Haas","1967","8","9","Brazil","Parana",NA,"Serrinha (mun. Guaraquecaba) Parana.","-48.3258","-25.2983",NA,NA,"Sheet 1 of 2; Tronco 2 m alt., 7 cm. diametro",NA,NA,"100",NA,"16914",NA,NA,"Pteridophyta","Cyatheales",NA,NA,NA,NA,"Polypodiopsida",NA,NA,NA,NA
"303","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0002931","PreservedSpecimen","Plantae","Cyatheaceae","Alsophila","corcovadensis","Alsophila corcovadensis","Fée","A. Sehnem",NA,NA,NA,"G. Hatschbach; H. Haas","1967","8","9","Brazil","Parana",NA,"Serrinha (mun. Guaraquecaba) Parana.","-48.3258","-25.2983",NA,NA,"Tronco 2 m alt., 7 cm. diametro",NA,NA,"100",NA,"16914",NA,NA,"Pteridophyta","Cyatheales",NA,NA,NA,NA,"Polypodiopsida",NA,NA,NA,NA
"304","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0002929","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","Domin","A.R. Smith,",NA,NA,NA,"G. Hatschbach; J. M. Silva","1993","1","2","Brazil","Parana",NA,"Reserva Biologica de Sapitanduva (mun. Antonina) Parana","-48.7167","-25.45",NA,NA,"Sheet 2 of 2; Caule 2.50 m, frondes de 1.80 m.",NA,NA,"50",NA,"58486",NA,NA,"Pteridophyta","Cyatheales",NA,NA,NA,NA,"Polypodiopsida",NA,NA,NA,NA
"305","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0002928","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","Domin","A.R. Smith,",NA,NA,NA,"G. Hatschbach; J. M. Silva","1993","1","2","Brazil","Parana",NA,"Reserva Biologica de Sapitanduva (mun. Antonina) Parana","-48.7167","-25.45",NA,NA,"Caule 2.50 m, frondes de 1.80 m. Mata pluvial da encosta de morro.",NA,NA,"50",NA,"58486",NA,NA,"Pteridophyta","Cyatheales",NA,NA,NA,NA,"Polypodiopsida",NA,NA,NA,NA
"306","2019-11-21 14:51:49-03","UFJF","CESJ","68748","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","V.A.O. Dittrich; L.V. Lima","2016","06",NA,"V.A.O. Dittrich; A.M. Souza","2015","04","04","Brasil","Bahia","Boa Nova","Recanto dos Pássaros, Na trilha ao topo da serra","-40.129889","-14.413028","-40.129889","-14.413028","Arborescente de 1,6 m de altura em borda de Floresta Ombrófila Densa Montana. Frondes: 3,36 x 1,2 m. Pecíolo: 96 cm.","CESJ068748",NA,"835","835","2147",NA,NA,"Polypodiopsida",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"307","2019-11-21 14:51:49-03","UFJF","CESJ","70093","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","A.M. Souza","2009","09",NA,"V.A.O. Dittrich; A.M. Souza; T.C. Novais; F.R.S. Martins; D.Q. Sousa","2009","08","29","Brasil","Bahia","Itarantim","Pedra das Três Pontas, Trilha ao topo da Pedra, entre as coordenadas de 15°38'41S a 15°39'15S e 40°05'52W a 40°06'05W","-40.065601348877","-15.6597003936768",NA,NA,"Arborescente de 0,5 m de altura à beira-rio na floresta montana úmida","CESJ070093",NA,"700","900","1606","42570","auto","Polypodiopsida",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"308","2019-11-21 14:51:49-03","UFJF","CESJ","56361","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","F.S. Souza; V.A.O. Dittrich","2010","07","24","F.S. Souza; V.A.O. Dittrich; L. Menini Neto; F.R.G. Salimena","2010","07","24","Brasil","MInas Gerais","Baependi","Parque Estadual da Serra do Papagaio, Mata de araucária. S22 08.127 W44 43.344. 1641 msm.","-44.726222","-22.136861","-44.726222","-22.136861","Arborescente na mata de araucária, caule com 4m e bainhas persistentes.","CESJ056361",NA,"1641","1641","968",NA,NA,"Polypodiopsida",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"309","2019-11-21 14:51:49-03","UFJF","CESJ","34051","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","C.Mynssen","2003","01",NA,"R.M. Castro; L.S. Fernandes; V.R. Scalon","2001","07","07","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama, Árvore no interior da mata, próximo ao curso d'água.","-42.9674987792969","-21.4596996307373",NA,NA,"Na área das parcelas, com ca. 4m de altura, casca com projeções em forma de espinhos curtos.","CESJ034051",NA,NA,NA,"493","11991","auto","Polypodiopsida",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"310","2019-11-21 14:51:49-03","UFJF","CESJ","49997","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","V.A.O. Dittrich","2013","08",NA,"F.S. Souza; T.M. Machado; A.L. Santiago","2008","04","05","Brasil","Minas Gerais","Juiz de Fora","Mata do Krambeck, Sítio Malícia.","-43.3502998352051","-21.7642002105713",NA,NA,"Arborescente no interior da mata, ca. 1,5m, folhas com ca. 2m","CESJ049997",NA,NA,NA,"380","36144","auto","Polypodiopsida",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
