"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"218","2020-11-04 12:17:55-03","ESALQ","ESA","3686","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Bernacci, L.C.","2003","01","01","Stella, R.G.","1988","01","03","Brasil","São Paulo","Paranapiacaba",NA,NA,NA,NA,NA,NA,"ESA003686","ESA003686",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-11-04 12:17:55-03","ESALQ","ESA","675","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis",NA,NA,NA,NA,NA,"Mesquita, W. et al.",NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"ESA000675","ESA000675",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-11-04 12:17:55-03","ESALQ","ESA","99035","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis",NA,"Lemos, R.",NA,NA,NA,"Lyra-Lemos, R.P.","2002","11","07","Brasil","Alagoas","Pilar",NA,"-35.9566993713379","-9.5972204208374",NA,NA,NA,"ESA099035","ESA099035","24196","auto","7109.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-11-04 12:17:55-03","ESALQ","ESA","3277","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis",NA,NA,NA,NA,NA,"Murça-Pires, J. Black, G.A.","1945","11","30","Brasil","Pará","Belém",NA,"-48.5043983459473","-1.4558299779892",NA,NA,NA,"ESA003277","ESA003277","48462","auto","778.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-11-04 12:17:55-03","ESALQ","ESA","73151","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis",NA,"Bernacci, L.C.","2003",NA,NA,"Kuhlmann, M.","1943","08","20","Brasil","São Paulo","Amparo",NA,"-46.7599983215332","-22.7000007629395",NA,NA,NA,"ESA073151","ESA073151","18036","auto","902.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-11-04 12:17:55-03","ESALQ","ESA","678","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Bernacci, L.C.","2003","01","01","Silva, L.","1940","11","21","Brasil","São Paulo","Boracéia",NA,"-48.7700004577637","-22.1900005340576",NA,NA,NA,"ESA000678","ESA000678","10241","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-11-04 12:17:55-03","ESALQ","ESA","676","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis",NA,NA,NA,NA,NA,"Maranhão, M.","1915","01","01","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,"ESA000676","ESA000676","44778","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-11-04 12:17:55-03","ESALQ","ESA","73187","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis",NA,NA,NA,NA,NA,"Hoehne, F.C.","1934","09","20","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,"ESA073187","ESA073187","53584","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-11-04 12:17:55-03","ESALQ","ESA","77469","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis",NA,NA,NA,NA,NA,"Souza, J.P. et al.","2000","04","19","Brasil","São Paulo","São Sebastião",NA,"-45.4099998474121","-23.7600002288818",NA,NA,NA,"ESA077469","ESA077469","41977","auto","3275.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-11-04 12:17:55-03","ESALQ","ESA","22585","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis",NA,"Bernacci, L.C.","2003",NA,NA,"Barreto, K.D. et al.","1994","10","19","Brasil","São Paulo","Tapiraí",NA,"-47.5","-23.9599990844727",NA,NA,NA,"ESA022585","ESA022585","41034","auto","3068.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-11-04 12:17:55-03","ESALQ","ESA","94159","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Milward-de-Azevedo, M.",NA,NA,NA,"Souza, V.C. ; Paula-Souza, J.","2003","04","01","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,"ESA094159","ESA094159","37574","auto","32197.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-11-04 12:17:55-03","ESALQ","ESA","102212","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis",NA,"Stehmann, J.R.",NA,NA,NA,"Stehmann, J.R.","2006","11","20","Brasil","Minas Gerais","Santana de Garabéu",NA,NA,NA,NA,NA,NA,"ESA102212","ESA102212",NA,NA,"4475.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-11-04 12:17:55-03","ESALQ","ESA","80397","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims.","Sena, T.S.",NA,NA,NA,"Sena, T.S.","1993","05","22","Brasil","Bahia","Feira de Santana",NA,"-38.9667015075684","-12.2666997909546",NA,NA,NA,"ESA080397","ESA080397","46325","auto","3.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2020-11-04 12:17:55-03","ESALQ","ESA","131934","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis",NA,"Gomes, M.","2013","12","13","Uller, H.F. ; Terra, G.","2013","09","01","Brasil","Rio de Janeiro","São Pedro da Aldeia",NA,"-42.1027984619141","-22.8391990661621",NA,NA,NA,"ESA131934","ESA131934","20879","auto","406.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2020-11-04 12:17:55-03","ESALQ","ESA","73164","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis",NA,NA,NA,NA,NA,"Yano, O.","1974","11","09","Brasil","São Paulo","Arujá",NA,"-46.3199996948242","-23.3899993896484",NA,NA,NA,"ESA073164","ESA073164","7742","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-11-04 12:17:55-03","ESALQ","ESA","20915","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis",NA,"Bernacci, L.C.","2003",NA,NA,"Monteiro, C.A. et al.","1994","09","08","Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,"ESA020915","ESA020915","37574","auto","21.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-11-04 12:17:55-03","ESALQ","ESA","92633","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims",NA,NA,NA,NA,"Oriani, A. et al.","2005","03","25","Brasil","São Paulo","Eldorado",NA,"-48.0999984741211","-24.5200004577637",NA,NA,NA,"ESA092633","ESA092633","38804","auto","582.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-11-04 12:17:55-03","ESALQ","ESA","132557","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis",NA,"Brosler, E. et al.","2009","10","18","Brosler, E. et al.","2009","10","18","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,"ESA132557","ESA132557","27729","auto","31.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-11-04 12:17:55-03","ESALQ","ESA","18212","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis",NA,NA,NA,NA,NA,"Barreto, K.D. et al.","1994","04","26","Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,"ESA018212","ESA018212","22843","auto","2283.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-11-04 12:17:55-03","ESALQ","ESA","51517","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis",NA,"Altran, W.S.",NA,NA,NA,"Denipote, R.C.","2005","10","30","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,"ESA051517","ESA051517","44778","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-11-04 12:17:55-03","ESALQ","ESA","51458","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis",NA,"Castilho, L.R.",NA,NA,NA,"Castilho, L.R.","2004","11","20","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,"ESA051458","ESA051458","44778","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2020-11-04 12:17:55-03","ESALQ","ESA","16811","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis",NA,NA,NA,NA,NA,"Villela Filho, C.R.S.","1994","11","10","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,"ESA016811","ESA016811","44778","auto","2.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2020-11-04 12:17:55-03","ESALQ","ESA","22535","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Bernacci, L.C.",NA,NA,NA,"Barreto, K.D. et al.","1994","10","27","Brasil","São Paulo","Tapiraí",NA,"-47.5","-23.9599990844727",NA,NA,NA,"ESA022535","ESA022535","41034","auto","3162.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2021-01-14 15:32:54-03","MN","R","10258","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Sacco, J. C.","1963","07","11","Glaziou, A.F.M.","1887","08","01","Brasil","Rio de Janeiro","Nova Fribugo",NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000010258","R000010258_001",NA,NA,"17013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2021-01-14 15:32:54-03","MN","R","219956","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims",NA,NA,NA,NA,"Almeida, M.C.; Moura, R.","2013","08","28","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2021-01-14 15:32:54-03","MN","R","90292","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims",NA,"1963","07","26","Glaziou, A.F.M.; Saldanha da Gama, J.","1878","08","12","Brasil",NA,NA,NA,NA,NA,NA,NA,"Herb. J. de Saldanha,4989","R000090292","R000090292_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2021-04-02 11:40:58-03","UFPI","TEPB","5021","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims.","A. Gentry","1983","01","01","P. Moreno","1981","04","14","Nicarágua","Estelí",NA,"La Naranja, camino a la Laguna de Miraflores por la Escuela de Agricultura de Estelí","-86.3","13.216667","86°18'00W","13°13'00N","Enredadera, flores com interior de los pétalos blancos, estambres azules, com blanco, estigma verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"150","1120",NA,NA,NA,NA,NA,NA
"245","2021-04-05 09:18:10-03","UFPI","TEPB","31598","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims.","F. Santos Filho","2018","02","17","M. MOURA","2018","02","17","Brasil","Piauí","Luís Correia","Dunas antropizadas próximo a Praia do Coqueiro - perímetro urbano","-41.626389","-2.894722","41°37'35W","02°53'41S","Flor: branca e lilás; Substrato (solo): arenoso; Hábito de crescimento: herbácea; Comportamento: Sarmentoso (gavinhas) Ambiente: Restinga <ll>dwc_commonname:</ll> Maracujá do mato",NA,NA,NA,NA,"32",NA,NA,NA,NA,NA,NA,"7","7",NA,NA,NA,NA,NA,NA
"246","2021-03-22 17:46:19-03","UFPI","TEPB","5562","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims",NA,NA,NA,NA,"A. J. CASTRO","1987","04","01","Brasil","Piauí","Oeiras","Fazenda Piloto, Chapadad grande (missão alemã/DNOCS), PI-230, Km 67-68.","-42.1310997009277","-7.0252799987793",NA,NA,"Ambiente: Caatinga <ll>dwc_commonname:</ll> Maracujá",NA,NA,"54774","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2021-04-05 09:18:10-03","UFPI","TEPB","31072","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims.","Neto, J.R.A","2016","06","26","Neto, J.R.A","2016","05","12","Brasil","Piauí","Sigefredo Pacheco","Poço do Jatobá","-41.7332992553711","-4.91388988494873",NA,NA,"Ambiente: Caatinga <ll>dwc_commonname:</ll> Maracujá",NA,NA,"39554","auto","131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2021-03-22 17:46:19-03","UFPI","TEPB","22004","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims.",NA,NA,NA,NA,"Ladislau Araujo Skorupa","1988","05","06","Brasil","São Paulo","Jaboticabal","Campus da Unesp","-48.3199996948242","-21.25",NA,NA,"trepadeira ; solo argiloso e relevo plano Ambiente: Cultivado",NA,NA,"22420","auto","670",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2021-03-22 17:46:19-03","UFPI","TEPB","2301","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims.",NA,NA,NA,NA,"W. Benson","1979","12","18","Brasil","São Paulo","Ubatuba","Taubaté 5km","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-11-19 10:24:35-03","CPAP","CPAP","17571","PreserverdSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","A. C. Cervi",NA,NA,NA,"Sanches, A. de L.","1998","08","19","Brasil","MS","Corumbá","Beira de estrada, nas proximidades da balsa do Porto da Manga","-57.266667","-19.25","57°16' W","19°15' S","Trepadeira. FLOR: arroxeada. FRUTO: . INTERESSE: Ornamental. FREQUÊNCIA: Ocasional. AMBIENTE: Vegetação secundária. SUBSTRATO: arenoso. RELEVO: plano.",NA,NA,NA,NA,"71",NA,NA,NA,NA,NA,NA,"85","85",NA,NA,NA,NA,NA,NA
"251","2020-11-19 10:24:35-03","CPAP","CPAP","13754","PreserverdSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","A. C. Cervi","1994",NA,NA,"Hatschbach, G.","1993","02","10","Brasil","MS","Bela vista","Centro da cidade - Bela Vista","-56.5210990905762","-22.1089000701904",NA,NA,"Cultivada pelos frutos comestíveis. FLOR: sépalas internas liláses, pétalas alvas, corona de base roxa, meio lilás, ápice alvos. FRUTO: amarelo. INTERESSE: . FREQUÊNCIA: . AMBIENTE: . SUBSTRATO: . RELEVO: .",NA,NA,"66197","auto","58875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2015-07-02 14:03:37-03","JBP","HPL","5289","S","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","H. Lorenzi","2005","10","20","H. Lorenzi","2005","10","20","Brasil","SP","Campina do Monte Alegre","Coletado no sítio Frutas, Rosa, Bairro Salto do Paranapanema.","-48.47","-23.59",NA,NA,NA,NA,NA,"15046","auto","5781",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2015-07-02 14:03:37-03","JBP","HPL","6280","S","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","L.C. Bernacci","2002","11","28","H. Lorenzi","2000","03","10","Brasil","SP","Piracicaba","Coletado na Escola Superior de Agricultura Luiz de Queiroz ESALQ/USP.","-47.64","-22.72",NA,NA,NA,NA,NA,"44778","auto","2223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2015-07-02 14:03:37-03","JBP","HPL","12208","S","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis",NA,"H. Lorenzi","2010","10","21","H. Lorenzi & E. Franco","2010","10","21","Brasil","RJ","Mogi Guaçu","Cultivado no sítio de Mauro Peixoto; coletado em área de Mata Atlântica, município de Paraty, Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6935",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2015-07-02 14:03:37-03","JBP","HPL","6341","S","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis",NA,"H. Lorenzi","2005","10","12","H. Lorenzi","2005","10","12","Brasil","PR","São Bento do Sul","Coletado na rodovia próxima de São Bento do Sul, S 26° 21' 55; W 49° 20' 19,9 alt. 634 mts.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5664",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2019-12-19 08:15:26-03","FPS","FPS","1563","MachineObservation","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims.","Schwirkowski, P.","2011","02","23","Schwirkowski, P.","2011","02","23","Brasil","Santa Catarina","São Bento do Sul","Rio Natal, linha férrea próxima à igreja","-49.298881","-26.358368","-49.298881","-26.358368","<ll>dwc_commonname:</ll> Maracujá-roxo, maracujá, maracujá-amarelo, maracujá-do-mato, maracujámirim, maracujá-peroba","FPS01563","FPS01563_v01 FPS01563_v02 FPS01563_v03 FPS01563_v04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2019-12-19 08:15:26-03","FPS","FPS","948","MachineObservation","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Schwirkowski, P.","2015","09","07","Schwirkowski, P.","2015","09","07","Brasil","Santa Catarina","São Bento do Sul","Rio Natal. Trilhos, Rabo do Macaco.","-49.308793","-26.342282","-49.308793","-26.342282","<ll>dwc_commonname:</ll> Maracujá-roxo, maracujá, maracujá-amarelo, maracujá-do-mato, maracujámirim, maracujá-peroba","FPS00948,ASE0040971,FURB48572","FPS00948_v01 FPS00948_v02 FPS00948_v03 FPS00948_v04 FPS00948_v05 FURB48572",NA,NA,"1212",NA,NA,NA,NA,NA,NA,NA,NA,NA,"FURB 48572, ASE 39450","voucher",NA,NA,NA
"258","2020-10-01 20:46:27-03","FPS","FPS","4899","MachineObservation","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims.","Schwirkowski, P.","2020","10","01","Schwirkowski, P.","2020","10","01","Brasil","Santa Catarina","São Bento do Sul","Sertãozinho. Buger Strasse (Estrada dos Bugres)","-49.352969","-26.300349","-49.352969","-26.300349","<ll>dwc_commonname:</ll> Maracujá, maracujá-azedo, maracujá-amarelo, maracujá-comum, maracujá-de-ponche, maracujá-escuro, maracujá-mirim, maracujá-peroba, maracujá-preto, maracujá-redondo, maracujá-roxo, maracujá-suspiro","FPS04899","FPS04899_v01 FPS04899_v02 FPS04899_v03 FPS04899_v04 FPS04899_v05 FPS04899_v06 FPS04899_v07 FPS04899_v08 FPS04899_v09",NA,NA,"4325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2020-06-14 15:15:06-03","FPS","FPS","4576","MachineObservation","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Schwirkowski, P.","2020","01","28","Schwirkowski, P.","2020","01","28","Brasil","Santa Catarina","São Bento do Sul","Sertãozinho. Buger Strasse (Estrada dos Bugres)","-49.352049","-26.314837","-49.352049","-26.314837","<ll>dwc_commonname:</ll> Maracujá, maracujá-azedo, maracujá-amarelo, maracujá-comum, maracujá-de-ponche, maracujá-escuro, maracujá-mirim, maracujá-peroba, maracujá-preto, maracujá-redondo, maracujá-roxo, maracujá-suspiro","FPS04576,FURB66065","FPS04576_v01 FPS04576_v02 FPS04576_v03 FPS04576_v04 FPS04576_v05 FURB66065",NA,NA,"3999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"FURB 66065","voucher",NA,NA,NA
"260","2019-02-15 11:47:05-02","IPA","IPA","51802","S","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Ataíde, M.","1988",NA,NA,"Ramesh Bedi","1986",NA,NA,"Brasil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,"IPA0051802",NA,"70570","auto","212","Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2019-02-15 11:47:05-02","IPA","IPA","58588","S","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Lima, V.C.","1999",NA,NA,"Lima, V.C.; Ferreira, C.; Ferreira, C.","1998","01","20","Brasil","Pernambuco","Belo Jardim","Muquém.","-36.4241981506348","-8.3355598449707",NA,NA,"Cultivada.","IPA0058588",NA,"27307","auto","12","Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2019-02-15 11:47:05-02","IPA","IPA","89314","S","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Cano, O.","2014","06","06","Santos, R.F. dos","2014","05","11","Brasil","Pernambuco","Camocim de São Felix","Sítio Palmeiras, próximo a uma casa.","-35.7619018554688","-8.35861015319824",NA,NA,"Amostra em estudo para Projeto de Tese de Doutorado do aluno Alex Lucena de Vasconcelos, sob a orientação da Profa. Dra. Karina Perrelli Randau.; Trepadeira; flores verdes claras; frutos amarelos, maturos. Cultivada.","IPA0089314",NA,"7991","auto","s.n.","Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2019-02-15 11:47:05-02","IPA","IPA","88406","S","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Galindo, F.","2013","08",NA,"Carvalho, R.R. de","2013","07","31","Brasil","Pernambuco","Olinda",NA,"-34.8553009033203","-8.00889015197754",NA,NA,"Planta trepadeira. Frutos imaturos verdes, amarelos quando maduros.; Cultivada.","IPA0088406",NA,"7110","auto","s.n.","Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2019-02-15 11:47:05-02","IPA","IPA","50942-A","S","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Lima, V.C.","1990","08","06","Lima, V.C.","1986",NA,NA,"Brasil","Pernambuco","Olinda","No sítio onde fica instalado a horta de plantas Medicinais de Olinda.","-34.8553009033203","-8.00889015197754",NA,NA,"Cipó formando cerca viva.","IPA50942-A",NA,"7110","auto","486","Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
