"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"496","2013-04-01 09:16:33-03","IPT","BCTW","14431","S","Plantae",NA,"Cupania","oblongifolia","Cupania oblongifolia",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Lam I.F. 714",NA,"Magnoliophyta",NA,"Mart.",NA,NA,"Mato Grosso do Sul","Ribas do Rio Pardo",NA,"-53.7592","-20.4431",NA,NA,NA,NA,"151627","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"497","2013-04-01 09:16:33-03","IPT","BCTW","19143","S","Plantae",NA,"Cupania","oblongifolia","Cupania oblongifolia","Ceccantini, G.C.T. e outros",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"Mart.","W. Mantovani",NA,"São Paulo","Ilha Bela","Praia de Castelhanos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"498","2021-03-21 19:38:47-03","UFC","EAC","30990","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Castro, A.S.F.","2001","09","22","Southern America","Brasil",NA,NA,"Árvore.; Mata úmida","EAC0030990","Dicotyledon",NA,"Mart.","Castro, A.S.F.","1073","Ceará","Mulungu","2km de Lameirão","-38.9963989257812","-4.30556011199951",NA,NA,NA,NA,"10506","auto","2001","09","22",NA,NA,NA,NA,NA,NA,NA,NA
"499","2021-03-21 19:38:47-03","UFC","EAC","46923","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Gomes, V.; Ribeiro, K.; Ototumi, A.","2004","02","09","Southern America","Brasil",NA,NA,"Fitossociologia P11 Q4.","EAC0046923","Dicotyledon",NA,"Mart.","Lima-Verde, L.W.","9021","Ceará","Baturité","Sítio Taveira","-38.919556","-4.298417",NA,"600","600",NA,NA,NA,"2015","11","24","-38.919556","-4.298417",NA,NA,NA,NA,NA,NA
"500","2021-03-21 19:38:47-03","UFC","EAC","42029","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Silva, J.O.N.; et al.","2007","11","27","Southern America","Brasil",NA,NA,"Flores ausentes, frutos deiscente.","EAC0042029","Dicotyledon",NA,"Mart.","Loiola, M.I.B.","s.n.","Rio Grande do Norte","Parnamirim","EMPARN-Mata do jiqui","-35.2627983093262","-5.91555976867676",NA,NA,NA,NA,"17237","auto","2007","12","06",NA,NA,NA,NA,NA,NA,NA,NA
"501","2020-12-21 16:44:26-03","MBM","MBM","108252","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Hatschbach, G.","1986","05","10","Southern America","Brazil",NA,NA,NA,"MBM108252",NA,NA,"Mart.","Hatschbach, G.","50370","Paraná","Antonina","Rio do Cedro, Porto das Moças","-48.7118988037109","-25.4286003112793","MBM108252",NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2020-12-21 16:44:26-03","MBM","MBM","22483","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Hatschbach, G.","1971","12","21","Southern America","Brazil",NA,NA,NA,"MBM022483",NA,NA,"Mart.","Hatschbach, G.","28541","Paraná","Antonina","Sapitanduva","-48.7118988037109","-25.4286003112793","MBM022483",NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2020-12-21 16:44:26-03","MBM","MBM","251028","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Roderjan, C.V.; et al.; et al.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM251028",NA,NA,"Mart.","Ferrucci, M.S.","519","Paraná","Guaraqueçaba","Batuva","-48.3288993835449","-25.3066997528076","MBM251028",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2020-12-21 16:44:26-03","MBM","MBM","17842","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Hatschbach, G.","1971","05","02","Southern America","Brazil",NA,NA,NA,"MBM017842",NA,NA,"Mart.","Hatschbach, G.","26673","Paraná","Guaratuba","Morro do Cauvi","-48.5746994018555","-25.8827991485596","MBM017842",NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2020-12-21 16:44:26-03","MBM","MBM","9796","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Lindeman, J.; Haas, H.; Haas, H.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM009796",NA,NA,"Mart.",NA,"293","Paraná","Morretes","Estrada da Graciosa, Bela Vista","-48.834400177002","-25.476900100708","MBM009796",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2020-12-21 16:44:26-03","MBM","MBM","124953","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Souza, W.S.; et al.; et al.","1987","05","29","Southern America","Brazil",NA,NA,NA,"MBM124953",NA,NA,"Mart.","Britez, R.M.","841","Paraná","Paranaguá","Ilha do Mel, Morro do Meio","-48.5092010498047","-25.5200004577637","MBM124953",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2020-12-21 16:44:26-03","MBM","MBM","19401","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Hatschbach, G.","1968","06","27","Southern America","Brazil",NA,NA,NA,"MBM019401",NA,NA,"Mart.","Hatschbach, G.","19454","Paraná","Paranaguá","Rio Cachoeirinha","-48.5092010498047","-25.5200004577637","MBM019401",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","2020-12-21 16:44:26-03","MBM","MBM","251369","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Vianna, M.C.; et al.; et al.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM251369",NA,NA,"Mart.","Somner, G.V.","1903","Rio de Janeiro","Angra dos Reis","Ilha da Jibóia","-44.3180999755859","-23.0067005157471","MBM251369",NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","2020-12-21 16:44:26-03","MBM","MBM","342282","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Caxambú, M.G.; et al.; et al.","2008","05","23","Southern America","Brazil",NA,NA,"Árvore heliófita ca. 8m. Botões florais esverdeados. relevo ondulado. vegetação Floresta Ombrófila Densa Submontana,","MBM342282",NA,NA,"Mart.","Cordeiro, J.; Barboza, E.","2221","Santa Catarina","Bombinhas","Morro de Zimbros","-48.5169982910156","-27.1380004882812","MBM342282","12","12",NA,"11943","auto","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","2020-12-21 16:44:26-03","MBM","MBM","248438","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Arzolla, FARDP",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM248438",NA,NA,"Mart.","Franco, G.A.D.","147","São Paulo","Mairiporã","Parque Estadual da Cantareira","-46.5800018310547","-23.3099994659424","MBM248438",NA,NA,NA,"15840","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2020-12-21 16:44:26-03","MBM","MBM","391177","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Souza, V.C.; Flores, T.B.; Flores, T.B.","2013","04","30","Southern America","Brazil",NA,NA,"Árvore, ca. 8m alt.; flores creme.","MBM391177",NA,NA,"Mart.","Coelho, R.L.G.","34947","São Paulo","Tapiraí","Área da Cia. Votorantim, estrada para o alojamento da Barra e a portaria para Tapiraí","-47.5","-23.9599990844727","MBM391177",NA,NA,NA,"41034","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2020-12-21 16:44:26-03","MBM","MBM","263756","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Leopoldo Krieger",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM263756",NA,NA,"Mart.","Somner, G.V.","7303","Minas Gerais","Matias Barbosa","Matias Barbosa","-43.3194007873535","-21.8691997528076","MBM263756",NA,NA,NA,"10884","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2020-12-21 16:44:26-03","MBM","MBM","62186","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Hatschbach, G.","1978","11","23","Southern America","Brazil",NA,NA,NA,"MBM062186",NA,NA,"Mart.","Hatschbach, G.","41734","Paraná","Antonina","Bairro Alto","-48.7118988037109","-25.4286003112793","MBM062186",NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2020-12-21 16:44:26-03","MBM","MBM","68232","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Hatschbach, G.","1980","11","14","Southern America","Brazil",NA,NA,NA,"MBM068232",NA,NA,"Mart.","Hatschbach, G.","43289","Paraná","Antonina","Cacatu","-48.7118988037109","-25.4286003112793","MBM068232",NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2020-12-21 16:44:26-03","MBM","MBM","75955","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Hatschbach, G.","1982","06","02","Southern America","Brazil",NA,NA,NA,"MBM075955",NA,NA,"Mart.","Hatschbach, G.","44953","Paraná","Antonina","Itapema de Baixo","-48.7118988037109","-25.4286003112793","MBM075955",NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2020-12-21 16:44:26-03","MBM","MBM","68235","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Hatschbach, G.","1980","05","27","Southern America","Brazil",NA,NA,NA,"MBM068235",NA,NA,"Mart.","Hatschbach, G.","43005","Paraná","Antonina","Rio Sapitanduva","-48.7118988037109","-25.4286003112793","MBM068235",NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2020-12-21 16:44:26-03","MBM","MBM","115353","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Roderjan, C.V.; Kuniyoshi, Y.S.; Pizani, A.; Kuniyoshi, Y.S.; Pizani, A.","1984","08","22","Southern America","Brazil",NA,NA,NA,"MBM115353",NA,NA,"Mart.","Hatschbach, G.","348","Paraná","Cerro Azul",NA,"-49.261100769043","-24.823600769043","MBM115353",NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2020-12-21 16:44:26-03","MBM","MBM","69572","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Hatschbach, G.","1981","05","27","Southern America","Brazil",NA,NA,NA,"MBM069572",NA,NA,"Mart.","Hatschbach, G.","43908","Paraná","Guaraqueçaba","Serra Negra","-48.3288993835449","-25.3066997528076","MBM069572",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2020-12-21 16:44:26-03","MBM","MBM","161235","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Silva, J.M.; Guimarães, D.; Guimarães, D.","1993","06","11","Southern America","Brazil",NA,NA,NA,"MBM161235",NA,NA,"Mart.","Ferrucci, M.S.","1254","Paraná","Guaratuba","Morro do Cristo","-48.5746994018555","-25.8827991485596","MBM161235",NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2020-12-21 16:44:26-03","MBM","MBM","251039","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Kuniyoshi, Y.S.; et al.; et al.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM251039",NA,NA,"Mart.","Ferrucci, M.S.","5781","Paraná","Guaratuba","Rasgadinho","-48.5746994018555","-25.8827991485596","MBM251039",NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2020-12-21 16:44:26-03","MBM","MBM","119466","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Seitz, R.","1983",NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM119466",NA,NA,"Mart.","Hatschbach, G.","s.n.","Paraná","Morretes","BR-277","-48.834400177002","-25.476900100708","MBM119466",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2020-12-21 16:44:26-03","MBM","MBM","50797","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Hatschbach, G.; Guimarães, O.; Guimarães, O.","1947","05","08","Southern America","Brazil",NA,NA,NA,"MBM050797",NA,NA,"Mart.","Asplund, E.","709","Paraná","Morretes","Estrada da Graciosa, Rio Mãe Catira","-48.834400177002","-25.476900100708","MBM050797",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2020-12-21 16:44:26-03","MBM","MBM","252908","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Dusén, P.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM252908",NA,NA,"Mart.","Radlkofer, L.","17302","Paraná","Morretes","Rio Itupava, Serra do Mar","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2020-12-21 16:44:26-03","MBM","MBM","111274","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Silva, S.M.; et al.; et al.","1986","06","15","Southern America","Brazil",NA,NA,NA,"MBM111274",NA,NA,"Mart.","Silva, S.M.","s.n.","Paraná","Paranaguá","Ilha das Cobras","-48.5092010498047","-25.5200004577637","MBM111274",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","2020-12-21 16:44:26-03","MBM","MBM","108259","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Britez, R.M.; Souza, W.S.; Souza, W.S.","1986","06","08","Southern America","Brazil",NA,NA,NA,"MBM108259",NA,NA,"Mart.","Silva, S.M.","s.n.","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637","MBM108259",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2020-12-21 16:44:26-03","MBM","MBM","7629","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Lindeman, J.; Haas, H.; Haas, H.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM007629",NA,NA,"Mart.",NA,"5583","Rio de Janeiro","Itatiaia","Abrigo Rebouças","-44.5633010864258","-22.4960994720459","MBM007629 MBM007629_1",NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2020-12-21 16:44:26-03","MBM","MBM","167391","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","1994","04","17","Southern America","Brazil",NA,NA,NA,"MBM167391",NA,NA,"Mart.","Hatschbach, G.","60645","Santa Catarina","Lauro Müller","Rod. SC-438, Serra do Rio do Rastro","-49.3967018127441","-28.3927993774414","MBM167391",NA,NA,NA,"15992","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","2020-12-21 16:44:26-03","MBM","MBM","320648","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Hoehne, W.","1946","05","17","Southern America","Brazil",NA,NA,NA,"MBM320648",NA,NA,"Mart.","Hoehne, W.","s.n.","São Paulo","São Paulo","Cidade Jardim","-46.6300010681152","-23.5400009155273","MBM320648",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","2020-12-21 16:44:26-03","MBM","MBM","161780","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Moraes, J.C.","1953","07","15","Southern America","Brazil",NA,NA,NA,"MBM161780",NA,NA,"Mart.","Franco, G.A.D.C.","831","Paraíba",NA,"Escola de Agronomia do Nordeste",NA,NA,"MBM161780",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","2020-12-21 16:44:26-03","MBM","MBM","229952","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM229952",NA,NA,"Mart.","Somner, G.V.","68594","Bahia","Olivença","Parque dos Orixás",NA,NA,"MBM229952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2020-12-21 16:44:26-03","MBM","MBM","406270","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Ferreira, P.C.; Brotto, M.L.; Marinero, F.; Völtz, R.R.; Hening, G.; Silva, J.M.; Brotto, M.L.; Marinero, F.; Völtz, R.R.; Hening, G.; Silva, J.M.","2016","04","02","Southern America","Brazil",NA,NA,"Árvore, 5,00m; botões alvos.; Floresta Ombrófila Densa de Terras Baixas.","MBM406270",NA,NA,"Mart.","Ferreira, P.C.","145","Paraná","Matinhos","Caminho para o Salto Parati","-49.001039","-26.290481","MBM406270","42","42",NA,NA,NA,"2016","04","04","-49.001039","-26.290481",NA,NA,NA,NA,NA,NA
"532","2020-12-21 16:44:26-03","MBM","MBM","401288","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Matos, E.N. de; Espírito-Santo, F.S.; Fernandes, M.; Espírito-Santo, F.S.; Fernandes, M.","2011","06","08","Southern America","Brazil",NA,NA,"Arvoreta, 3m; folhas cartáceas e glabras; frutos avermelhados; EM 51.; Floresta.","MBM401288",NA,NA,"Mart.","Perdiz, R.","137","Bahia","Porto Seguro","Sítio Gameleira","-39","-16.35","MBM401288",NA,NA,NA,NA,NA,NA,NA,NA,"-39","-16.35",NA,NA,NA,NA,NA,NA
"533","2020-12-21 16:44:26-03","MBM","MBM","401290","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Matos, E.N. de; Espírito-Santo, F.S.; Fernandes, M.; Espírito-Santo, F.S.; Fernandes, M.","2011","05","29","Southern America","Brazil",NA,NA,"Arbusto, 2m; folhas membranáceas, face abaxial vernicosa; MFF, 78.&nf;; Campestre e moitas.","MBM401290",NA,NA,"Mart.","Perdiz, R.","141","Bahia","Una","Fazenda Bolandeira","-38.983333","-15.333611","MBM401290",NA,NA,NA,NA,NA,NA,NA,NA,"-38.983333","-15.333611",NA,NA,NA,NA,NA,NA
"534","2020-12-21 16:44:26-03","MBM","MBM","405080","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Resende, J.; Terra, G.; Terra, G.","2014","04","14","Southern America","Brazil",NA,NA,"Árvore com base reta, casca interna vermelha, casca externa acastanhada com espessura fina. Com flor.; Solo argiloso.","MBM405080",NA,NA,"Mart.","Nobrega, G.A.","35","Rio de Janeiro","Trajano de Morais","Conglomerado 273-Ex2","-42.12","-22.14","MBM405080",NA,NA,NA,NA,NA,"2014","06","26","-42.12","-22.14",NA,NA,NA,NA,NA,NA
"535","2020-12-21 16:44:26-03","MBM","MBM","409322","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Caxambu, M.G.","2015","03","27",NA,"Brasil",NA,NA,"Árvoreta ca. 6 m, heliófita. Botões florais verdes.; Relevo: ondulado. Vegetação: Floresta Ombrófila Densa Submontana.","MBM409322",NA,NA,"Mart.","Barboza, E.","6026","São Paulo","Eldorado","Fazenda Itaipava/Catre","-48.106917","-24.559556","MBM409322","88","88",NA,NA,NA,"2015",NA,NA,"-48.106917","-24.559556",NA,NA,NA,NA,NA,NA
"536","2020-12-21 16:44:26-03","MBM","MBM","409323","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Caxambu, M.G.","2013","10","31",NA,"Brasil",NA,NA,"Árvore ca. 8 m, semi-ciófila. Frutos imaturos verdes.; Relevo: ondulado. Vegetação: Floresta Ombrófila Densa Submontana.","MBM409323",NA,NA,"Mart.","Barboza, E.","4846","São Paulo","Cananéia","Propriedade do Sr. Flávio","-47.883472","-24.801306","MBM409323","56","56",NA,NA,NA,"2015",NA,NA,"-47.883472","-24.801306",NA,NA,NA,NA,NA,NA
"537","2020-12-21 16:44:26-03","MBM","MBM","419084","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Antoniuk-Bonato, R.G.; Brotto, M.L.; Brotto, M.L.","2018","11","26","Southern America","Brazil",NA,NA,"Árvore, 11m de altura. Frutos tricoca, maduros de cor verde com pintas brancas ou marrons; quando seco, cor marrom com manchas beges.; Sobre rochas da arrebentação. Formação Pioneira com Influência Marinha.","MBM419084",NA,NA,"Mart.","Brotto, M.L.","17","Paraná","Paranaguá","Ilha das Cobras","-48.430833","-25.481389",NA,NA,NA,NA,NA,NA,"2018","11","05","-48.430833","-25.481389",NA,NA,NA,NA,NA,NA
"538","2020-12-21 16:44:26-03","MBM","MBM","425375","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Rigon, L.G.C.","2015","11","10","Southern America","Brazil",NA,NA,"Árvore, com 9 metros de altura.Casca interna laranja e externa amarela, fina, estriada, indeiscente, não apresentando odor quando cortada. Fruto imaturo, 2,5 x 2,2 cm de diâmetro, com formato globoso., internamente e externamente ver","MBM425375",NA,NA,"Mart.","Moura, R.","1109","Rio de Janeiro","Valença","Conglomerado 63-1-9-51","-43.74","-22.32",NA,NA,NA,NA,NA,NA,"2017","03","17","-43.74","-22.32",NA,NA,NA,NA,NA,NA
"539","2020-12-21 16:44:26-03","MBM","MBM","427114","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Kassner-Filho, A.","2018","05","10","Southern America","Brazil",NA,NA,"Arbórea, botão floral; Interior do fragmento.","MBM427114",NA,NA,"Mart.","Kassner-Filho, A.","2718","Santa Catarina","Penha","J.B. World Entretenimentos S/A","-48.616389","-26.801944",NA,"7","7",NA,NA,NA,"2018","05","10","-48.616389","-26.801944",NA,NA,NA,NA,NA,NA
"540","2020-12-21 16:44:26-03","MBM","MBM","429845","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Brotto, M.L.; Antoniuk-Bonato, R.G.; Antoniuk-Bonato, R.G.","2019","11","23","Southern America","Brazil",NA,NA,"Árvore com 15 m de altura; frutos verdes-castanhos.; Floresta Ombrófila Densa Submontana.","MBM429845",NA,NA,"Mart.","Brotto, M.L.","3818","Paraná","Morretes","Serra da Prata, trilha para a Torre da Prata","-48.705833","-25.601111",NA,"420","420",NA,NA,NA,"2019","11","23","-48.705833","-25.601111",NA,NA,NA,NA,NA,NA
"541","2020-12-21 16:44:26-03","MBM","MBM","56954","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Silverstone, N Stella F",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM056954",NA,NA,"Mart.","Somner, G.V.","53","São Paulo",NA,"70km ao S de Itapetininga, Reserva Sete Barras",NA,NA,"MBM056954",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","2020-12-21 16:44:26-03","MBM","MBM","126635","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Silva, L.A.M.; et al.; et al.","1988","10","25","Southern America","Brazil",NA,NA,NA,"MBM126635",NA,NA,"Mart.",NA,"2602","Bahia","Mascote","Km 7 da estrada que liga Mascote a rodovia BR-101","-39.3025016784668","-15.563099861145","MBM126635",NA,NA,NA,"37487","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","2020-12-21 16:44:26-03","MBM","MBM","162960","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Bautista, H.P.; et al.; et al.","1983","11","10","Southern America","Brazil",NA,NA,NA,"MBM162960",NA,NA,"Mart.","Lima, M.","1201","Bahia","São Gonçalo dos Campos","BR-101, Fazenda de Almiro Daltro","-38.9667015075684","-12.4333000183105","MBM162960",NA,NA,NA,"16703","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","2020-12-21 16:44:26-03","MBM","MBM","320523","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Borgo, M.","2003","04","14","Southern America","Brazil",NA,NA,"Árvore, 7m, com botão floral.; Floresta secundária média.","MBM320523",NA,NA,"Mart.","Rosado, A.","s.n.","Paraná","Guaraqueçaba","Reserva Natural Itaqui, Trilha do Rio do Poço","-48.3288993835449","-25.3066997528076","MBM320523",NA,NA,NA,"37295","auto","2017","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","2020-12-21 16:44:26-03","MBM","MBM","233184","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM233184",NA,NA,"Mart.","Hatschbach, G.","68268","Paraná","Guaraqueçaba","Rio Murato","-48.3288993835449","-25.3066997528076","MBM233184",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","2020-12-21 16:44:26-03","MBM","MBM","115352","PreservedSpecimen","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Roderjan, C.V.; Kuniyoshi, Y.S.; Kuniyoshi, Y.S.","1984","07","10","Southern America","Brazil",NA,NA,NA,"MBM115352",NA,NA,"Mart.","Hatschbach, G.","308","Paraná","Guaraqueçaba","Serra do Mar","-48.3288993835449","-25.3066997528076","MBM115352",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
