"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"82","2015-09-04 14:59:44-03","MNHN","RECOLNAT_MNHN_P","P03921528","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus","(A.St.-Hil.) Kainul. & B.Bremer","Gomes-Bezerra","Glaziou, A.",NA,"1867","3","3",NA,"Brasil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03921528' target='other'> <mi>dwc_moreinfo</mi></a>","P03921528","P03921528_01",NA,NA,NA,NA,NA,NA,NA,"36524","auto",NA,NA,"1099",NA,NA
"83","2015-09-04 14:59:44-03","MNHN","RECOLNAT_MNHN_P","P03921531","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus","(A.St.-Hil.) Kainul. & B.Bremer","Gomes-Bezerra","Glaziou, A.",NA,"1873","2","21",NA,"Brasil","Rio de Janeiro","Petrópolis","Alto do Imperador.","-43.1786003112793","-22.5049991607666","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03921531' target='other'> <mi>dwc_moreinfo</mi></a>","P03921531","P03921531_01",NA,NA,NA,NA,NA,NA,NA,"36524","auto",NA,NA,"6565",NA,NA
"84","2020-12-11 11:40:39-03","UFMG","BHCB","73108","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(A.St.-Hil.) Hook.f. ex K.Schum.",NA,"Magalhães, GM","2819","1943","02","01","Southern America","Brasil","Minas Gerais","Santa Bárbara","Catas Altas, Entre Catas Altas e Santa Rita","-43.4152984619141","-19.959400177002",NA,"Árvore 6,00, flor alva, muito frequente; Mata","BHCB043641","BHCB043641",NA,NA,"1943",NA,NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA
"85","2020-12-11 11:41:08-03","UFMG","BHCB","114390","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus","(A.St.-Hil.) Kainul. & B.Bremer",NA,"Mota, NFO; Viana, PL; Silva, LVC; Garcia, LC; Maciel, GM; Silva, DF","1122","2007","12","08","Southern America","Brasil","Pará","Canaã dos Carajás","Floresta Nacional de Carajás, S11B.","-50.424167","-6.341944",NA,"Floresta Ombrófila.","BHCB021817",NA,"666","666",NA,NA,NA,"-50.424167","-6.341944",NA,NA,NA,NA,NA,NA,NA
"86","2020-12-11 11:41:08-03","UFMG","BHCB","123670","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus","(A.St.-Hil.) Kainul. & B.Bremer",NA,"Rezende, SG; Mendes, MS; Neves, GS","2562","2008","02","25","Southern America","Brasil","Minas Gerais",NA,"Mariana, Região da Mina de Fábrica Nova","-43.432222","-20.197222",NA,"Arbórea; Floresta Estacional Semidecidual Baixo-Montana Ripária","BHCB040095",NA,"1011","1011","2016",NA,NA,"-43.432222","-20.197222",NA,NA,NA,NA,NA,NA,NA
"87","2020-12-11 11:41:08-03","UFMG","BHCB","127470","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus","(A.St.-Hil.) Kainul. & B.Bremer",NA,"Rezende, SG; Pena, FSR; Neves, GS","2746","2008","05","27","Southern America","Brasil","Minas Gerais","Catas Altas","Mina Fazendão, Próximo a área da cava","-43.413333","-20.127222",NA,"Arbórea; Floresta Estacional Semidecidual Baixo-Montana em estágio intermediário de regeneração.","BHCB040096",NA,"970","970",NA,NA,NA,"-43.413333","-20.127222",NA,NA,NA,NA,NA,NA,NA
"88","2020-12-11 11:41:08-03","UFMG","BHCB","127511","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus","(A.St.-Hil.) Kainul. & B.Bremer",NA,"Rezende, SG; Pena, FSR","2787","2008","07","28","Southern America","Brasil","Minas Gerais",NA,"Catas Altas, Mina de Fazendão, mata entre a cava e o Caraça.","-43.420833","-20.138333",NA,"Arbórea; Floresta Estacional Semidecidual Baixo-Montana em Estágio Avançado de Regeneração.","BHCB040094",NA,"895","895","2016",NA,NA,"-43.420833","-20.138333",NA,NA,NA,NA,NA,NA,NA
"89","2020-12-11 11:41:08-03","UFMG","BHCB","130956","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus","(A.St.-Hil.) Kainul. & B.Bremer",NA,"Costa, LVC; Sobral, M; Troncoso, C; Garcia, L; Maciel, GM","515","2008","10","10","Southern America","Brasil","Pará","Canaã dos Carajás","Floresta Nacional de Carajás, S11D.","-50.327222","-6.399722",NA,NA,"BHCB021814",NA,"753","753",NA,NA,NA,"-50.327222","-6.399722",NA,NA,NA,NA,NA,NA,NA
"90","2020-12-11 11:41:08-03","UFMG","BHCB","140325","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus","(A.St.-Hil.) Kainul. & B.Bremer",NA,"Giacomin, LL; Souza, DT; Machado Jr, P; P; Ciminelli, FS","1150","2010","05","18","Southern America","Brasil","Pará","Canaã dos Carajás","Floresta Nacional de Carajás, S11D.","-50.373889","-6.403333",NA,NA,"BHCB021815",NA,"772","772",NA,NA,NA,"-50.373889","-6.403333",NA,NA,NA,NA,NA,NA,NA
"91","2020-12-11 11:41:08-03","UFMG","BHCB","140782","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus","(A.St.-Hil.) Kainul. & B.Bremer",NA,"Arruda, AJ; Marino, F; Almeida, TE; Megale, ME","311","2010","07","01","Southern America","Brasil","Pará","Canaã dos Carajás","Floresta Nacional de Carajás, S11D.","-50.311111","-6.41",NA,"Floresta Ombrófila.","BHCB021816",NA,"603","603",NA,NA,NA,"-50.311111","-6.41",NA,NA,NA,NA,NA,NA,NA
"92","2020-12-11 11:41:08-03","UFMG","BHCB","177289","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus","(A.St.-Hil.) Kainul. & B.Bremer",NA,"Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","2127","2015","04","29","Southern America","Brasil","Minas Gerais","Mariana","Mina Fazendão","-43.436667","-20.153611",NA,"Árvore; ca. 4,0m alt; flores brancas com forte odor adocicado.; Floresta Estacional Semidecidual",NA,NA,NA,NA,"2015","11",NA,"-43.436667","-20.153611",NA,NA,NA,NA,NA,NA,NA
"93","2020-12-11 11:41:08-03","UFMG","BHCB","177503","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus","(A.St.-Hil.) Kainul. & B.Bremer",NA,"Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","2355","2015","05","14","Southern America","Brasil","Minas Gerais","Mariana","RPPN Horto Alegria","-43.436667","-20.153611",NA,"Prensado em álcool; Arbusto; ca. 1,70m alt; frutos imaturos verdes.; Capão com Afloramento Quartzítico",NA,NA,NA,NA,"2015","11",NA,"-43.436667","-20.153611",NA,NA,NA,NA,NA,NA,NA
"94","2020-12-11 11:41:08-03","UFMG","BHCB","194868","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus","(A.St.-Hil.) Kainul. & B.Bremer",NA,"Rezende, SG; Santos, JG","6360","2018","04","25","Southern America","Brasil","Minas Gerais","Morro do Pilar","Bacia do Rio Preto","-43.388611","-19.166667",NA,"Árvore; Floresta Estacional Semidecidual em Estágio Médio de Regeneração","BHCB194868",NA,"550","800",NA,NA,NA,"-43.388611","-19.166667",NA,NA,NA,NA,NA,NA,NA
"95","2020-12-11 11:41:08-03","UFMG","BHCB","194888","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus","(A.St.-Hil.) Kainul. & B.Bremer",NA,"Rezende, SG; Santos, JG","6380","2018","04","27","Southern America","Brasil","Minas Gerais","Morro do Pilar","Bacia do Rio Preto","-43.385833","-19.160278",NA,"Árvore; Floresta Estacional Semidecidual em Estágio Avançado de Regeneração","BHCB194888",NA,"550","800",NA,NA,NA,"-43.385833","-19.160278",NA,NA,NA,NA,NA,NA,NA
"96","2011-03-23 12:32:00-03","MO","MOBOT","3091406","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus","(A. St.-Hil.) Kainul. & B. Bremer","C.M. Taylor","Amorim","Amorim 2886","1999","4","21","South America","Brazil","Bahia",NA,"Mun de Jussari/Pa;lmira. Entrada ca. 7,5km de Jussari. Faz. Teimoso. RPPN Serra do Teimoso Mata Mesófila","-39.52861","-15.15805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2018-08-15 04:31:00-03","MO","MOBOT","100358924","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus","(A. St.-Hil.) Kainul. & B. Bremer","C.M. Taylor","Pedro Fiaschi|J. Paixão|L.C. da J. Gomes|Sérgio C. de Sant'Ana","Fiaschi 2909","2005","6","21","South America","Brazil","Bahia",NA,"Almadina: Serra do Corcovado. 9.8 km a SW de Coarací na estrada para Almadina, daí N até a Fazenda São José. Proprietário Senhor Francisco. Floresta sub-montana/montana com algumas áreas perturbadas.","-39.6033333","-14.7058333",NA,NA,NA,NA,"650.00000000","750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"98","2014-01-08 10:35:00-02","MO","MOBOT","3090374","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus","(A. St.-Hil.) Kainul. & B. Bremer","C.M. Taylor","P.M. Andrade|M.A. Lopes","Andrade 729","1986","3","22","South America","Brazil","Minas Gerais",NA,"Estacao Biologica de Caratinga, fazenda Montes Claros. Mata atlantica. Arboreo, 3m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"99","2011-03-23 12:31:00-03","MO","MOBOT","3091290","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus","(A. St.-Hil.) Kainul. & B. Bremer","C.M. Taylor","Thomas","Thomas 13366","2003","3","15","South America","Brazil","Bahia",NA,"Mun. Jussari. Fazenda Serra do Teimoso, Reserva Serra do Teimoso. Near top of mountains, in area near source fo the Riberao da Bica. Southern Bahian wet forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2012-04-25 12:10:00-03","MO","MOBOT","3091767","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus","(A. St.-Hil.) Kainul. & B. Bremer","C.M. Taylor","Gert G. Hatschbach","Hatschbach 46687","1983","8","4","South America","Brazil","Espírito Santo",NA,"Ibatiba, 21km L.",NA,NA,NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"101","2012-04-26 09:21:00-03","MO","MOBOT","3091935","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus","(A. St.-Hil.) Kainul. & B. Bremer","C.M. Taylor","Gert G. Hatschbach","Hatschbach 38893","1976","7","10","South America","Brazil","Goiás",NA,"Serra de Caldas (mun. Caldas Novas)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"102","2014-11-25 16:57:00-02","MO","MOBOT","3092055","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus","(A. St.-Hil.) Kainul. & B. Bremer","C.M. Taylor","Pedro Occhioni","Occhioni 995","1947","3","25","South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-07-17 12:23:00-03","MO","MOBOT","3092322","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus","(A. St.-Hil.) Kainul. & B. Bremer","C.M. Taylor","Gomes, Mario","Gomes 436","1991","10","19","South America","Brazil","Rio de Janeiro",NA,"Nova Friburgo, Reserva Ecologica Municipal de Macaé de Cima, proximo ao Hotel Garlip","-42.05","-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"104","2016-07-25 15:01:50-03","UNIOESTE","UNOP","7517","S","Plantae",NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus","(A.St.-Hil.) Kainul. & B. Bremer","Schinemann, D.A.","Kuhlmann, J.G.","s.n.","1935","03","07",NA,"Brasil","Minas Gerais","Viçosa","ESAV","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,NA,"2016","06","24",NA,NA,"13937","auto",NA,NA,NA,NA,NA
"105","2018-09-12 14:48:32-03","UNIOESTE","UNOP","7516","S","Plantae",NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus","(A.St.-Hil.) Kainul. & B. Bremer","Schinemann, D.A.","Teixeira, R.N.C.; Lopes, I.R.; Lopes, M.M.M.; Lopes, I.R.; Lopes, M.M.M.","25","2005","03","17",NA,"Brasil","Minas Gerais","Santa Maria de Jetibá","Fragomento Florestal a 5 km do Municipio de Santa Maria de Jetibá. Propriedade do Sr. Paulo Sick .","-20.409722","40.696111",NA,"Árvore de 9 m, coletada no interior da mata.",NA,NA,NA,NA,"2016","06","24","-20.409722","40.696111",NA,NA,NA,NA,NA,NA,NA
"106","2018-09-12 14:48:32-03","UNIOESTE","UNOP","884","S","Plantae",NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus","(A.St.-Hil.) Kainul. & B. Bremer","Schinemann, D.A.","Lombardi, J.A.; Taxonomia de Campo 2011.; Taxonomia de Campo 2011.","8375","2011","04","14",NA,"Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos, trilha Suspensa.","-42.995297","-22.425556",NA,"Mata Atlântica.Árvore ca. 8 m, cálice verde, corola creme.",NA,NA,"1190","1190","2016","06","24","-42.995297","-22.425556",NA,NA,NA,NA,NA,NA,NA
"107","2018-09-12 14:48:32-03","UNIOESTE","UNOP","7518","S","Plantae",NA,NA,"Rubiaceae","Schizocalyx","cuspidatus","Schizocalyx cuspidatus","(A.St.-Hil.) Kainul. & B. Bremer","Schinemann, D.A.","Coelho, V.P.M.; Leite, J.P.; Leite, J.P.","2","2008","02","21",NA,"Brasil","Minas Gerais","Araponga","Serra do Brigadeiro, próximo ao Pico do Boné, propiedade do Senhor Dico, trilha da cachoeira.","-77.221889","-8.104833",NA,"Substrato humoso, raso, úmido, sobre afloramento rochoso; árvore, ca. 7 m alt., flores alvas. Espécie medicinal, casca do caule usada para doenças hepáticas.",NA,NA,NA,NA,"2016","06","24","-77.221889","-8.104833",NA,NA,NA,NA,NA,NA,NA
"108","2020-07-10 09:49:04-03","MBML","MBML-HERBARIO","49714",NA,"Plantae",NA,NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(A.St.-Hil.) Hook. f. ex K. Schum.",NA,"P.J. Coelho; A.D. Ferreira","121","2015","01","17",NA,"Brasil","Espírito Santo","Santa Teresa","RPPN Vale do Sol, Floresta Ombrófila Densa, borda da lagoa dos jacarés","-40.533333","-19.95",NA,"Arvore 10m, flores passadas, fruto seco","MBML049714",NA,NA,NA,NA,NA,NA,"40W32'0","19S57'0",NA,NA,NA,NA,NA,NA,NA
"109","2020-07-10 09:49:04-03","MBML","MBML-HERBARIO","41081",NA,"Plantae",NA,NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(A.St.-Hil.) Hook. f. ex K. Schum.","J.A. Oliveira/22-VI-2012","F. Z. Saiter","334","2009","11","27",NA,"Brasil","Espírito Santo","Santa Maria de Jetibá","São Sebastião de Belém - Projeto Muriqui","-40.7461013793945","-20.040599822998",NA,"Arvoreta com 5m alt., frutos secos","MBML041081",NA,NA,NA,NA,NA,NA,NA,NA,"31867","auto",NA,NA,NA,NA,NA
"110","2020-09-22 12:01:05-03","MBML","MBML-HERBARIO","3180",NA,"Plantae",NA,NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(A.St.-Hil.) Hook. f. ex K. Schum.","J.A. Oliveira/22-VI-2012","J. M. Vimercat","143","1984","05","17",NA,"Brasil","Espírito Santo","Santa Teresa","mata do Espíndula","-40.6002998352051","-19.9356002807617",NA,"Arbusto de 4m, frutos jovens, solo barro escuro.","MBML003180",NA,NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA
"111","2020-10-29 16:35:19-03","MBML","MBML-HERBARIO","35504",NA,"Plantae",NA,NA,"Rubiaceae","Bathysa","cf. cuspidata","Bathysa cf. cuspidata","(A.St.-Hil.) Hook. f. ex K. Schum.","D. Zappi/Out.2009","A. P. Fontana; L. Kollmann & K. A. brahim","3156","2008","04","25",NA,"Brasil","Espírito Santo","Atílio Vivácqua","Moitão do sul, Serra das Torres","-41.128833","-21.005778",NA,"Arbusto rupestre, ca. De 2m. Flores verdes","MBML035504",NA,"605","605",NA,NA,NA,"41W7'43,8","21S0'20,8",NA,NA,NA,NA,NA,NA,NA
"112","2020-07-10 09:49:04-03","MBML","MBML-HERBARIO","16135",NA,"Plantae",NA,NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(A.St.-Hil.) Hook. f. ex K. Schum.","J.A. Oliveira/22-VI-2012","L. Kollmann; et al","5523","2002","02","06",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Arvoreto 2m. Flores brancas.","MBML016135",NA,NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA
"113","2020-07-10 09:49:04-03","MBML","MBML-HERBARIO","19491",NA,"Plantae",NA,NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(A.St.-Hil.) Hook. f. ex K. Schum.","D. Zappi/Out.2009","R.R. Vervloet; et al","1775","2003","02","05",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Árvore de 9m, flores de cor branca, fundo de vale, baixada, dossel de 18m.","MBML019491",NA,NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA
"114","2020-07-10 09:49:04-03","MBML","MBML-HERBARIO","19548",NA,"Plantae",NA,NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(A.St.-Hil.) Hook. f. ex K. Schum.","D. Zappi/Out.2009","R.R. Vervloet; et al","1735","2003","01","23",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Arvoreto de 4m, flores com sépalas verde claro, pétalas e estames brancos, borda de mata, meia encosta.","MBML019548",NA,NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA
"115","2020-07-10 09:49:04-03","MBML","MBML-HERBARIO","20783",NA,"Plantae",NA,NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(A.St.-Hil.) Hook. f. ex K. Schum.","D. Zappi/Out.2009","R.R. Vervloet; et al","2469","2003","05","21",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Árvore de 10m, frutos imaturos de cor branca. Fundo de vale, dossel 16m.","MBML020783",NA,NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA
"116","2020-07-10 09:49:04-03","MBML","MBML-HERBARIO","21455",NA,"Plantae",NA,NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(A.St.-Hil.) Hook. f. ex K. Schum.","D. Zappi/Out.2009","J. Rossini; et al","515","2003","09","02",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Arvoreta 8,5m. Folha discolor. Extremidade dos ramos pilosa, frutos verde claros.","MBML021455",NA,NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA
"117","2020-07-10 09:49:04-03","MBML","MBML-HERBARIO","23378",NA,"Plantae",NA,NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(A.St.-Hil.) Hook. f. ex K. Schum.","D. Zappi/Out.2009","L. Kollmann; et al","7455","2005","03","18",NA,"Brasil","Espírito Santo","Fundão","Goiapaba-Açu","-40.472222","-19.914167",NA,"Arbusto 4m, no sol. Flores brancas.","MBML023378",NA,NA,NA,NA,NA,NA,"40W28'20","19S54'51",NA,NA,NA,NA,NA,NA,NA
"118","2020-07-10 09:49:04-03","MBML","MBML-HERBARIO","26155",NA,"Plantae",NA,NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(A.St.-Hil.) Hook. f. ex K. Schum.","J.A. Oliveira/22-VI-2012","L. Kollmann; et al","9096","2006","05","11",NA,"Brasil","Espírito Santo","Santa Teresa","Nova Lombardia","-40.510556","-19.823611",NA,"Arbusto 3m, flores brancas.","MBML026155",NA,NA,NA,NA,NA,NA,"40W30'38","19S49'25",NA,NA,NA,NA,NA,NA,NA
"119","2020-07-10 09:49:04-03","MBML","MBML-HERBARIO","26845",NA,"Plantae",NA,NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(A.St.-Hil.) Hook. f. ex K. Schum.","D. Zappi/Out.2009","V. Demuner; L.F.S Magnago, T. Cruz e Elias Bausen","2312","2006","05","23",NA,"Brasil","Espírito Santo","Linhares","São Sebastião, Prop.: Duílio Petri","-40.488889","-19.325556",NA,"Arbusto 3m, botões florais, flores brancas. Borda de mata alterada.","MBML026845",NA,"400","400",NA,NA,NA,"40W29'20","19S19'32",NA,NA,NA,NA,NA,NA,NA
"120","2020-07-10 09:49:04-03","MBML","MBML-HERBARIO","27089",NA,"Plantae",NA,NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(A.St.-Hil.) Hook. f. ex K. Schum.","D. Zappi/Out.2009","V. Demuner; L.F.S Magnago, T. Cruz e Elias Bausen","2479","2006","06","08",NA,"Brasil","Espírito Santo","Águia Branca","Águas Claras, prop.: Zequinha","-40.812778","-18.871389",NA,"Árvore 10m, fuste 5m, Dap 15cm, botões florais, flores brancas, frutos verdes. Fundo de vale.","MBML027089",NA,"400","400",NA,NA,NA,"40W48'46","18S52'17",NA,NA,NA,NA,NA,NA,NA
"121","2020-07-10 09:49:04-03","MBML","MBML-HERBARIO","31116",NA,"Plantae",NA,NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(A.St.-Hil.) Hook. f. ex K. Schum.","J.A. Oliveira/22-VI-2012","R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz","3173","2007","08","15",NA,"Brasil","Espírito Santo","Águia Branca","Aguas Claras. Zequinha","-40.814444","-18.875556",NA,"Árvore 9m, frutos imaturos de cor verde.","MBML031116",NA,"350","350",NA,NA,NA,"40W48'52","18S52'32",NA,NA,NA,NA,NA,NA,NA
"122","2020-07-10 09:49:04-03","MBML","MBML-HERBARIO","32767",NA,"Plantae",NA,NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(A.St.-Hil.) Hook. f. ex K. Schum.","J.A Oliveira/21-06-2012","L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","1371","2006","09","07",NA,"Brasil","Espírito Santo","Águia Branca","Águas Claras, propr.: Zequinha","-40.812778","-18.871389",NA,"Árvore 13m, fuste 7m, Dap 25cm. Flores verdes. Interior de mata.","MBML032767",NA,"400","400",NA,NA,NA,"40W48'46","18S52'17",NA,NA,NA,NA,NA,NA,NA
"123","2020-07-10 09:49:04-03","MBML","MBML-HERBARIO","34923",NA,"Plantae",NA,NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(A.St.-Hil.) Hook. f. ex K. Schum.","J.A. Oliveira/22-VI-2012","C. N. de Fraga; et al","1863","2008","02","15",NA,"Brasil","Espírito Santo","Cariacica","Reserva Biológica Duas Bocas","-40.519444","-20.291389",NA,NA,"MBML034923",NA,NA,NA,NA,NA,NA,"40W31'10","20S17'29",NA,NA,NA,NA,NA,NA,NA
"124","2020-07-10 09:49:04-03","MBML","MBML-HERBARIO","36188",NA,"Plantae",NA,NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(A.St.-Hil.) Hook. f. ex K. Schum.","J.A. Oliveira/22-VI-2012","A. M. Amorim; et al","7596","2008","07","20",NA,"Brasil","Espírito Santo","Cariacica","Reserva Biológica Duas Bocas","-40.519444","-20.291389",NA,NA,"MBML036188",NA,NA,NA,NA,NA,NA,"40W31'10","20S17'29",NA,NA,NA,NA,NA,NA,NA
"125","2020-07-10 09:49:04-03","MBML","MBML-HERBARIO","39540",NA,"Plantae",NA,NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(A.St.-Hil.) Hook. f. ex K. Schum.","J.A. Oliveira/21-06-2012","A. M. Amorim; R.Goldenberg, A.P.Fontana. C.N. Fraga, R.Goldenberg, L.Kollmann, L.Daneu","7848","2009","04","11",NA,"Brasil","Espírito Santo","Cariacica","Estrada do entorno da reserva em acesso a Alegre. Floresta Ombrófila Densa Montana.","-40.481944","-20.3025",NA,"Árvore ca 10m alt. Folhas com a maregm inferior levemente cinérea. Frutos imaturos verdes.","MBML039540",NA,"500","500",NA,NA,NA,"40W28'55","20S18'9",NA,NA,NA,NA,NA,NA,NA
"126","2020-07-10 09:49:04-03","MBML","MBML-HERBARIO","54042",NA,"Plantae",NA,NA,"Rubiaceae","Bathysa","cuspidata","Bathysa cuspidata","(A.St.-Hil.) Hook. f. ex K. Schum.",NA,"P.J. Coelho; A.D. Ferreira","121","2015","01","17",NA,"Brasil","Espírito Santo","Santa Teresa","RPPN Vale do Sol","-40.533333","-19.95",NA,"Árvore de 10m. Flores passadas. Fruto seco","MBML054042",NA,NA,NA,NA,NA,NA,"40W32'0","19S57'0",NA,NA,NA,NA,NA,NA,NA
