"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","recordNumber","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","typeStatus","fieldNumber","individualCount","minimumDepthInMeters","maximumDepthInMeters"
"926","2020-09-12 05:00:02-03","US","US","2629559","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","L. Dombrowski","1971","10","14","Brazil","Paraná","Rio Branco do Sul","Curriola","-49.3142013549805","-25.1900005340576",NA,NA,"US01902453","US01902453_01 US01902453_02",NA,NA,NA,NA,NA,NA,"3656",NA,"South America - Neotropics",NA,NA,NA,"Myrtales","37352","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"927","2020-09-12 05:00:02-03","US","US","2449796","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Y. Saito","1964","10","10","Brazil","Paraná",NA,"Bairro entre Cruz e Bom Retiro-Curitiba",NA,NA,NA,NA,"US01902464","US01902464_01 US01902464_02",NA,NA,NA,NA,NA,NA,"320",NA,"South America - Neotropics",NA,NA,NA,"Myrtales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"928","2020-09-12 05:00:02-03","US","US","2281947","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","R. Reitz & D. Klein","1956","2","4","Brazil","Santa Catarina","Ibirama","Horto Florestal I.N.P.","-49.5177993774414","-27.0569000244141",NA,NA,"US01902412","US01902412_01 US01902412_02",NA,"300",NA,NA,NA,NA,"2566",NA,"South America - Neotropics",NA,NA,NA,"Myrtales","18533","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"929","2020-09-12 05:00:02-03","US","US","3397257","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","S. Diesel","1997","12","10","Brazil","Rio Grande do Sul","Canela",NA,"-50.815601348877","-29.3656005859375",NA,NA,"US01902420","US01902420_01 US01902420_02",NA,NA,NA,NA,NA,NA,"1083",NA,"South America - Neotropics",NA,NA,NA,"Myrtales","16452","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"930","2020-09-12 05:00:02-03","US","US","2536283","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Pabst, -- & E. Pereira","1961","11","9","Brazil","Rio Grande do Sul","São Francisco de Paula","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"US01902431","US01902431_01 US01902431_02",NA,NA,NA,NA,NA,NA,"6662",NA,"South America - Neotropics",NA,NA,NA,"Myrtales","76715","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"931","2020-09-12 05:00:02-03","US","US","3387605","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","L. Scur","1999","11","6","Brazil","Rio Grande do Sul","Vale Real",NA,"-51.2536010742188","-29.3983001708984",NA,NA,"US01902417","US01902417_01 US01902417_02",NA,"550",NA,NA,NA,NA,"129",NA,"South America - Neotropics",NA,NA,NA,"Myrtales","11877","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"932","2020-09-12 05:00:02-03","US","US","3459461","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","J. C. Lindeman & J. H. Haas","1966","9","24","Brazil","Paraná",NA,"Secondary wood 2km N of Curitiba",NA,NA,NA,NA,"US01902459","US01902459_01 US01902459_02",NA,"800",NA,NA,NA,NA,"2511",NA,"South America - Neotropics",NA,NA,NA,"Myrtales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"933","2020-09-12 05:00:02-03","US","US","3073064","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","R. A. Wasum",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,"Conceição",NA,NA,NA,NA,"US01902427","US01902427_01 US01902427_02",NA,NA,NA,NA,NA,NA,"s.n.",NA,"South America - Neotropics",NA,NA,NA,"Myrtales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"934","2020-09-12 05:00:02-03","US","US","1055670","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","P. K. Dusén","1908","9","11","Brazil","Paraná","Ipiranga","Serra do Mar","-50.5842018127441","-25.0238990783691",NA,NA,"US01902470","US01902470_01 US01902470_02",NA,NA,NA,NA,NA,NA,"6706",NA,"South America - Neotropics",NA,NA,NA,"Myrtales","31827","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"935","2020-09-12 05:00:02-03","US","US","3077958","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","R. Wasum","1987","6","20","Brazil","Rio Grande do Sul","Caxias do Sul","Conceição","-51.1794013977051","-29.1681003570557",NA,NA,"US01902424","US01902424_01 US01902424_02",NA,"700",NA,NA,NA,NA,"s.n.",NA,"South America - Neotropics",NA,NA,NA,"Myrtales","49662","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"936","2020-09-12 05:00:02-03","US","US","3096317","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","P. G. Windisch & et al.","1987","8","28","Brazil","São Paulo","Cunha","Reserva Estadual de Cunha","-44.9599990844727","-23.0699996948242",NA,NA,"US01902434","US01902434_01 US01902434_02",NA,NA,NA,NA,NA,NA,"5037",NA,"South America - Neotropics",NA,NA,NA,"Myrtales","38855","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"937","2020-09-12 05:00:02-03","US","US","1592460","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Y. Mexia","1930","3","25","Brazil","Minas Gerais","Viçosa",NA,"-42.8819007873535","-20.7539005279541",NA,NA,"US01902438","US01902438_01 US01902438_02",NA,"685",NA,NA,NA,NA,"4518",NA,"South America - Neotropics",NA,NA,NA,"Myrtales","13937","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"938","2020-09-12 05:00:02-03","US","US","2568152","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","G. Hatschbach","1966","10","20","Brazil","Paraná","Mangueirinha","Rio Iguaçu, Porto Fanor","-52.1755981445312","-25.9410991668701",NA,NA,"US01902457","US01902457_01 US01902457_02",NA,NA,NA,NA,NA,NA,"15168",NA,"South America - Neotropics",NA,NA,NA,"Myrtales","42783","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"939","2020-09-12 05:00:02-03","US","US","2829364","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","G. Hatschbach & L. R. Landrum","1977","10","29","Brazil","Paraná","Morretes","Estr. da Graciosa, Grota Funda","-48.834400177002","-25.476900100708",NA,NA,"US01902444","US01902444_01 US01902444_02",NA,NA,NA,NA,NA,NA,"40007",NA,"South America - Neotropics",NA,NA,NA,"Myrtales","30514","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"940","2020-09-12 05:00:02-03","US","US","2450200","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","L. Dombrowski & Y. Saito","1964","12","16","Brazil","Paraná",NA,"Estrada Graciosa-base do morro 7",NA,NA,NA,NA,"US01902461","US01902461_01 US01902461_02",NA,NA,NA,NA,NA,NA,"1200",NA,"South America - Neotropics",NA,NA,NA,"Myrtales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"941","2020-09-12 05:00:02-03","US","US","3042302","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","I. Guerra","1985","10","6","Brazil","Rio Grande do Sul","Farroupilha","Estrada São Roque","-51.3478012084961","-29.2250003814697",NA,NA,"US01902428","US01902428_01 US01902428_02",NA,NA,NA,NA,NA,NA,"s.n.",NA,"South America - Neotropics",NA,NA,NA,"Myrtales","19545","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"942","2020-09-12 05:00:02-03","US","US","3068036","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","R. Wasum","1986","10","13","Brazil","Rio Grande do Sul","Sapiranga","Picada Verão","-51.0069007873535","-29.6380996704102",NA,NA,"US01902425","US01902425_01 US01902425_02",NA,NA,NA,NA,NA,NA,"s.n.",NA,"South America - Neotropics",NA,NA,NA,"Myrtales","11711","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"943","2020-09-12 05:00:02-03","US","US","2578067","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Y. Saito","1964","11",NA,"Brazil","Paraná","Curitiba","Abranches","-49.2731018066406","-25.4277992248535",NA,NA,"US01902463","US01902463_01 US01902463_02",NA,NA,NA,NA,NA,NA,"822",NA,"South America - Neotropics",NA,NA,NA,"Myrtales","25180","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"944","2020-09-12 05:00:02-03","US","US","2324865","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","R. Reitz & D. Klein","1956","10","11","Brazil","Santa Catarina","Ibirama","Hôrto Florestal I.N.P.","-49.5177993774414","-27.0569000244141",NA,NA,"US01902411","US01902411_01 US01902411_02",NA,NA,NA,NA,NA,NA,"3824",NA,"South America - Neotropics",NA,NA,NA,"Myrtales","18533","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"945","2020-09-12 05:00:02-03","US","US","2324863","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","R. Reitz & D. Klein","1957","10","18","Brazil","Santa Catarina","Campo Alegre","Morro do Iquererim","-49.2655982971191","-26.1924991607666",NA,NA,"US01902405","US01902405_01 US01902405_02",NA,"900",NA,NA,NA,NA,"5209",NA,"South America - Neotropics",NA,NA,NA,"Myrtales","37493","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"946","2020-09-12 05:00:02-03","US","US","2403719","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","G. Hatschbach","1962","8","15","Brazil","Paraná","Campina Grande do Sul","Rod. BR-2, Serra do Espia","-49.0553016662598","-25.3055992126465",NA,NA,"US01902466","US01902466_01 US01902466_02",NA,"1000",NA,NA,NA,NA,"9219",NA,"South America - Neotropics",NA,NA,NA,"Myrtales","55154","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"947","2020-09-12 05:00:02-03","US","US","2728829","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","N. Imaguire","1973","12","12","Brazil","Paraná","Tijucas do Sul",NA,"-49.1988983154297","-25.9281005859375",NA,NA,"US01902448","US01902448_01 US01902448_02",NA,NA,NA,NA,NA,NA,"1071",NA,"South America - Neotropics",NA,NA,NA,"Myrtales","25228","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"948","2020-09-12 05:00:02-03","US","US","2629554","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","L. Dombrowski","1971","12","14","Brazil","Paraná","São José dos Pinhais","Vossoroca","-49.2064018249512","-25.5347003936768",NA,NA,"US01902452","US01902452_01 US01902452_02",NA,NA,NA,NA,NA,NA,"3913",NA,"South America - Neotropics",NA,NA,NA,"Myrtales","45291","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"949","2020-09-12 05:00:02-03","US","US","2702509","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","L. Dombrowski & Y. S. Kuniyoshi","1972","11","23","Brazil","Paraná",NA,"S. Mar - Estrada Graciosa - Pr. (próx. ao Viaduto)",NA,NA,NA,NA,"US01902451","US01902451_01 US01902451_02",NA,NA,NA,NA,NA,NA,"4312",NA,"South America - Neotropics",NA,NA,NA,"Myrtales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"950","2020-09-12 05:00:02-03","US","US","1363401","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","A. F. M. Glaziou","1905","3","2","Brazil",NA,NA,NA,NA,NA,NA,NA,"US01902439","US01902439_01 US01902439_02",NA,NA,NA,NA,NA,NA,"16871",NA,"South America - Neotropics",NA,NA,NA,"Myrtales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"951","2020-09-12 05:00:02-03","US","US","2324861","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","R. Reitz & D. Klein","1956","10","26","Brazil","Santa Catarina","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,"US01902410","US01902410_01 US01902410_02",NA,"200",NA,NA,NA,NA,"3927",NA,"South America - Neotropics",NA,NA,NA,"Myrtales","31105","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"952","2020-09-12 05:00:02-03","US","US","3370319","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","A. Kegler","1998","8","19","Brazil","Rio Grande do Sul","Caxias do Sul","Ana Rech","-51.1794013977051","-29.1681003570557",NA,NA,"US01902419","US01902419_01 US01902419_02",NA,"780",NA,NA,NA,NA,"22",NA,"South America - Neotropics",NA,NA,NA,"Myrtales","49662","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"953","2020-09-12 05:00:02-03","US","US","2324867","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","R. Reitz & D. Klein","1958","8","1","Brazil","Santa Catarina","Rio do Sul","Serra do Matador","-49.6431007385254","-27.2141990661621",NA,NA,"US01902400","US01902400_01 US01902400_02",NA,"700",NA,NA,NA,NA,"6835",NA,"South America - Neotropics",NA,NA,NA,"Myrtales","15163","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"954","2020-09-12 05:00:02-03","US","US","2450198","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","L. Dombrowski & M. Pereira","1964","12",NA,"Brazil","Santa Catarina","Garuva",NA,"-48.8549995422363","-26.0266990661621",NA,NA,"US01902462","US01902462_01 US01902462_02",NA,NA,NA,NA,NA,NA,"1101",NA,"South America - Neotropics",NA,NA,NA,"Myrtales","22441","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"955","2020-09-12 05:00:02-03","US","US","3496656","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","R. Goldenberg","1995","10","10","Brazil","São Paulo","Jundiaí","Serra do Japi, estrada do mirante","-46.8800010681152","-23.1800003051758",NA,NA,"US01902433","US01902433_01 US01902433_02",NA,NA,NA,NA,NA,NA,"104",NA,"South America - Neotropics",NA,NA,NA,"Myrtales","17840","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"956","2020-09-12 05:00:02-03","US","US","2570964A","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","G. Hatschbach","1969","9","30","Brazil","Paraná","São Mateus do Sul","Tezoura","-50.3828010559082","-25.8742008209229",NA,NA,"US01902455","US01902455_01 US01902455_02",NA,"780",NA,NA,NA,NA,"22275",NA,"South America - Neotropics",NA,NA,NA,"Myrtales","31353","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"957","2020-09-12 05:00:02-03","US","US","2404799","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","R. Reitz & D. Klein","1960","9","8","Brazil","Santa Catarina","São José","Serra da Boa Vista","-48.627498626709","-27.6152992248535",NA,NA,"US01902398","US01902398_01 US01902398_02",NA,"900",NA,NA,NA,NA,"9936",NA,"South America - Neotropics",NA,NA,NA,"Myrtales","12814","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"958","2020-09-12 05:00:02-03","US","US","2324869","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","R. Reitz & D. Klein","1957","10","11","Brazil","Santa Catarina","Vidal Ramos","Sabiá","-49.3558006286621","-27.3918991088867",NA,NA,"US01902407","US01902407_01 US01902407_02",NA,"600",NA,NA,NA,NA,"5118",NA,"South America - Neotropics",NA,NA,NA,"Myrtales","21797","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"959","2020-09-12 05:00:02-03","US","US","2324866","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","R. Reitz & D. Klein","1958","7","14","Brazil","Santa Catarina","Urussanga","Pinhal da Companhia, Lauro Muller - Urussanga","-49.32080078125","-28.5177993774414",NA,NA,"US01902401","US01902401_01 US01902401_02",NA,"300",NA,NA,NA,NA,"6797",NA,"South America - Neotropics",NA,NA,NA,"Myrtales","14548","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"960","2020-09-12 05:00:02-03","US","US","2450678","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","R. Reitz & D. Klein","1962","10","24","Brazil","Santa Catarina","Papanduva","Serra do Espigão","-50.144401550293","-26.3703002929688",NA,NA,"US01902397","US01902397_01 US01902397_02",NA,"1000",NA,NA,NA,NA,"13421",NA,"South America - Neotropics",NA,NA,NA,"Myrtales","49621","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"961","2020-09-12 05:00:02-03","US","US","2324868","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","R. Reitz & D. Klein","1958","9","11","Brazil","Santa Catarina","Rio do Sul","Serra do Matador","-49.6431007385254","-27.2141990661621",NA,NA,"US01902399","US01902399_01 US01902399_02",NA,"550",NA,NA,NA,NA,"7077",NA,"South America - Neotropics",NA,NA,NA,"Myrtales","15163","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"962","2020-09-12 05:00:02-03","US","US","2631399","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","J. Lindemann & J. H. Haas","1966","9","24","Brazil","Paraná",NA,"Outskirtis of Curitiba, towards Cruz Pelarzinho",NA,NA,NA,NA,"US01902458","US01902458_01 US01902458_02",NA,NA,NA,NA,NA,NA,"2512",NA,"South America - Neotropics",NA,NA,NA,"Myrtales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"963","2020-09-12 05:00:02-03","US","US","3022396","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","J. C. Solomon","1983","10","14","Bolivia","Tarija",NA,"Dpto. Tarija. Prov. Arce. Valley of the Río Chillaguatas, below Rancho Nogalar on trail between Sidaras and Tariquia.","-64.42","-22.08",NA,NA,"US02929912","US02929912_01",NA,"1100",NA,NA,NA,NA,"11240",NA,"South America - Neotropics",NA,NA,NA,"Myrtales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"964","2020-09-12 05:00:02-03","US","US","3399854","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","L. Scur","1999","11","26","Brazil","Rio Grande do Sul","Caxias do Sul","São Virgílio - 6ª Légua","-51.1794013977051","-29.1681003570557",NA,NA,"US01902416","US01902416_01 US01902416_02",NA,NA,NA,NA,NA,NA,"187",NA,"South America - Neotropics",NA,NA,NA,"Myrtales","49662","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"965","2020-09-12 05:00:02-03","US","US","3042308","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","R. Wasum & et al.","1985","10","6","Brazil","Rio Grande do Sul","Farroupilha","Estrada São Roque","-51.3478012084961","-29.2250003814697",NA,NA,"US01902429","US01902429_01 US01902429_02",NA,NA,NA,NA,NA,NA,"s.n.",NA,"South America - Neotropics",NA,NA,NA,"Myrtales","19545","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"966","2020-09-12 05:00:02-03","US","US","2102094","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","B. Rambo & B. Rambo","1951","12","27","Brazil","Rio Grande do Sul","Vacaria","Passo do Socorro","-50.9338989257812","-28.5121994018555",NA,NA,"US01902414","US01902414_01 US01902414_02",NA,NA,NA,NA,NA,NA,"51603",NA,"South America - Neotropics",NA,NA,NA,"Myrtales","63451","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"967","2020-09-12 05:00:02-03","US","US","2324862","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","R. Reitz & D. Klein","1957","7","17","Brazil","Santa Catarina","Vidal Ramos","Sabiá","-49.3558006286621","-27.3918991088867",NA,NA,"US01902409","US01902409_01 US01902409_02",NA,"650",NA,NA,NA,NA,"4522",NA,"South America - Neotropics",NA,NA,NA,"Myrtales","21797","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"968","2020-09-12 05:00:02-03","US","US","2324806","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","R. M. Klein","1957","11","26","Brazil","Santa Catarina","Vidal Ramos","Sabiá","-49.3558006286621","-27.3918991088867",NA,NA,"US01902402","US01902402_01 US01902402_02",NA,"600",NA,NA,NA,NA,"2255",NA,"South America - Neotropics",NA,NA,NA,"Myrtales","21797","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"969","2020-09-12 05:00:02-03","US","US","2324860","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","R. Reitz & D. Klein","1957","11","6","Brazil","Santa Catarina","Joinville","Estrada Dona Francisca","-48.8456001281738","-26.3043994903564",NA,NA,"US01902403","US01902403_01 US01902403_02",NA,"500",NA,NA,NA,NA,"5602",NA,"South America - Neotropics",NA,NA,NA,"Myrtales","37150","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"970","2020-09-12 05:00:02-03","US","US","3543783","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","O. N. Morrone, N. Deginani & D. Giraldo-Cañas",NA,NA,NA,"Argentina","Misiones",NA,"Dpto. San Pedro; Parque Prov. Cruce Caballero.","-53.98","-26.52",NA,NA,"US02929910","US02929910_01",NA,"457",NA,NA,NA,NA,"1527",NA,"South America",NA,NA,NA,"Myrtales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"971","2020-09-12 05:00:02-03","US","US","2728828","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","N. Imaguire","1973","12","12","Brazil","Paraná","Tijucas do Sul",NA,"-49.1988983154297","-25.9281005859375",NA,NA,"US01902446","US01902446_01 US01902446_02",NA,NA,NA,NA,NA,NA,"1077",NA,"South America - Neotropics",NA,NA,NA,"Myrtales","25228","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"972","2020-09-12 05:00:02-03","US","US","2883569","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","H. d. F. Leitão, L. S. Kinoshita & N. Taroda","1976","10","8","Brazil","São Paulo",NA,"ca.10km SW de Jundiaí. Serra do Japí",NA,NA,NA,NA,"US01902436","US01902436_01 US01902436_02",NA,NA,NA,NA,NA,NA,"3205",NA,"South America - Neotropics",NA,NA,NA,"Myrtales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"973","2020-09-12 05:00:02-03","US","US","1340077","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","P. K. Dusén","1909","1","17","Brazil","Paraná",NA,"Desvio Ypiranga",NA,NA,NA,NA,"US01902469","US01902469_01 US01902469_02",NA,NA,NA,NA,NA,NA,"8952",NA,"South America - Neotropics",NA,NA,NA,"Myrtales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"974","2020-09-12 05:00:02-03","US","US","2698280","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","G. Hatschbach","1972","12","1","Brazil","Paraná","Morretes","Rio dos Padres","-48.834400177002","-25.476900100708",NA,NA,"US01902450","US01902450_01 US01902450_02",NA,"500",NA,NA,NA,NA,"30890",NA,"South America - Neotropics",NA,NA,NA,"Myrtales","30514","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"975","2020-09-12 05:00:02-03","US","US","2700303","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","A. Schinini","1972","9","26","Argentina","Misiones",NA,"Dep. Eldorado, Ruta 17, 69 Km E de Eldorado.",NA,NA,NA,NA,"US02929914",NA,NA,NA,NA,NA,NA,NA,"5515",NA,"South America",NA,NA,NA,"Myrtales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"976","2020-09-12 05:00:02-03","US","US","1363428","PreservedSpecimen","Plantae","Melastomataceae","Leandra","schenckii","Leandra schenckii","Cogn. in A. DC.","E. H. Ule","1888","9",NA,"Brazil","Santa Catarina",NA,"Niederer strauch im walde an der Velha bei Blumenau.",NA,NA,NA,NA,"US00604157","US00604157_01",NA,NA,NA,NA,NA,NA,"910",NA,"South America",NA,NA,NA,"Myrtales",NA,NA,"Dicotyledonae",NA,NA,"Isosyntype",NA,"1",NA,NA
"977","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Melastomataceae","Leandra","schwackei","Leandra schwackei","Cogn.","J. T. de Moura","1905","5","19","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"166",NA,"South America - Neotropics",NA,NA,NA,"Myrtales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"978","2020-09-12 05:00:02-03","US","US","2615242","PreservedSpecimen","Plantae","Melastomataceae","Leandra","schwackei","Leandra schwackei","Cogn.","O. Handro","1957","11","21","Brazil","São Paulo","Salesópolis","Margem do Rio Claro","-45.8400001525879","-23.5300006866455",NA,NA,"US01904599","US01904599_01 US01904599_02",NA,NA,NA,NA,NA,NA,"748",NA,"South America - Neotropics",NA,NA,NA,"Myrtales","18032","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
