"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","phylum","order","scientificNameAuthorship","identifiedBy","county","imagecode","yearIdentified","monthIdentified","infraspecificEpithet","coordinatePrecision","geoFlag","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"1014","2019-10-07 09:13:26-03","UEFS","HUEFS","51126","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Guedes, M.L.S.","7363","2000","05","08",NA,"Brasil",NA,NA,"Restinga.","HUEFS0051126","Bahia","Caminho para o Sítio do Conde.","-37.889444","-11.768333","37W53'22''","11S46'6''","526","526","Angiospermae","Gentianales","(Müll. Arg.) Woodson","R.F.Souza-Silva","Esplanada","HUEFS0051126","2005","12",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1015","2019-10-07 09:13:26-03","UEFS","HUEFS","79103","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Machado, M.","84","2004","01","12",NA,"Brasil",NA,NA,"solo arenoso.","HUEFS0079103","Bahia","próximo a Cachoeira do Acaba Vidas","-45.589444","-11.886944","45W35'22''","11S53'13''","720","720","Angiospermae","Gentianales","(Müll. Arg.) Woodson","R.F.Souza-Silva","Barreiras","HUEFS0079103","2005","12",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1016","2019-10-07 09:13:26-03","UEFS","HUEFS","9306","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Araújo, A.","186","1980","02","11",NA,"Brasil",NA,NA,NA,"HUEFS0009306","Bahia",NA,"-38.183333","-12.55","38W11'","12S33'",NA,NA,"Angiospermae","Gentianales","(Müll. Arg.) Woodson","A.P.Spina","Camaçari","HUEFS0009306","2003",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1017","2019-10-07 09:13:26-03","UEFS","HUEFS","223936","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Bonadeu, F.","872","2015","02","18",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0223936","Rondônia",NA,"-60.1458015441895","-12.7405996322632","60W24'74''","12S29'82''",NA,NA,"Angiospermae","Gentianales","(Müll. Arg.) Woodson",NA,"Vilhena",NA,NA,NA,NA,"196523","auto",NA,"Asteranae",NA,NA,NA,NA,NA
"1018","2019-10-07 09:13:26-03","UEFS","HUEFS","212908","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Miranda, A.M.","6728","2014","08","19",NA,"Brasil",NA,NA,NA,"HUEFS0212908","Bahia","Baia de Todos os Santos, ilha dos Frades.","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,"Angiospermae","Gentianales","(Müll. Arg.) Woodson",NA,"Salvador","HUEFS0212908",NA,NA,NA,"26018","auto",NA,"Asteranae",NA,NA,NA,NA,NA
"1019","2019-10-07 09:13:26-03","UEFS","HUEFS","33186","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Sena, T.S.N.","42","1998","03","30",NA,"Brasil",NA,NA,"Beira de estrada.","HUEFS0033186","Bahia","Campus da UEFS, atrás do 6 o. módulo.","-38.9667015075684","-12.2666997909546",NA,NA,NA,NA,"Angiospermae","Gentianales","(Müll. Arg.) Woodson","A.P.Spina","Feira de Santana","HUEFS0033186","2003","07",NA,"46325","auto",NA,"Asteranae",NA,NA,NA,NA,NA
"1020","2019-10-07 09:13:26-03","UEFS","HUEFS","36235","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Junqueira, M.E.R.","19","1999","01","29",NA,"Brasil",NA,NA,NA,"HUEFS0036235","Bahia","Campus da UEFS, coletada atrás do PAT do 6º módulo.","-38.9667015075684","-12.2666997909546",NA,NA,NA,NA,"Angiospermae","Gentianales","(Müll. Arg.) Woodson","A.P.Spina","Feira de Santana","HUEFS0036235","2003",NA,NA,"46325","auto",NA,"Asteranae",NA,NA,NA,NA,NA
"1021","2019-10-07 09:13:26-03","UEFS","HUEFS","40592","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Soares, I.M.","11","1998","10","02",NA,"Brasil",NA,NA,NA,"HUEFS0040592","Bahia","Campus da UEFS. Perto do biotério.","-38.9667015075684","-12.2666997909546",NA,NA,NA,NA,"Angiospermae","Gentianales","(Müll. Arg.) Woodson","A.P.Spina","Feira de Santana","HUEFS0040592","2003",NA,NA,"46325","auto",NA,"Asteranae",NA,NA,NA,NA,NA
"1022","2019-10-07 09:13:26-03","UEFS","HUEFS","173039","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Alves, L.J.","126","2009","12","18",NA,"Brasil",NA,NA,"Caatinga, com afloramento rochoso.","HUEFS0173039","Bahia","Estrada para Licínio de Almeida, 5Km após a localidade de Brejinho das Ametistas.","-42.4749984741211","-14.0693998336792",NA,NA,NA,NA,"Angiospermae","Gentianales","(Müll. Arg.) Woodson",NA,"Caetité","HUEFS0173039 HUEFS0173039_01",NA,NA,NA,"53684","auto",NA,"Asteranae",NA,NA,NA,NA,NA
"1023","2019-10-07 09:13:26-03","UEFS","HUEFS","160100","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Carvalho-Sobrinho, J.G.de","2723","2010","02","28",NA,"Brasil",NA,NA,"Ecótono Ombrófila/Cerrado.","HUEFS0160100","Bahia","Fazenda Mangueira","-38.084400177002","-11.9419002532959",NA,NA,NA,NA,"Angiospermae","Gentianales","(Müll. Arg.) Woodson",NA,"Entre Rios","HUEFS0160100",NA,NA,NA,"52418","auto",NA,"Asteranae",NA,NA,NA,NA,NA
"1024","2019-10-07 09:13:26-03","UEFS","HUEFS","190130","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Vale, C.O.","7","2011","01","31",NA,"Brasil",NA,NA,NA,"HUEFS0190130","Sergipe","RVS Mata do Junco, estrada velha. Mata Atlântica.","-37.0527992248535","-10.5032997131348",NA,NA,NA,NA,"Angiospermae","Gentianales","(Müll. Arg.) Woodson",NA,"Capela","HUEFS0190130",NA,NA,NA,"19889","auto",NA,"Asteranae",NA,NA,NA,NA,NA
"1025","2019-10-07 09:13:26-03","UEFS","HUEFS","18878","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Melo, E.","558","1991","03","29",NA,"Brasil",NA,NA,NA,"HUEFS0018878","Distrito Federal","Vale do Amanhecer.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Angiospermae","Gentianales","(Müll. Arg.) Woodson","A.P.Spina","Brasília","HUEFS0018878","2003",NA,NA,"70570","auto",NA,"Asteranae",NA,NA,NA,NA,NA
"1026","2019-12-04 16:39:39-03","FFCLRP","SPFR","9180","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Sasaki, D.; Pinheiro,F.; Amaral, M.M.","186","2003","03","17",NA,"Brasil",NA,NA,"Campo sujo pedregoso com afloramentos rochosos.",NA,"São Paulo","Estreito. Usina de Estreiro (Acampamento de Estreito). Encosta à margem da represa, próxima à barragem.","-47.277222","-20.157778","47° 16' 38'' W","20° 09' 28'' S","720","720",NA,NA,"(Müll.Arg.) Woodson","Monguilhott, L.","Pedregulho",NA,"2005","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1027","2019-12-04 16:39:39-03","FFCLRP","SPFR","6927","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Kotchetkoff-Henriques, O.; Furlan, A.","80","2001","10","30",NA,"Brasil",NA,NA,NA,NA,"São Paulo","Reserva 95.","-53.7475",NA,"53° 44' 51 W","21S 11' 26 S",NA,NA,NA,NA,"(Müll.Arg.) Woodson","Bernacci; Kotchekolf-Henriques","Ribeirão Preto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1028","2019-12-04 16:39:39-03","FFCLRP","SPFR","5802","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Silva, A.C.B.","155","1999","12","21",NA,"Brasil",NA,NA,NA,NA,"Minas Gerais","Cachoeirinhas.","-46.8539009094238","-20.343900680542",NA,NA,NA,NA,NA,NA,"(Müll.Arg.) Woodson","Silva, A.C.B.","Delfinópolis",NA,NA,NA,NA,"41380","auto",NA,NA,NA,NA,NA,NA,NA
"1029","2019-12-04 16:39:39-03","FFCLRP","SPFR","5803","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Silva, A.C.B; Godoy, S.A.P.","292","2000","03","27",NA,"Brasil",NA,NA,NA,NA,"Minas Gerais","Claro.","-46.8539009094238","-20.343900680542",NA,NA,NA,NA,NA,NA,"(Müll.Arg.) Woodson","Silva, A.C.B.","Delfinópolis",NA,NA,NA,NA,"41380","auto",NA,NA,NA,NA,NA,NA,NA
"1030","2019-12-04 16:39:39-03","FFCLRP","SPFR","3147","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Oliveira,P.E.A.","3021","1992","09","30",NA,"Brasil",NA,NA,"Cerrado perturbado.",NA,"Minas Gerais","Estrada para Campo Florido.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,"(Müll.Arg.) Woodson","Marcondes-Ferreira, W.","Uberlândia",NA,"1995","06",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"1031","2019-12-04 16:39:39-03","FFCLRP","SPFR","2296","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Marcondes-Ferreira, W.; Fernandes, M.S.; Nakamoto, F.","552","1993","02","11",NA,"Brasil",NA,NA,"Cerrado.",NA,"São Paulo","Morro do Forno","-47.3699989318848","-21.0200004577637",NA,NA,NA,NA,NA,NA,"(Müll.Arg.) Woodson","Simões, A.O.","Altinópolis",NA,"2004","11",NA,"30403","auto",NA,NA,NA,NA,NA,NA,NA
"1032","2019-12-04 16:39:39-03","FFCLRP","SPFR","2297","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Marcondes-Ferreira, W.; Fernandes, M.S.; Nakamoto, F.","552","1993","02","11",NA,"Brasil",NA,NA,"Cerrado.",NA,"São Paulo","Morro do Forno","-47.3699989318848","-21.0200004577637",NA,NA,NA,NA,NA,NA,"(Müll.Arg.) Woodson","Simões, A.O.","Altinópolis",NA,"2004","11",NA,"30403","auto",NA,NA,NA,NA,NA,NA,NA
"1033","2019-12-04 16:39:39-03","FFCLRP","SPFR","2298","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Marcondes-Ferreira, W.; Fernandes, M.S.; Nakamoto, F.","591","1993","03","12",NA,"Brasil",NA,NA,"Cerrado.",NA,"São Paulo","Morro do Forno","-47.3699989318848","-21.0200004577637",NA,NA,NA,NA,NA,NA,"(Müll.Arg.) Woodson","Simões, A.O.","Altinópolis",NA,"2004","11",NA,"30403","auto",NA,NA,NA,NA,NA,NA,NA
"1034","2019-12-04 16:39:39-03","FFCLRP","SPFR","4774","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Godoy, S.A.P.; Weiser, V. de L.; Espada, J.R.M.","1372","1998","04","07",NA,"Brasil",NA,NA,NA,NA,"São Paulo","ARIE- Cerrado Pé-de-Gigante. Margem em direção à Via Anhanguera.","-47.4700012207031","-21.7099990844727",NA,NA,NA,NA,NA,NA,"(Müll.Arg.) Woodson","Spina, A.P.","Santa Rita do Passa Quatro",NA,"2003",NA,NA,"24893","auto",NA,NA,NA,NA,NA,NA,NA
"1035","2019-12-04 16:39:39-03","FFCLRP","SPFR","4772","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Godoy, S.A.P.; Weiser, V. de L.","1255","1997","12","01",NA,"Brasil",NA,NA,NA,NA,"São Paulo","ARIE- Cerrado Pé-de-Gigante. Margem próxima à Via Anhanguera.","-47.4700012207031","-21.7099990844727",NA,NA,NA,NA,NA,NA,"(Müll.Arg.) Woodson","Spina, A.P.","Santa Rita do Passa Quatro",NA,"2003",NA,NA,"24893","auto",NA,NA,NA,NA,NA,NA,NA
"1036","2019-12-04 16:39:39-03","FFCLRP","SPFR","4773","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Godoy, S.A.P.; Weiser, V. de L.; Rondinoni, C.","1310","1998","02","03",NA,"Brasil",NA,NA,NA,NA,"São Paulo","ARIE- Cerrado Pé-de-Gigante. Margem próxima à Via Anhanguera.","-47.4700012207031","-21.7099990844727",NA,NA,NA,NA,NA,NA,"(Müll.Arg.) Woodson","Spina, A.P.","Santa Rita do Passa Quatro",NA,"2003",NA,NA,"24893","auto",NA,NA,NA,NA,NA,NA,NA
"1037","2018-10-25 11:27:28-03","F","FMNH-SEEDPLANTS","V0423104F","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","G. Bondar",NA,"1947","2","17","South America","Brazil",NA,NA,NA,"V0423104F",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"V0423104F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1038","2018-10-25 11:27:52-03","F","FMNH-SEEDPLANTS","V0424041F","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","H. S. Irwin","14715","1966","4","13","South America","Brazil",NA,NA,NA,"V0424041F",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"V0424041F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1039","2018-10-25 11:27:52-03","F","FMNH-SEEDPLANTS","V0424042F","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","G. Bondar","4255",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0424042F",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"V0424042F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1040","2018-10-25 11:27:52-03","F","FMNH-SEEDPLANTS","V0424043F","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","G. Bondar","4255","1947","10","9","South America","Brazil",NA,NA,NA,"V0424043F",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"V0424043F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1041","2018-10-25 11:27:52-03","F","FMNH-SEEDPLANTS","V0424044F","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","T. J. Killeen","2231","1986","11","24","South America","Bolivia",NA,NA,NA,"V0424044F",NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"V0424044F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1042","2018-10-25 11:27:52-03","F","FMNH-SEEDPLANTS","V0424045F","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","W. W. Benson","4659","1977","4","4","South America","Brazil",NA,NA,NA,"V0424045F",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"V0424045F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1043","2018-10-25 11:27:52-03","F","FMNH-SEEDPLANTS","V0424046F","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","W. R. Anderson","36644","1972","3","6","South America","Brazil",NA,NA,NA,"V0424046F",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"V0424046F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1044","2018-10-25 11:27:52-03","F","FMNH-SEEDPLANTS","V0424047F","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","H. S. Irwin","12172","1966","1","31","South America","Brazil",NA,NA,NA,"V0424047F",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"V0424047F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1045","2018-10-25 11:27:52-03","F","FMNH-SEEDPLANTS","V0424048F","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","T. J. Killeen","1947","1986","4","15","South America","Bolivia",NA,NA,NA,"V0424048F",NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"V0424048F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1046","2018-10-25 11:27:52-03","F","FMNH-SEEDPLANTS","V0424049F","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","W. R. Anderson","6792","1973","3","11","South America","Brazil",NA,NA,NA,"V0424049F",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"V0424049F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1047","2018-10-25 11:27:52-03","F","FMNH-SEEDPLANTS","V0424050F","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","G. Bondar",NA,"1947","2","18","South America","Brazil",NA,NA,NA,"V0424050F",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"V0424050F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1048","2018-10-25 11:27:52-03","F","FMNH-SEEDPLANTS","V0424051F","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","G. Bondar","4257",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0424051F",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"V0424051F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1049","2018-10-25 11:27:52-03","F","FMNH-SEEDPLANTS","V0424052F","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","G. Bondar","4257",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0424052F",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"V0424052F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1050","2018-10-25 11:27:52-03","F","FMNH-SEEDPLANTS","V0424053F","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","H. S. Irwin","15144","1966","4","20","South America","Brazil",NA,NA,NA,"V0424053F",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"V0424053F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1051","2018-10-25 11:27:52-03","F","FMNH-SEEDPLANTS","V0424054F","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","A. Saint-Hilaire","576","1816",NA,NA,"South America","Brazil",NA,NA,NA,"V0424054F",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"V0424054F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1052","2018-10-25 11:27:52-03","F","FMNH-SEEDPLANTS","V0424055F","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","G. Bondar",NA,"1947","2","17","South America","Brazil",NA,NA,NA,"V0424055F",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"V0424055F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1053","2018-10-25 11:27:52-03","F","FMNH-SEEDPLANTS","V0424056F","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","E. P. Heringer","9317","1963","11","25","South America","Brazil",NA,NA,NA,"V0424056F",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"V0424056F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1054","2018-10-25 11:27:52-03","F","FMNH-SEEDPLANTS","V0424057F","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","H. S. Irwin","25914","1970","2","3","South America","Brazil",NA,NA,NA,"V0424057F",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"V0424057F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1055","2018-10-25 11:27:52-03","F","FMNH-SEEDPLANTS","V0424058F","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","J. H. Kirkbride, Jr. & E. Lleras","3055","1977","3","4","South America","Brazil",NA,NA,NA,"V0424058F",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"V0424058F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1056","2018-10-25 11:27:52-03","F","FMNH-SEEDPLANTS","V0424059F","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Mello Barreto","486","1933","2","13","South America","Brazil",NA,NA,NA,"V0424059F",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"V0424059F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1057","2018-10-25 11:27:52-03","F","FMNH-SEEDPLANTS","V0424060F","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","H. S. Irwin","13827","1966","3","9","South America","Brazil",NA,NA,NA,"V0424060F",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"V0424060F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1058","2018-10-25 11:27:52-03","F","FMNH-SEEDPLANTS","V0424061F","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","G. T. Prance","25089","1977","11","9","South America","Brazil",NA,NA,NA,"V0424061F",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"V0424061F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1059","2018-10-25 11:27:52-03","F","FMNH-SEEDPLANTS","V0424062F","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","E. H. Amorim","282","2002","10","26","South America","Brazil",NA,NA,NA,"V0424062F",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"V0424062F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1060","2018-10-25 11:27:52-03","F","FMNH-SEEDPLANTS","V0424063F","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","G. Bondar",NA,"1946","12","28","South America","Brazil",NA,NA,NA,"V0424063F",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"V0424063F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1061","2018-10-25 11:27:52-03","F","FMNH-SEEDPLANTS","V0424064F","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","P. C. D. Clausen",NA,"1839",NA,NA,"South America","Brazil",NA,NA,NA,"V0424064F",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"V0424064F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1062","2018-10-25 11:27:52-03","F","FMNH-SEEDPLANTS","V0424065F","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","O. Kuntze",NA,"1892","7",NA,"South America","Bolivia",NA,NA,NA,"V0424065F",NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"V0424065F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1063","2018-10-25 11:27:52-03","F","FMNH-SEEDPLANTS","V0424066F","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Mello Barreto","8212","1933","2","24","South America","Brazil",NA,NA,NA,"V0424066F",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"V0424066F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1064","2018-10-25 11:27:52-03","F","FMNH-SEEDPLANTS","V0424067F","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","H. S. Irwin","31387","1971","3","3","South America","Brazil",NA,NA,NA,"V0424067F",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"V0424067F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1065","2018-10-25 11:27:52-03","F","FMNH-SEEDPLANTS","V0424068F","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","M. Groppo","1016","2002","2","3","South America","Brazil",NA,NA,NA,"V0424068F",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"V0424068F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1066","2018-10-25 11:27:52-03","F","FMNH-SEEDPLANTS","V0424069F","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","M. Groppo","1022","2002","2","3","South America","Brazil",NA,NA,NA,"V0424069F",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"V0424069F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
