"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","minimumElevationInMeters","preparationType","maximumElevationInMeters","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","infraspecificEpithet","typeStatus","sex"
"95","2021-02-11 17:20:58-03","UFPR","UPCB","4526","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb.f & Warm) Ormerod","Engel, M.E.","2014",NA,NA,"Hatschbach, G.","1962","11","24","Brasil","Paraná","Paranaguá","Sítio do Meio","-48.5092010498047","-25.5200004577637",NA,NA,"Flor alvescente, base verde. Mata pluvial da encosta de serra..",NA,NA,NA,NA,"10173",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"96","2021-02-11 17:20:58-03","UFPR","UPCB","78968","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb.f. & Warm.) Ormerod","Engels, M. E.","2012",NA,NA,"Engels, M.E.","2012","11","21","Brasil","Paraná","Antonina","SPVS, Rio Cachoeira","-48.7118988037109","-25.4286003112793",NA,NA,"FOD. Humícola. Folhas verdes. Flores brancas. Frequente e abundante..",NA,NA,NA,NA,"528",NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"97","2021-02-11 17:20:58-03","UFPR","UPCB","78969","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb.f. & Warm.) Ormerod","Engels, M. E.","2012",NA,NA,"Engels, M.E.","2012","11","05","Brasil","Paraná","Antonina","SPVS, Rio Cachoeira","-48.7118988037109","-25.4286003112793",NA,NA,"FOD. Humícola. Folhas verdes, podendo ter reticulos verdes mais escuros. Flores brancas. Frequente. Cultivada até florir. UNICATA..",NA,NA,NA,NA,"524",NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"98","2021-02-11 17:20:58-03","UFPR","UPCB","5642","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb.f. & Warm.) Ormerod","Engels, M.E.","2014",NA,NA,"Hatschbach, G.","1965","11","02","Brasil","Paraná","Paranaguá","Taboleiro do Guarany","-48.5092010498047","-25.5200004577637",NA,NA,"Terrícola, flor verde com ápice alvescente..",NA,NA,NA,NA,"13079",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"99","2012-09-12 05:06:00-03","MO","MOBOT","1856494","PreservedSpecimen","Plantae","Orchidaceae","Erythrodes","arietina","Erythrodes arietina","(Rchb. f. & Warm.) Ames","R. Vasquez, 8-",NA,NA,NA,"Narel Paniagua Zambrana|et al.","2002","9","27","Bolivia","La Paz","Abel Iturralde","Parque Nacional-ANMI Madidi. Arroyo Rududi, sobre el río Tuichi. Bosque amazónico estacional preandino mal drenado. Planicie con dominancia de palmas (Iriartea deltoidea, Socratea exhorriza). Sobre al senda que lleva a la PPM.","-67.96111","-14.35861",NA,NA,NA,NA,NA,NA,NA,"Paniagua Zambrana 4816","South America","444.00000000",NA,NA,NA,NA,NA,"02-11","1",NA,NA,NA
"100","2008-05-27 22:02:00-03","MO","MOBOT","2178546","PreservedSpecimen","Plantae","Orchidaceae","Erythrodes","arietina","Erythrodes arietina","(Rchb. f. & Warm.) Ames","Fernandez, E. & Patzi, C",NA,NA,NA,"Erika Fernández|et al.","2003","9","4","Bolivia","Cochabamba","Carrasco","Exposición SW, pendiente 45° Macrobosque montano de Yunga. Serie Termo-mesotropical pluviestacional húmeda de Podocarpus oleifolius – Junglans boliviana, especies diferenciales: Oreopanax cf racemosa, Hedyosmun cf racemosum Weinmannia multijuga, W. sorbifolia.","-64.68472","-17.68138",NA,NA,NA,NA,NA,NA,NA,"Fernández Terrazas 167","South America","2000.00000000",NA,"2160.00000000",NA,NA,NA,NA,"5",NA,NA,NA
"101","2013-01-28 05:13:00-02","MO","MOBOT","2442577","PreservedSpecimen","Plantae","Orchidaceae","Erythrodes","arietina","Erythrodes arietina","(Rchb. f. & Warm.) Ames","Johnson, A. E.",NA,NA,NA,"Andres E. Johnson","2001","12","13","Argentina","Misiones","General Manuel Belgrano","Reserva de Vida Silvestre Urugua-í, Cerro Largo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Johnson 952","South America","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2011-03-24 19:01:00-03","MO","MOBOT","3367839","PreservedSpecimen","Plantae","Orchidaceae","Erythrodes","arietina","Erythrodes arietina","(Rchb. f. & Warm.) Ames",NA,NA,NA,NA,"Saúl Altamirano|Eneida Zurita|T. Camacho|M. Aliaga|Mariana Alem|Alejandra Lacaze","2003","8","19","Bolivia","Cochabamba","Tiraque","El Limbo. Ladera con exposicion sud con pendientes de hasta el 70 % de inclinacion. Mesobosque montano humedo, dominado por Weimannia bangii.W. microphylla, Hedyosmun angustifolium, H. racemosum, Alchornea pearcei, Alchornea cf latifolia, Didymopanax morototoni, Oreopanax cf trolli y Clethra scabra. El sotobosque dominado por Pteridophytos y Melastomataceae, presencia de muchas epifitas.","-65.62638","-17.13611",NA,NA,NA,NA,NA,NA,NA,"Altamirano Azurduy 1186","South America","2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2008-05-27 22:02:00-03","MO","MOBOT","644533","PreservedSpecimen","Plantae","Orchidaceae","Erythrodes","arietina","Erythrodes arietina","(Rchb. f. & Warm.) Ames","C.H. Dodson (MO)",NA,NA,NA,"L.B. Holm-Nielsen|S. Jeppesen|B. Løjtnant|Benjamin Øllgaard","1973","4","23","Ecuador","Morona-Santiago",NA,"Misión Bomboiza, rain forest.","-78.56666","-3.48333",NA,NA,NA,NA,NA,NA,NA,"Holm-Nielsen 4153","South America","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2008-05-27 22:02:00-03","MO","MOBOT","678108","PreservedSpecimen","Plantae","Orchidaceae","Erythrodes","arietina","Erythrodes arietina","(Rchb. f. & Warm.) Ames","G.Carnevali & I.Ramirez (FVG 2003)",NA,NA,NA,"Ronald L. Liesner","1985","3","5","Venezuela","Amazonas",NA,"Atabapo. Base of cliff and forest below it on slope of Huachamacari. 3º39'N, 65º43'W, elev. 1000 m. to 1300 m.","-65.71666","3.65",NA,NA,NA,NA,NA,NA,NA,"Liesner 18269","South America","1000.00000000",NA,"1300.00000000",NA,NA,NA,"85-21","1",NA,NA,NA
"105","2012-12-10 11:24:00-02","MO","MOBOT","100549809","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus federalensis","Ormerod",NA,NA,NA,NA,"Ezechias P. Heringer","1963","8","15","Brazil","Distrito Federal","Brasília","Parque Zoobotanico.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"Heringer 9171","South America","1000.00000000",NA,NA,"70570","auto",NA,NA,"1","federalensis","Holotype",NA
"106","2015-03-25 09:29:00-03","MO","MOBOT","2481454","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb. f. & Warm.) Ormerod","P. Ormerod (GH)",NA,NA,NA,"Gert G. Hatschbach","1966","11","29","Brazil","Paraná","Morretes","Rio Ipiranga. Mata pluvial vertente atlantica.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,NA,"Hatschbach 15308","South America",NA,NA,NA,"30514","auto",NA,NA,"1",NA,NA,NA
"107","2020-09-23 19:44:00-03","MO","MOBOT","100182866","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb. f. & Warm.) Ormerod",NA,NA,NA,NA,"Aída Alvarez|Linder Suin|Juan Carlos Valenzuela","2001","9","24","Ecuador","Morona-Santiago","Gualaquiza","Bombiza. Cultivada por Ecuagénera, Cuenca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alvarez 2924","South America","1200.00000000",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"108","2015-07-02 10:39:00-03","MO","MOBOT","655166","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb. f. & Warm.) Ormerod","P. Ormerod (GH)",NA,NA,NA,"James C. Solomon|Sara Urcullo","1985","8","28","Bolivia","Santa Cruz","Ichilo","Parque Nacional Amboró. Ca. 15 km (SE) up the Río Pitasama from the Río Surutú. Sandstone.","-63.6666667","-17.7333333",NA,NA,NA,NA,NA,NA,NA,"Solomon 14092","South America","700.00000000",NA,NA,NA,NA,NA,"85-90","3",NA,NA,NA
"109","2015-03-25 09:45:00-03","MO","MOBOT","100802050","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb. f. & Warm.) Ormerod","P. Ormerod (GH)",NA,NA,NA,"Gert G. Hatschbach","1981","10","23","Brazil","Paraná","Antonina","Rio Faisqueira. Mata pluvial encosta de morro.","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,NA,NA,"Hatschbach 44304","South America",NA,NA,NA,"38300","auto",NA,NA,"1",NA,NA,NA
"110","2012-12-10 11:24:00-02","MO","MOBOT","100549809","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus federalensis","Ormerod",NA,NA,NA,NA,"Ezechias P. Heringer","1963","8","15","Brazil","Distrito Federal","Brasília","Parque Zoobotanico.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"Heringer 9171","South America","1000.00000000",NA,NA,"70570","auto",NA,NA,"1","federalensis","Holotype",NA
"111","2012-12-10 13:38:00-02","MO","MOBOT","100549853","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","pedrojuanensis","Microchilus pedrojuanensis","Ormerod",NA,NA,NA,NA,"Teodoro Rojas","1933","9",NA,"Paraguay",NA,NA,"Pedro Juan Caballero, Sierra de Amambay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rojas 6680B","South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,"Holotype",NA
"112","2012-12-10 13:37:00-02","MO","MOBOT","100549852","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","rojasii","Microchilus rojasii","Ormerod",NA,NA,NA,NA,"Teodoro Rojas","1933","9",NA,"Paraguay",NA,NA,"Pedro Juan Caballero, Sierra de Amambay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rojas 6680A","South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,"Holotype",NA
"113","2020-08-31 09:19:42-03","INPA","INPA","25967","S","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb.f. & Warm.) Ormerod","Pessoa, EM","2010","07",NA,"Prance, GT","1969","02","06","Brasil","Roraima","Amajari","Auaris, Disturbed forest by stream.","-64.366667","4.05","-64.366667","4.05",NA,"INPA0025967","INPA0025967 INPA0025967_e INPA0025967_e1 INPA0025967_e2 INPA0025967_e3","Monocotyledon","Asparagales","9677","Southern America","760",NA,"800",NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-09-12 05:00:02-03","US","US","2563703","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb. f. & Warm.) Ormerod",NA,NA,NA,NA,"G. Hatschbach","1966","11","29","Brazil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,"US00006299","US00006299_01",NA,"Orchidales","15308","South America",NA,NA,NA,"30514","auto","Monocotyledonae",NA,"1",NA,NA,NA
"115","2020-09-12 05:00:02-03","US","US","2841285","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb. f. & Warm.) Ormerod",NA,NA,NA,NA,"R. Reitz & R. M. Klein","1959","10","22","Brazil","Santa Catarina","Blumenau",NA,"-49.0661010742188","-26.9193992614746",NA,NA,NA,"US00006300","US00006300_01",NA,"Orchidales","9188","South America","300",NA,"300","34291","auto","Monocotyledonae",NA,"1",NA,NA,NA
"116","2020-09-12 05:00:02-03","US","US","2708144","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb. f. & Warm.) Ormerod",NA,NA,NA,NA,"G. Hatschbach","1967","11","20","Brazil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,NA,"US00006298","US00006298_01",NA,"Orchidales","17894","South America","50",NA,"50","24916","auto","Monocotyledonae",NA,"1",NA,NA,NA
"117","2020-09-02 16:35:18-03","Cenargen","CEN","14968","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","federalensis","Microchilus federalensis","(Ormerod) Meneguzzo","T. E. C. Meneguzzo","2009","12",NA,"João Aguiar Nogueira Batista","1990","07","09","Brasil","DF","BRASILIA","Córrego do Acampamento, próximo ao Regimento de Cavalaria de Guarda (RCG).","-47.9296989440918","-15.7797002792358",NA,NA,"Base prostrada. Sépalas verde com extremidade apical branca. Pétalas branca. Labelo amarelo pálido com extremidade ancoriforme branca. Cálcar verde amarelo.","CEN00014968","CEN00014968",NA,NA,"83",NA,NA,"Exsicatas",NA,"70570","auto",NA,NA,"1",NA,NA,NA
"118","2020-09-02 16:35:18-03","Cenargen","CEN","18499","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","federalensis","Microchilus federalensis","(Ormerod) Meneguzzo","T. E. C. Meneguzzo","2009","11",NA,"Bruno Machado Teles Walter","1994","11","25","Brasil","DF","BRASILIA","Fazenda Água Limpa/UnB. Cerca de 200 m do córrego Taquara,","-47.9296989440918","-15.7797002792358",NA,NA,"Coletado sobre a serrapilheira (troncos apodrecidos) da mata. Labelo branco. Pétalas e sépalas verdes. Cálcar branco translúcido. Ambiente úmido mesmo na estção seca. Só observados em flor, os indivíduos coletados. Doação da Flora do Brasil - Distrito Federal.","CEN00018499","CEN00018499",NA,NA,"2293",NA,"1060","Exsicatas","1060","70570","auto",NA,NA,"1",NA,NA,NA
"119","2020-09-02 16:35:18-03","Cenargen","CEN","35092","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","federalensis","Microchilus federalensis","(Ormerod) Meneguzzo","T. E. C. Meneguzzo","2009","12",NA,"João Aguiar Nogueira Batista","2000","10","08","Brasil","DF","BRASILIA","Fazenda Sucupira (EMBRAPA), entre os bairros do Riacho Fundo e R. das Emas. Mata do R. Fundo, trecho de mata da ponte e da área de lazer das churrasqueiras.","-47.9296989440918","-15.7797002792358",NA,NA,"Ambiente umbrófilo. Em final de floração. Vários pontos do local com água sobre a superfície. Sépalos verde com ápice branco. Pétalos e labelo branco. Cálcar com a base verde e o ápice esbranquiçado.&nf;Doação - Flora do Brasil - Estado de Goiás.","CEN00035092","CEN00035092",NA,NA,"1082",NA,NA,"Exsicatas",NA,"70570","auto",NA,NA,"1",NA,NA,NA
"120","2020-09-02 16:35:18-03","Cenargen","CEN","58784","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","federalensis","Microchilus federalensis","(Ormerod) Meneguzzo","T. E. C. Meneguzzo","2009","12",NA,"Bruno Machado Teles Walter","2001","05","31","Brasil","DF","BRASILIA","Fazenda Sucupira. Região do alto Córrego Riacho Fundo.","-47.9296989440918","-15.7797002792358",NA,NA,"Erva vegeta na serrapilheira, em local sombreado. Botões florais verde-amarronzados.","CEN00058784","CEN00058784",NA,NA,"4862",NA,"1070","Exsicatas","1070","70570","auto",NA,NA,"2",NA,NA,NA
"121","2020-09-02 16:35:18-03","Cenargen","CEN","72395","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","federalensis","Microchilus federalensis","(Ormerod) Meneguzzo","B. M. T. Walter","2014","02",NA,"João Benedito Pereira","2008","10","16","Brasil","DF","BRASILIA","Mata da churrasqueira, Fazenda Sucupira.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"CEN00072395","CEN00072395",NA,NA,"177",NA,NA,"Exsicatas",NA,"70570","auto",NA,NA,"1",NA,NA,NA
"122","2020-09-02 16:35:18-03","Cenargen","CEN","14967","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","federalensis","Microchilus federalensis","(Ormerod) Meneguzzo","T. E. C. Meneguzzo","2009","12",NA,"João Aguiar Nogueira Batista","1990","07","22","Brasil","DF","BRASILIA","Reserva Ecológica do Guará.","-47.9296989440918","-15.7797002792358",NA,NA,"Base prostrada. Raízes nas bainhas. Ápice ereto.","CEN00014967","CEN00014967",NA,NA,"86",NA,NA,"Exsicatas",NA,"70570","auto",NA,NA,"1",NA,NA,NA
"123","2014-04-04 18:28:05-03","PNFM","IRAI","5120","S","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb.f. & Warm.) Ormerod","Engels, M.E.","2013","04",NA,"Ristow, R.","2011","12","11","Brasil","Paraná","Morretes","Estrada para o Marumbi","-48.916778","-25.437333","-48.916778","-25.437333","Herbácea, 50 cm. Floresta Ombrófila Densa","IRAI00005120",NA,"Magnoliophyta",NA,"1965",NA,"460",NA,"460",NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-03-25 13:53:06-03","UNIVILLE","JOI","9685","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb.f. & Warm.) Ormerod","Mancinelli, W. S.","2009","10","26","Mancinelli, W.S.","2009","10","26","Brasil","Santa Catarina","Joinville","Morro da Tromba.","-48.8456001281738","-26.3043994903564",NA,NA,"; HABITAT: terrestre; HABITO: erva terrícola; TIPO VEGETACIONAL: Floresta Ombrófila Densa Submontana","JOI009685",NA,NA,NA,"1043",NA,"250",NA,"250","37150","auto",NA,NA,NA,NA,NA,NA
"125","2021-03-25 13:53:06-03","UNIVILLE","JOI","8805","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb.f. & Warm.) Ormerod","Mancinelli, W. S.","2009","07","31","G. Casas","2004","11","06","Brasil","Santa Catarina","São Francisco do Sul","Papagaios.","-48.6380996704102","-26.2432994842529",NA,NA,"; HABITO: herbácea terrestre; TIPO VEGETACIONAL: Floresta Ombrófila Densa de Terras Baixas","JOI008805",NA,NA,NA,NA,NA,"5",NA,"5","23627","auto",NA,NA,NA,NA,NA,NA
"126","2018-04-04 16:44:50-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus",NA,"RRC ID Flag",NA,NA,NA,"G. Hatschbach",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"15308","South America",NA,NA,NA,NA,NA,"Monocotyledoneae","15308",NA,NA,NA,NA
"127","2019-07-09 12:42:59-03","F","FMNH-SEEDPLANTS","V0434079F","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus",NA,NA,NA,NA,NA,"G. G. Hatschbach","1967","11","20","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0434079F","V0434079F_01","Spermatophyta",NA,"17894","South America",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"128","2019-07-09 12:42:59-03","F","FMNH-SEEDPLANTS","V0434082F","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","federalensis","Microchilus federalensis",NA,NA,NA,NA,NA,"A. Braun","1975","5","17","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,"V0434082F","V0434082F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"129","2019-07-09 12:42:59-03","F","FMNH-SEEDPLANTS","V0434083F","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","federalensis","Microchilus federalensis",NA,NA,NA,NA,NA,"A. Braun","1975","5","17","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,"V0434083F","V0434083F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"130","2020-07-23 12:17:23-03","CEPLAC","CEPEC","109107","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus",NA,"Sem Informação",NA,NA,NA,"Lopes, M. M. M.","2005","11","22","Brasil","Bahia","ALMADINA","Serra do Corcovado, 13,8 Km ao SW de Coaraci, estrada para Almadina. Fazenda São José. Proprietário Senhor Francisco.","-39.603333","-14.705833","39W36'12","14S42'21","UNICATA.",NA,NA,NA,NA,"352",NA,"650",NA,"650",NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-11-12 16:58:10-03","UEL","FUEL","48144","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb.f. & Warm.) Ormerod","Engels, ME","2013","03","25","Rossetto, EFS; Francisco, EM","2010","10","14","Brasil","Paraná","Jundiaí do Sul","Mata do Ibiti","-50.262222","-23.420778","-50.262222","-23.420778",NA,NA,NA,"Tracheophyta","Asparagales","114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-11-12 16:58:10-03","UEL","FUEL","3657","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb.f. & Warm.) Ormerod","Engels, ME","2013","03","25","Dias, MC; et al.","1986","11","02","Brasil","Paraná","Matinhos","Mata Atlântica, Próximo ao Rio Prainha","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,NA,"Tracheophyta","Asparagales","s.n.",NA,NA,NA,NA,"15275","auto",NA,NA,NA,NA,NA,NA
"133","2020-11-12 16:58:10-03","UEL","FUEL","9956","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb.f. & Warm.) Ormerod","Engels, ME","2013","03","25","Souza, WS","1987","11","21","Brasil","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"Tracheophyta","Asparagales","1218",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"134","2020-11-12 16:58:10-03","UEL","FUEL","9931","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb.f. & Warm.) Ormerod","Engels, ME","2013","03","25","Britez, RM","1986","12","12","Brasil","Paraná","Paranaguá","Ilha do Mel, Morro do Meio","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"Tracheophyta","Asparagales","1242",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"135","2020-11-12 16:58:10-03","UEL","FUEL","10135","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb.f. & Warm.) Ormerod","Engels, ME","2013","03","25","Britez, RM","1985","10","27","Brasil","Paraná","Paranaguá","Ilha do Mel, Praia Grande","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"Tracheophyta","Asparagales","136",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"136","2020-08-04 12:48:56-03","UFU","HUFU","38942","S","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb.f. & Warm.) Ormerod","Pansarim, E.R.","2012","04","17","Arantes, A.A.A.; Ranal, M.","2004","09","20","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"Terrestre, ca. 0,20 m. Flores brancas.","HUFU00030603","HUFU00030603",NA,NA,"1241",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"137","2020-08-20 20:37:53-03","UFSC","FLOR","4812","PreservedSpecimen","Plantae","Orchidaceae","Erythrodes","arietina","Erythrodes arietina","(Rchb.f. & Warm.) Ames","Pabst, G.","1976",NA,NA,"Reitz, R.; Klein, R.M.","1959","10","22","Brasil","Santa Catarina","Blumenau","Mata da Companhia Hering, Bom Retiro.","-49.0661010742188","-26.9193992614746",NA,NA,"flor esbranquiçada","FLOR0004812",NA,NA,"Asparagales","9188",NA,"300",NA,"300","34291","auto",NA,NA,NA,NA,NA,NA
"138","2020-08-20 20:37:53-03","UFSC","FLOR","1717","PreservedSpecimen","Plantae","Orchidaceae","Erythrodes","arietina","Erythrodes arietina","(Rchb.f. & Warm.) Ames","Pabst, G.","1968",NA,NA,"Klein, R.M.","1966","12","20","Brasil","Santa Catarina","Florianópolis","Morro do RIbeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"flor branca","FLOR0001717",NA,NA,"Asparagales","6972",NA,"350",NA,"350","27000","auto",NA,NA,NA,NA,NA,NA
"139","2020-08-20 20:37:53-03","UFSC","FLOR","2688","PreservedSpecimen","Plantae","Orchidaceae","Erythrodes","arietina","Erythrodes arietina","(Rchb.f. & Warm.) Ames","Pabst, G.","1971",NA,NA,"Bresolin, A.","1970","12","09","Brasil","Santa Catarina","Florianópolis","Tapera, Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"terrícola, flor branca","FLOR0002688",NA,NA,"Asparagales","13a",NA,"300",NA,"300","27000","auto",NA,NA,NA,NA,NA,NA
"140","2020-08-20 14:54:45-03","UFSC","FLOR","1446","PreservedSpecimen","Plantae","Orchidaceae","Erythrodes","arietina","Erythrodes arietina","(Rchb.f. & Warm.) Ames","Pabst, G.","1968","01","12","Klein, R.M.; Ravenna, P.F.","1966","10","22","Brasil","Santa Catarina","Turvo","Rio Turvo-Garuva.","-49.67919921875","-28.9260997772217",NA,NA,"flor branca. Exemplar único.","FLOR0001446",NA,NA,"Asparagales","6849",NA,"100",NA,"100","18298","auto",NA,NA,NA,NA,NA,NA
"141","2021-03-04 15:42:05-03","IF","SPSF","12316","PreservedSpecimen","Plantae","Orchidaceae","Erythrodes","arietina","Erythrodes arietina",NA,NA,NA,NA,NA,"L.Rossi & E.A.Anunciação","1993","10","27","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Orchidales","1351","América do Sul",NA,NA,NA,"55628","auto","Liliopsida",NA,NA,NA,NA,NA
"142","2017-09-11 17:12:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Physurus","arietinus","Physurus arietinus","Rchb.f. & Warm.",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in prov. Rio de Janeiro ad Mandiocca",NA,NA,NA,NA,"Floret Septembri-Novembri",NA,NA,NA,NA,"86","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2017-09-11 17:12:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Physurus","arietinus","Physurus arietinus","Rchb.f. & Warm.",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil","São Paulo",NA,"in prov. S. Paulo",NA,NA,NA,NA,"Floret Septembri-Novembri",NA,NA,NA,NA,"48","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2017-09-11 17:12:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Physurus","arietinus","Physurus arietinus","Rchb.f. & Warm.",NA,NA,NA,NA,"Warming, JEB",NA,NA,NA,"Brazil","Minas Gerais",NA,"in prov. Minas Geraës in sylvis semel lectus",NA,NA,NA,NA,"Floret Septembri-Novembri",NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
