"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount"
"468","2020-08-20 14:56:33-03","UFSC","FLOR","36199","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner",NA,NA,NA,NA,"Jung, S.L.","280","1979","01","03","Brasil","São Paulo","São Paulo","Reserva Biológica, Parque Estadual das Fontes do Ipiranga.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"lenhosa, corola com três quartos basais amarelo-palha e quarto apical de cor creme, 3 a 4m altura. Nativa","FLOR0036199",NA,NA,NA,NA,NA,NA,"Gentianales","53584","auto",NA,NA,NA,NA,NA
"469","2021-03-04 15:46:09-03","IF","SPSF","31666","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa",NA,NA,NA,NA,NA,"A.P.Savassi","387","2002","04","25","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.986944","-24.062222",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Trilha da Represa&nf;;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Rubiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"470","2021-03-04 15:46:09-03","IF","SPSF","31669","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa",NA,NA,NA,NA,NA,"S.Bortoleto","112","2002","04","23","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho - Núcleo Sete Barras","-47.918889","-24.194444",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: borda de floresta&nf;;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Rubiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"471","2021-03-04 15:46:09-03","IF","SPSF","31674","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa",NA,NA,NA,NA,NA,"S.Bortoleto","110","2002","04","23","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho - Núcleo Sete Barras","-47.918889","-24.194444",NA,NA,"300","300","COLETA: XLS: SPSFAntigo; GEOGRAFIA: borda de floresta&nf;;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Rubiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"472","2021-03-04 15:46:09-03","IF","SPSF","45451","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","G.A.D.C. Franco","2012","01","30","N.M.Ivanauskas & D.Souza & E.Rocha & F.M.Souza & S.Alves","6357","2011","08","30","Brasil","SP","Bananal","Estação Ecológica de Bananal","-44.371667","-22.805",NA,NA,"1150","1150","COLETA: Arvoreta 2m altura; frutos imaturos verdes.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Rubiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"473","2021-03-04 15:46:09-03","IF","SPSF","46780","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner",NA,NA,NA,NA,"V.C.Souza & A.R.Duarte & J.G.Rando & M.P.Ferreira","30271",NA,NA,NA,"Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho - Núcleo Sete Barras","-47.924722","-24.183056",NA,NA,"350","450","COLETA: Árvore nº8599, frutos (Parcela PECB - Outra numeração 30).; GEOGRAFIA: Parcela permanente. Floresta Ombrófila Densa Submontana.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Rubiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"474","2021-03-04 15:46:09-03","IF","SPSF","46839","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner",NA,NA,NA,NA,"V.C.Souza & A.R.Duarte & J.G.Rando & M.P.Ferreira","29387",NA,NA,NA,"Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho - Núcleo Sete Barras","-47.924722","-24.183056",NA,NA,"350","450","COLETA: Árvore nº29010 (Parcela PECB).; GEOGRAFIA: Parcela permanente. Floresta Ombrófila Densa Submontana.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Rubiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"475","2021-03-04 15:46:09-03","IF","SPSF","46842","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner",NA,NA,NA,NA,"V.C.Souza & A.R.Duarte & J.G.Rando & M.P.Ferreira","30268",NA,NA,NA,"Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho - Núcleo Sete Barras","-47.924722","-24.183056",NA,NA,"350","450","COLETA: Árvore nº1032 (Parcela PECB - Outra numeração - 272).; GEOGRAFIA: Parcela permanente. Floresta Ombrófila Densa Submontana.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Rubiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"476","2021-03-04 15:46:09-03","IF","SPSF","47492","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","F.A.R.D.P.Arzolla","2013","12","28","C.Moura & F.E.S.P.Vilela & F.A.R.D.P.Arzolla & N.M.Ivanauskas & A.A. de Oliveira","437","2013","02","19","Brasil","SP","Iporanga","Sem Fim","-48.668611","-24.571111",NA,NA,"330","330","COLETA: Arvoreta, com frutos.; GEOGRAFIA: Floresta Ombrófila Densa Submontana.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Rubiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"477","2021-03-04 15:46:09-03","IF","SPSF","48439","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","M.P.Ferreira","2013","03","26","T.B.Flores & F.N.A. Mello & D.P.P. Braga & M.L. Bettinardi & V.C.Souza & R.R.Rodrigues & J.Y.Tamashiro & N.M.Ivanauskas","1801","2013","03","26","Brasil","SP","Tapiraí","Reserva Particular da Votorantim (CBA)","-47.533333","-24.033889",NA,NA,"480","480","GEOGRAFIA: UHE da Barra, Trilha da Caixa D'água para vila de moradores. &nf;Floresta Ombrófila Densa com perturbações antrópicas (presença de plantas exóticas como Nêspera, Citrus e Araucária);",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Rubiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"478","2021-03-04 15:46:09-03","IF","SPSF","52710","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","L.Rossi","2017","06","30","L.Rossi et al","3063","2017","05","25","Brasil","SP","Mogi das Cruzes","Estação Ecológica de Itapeti","-46.242778","-23.505278",NA,NA,NA,NA,"COLETA: Arbusto de 2m de altura. Frutos na cor púrpura.; GEOGRAFIA: Floresta Ombrófila Densa Montana, alterada. Trilha do Compressor.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Rubiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"479","2021-03-04 15:46:09-03","IF","SPSF","53716","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","N.M.Ivanauskas","2018","07","05","L.G.Lazzaro & C.G.Santos","12","2018","06","29","Brasil","SP","Sete Barras","P.E.Carlos Botelho","-47.933611","-24.184444",NA,NA,"300","300","COLETA: Árvore de 5 m de altura. PAP 18,5 cm. Com fruto roxo. Indivíduo 20181537;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Rubiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"480","2021-03-04 15:46:09-03","IF","SPSF","44371","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","R.J.F. Garcia",NA,NA,NA,"R.J.F.Garcia & F.R.Branco & F.Branco","2720","2006","03","11","Brasil","PR","Mauá da Serra","Rio Preto","-51.2294006347656","-23.9013996124268",NA,NA,NA,NA,"COLETA: Mata ciliar.&nf;Arvoreta 2m altura; inflorescências rosadas; frutos verdes.; GEOGRAFIA: Voucher de estudo paleo-ambiental (IG/UNICAMP).;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Rubiales","16036","auto","Magnoliopsida",NA,NA,NA,NA
"481","2021-03-04 15:46:09-03","IF","SPSF","33261","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa",NA,NA,NA,NA,NA,"F.A.R.D.P.Arzolla","575","2004","06","03","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: margens do rio Paraibuna&nf;;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Rubiales","38855","auto","Magnoliopsida",NA,NA,NA,NA
"482","2021-03-04 15:46:09-03","IF","SPSF","17083","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","C.M.Taylor","2007","11","01","J.B.Baitello","635","1994","03","31","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arbusto 1m, frutos maduros verdes.; GEOGRAFIA: Ao longon do rio Paraibuna.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Rubiales","38855","auto","Magnoliopsida",NA,NA,NA,NA
"483","2021-03-04 15:46:09-03","IF","SPSF","06187","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","C.M.Taylor","2007","11","01","K.Kubitzki & A.C.Dias","81-25","1981","02","13","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arbusto 1,5m altura, flores creme.&nf;Mata alterada;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Rubiales","38855","auto","Magnoliopsida",NA,NA,NA,NA
"484","2021-03-04 15:46:09-03","IF","SPSF","32504","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa",NA,NA,NA,NA,NA,"O.T. Aguiar","659","2000","04","18","Brasil","SP","Ilhabela","trilha da Agua Branca, P.E.Serra do Mar","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata&nf;;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Rubiales","23719","auto","Magnoliopsida",NA,NA,NA,NA
"485","2021-03-04 15:46:09-03","IF","SPSF","34369","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa",NA,"R.Cielo-Filho","2005","05","01","N.M.Ivanauskas & F.M.Souza & R.Cielo-Filho & C.O.Araújo & D.Souza.","5194","2005","02","14","Brasil","SP","Natividade da Serra","Parque Estadual da Serra do Mar, Núcleo Santa Virgínia, Base Vargem Grande, Trilha do Corcovado.","-45.439998626709","-23.3700008392334",NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; Arvoreta de 3m. Frutos imaturos verdes.; GEOGRAFIA: UTM: X=475110 Y=7408035 ZONA=23;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Rubiales","28529","auto","Magnoliopsida",NA,NA,NA,NA
"486","2021-03-04 15:46:09-03","IF","SPSF","18535","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","C.M.Taylor","2007","11","01","R.Mello-Silva & F.A.Vitta & N.Roque","954","1994","05","13","Brasil","SP","Registro","Rodovia Registro-Sete Barras","-47.8400001525879","-24.4799995422363",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arbusto ereto, 3m altura, frutos imaturos verdes, passando a rosados.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Rubiales","25922","auto","Magnoliopsida",NA,NA,NA,NA
"487","2021-03-04 15:46:09-03","IF","SPSF","44363","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","S.Honda","2007","12","12","R.J.F.Garcia & R.Schionato","3270","2007","12","05","Brasil","SP","Santos","Santa Casa de Misericórdia","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,"COLETA: Arvoreta 3m altura; flores cor branco-amareladas.&nf;Frequente.&nf;Trilha 3.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Rubiales","26836","auto","Magnoliopsida",NA,NA,NA,NA
"488","2017-09-11 17:13:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner",NA,NA,NA,NA,"Martius, CFP","s.n.",NA,NA,NA,"Brazil",NA,NA,"ad Praesidium S. Joannis Baptistae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","2017-09-11 17:13:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner",NA,NA,NA,NA,"Martius, CFP","s.n.",NA,NA,NA,"Brazil","Minas Gerais",NA,"in prov. Minas Geraës in silvis Capoës",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","2017-09-11 17:13:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner",NA,NA,NA,NA,"Lindberg, GA","716",NA,NA,NA,"Brazil","São Paulo",NA,"in prov. S. Paulo prope Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","2017-09-11 17:13:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner",NA,NA,NA,NA,"Gardner, G","454",NA,NA,NA,"Brazil",NA,NA,"in silvis densis virgineis montium Serra dos Orgâos altitudine circ. 4000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2019-11-21 10:18:25-03","IBt","SP","266221","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner",NA,NA,NA,NA,"Peron, M; et al.","831","1989","07","17","Brasil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica de Macaé de Cima, Picada para Pedra Bicuda","-42.05","-22","-42.05","-22","1200","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","2019-11-21 10:18:25-03","IBt","SP","266645","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Taylor, CM",NA,NA,NA,"Pessoa, SVA; et al.","130","1986","11","25","Brasil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima, Margem do Rio das Flores","-42.05","-22","-42.05","-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","2019-11-21 10:18:25-03","IBt","SP","263599","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Taylor, CM",NA,NA,NA,"Gomes, M; et al.","384","1989","03","20","Brasil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima, Nascente do Rio das Flores","-42.05","-22","-42.05","-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2019-11-21 10:18:25-03","IBt","SP","266626","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Taylor, CM","2007",NA,NA,"Peron, M; et al.","800","1989","07","17","Brasil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima, Sítio Sophronites","-42.05","-22","-42.05","-22","1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2019-11-21 10:18:25-03","IBt","SP","238679","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner",NA,NA,NA,NA,"Azevedo, MLM","508","1990","03","07","Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE, Mata Ciliar do córrego Monjolo entre as chácaras 3 e 4","-47.883333","-15.954444","-47.883333","-15.954444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2019-11-21 10:18:25-03","IBt","SP","289275","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Taylor, CM","1997",NA,NA,"Godoy, SAP; et al.","234","1994","09","14","Brasil","São Paulo","São Paulo","Jardim Novo Parelheiros, sítio do Sr. José Guilguer Reimberg (José Toco), a direita na Estrada Eng°Marsilac, após o entrocamento com a estrada da Colônia","-46.735","-23.835556","-46.735","-23.835556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","2019-11-21 10:18:25-03","IBt","SP","290645","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Taylor, CM","1997",NA,NA,"Ivanauskas, NM","130","1995","04","19","Brasil","São Paulo","Pariquera-Açu","Estação Experimental do IAC","-47.885","-24.608333","-47.885","-24.608333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","2019-11-21 10:18:25-03","IBt","SP","299841","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Taylor, CM","1997",NA,NA,"Árbocz, GF; et al.","2710","1996","05","23","Brasil","São Paulo","Queluz","Margens do Rio das Cruzes","-44.781667","-22.455556","-44.781667","-22.455556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","2019-11-21 10:18:25-03","IBt","SP","301006","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Taylor, CM","2007",NA,NA,"Bastos, EB; et al.","1","1994","09","05","Brasil","São Paulo","Pariquera-Açu","Estação Experimental do Instituto Agronômico de Campinas, beira da rodovia Regis Bittencourt","-47.887525","-24.572792","-47.887525","-24.572792",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","2019-11-21 10:18:25-03","IBt","SP","300542","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner",NA,NA,NA,NA,"Rodrigues, RR; et al.","33368","1995","02","10","Brasil","São Paulo","Pariquera-Açu","Estação Experimental do IAC","-47.885","-24.608333","-47.885","-24.608333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2019-11-21 10:18:25-03","IBt","SP","300574","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Jung Mendaçolli, SL",NA,NA,NA,"Leitão Filho, HF; et al.","33311","1995","02","10","Brasil","São Paulo","Pariquera-Açu","Mata de Estação Experimental do Instituto Agrônomico","-47.885","-24.608333","-47.885","-24.608333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2019-11-21 10:18:25-03","IBt","SP","300834","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Taylor, CM","1997",NA,NA,"Rapini, A; et al.","77","1996","03","19","Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Núcleo Cunha","-45.048056","-23.224444","-45.048056","-23.224444","1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2019-11-21 10:18:25-03","IBt","SP","301000","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Taylor, CM","2007",NA,NA,"Miyagi, PH; et al.","521","1995","02","15","Brasil","São Paulo",NA,"Reserva Florestal Carlos Botelho, Mamparra. A 2 km da sedinha, beira de estrada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2019-11-21 10:18:25-03","IBt","SP","301021","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Taylor, CM","2007",NA,NA,"Garcia, RJF; et al.","567","1995","02","15","Brasil","São Paulo","São Paulo","Sítio a esquerda na Estrada Eng° Marsilac, sentido Eng°Marsilac, trilha á direita da casa do sítio, á margem do riacho","-46.735","-23.835556","-46.735","-23.835556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2019-11-21 10:18:25-03","IBt","SP","301022","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Taylor, CM","2007",NA,NA,"Godoy, SAP; et al.","426","1995","04","18","Brasil","São Paulo","São Paulo","Sítio a esquerda na Estrada Eng° Marsilac, sentido Eng°Marsilac, trilha á direita da casa do sítio, á margem do riacho","-46.727778","-23.896111","-46.727778","-23.896111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2019-11-21 10:18:25-03","IBt","SP","301035","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Taylor, CM","2007",NA,NA,"Leitão Filho, HF; et al.","34641","1996","02","03","Brasil","São Paulo","Ubatuba","Rodovia Taubaté-Ubatuba, limite do Parque Estadual da Serra Mar, acesso da cachoeira","-45.120556","-23.389722","-45.120556","-23.389722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","2019-11-21 10:18:25-03","IBt","SP","310678","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Jung Mendaçolli, SL","2001",NA,NA,"Bertani, DF; et al.","12","1996","12","13","Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Núcleo Cunha","-45.004722","-23.239444","-45.004722","-23.239444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","2019-11-21 10:18:25-03","IBt","SP","301040","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Taylor, CM","2007",NA,NA,"Leitão Filho, HF; et al.","34573","1996","01","31","Brasil","São Paulo","Ubatuba","Condomínio Edíficio Laranjeiras (trilha), Fazenda Santa Maria","-44.681389","-23.328889","-44.681389","-23.328889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","2019-11-21 10:18:25-03","IBt","SP","348982","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Taylor, CM","2007",NA,NA,"Costa, CB; Amorim, AM; Kawauchi, GY","523","2001","03","13","Brasil","Rio de Janeiro","Guapimirim","Parque Nacional da Serra dos Órgãos, Sede Guapimirim, floresta ombrófila densa","-43.001111","-22.496111","-43.001111","-22.496111","435","435",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2020-10-22 10:13:52-03","IBt","SP","358361","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Mamede, MCH","2008","07",NA,"Pastore, JA; Moura, C","870","2000","12","08","Brasil","São Paulo","São Vicente","Parque Estadual Xixová-Japuí, Região de Paranapuã, na mata","-46.371944","-23.976944","-46.371944","-23.976944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2019-11-21 10:18:25-03","IBt","SP","363923","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Taylor, CM","2000",NA,NA,"Thomas, WW; et al.","12132","2000","04","01","Brasil","Bahia","Santa Cruz da Vitória","Headwaters of the Rio Limoeira BR415, 13,4 km E of entrance to Santa Cruz da Vitória then S at entrance to Haras Binow following road to headwaters of the Rio Limoeiro, 11,6 km, hike up through cacau planation","-39.687503","-14.960844","-39.687503","-14.960844","700","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2019-11-21 10:18:25-03","IBt","SP","392438","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Taylor, CM","2007",NA,NA,"Seele, C","601","2005","01","15","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos, Valley of the Rio Beija-Flor","-43.000278","-22.448056","-43.000278","-22.448056","1220","1220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2020-11-12 15:23:48-03","IBt","SP","397181","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Taylor, CM","2012","07",NA,"Lopes, MMM; Amorim, AM; Paixão, JL; Gomes, L; Goldenberg, R","587","2006","04","09","Brasil","Bahia","Camacan","RPPN Serra Bonita. 9,7 km W de Camacã na estrada para Jacarecí, daí 6 km SW na estrada para a RPPN e Torre da Embratel","-39.565278","-15.391667","-39.565278","-15.391667","850","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2020-11-12 15:23:48-03","IBt","SP","397183","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Taylor, CM","2010",NA,NA,"Lopes, MMM; Amorim, AM; Paixão, JL; Gomes, L; Goldenberg, R","594","2006","04","09","Brasil","Bahia","Camacan","RPPN Serra Bonita. 9,7 km W de Camacã na estrada para Jacarecí, daí 6 km SW na estrada para a RPPN e Torre da Embratel","-39.565278","-15.391667","-39.565278","-15.391667","850","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2019-11-21 10:18:25-03","IBt","SP","426995","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Dutra, LL","2018","07","13","Búgola Silva, F; Santos, A; Almeida Scabbia, RJ","8086","2008","03","13","Brasil","São Paulo","Santo André","Paranapiacaba, Núcleo Olho D'Água. Trilha do Gravatá","-46.299058","-23.780086","-46.299058","-23.780086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2019-11-21 10:18:25-03","IBt","SP","429384","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Pelissari, G","2008","10",NA,"Almeida Scabbia, RJ; Grantsau, I; Maluly, G; Lopes, IM","5324","2008","09","23","Brasil","São Paulo","Santo André","Paranapiacaba, Parque Nascentes de Paranapiacaba, Núcleo Olho D'Água","-46.298025","-23.778986","-46.298025","-23.778986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
