"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"1523","2017-05-24 15:00:00-03","F","FMNH-SEEDPLANTS","V0159267F","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis",NA,NA,"J. F. Macbride","4663","1923","6","20","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0159267F","V0159267F_01",NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1524","2017-05-24 15:00:02-03","F","FMNH-SEEDPLANTS","V0159268F","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis",NA,NA,"A. P. Duarte","3093","1950","9","13","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0159268F","V0159268F_01",NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1525","2017-05-24 15:00:04-03","F","FMNH-SEEDPLANTS","V0159269F","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis",NA,NA,"P. Dusén","11303","1910","12","25","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0159269F","V0159269F_01",NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1526","2017-05-24 15:00:06-03","F","FMNH-SEEDPLANTS","V0159270F","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis",NA,NA,"A. Ducke",NA,"1926","2","22","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0159270F","V0159270F_01",NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1527","2017-05-24 15:00:10-03","F","FMNH-SEEDPLANTS","V0159272F","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis",NA,NA,"T. J. Killeen & A. Jardim","7427","1994","12","13","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,"V0159272F","V0159272F_01",NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1528","2017-05-24 15:00:12-03","F","FMNH-SEEDPLANTS","V0159273F","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis",NA,NA,"Mello Barreto","2001","1935","10","2","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0159273F","V0159273F_01",NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1529","2017-05-24 15:00:14-03","F","FMNH-SEEDPLANTS","V0159274F","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis",NA,NA,NA,"7486","1934","3","12","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0159274F","V0159274F_01",NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1530","2017-05-24 15:00:16-03","F","FMNH-SEEDPLANTS","V0159275F","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis",NA,NA,"C. Díaz S.","2072","1986","10","7","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0159275F","V0159275F_01",NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1531","2017-05-24 15:00:18-03","F","FMNH-SEEDPLANTS","V0159276F","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis",NA,NA,"Chagas & F. Silva","01754","1994","10","6","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0159276F","V0159276F_01",NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1532","2017-05-24 15:00:21-03","F","FMNH-SEEDPLANTS","V0159277F","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis",NA,NA,"D. C. Daly et al.","D412","1980","10","1","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0159277F","V0159277F_01",NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1533","2017-05-24 15:00:23-03","F","FMNH-SEEDPLANTS","V0159278F","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis",NA,NA,"M. Nee","34563","1987","3","29","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0159278F","V0159278F_01",NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1534","2017-05-24 15:00:25-03","F","FMNH-SEEDPLANTS","V0159279F","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis",NA,NA,NA,"472",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0159279F","V0159279F_01",NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1535","2017-05-24 15:00:27-03","F","FMNH-SEEDPLANTS","V0159280F","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis",NA,NA,"A. L. Cabrera","4129","1937","7","10","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,"V0159280F","V0159280F_01",NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1536","2017-05-24 15:00:29-03","F","FMNH-SEEDPLANTS","V0159281F","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis",NA,NA,"P. Jörgensen","7683",NA,NA,NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,"V0159281F","V0159281F_01",NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1537","2017-05-24 15:00:31-03","F","FMNH-SEEDPLANTS","V0159282F","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis",NA,NA,"J. E. Simonis et al.","133","1983","3","19","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,"V0159282F","V0159282F_01",NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1538","2017-05-24 15:00:33-03","F","FMNH-SEEDPLANTS","V0159283F","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis",NA,NA,"C. T. Rizzini","414","1949","11","22","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0159283F","V0159283F_01",NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1539","2017-05-11 15:47:35-03","F","FMNH-SEEDPLANTS","V0180244F","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis",NA,NA,"C. Díaz S. & S. Baldeón","2322","1987","1","22","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0180244F","V0180244F_01",NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1540","2017-05-11 15:47:01-03","F","FMNH-SEEDPLANTS","V0180245F","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis",NA,NA,"P. Dusén","8666","1909","12","13","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0180245F","V0180245F_01",NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1541","2017-05-11 15:46:28-03","F","FMNH-SEEDPLANTS","V0180246F","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis",NA,NA,"A. M. Girardi","24516","1973","11","15","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0180246F","V0180246F_01",NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1542","2017-05-11 15:45:46-03","F","FMNH-SEEDPLANTS","V0180247F","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis",NA,NA,"G. Klug","3677",NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0180247F","V0180247F_01",NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1543","2017-05-11 15:45:17-03","F","FMNH-SEEDPLANTS","V0180248F","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis",NA,NA,"A. Schinini & R. O. Vanni","15812","1978","10","6","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,"V0180248F","V0180248F_01",NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1544","2017-05-11 15:44:45-03","F","FMNH-SEEDPLANTS","V0180249F","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis",NA,NA,"L. B. Smith","12616","1964","10","16","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0180249F","V0180249F_01",NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1545","2017-05-11 15:40:44-03","F","FMNH-SEEDPLANTS","V0180250F","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis",NA,NA,"I. G. Vargas C.","2745","1993","9","6","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,"V0180250F","V0180250F_01",NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1546","2017-05-11 15:59:48-03","F","FMNH-SEEDPLANTS","V0390132F","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis",NA,NA,"E. Suclli M. & J. Farfan","1977","2003","9","24","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0390132F","V0390132F_01",NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1547","2017-03-10 10:21:16-03","F","FMNH-SEEDPLANTS","V0416710F","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis",NA,"B. T. Styles","R. Romero Castañeda & J. Cuatrecasas","24976","1959","11","4","Colombia","Magdalena",NA,NA,"-74.5","10",NA,NA,NA,NA,NA,"V0416710F","V0416710F_01",NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1548","2017-05-24 15:16:37-03","F","FMNH-SEEDPLANTS","V0430682F","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis",NA,NA,"C. Díaz S.","2524","1987","6","15","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0430682F","V0430682F_01",NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1549","2017-05-24 15:16:40-03","F","FMNH-SEEDPLANTS","V0430683F","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis",NA,NA,"C. Díaz S. & S. Baldeón","2321","1987","1","22","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0430683F","V0430683F_01",NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1550","2017-05-24 15:16:51-03","F","FMNH-SEEDPLANTS","V0430684F","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis",NA,NA,NA,"252",NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0430684F","V0430684F_01",NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1551","2019-09-04 17:57:20-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Meliaceae","Cedrela","huberi","Cedrela huberi",NA,NA,"A. Ducke","16797","1917","3","8","Brazil","Pará",NA,NA,"-53","-4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,"Isolectotype",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1552","2019-09-04 19:19:13-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Meliaceae","Cedrela","huberi","Cedrela huberi",NA,NA,"A. Ducke",NA,"1917","10",NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,"Type [status unknown]",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1553","2019-01-23 09:56:20-02","F","FMNH-SEEDPLANTS","V0064068F","PreservedSpecimen","Plantae","Meliaceae","Cedrela","huberi","Cedrela huberi",NA,NA,"A. Ducke","16797","1917","3","8","Brazil","Pará",NA,NA,"-53","-4",NA,NA,NA,NA,NA,"V0064068F","V0064068F_01",NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,"Isolectotype",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1554","2017-05-24 15:01:02-03","F","FMNH-SEEDPLANTS","V0159297F","PreservedSpecimen","Plantae","Meliaceae","Cedrela","macrocarpa","Cedrela macrocarpa",NA,NA,"A. H. Gentry & C. Díaz S.","58241","1987","6","9","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0159297F","V0159297F_01",NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1555","2017-05-24 15:01:04-03","F","FMNH-SEEDPLANTS","V0159298F","PreservedSpecimen","Plantae","Meliaceae","Cedrela","macrocarpa","Cedrela macrocarpa",NA,NA,"A. H. Gentry & C. Díaz S.","58241","1987","6","9","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0159298F","V0159298F_01",NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1556","2017-05-24 15:01:07-03","F","FMNH-SEEDPLANTS","V0159299F","PreservedSpecimen","Plantae","Meliaceae","Cedrela","macrocarpa","Cedrela macrocarpa",NA,NA,"J. Murça Pires & M. R. dos Santos","16470","1978","8","5","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0159299F","V0159299F_01",NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1557","2020-10-14 16:35:24-03","UFVJM","HDJF","7531","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.",NA,"Paixão, FA","80P14","2018","10","22","Brasil","Minas Gerais","Ipaba","Rio Doce, Margem Direita","-42.419111","-19.403972","-42.419111","-19.403972","209","209",NA,"HDJF007531","HDJF007531_01",NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1558","2020-04-29 16:30:08-03","UFVJM","HDJF","6039","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","Machado, ELM","Soares, CCC; Barbalho, PPG; Silva, LFA","57","2018","03","21","Brasil","Minas Gerais","Conceição do Mato Dentro","RESERVATàRIO","-43","-19","-43","-19","667","667",NA,"HDJF006039","HDJF006039_01","2018",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1559","2020-04-29 16:30:08-03","UFVJM","HDJF","1055","PreservedSpecimen","Plantae","Meliaceae","Cedrela","fissilis","Cedrela fissilis","Vell.","Otoni, TJO","Otoni, TJO; Santana, BID","s.n.","2012","11","14","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Zona Rural. Estrada para o PERP.","-43.38","-18.021111","-43.38","-18.021111",NA,NA,NA,"HDJF001055","HDJF001055_01","2012","11","14","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1560","2020-01-27 18:25:10-03","IAC","IAC","11788","S","Plantae","Meliaceae-2.Cedreloideae","Cedrela","fissilis","Cedrela fissilis","Vell.","A.K. Pastorek","G.A. Black","813","1947","11","11","Brasil","Pará","Belém","Cafezal I.A.N.","-48.5044","-1.4558","-48.5044","-1.4558",NA,NA,"Plantas recebidas do Intituto Agronômico do norte, do Sr.J.M.Pires, em maio de 1950",NA,NA,"2005","08","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1561","2020-01-27 18:25:10-03","IAC","IAC","11877","S","Plantae","Meliaceae-2.Cedreloideae","Cedrela","fissilis","Cedrela fissilis","Vell.","A.K. Pastorek","G.A. Black","1068","1947","07","25","Brasil","Pará","Belterra",NA,"-54.9372","-2.6364","-54.9372","-2.6364",NA,NA,"Folhas partidas, ramos e casca com cheiro de alho e borracha cozida. Madeira vermelhas, com cheiro de cedro. Só foi encontrado um fruto no ramo, maculado de pontinhos",NA,NA,"2005","08","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1562","2020-01-27 18:25:10-03","IAC","IAC","14006","S","Plantae","Meliaceae-2.Cedreloideae","Cedrela","fissilis","Cedrela fissilis","Vell.","A.K. Pastorek","W.A. Ducke","2269","1950","03","17","Brasil","Pará",NA,"Museu Paraense",NA,NA,NA,NA,NA,NA,"Plantas do Brasil",NA,NA,"2005","08","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1563","2020-01-27 18:25:10-03","IAC","IAC","15009","S","Plantae","Meliaceae-2.Cedreloideae","Cedrela","fissilis","Cedrela fissilis","Vell.","J.A. Pastore","R.L. Fróes","25582","1949","10","30","Brasil","Amazonas","Santo Antônio do Içá",NA,"-67.9397","-3.1022","-67.9397","-3.1022",NA,NA,"Plantas recebidas do I.A.Norte",NA,NA,"1992","12","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1564","2020-01-27 18:25:09-03","IAC","IAC","2127","S","Plantae","Meliaceae-2.Cedreloideae","Cedrela","fissilis","Cedrela fissilis","Vell.","M. Kuhlmann","O.T. Mendes Sobrinho","s/nº","1937","09","09","Brasil","São Paulo","Pindorama","IAC, Estação Experimental","-48.901072","-21.220292","-48.901072","-21.220292",NA,NA,"2 folhas no herbário; Nome vulgar: Cedro branco",NA,NA,"1938","12","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1565","2020-01-27 18:25:09-03","IAC","IAC","2326","S","Plantae","Meliaceae-2.Cedreloideae","Cedrela","fissilis","Cedrela fissilis","Vell.","C. Smith","A.P. Viégas","s/nº","1938","10","07","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa","-47.077171","-22.870251","-47.077171","-22.870251",NA,NA,"Folhas no herbário; nome vulgar : Cedro Branco",NA,NA,"1940","04","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1566","2020-01-27 18:25:10-03","IAC","IAC","25452","S","Plantae","Meliaceae-2.Cedreloideae","Cedrela","fissilis","Cedrela fissilis","Vell.","N.C.O. Nogueira","Irenice et al.","s/nº","1983","10","26","Brasil","Paraná","Maringá","Horto florestal Dr. Luiz T. Mendes","-51.9386","-23.4253","-51.9386","-23.4253",NA,NA,"Nome vulgar: Cedro. Espécime 136",NA,NA,"1984","08","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1567","2020-01-27 18:25:10-03","IAC","IAC","25462","S","Plantae","Meliaceae-2.Cedreloideae","Cedrela","fissilis","Cedrela fissilis","Vell.","N.C.O. Nogueira","E.M. Paulo et al.","s/nº","1982","04","02","Brasil","Paraná","Maringá","Horto florestal Dr. Luiz T. Mendes","-51.9386","-23.4253","-51.9386","-23.4253",NA,NA,"Nome vulgar: Cedro",NA,NA,"1984","08","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1568","2020-01-27 18:25:10-03","IAC","IAC","27638","S","Plantae","Meliaceae-2.Cedreloideae","Cedrela","fissilis","Cedrela fissilis","Vell.","J.A. Pastore","J.A. Pastore","s/nº","1989","06","05","Brasil","São Paulo","São Paulo","Serra da Cantareira","-46.6361","-23.5475","-46.6361","-23.5475",NA,NA,"Nome vulgar: Cedro; Material doado pelo Herbário D. Bento Pickel",NA,NA,"1989","06","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1569","2020-01-27 18:25:10-03","IAC","IAC","27648","S","Plantae","Meliaceae-2.Cedreloideae","Cedrela","fissilis","Cedrela fissilis","Vell.","A. Rodrigues","A. Rodrigues","s/nº","1958","11","07","Brasil","São Paulo","São Paulo","Serra da Cantareira","-46.6361","-23.5475","-46.6361","-23.5475",NA,NA,"Material doado pelo Herbário D.Bento Pickel",NA,NA,"1958","11","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1570","2020-01-27 18:25:10-03","IAC","IAC","28628","S","Plantae","Meliaceae-2.Cedreloideae","Cedrela","fissilis","Cedrela fissilis","Vell.","s/det.","S. Soriano & R.B. Torres","s/nº","1991","11","04","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Complexo Botânico Monjolinho","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,"nome popular: cedro-rosa",NA,NA,"1991","11","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1571","2020-01-27 18:25:10-03","IAC","IAC","29522","S","Plantae","Meliaceae-2.Cedreloideae","Cedrela","fissilis","Cedrela fissilis","Vell.","L.C. Bernacci et al.","L.C. Bernacci et al.","787","1994","11","29","Brasil","São Paulo","Votuporanga","Vizinho da Estação Experimental do IAC","-50.07418","-20.46994","-50.07418","-20.46994",NA,NA,NA,NA,NA,"1994","11","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1572","2020-01-27 18:25:10-03","IAC","IAC","30209","S","Plantae","Meliaceae-2.Cedreloideae","Cedrela","fissilis","Cedrela fissilis","Vell.","s/det.","L.C. Bernacci; P.R.P. Andrade; N. Orágio; O. Camargo & R. Belinelo","1343","1995","03","16","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental","-46.6808","-22.6819","-46.6808","-22.6819",NA,NA,NA,NA,NA,"1995","03","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1573","2020-01-27 18:25:10-03","IAC","IAC","30893","S","Plantae","Meliaceae-2.Cedreloideae","Cedrela","fissilis","Cedrela fissilis","Vell.","L.C. Bernacci et al.","L.C. Bernacci; J.L.A. Moreira; E.M. Paulo; J. Bongarten; P.R.P. Andrade; O. Camargo; R. Belinelo & Caetano","2004","1995","09","05","Brasil","São Paulo","Inúbia Paulista","Fazenda Oroitê (Suiços)","-50.9667","-21.75","-50.9667","-21.7500",NA,NA,NA,NA,NA,"1995","09","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1574","2020-01-27 18:25:10-03","IAC","IAC","38649","S","Plantae","Meliaceae-2.Cedreloideae","Cedrela","fissilis","Cedrela fissilis","Vell.","R.B. Torres et al.","R.B. Torres; E.V. Franceschinelli; G.F. Árbocz & C.S. Figueiredo","885","1999","10","14","Brasil","Minas Gerais","Camanducaia","Mata dos Vargas","-46.1447","-22.7553","-46.1447","-22.7553",NA,NA,"coordenada do material: 22°44#?#S, 46°07#?#W, 1040 m.s.m.",NA,NA,"1999","10","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1575","2020-01-27 18:25:10-03","IAC","IAC","39259","S","Plantae","Meliaceae-2.Cedreloideae","Cedrela","fissilis","Cedrela fissilis","Vell.","R.B. Torres et al.","R.B. Torres; A. Geremias & J.B. Paula","1164","2000","03","22","Brasil","Minas Gerais","Camanducaia","Mata dos Vargas","-46.1447","-22.7553","-46.1447","-22.7553",NA,NA,"UTM(23)= 385 7335 E e 7 484 638 N, 1270 m",NA,NA,"2000","03","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1576","2019-01-25 15:35:26-02","IAC","IAC","40484","S","Plantae","Meliaceae-2.Cedreloideae","Cedrela","fissilis","Cedrela fissilis","Vell.","R.A.G. Viani","A.C.A. Correa","s/nº","1997","09","05","Brasil","Paraná","Arapongas","Mata Fazenda do Bule","-51.4244","-23.4194","-51.4244","-23.4194",NA,NA,NA,NA,NA,"1999","06","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1577","2020-01-27 18:25:10-03","IAC","IAC","46540","S","Plantae","Meliaceae-2.Cedreloideae","Cedrela","fissilis","Cedrela fissilis","Vell.","J.A.M.A. Gomes & J. Pena Filho","J.A.M.A. Gomes & J. Pena Filho","127","2003","02","18","Brasil","São Paulo","Campinas","Bosque dos Jequitibás","-47.042331","-22.801017","-47.042331","-22.801017",NA,NA,"ind. 711 fitossoc.",NA,NA,"2003","02","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1578","2020-01-27 18:25:10-03","IAC","IAC","47879","S","Plantae","Meliaceae-2.Cedreloideae","Cedrela","fissilis","Cedrela fissilis","Vell.","L.C. Bernacci & O. Kotchetkoff-Henriques","O. Kotchetkoff-Henriques & A. Furlan (2)","514","2002","02","14","Brasil","São Paulo","Ribeirão Preto","Fazenda Baixadão","-47.850599","-21.150285","-47.850599","-21.150285",NA,NA,"UTM W0203935, S7658531 zona 23.",NA,NA,"2002","02","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
