"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","class","relatedCatalogItem","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","individualCount"
"104","2021-01-09 21:48:41-03","UNICENTRO","HUCO","7653","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.","Dalmaso, C. .A.","Benvenutti, L.","s.n.","2016","07","15",NA,"Brasil","Paraná","Fernandes Pinheiro","ESEC","-50.5475006103516","-25.4132995605469",NA,"Arbórea; FOM Montana; HABITAT: FOM Montana; DESC: Arbórea",NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2021-01-09 21:48:41-03","UNICENTRO","HUCO","7501","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.","Dalmaso, C. .A.","Benvenutti, L.","s.n.","2016","07","08",NA,"Brasil","Paraná","Fernandes Pinheiro","ESEC","-50.5475006103516","-25.4132995605469",NA,"Arbórea; FOM Montana; HABITAT: FOM Montana; DESC: Arbórea",NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2021-01-09 21:48:41-03","UNICENTRO","HUCO","7652","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.","Dalmaso, C. .A.","Benvenutti, L.","s.n.","2016","07","15",NA,"Brasil","Paraná","Fernandes Pinheiro","ESEC","-50.5475006103516","-25.4132995605469",NA,"Arbórea; FOM Montana; HABITAT: FOM Montana; DESC: Arbórea",NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2021-01-09 21:48:41-03","UNICENTRO","HUCO","7601","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.","Dalmaso, C. .A.","Benvenutti, L.","s.n.","2016","07","15",NA,"Brasil","Paraná","Fernandes Pinheiro","ESEC","-50.5475006103516","-25.4132995605469",NA,"Arbórea; FOM Montana; HABITAT: FOM Montana; DESC: Arbórea",NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2021-01-09 21:48:41-03","UNICENTRO","HUCO","7534","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.","Dalmaso, C. .A.","Benvenutti, L.","s.n.","2016","07","15",NA,"Brasil","Paraná","Fernandes Pinheiro","ESEC","-50.5475006103516","-25.4132995605469",NA,"Arbórea; FOM Montana; HABITAT: FOM Montana; DESC: Arbórea",NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2021-01-09 21:48:41-03","UNICENTRO","HUCO","7600","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.","Dalmaso, C. .A.","Benvenutti, L.","s.n.","2016","07","15",NA,"Brasil","Paraná","Fernandes Pinheiro","ESEC","-50.5475006103516","-25.4132995605469",NA,"Arbórea; FOM Montana; HABITAT: FOM Montana; DESC: Arbórea",NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-01-09 21:48:41-03","UNICENTRO","HUCO","7674","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.","Dalmaso, C. .A.","Benvenutti, L.","s.n.","2016","07","15",NA,"Brasil","Paraná","Fernandes Pinheiro","ESEC","-50.5475006103516","-25.4132995605469",NA,"Arbórea; FOM Montana; HABITAT: FOM Montana; DESC: Arbórea",NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-01-09 21:48:41-03","UNICENTRO","HUCO","7526","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.","Dalmaso, C. .A.","Benvenutti, L.","s.n.","2016","07","15",NA,"Brasil","Paraná","Fernandes Pinheiro","ESEC","-50.5475006103516","-25.4132995605469",NA,"Arbórea; FOM Montana; HABITAT: FOM Montana; DESC: Arbórea",NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-01-09 21:48:41-03","UNICENTRO","HUCO","7628","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.","Dalmaso, C. .A.","Benvenutti, L.","s.n.","2016","07","15",NA,"Brasil","Paraná","Fernandes Pinheiro","ESEC","-50.5475006103516","-25.4132995605469",NA,"Arbórea; FOM Montana; HABITAT: FOM Montana; DESC: Arbórea",NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-01-09 21:48:41-03","UNICENTRO","HUCO","4854","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.","Lopes, G.L.","Chiquetto, A.; et al.; et al.","232","2009","10","08",NA,"Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,"Bloco 14, Parcela 2, Faixa 4, 25 hectáres; FOM; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: FOM","HUCO004854",NA,"27771","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-01-09 21:48:41-03","UNICENTRO","HUCO","4851","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.","Lopes, G.L.","Chiquetto, A.; et al.; et al.","601","2009","08","26",NA,"Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,"Bloco 6, Parcela 1, Faixa 2, 25 hectáres; FOM; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: FOM","HUCO004851",NA,"27771","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-01-09 21:48:41-03","UNICENTRO","HUCO","4858","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.","Lopes, G.L.","Chiquetto, A.; et al.; et al.","80","2009","04","28",NA,"Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,"Bloco 2, Parcela 1, Faixa 3, 25 hectáres; FOM; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: FOM","HUCO004858",NA,"27771","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-01-09 21:48:41-03","UNICENTRO","HUCO","4850","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.","Lopes, G.L.","Chiquetto, A.; et al.; et al.","214","2009","09","26",NA,"Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,"Bloco 6, Parcela 2, Faixa 3, 25 hectáres; FOM; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: FOM","HUCO004850",NA,"27771","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-01-09 21:48:41-03","UNICENTRO","HUCO","4856","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.","Lopes, G.L.","Chiquetto, A.; et al.; et al.","575","2009","03","19",NA,"Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,"Bloco 1, Parcela 1, Faixa 3, 25 hectáres; FOM; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: FOM","HUCO004856",NA,"27771","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2021-01-09 21:48:41-03","UNICENTRO","HUCO","4847","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.","Lopes, G.L.","Chiquetto, A.; et al.; et al.","648","2009","05","19",NA,"Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,"Bloco 2, Parcela 21, Faixa 4, 25 hectáres; FOM; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: FOM","HUCO004847",NA,"27771","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2021-01-09 21:48:41-03","UNICENTRO","HUCO","4828","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.","Lopes, G.L.","Chiquetto, A.; et al.; et al.","302","2009","05","19",NA,"Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,"Bloco 2, Parcela 2, Faixa 5, 25 hectáres; FOM; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: FOM","HUCO004828",NA,"27771","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2021-01-09 21:48:41-03","UNICENTRO","HUCO","4852","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.","Lopes, G.L.","Chiquetto, A.; et al.; et al.","149","2009","03","23",NA,"Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,"Bloco 1, Parcela 2, Faixa 1, 25 hectáres; FOM; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: FOM","HUCO004852",NA,"27771","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2021-01-09 21:48:41-03","UNICENTRO","HUCO","4855","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.","Lopes, G.L.","Chiquetto, A.; et al.; et al.","475","2009","06","09",NA,"Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,"Bloco 2, Parcela 4, Faixa 1, 25 hectáres; FOM; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: FOM","HUCO004855",NA,"27771","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2021-01-09 21:48:41-03","UNICENTRO","HUCO","7123","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.",NA,"Filho, E L P","s.n.","2013","04","04",NA,"Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,"Projeto serrapilhiera - Parcela 2, Arvore 38; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,"47271","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2021-01-09 21:48:41-03","UNICENTRO","HUCO","7204","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.",NA,"Filho, E L P","s.n.","2013","05","21",NA,"Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,"Projeto serrapilhiera - Parcela 6, Arvore 2; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,"47271","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-01-09 21:48:41-03","UNICENTRO","HUCO","2465","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.",NA,"SIlva, M.M.; et al.; et al.","s.n.","2010","05","01",NA,"Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,"IC Matheus, parcela 3","HUCO002465",NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-01-09 21:48:41-03","UNICENTRO","HUCO","2554","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.",NA,"SIlva, M.M.; et al.; et al.","s.n.","2010","05","01",NA,"Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,"IC Matheus, parcela 8","HUCO002554",NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-01-09 21:48:41-03","UNICENTRO","HUCO","2455","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.",NA,"SIlva, M.M.; et al.; et al.","s.n.","2010","05","01",NA,"Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,"IC Matheus, parcela 16","HUCO002455",NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2021-01-09 21:48:41-03","UNICENTRO","HUCO","2468","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.",NA,"SIlva, M.M.; et al.; et al.","s.n.","2010","05","01",NA,"Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,"IC Matheus, parcela 3","HUCO002468",NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2021-01-09 21:48:41-03","UNICENTRO","HUCO","7216","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.",NA,"Filho, E L P","s.n.","2013","05","21",NA,"Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,"Projeto serrapilhiera - Parcela 6, Arvore 16; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,"47271","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2021-01-09 21:48:41-03","UNICENTRO","HUCO","2497","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.",NA,"SIlva, M.M.; et al.; et al.","s.n.","2010","05","01",NA,"Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,"IC Matheus, parcela 23","HUCO002497",NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-01-09 21:48:41-03","UNICENTRO","HUCO","2467","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.",NA,"SIlva, M.M.; et al.; et al.","s.n.","2010","05","01",NA,"Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,"IC Matheus, parcela 3","HUCO002467",NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-01-09 21:48:41-03","UNICENTRO","HUCO","2470","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.",NA,"SIlva, M.M.; et al.; et al.","s.n.","2010","05","01",NA,"Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,"IC Matheus, parcela 3","HUCO002470",NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-01-09 21:48:41-03","UNICENTRO","HUCO","2432","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.",NA,"SIlva, M.M.; et al.; et al.","45","2010","05","01",NA,"Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,"IC Matheus, parcela 13","HUCO002432",NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2021-01-09 21:48:41-03","UNICENTRO","HUCO","7218","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.",NA,"Filho, E L P","s.n.","2013","05","21",NA,"Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,"Projeto serrapilhiera - Parcela 6, Arvore 18; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,"47271","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2021-01-09 21:48:41-03","UNICENTRO","HUCO","7102","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.",NA,"Filho, E L P","s.n.","2013","05","04",NA,"Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,"Projeto serrapilhiera - Parcela 2, Arvore 5; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,"47271","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-01-09 21:48:41-03","UNICENTRO","HUCO","2424","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.",NA,"SIlva, M.M.; et al.; et al.","44","2010","05","01",NA,"Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,"IC Matheus, parcela 13","HUCO002424",NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-01-09 21:48:41-03","UNICENTRO","HUCO","2478","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.",NA,"SIlva, M.M.; et al.; et al.","s.n.","2010","05","01",NA,"Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,"IC Matheus, parcela 1","HUCO002478",NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-01-09 21:48:41-03","UNICENTRO","HUCO","2528","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.",NA,"SIlva, M.M.; et al.; et al.","s.n.","2010","05","01",NA,"Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,"IC Matheus, parcela 19","HUCO002528",NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-01-09 21:48:41-03","UNICENTRO","HUCO","2447","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.",NA,"SIlva, M.M.; et al.; et al.","57","2010","05","01",NA,"Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,"IC Matheus, parcela 13","HUCO002447",NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2021-01-09 21:48:41-03","UNICENTRO","HUCO","7136","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.",NA,"Filho, E L P","s.n.","2014","07","18",NA,"Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,"Projeto serrapilhiera - Parcela 3, Arvore 16; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,"47271","auto","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-01-09 21:48:41-03","UNICENTRO","HUCO","2504","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.",NA,"SIlva, M.M.; et al.; et al.","s.n.","2010","05","01",NA,"Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,"IC Matheus, parcela 23","HUCO002504",NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2021-01-09 21:48:41-03","UNICENTRO","HUCO","2433","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.",NA,"SIlva, M.M.; et al.; et al.","54","2010","05","01",NA,"Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,"IC Matheus, parcela 13","HUCO002433",NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-01-09 21:48:41-03","UNICENTRO","HUCO","7104","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.",NA,"Filho, E L P","s.n.","2013","05","14",NA,"Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,"Projeto serrapilhiera - Parcela 2, Arvore 9; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,"47271","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-01-09 21:48:41-03","UNICENTRO","HUCO","2502","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.",NA,"SIlva, M.M.; et al.; et al.","s.n.","2010","05","01",NA,"Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,"IC Matheus, parcela 23","HUCO002502",NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-01-09 21:48:41-03","UNICENTRO","HUCO","7491","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.",NA,"Jéssica, T.","s.n.","2019","03","15",NA,"Brasil","Paraná","Irati","Unicentro","-50.6511001586914","-25.4671993255615",NA,"Arbórea; FOM; HABITAT: FOM; DESC: Arbórea",NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-01-09 21:48:41-03","UNICENTRO","HUCO","6303","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.","Saueressig, D.","Albuquerque, J. .M.; et al.","s.n.","2013","04","06",NA,"Brasil","Paraná","Rebouças",NA,"-50.692798614502","-25.6205997467041",NA,"FOM; HABITAT: FOM",NA,NA,"23614","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-01-09 21:48:41-03","UNICENTRO","HUCO","5950","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.","Saueressig, D.","Janiski, A.","s.n.","2014","05","09",NA,"Brasil","Paraná","Rebouças",NA,"-50.692798614502","-25.6205997467041",NA,"FOM; HABITAT: FOM",NA,NA,"23614","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-01-09 21:48:41-03","UNICENTRO","HUCO","7456","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.",NA,"Mazon, J. .A.","s.n.","2018","04","07",NA,"Brasil","Paraná","Rebouças","Faxinal marmeleiro de baixo","-50.692798614502","-25.6205997467041",NA,"Coordenadas 25°37' 15'' e 50°49' 34''; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea",NA,NA,"23614","auto","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-01-09 21:48:41-03","UNICENTRO","HUCO","5712","S","Plantae",NA,NA,"Myrtaceae","Mosiera","prismatica","Mosiera prismatica","(D. Legrand) L.R. Landrum","Lopes G. L.","Chiquetto, A.; et al.","80","2009","08","13",NA,"Brasil","Paraná","Fernandes Pinheiro",NA,"-50.5475006103516","-25.4132995605469",NA,"B4 P2 F1; FOM; HABITAT: FOM",NA,NA,"27771","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-01-09 21:48:41-03","UNICENTRO","HUCO","5763","S","Plantae",NA,NA,"Myrtaceae","Mosiera","prismatica","Mosiera prismatica","(D. Legrand) L.R. Landrum","Lopes G. L.","Chiquetto, A.; et al.","135","2009","07","30",NA,"Brasil","Paraná","Fernandes Pinheiro",NA,"-50.5475006103516","-25.4132995605469",NA,"B17 P1 F5; FOM; HABITAT: FOM",NA,NA,"27771","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-01-09 21:48:41-03","UNICENTRO","HUCO","2069","S","Plantae",NA,NA,"Myrtaceae","Mosiera","prismatica","Mosiera prismatica","(D. Legrand) L.R. Landrum","Lopes, G.L.","Martins, E.; et al.; et al.","5","2010","10","15",NA,"Brasil","Paraná","Imbituva","Fazenda Lageado","-50.6044006347656","-25.2299995422363",NA,NA,"HUCO002069",NA,"24222","auto","2010",NA,NA,"10","15",NA,NA,NA,NA,NA,NA
"151","2021-01-09 21:48:41-03","UNICENTRO","HUCO","1397","S","Plantae",NA,NA,"Myrtaceae","Mosiera","prismatica","Mosiera prismatica","(D. Legrand) L.R. Landrum","Saueressig, D.","Brandelero, C.; Gomes, G.S.; Gomes, G.S.","099","2004","05","29",NA,"Brasil","Paraná","Irati","Faxinal Monjolo","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO001397",NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-01-09 21:48:41-03","UNICENTRO","HUCO","1501","S","Plantae",NA,NA,"Myrtaceae","Mosiera","prismatica","Mosiera prismatica","(D. Legrand) L.R. Landrum",NA,"AAALTRAN; et al.; et al.","s.n.","2004","05","29",NA,"Brasil","Paraná","Irati","Fazenda Virginia","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO001501",NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-03-04 11:05:52-03","UFRB","HURB","7171","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","(D. Legrand) Salywon &Landrum","J.M. Silva","Silva, J.M.; C.B. Poliquesi, L.T. Ramalho & R. Ristow","8263","2012","03","19",NA,"Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha;","-50.1618995666504","-25.0949993133545",NA,NA,"HURB000007171",NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2021-01-26 14:12:43-03","CPACT","ECT","1615","PreservedSpecimen","Plantae","Embryophyta",NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","(D.Legrand) Salywon & Landrum","G.Heiden","R.Wasum","2439","2005","01","26",NA,"Brasil","Paraná","São Mateus do Sul","Arredores da Usina. Coordenadas geográficas obtidas a partir dos dados de localidade, sede do munícipio.","-50.384167","-25.868056",NA,NA,"ECT0001615","ECT0001615",NA,NA,"2010",NA,NA,"02","24","50º23'3''W","25º52'5''S","779","779",NA,NA
"155","2021-01-26 14:12:43-03","CPACT","ECT","1614","PreservedSpecimen","Plantae","Embryophyta",NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","(D.Legrand) Salywon & Landrum","G.Heiden","R.Wasum","2429","2005","01","26",NA,"Brasil","Paraná","São Mateus do Sul","Arredores da Usina. Coordenadas geográficas obtidas a partir dos dados de localidade, sede do munícipio.","-50.384167","-25.868056",NA,NA,"ECT0001614","ECT0001614",NA,NA,"2010",NA,NA,"02","24","50º23'3''W","25º52'5''S","779","779",NA,NA
"156","2021-01-26 14:12:43-03","CPACT","ECT","1616","PreservedSpecimen","Plantae","Embryophyta",NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","(D.Legrand) Salywon & Landrum","G.Heiden","R.Wasum","2490","2005","01","27",NA,"Brasil","Paraná","São Mateus do Sul","Usina de Xisto. Coordenadas geográficas obtidas a partir dos dados de localidade, Usina do Xisto.","-50.396944","-25.861111",NA,NA,"ECT0001616","ECT0001616",NA,NA,"2010",NA,NA,"02","24","50º23'49''W","25º51'40''S","789","789",NA,NA
