"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","fieldNumber","individualCount"
"85","2015-09-03 22:59:40-03","MNHN","RECOLNAT_MNHN_P","P01917290","PreservedSpecimen",NA,"Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Minas Gerais",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01917290' target='other'> <mi>dwc_moreinfo</mi></a>","P01917290",NA,NA,"(Mart. ex Körn.) Ruhland","P01917290_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 1694",NA
"86","2020-10-01 14:26:38-03","JBB","HEPH","24542","S","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Amaral, AG; Eugênio, CUO","2129","2008","07","14","Southern America","Brasil","Distrito Federal","Estação Ecológica de Águas Emendadas, Vereda do Marco, ponto 1",NA,NA,NA,NA,"Monocotyledon","Poales","(Mart. ex Körn.) Ruhland",NA,"Watanabe, MTC","Planaltina","-47.596328","-15.553242",NA,NA,NA,"-47.596328","-15.553242","2010",NA,NA,"12","08",NA,NA,NA
"87","2020-10-01 14:26:38-03","JBB","HEPH","24333","S","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Amaral, AG; Eugênio, CUO","1941","2008","06","25","Southern America","Brasil","Distrito Federal","Estação Ecológica de Águas Emendadas",NA,NA,NA,NA,"Monocotyledon","Poales","(Mart. ex Körn.) Ruhland",NA,"Amaral, AG","Planaltina","-47.55","-15.516667",NA,NA,NA,"-47.55","-15.516667","2008",NA,NA,"09","01",NA,NA,NA
"88","2020-10-01 14:26:38-03","JBB","HEPH","18426","S","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Hatschbach, G; Hatschbach, M; Barbosa, E","68145","1998","07","24","Southern America","Brasil","Minas Gerais","Rod. MG-259, próximo do trevo para Datas",NA,NA,NA,NA,"Monocotyledon","Poales","(Mart. ex Körn.) Ruhland",NA,"Hensold, N","Gouvêa",NA,NA,NA,NA,NA,NA,NA,"2001",NA,NA,"01","01",NA,NA,NA
"89","2020-10-01 14:26:38-03","JBB","HEPH","7004","S","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Splett, S","12","1990","03","25","Southern America","Brasil","Distrito Federal","Setor de mansões, morro próximo ao trecho 10",NA,NA,NA,NA,"Monocotyledon","Poales","(Mart. ex Körn.) Ruhland",NA,"Trovó, MLO","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"2017","70570","auto","10","27",NA,NA,NA
"90","2020-12-11 11:44:10-03","UFMG","BHCB","41990","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,"(Mart. ex Körn.) Ruhland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-12-11 11:44:10-03","UFMG","BHCB","62788","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Barreto, HLM","9495",NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"Monocotyledon",NA,"(Mart. ex Körn.) Ruhland",NA,NA,"Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA
"92","2020-12-11 11:44:10-03","UFMG","BHCB","76507","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Hatschbach, G","68145","1998","07","24","Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"Monocotyledon",NA,"(Mart. ex Körn.) Ruhland",NA,NA,"Gouveia","-43.7407989501953","-18.4543991088867",NA,NA,NA,NA,NA,NA,"37970","auto",NA,NA,NA,NA,NA
"93","2020-12-11 11:44:10-03","UFMG","BHCB","15733","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Grandi, TSM","s.n.","1989","05","01","Southern America","Brasil","Minas Gerais","Fazenda Vereda Grande., Margem do Rio Manabuiu.",NA,NA,"Herbáceo.; Campo úmido de encosta.",NA,"Monocotyledon",NA,"(Mart. ex Körn.) Ruhland",NA,NA,"Presidente Olegário","-46.418098449707","-18.4178009033203",NA,NA,NA,NA,NA,NA,"77040","auto",NA,NA,NA,NA,NA
"94","2020-12-11 11:44:10-03","UFMG","BHCB","69211","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Barreto, HLM; Markgraf, F","12217",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Serra de São Calixto.",NA,NA,NA,NA,"Monocotyledon",NA,"(Mart. ex Körn.) Ruhland",NA,NA,"Grão Mogol","-42.8897018432617","-16.5594005584717","900","900",NA,NA,NA,NA,"67219","auto",NA,NA,NA,NA,NA
"95","2008-05-27 22:02:00-03","MO","MOBOT","1616357","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Howard S. Irwin|et al.","Irwin 8870","1965","10","2","South America","Brazil","Distrito Federal","Herb with inflorescences ca. 1 M. Tall. Low wet ground. Hills ca. 10 Km. N of Planaltina",NA,NA,NA,NA,NA,NA,"(Mart. ex Körn.) Ruhland",NA,NA,NA,NA,NA,"975.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2015-08-10 05:49:00-03","MO","MOBOT","3047611","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Amaro Macedo","Macedo 1903","1949",NA,NA,"South America","Brazil","Goiás","Queixada, Jatau. Campestre de vargem bregosa. Branca.",NA,NA,NA,NA,NA,NA,"(Mart. ex Körn.) Ruhland",NA,"H.N. Moldenke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2008-05-27 22:02:00-03","MO","MOBOT","3047658","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Gert G. Hatschbach","Hatschbach 32346","1973","8","26","South America","Brazil",NA,"Jatoba (mun. Bandeirante) Mato Grosso.",NA,NA,NA,NA,NA,NA,"(Mart. ex Körn.) Ruhland",NA,"H.N. Moldenke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2008-05-27 22:02:00-03","MO","MOBOT","3047693","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Gert G. Hatschbach","Hatschbach 24559","1970","8","9","South America","Brazil",NA,"Cachoeirão (mun. Terenos) Mato Grosso.",NA,NA,NA,NA,NA,NA,"(Mart. ex Körn.) Ruhland",NA,"H.N. Moldenke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2010-04-15 17:18:00-03","MO","MOBOT","3047793","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Alexander C. Brade","Brade 6585",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"(Mart. ex Körn.) Ruhland",NA,"N. Hensold",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2008-05-27 22:02:00-03","MO","MOBOT","3047984","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"* TEREIRA","TEREIRA 224","1982",NA,NA,"South America","Brazil","Distrito Federal","Lago Paranoá Norte, margem direite, próximo cas ilhotas.",NA,NA,NA,NA,NA,NA,"(Mart. ex Körn.) Ruhland",NA,"Hensold",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2009-11-20 06:16:00-02","MO","MOBOT","3048145","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Gert G. Hatschbach|R. Kummrow","Hatschbach 49746","1985","9","16","South America","Brazil","Minas Gerais","Rod. Br-259, tronco p/Datas (mun. Gouveia)",NA,NA,NA,NA,NA,NA,"(Mart. ex Körn.) Ruhland",NA,"A.M. Giulietti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2011-02-10 10:41:00-02","MO","MOBOT","3048194","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"George Gardner","Gardner 5264","1836",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"(Mart. ex Körn.) Ruhland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2010-10-07 15:27:00-03","MO","MOBOT","3048420","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","Irwin 18162","1966","7","12","South America","Brazil","Distrito Federal","Gallery margin. Gallery forest and adjacent wet campo, Riacho Vincente Pires, ca. 15 km. W. of Brasília,",NA,NA,NA,NA,NA,NA,"(Mart. ex Körn.) Ruhland",NA,"H.N. Moldenke",NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2009-10-24 21:45:00-02","MO","MOBOT","3048725","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Alma L. Moldenke|Harold N. Moldenke","Moldenke 19642","1948","9","25","South America","Brazil","São Paulo","In soggy marsh,Campo Congonhas,",NA,NA,NA,NA,NA,NA,"(Mart. ex Körn.) Ruhland",NA,"H.N. Moldenke",NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2009-10-24 21:45:00-02","MO","MOBOT","3048782","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Alma L. Moldenke|Harold N. Moldenke","Moldenke 19902","1948","9","25","South America","Brazil","São Paulo","In soggy marsh, Campo Congonhas,",NA,NA,NA,NA,NA,NA,"(Mart. ex Körn.) Ruhland",NA,"H.N. Moldenke",NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2011-11-08 05:06:00-02","MO","MOBOT","3049032","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Ricardo Callejas|Gert G. Hatschbach|J.M. Silva|Clovis Ramos","Callejas Posada 1960","1983","12","16","South America","Brazil","Mato Grosso do Sul","Municipio de Tacurú, 5 km 0 de Tacurú, sobre la estrada que dirije a Iguatemí. Campo limpo.",NA,NA,NA,NA,NA,NA,"(Mart. ex Körn.) Ruhland",NA,"A.M. Giulietti",NA,"-55","-23.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2013-12-22 20:32:00-02","MO","MOBOT","3052308","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"M.R. Silva","Silva 985","1993","8","28","South America","Brazil","Goiás","Munic. Itarumá. Ca. 53 km de Itarunã, estrada municipal entroncamento com a GO 184/Itarumã até Verdinho.",NA,NA,NA,NA,NA,NA,"(Mart. ex Körn.) Ruhland",NA,"da Silva M.R.",NA,"-51.41666","-18.7","650.00000000","750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2008-05-27 22:02:00-03","MO","MOBOT","3311527","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Émile Hassler","Hassler 11427",NA,NA,NA,"South America","Paraguay",NA,"In altaplanitie, Sierra de Amambay.",NA,NA,NA,NA,NA,NA,"(Mart. ex Körn.) Ruhland",NA,"A.M. Giulietti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2011-03-02 11:02:00-03","MO","MOBOT","3470401","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Renato de Mello-Silva|José R. Pirani|M. Meguro","Mello-Silva 7995","1985","8","3","South America","Brazil","Minas Gerais","Morro do Coco, 3 km da cidade em direção à Diamantina.",NA,NA,NA,NA,NA,NA,"(Mart. ex Körn.) Ruhland",NA,"A.M. Giulietti",NA,NA,NA,"1200.00000000","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2008-05-27 22:02:00-03","MO","MOBOT","3048038","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus glandulosus",NA,"Ezechias P. Heringer","Heringer 4313","1980",NA,NA,"South America","Brazil","Distrito Federal","Bacia do Rio S. Bartolomeu.",NA,NA,NA,NA,NA,NA,"Moldenke",NA,"H.n. Moldenke",NA,NA,NA,NA,NA,"glandulosus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2008-05-27 22:02:00-03","MO","MOBOT","3048038","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus glandulosus",NA,"Ezechias P. Heringer","Heringer 4313","1980",NA,NA,"South America","Brazil","Distrito Federal","Bacia do Rio S. Bartolomeu.",NA,NA,NA,NA,NA,NA,"Moldenke",NA,"H.n. Moldenke",NA,NA,NA,NA,NA,"glandulosus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-06-15 15:30:19-03","UNESP-RC","HRCB","57342","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Lombardi",NA,NA,NA,NA,NA,"Brasil","São Paulo","Fazenda Pedra Vermelha",NA,NA,NA,NA,NA,NA,"(Mart. ex Körn.) Ruhland",NA,"M. Trovó","Analândia","-47.777778","-22.130556","760","760",NA,"47º46'40''W","22º07'50''S",NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-06-15 15:30:19-03","UNESP-RC","HRCB","61915","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Marcusso, G.M.","164","2013","07","31",NA,"Brasil","São Paulo","Escola do Meio Ambiente, próximo da represa",NA,NA,"Herbácea",NA,NA,NA,"(Mart. ex Körn.) Ruhland",NA,"Lopes, N.","Botucatu","-48.459056","-22.925778","850","850",NA,"48º27'32.6W","22º55'32,8S","2014",NA,NA,NA,NA,NA,NA,NA
"114","2020-06-15 15:30:19-03","UNESP-RC","HRCB","35619","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Assis, M.A.","1510","2001","09","26",NA,"Brasil","São Paulo","Estação Ecológica de Itirapina",NA,NA,"Erva ereta, ca. 0,3 m, capítulos creme, em solo saturado",NA,NA,NA,"(Mart. ex Körn.) Ruhland",NA,"Sano, P.T.","Itirapina","-47.8199996948242","-22.25",NA,NA,NA,NA,NA,"2002","22843","auto","06",NA,NA,NA,NA
"115","2020-06-15 15:30:19-03","UNESP-RC","HRCB","35173","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Tannus, J.L.S.","513","2001","12","13",NA,"Brasil","São Paulo","Estação Ecológica de Itirapina",NA,NA,"Erva ereta, ca. 0,5 m, capítulos creme, em solo saturado",NA,NA,NA,"(Mart. ex Körn.) Ruhland",NA,NA,"Itirapina","-47.8199996948242","-22.25",NA,NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA
"116","2020-06-15 15:30:19-03","UNESP-RC","HRCB","57431","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Lombardi",NA,"2012","04","26",NA,"Brasil","São Paulo","Fazenda Pedra Vermelha",NA,NA,"Amostra em sílica. Campo úmido, solo turfoso, encharcado. Erva, brácteas creme, flores brancas",NA,NA,NA,"(Mart. ex Körn.) Ruhland",NA,"M. Trovó","Analândia","-47.6599998474121","-22.1200008392334","760","760",NA,"47º46'40''","22º07'50''","2012","14271","auto","07",NA,NA,NA,NA
"117","2020-06-15 15:30:19-03","UNESP-RC","HRCB","43839","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Leme, J.S.","33","2003","08","19",NA,"Brasil","São Paulo","Estação Ecológica de Itirapina",NA,NA,"Erva rosulada, escapos ca. 30 cm, capítulos creme, em solo aturado",NA,NA,NA,"(Mart. ex Körn.) Ruhland",NA,"Tannus, J.","Brotas","-48.1199989318848","-22.2800006866455",NA,NA,NA,NA,NA,"2003","26585","auto","08",NA,NA,NA,NA
"118","2020-06-15 15:30:19-03","UNESP-RC","HRCB","49130","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Tameirão Neto, E.","3863","2005","06","23",NA,"Brasil","Minas Gerais","Fazenda Araras e outras",NA,NA,"Herbáceo, coletada dentro d'água",NA,NA,NA,"(Mart. ex Körn.) Ruhland",NA,"Trovó, M.L.O.","Três Marias","-45.24169921875","-18.2063999176025",NA,NA,NA,NA,NA,"2012","54667","auto","07","30",NA,NA,NA
"119","2020-09-12 05:00:02-03","US","US","2197100","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"A. Macedo","3341","1951","7","20","South America - Neotropics","Brazil","Goiás","Balsamo",NA,NA,NA,"US01934669",NA,"Eriocaulales","(Mart. ex Körn.) Ruhland","US01934669_01",NA,"Jataí","-51.7144012451172","-17.8813991546631",NA,NA,NA,NA,NA,NA,"75073","auto",NA,NA,"Monocotyledonae",NA,"1"
"120","2020-09-12 05:00:02-03","US","US","2839286","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"G. Hatschbach","32346","1973","8","26","South America - Neotropics","Brazil","Mato Grosso do Sul","Jatoba",NA,NA,NA,"US01934664",NA,"Eriocaulales","(Mart. ex Körn.) Ruhland","US01934664_01",NA,"Bandeirantes","-54.363899230957","-19.9178009033203",NA,NA,NA,NA,NA,NA,"50915","auto",NA,NA,"Monocotyledonae",NA,"1"
"121","2020-09-12 05:00:02-03","US","US","1459657","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"J. Rombouts",NA,"1938","10","10","South America - Neotropics","Brazil","Mato Grosso","Rio Sapé",NA,NA,NA,"US01934670",NA,"Eriocaulales","(Mart. ex Körn.) Ruhland","US01934670_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1"
"122","2020-09-12 05:00:02-03","US","US","3097220","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"G. Hatschbach & R. Kummrow","49746","1985","9","16","South America - Neotropics","Brazil","Minas Gerais","Datas",NA,NA,NA,"US01934660",NA,"Eriocaulales","(Mart. ex Körn.) Ruhland","US01934660_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1"
"123","2020-09-12 05:00:02-03","US","US","3191757","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"M. Nee","34957","1987","4","20","South America - Neotropics","Brazil","Rondônia","Along hwy 364, 92 Km by road NE of junction with hwy 425 at Abuna",NA,NA,NA,"US01934659",NA,"Eriocaulales","(Mart. ex Körn.) Ruhland","US01934659_01",NA,"Porto Velho","-64.67","-9.37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1"
"124","2020-09-12 05:00:02-03","US","US","2931336","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"E. P. Heringer, T. S. Figueiras, R. C. de Mendonça, B. A. S. Pereira & F. C. Silva","4313","1980","4","10","South America - Neotropics","Brazil","Distrito Federal","Bacia do Rio S. Bartolomeu",NA,NA,NA,"US01934663",NA,"Eriocaulales","(Mart. ex Körn.) Ruhland","US01934663_01",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,"Monocotyledonae",NA,"1"
"125","2020-09-12 05:00:02-03","US","US","2706888","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"G. Hatschbach","24559","1970","8","9","South America - Neotropics","Brazil","Mato Grosso do Sul","Cachoeirão",NA,NA,NA,"US01934665",NA,"Eriocaulales","(Mart. ex Körn.) Ruhland","US01934665_01",NA,"Terenos","-54.8602981567383","-20.4421997070312",NA,NA,NA,NA,NA,NA,"52758","auto",NA,NA,"Monocotyledonae",NA,"1"
"126","2020-09-12 05:00:02-03","US","US","2514725","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"G. T. Prance & N. T. Silva","59041","1964","9","13","South America - Neotropics","Brazil","Distrito Federal","Road. Brasília to Taguatinga",NA,NA,NA,"US01934668",NA,"Eriocaulales","(Mart. ex Körn.) Ruhland","US01934668_01",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,"Monocotyledonae",NA,"1"
"127","2020-09-12 05:00:02-03","US","US","1740840","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"W. A. Archer & A. Gehrt","185","1936","9","10","South America - Neotropics","Brazil","Mato Grosso do Sul","Jaraguary",NA,NA,NA,"US01934671",NA,"Eriocaulales","(Mart. ex Körn.) Ruhland","US01934671_01",NA,"Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,NA,"161190","auto",NA,NA,"Monocotyledonae",NA,"1"
"128","2020-09-12 05:00:02-03","US","US","1067052","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"-- Gardner","5264",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,"US01934672",NA,"Eriocaulales","(Mart. ex Körn.) Ruhland","US01934672_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1"
"129","2020-09-12 05:00:02-03","US","US","2926763","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"E. P. Heringer, T. S. Filgueiras, R. C. de Mendonça & B. A. S. Pereira","4916","1980","5","26","South America - Neotropics","Brazil","Distrito Federal","Bacia do Rio São Bartolomeu",NA,NA,NA,"US01934662",NA,"Eriocaulales","(Mart. ex Körn.) Ruhland","US01934662_01",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,"Monocotyledonae",NA,"1"
"130","2020-09-12 05:00:02-03","US","US","2841404","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"B. A. S. Pereira","224","1982","4","20","South America - Neotropics","Brazil","Distrito Federal","Lago Paranoá Norte,argem direita, próximo das ilhotas",NA,NA,NA,"US00319720",NA,"Eriocaulales","(Mart. ex Körn.) Ruhland","US00319720_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1"
"131","2020-09-12 05:00:02-03","US","US","2759029","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"H. S. Irwin, R. Souza & R. R. Santos","8870","1965","10","2","South America - Neotropics","Brazil","Distrito Federal","Hills ca. 10 Km N of Planaltina, DF",NA,NA,NA,"US01934667",NA,"Eriocaulales","(Mart. ex Körn.) Ruhland","US01934667_01",NA,NA,NA,NA,"975",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1"
"132","2020-09-12 05:00:02-03","US","US","2759030","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"H. S. Irwin, J. W. Grear, Ex herb. John A. Paine, R. Souza & R. R. Santos","18162","1966","7","12","South America - Neotropics","Brazil","Distrito Federal","Riacho Vicente Pires, ca. 15 Km W of Brasília",NA,NA,NA,"US01934666",NA,"Eriocaulales","(Mart. ex Körn.) Ruhland","US01934666_01",NA,NA,NA,NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1"
"133","2020-09-12 05:00:02-03","US","US","2055485","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"E. Hassler","11427",NA,NA,NA,"South America","Paraguay","Amambay","In altaplanitie ,,Sierra de Amambay,,.",NA,NA,NA,"US03844166",NA,"Eriocaulales","(Mart. ex Körn.) Ruhland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1"
"134","2020-09-02 16:24:17-03","Cenargen","CEN","105717","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Vali Joana Pott","7687","2005","04","18",NA,"Brasil","MS","Fazenda São Lucas, divisa c/ Fazenda Morena; ao longo do córrego, a 2 km da BR-163, km 148,2, entre Naviraí e Jutí.","Exsicatas",NA,"Erva aquática anfíbia, 40-50 cm alt. Doação Herbário HMS nº 9230.","CEN00105717",NA,NA,"(Mart. ex Körn.) Ruhland","CEN00105717","V. J. Pott","NAVIRAI","-54.403888","-22.964166","300","300",NA,"-54.403888","-22.964166","2013",NA,NA,"05",NA,NA,NA,"1"
