"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","dayIdentified","minimumElevationInMeters","individualCount","fieldNumber","relatedCatalogItem"
"87","2020-07-23 12:21:32-03","CEPLAC","CEPEC","60929","PreservedSpecimen","Plantae","Rutaceae","Almeidea","coerulea","Almeidea coerulea","W. W. Thomas","9757","1979","02","06",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"A. M. Amorim","Bahia","URUÇUCA","7,3Km ao N de Serra Grande Rd. P/ Itacaré. Área de estudo.","-39.016667",NA,NA,NA,NA,NA,NA,NA,"39W1'","14025'0",NA,NA,NA,NA,NA,"30/12/1994"
"88","2020-07-23 12:21:32-03","CEPLAC","CEPEC","148030","PreservedSpecimen","Plantae","Rutaceae","Almeidea","coerulea","Almeidea coerulea","C.P. Bruniera","93",NA,NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"C.P. Bruniera","Bahia","ITACARÉ",NA,"-38.9967002868652","-14.2775001525879",NA,NA,"41230","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-07-23 12:21:32-03","CEPLAC","CEPEC","109482","PreservedSpecimen","Plantae","Rutaceae","Conchocarpus","coeruleus","Conchocarpus coeruleus","J. G. Jardim","4100","2003","01","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"C. P. Bruniera","Bahia","URUÇUCA","Rod. Uruçua/Serra Grande, 26Km a E, entorno do Parque Estadual Serra do Condurú.","-39.133333","-14.483333",NA,NA,NA,NA,NA,NA,"39W8'","14S29'",NA,NA,NA,NA,NA,"30/12/2015"
"90","2020-07-23 12:21:32-03","CEPLAC","CEPEC","20307","PreservedSpecimen","Plantae","Rutaceae","Conchocarpus","coeruleus","Conchocarpus coeruleus","R. M. Harley","18427","1977","01","31",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"C. P. Bruniera","Bahia","ITACARÉ","Ca. 8Km SW de Itacaré, ao S Rod. Itacaré/Ubaitaba. Ao S da Foz do Rio de Contas.","-39.05","-14.333333",NA,NA,NA,NA,NA,NA,"39W3'","14S20'",NA,NA,NA,NA,NA,"30/12/2015"
"91","2020-07-23 12:21:32-03","CEPLAC","CEPEC","52168","PreservedSpecimen","Plantae","Rutaceae","Conchocarpus","coeruleus","Conchocarpus coeruleus","A. M. de Carvalho","3594","1991","09","11",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"C. P. Bruniera","Bahia","URUÇUCA","Distrito de Serra Grande. 7,3Km na estrada Serra Grande/Itacaré, Faz. Lagoa do Conj. Sta. Cruz.","-39.016667","-14.416667",NA,NA,NA,NA,NA,NA,"39W1'","14S25'",NA,NA,NA,NA,NA,"30/12/2015"
"92","2020-07-23 12:21:32-03","CEPLAC","CEPEC","52224","PreservedSpecimen","Plantae","Rutaceae","Conchocarpus","coeruleus","Conchocarpus coeruleus","A. M. de Carvalho","3422","1991","07","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"C. P. Bruniera","Bahia","URUÇUCA","Distrito de Serra Grande. 7,3Km na estrada Serra Grande/Itacaré, Faz. Lagoa do Conj. Sta. Cruz.","-39.016667","-14.416667",NA,NA,NA,NA,NA,NA,"39W1'","14S25'",NA,NA,NA,NA,NA,"30/12/2015"
"93","2020-07-23 12:21:32-03","CEPLAC","CEPEC","53119","PreservedSpecimen","Plantae","Rutaceae","Conchocarpus","coeruleus","Conchocarpus coeruleus","W. W. Thomas","9525","1991","07","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"C. P. Bruniera","Bahia","URUÇUCA","7.3Km ao N de Serra Grande, na Rod. para Itacaré. Fazenda Lagoa. Parcela 22. Árvore #932.","-39.016667","-14.416667",NA,NA,NA,NA,NA,NA,"39W1'","14S25'",NA,NA,NA,NA,NA,"30/12/2015"
"94","2020-07-23 12:21:32-03","CEPLAC","CEPEC","55161","PreservedSpecimen","Plantae","Rutaceae","Conchocarpus","coeruleus","Conchocarpus coeruleus","W. W. Thomas","9023","1997","02","02",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"C. P. Bruniera","Bahia","URUÇUCA","Serra Grande. 7.3Km ao N de Serra Grande Rod. Para Itacaré. Faz. Lagoa do Conj. Sta. Cruz. Área de estudo.","-39.016667","-14.416667",NA,NA,NA,NA,NA,NA,"39W1'","14S25'",NA,NA,NA,NA,NA,"30/12/2015"
"95","2020-07-23 12:21:32-03","CEPLAC","CEPEC","57871","PreservedSpecimen","Plantae","Rutaceae","Conchocarpus","coeruleus","Conchocarpus coeruleus","W. W. Thomas","9796","1986","11","06",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"C. P. Bruniera","Bahia","URUÇUCA","7.3Km ao N de Serra Grande Rod. Para Itacaré. Faz. Lagoa do Conj. Sta. Cruz. Área de estudo. Árvore 1203 e 1232 .","-39.016667","-14.416667",NA,NA,NA,NA,NA,NA,"39W1'","14S25'",NA,NA,NA,NA,NA,"30/12/2015"
"96","2020-07-23 12:21:32-03","CEPLAC","CEPEC","59326","PreservedSpecimen","Plantae","Rutaceae","Conchocarpus","coeruleus","Conchocarpus coeruleus","A. M. Amorim","1299","1993","06","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"C. P. Bruniera","Bahia","URUÇUCA","Distrito de Serra Grande. 7,3Km na estrada Serra Grande/Itacaré, Faz. Lagoa do Conj. Sta. Cruz.","-39.016667","-14.416667",NA,NA,NA,NA,NA,NA,"39W1'","14S25'",NA,NA,NA,NA,NA,"30/12/2015"
"97","2020-07-23 12:21:32-03","CEPLAC","CEPEC","61965","PreservedSpecimen","Plantae","Rutaceae","Conchocarpus","coeruleus","Conchocarpus coeruleus","A. M. de Carvalho","4558","1994","07","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"C. P. Bruniera","Bahia","URUÇUCA","Distrito de Serra Grande. 7.3Km na estrada Serra Grande/Itacaré. Faz. Lagoa do Cnj. Sta. Cruz.","-39.016667","-14.416667",NA,NA,NA,NA,NA,NA,"39W1'","14S25'",NA,NA,NA,NA,NA,"30/12/2015"
"98","2020-07-23 12:21:32-03","CEPLAC","CEPEC","63764","PreservedSpecimen","Plantae","Rutaceae","Conchocarpus","coeruleus","Conchocarpus coeruleus","J. G. Jardim","611","1995","02","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"C. P. Bruniera","Bahia","URUÇUCA","7,3Km na estrada Serra Grande/Itacaré, Faz. Lagoa do Conj. Sta. Cruz.","-39.016667","-14.416667",NA,NA,NA,NA,NA,NA,"39W1'","14S25'",NA,NA,NA,NA,NA,"30/12/2015"
"99","2020-07-23 12:21:32-03","CEPLAC","CEPEC","65298","PreservedSpecimen","Plantae","Rutaceae","Conchocarpus","coeruleus","Conchocarpus coeruleus","A. M. Amorim","1669","1965","10","06",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"C. P. Bruniera","Bahia","URUÇUCA","7.3Km na estrada Serra Grande/Itacaré, Faz. Lagoa do Conj. Sta. Cruz.","-39.016667","-14.416667",NA,NA,NA,NA,NA,NA,"39W1'","14S25'",NA,NA,NA,NA,NA,"30/12/2015"
"100","2020-07-23 12:21:32-03","CEPLAC","CEPEC","68925","PreservedSpecimen","Plantae","Rutaceae","Conchocarpus","coeruleus","Conchocarpus coeruleus","S. C. de Sant'Ana","599","2002","05","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"C. P. Bruniera","Bahia","URUÇUCA","Distrito de Serra Grande. 7,3Km na estrada Serra Grande/Itacaré. Faz. Lagoa do Conj. Sta. Cruz.","-39.016667","-14.416667",NA,NA,NA,NA,NA,NA,"39W1'","14S25'",NA,NA,NA,NA,NA,"30/12/2015"
"101","2020-07-23 12:21:32-03","CEPLAC","CEPEC","82182","PreservedSpecimen","Plantae","Rutaceae","Conchocarpus","coeruleus","Conchocarpus coeruleus","W. W. Thomas","11856","1999","01","28",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"C. P. Bruniera","Bahia","URUÇUCA","7.3Km ao N de Serra Grande, antiga Rod. p/ Itacaré.","-39.016667","-14.416667",NA,NA,NA,NA,NA,NA,"39W1'","14S25'",NA,NA,NA,NA,NA,"30/12/2015"
"102","2020-07-23 12:21:32-03","CEPLAC","CEPEC","57003","PreservedSpecimen","Plantae","Rutaceae","Conchocarpus","coeruleus","Conchocarpus coeruleus","A. M. Amorim","927","1992","12","14",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"C. P. Bruniera","Bahia","ITACARÉ","Estrada Itacaré/Taboquinhas. Ca. 6Km de Itacaré. Loteamento da Marambaia.","-38.9967002868652","-14.2775001525879",NA,NA,"41230","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2015"
"103","2020-07-23 12:21:32-03","CEPLAC","CEPEC","57079","PreservedSpecimen","Plantae","Rutaceae","Conchocarpus","coeruleus","Conchocarpus coeruleus","A. M. de Carvalho","4128","1993","02","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"C. P. Bruniera","Bahia","ITACARÉ","Loteamento da Marambaia. Ca. 6Km SW Itacare, estr. p/ BR-101.","-38.9967002868652","-14.2775001525879",NA,NA,"41230","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2015"
"104","2020-07-23 12:21:32-03","CEPLAC","CEPEC","81612","PreservedSpecimen","Plantae","Rutaceae","Conchocarpus","coeruleus","Conchocarpus coeruleus","A. M. Amorim","2649","1998","11","11",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"C. P. Bruniera","Bahia","ITACARÉ","Rod. Itacaré/Ilheus. Ca. de 6Km a aprtir da sede do município.","-38.9967002868652","-14.2775001525879",NA,NA,"41230","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2015"
"105","2020-07-23 12:21:32-03","CEPLAC","CEPEC","99318","PreservedSpecimen","Plantae","Rutaceae","Conchocarpus","coeruleus","Conchocarpus coeruleus","J. L. da Paixão","231","2003","03","30",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"C. P. Bruniera","Bahia","ITACARÉ","Serra Grande. Parque Estadual da Serra do Condurú.","-38.9967002868652","-14.2775001525879",NA,NA,"41230","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2015"
"106","2020-07-23 12:21:32-03","CEPLAC","CEPEC","16479","PreservedSpecimen","Plantae","Rutaceae","Conchocarpus","coeruleus","Conchocarpus coeruleus","S. A. Mori","11912","1979","06","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"C. P. Bruniera","Bahia","URUÇUCA","Estrada que liga Uruçuca/Serra Grande, a 28-30Km de Uruçuca.","-39.2844009399414","-14.5930995941162",NA,NA,"33791","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2015"
"107","2020-07-23 12:21:32-03","CEPLAC","CEPEC","16263","PreservedSpecimen","Plantae","Rutaceae","Conchocarpus","coeruleus","Conchocarpus coeruleus","S. A. Mori","11749","1992","05","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"C. P. Bruniera","Bahia","URUÇUCA","Nova estrada que liga Uruçuca/Serra Grande, a 28-30Km de Uruçuca.","-39.2844009399414","-14.5930995941162",NA,NA,"33791","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2015"
"108","2020-11-04 17:30:42-03","UEM","HUEM","5045","S","Plantae","Rutaceae","Almeidea","coerulea","Almeidea coerulea","Hatschbach, G","33752","1974","01","24",NA,"Brasil",NA,NA,"Arbusto com cerca de 3 m.; flor rosada; mata de galeria do rio Ribeira","HUEM000012176",NA,NA,"A.St.-Hil. ex G. Don","G. Hatschbach","Paraná","Cerro Azul","barra do rio Bom Sucesso","-49.261100769043","-24.823600769043","HUEM000012176",NA,"32006","auto","1988",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-11-04 17:30:42-03","UEM","HUEM","4861","S","Plantae","Rutaceae","Almeidea","coerulea","Almeidea coerulea","Hatschbach, G; Silva, JM","61481","1994","12","08",NA,"Brasil",NA,NA,"Arbusto com cerca de 3 m.; flor rosado escuro; mata pluvial às margens do rio","HUEM000012175",NA,NA,"A.St.-Hil. ex G. Don","G. Hatschbach","Paraná","Cerro Azul","rio Ribeira, próximo a barra do rio Canha","-49.261100769043","-24.823600769043","HUEM000012175",NA,"32006","auto","1995",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-11-12 17:03:12-03","UEL","FUEL","45924","PreservedSpecimen","Plantae","Rutaceae","Almeidea","coerulea","Almeidea coerulea","Silva, JM; Poliquesi, CB; Cordeiro, J","5860","2007","08","28",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Sapindales","(Nees & Mart.) A.St.-Hil.",NA,"Paraná","Cerro Azul","Mato Preto, Mata secundária","-49.261100769043","-24.823600769043",NA,NA,"32006","auto","2017","10",NA,NA,NA,"17",NA,NA,NA,NA
"111","2019-05-06 12:02:18-03","UFU","HUFU","53274","S","Plantae","Rutaceae","Almeidea","coerulea","Almeidea coerulea","Silva, J.M.; Poliquesi, C.B. & Cordeiro, J.","5860","2007","08","28",NA,"Brasil",NA,NA,"Arbusto, ca. 2,5 m. Fruto esverdeado.; Mata secundária.","HUFU00022662",NA,NA,"(Nees & Mart.) A.St.-Hil.","Hatschbach, G.","Paraná","Cerro Azul","Mato Preto","-49.261100769043","-24.823600769043",NA,NA,"32006","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-08-20 20:42:04-03","UFSC","FLOR","19979","PreservedSpecimen","Plantae","Rutaceae","Almeidea","coerulea","Almeidea coerulea","Hatschbach, G.","33752","1974","01","24",NA,"Brasil",NA,NA,"arbusto, flor rosada, 3m altura","FLOR0019979",NA,"Sapindales","(Nees & Mart.) A.St.-Hil.","Hatschbach, G.","Paraná","Cerro Azul","Barra Rio Bom Sucesso, beira do rio Ribeira.","-49.261100769043","-24.823600769043",NA,NA,"32006","auto","1988",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2017-09-11 17:13:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rutaceae","Almeidea","coerulea","Almeidea coerulea","Gaudichaud Beaupré, C","791",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) A.St.-Hil.",NA,"Rio de Janeiro",NA,NA,NA,NA,"P12P2N0015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2017-09-11 16:28:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rutaceae","Almeidea","coerulea","Almeidea coerulea","Sello, HL","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) A.St.-Hil.",NA,"Bahia",NA,"inter Victoria et Bahia",NA,NA,"P12P2N0015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2017-09-11 17:13:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rutaceae","Almeidea","coerulea","Almeidea coerulea","Wied-Neuwied, MAP Prince","s.n",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) A.St.-Hil.",NA,"Bahia",NA,"circa flumen Ilheos",NA,NA,"P12P2N0015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2017-09-11 16:28:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rutaceae","Almeidea","coerulea","Almeidea coerulea","Schüch, G (Barão d","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) A.St.-Hil.",NA,"Rio de Janeiro","Rio de Janeiro","IBB/Corcovado, Rio de Janeiro, RJ, e.gr. in Monte Corcovado","-43.13","-22.57","P12P2N0015",NA,NA,NA,NA,NA,"-43.13","-22.57",NA,NA,NA,NA,NA,NA
"117","2017-09-11 17:13:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rutaceae","Almeidea","coerulea","Almeidea coerulea","Silva Manso, ALP","s.n",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) A.St.-Hil.",NA,"São Paulo","São Carlos","prope S. Carlos","-47.89","-22.01","P12P2N0015",NA,"45913","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
