"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","year","month","day","phylum","order","identifiedBy","county","scientificNameAuthorship","decimalLongitude","decimalLatitude","imagecode","maximumElevationInMeters","minimumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","dayIdentified","relationshipType","individualCount","fieldNumber","typeStatus","sex"
"139","2016-03-04 12:14:18-03","MNHN","RECOLNAT_MNHN_P","P02441684","PreservedSpecimen",NA,"Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Saint-Hilaire, A. de",NA,"Brésil",NA,"Prov. Rio de Janeiro : commun sur le bord du chemin voisin de la mer","hb",NA,"Dedit A. de Saint-Hilaire <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02441684' target='other'> <mi>dwc_moreinfo</mi></a>","P02441684",NA,"1816",NA,NA,NA,NA,"Saint-Hilaire",NA,"A.St.-Hil.",NA,NA,"P02441684_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"223","holotype",NA
"140","2016-03-04 12:14:24-03","MNHN","RECOLNAT_MNHN_P","P02441685","PreservedSpecimen",NA,"Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Saint-Hilaire, A. de",NA,"Brésil",NA,"Prov. Rio de Janeiro : commun sur le bord du chemin voisin de la mer","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02441685' target='other'> <mi>dwc_moreinfo</mi></a>","P02441685",NA,"1816",NA,NA,NA,NA,"Saint-Hilaire",NA,"A.St.-Hil.",NA,NA,"P02441685_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"223","isotype",NA
"141","2016-03-04 12:14:30-03","MNHN","RECOLNAT_MNHN_P","P02441686","PreservedSpecimen",NA,"Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Saint-Hilaire, A. de",NA,"Brésil",NA,"Prov. Rio de Janeiro : commun sur le bord du chemin voisin de la mer","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02441686' target='other'> <mi>dwc_moreinfo</mi></a>","P02441686",NA,"1816",NA,NA,NA,NA,"Spach",NA,"A.St.-Hil.",NA,NA,"P02441686_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"223","isotype",NA
"142","2015-09-04 16:01:49-03","MNHN","RECOLNAT_MNHN_P","P04560441","PreservedSpecimen",NA,"Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Cremers, G.",NA,"Guyane française",NA,"Iles du Salut: Ile Royale.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04560441' target='other'> <mi>dwc_moreinfo</mi></a>","P04560441",NA,"1985","2","21",NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"P04560441_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2015-09-04 16:01:49-03","MNHN","RECOLNAT_MNHN_P","P04560442","PreservedSpecimen",NA,"Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Cremers, G.",NA,"Guyane française",NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04560442' target='other'> <mi>dwc_moreinfo</mi></a>","P04560442",NA,"1985","2","21",NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"P04560442_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8504",NA,NA
"144","2015-09-04 17:14:14-03","MNHN","RECOLNAT_MNHN_P","P04923442","PreservedSpecimen",NA,"Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Weddell, H.A.",NA,"Bolívia",NA,"Prov. de Chiquitos.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04923442' target='other'> <mi>dwc_moreinfo</mi></a>","P04923442",NA,"1845","9","1",NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"P04923442_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3491",NA,NA
"145","2015-09-04 17:14:37-03","MNHN","RECOLNAT_MNHN_P","P04923444","PreservedSpecimen",NA,"Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Spruce",NA,"Brasil","Amazonas",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04923444' target='other'> <mi>dwc_moreinfo</mi></a>","P04923444",NA,"1849","10","1",NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"P04923444_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"413",NA,NA
"146","2015-09-04 17:14:37-03","MNHN","RECOLNAT_MNHN_P","P04923445","PreservedSpecimen",NA,"Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Glaziou",NA,"Brasil",NA,"Brésil.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04923445' target='other'> <mi>dwc_moreinfo</mi></a>","P04923445",NA,NA,NA,NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"P04923445_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7393",NA,NA
"147","2015-09-04 17:14:37-03","MNHN","RECOLNAT_MNHN_P","P04923446","PreservedSpecimen",NA,"Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Gay, C.",NA,"Brasil","Rio de Janeiro",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04923446' target='other'> <mi>dwc_moreinfo</mi></a>","P04923446",NA,"1858","10","1",NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"P04923446_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2015-09-04 17:14:37-03","MNHN","RECOLNAT_MNHN_P","P04923448","PreservedSpecimen",NA,"Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Glaziou, A.",NA,"Brasil",NA,"Brésil.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04923448' target='other'> <mi>dwc_moreinfo</mi></a>","P04923448",NA,NA,NA,NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"P04923448_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2015-09-04 17:14:37-03","MNHN","RECOLNAT_MNHN_P","P04923449","PreservedSpecimen",NA,"Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Hassler, E.",NA,"Paraguai",NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04923449' target='other'> <mi>dwc_moreinfo</mi></a>","P04923449",NA,"1885","9","1",NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"P04923449_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"991",NA,NA
"150","2015-09-04 17:14:37-03","MNHN","RECOLNAT_MNHN_P","P04923450","PreservedSpecimen",NA,"Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Balansa, B.",NA,"Argentina",NA,"Boca do Riachuelo, prés de Buenos-aires.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04923450' target='other'> <mi>dwc_moreinfo</mi></a>","P04923450",NA,"1875","11","1",NA,NA,NA,NA,"A.St.-Hil.","-58.7075","-34.31282","P04923450_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2015-09-04 17:14:37-03","MNHN","RECOLNAT_MNHN_P","P04923451","PreservedSpecimen",NA,"Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","[Andeor]",NA,"Paraguai",NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04923451' target='other'> <mi>dwc_moreinfo</mi></a>","P04923451",NA,NA,NA,NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"P04923451_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2015-09-04 17:14:37-03","MNHN","RECOLNAT_MNHN_P","P04923452","PreservedSpecimen",NA,"Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Andeor], [M.",NA,"Paraguai",NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04923452' target='other'> <mi>dwc_moreinfo</mi></a>","P04923452",NA,NA,NA,NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"P04923452_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2015-09-04 17:14:37-03","MNHN","RECOLNAT_MNHN_P","P04923453","PreservedSpecimen",NA,"Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Balansa, B.",NA,"Paraguai",NA,"Bords des flaques d´aeau longeant le Rio Paraguay, à l´Assomption.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04923453' target='other'> <mi>dwc_moreinfo</mi></a>","P04923453",NA,"1875","1","25",NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"P04923453_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2015-09-04 17:14:37-03","MNHN","RECOLNAT_MNHN_P","P04923454","PreservedSpecimen",NA,"Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Balansa, B.",NA,"Paraguai",NA,"Fleurs blanches.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04923454' target='other'> <mi>dwc_moreinfo</mi></a>","P04923454",NA,"1874","9","7",NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"P04923454_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1954",NA,NA
"155","2015-09-04 17:14:37-03","MNHN","RECOLNAT_MNHN_P","P04923455","PreservedSpecimen",NA,"Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Balansa, B.",NA,"Paraguai",NA,"Bords des flagues d´eau longeart le Rio Paraguay, à l´Assumption.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04923455' target='other'> <mi>dwc_moreinfo</mi></a>","P04923455",NA,"1875","1","25",NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"P04923455_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1954 b",NA,NA
"156","2015-09-04 17:14:37-03","MNHN","RECOLNAT_MNHN_P","P04923456","PreservedSpecimen",NA,"Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Hassler, E.",NA,"Paraguai",NA,"Pr. Paraguari.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04923456' target='other'> <mi>dwc_moreinfo</mi></a>","P04923456",NA,"1885","9","1",NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"P04923456_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"991",NA,NA
"157","2015-09-04 17:14:37-03","MNHN","RECOLNAT_MNHN_P","P04923457","PreservedSpecimen",NA,"Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Andeer",NA,"Paraguai",NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04923457' target='other'> <mi>dwc_moreinfo</mi></a>","P04923457",NA,NA,NA,NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"P04923457_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2015-09-04 17:14:37-03","MNHN","RECOLNAT_MNHN_P","P04923459","PreservedSpecimen",NA,"Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Wedell",NA,"Paraguai",NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04923459' target='other'> <mi>dwc_moreinfo</mi></a>","P04923459",NA,NA,NA,NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"P04923459_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3220",NA,NA
"159","2015-09-04 17:14:37-03","MNHN","RECOLNAT_MNHN_P","P04923460","PreservedSpecimen",NA,"Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Weddell, H.A.",NA,"Paraguai",NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04923460' target='other'> <mi>dwc_moreinfo</mi></a>","P04923460",NA,"1845","4","1",NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"P04923460_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3220",NA,NA
"160","2015-09-04 17:14:37-03","MNHN","RECOLNAT_MNHN_P","P04923462","PreservedSpecimen",NA,"Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Pedersen, T.M.",NA,"Paraguai",NA,"Unkept sidewalks in the streets Villa Florida, Dep. Missiones.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04923462' target='other'> <mi>dwc_moreinfo</mi></a>","P04923462",NA,"1965","12","31",NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"P04923462_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7705",NA,NA
"161","2015-09-04 17:14:37-03","MNHN","RECOLNAT_MNHN_P","P04923471","PreservedSpecimen",NA,"Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Smith, H.H.",NA,"Colômbia",NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04923471' target='other'> <mi>dwc_moreinfo</mi></a>","P04923471",NA,"1898","9","1",NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"P04923471_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1199",NA,NA
"162","2015-09-04 17:14:37-03","MNHN","RECOLNAT_MNHN_P","P04923474","PreservedSpecimen",NA,"Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Mears, J.A.",NA,"Brasil","Rio de Janeiro","Brésil.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04923474' target='other'> <mi>dwc_moreinfo</mi></a>","P04923474",NA,NA,NA,NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"P04923474_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3728",NA,NA
"163","2015-09-04 17:14:37-03","MNHN","RECOLNAT_MNHN_P","P04923475","PreservedSpecimen",NA,"Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides",NA,NA,"[Bolivie]",NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04923475' target='other'> <mi>dwc_moreinfo</mi></a>","P04923475",NA,NA,NA,NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"P04923475_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2015-09-04 17:14:37-03","MNHN","RECOLNAT_MNHN_P","P04923477","PreservedSpecimen",NA,"Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Riedel",NA,"Brasil",NA,"Brésil.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04923477' target='other'> <mi>dwc_moreinfo</mi></a>","P04923477",NA,NA,NA,NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"P04923477_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2015-09-04 17:14:37-03","MNHN","RECOLNAT_MNHN_P","P04923478","PreservedSpecimen",NA,"Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Riedel",NA,"Brasil",NA,"Barsilia.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04923478' target='other'> <mi>dwc_moreinfo</mi></a>","P04923478",NA,NA,NA,NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"P04923478_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2015-09-04 17:14:37-03","MNHN","RECOLNAT_MNHN_P","P04923480","PreservedSpecimen",NA,"Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Gaudichaud, C.",NA,"Brésil",NA,"Rio de Janeiro","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04923480' target='other'> <mi>dwc_moreinfo</mi></a>","P04923480",NA,"1831",NA,NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"P04923480_01 P04923480_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"395",NA,NA
"167","2015-09-04 17:14:37-03","MNHN","RECOLNAT_MNHN_P","P04923481","PreservedSpecimen",NA,"Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Gaudichaud",NA,"Brasil","Rio Grande do Sul","Brésil. Province de Rio Grande.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04923481' target='other'> <mi>dwc_moreinfo</mi></a>","P04923481",NA,"1833","1","1",NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"P04923481_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"380",NA,NA
"168","2015-09-04 17:14:37-03","MNHN","RECOLNAT_MNHN_P","P04923482","PreservedSpecimen",NA,"Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Glaziou, A.",NA,"Brasil",NA,"Brésil.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04923482' target='other'> <mi>dwc_moreinfo</mi></a>","P04923482",NA,NA,NA,NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"P04923482_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2015-09-04 17:14:37-03","MNHN","RECOLNAT_MNHN_P","P04923483","PreservedSpecimen",NA,"Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Gaudichaud",NA,"Brasil","Rio de Janeiro","Brésil (Rio de Janeiro).","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04923483' target='other'> <mi>dwc_moreinfo</mi></a>","P04923483",NA,NA,NA,NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"P04923483_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"395",NA,NA
"170","2016-03-04 12:16:44-03","MNHN","RECOLNAT_MNHN_P","P04923484","PreservedSpecimen",NA,"Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Gaudichaud, G.",NA,"Brasil","Rio Grande do Sul",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04923484' target='other'> <mi>dwc_moreinfo</mi></a>","P04923484",NA,"1833","1","1",NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"P04923484_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"381",NA,NA
"171","2015-09-04 17:14:37-03","MNHN","RECOLNAT_MNHN_P","P04923485","PreservedSpecimen",NA,"Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Gaudichaud, C.",NA,"Brésil",NA,"Province de Rio-Grande","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04923485' target='other'> <mi>dwc_moreinfo</mi></a>","P04923485",NA,"1833",NA,NA,NA,NA,"Mears",NA,"A.St.-Hil.",NA,NA,"P04923485_01 P04923485_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"380",NA,NA
"172","2015-09-04 17:14:37-03","MNHN","RECOLNAT_MNHN_P","P04923486","PreservedSpecimen",NA,"Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Gaudichaud",NA,"Brasil","Rio de Janeiro","Brésil. Rio de Janeiro.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04923486' target='other'> <mi>dwc_moreinfo</mi></a>","P04923486",NA,"1831","1","1",NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"P04923486_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"394",NA,NA
"173","2015-09-04 17:14:38-03","MNHN","RECOLNAT_MNHN_P","P04923492","PreservedSpecimen",NA,"Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Pedersen, T.M.",NA,"Argentina",NA,"Caramboa Dep. Concépcion Prov. Corrientes.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04923492' target='other'> <mi>dwc_moreinfo</mi></a>","P04923492",NA,"1974","12","17",NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"P04923492_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10849",NA,NA
"174","2015-09-04 17:14:38-03","MNHN","RECOLNAT_MNHN_P","P04923495","PreservedSpecimen",NA,"Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Pedersen, M.T.",NA,"Argentina",NA,"Corrientes , empedrado, sandy flats by the R. Paraná, dry at low water.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04923495' target='other'> <mi>dwc_moreinfo</mi></a>","P04923495",NA,"1974","11","17",NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"P04923495_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10834",NA,NA
"175","2015-09-04 17:14:38-03","MNHN","RECOLNAT_MNHN_P","P04923497","PreservedSpecimen",NA,"Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Calot",NA,"Uruguai",NA,"Bacacua. Dep. de Paysandú.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04923497' target='other'> <mi>dwc_moreinfo</mi></a>","P04923497",NA,"1876","2","1",NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"P04923497_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18",NA,NA
"176","2015-09-04 17:14:38-03","MNHN","RECOLNAT_MNHN_P","P04923498","PreservedSpecimen",NA,"Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Bonpland",NA,"Argentina",NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04923498' target='other'> <mi>dwc_moreinfo</mi></a>","P04923498",NA,NA,NA,NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"P04923498_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2015-09-04 17:14:38-03","MNHN","RECOLNAT_MNHN_P","P04923499","PreservedSpecimen",NA,"Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Pedersen, T.M.",NA,"Argentina",NA,"Near Santa Rosa. Dep. Concepción. Prov. Corrientes.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04923499' target='other'> <mi>dwc_moreinfo</mi></a>","P04923499",NA,"1971","12","17",NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"P04923499_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2015-09-04 17:14:38-03","MNHN","RECOLNAT_MNHN_P","P04923500","PreservedSpecimen",NA,"Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Goulard",NA,"Argentina",NA,"Argentine, Buenos Aires.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04923500' target='other'> <mi>dwc_moreinfo</mi></a>","P04923500",NA,"1869","3","1",NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"P04923500_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39",NA,NA
"179","2015-09-04 17:14:38-03","MNHN","RECOLNAT_MNHN_P","P04923501","PreservedSpecimen",NA,"Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Pedersen, T.M.",NA,"Argentina",NA,"Prov. Corrientes, Dep. Concepcion, Carambola, Muddy lakeshore.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04923501' target='other'> <mi>dwc_moreinfo</mi></a>","P04923501",NA,"1972","1","7",NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"P04923501_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10051",NA,NA
"180","2015-09-04 17:14:38-03","MNHN","RECOLNAT_MNHN_P","P04923502","PreservedSpecimen",NA,"Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Debeaux, M.",NA,"Argentina",NA,"Buenos Aires.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04923502' target='other'> <mi>dwc_moreinfo</mi></a>","P04923502",NA,"1818","2","10",NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"P04923502_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2015-09-04 17:14:38-03","MNHN","RECOLNAT_MNHN_P","P04923503","PreservedSpecimen",NA,"Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Debeaux",NA,"Argentina",NA,"Rep. Argentine, Buenos-Ayres.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04923503' target='other'> <mi>dwc_moreinfo</mi></a>","P04923503",NA,"1898","2","10",NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"P04923503_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2015-09-04 17:14:38-03","MNHN","RECOLNAT_MNHN_P","P04923504","PreservedSpecimen",NA,"Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Krapovickas, A.|Maruñak, V.|Irigoyen, J.|Arbo, M.M.|Cristóbal, C.L.",NA,"Argentina",NA,"Prov. Corrientes; Dep. Santo Tomé. Margen izquierda ayo. Aguapey, 52 km. SE de Ruta Nec. n° 12, desvio a Gobernador Virasoro.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04923504' target='other'> <mi>dwc_moreinfo</mi></a>","P04923504",NA,"1970","10","29",NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"P04923504_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2015-09-04 17:14:38-03","MNHN","RECOLNAT_MNHN_P","P04923505","PreservedSpecimen",NA,"Amaranthaceae","Alternanthera","paronychioides","Alternanthera paronychioides","Debeaux",NA,"Argentina",NA,"Buenos Aires.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04923505' target='other'> <mi>dwc_moreinfo</mi></a>","P04923505",NA,"1898","2","10",NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"P04923505_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
