"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","monthIdentified","relatedCatalogItem","dayIdentified","individualCount","typeStatus","fieldNumber"
"98","2018-06-22 05:25:00-03","MO","MOBOT","1416768","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sickingia","sampaioana","Sickingia sampaioana","Standl.","L.Smith","Pe. Raulino Reitz","Reitz 6134","1958","12","30","South America","Brazil","Santa Catarina",NA,"Mata Atlantica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2011-09-21 14:26:00-03","MO","MOBOT","100412861","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Simira","sampaioana","Simira sampaioana","(Standl.) Steyerm.","D. Zappi","D.A. Folli","Folli 4709","2003","12","16","South America","Brazil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,"1",NA,NA
"100","2015-02-20 12:40:00-02","MO","MOBOT","2230366","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Simira","sampaioana","Simira sampaioana","(Standl.) Steyerm.","Bacigalupo, N. M.","J. Herrera","Herrera 186","1996","7","24","South America","Argentina","Misiones","Iguazú","Parque Nacional Iguazú","-54.45","-25.68333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2015-02-20 12:41:00-02","MO","MOBOT","2297251","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Simira","sampaioana","Simira sampaioana","(Standl.) Steyerm.","Bacigalupo, N. M.","J. Herrera","Herrera 327","1999","12","1","South America","Argentina","Misiones","Iguazú","Parque Nacional Iguazú","-54.45","-25.68333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2014-09-05 21:11:00-03","MO","MOBOT","3237989","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Simira","sampaioana","Simira sampaioana","(Standl.) Steyerm.","E, Tameirao Neto, Jan 95","E. Tameirão Neto|M.S. Werneck","Tameirão Neto 1720","1994","11","22","South America","Brazil","Minas Gerais",NA,"Perdizes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2014-09-05 21:11:00-03","MO","MOBOT","3238134","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Simira","sampaioana","Simira sampaioana","(Standl.) Steyerm.","E. Tameirao Neto Jan 95","E. Tameirão Neto|M.S. Werneck","Tameirão Neto 1721","1994","12","17","South America","Brazil","Minas Gerais",NA,"Perdizes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-07-09 18:40:01-03","UNESP-IBILCE","SJRP","10056","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Rubiaceae","Simira","sampaioana","Simira sampaioana","(Standl.) Steyerm.",NA,"Valéria Stranghetti",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667",NA,NA,NA,"Árvore 6 m, fruto;",NA,NA,NA,NA,NA,"Magnoliopsida","-49.516667","-19.916667",NA,NA,NA,NA,NA,NA
"105","2020-08-26 16:11:55-03","UNESP-IBILCE","SJRP","29530","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Rubiaceae","Simira","sampaioana","Simira sampaioana","(Standl.) Steyerm.",NA,"A.A. Rezende","798.0","2002","12","15","América do Sul","Brasil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667",NA,NA,NA,"Árvore, 7m, flores brancas",NA,NA,NA,NA,NA,"Magnoliopsida","-49.516667","-19.916667",NA,NA,NA,NA,NA,NA
"106","2020-06-22 14:18:15-03","UNESP-IBILCE","SJRP","33250","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Rubiaceae","Simira","sampaioana","Simira sampaioana","(Standl.) Steyerm.",NA,"Stranghetti, V.; Ranga, N. T. & Rezende A. A.","2756.0","2007","12","15","América do Sul","Brasil","São Paulo","São João de Iracema (G5)","Fazenda São Francisco","-50.29333333","-20.47361111",NA,NA,NA,"Árvore, 3m, botão esverdeado. Biota",NA,NA,NA,NA,NA,"Magnoliopsida","-50.29333333","-20.47361111",NA,NA,NA,NA,NA,NA
"107","2020-07-09 18:40:01-03","UNESP-IBILCE","SJRP","10205","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Rubiaceae","Simira","sampaioana","Simira sampaioana","(Standl.) Steyerm.",NA,"Valéria Stranghetti",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667",NA,NA,NA,"Árvore 13 m, fruto;",NA,NA,NA,NA,NA,"Magnoliopsida","-49.516667","-19.916667",NA,NA,NA,NA,NA,NA
"108","2020-07-09 18:40:01-03","UNESP-IBILCE","SJRP","10077","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Rubiaceae","Simira","sampaioana","Simira sampaioana","(Standl.) Steyerm.",NA,"Valéria Stranghetti",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667",NA,NA,NA,"Árvore 5 m, botão esverdeado;",NA,NA,NA,NA,NA,"Magnoliopsida","-49.516667","-19.916667",NA,NA,NA,NA,NA,NA
"109","2020-07-09 18:40:01-03","UNESP-IBILCE","SJRP","10078","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Rubiaceae","Simira","sampaioana","Simira sampaioana","(Standl.) Steyerm.",NA,"Valéria Stranghetti",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667",NA,NA,NA,"Árvore 8 m, fruto;",NA,NA,NA,NA,NA,"Magnoliopsida","-49.516667","-19.916667",NA,NA,NA,NA,NA,NA
"110","2020-06-22 14:18:15-03","UNESP-IBILCE","SJRP","33708","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Rubiaceae","Simira","sampaioana","Simira sampaioana","(Standl.) Steyerm.",NA,"Almeida Neto, A. & Ranga, N. T.","426.0","2008","10","28","America do Sul","Brasil","São Paulo","Palestina (P6)","Fazenda Boa Vista","-49.50472222","-20.32111111",NA,NA,NA,"Árvore, P-A 14, I-102. Biota",NA,NA,NA,NA,NA,"Magnoliopsida","-49.50472222","-20.32111111",NA,NA,NA,NA,NA,NA
"111","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","10553",NA,"Plantae",NA,NA,"Rubiaceae","Simira","sampaioana","Simira sampaioana","(Standl.) Steyerm.","D. Zappi/16-10-2000","L. D. Thomaz","742","1994","08","30",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,NA,"Altura 10m. PAP 29cm. Caule interno alaranjado. Fruto ferrugem.","MBML010553",NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA
"112","2017-11-24 14:12:23-02","UFLA","ESAL","23087","S","Plantae",NA,NA,"Rubiaceae","Simira","sampaioana","Simira sampaioana","(Standl.) Steyerm.","Berg, E V D","Castro, GC","173",NA,NA,NA,NA,"Brasil","Minas Gerais","Santo Antônio do Amparo","Corredor Ecológico/Floresta Estacional Semidecidua","-44.9188995361328","-20.9463996887207","1","1",NA,"Arvoreta; 4m; ;; Floresta",NA,NA,NA,"19303","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-02-04 10:30:06-03","UFRPE","HST","12553","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Simira","sampaioana","Simira sampaioana","(Standl.) Steyerm.","S.Aragaki","S.Aragaki","544",NA,NA,NA,NA,"Brasil","São Paulo","São Paulo","Parque Municipal Alfredo Volpi","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"HST012553",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-02-25 10:12:24-03","CVRD","CVRD","8796","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Simira","sampaioana","Simira sampaioana","(Standl.) Steyerm","Daniela Zappi","Folli, D.A.","4879","2004","07","09","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Arariba ovo","CVRD008796","CVRD008796","2008","48094","auto","Magnoliopsida",NA,NA,"11",NA,"04",NA,NA,NA
"115","2021-02-25 10:12:24-03","CVRD","CVRD","8446","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Simira","sampaioana","Simira sampaioana","(Standl.) Steyerm","Daniela Zappi","Folli, D.A.","4709","2003","12","16","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,"confirmado pelo Margalho, L.F. 01/10/2014 <ll>dwc_commonname:</ll> Arariba ovo","CVRD008446","CVRD008446","2008","48094","auto","Magnoliopsida",NA,NA,"11",NA,"04",NA,NA,NA
"116","2021-02-25 10:12:24-03","CVRD","CVRD","1110","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Simira","sampaioana","Simira sampaioana","(Standl.) Steyerm","Daniela Zappi","Folli, D.A.","514","1984","07","31","América do Sul","BRASIL","ES","Linhares","Coleta de flor DAF.196, registro 541","-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Arariba ovo","CVRD001110",NA,"2008","48094","auto","Magnoliopsida",NA,NA,"11",NA,"04",NA,NA,NA
"117","2021-02-25 10:12:24-03","CVRD","CVRD","541","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Simira","sampaioana","Simira sampaioana","(Standl.) Steyerm","Daniela Zappi","Folli, D.A.","196","1980","02","14","América do Sul","BRASIL","ES","Linhares","Próxima a um Coco d'óleo.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Arariba ovo","CVRD000541",NA,"2008","48094","auto","Magnoliopsida",NA,NA,"11",NA,"04",NA,NA,NA
"118","2020-09-12 05:00:02-03","US","US","2271865","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Simira","sampaioana","Simira sampaioana","(Standl.) Steyerm.",NA,"-- Reitz & Klein, --","6216","1958","1","13","South America","Brazil","Santa Catarina",NA,"Correa, Corupa, Jaragua, do Sul",NA,NA,"600",NA,NA,NA,"US02362900","US02362900_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"119","2020-09-12 05:00:02-03","US","US","2323810","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Simira","sampaioana","Simira sampaioana","(Standl.) Steyerm.",NA,"-- Reitz & Klein, --","8610","1959","3","13","South America","Brazil","Santa Catarina",NA,"Matador, Rio do Sul",NA,NA,"350",NA,NA,NA,"US02362897","US02362897_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"120","2020-09-12 05:00:02-03","US","US","2445150","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Simira","sampaioana","Simira sampaioana","(Standl.) Steyerm.",NA,"-- Reitz & Klein, --","11410","1962","1","3","South America","Brazil","Santa Catarina",NA,"Serra do Espigao, Papanduva",NA,NA,"1000",NA,NA,NA,"US02362896","US02362896_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"121","2020-09-12 05:00:02-03","US","US","2271930","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Simira","sampaioana","Simira sampaioana","(Standl.) Steyerm.",NA,"-- Reitz & Klein, --","6659","1958","4","8","South America","Brazil","Santa Catarina",NA,"Sabia, Vidal Ramos",NA,NA,"600",NA,NA,NA,"US02362899","US02362899_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"122","2020-09-12 05:00:02-03","US","US","2220696","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Simira","sampaioana","Simira sampaioana","(Standl.) Steyerm.",NA,"-- Reitz & Klein, --","2586","1956","2","4","South America","Brazil","Santa Catarina",NA,"Estacao Florestal I.N.P., Ibirama",NA,NA,"400",NA,NA,NA,"US02362902","US02362902_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"123","2020-09-12 05:00:02-03","US","US","2854960","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Simira","sampaioana","Simira sampaioana","(Standl.) Steyerm.",NA,"A. Bresolin","99","1971","1","19","South America","Brazil","Santa Catarina",NA,"Da Ilha de Santa Catarina, Naufragados",NA,NA,"320",NA,NA,NA,"US02362895","US02362895_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"124","2020-09-12 05:00:02-03","US","US","2123048","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Simira","sampaioana","Simira sampaioana","(Standl.) Steyerm.",NA,"R. M. Klein","54","1950","3","21","South America","Brazil","Santa Catarina",NA,"Mata do Hoffman, Brusque",NA,NA,"50",NA,NA,NA,"US02362903","US02362903_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"125","2020-09-12 05:00:02-03","US","US","2323220","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Simira","sampaioana","Simira sampaioana","(Standl.) Steyerm.",NA,"R. Reitz","6134","1958","12","30","South America","Brazil","Santa Catarina",NA,"Matador, Rio do Sul,",NA,NA,"300",NA,NA,NA,"US02362898","US02362898_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"126","2020-09-12 05:00:02-03","US","US","2271523","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Simira","sampaioana","Simira sampaioana","(Standl.) Steyerm.",NA,"-- Reitz & Klein, --","2586","1956","2","4","South America","Brazil","Santa Catarina",NA,"Estacao Florestal I.N.P., Ibirama",NA,NA,"400",NA,NA,NA,"US02362901","US02362901_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"127","2020-09-12 05:00:02-03","US","US","3191560","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Simira","sampaioana","Simira sampaioana","(Standl.) Steyerm.",NA,"L. Coradin, G. Silva, J. Vieira, F. Souza & et al.","6352",NA,NA,NA,"South America - Neotropics","Brazil","Bahia",NA,"Rodovia Igopora-Caetite km 8, Bom Jesus Da Lapa, Caatinga/Area de Montanha",NA,NA,"1010",NA,NA,NA,"US02362894","US02362894_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"128","2019-11-13 11:30:35-03","USP","SPF","153093","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Simira","sampaioana","Simira sampaioana","(Standl.) Steyerm.","Silva-Neto, SJ","Kuhlmann, M","2793","1951","12","28",NA,"Brasil","São Paulo",NA,"Carioba.",NA,NA,NA,NA,NA,NA,"SPF00153093",NA,"1996",NA,NA,NA,NA,NA,"03",NA,NA,NA,NA,NA
"129","2021-03-15 18:29:41-03","USP","SPF","214413","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Simira","sampaioana","Simira sampaioana","(Standl.) Steyerm.","Zappi, DC","Zappi, DC","2753","2010","03","07",NA,"Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó, Capela de São José. Fazenda Toucan Cipó, mata perto dos estábulos","-43.776008","-19.005016",NA,NA,NA,"Arvoreta 6 m alt.; Mata de galeria do Rio Cipó.","SPF00214413",NA,"2012",NA,NA,NA,"-43.776008","-19.005016",NA,NA,NA,NA,NA,NA
"130","2021-03-15 18:29:41-03","USP","SPF","220696","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Simira","sampaioana","Simira sampaioana","(Standl.) Steyerm.","Santos, MF; Antar, GM","Antar, GM","624","2014","12","20",NA,"Brasil","Minas Gerais","Santana de Pirapama","Fazenda Toucan Cipó. Mata adjacente ao rio Cipó. Próxima aos estábulos e a casa do Botânico.","-43.774056","-19.004833","696","696",NA,"Árvore ca. 6 m alt. Botões florais esverdeados.; Mata seca. Solo organo argiloso seco.","SPF00220696",NA,"2015",NA,NA,NA,"-43.774056","-19.004833","07",NA,NA,NA,NA,NA
"131","2019-11-13 11:30:35-03","USP","SPF","99481","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Simira","sampaioana","Simira sampaioana","(Standl.) Steyerm.","Tamashiro, JY","Tamashiro, JY","T268","1994","06","28",NA,"Brasil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.3800010681152","-20.0300006866455",NA,NA,NA,NA,"SPF00099481",NA,NA,"29574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-11-13 11:30:35-03","USP","SPF","107780","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Simira","sampaioana","Simira sampaioana","(Standl.) Steyerm.","Paiva, MRC","Bernacci, LC","1553","1995","04","26",NA,"Brasil","São Paulo","Tietê","Estação Experimental do IAC","-47.7099990844727","-23.1000003814697",NA,NA,NA,NA,"SPF00107780",NA,"1998","26682","auto",NA,NA,NA,"05",NA,NA,NA,NA,NA
"133","2020-12-02 09:07:44-03","UNITINS","HUTO","324","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Simira","sampaioana","Simira sampaioana","(Standl.) Steyern.",NA,"Santos, E.R.","170","2005","12","08",NA,"Brasil","Tocantins","Palmas","Córrego Taboca. Sub-bacia do Ribeirão São João","-48.188611","-10.351944",NA,NA,NA,"Árvore com cerca de 2,50 m de altura. Inflorescência creme com antera marrom; Mata de galeria","HUTO000324","HUTO000324",NA,NA,NA,NA,"-48.188611","-10.351944",NA,NA,NA,NA,NA,NA
"134","2020-12-02 09:07:44-03","UNITINS","HUTO","5100","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Simira","sampaioana","Simira sampaioana","(Standl.) Steyern.","Texeira, A.","Silva, L.A.","13","2001","03","28",NA,"Brasil","Goiás","São Domingos","Fazenda São José - Vale do Paranã. Solo com afloramento de calcário","-46.698611","-13.826111","478","478",NA,"Floresta estacional decídua","HUTO005100",NA,NA,NA,NA,NA,"-46.698611","-13.826111",NA,NA,NA,NA,NA,NA
"135","2019-01-22 20:17:16-02","F","FMNH-SEEDPLANTS","V0071108F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Sickingia","sampaioana","Sickingia sampaioana",NA,NA,"A. J. Sampaio","28","1931",NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0071108F","V0071108F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"Holotype",NA
"136","2019-01-22 20:17:17-02","F","FMNH-SEEDPLANTS","V0071109F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Sickingia","sampaioana","Sickingia sampaioana",NA,NA,"A. J. Sampaio","28","1931",NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0071109F","V0071109F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"Holotype",NA
"137","2019-06-11 13:08:35-03","F","FMNH-SEEDPLANTS","V0355858F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Simira","sampaioana","Simira sampaioana",NA,"RRC ID Flag","R. Reitz","6134","1958","12","30","South America","Brazil","Santa Catarina",NA,NA,"-50","-27",NA,NA,NA,NA,"V0355858F","V0355858F_01 V0355858F_02",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,"6134"
"138","2019-06-24 08:11:53-03","IAC","IAC","42149","S","Plantae",NA,NA,"Rubiaceae-311.Cinchonoideae-Condamineeae","Simira","sampaioana","Simira sampaioana","(Standl.) Steyerm.","F. Tomasetto et al.","F. Tomasetto; A.A. Rezende & N. Taroda-Ranga","213","2002","12","05",NA,"Brasil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.3833","-20.0308",NA,NA,NA,NA,NA,NA,"2002",NA,NA,NA,"-49.3833","-20.0308","12",NA,"05",NA,NA,NA
"139","2020-02-20 14:37:38-03","IAC","IAC","52477","S","Plantae",NA,NA,"Rubiaceae-311.Cinchonoideae-Condamineeae","Simira","sampaioana","Simira sampaioana","(Standl.) Steyerm.","L.C. Bernacci & O. Kotchetkoff-Henriques","O. Kotchetkoff-Henriques","608","2000","11","21",NA,"Brasil","São Paulo","Ribeirão Preto","Reserva do loteamento Floresta Fernandes","-47.750664","-21.13457",NA,NA,NA,NA,NA,NA,"2000",NA,NA,NA,"-47.750664","-21.134570","11",NA,"21",NA,NA,NA
"140","2020-02-20 14:37:38-03","IAC","IAC","53725","S","Plantae",NA,NA,"Rubiaceae-311.Cinchonoideae-Condamineeae","Simira","sampaioana","Simira sampaioana","(Standl.) Steyerm.","M.C.R. Campos et al.","M.C.R. Campos; M.A. Assis; A. Guaraldo & R. Belinelo","521","2006","05","08",NA,"Brasil","São Paulo","Ubatuba","Núcleo Picinguaba/PESM, trilha da Casa da Farinha","-45.0711","-23.4339",NA,NA,NA,"Composição florística, estrutura e funcionamento da Floresta Ombrófila Densa dos Núcleos Picinguaba e Santa Virgínia do Parque Estadual da Serra do Mar.&nf;Parcela E, subparcela 55",NA,NA,"2006",NA,NA,NA,"-45.0711","-23.4339","05",NA,"08",NA,NA,NA
"141","2020-02-20 14:37:38-03","IAC","IAC","55473","S","Plantae",NA,NA,"Rubiaceae-311.Cinchonoideae-Condamineeae","Simira","sampaioana","Simira sampaioana","(Standl.) Steyerm.","Assis, Marco Antônio","Assis, Marco Antônio","s/nº","2006","02","08",NA,"Brasil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Núcleo Picinguaba, trilha do Corisco, no sertão da Casa da Farinha","-44.835556","-23.336944",NA,NA,NA,"indivíduo n° B 237",NA,NA,"2006",NA,NA,NA,"-44.835556","-23.336944","02",NA,"08",NA,NA,NA
"142","2020-07-23 12:21:25-03","CEPLAC","CEPEC","101593","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Simira","sampaioana","Simira sampaioana",NA,"S. J. Silva Neto","M. Kuhlmann","2793","1952","05","08",NA,"Brasil","São Paulo","carioba","Margem do Rio Piracicaba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25/03/1996",NA,NA,NA,NA
"143","2020-07-23 12:21:25-03","CEPLAC","CEPEC","85591","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Simira","sampaioana","Simira sampaioana",NA,"M. L. Guedes","M. L. Guedes","6669","1997","07","30",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Extremo Sul. Projeto Cedro da Veracel Celulose.","-39.016667","-16.266667",NA,NA,NA,"<ll>dwc_commonname:</ll> Rapadura",NA,NA,NA,NA,NA,NA,"39W1'","16S16'",NA,"30/11/1998",NA,NA,NA,NA
"144","2020-11-19 14:06:32-03","Unimontes","MCMG","2706","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Simira","sampaioana","Simira sampaioana","(Standl.) Steyerm.","Santos, R.M.","Mota, G.S | Bahia,T.O. | Braga.L.L. | Costa,F.M. | Coutinho,E.T. | Lima.L.P.D. | Mota,N.M. | Oliveira,M.H. | Rodrigues,P.L. | Silva,D.L. | Silva,R.R. | Souza,S.R. | Veloso, C.V.A. |",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Santana do Riacho","Parque Nacional Serra do Cipó Usina","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Arbóreo",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-11-19 14:06:32-03","Unimontes","MCMG","1511","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Simira","sampaioana","Simira sampaioana","(Standl.) Steyerm.","Santos R.M.","Menino, G.C.O. | Coutinho,C.A. | Fonseca, J.M.L. | Oliveira, I,S, | Silva, W.A. | Souza,S.R. |",NA,"2009","10","27",NA,"Brasil","Minas Gerais","Januária","APA do Rio Pandeiros-Ilha 005","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-11-19 14:06:32-03","Unimontes","MCMG","2797","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Simira","sampaioana","Simira sampaioana","(Standl.) Steyerm.","Santos, R.M.","Mota, G.S | Bahia,T.O. | Braga.L.L. | Costa,F.M. | Coutinho,E.T. | Lima.L.P.D. | Mota,N.M. | Oliveira,M.H. | Rodrigues,P.L. | Silva,D.L. | Silva,R.R. | Souza,S.R. | Veloso, C.V.A. |",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Santana do Riacho","Parque Nacional Serra do Cipó Pedra do Elefante","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Arbóreo",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-11-19 14:06:32-03","Unimontes","MCMG","2587","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Simira","sampaioana","Simira sampaioana","(Standl.) Steyerm.","Santos, R.M.","Mota, G.S | Bahia,T.O. | Braga.L.L. | Costa,F.M. | Coutinho,E.T. | Lima.L.P.D. | Mota,N.M. | Oliveira,M.H. | Rodrigues,P.L. | Silva,D.L. | Silva,R.R. | Souza,S.R. | Veloso, C.V.A. |",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Santana do Riacho","Parque Nacional Serra do Cipó Rio Cipo","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Arbóreo",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-11-19 14:06:32-03","Unimontes","MCMG","2955","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Simira","sampaioana","Simira sampaioana","(Standl.) Steyerm.","Santos, R.M.","Mota, G.S | Bahia,T.O. | Braga.L.L. | Costa,F.M. | Coutinho,E.T. | Lima.L.P.D. | Mota,N.M. | Oliveira,M.H. | Rodrigues,P.L. | Silva,D.L. | Silva,R.R. | Souza,S.R. | Veloso, C.V.A. |",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Santana do Riacho","Parque Nacional Serra do Cipó Serra Morena","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Arbóreo",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-09-22 13:49:02-03","USP","SPFW","1140","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sickingia","sampaioana","Sickingia sampaioana","Standl.","L.B. Smith 1958","Reitz ;Klein","6216","1958","01","13",NA,"Brasil","Santa Catarina","Jaraguá do Sul/ Corupá",NA,NA,NA,"600","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
