"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","typeStatus","individualCount","fieldNumber"
"105","2019-05-06 12:01:54-03","UFU","HUFU","8039","S","Plantae",NA,NA,"Proteaceae","Euplassa","cantareirae","Euplassa cantareirae","Sleumer","Sleumer.","Cunha, M.A.","s.n.","1952","01","28",NA,"Brasil","São Paulo","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"HUFU00020176",NA,NA,NA,NA,NA,"1959","06",NA,"53584","auto",NA,NA,NA
"106","2019-05-06 12:01:54-03","UFU","HUFU","8032","S","Plantae",NA,NA,"Proteaceae","Euplassa","cantareirae","Euplassa cantareirae","Sleumer",NA,"Koscinski, M.","60","1929","12","01",NA,"Brasil","São Paulo",NA,"Serra da Cantareira",NA,NA,NA,NA,NA,NA,"HUFU00020175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2021-02-23 13:23:03-03","MN","R-TIPOS","39612","PreservedSpecimen","Plantae",NA,NA,"Proteaceae","Euplassa","cantareirae","Euplassa cantareirae","Sleumer","Plana, V.","Andrade, P.N.","18",NA,NA,NA,NA,"Brasil","São Paulo","Serra da Cantareira",NA,NA,NA,NA,NA,NA,NA,"R000039612","R000039612_001",NA,NA,NA,NA,"1998",NA,NA,NA,NA,"Holotypus",NA,NA
"108","2021-02-23 13:23:03-03","MN","R-TIPOS","39612a","PreservedSpecimen","Plantae",NA,NA,"Proteaceae","Euplassa","cantareirae","Euplassa cantareirae","Sleumer","Plana, V.","Andrade, P.N.","18",NA,NA,NA,NA,"Brasil","São Paulo","Serra da Cantareira",NA,NA,NA,NA,NA,NA,NA,"R000039612a","R000039612a_001",NA,NA,NA,NA,"1998",NA,NA,NA,NA,"Isotypus",NA,NA
"109","2020-08-20 20:41:56-03","UFSC","FLOR","29211","PreservedSpecimen","Plantae",NA,"Proteales","Proteaceae","Euplassa","cantareirae","Euplassa cantareirae","Sleumer","Hatschbach, G.","Ribas, O.S.; Cordeiro, J. & Pereira, L.B.S.","2134","1997","12","15",NA,"Brasil","Paraná","Tijucas do Sul","Serra de Papanduva.","-49.1988983154297","-25.9281005859375","1400","1400",NA,"árvore, flor creme, 6m altura","FLOR0029211",NA,NA,NA,NA,NA,"1998",NA,NA,"25228","auto",NA,NA,NA
"110","2020-08-20 20:41:56-03","UFSC","FLOR","29170","PreservedSpecimen","Plantae",NA,"Proteales","Proteaceae","Euplassa","cantareirae","Euplassa cantareirae","Sleumer","Hatschbach, G.","Ribas, O.S.; Cordeiro, J. & Silva, J.M.","2201","1997","12","31",NA,"Brasil","Paraná","Tijucas do Sul","Serra Papanduva.","-49.1988983154297","-25.9281005859375","1400","1400",NA,"arvoreta, flor creme, 4m altura","FLOR0029170",NA,NA,NA,NA,NA,"1998",NA,NA,"25228","auto",NA,NA,NA
"111","2020-01-31 10:39:22-03","IFAM","EAFM","11154","PreservedSpecimen","Plantae",NA,NA,"Proteaceae","Euplassa","cantareirae","Euplassa cantareirae","Sleumer","Ressetto, E.F.S.","Marestoni, T.M.; Cervigne, N.S. & Francisco, E.M.","s.n.","2007","02","23",NA,"Brasil","Paraná","Ventania","Sítio Pinheiro","-50.2428016662598","-24.2458000183105",NA,NA,NA,"; DESC: Árvore 6 m alt; frutos imaturos verdes e amarelados quando maduros, redondos; intumescência no início de pecíolo; folha repicada e tricomada.","EAFM000011154",NA,NA,NA,NA,NA,"2012",NA,NA,"32424","auto",NA,NA,NA
"112","2021-03-04 15:45:51-03","IF","SPSF","26138","PreservedSpecimen","Plantae","Magnoliophyta","Proteales","Proteaceae","Euplassa","cantareirae","Euplassa cantareirae",NA,NA,"E.L.Silva",NA,"1999","12","01","América do Sul","Brasil","SP","São Paulo","Parque Estadual Alberto Löfgren","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: arboreto Bassotti, cultivada&nf;;",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA
"113","2021-03-04 15:45:51-03","IF","SPSF","27472","PreservedSpecimen","Plantae","Magnoliophyta","Proteales","Proteaceae","Euplassa","cantareirae","Euplassa cantareirae",NA,NA,"F.A.R.D.P.Arzolla","195","2000","12","07","América do Sul","Brasil","SP","Mairiporã","P.E.Cantareira, Região de Águas Claras","-46.5800018310547","-23.3099994659424",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,"15840","auto",NA,NA,NA
"114","2021-03-04 15:45:51-03","IF","SPSF","01664","PreservedSpecimen","Plantae","Magnoliophyta","Proteales","Proteaceae","Euplassa","cantareirae","Euplassa cantareirae",NA,NA,"M.A. Cunha",NA,"1952","01","28","América do Sul","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA
"115","2021-03-04 15:45:51-03","IF","SPSF","05283","PreservedSpecimen","Plantae","Magnoliophyta","Proteales","Proteaceae","Euplassa","cantareirae","Euplassa cantareirae",NA,NA,"M.A. Cunha","3","1959","12","21","América do Sul","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA
"116","2021-03-04 15:45:51-03","IF","SPSF","07672","PreservedSpecimen","Plantae","Magnoliophyta","Proteales","Proteaceae","Euplassa","cantareirae","Euplassa cantareirae",NA,NA,"B.Costa",NA,"1954","12","02","América do Sul","Brasil","SP","São Paulo","Parque Estadual do Instituto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA
"117","2021-03-04 15:45:51-03","IF","SPSF","14833","PreservedSpecimen","Plantae","Magnoliophyta","Proteales","Proteaceae","Euplassa","cantareirae","Euplassa cantareirae",NA,NA,"R.Esteves & D.C.Cavalcanti","45","1992","02","18","América do Sul","Brasil","SP","São Paulo","Parque Estadual do Instituto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA
"118","2021-03-04 15:45:51-03","IF","SPSF","26256","PreservedSpecimen","Plantae","Magnoliophyta","Proteales","Proteaceae","Euplassa","cantareirae","Euplassa cantareirae",NA,"J.B.Baitello","E.L.Silva",NA,"2000","01","18","América do Sul","Brasil","SP","São Paulo","P.E.Alberto Loefgreen","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: arboreto Bassotti&nf;;",NA,NA,"Magnoliopsida",NA,NA,NA,"2000","01","18","53584","auto",NA,NA,NA
"119","2021-03-04 15:45:51-03","IF","SPSF","00183","PreservedSpecimen","Plantae","Magnoliophyta","Proteales","Proteaceae","Euplassa","cantareirae","Euplassa cantareirae",NA,"H.O.Sleumer","M.Koscinski","60","1938","12","01","América do Sul","Brasil","SP","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Carvalho brasileiro, Carvalho paulista, Carvalho rosa; GEOGRAFIA: Na mata;",NA,NA,"Magnoliopsida",NA,NA,NA,"1959","06","01","53584","auto","Topótipo",NA,NA
"120","2021-03-04 15:45:51-03","IF","SPSF","07096","PreservedSpecimen","Plantae","Magnoliophyta","Proteales","Proteaceae","Euplassa","cantareirae","Euplassa cantareirae",NA,NA,"M.Koscinski",NA,"1929","12","01","América do Sul","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA
"121","2021-03-04 15:45:51-03","IF","SPSF","07413","PreservedSpecimen","Plantae","Magnoliophyta","Proteales","Proteaceae","Euplassa","cantareirae","Euplassa cantareirae",NA,NA,"M.A. Cunha",NA,"1951","11","19","América do Sul","Brasil","SP","São Paulo","Vila Amália","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA
"122","2020-11-19 09:29:57-03","IBt","SP","272145","S","Plantae",NA,NA,"Proteaceae","Euplassa","cantareirae","Euplassa cantareirae","Sleumer",NA,"Esteves, RL","45","1992","02","18",NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA
