"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","typeStatus","fieldNumber"
"310","2019-11-01 14:54:17-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hatschbach, G","Hatschbach, G; et al.","56393","1992","02","19","Southern America","Brasil","Santa Catarina","Água Doce","Rod. BR-153, próximo a divisa com o Paraná","-51.5560989379883","-26.9978008270264",NA,"Xilopodífera, ereta 0,7m. Capítulos creme, odoríferos; Campo limpo, seco, solo rochoso",NA,NA,NA,NA,NA,NA,"1992",NA,NA,"52743","auto",NA,NA,NA,NA,NA
"311","2019-11-01 14:54:17-03","UnB","UB","122716","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"Gottsberger, IS","134","1972","10","30","Southern America","Brasil","São Paulo","Botucatu","Distrito de Rubião Júnior","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40412","auto",NA,NA,NA,NA,NA
"312","2019-11-01 14:54:17-03","UnB","UB","122718","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"Leitão Filho, HF","578","1968","10","03","Southern America","Brasil","São Paulo","Porto Ferreira","Beira de estrada para Ribeirão Preto","-47.4700012207031","-21.8500003814697",NA,"Flores brancacentas.; Arbusto 2m.; Cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13859","auto",NA,NA,NA,NA,NA
"313","2019-11-01 14:54:17-03","UnB","UB","122717","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"Hoehne, W","SPF14144","1942","01","29","Southern America","Brasil","São Paulo","São Paulo","Campo de Congonhas","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"314","2019-05-06 11:53:46-03","UFU","HUFU","55053","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"Kinoshita, L.S.; Martins, A.B.; Galvao, J.C.; Ferreira, C.V.V.; Shimizu, G.H.; et al.","100","2008","11","05",NA,"Brasil","Minas Gerais","Capitólio","Pousada do Rio Turvo, Estrada para Mineradora.","-46.0499992370605","-20.6152992248535",NA,"Erva 0,7 m. Frutos.; Cerrado.","HUFU00058391","HUFU00058391",NA,NA,NA,NA,NA,NA,NA,"29474","auto",NA,NA,NA,NA,NA
"315","2019-05-06 11:53:46-03","UFU","HUFU","49182","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"Romero, R.; Bernardes, P.H.N.; Melo, K.B.S. & Soares, P.N.","7982","2007","11","07",NA,"Brasil","Minas Gerais","Capitólio","Região de Furnas, Estrada para Pedreira, ca. 2 km do Lago Azul.","-46.0499992370605","-20.6152992248535",NA,"Subarbusto ca. de 0,7 m. Brácteas indivíduais creme-esverdeadas, flores creme.; Campo rupestre.","HUFU00058389","HUFU00058389",NA,NA,NA,NA,NA,NA,NA,"29474","auto",NA,NA,NA,NA,NA
"316","2019-05-06 11:53:46-03","UFU","HUFU","49238","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"Bernardes, P.H.N.; Romero, R.; Melo, K.B.S. & Soares, P.N.","363","2007","11","09",NA,"Brasil","Minas Gerais","Capitólio","Região de Furnas, Morro atrás da Pousada do Rio Turvo.","-46.0499992370605","-20.6152992248535",NA,"Erva, ca. 0,2 m. Cálice verde, papilho creme.; Cerrado rupestre.","HUFU00058388","HUFU00058388",NA,NA,NA,NA,NA,NA,NA,"29474","auto",NA,NA,NA,NA,NA
"317","2019-05-06 11:53:46-03","UFU","HUFU","52699","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Quaresma, A.S.","Nakajima, J.N.; Arantes, C.S.; Silva, D.S.P.; Manfrim, E.N.; Oliveira, F.C. & Maragno, I.C.","4949","2008","09","23",NA,"Brasil","Minas Gerais","Diamantina","Estrada Diamantina - Curvelo, Cerca de 15 km de Gouveia.","-43.6002998352051","-18.2493991851807",NA,"Subarbusto. Flores creme, cheiro adocicado.; Campo rupestre.","HUFU00048283","HUFU00048283",NA,NA,NA,NA,"2012","07",NA,"101169","auto",NA,NA,NA,NA,NA
"318","2019-05-06 11:53:46-03","UFU","HUFU","26469","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Nakajima, J.N.","Araújo, F.S.; Scalon, V.R.","142","2001","07","28",NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipioca, Arredores do Parque Ibitipoca, estrada para o destrito de Moreiras. Setor Oeste.","-43.793098449707","-21.8425006866455",NA,"Subarbusto com folhas coriáceas, brácteas verdes, flores liguladas marrom na base e amarelo no ápice.; Área de campo limpo de cerrado.","HUFU00048277","HUFU00048277",NA,NA,NA,NA,"2003","05",NA,"30417","auto",NA,NA,NA,NA,NA
"319","2019-05-06 11:53:46-03","UFU","HUFU","74481","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Ferreira, S.C.; Lopes, I.T.F.V.","Bueno, V.R.; Lopes, I.T.F.V.","31","2012","09","06",NA,"Brasil","Minas Gerais","Rio Paranaíba","MG-230, Área de Reserva Legal.","-46.247200012207","-19.1935997009277",NA,"Subarbusto, ca. 1m alt., ramos castanhos, folhas concolores, brácteas involucrais verdes, flores brancas, ramos do estilete brancos a creme.; Fragmento de Cerrado em área de Reserva Legal.","HUFU00073326","HUFU00073326",NA,NA,NA,NA,"2013","03","10","29416","auto",NA,NA,NA,NA,NA
"320","2019-05-06 11:53:46-03","UFU","HUFU","74500","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Ferreira, S.C.; Lopes, I.T.F.V.","Cândido, J.B.; Lopes, I.T.F.V.; Bueno, V.R.; Fernandes, C. & Ferreira, S.C.","04","2011","12","07",NA,"Brasil","Minas Gerais","Rio Paranaíba","MG-230, Próximo ao trevo da BR 354.","-46.247200012207","-19.1935997009277",NA,"Subarbusto, ca. 1m alt., ramos castanhos, folhas concolores, brácteas involucrais verdes, flores brancas, ramos do estilete brancos a creme.; Fragmento de Cerrado.","HUFU00073459","HUFU00073459",NA,NA,NA,NA,"2013","03","10","29416","auto",NA,NA,NA,NA,NA
"321","2019-05-06 11:53:46-03","UFU","HUFU","74514","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Ferreira, S.C.; Lopes, I.T.F.V.","Lopes, I.T.F.V.; Cândido, J.B.","124","2013","11","21",NA,"Brasil","Minas Gerais","Rio Paranaíba","MG-230, Próximo ao trevo da BR 354.","-46.247200012207","-19.1935997009277",NA,"Subarbusto, ca. 1m alt., ramos castanhos, folhas concolores, brácteas involucrais verdes, flores brancas, ramos do estilete brancos a creme.; Fragmento de Cerrado.","HUFU00073480","HUFU00073480",NA,NA,NA,NA,"2013","11","21","29416","auto",NA,NA,NA,NA,NA
"322","2019-05-06 11:53:46-03","UFU","HUFU","10065","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Nakajima, J.N.","Romero, R.; Nakajima, J.N.; Klein, V.L.G. & Alcantara, M.B.","2875","1995","09","27",NA,"Brasil","Minas Gerais","São Roque de Minas","Entrada da estrada para o Retiro de Pedras","-46.3657989501953","-20.2453002929688",NA,"Subarbusto ca. de 0,5 m. Brácteas esverdeadas, papilho branco, corola, estilete e estigmas creme.; Campo limpo.","HUFU00058403","HUFU00058403",NA,NA,NA,NA,"1998","05",NA,"57119","auto",NA,NA,NA,NA,NA
"323","2019-05-06 11:53:46-03","UFU","HUFU","10145","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Nakajima, J.N.","Romero, R.; Nakajima, J.N.; Klein, V.L.G. & Alcantara, M.B.","2955","1995","09","28",NA,"Brasil","Minas Gerais","São Roque de Minas","Estrada para Cachoeira Casca D'Anta","-46.3657989501953","-20.2453002929688",NA,"Herbáceo, ca. de 0,5 m. Brácteas, corola e estigma creme.; Afloramentos rochosos.","HUFU00058400","HUFU00058400",NA,NA,NA,NA,"1998","05",NA,"57119","auto",NA,NA,NA,NA,NA
"324","2019-05-06 11:53:46-03","UFU","HUFU","30357","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hattori, E.K.O.","Pacheco, R.A.; Araújo, B.B. & Oliveira, G.C.","283","2002","11","18",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,"Erva, ca. 0,6 m. Bráteas involucrais verdes, corola creme.; Cerrado.","HUFU00058392","HUFU00058392",NA,NA,NA,NA,"2005","03","04","57119","auto",NA,NA,NA,NA,NA
"325","2019-05-06 11:53:46-03","UFU","HUFU","30218","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hattori, E.K.O.","Duarte, P.C.; Valadão, R.M.; Romero, R. & Nakajima, J.N.","157","2002","12","21",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Borda da mata próxima à Cachoeira dos Rolinhos","-46.3657989501953","-20.2453002929688",NA,"Arbusto aprox. 1,2m. Brácteas envolucrais verde claro, cálice creme e corola verde claro.","HUFU00058393","HUFU00058393",NA,NA,NA,NA,"2004","03","02","57119","auto",NA,NA,NA,NA,NA
"326","2019-05-06 11:53:46-03","UFU","HUFU","56477","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Nakajima, J.N.","Romero, R.; Nakajima, J.N.; Farinaccio, M.A.; Furlan, A. & Prado, P.M.M.","4450","1997","08","21",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Cachoeira dos Rolinhos, próximo da mata.","-46.3657989501953","-20.2453002929688",NA,"Subarbusto, ca. 0,8 m. Brácteas, corola e ramos do estilete cremes, anteras marrom.; Campo limpo.","HUFU00058407","HUFU00058407",NA,NA,NA,NA,"1998","07",NA,"57119","auto",NA,NA,NA,NA,NA
"327","2019-05-06 11:53:46-03","UFU","HUFU","9280","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Nakajima, J.N.","Nakajima, J.N.; Romero, R.; Oliveira, R.C.; Oliveira, P.E.A.M. & Schiavini, I.","1277","1995","07","18",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Caminho para Cachoeira Casca D'Anta.","-46.3657989501953","-20.2453002929688",NA,"Subarbusto, ca. 0,6 m. Brácteas creme, corola e estigma brancos.; Afloramentos rochosos.","HUFU00058401","HUFU00058401",NA,NA,NA,NA,"1998","05",NA,"57119","auto",NA,NA,NA,NA,NA
"328","2019-05-06 11:53:46-03","UFU","HUFU","12683","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Nakajima, J.N.","Nakajima, J.N.; Ressel, K. & Guimarães, F.A.G.","1934","1996","07","09",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Chapadão do Diamante, próximo ao ribeirão da Mata.","-46.3657989501953","-20.2453002929688",NA,"Subarbusto ca. de 0,6 m. Brácteas esverdeadas, corola e estigmas creme.; CAmpo rupestre.","HUFU00058405","HUFU00058405",NA,NA,NA,NA,"1998","07",NA,"57119","auto",NA,NA,NA,NA,NA
"329","2019-05-06 11:53:46-03","UFU","HUFU","8830","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Nakajima, J.N.","Nakajima, J.N.; Romero, R.; Alcantara, M.B. & Prado Lima, C.A.","1038","1995","05","12",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada para Cachoeira Casca D'Anta.","-46.3657989501953","-20.2453002929688",NA,"Subarbusto ca. de 0,5 m. Brácteas esverdeadas, corola e estigma brancos.; Afloramento rochoso.","HUFU00058406","HUFU00058406",NA,NA,NA,NA,"1998","05",NA,"57119","auto",NA,NA,NA,NA,NA
"330","2019-05-06 11:53:46-03","UFU","HUFU","56480","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Nakajima, J.N.","Nakajima, J.N.; Romero, R.; Farinaccio, M.A.; Furlan, A. & Prado, P.M.M.","2710","1997","08","22",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada para o Vale dos Cândidos, Garagem de Pedras.","-46.3657989501953","-20.2453002929688",NA,"Herbáceo, ca. 1,2 m. Brácteas creme, corola e ramos do estilete brancos.; Campo rupestre.","HUFU00058397","HUFU00058397",NA,NA,NA,NA,"1998","07",NA,"57119","auto",NA,NA,NA,NA,NA
"331","2019-05-06 11:53:46-03","UFU","HUFU","28785","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hattori, E.K.O.","Pacheco, R.A.; Nakajima, J.N.; Romero, R.; Mendes, S. & Volpi, R.L.","193","2002","09","26",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada principal próximo a portaria 3.","-46.3657989501953","-20.2453002929688",NA,"Subarbusto ca. 1m. Cálice verde, corola creme.; Cerrado.","HUFU00058395","HUFU00058395",NA,NA,NA,NA,"2005","03","01","57119","auto",NA,NA,NA,NA,NA
"332","2019-05-06 11:53:46-03","UFU","HUFU","6891","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Nakajima, J.N.","Romero, R.; Nakajima, J.N.","1449","1994","12","06",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Guarita de Sacramento.","-46.3657989501953","-20.2453002929688",NA,"Subarbusto ca. de 1,20 m. Brácteas verdes, corola, estilete e estigma creme.; Borda de cerrado.","HUFU00058402","HUFU00058402",NA,NA,NA,NA,"1998","05",NA,"57119","auto",NA,NA,NA,NA,NA
"333","2019-05-06 11:53:46-03","UFU","HUFU","15836","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Nakajima, J.N.","Nakajima, J.N.; Romero, R.; Farinaccio, M.A. & Roque, N.","2896","1997","10","17",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Guarita de Sacramento, ca. de 3 km em direção a São Roque de Minas.","-46.3657989501953","-20.2453002929688",NA,"Subarbusto, ca. 1,5 m. Brácteas esverdeadas, corola e ramos do estilete cremes.; Cerrado.","HUFU00058398","HUFU00058398",NA,NA,NA,NA,"1998","07",NA,"57119","auto",NA,NA,NA,NA,NA
"334","2019-05-06 11:53:46-03","UFU","HUFU","12048","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Nakajima, J.N.","Leenza, E.O.; Barbosa, A.A.A.","57","1995","09","01",NA,"Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,"Subarbusto com flores creme.; Cerrado s.s.","HUFU00048285","HUFU00048285",NA,NA,NA,NA,"1998","07",NA,"58223","auto",NA,NA,NA,NA,NA
"335","2019-05-06 11:53:46-03","UFU","HUFU","12045","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"Leenza, E.O.; Barbosa, A.A.A.","209","1995","12","01",NA,"Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,"Cerrado s.s.","HUFU00048286","HUFU00048286",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA
"336","2019-05-06 11:53:46-03","UFU","HUFU","24579","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hatschbach, G.","Hatschbach, G.; Hatschbach, M. & Guimarães, D.","56393","1992","02","19",NA,"Brasil","Santa Catarina","Água Doce","BR 153, Próximo a divisa com o Paraná.","-51.5560989379883","-26.9978008270264",NA,"Planta, ca. 0,7 m. Capítulos creme, odoríferos.; Campo limpo seco com solo rochoso.","HUFU00048281","HUFU00048281",NA,NA,NA,NA,"1992",NA,NA,"52743","auto",NA,NA,NA,NA,NA
"337","2019-05-06 11:53:46-03","UFU","HUFU","57091","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Ribas, O.S.","Ribas, O.S.; Poliquesi, C.B.; Barbosa, E. & Costa, E.F.","3342","2001","03","03",NA,"Brasil","Santa Catarina","Campo Alegre","Serra Quiriri","-49.2655982971191","-26.1924991607666",NA,"Planta, ca. 0,7 m. Capítulo creme.; Campo de altitude, solo turfoso e úmido.","HUFU00048280","HUFU00048280","1500","1500",NA,NA,"2001",NA,NA,"37493","auto",NA,NA,NA,NA,NA
"338","2019-05-06 11:53:46-03","UFU","HUFU","49795","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Quaresma, A.S.","Nakajima, J.N.; Rosa, P.O.; Santos, A.P.M. & Mello, F.N.A.","4689","2007","10","20",NA,"Brasil","Minas Gerais",NA,"Estrada Conselheiro Mata - Diamantina, Km 09.",NA,NA,NA,"Subarbusto, ca. 1,0 m. Brácteas verde-ferrugíneas, corola creme.; Campo rupestre.","HUFU00048284","HUFU00048284",NA,NA,NA,NA,"2012","07",NA,NA,NA,NA,NA,NA,NA,NA
"339","2019-05-06 11:53:46-03","UFU","HUFU","67451","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"Franco, I.M.; Moura, L.L.; Silva, A.P. & Silva, K.R.","1272","2013","08","02",NA,"Brasil","Minas Gerais","Diamantina","Parque Estadual do Biribiri, Alto da jacuba, entrada pela porteira em frente à UFVJM.","-43.594444","-18.206944",NA,"Invólucro amarelado, flores alvas, papus alvo. Anteras castanho claro, estiletes alvos. Odor adocicado de mel.; Campo limpo. Solo arenoso vermelho. Estrada de terra em direção à antena.","HUFU00048287","HUFU00048287","1445","1445","-43.594444","-18.206944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2019-05-06 11:53:46-03","UFU","HUFU","72848","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Oliveira, C.T.","Souza, V.C.; Romão, G.O.; Sampaio, D.; Araújo, A.O. & Elias, S.I.","28563","2002","02","28",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Rodovia Belo Horizonte- Conceição do Mato Dentro, km 117.","-43.547778","-19.271111",NA,"Subarbusto, flroes creme.","HUFU00069800","HUFU00069800","1150","1150","-43.547778","-19.271111","2015","05",NA,NA,NA,NA,NA,NA,NA,NA
"341","2019-05-06 11:53:46-03","UFU","HUFU","7793","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Nakajima, J.N.","Gouvea, L.S.K.; et al.","709","1981","01","13",NA,"Brasil",NA,NA,"Campo do Saco",NA,NA,NA,"Subarbusto, ca. 1 m. Flores brancas.; Campo do saco.","HUFU00048282","HUFU00048282",NA,NA,NA,NA,"2005","03",NA,NA,NA,NA,NA,NA,NA,NA
"342","2019-05-06 11:53:46-03","UFU","HUFU","34321","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Nakajima, J.N.","Ferreira, F.M.","290","2002","10","01",NA,"Brasil","Minas Gerais","Baependi","Toca dos Urubus","-44.8899993896484","-21.9589004516602",NA,"Subarbusto, ca. 1 m. Flores alvas.; Campo rupestre solo pedregoso.","HUFU00048279","HUFU00048279",NA,NA,NA,NA,"2003","10",NA,"29865","auto",NA,NA,NA,NA,NA
"343","2019-05-06 11:53:46-03","UFU","HUFU","33169","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Nakajima, J.N.","Roth, L.","1461","1955","06","19",NA,"Brasil","Minas Gerais","Belo Horizonte","Serra do Curral","-43.937801361084","-19.9207992553711",NA,"Arbusto, 1-2 m. Flores brancas.; Cerrado.","HUFU00048278","HUFU00048278",NA,NA,NA,NA,"2003","05",NA,"17082","auto",NA,NA,NA,NA,NA
"344","2020-11-27 11:33:30-03","UFU","HUFU","72882","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Castro, M.","Castro, M.; Nakajima, J.N. & Versiane, A.F.A.","198","2016","10","18",NA,"Brasil","Minas Gerais","Catas Altas","RPPN Santuário do Caraça, Trilha caminho da pedra da paciência para a bocaina.","-43.4075012207031","-20.0746994018555",NA,"Subarbusto ca. 0,5m de alt. Brácteas involucrais, corola e ramos do estilete cremes.; campos litólicos.","HUFU00071791","HUFU00071791",NA,NA,NA,NA,"2017","01","02","11966","auto",NA,NA,NA,NA,NA
"345","2019-05-06 11:53:46-03","UFU","HUFU","57418","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"Romero, R.; Machado, A.; A.I.M.R.; Versiane, A.F.A. & Bacci, L.F.","8271","2010","06","23",NA,"Brasil","Minas Gerais","Delfinópolis","Trilha Condomínio de Pedra","-46.8539009094238","-20.343900680542",NA,"Subarbusto, ca. 0,4 m. Brácteas involucrais, corola, estames e ramos do estilete creme.; Campo rupestre.","HUFU00058390","HUFU00058390",NA,NA,NA,NA,NA,NA,NA,"41380","auto",NA,NA,NA,NA,NA
"346","2019-05-06 11:53:46-03","UFU","HUFU","74513","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Ferreira, S.C.; Lopes, I.T.F.V.","Lopes, I.T.F.V.; Cândido, J.B.","103","2012","11","23",NA,"Brasil","Minas Gerais","Rio Paranaíba","MG-230, Próximo ao trevo da BR 354.","-46.247200012207","-19.1935997009277",NA,"Subarbusto, ca. 1m alt., ramos castanhos, folhas concolores, brácteas involucrais verdes, flores brancas, ramos do estilete brancos a creme.; Fragmento de Cerrado.","HUFU00073479","HUFU00073479",NA,NA,NA,NA,"2013","03","10","29416","auto",NA,NA,NA,NA,NA
"347","2019-05-06 11:53:46-03","UFU","HUFU","9816","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Nakajima, J.N.","Romero, R.; Nakajima, J.N.; Klein, V.L.G. & Alcantara, M.B.","2740","1995","09","24",NA,"Brasil","Minas Gerais","São Roque de Minas","3 km da Guariata de Sacramento","-46.3657989501953","-20.2453002929688",NA,"Herbáceo, ca. de 0,4 m. Brácteas verdes, corola e estigmas brancos.; Campo cerrado.","HUFU00058404","HUFU00058404",NA,NA,NA,NA,"1998","05",NA,"57119","auto",NA,NA,NA,NA,NA
"348","2019-05-06 11:53:46-03","UFU","HUFU","30437","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hattori, E.K.O.","Pacheco, R.A.; Araújo, B.B. & Oliveira, G.C.","439","2002","11","21",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,"Subarbusto ca. 0,5m. Brácteas involucrais creme esverdeadas, cálice e corola creme, estames amarelados.; Campo limpo.","HUFU00058394","HUFU00058394",NA,NA,NA,NA,"2005","03","02","57119","auto",NA,NA,NA,NA,NA
"349","2019-05-06 11:53:46-03","UFU","HUFU","9883","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Nakajima, J.N.","Nakajima, J.N.; Romero, R.; Klein, V.L.G. & Alcantara, M.B.","1320","1995","09","25",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Morro atrás do centro de visitantes.","-46.3657989501953","-20.2453002929688",NA,"Herbáceo, ca. de 0,7 m. Brácteas esverdeadas, corola e estigma brancos.; Campo limpo associado a campo rupestre.","HUFU00058399","HUFU00058399",NA,NA,NA,NA,"1998","05",NA,"57119","auto",NA,NA,NA,NA,NA
"350","2019-05-06 11:53:46-03","UFU","HUFU","6671","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Nakajima, J.N.","Nakajima, J.N.; et al.","475","1994","10","15",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Morro próximo à sede administrativa.","-46.3657989501953","-20.2453002929688",NA,"Arbusto, ca. 1,5 m. Brácteas esverdeadas. Corola, estames e estigma creme.; Campo rupestre.","HUFU00058396","HUFU00058396",NA,NA,NA,NA,"1998","05",NA,"57119","auto",NA,NA,NA,NA,NA
"351","2020-08-20 14:55:13-03","UFSC","FLOR","50529","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Campestrini, S.","Campestrini, S.; Trevisan, R.; Weber, P. & Venturi, S.","391","2013","01","22",NA,"Brasil","Paraná","Palmas","Interior de Palmas.","-51.981111","-26.385278",NA,"Campo natural seco e pedregoso. Erva cim flores brancas.","FLOR0050529",NA,"1035","1035","51º58'52''W","26º23'7''S","2013","02","07",NA,NA,NA,NA,NA,NA,NA
"352","2020-08-20 14:55:13-03","UFSC","FLOR","50652","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Campestrini, S.","Campestrini, S.; Trevisan, R.; Weber, P. & Venturi, S.","523","2013","01","22",NA,"Brasil","Paraná","Palmas","Fazenda Rodeio, responsável Sr. Luís, localização das UAL1 e 2 da Unidade de amostragem UAP15.","-51.981111","-26.385278",NA,"Campo natural seco e pedregoso. Subarbusto ereto com flores brancas.","FLOR0050652",NA,"1030","1030","51º58'52''W","26º23'7''S","2013","02","20",NA,NA,NA,NA,NA,NA,NA
"353","2020-08-20 14:55:13-03","UFSC","FLOR","54936","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Barboza, E.","Cordeiro, J.; Cardoso, T.R.; Laus, M.D.; Gervasio, M. & Stupp, P.","5172","2014","01","28",NA,"Brasil","Paraná","Piraquara","chácara Vista da Serra.","-49.04","-25.518056",NA,"arbusto de 1,6m, capítulos cremes","FLOR0054936",NA,"912","912","49º2'24''W","25º31'5''S","2014","02",NA,NA,NA,NA,NA,NA,NA,NA
