"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","stateProvince","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","class","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","typeStatus","relatedCatalogItem","fieldNumber","individualCount"
"91","2019-10-25 11:38:45-03","IECOS","HBRA","12362","S","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J. W. Sturm) Ebihara & Dubuisson","M. R. Pietrobom","6700","2007","01","17","América do Sul","Brasil","Floresta Nacional de Caxiuanã, grade do PPBio, linha E, parcela 22","exsicata","Floresta de terra firme, Epífita na base de tronco vivo.","HBRA0009283",NA,"Pará","-51.64677778","-1.99638889",NA,NA,"Portel",NA,"M.R. Pietrobom",NA,NA,"2019","04","25","-51.64677778","-1.99638889",NA,NA,NA,NA
"92","2019-10-25 11:38:45-03","IECOS","HBRA","12338","S","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J. W. Sturm) Ebihara & Dubuisson","J. J. Reis","4","2015","07","06","América do Sul","Brasil","Ilha de Colares","exsicata","Floresta Inundável, epífita em árvore viva, interior da mata.","HBRA0008432",NA,"Pará","-48.26469444","-0.92644444",NA,NA,"Colares",NA,"M.R. Pietrobom",NA,NA,"2019","04","25","-48.26469444","-0.92644444",NA,NA,NA,NA
"93","2019-10-25 11:38:45-03","IECOS","HBRA","12352","S","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J. W. Sturm) Ebihara & Dubuisson","M. R. Pietrobom","6374","2007","01","16","América do Sul","Brasil","floresta Nacional de Caxiuanã, grade do PPBIO, linha E, proxímo do 2° acampamento","exsicata","Floresta de terra firme, Epífita na base de tronco vivo, na margem do igarapé.","HBRA0008433",NA,"Pará","-51.61530556","-1.99638889",NA,NA,"Portel",NA,"M.R. Pietrobom",NA,NA,"2019","04","25","-51.61530556","-1.99638889",NA,NA,NA,NA
"94","2019-10-25 11:38:45-03","IECOS","HBRA","12354","S","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J. W. Sturm) Ebihara & Dubuisson","M. R. Pietrobom","6472","2007","01","13","América do Sul","Brasil","floresta Nacional de Caxiuanã, grade do PPBIO, linha B, parcela 6","exsicata","Floresta de terra firme, Epífita na base de tronco vivo.","HBRA0008547",NA,"Pará","-51.65486111","-1.9925",NA,NA,"Portel",NA,"M.R. Pietrobom",NA,NA,"2019","04","25","-51.65486111","-1.99250000",NA,NA,NA,NA
"95","2019-10-25 11:38:45-03","IECOS","HBRA","12361","S","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J. W. Sturm) Ebihara & Dubuisson","M. R. Pietrobom","6670","2007","01","15","América do Sul","Brasil","Floresta Nacional de Caxiuanã, grade do PPBio, linha D, parcela 20","exsicata","Floresta de terra firme, Epífita na base de tronco vivo.","HBRA0008420",NA,"Pará","-51.65577778","-1.98733333",NA,NA,"Portel",NA,"M.R. Pietrobom",NA,NA,"2019","04","25","-51.65577778","-1.98733333",NA,NA,NA,NA
"96","2019-10-25 11:38:45-03","IECOS","HBRA","5750","S","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J. W. Sturm) Ebihara & Dubuisson","M. R. Pietrobom","5900","2005","04","18","América do Sul","Brasil","Área de Pesquisa Ecológica do Rio Guamá","exsicata","Floresta de terra firme, epífita na base do tronco de árvore.&nf;Apoio: CNPq / SECTAM-PA / MPEG.","HBRA0005922",NA,"Pará","-48.5043983459473","-1.4558299779892",NA,NA,"Belém",NA,"M. R. Pietrobom","48462","auto","2010","06","17",NA,NA,NA,NA,NA,NA
"97","2019-10-25 11:38:45-03","IECOS","HBRA","5805","S","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J. W. Sturm) Ebihara & Dubuisson","M. R. Pietrobom","5861","2005","04","14","América do Sul","Brasil","Área de Pesquisa Ecológica do Rio Guamá, Reserva Ambiental do Utinga","exsicata","Epífita na base do tronco de árvore no baixio.","HBRA0008439",NA,"Pará","-48.5043983459473","-1.4558299779892",NA,NA,"Belém",NA,"M.R. Pietrobom","48462","auto","2019","04","25",NA,NA,NA,NA,NA,NA
"98","2019-10-25 11:38:45-03","IECOS","HBRA","12347","S","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J. W. Sturm) Ebihara & Dubuisson","M. R. Pietrobom","5898","2005","04","18","América do Sul","Brasil","Área de Pesquisa Ecológica do Rio Guamá, Reserva Mocambo","exsicata","Epífita na base do tronco de árvore.","HBRA0008447",NA,"Pará","-48.5043983459473","-1.4558299779892",NA,NA,"Belém",NA,"M.R. Pietrobom","48462","auto","2019","04","25",NA,NA,NA,NA,NA,NA
"99","2019-10-25 11:38:45-03","IECOS","HBRA","3248","S","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J. W. Sturm) Ebihara & Dubuisson","M. R. Pietrobom","5897","2005","04","18","América do Sul","Brasil","Àrea de pesquisa ecológica do rio Guamá,Reserva Mocambo","exsicata","Epífita na base do tronco da árvore.&nf;Apoio: CNPq / SECTAM-PA / MPEG","HBRA0008443",NA,"Pará","-48.5043983459473","-1.4558299779892",NA,NA,"Belém",NA,"M. R. Pietrobom","48462","auto","2010","09","08",NA,NA,NA,NA,NA,NA
"100","2019-10-25 11:38:45-03","IECOS","HBRA","3292","S","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J. W. Sturm) Ebihara & Dubuisson","M. R. Pietrobom","5995","2005","05","19","América do Sul","Brasil","Reserva Mocambo","exsicata","Floresta de terra firme, epífita na base de tronco vivo.&nf;Apoio: CNPq/ SECTAM-PA / MPEG","HBRA0008666",NA,"Pará","-48.5043983459473","-1.4558299779892",NA,NA,"Belém",NA,"M. R. Pietrobom","48462","auto","2010","06","17",NA,NA,NA,NA,NA,NA
"101","2019-10-25 11:38:45-03","IECOS","HBRA","12328","S","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J. W. Sturm) Ebihara & Dubuisson","G. Teixeira","188","2012","05","17","América do Sul","Brasil","Reserva Mocambo","exsicata","Mata de igapó, epífita na base de tronco vivo.","HBRA0009176",NA,"Pará","-48.5043983459473","-1.4558299779892",NA,NA,"Belém",NA,"M.R. Pietrobom","48462","auto","2019","04","25",NA,NA,NA,NA,NA,NA
"102","2019-10-25 11:38:45-03","IECOS","HBRA","12343","S","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J. W. Sturm) Ebihara & Dubuisson","M. R. Pietrobom","5707","2004","11","12","América do Sul","Brasil","Estação Cientifica Ferreira Penna, plote 3 de 100 ha do projeto TEAM","exsicata","Floresta de terra firme, epífita sobre ramo de arvoreta, no platô.","HBRA0008427",NA,"Pará","-50.7122001647949","-1.80444002151489",NA,NA,"Melgaço",NA,"M.R. Pietrobom","142262","auto","2019","04","25",NA,NA,NA,NA,NA,NA
"103","2019-10-25 11:38:45-03","IECOS","HBRA","12325","S","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J. W. Sturm) Ebihara & Dubuisson","P. Sanjuan","614","2004","11","20","América do Sul","Brasil","Estação Cientifica Ferreira Penna, plote 3 de 100 ha do projeto TEAM","exsicata","Floresta de igapó, epífita na base de tronco vivo, margem da trilha.","HBRA0008609",NA,"Pará","-50.7122001647949","-1.80444002151489",NA,NA,"Melgaço",NA,"M.R. Pietrobom","142262","auto","2019","04","25",NA,NA,NA,NA,NA,NA
"104","2019-10-25 11:38:45-03","IECOS","HBRA","12346","S","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J. W. Sturm) Ebihara & Dubuisson","M. R. Pietrobom","5795","2005","02","28","América do Sul","Brasil","Estação Cientifica Ferreira Penna, próximo do Igarapé Puraquequara","exsicata","Epífita na base do tronco de árvore na margem do igapó.","HBRA0009042",NA,"Pará","-50.7122001647949","-1.80444002151489",NA,NA,"Melgaço",NA,"M.R. Pietrobom","142262","auto","2019","04","25",NA,NA,NA,NA,NA,NA
"105","2019-10-25 11:38:45-03","IECOS","HBRA","12345","S","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J. W. Sturm) Ebihara & Dubuisson","M. R. Pietrobom","5783","2005","02","28","América do Sul","Brasil","Estação Cientifica Ferreira Penna, próximo do Igarapé Puraquequara","exsicata","epífita sobre a base de tronco de árvore na cabeceira do igapó.","HBRA0008435",NA,"Pará","-50.7122001647949","-1.80444002151489",NA,NA,"Melgaço",NA,"M.R. Pietrobom","142262","auto","2019","04","25",NA,NA,NA,NA,NA,NA
"106","2019-10-25 11:38:45-03","IECOS","HBRA","12344","S","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J. W. Sturm) Ebihara & Dubuisson","M. R. Pietrobom","5777","2005","02","27","América do Sul","Brasil","Estação Cientifica Ferreira Penna, próximo do Igarapé Puraquequara","exsicata","Floresta de terra firme, epífita tronco na cabeceira do igapó.","HBRA0008431",NA,"Pará","-50.7122001647949","-1.80444002151489",NA,NA,"Melgaço",NA,"M.R. Pietrobom","142262","auto","2019","04","25",NA,NA,NA,NA,NA,NA
"107","2019-10-25 11:38:45-03","IECOS","HBRA","12348","S","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J. W. Sturm) Ebihara & Dubuisson","M. R. Pietrobom","5907","2005","03","04","América do Sul","Brasil","Floresta Nacional de Caxiuanã, Estação Científica Ferreira Penna, próximo ao igarapé Sapucuzinho","exsicata","Floresta de terra firme, Epífita na base do tronco vivo próximo do igarapé.","HBRA0008259",NA,"Pará","-50.7122001647949","-1.80444002151489",NA,NA,"Melgaço",NA,"M.R. Pietrobom","142262","auto","2019","04","25",NA,NA,NA,NA,NA,NA
"108","2019-10-25 11:38:45-03","IECOS","HBRA","12327","S","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J. W. Sturm) Ebihara & Dubuisson","A. F. Sampaio","174","2005","03",NA,"América do Sul","Brasil","Campus José Ribeiro Filho, Universidade Federal de Rondônia, Rodovia BR 364","exsicata","ca. UTM E3966883,184-N9023094,394, ca. 121 m altitude.&nf;Epífita junto do igarapé no interior da floresta de terra firme","HBRA0009490",NA,"Rondônia","-63.9039001464844","-8.76194000244141",NA,NA,"Porto Velho",NA,"M.R. Pietrobom","333357","auto","2019","04","25",NA,NA,NA,NA,NA,NA
"109","2020-10-20 14:17:33-03","UFOPA","HSTM","10251","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(Sturm) Ebihara & Dubuisson","Almeida, T.E.; Pereira, A.","4650","2017","11","25",NA,"Brasil","Cachoeira do Grin, em estrada vicinal saindo da sede do munícipio, 15 km. Entorno da Floresta Nacional do Tapajós. Fragmento de Floresta Estacional Semidecidual e Mata de Galeria.",NA,NA,"HSTM010251","HSTM010251","Pará","-55.008333","-4.093889",NA,NA,"Rurópolis",NA,"Almeida, T.E.",NA,NA,"2019","04","03","55º0'30''W","4º5'38''S",NA,NA,NA,NA
"110","2020-10-20 14:17:33-03","UFOPA","HSTM","1305","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(Sturm) Ebihara & Dubuisson","Holanda, A.S.S.","9","2010","01","14",NA,"Brasil","São Francisco da Cavada. Floresta úmida.",NA,NA,"HSTM001305","HSTM001305","Pará","-54.595833","-2.596667",NA,NA,"Santarém",NA,"Almeida, T.E.",NA,NA,"2019","03","01","54º35'45''W","2º35'48''S",NA,NA,NA,NA
"111","2020-10-20 14:17:33-03","UFOPA","HSTM","13386","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(Sturm) Ebihara & Dubuisson","Almeida, T.E.; Mortati, A.F.; Santana, M.D.F., Saraiva, A.M.; Santos, S.E.; Rosa, D.C.P.","4933","2019","04","27",NA,"Brasil","esta Nacional do Tapajós, na altura do km 117 da Rodovia Santarém-Cuiabá (BR-163). Módulo PPBio (módulo 2), igarapé entre o 2400 m e o 2500 m Floresta Nacional do Tapajós",NA,NA,"HSTM013386","HSTM013386","Pará","-54.951111","-3.3875","142","142","Belterra",NA,"Almeida, T.E.",NA,NA,"2019","07","03","54º57'4''W","3º23'15''S",NA,NA,NA,NA
"112","2020-10-14 10:01:55-03","FURB","FURB","57225","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(Sturm) Ebihara & Dubuisson","Pietrobom, M.R.; Maciel, S.","7870","2008","08","30",NA,"Brasil","Serra do Acari.",NA,"Margem do igarapé Habitat: Floresta de terra firme montana","FURB57225","FURB57225","Pará","-58.6911111","1.2797223","475","475","Oriximiná",NA,"Pietrobom, M.R.",NA,NA,"2019","04","25","-58.6911111","1.2797223",NA,NA,NA,NA
"113","2020-12-21 16:29:28-03","MBM","MBM","420349","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J.W. Sturm) Ebihara & Dubuisson","Pietrobom, M.R.","5897","2005","04","18","Southern America","Brazil","Área de Pesquisa Ecológica do Rio Guamá, Reserva Mocambo",NA,"Epífita.; Na base do tronco de árvore.","MBM420349",NA,"Pará","-48.5043983459473","-1.4558299779892",NA,NA,"Belém",NA,"Pietrobom, M.R.","48462","auto","2016","03","09",NA,NA,NA,NA,NA,NA
"114","2020-12-21 16:29:28-03","MBM","MBM","420375","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J.W. Sturm) Ebihara & Dubuisson","Pietrobom, M.R.","5995","2005","05","19","Southern America","Brazil","Reserva Mocambo",NA,"Epífita.; Floresta de terra firme, na base de tronco vivo.","MBM420375",NA,"Pará","-48.5043983459473","-1.4558299779892",NA,NA,"Belém",NA,"Pietrobom, M.R.","48462","auto","2016","04","03",NA,NA,NA,NA,NA,NA
"115","2020-12-21 16:29:28-03","MBM","MBM","419738","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J.W. Sturm) Ebihara & Dubuisson","Pietrobom, M.R.","9230","2012","11","01","Southern America","Brazil","Vila Sagrado Coração de Jesus, (Catita)",NA,"Epífita na base de tronco vivo no interior da mata.; Floresta de igapó.","MBM419738",NA,"Pará","-47.749333","-1.833806","29","29","São Domingos do Capim",NA,"Pietrobom, M.R.",NA,NA,"2012","11","09","-47.749333","-1.833806",NA,NA,NA,NA
"116","2020-12-21 16:29:28-03","MBM","MBM","419737","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J.W. Sturm) Ebihara & Dubuisson","Pietrobom, M.R.","9272","2012","11","02","Southern America","Brazil","Sítio São Domingos",NA,"Epífita na base de tronco vivo no interior do alagado do igarapé, interior da mata.; Floresta de terra firme.","MBM419737",NA,"Pará","-47.705389","-1.823028","42","42","São Domingos do Capim",NA,"Pietrobom, M.R.",NA,NA,"2012","11","09","-47.705389","-1.823028",NA,NA,NA,NA
"117","2020-12-21 16:29:28-03","MBM","MBM","420235","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J.W. Sturm) Ebihara & Dubuisson","Pietrobom, M.R.","6550","2007","01","13","Southern America","Brazil","Floresta Nacional de Caxiuanã, Grade do PPBio, linha C, parcela 12",NA,"Epífita.; Floresta de terra firme, na base de tronco vivo.","MBM420235",NA,"Pará","-51.628778","-1.978306",NA,NA,"Portel",NA,"Pietrobom, M.R.",NA,NA,"2015","13","09","-51.628778","-1.978306",NA,NA,NA,NA
"118","2020-12-21 16:29:28-03","MBM","MBM","420236","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J.W. Sturm) Ebihara & Dubuisson","Pietrobom, M.R.","6670","2007","02","15","Southern America","Brazil","Floresta Nacional de Caxiuanã, Grade do PPBio, linha D, parcela 20",NA,"Epífita.; Floresta de terra firme, na base de tronco vivo.","MBM420236",NA,"Pará","-51.655778","-1.987333",NA,NA,"Portel",NA,"Pietrobom, M.R.",NA,NA,"2013","04","18","-51.655778","-1.987333",NA,NA,NA,NA
"119","2020-12-21 16:29:28-03","MBM","MBM","420237","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J.W. Sturm) Ebihara & Dubuisson","Pietrobom, M.R.","6707","2007","02","16","Southern America","Brazil","Floresta Nacional de Caxiuanã, Grade do PPBio, linha E, parcela 23",NA,"Epífita.; Floresta de terra firme, na base de tronco vivo.","MBM420237",NA,"Pará","-51.638694","-1.996389",NA,NA,"Portel",NA,"Pietrobom, M.R.",NA,NA,"2013","04","18","-51.638694","-1.996389",NA,NA,NA,NA
"120","2020-12-21 16:29:28-03","MBM","MBM","420238","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J.W. Sturm) Ebihara & Dubuisson","Pietrobom, M.R.","6303","2007","01","12","Southern America","Brazil","Floresta Nacional de Caxiuanã, Grade PPBio, linha A",NA,"Epífita.; Floresta de terra firme, na base de tronco vivo.","MBM420238",NA,"Pará","-51.615278","-1.960222",NA,NA,"Portel",NA,"Pietrobom, M.R.",NA,NA,"2013","04","19","-51.615278","-1.960222",NA,NA,NA,NA
"121","2020-12-21 16:29:28-03","MBM","MBM","420277","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J.W. Sturm) Ebihara & Dubuisson","Pietrobom, M.R.","5988","2005","05","17","Southern America","Brazil","Parque Ecológico de Gunma",NA,"Epífita.; Floresta de terra firme, na base de tronco vivo.","MBM420277",NA,"Pará","-48.287722","-1.204306",NA,NA,"Santa Bárbara do Pará",NA,"Pietrobom, M.R.",NA,NA,"2016","04","03","-48.287722","-1.204306",NA,NA,NA,NA
"122","2020-12-21 16:29:28-03","MBM","MBM","420242","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J.W. Sturm) Ebihara & Dubuisson","Pietrobom, M.R.","6809","2007","01","17","Southern America","Brazil","Floresta Nacional de Caxiuanã, Grade do PPBio, linha F, parcela 30",NA,"Epífita.; Floresta de terra firme, na base de tronco vivo.","MBM420242",NA,"Pará","-51.655778","-2.005444",NA,NA,"Portel",NA,"Pietrobom, M.R.",NA,NA,"2013","04","19","-51.655778","-2.005444",NA,NA,NA,NA
"123","2020-12-21 16:29:28-03","MBM","MBM","420243","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J.W. Sturm) Ebihara & Dubuisson","Pietrobom, M.R.","6618","2007","01","15","Southern America","Brazil","Floresta Nacional de Caxiuanã, Grade do PPBio, linha D, parcela 18",NA,"Epífita.; Floresta de terra firme, na base de tronco vivo.","MBM420243",NA,"Pará","-51.637778","-1.987333",NA,NA,"Portel",NA,"Pietrobom, M.R.",NA,NA,"2013","04","19","-51.637778","-1.987333",NA,NA,NA,NA
"124","2020-12-21 16:29:28-03","MBM","MBM","420274","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J.W. Sturm) Ebihara & Dubuisson","Pietrobom, M.R.","6472","2007","01","13","Southern America","Brazil","Floresta Nacional de Caxiuanã, Grade do PPBio, linha B, parcela 6",NA,"Epífita.; Floresta de terra firme, na base de tronco vivo.","MBM420274",NA,"Pará","-51.654861","-1.9925",NA,NA,"Portel",NA,"Pietrobom, M.R.",NA,NA,"2013","04","18","-51.654861","-1.9925",NA,NA,NA,NA
"125","2020-12-21 16:29:28-03","MBM","MBM","420291","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J.W. Sturm) Ebihara & Dubuisson","Pietrobom, M.R.; Maciel, S.; Maciel, S.","7870","2008","08","30","Southern America","Brazil","Estação Ecológica do Grão Pará, Serra de Acari",NA,"Floresta de terra firme montana, arbustiva, flor esbranquiçada, margem do igarapé.","MBM420291",NA,"Pará","-58.69125","1.279833","475","475","Oriximiná",NA,"Pietrobom, M.R.",NA,NA,"2015","01","12","-58.69125","1.279833",NA,NA,NA,NA
"126","2020-12-21 16:29:28-03","MBM","MBM","420310","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J.W. Sturm) Ebihara & Dubuisson","Souza, M.G.C.; Pietrobom, M.R.; Pietrobom, M.R.","1331","2012","04","11","Southern America","Brazil","Comunidade Tauaú, Ramal Santa Luzia, posse Santo Antônio",NA,"Epífita.; Floresta de terra firme, na base de tronco vivo, margem do igarapé no interior da mata.","MBM420310",NA,"Pará","-50.4735","-1.620194",NA,NA,"Breves",NA,"Pietrobom, M.R.",NA,NA,"2014","10","31","-50.4735","-1.620194",NA,NA,NA,NA
"127","2020-12-21 16:29:28-03","MBM","MBM","420311","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J.W. Sturm) Ebihara & Dubuisson","Souza, M.G.C.; Pietrobom, M.R.; Pietrobom, M.R.","1334","2012","04","11","Southern America","Brazil","Comunidade Tauaú, Ramal, Santa Luzia, posse Santo Antônio",NA,"Epífita.; Floresta de terra firme, na base de tronco vivo no interior da mata.","MBM420311",NA,"Pará","-50.4735","-1.620194",NA,NA,"Breves",NA,"Pietrobom, M.R.",NA,NA,"2014","10","31","-50.4735","-1.620194",NA,NA,NA,NA
"128","2020-12-21 16:29:28-03","MBM","MBM","420322","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J.W. Sturm) Ebihara & Dubuisson","Pietrobom, M.R.","9117","2012","10","05","Southern America","Brazil","Ramal do Abaeté, igarapé Abaeté",NA,"Epífita.; Floresta de terra firme, na base de tronco vivo junto do igarapé no interior da mata.","MBM420322",NA,"Pará","-47.324111","-1.139722",NA,NA,"Peixe-Boi",NA,"Pietrobom, M.R.",NA,NA,"2015","04","11","-47.324111","-1.139722",NA,NA,NA,NA
"129","2020-12-21 16:29:28-03","MBM","MBM","420340","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J.W. Sturm) Ebihara & Dubuisson","Vilhena, R.S.; Pietrobom, M.R.; Pietrobom, M.R.","35","2010","09","29","Southern America","Brazil","Atrás do antigo matadouro municipal, mata do jijú",NA,"Epífita; Na base de tronco vivo no interior da floresta inundável.","MBM420340",NA,"Pará","-47.566111","-1.369167",NA,NA,"Santa Maria do Pará",NA,"Pietrobom, M.R.",NA,NA,"2014","12","15","-47.566111","-1.369167",NA,NA,NA,NA
"130","2020-12-21 16:29:28-03","MBM","MBM","420343","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J.W. Sturm) Ebihara & Dubuisson","Souza, M.G.C.; Pietrobom, M.R.; Pietrobom, M.R.","1343","2012","04","11","Southern America","Brazil","Comunidade Tauaú, Ramal Santa Luzia, posse Santo Antônio",NA,"Epífita.; Floresta de terra firme, na base de tronco vivo na margem do igarapé no interior da mata.","MBM420343",NA,"Pará","-50.4735","-1.620194",NA,NA,"Breves",NA,"Pietrobom, M.R.",NA,NA,"2014","10","30","-50.4735","-1.620194",NA,NA,NA,NA
"131","2020-12-21 16:29:28-03","MBM","MBM","420407","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J.W. Sturm) Ebihara & Dubuisson","Pietrobom, M.R.","6320","2007","01","13","Southern America","Brazil","Floresta Nacional de Caxiuanã, Grade PPBio, Linha B",NA,"Epífita.; Floresta de terra firme, na base de tronco vivo, na margem da trilha.","MBM420407",NA,"Pará","-51.615278","-1.966917",NA,NA,"Portel",NA,"Pietrobom, M.R.",NA,NA,"2015","04","11","-51.615278","-1.966917",NA,NA,NA,NA
"132","2020-12-21 16:29:28-03","MBM","MBM","420408","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J.W. Sturm) Ebihara & Dubuisson","Pietrobom, M.R.","6334","2007","01","13","Southern America","Brazil","Floresta Nacional de Caxiuanã, Grade PPBio, Linha C",NA,"Epífita.; Floresta de terra firme, na base de tronco vivo, margem da trilha.","MBM420408",NA,"Pará","-51.615306","-1.978306",NA,NA,"Portel",NA,"Pietrobom, M.R.",NA,NA,"2013","04","18","-51.615306","-1.978306",NA,NA,NA,NA
"133","2020-12-21 16:29:28-03","MBM","MBM","420265","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J.W. Sturm) Ebihara & Dubuisson","Pietrobom, M.R.","6943","2007","03","06","Southern America","Brazil","Província Petrolífera de Urucu, Arredores do Pólo Arara, igarapé da Onça",NA,"Epífita.; Floresta de terra firme, na base de tronco vivo na margem do igarapé","MBM420265",NA,"Amazonas","-63.1413993835449","-4.08500003814697",NA,NA,"Coarí",NA,"Pietrobom, M.R.","340934","auto","2007","12","17",NA,NA,NA,NA,NA,NA
"134","2020-12-21 16:29:28-03","MBM","MBM","420334","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J.W. Sturm) Ebihara & Dubuisson","Pietrobom, M.R.","5900","2005","04","18","Southern America","Brazil","Área de Pesquisa Ecológica do Rio Guamá",NA,"Epífita.; Floresta de terra firme, na base do tronco de árvore.","MBM420334",NA,"Pará","-48.5043983459473","-1.4558299779892",NA,NA,"Belém",NA,"Pietrobom, M.R.","48462","auto","2016","03","06",NA,NA,NA,NA,NA,NA
