"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem"
"1087","2021-03-04 15:45:06-03","IF","SPSF","14206","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla",NA,"J.A.Pastore",NA,NA,NA,"S.Xavier & E. Caetano","1991","02","26","Brasil","SP","Campos do Jordão","Morro do Elefante","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,"20","América do Sul",NA,NA,"COLETA: Erva alta e ereta. Folhas pequenas e flores róseas.&nf;Nome Popular - Vassourinha-do-campo; GEOGRAFIA: Campo. Em solo compactado e exposto. Lado direito do miniférico.;","Magnoliophyta","Myrtales",NA,NA,"21048","auto","Magnoliopsida",NA,NA,NA
"1088","2021-03-04 15:45:06-03","IF","SPSF","14370","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla",NA,"J.A.Pastore",NA,NA,NA,"S.Xavier & E. Caetano","1991","06","17","Brasil","SP","Campos do Jordão","Morro do Elefante","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,"101","América do Sul",NA,NA,"COLETA: Herbácea com aprox. 20cm de altura, formando touceiras. Flores na cor violeta. &nf;Nome Popular - Vassourinha-do-campo.; GEOGRAFIA: Campo.;","Magnoliophyta","Myrtales",NA,NA,"21048","auto","Magnoliopsida",NA,NA,NA
"1089","2021-03-04 15:45:06-03","IF","SPSF","17550","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla",NA,"J.A.Pastore",NA,NA,NA,"M.J.Robim","1992","05","26","Brasil","SP","Campos do Jordão","Morro do Elefante","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,"s/n","América do Sul",NA,NA,"GEOGRAFIA: No Campo.;","Magnoliophyta","Myrtales",NA,NA,"21048","auto","Magnoliopsida",NA,NA,NA
"1090","2021-03-04 15:45:06-03","IF","SPSF","33027","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla",NA,NA,NA,NA,NA,"F.A.R.D.P.Arzolla","2004","02","13","Brasil","SP","Campos do Jordão","Parque Estadual de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,"460","América do Sul",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: campo de altitude&nf;;","Magnoliophyta","Myrtales",NA,NA,"21048","auto","Magnoliopsida",NA,NA,NA
"1091","2021-03-04 15:45:06-03","IF","SPSF","08380","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.","I.C.C.Macedo",NA,NA,NA,"M.J.Robim & J.P.M. Carvalho","1984","02","20","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,"s/n","América do Sul",NA,NA,"COLETA: Herbácea formando touceiras com aprox. 30cm de altura. Flores na cor roxa, bastante ornamentais. Nome popular Vassouurinha-do-campo.; GEOGRAFIA: Coletado na região do Paiol, em um barranco.;","Magnoliophyta","Myrtales",NA,NA,"21048","auto","Magnoliopsida",NA,NA,NA
"1092","2021-03-04 15:45:06-03","IF","SPSF","11792","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla",NA,"M.J.Robim",NA,NA,NA,"M.J.Robim","1988","02","04","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,"529","América do Sul",NA,NA,"COLETA: Arbustiva. Flores roseas. &nf;Nome Popular - Vassourinha-do-campo.; GEOGRAFIA: Trilha do Rio Sapucaí. Campo queimado em Julho/1987.;","Magnoliophyta","Myrtales",NA,NA,"21048","auto","Magnoliopsida",NA,NA,NA
"1093","2014-10-09 13:58:24-03","UHH","HBG","508535","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","Mart. ?",NA,NA,NA,NA,"Sello, F.",NA,NA,NA,"Brazil",NA,NA,"Brasilia.",NA,NA,NA,NA,NA,NA,"HBG508535","HBG508535",NA,"South America",NA,NA,"ex Herb. Reg. Berolinense. <br>ex Herb. Dr. Waage Berlin, gesammelt ca. 1850 - 1910. NEOTROP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1094","2017-09-11 17:10:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","doryphylla","Microlicia doryphylla","Naudin",NA,NA,NA,NA,"Claussen, P",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1095","2017-09-11 17:10:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","doryphylla","Microlicia doryphylla","Naudin",NA,NA,NA,NA,"Claussen, P",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"397A","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1096","2017-09-11 17:10:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","doryphylla","Microlicia doryphylla","Naudin",NA,NA,NA,NA,"Langsdorff, GB",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2140","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1097","2017-09-11 17:10:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","doryphylla","Microlicia doryphylla","Naudin",NA,NA,NA,NA,"Claussen, P",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1098","2017-09-11 17:10:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","doryphylla","Microlicia doryphylla","Naudin",NA,NA,NA,NA,"Claussen, P",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1099","2017-09-11 17:10:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","doryphylla","Microlicia doryphylla","Naudin",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil","Minas Gerais",NA,"in mont. Itacolumi.",NA,NA,NA,NA,NA,NA,NA,NA,"404B","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1100","2017-09-11 17:10:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","doryphylla","Microlicia doryphylla","Naudin",NA,NA,NA,NA,"Langsdorff, GB",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2141","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101","2017-09-11 17:10:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","doryphylla","Microlicia doryphylla","Naudin",NA,NA,NA,NA,"Claussen, P",NA,NA,NA,"Brazil","Minas Gerais","Ouro Preto",NA,"-43.51","-20.29","-43.51","-20.29",NA,NA,NA,NA,"308","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1102","2017-09-11 17:10:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","doryphylla","Microlicia doryphylla","Naudin",NA,NA,NA,NA,"Claussen, P",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"372A","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1103","2017-09-11 17:10:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","doryphylla","Microlicia doryphylla","Naudin",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil","Minas Gerais",NA,"in collibus petrosis prope S.João et S.José.",NA,NA,NA,NA,NA,NA,NA,NA,"217","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104","2017-09-11 17:10:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","doryphylla","Microlicia doryphylla","Naudin",NA,NA,NA,NA,"Claussen, P",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"370A","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1105","2017-09-11 17:10:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","doryphylla","Microlicia doryphylla","Naudin",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil","Minas Gerais",NA,"in mont. Itacolumi.",NA,NA,NA,NA,NA,NA,NA,NA,"404part.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1106","2017-09-11 17:10:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","doryphylla","Microlicia doryphylla","Naudin",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil","Minas Gerais","Ouro Preto",NA,"-43.51","-20.29","-43.51","-20.29",NA,NA,NA,NA,"1886","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1107","2017-09-11 17:10:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","doryphylla","Microlicia doryphylla","Naudin",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil","Minas Gerais",NA,"ad Serra da Carassa",NA,NA,NA,NA,NA,NA,NA,NA,"1450","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1108","2017-09-11 17:10:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","doryphylla","Microlicia doryphylla cuneifolia","Cogn.",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil","Minas Gerais","Ouro Preto","in collibus apricis prope Ouro Preto.","-43.51","-20.29","-43.51","-20.29",NA,NA,NA,NA,"2691","Southern America",NA,NA,NA,NA,NA,"cuneifolia",NA,NA,NA,NA,NA,NA,NA
"1109","2017-09-11 17:10:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","doryphylla","Microlicia doryphylla ovata","Cogn.",NA,NA,NA,NA,"Sello, HL",NA,NA,NA,"Brazil","Minas Gerais",NA,"ad Serra da Lapa.",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,"ovata",NA,NA,NA,NA,NA,NA,NA
"1110","2017-09-11 17:10:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","doryphylla","Microlicia doryphylla ovata","Cogn.",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil","Minas Gerais",NA,"ad Serra da Lapa.",NA,NA,NA,NA,NA,NA,NA,NA,"1885","Southern America",NA,NA,NA,NA,NA,"ovata",NA,NA,NA,NA,NA,NA,NA
"1111","2017-09-11 17:10:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","doryphylla","Microlicia doryphylla cuneifolia","Cogn.",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil","Minas Gerais","Ouro Preto","in collibus apricis prope Ouro Preto.","-43.51","-20.29","-43.51","-20.29",NA,NA,NA,NA,"2691","Southern America",NA,NA,NA,NA,NA,"cuneifolia",NA,NA,NA,NA,NA,NA,NA
"1112","2017-09-11 17:10:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","doryphylla","Microlicia doryphylla ovata","Cogn.",NA,NA,NA,NA,"Sello, HL",NA,NA,NA,"Brazil","Minas Gerais",NA,"ad Serra da Lapa.",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,"ovata",NA,NA,NA,NA,NA,NA,NA
"1113","2017-09-11 17:10:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","doryphylla","Microlicia doryphylla ovata","Cogn.",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil","Minas Gerais",NA,"ad Serra da Lapa.",NA,NA,NA,NA,NA,NA,NA,NA,"1885","Southern America",NA,NA,NA,NA,NA,"ovata",NA,NA,NA,NA,NA,NA,NA
"1114","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","glabra","Microlicia glabra","DC.",NA,NA,NA,NA,"Sello, HL",NA,NA,NA,"Brazil",NA,NA,"Habitat in Brasilia, loco haud indicato.",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1115","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","glabra","Microlicia glabra","DC.",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1669","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1116","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"Sello, HL",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2280","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1117","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"Claussen, P",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"916","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1118","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"Lund, PW",NA,NA,NA,"Brazil","Minas Gerais",NA,"prope Caxoeira do Campo",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1119","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"Martius, CFP",NA,NA,NA,"Brazil","Minas Gerais","Mariana","Habitat in campis editioribus ad latera montium supra saxa arenaria locis subirriguis prope Ouro Preto, Villa do Principe etc.prov. Minas Geraes","-43.42","-20.38","-43.42","-20.38",NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1120","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"Langsdorff, GB",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2138","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1121","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"Claussen, P",NA,NA,NA,"Brazil","Minas Gerais","Ouro Preto",NA,"-43.51","-20.29","-43.51","-20.29",NA,NA,NA,NA,"12?","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1122","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"Sello, HL",NA,NA,NA,"Brazil","Minas Gerais","Barbacena","ad Serra Barbacena","-43.77","-21.23","-43.77","-21.23",NA,NA,NA,NA,"1774","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1123","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"Claussen, P",NA,NA,NA,"Brazil","Minas Gerais","Ouro Preto",NA,"-43.51","-20.29","-43.51","-20.29",NA,NA,NA,NA,"3","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil","Minas Gerais",NA,"in pascuis arenosis humidisuculis ad Serra Itacolumi.",NA,NA,NA,NA,NA,NA,NA,NA,"2690","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1125","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"Sello, HL",NA,NA,NA,"Brazil","Minas Gerais",NA,"ad Serra do Capivary",NA,NA,NA,NA,NA,NA,NA,NA,"1187","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1126","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"Langsdorff, GB",NA,NA,NA,"Brazil","Minas Gerais",NA,"ad Serra Carassa",NA,NA,NA,NA,NA,NA,NA,NA,"1887","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1127","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"Lhotsky, J",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1128","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.",NA,NA,NA,NA,"Claussen, P",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"641","Southern America",NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA
"1129","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.",NA,NA,NA,NA,"Guillemin, JBA",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"888bis","Southern America",NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA
"1130","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.",NA,NA,NA,NA,"Claussen, P",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21?","Southern America",NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA
"1131","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.",NA,NA,NA,NA,"Glaziou, AFM",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7626","Southern America",NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA
"1132","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.",NA,NA,NA,NA,"Glaziou, AFM",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in prov. Rio de Janeiro ad Campos da Bocaina",NA,NA,NA,NA,NA,NA,NA,NA,"8372","Southern America",NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA
"1133","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.",NA,NA,NA,NA,"Sello, HL",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2321","Southern America",NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA
"1134","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.",NA,NA,NA,NA,"Pohl, JBE",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"415","Southern America",NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA
"1135","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.",NA,NA,NA,NA,"Claussen, P",NA,NA,NA,"Brazil","Minas Gerais","Ouro Preto",NA,"-43.51","-20.29","-43.51","-20.29",NA,NA,NA,NA,"192","Southern America",NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA
"1136","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.",NA,NA,NA,NA,"Claussen, P",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"377A","Southern America",NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA
"1137","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14?","Southern America",NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA
"1138","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.",NA,NA,NA,NA,"Sello, HL",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2280","Southern America",NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA
"1139","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.",NA,NA,NA,NA,"Claussen, P",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"376A","Southern America",NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA
"1140","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.",NA,NA,NA,NA,"Regnell, AF",NA,NA,NA,"Brazil","Minas Gerais",NA,"prope Samambaia",NA,NA,NA,NA,NA,NA,NA,NA,"1729","Southern America",NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA
"1141","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.",NA,NA,NA,NA,"Claussen, P",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1021?","Southern America",NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA
"1142","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.",NA,NA,NA,NA,"Pohl, JBE",NA,NA,NA,"Brazil","Minas Gerais",NA,"in montosis siccis ad Ouro Preto et Alto do Morro Ouro Branco.",NA,NA,NA,NA,NA,NA,NA,NA,"4168","Southern America",NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA
"1143","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.",NA,NA,NA,NA,"Claussen, P",NA,NA,NA,"Brazil","Minas Gerais","Ouro Preto",NA,"-43.51","-20.29","-43.51","-20.29",NA,NA,NA,NA,"94","Southern America",NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA
"1144","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil","Minas Gerais","Ouro Preto",NA,"-43.51","-20.29","-43.51","-20.29",NA,NA,NA,NA,"1553","Southern America",NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA
"1145","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.",NA,NA,NA,NA,"Claussen, P",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"792","Southern America",NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA
"1146","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.",NA,NA,NA,NA,"Pohl, JBE",NA,NA,NA,"Brazil","Minas Gerais",NA,"in montosis siccis ad Ouro Preto et Alto do Morro Ouro Branco.",NA,NA,NA,NA,NA,NA,NA,NA,"3603","Southern America",NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA
