"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","infraspecificEpithet","scientificName","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","scientificNameAuthorship","yearIdentified","monthIdentified","dayIdentified","recordNumber","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","typeStatus","eventTime","fieldNumber","individualCount","relatedCatalogItem"
"479","2021-02-23 13:21:52-03","MN","R-TIPOS","9793","PreservedSpecimen","Plantae","Araliaceae","Didymopanax","angustissimus",NA,"Didymopanax angustissimus",NA,"Glaziou, A.F.M.","1873","10","23","Brasil","Rio de Janeiro",NA,"Serra da Estrela",NA,NA,NA,NA,NA,NA,"R000009793","R000009793_001","Marchal",NA,NA,NA,"6558",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Syntypus",NA,NA,NA,NA
"480","2021-02-23 13:21:52-03","MN","R-TIPOS","1561","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P.","Andrade, P.N.","1915","12",NA,"Brasil","São Paulo",NA,"Serra da Cantareira",NA,NA,NA,NA,NA,NA,"R000001561","R000001561_001","(Marchal) Frodin","2002",NA,NA,"51",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotypus de Didymopanax navarroi A. Samp.",NA,NA,NA,NA
"481","2021-02-23 13:21:52-03","MN","R-TIPOS","9801","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P.","Glaziou, A.F.M.","1887","06","05","Brasil","Rio de Janeiro","Petropolis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,"R000009801","R000009801_001","(Marchal) Frodin","2002",NA,NA,"17018",NA,NA,NA,NA,NA,NA,"36524","auto",NA,"Isotypus de Didymopanax falcatus Marchal",NA,NA,NA,NA
"482","2021-03-08 15:43:54-03","MN","R-TIPOS","9794","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P.","Glaziou, A.F.M.","1880","10","19","Brasil","Rio de Janeiro","Rio de Janeiro","Floresta da Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"R000009794","R000009794_001","(Marchal) Frodin","2002",NA,NA,"12031",NA,NA,NA,NA,NA,NA,"57442","auto",NA,"Isotypus de Didymopanax anomalum Taub.",NA,NA,NA,NA
"483","2020-08-20 14:54:34-03","UFSC","FLOR","52057","PreservedSpecimen","Plantae","Araliaceae","Didymopanax","angustissimus",NA,"Didymopanax angustissimus","Fiaschi, P.","Mello, A.S.","2013","10","22","Brasil","Santa Catarina","Itapoá","Estrada da onça.","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"FLOR0052057","FLOR0052057","Marchal","2020","01",NA,"731","árvore, 5m altura. Terra seca, arenoso. Habitat: Floresta Ombrófila Densa de terras baixas",NA,NA,NA,NA,"Apiales","18121","auto",NA,NA,NA,NA,NA,NA
"484","2020-08-20 14:54:34-03","UFSC","FLOR","29659","PreservedSpecimen","Plantae","Araliaceae","Didymopanax","angustissimus",NA,"Didymopanax angustissimus","Fiaschi, P.","Queiroz, M.H. de","1991","01","14","Brasil","Santa Catarina","Santo Amaro da Imperatriz",NA,"-48.7785987854004","-27.6881008148193",NA,NA,NA,NA,"FLOR0029659","FLOR0029659","Marchal","2020","01",NA,"372","arvoreta Habitat: divisor de águas",NA,NA,NA,NA,"Apiales","22435","auto",NA,NA,NA,NA,NA,NA
"485","2020-08-20 14:54:34-03","UFSC","FLOR","29656","PreservedSpecimen","Plantae","Araliaceae","Didymopanax","angustissimus",NA,"Didymopanax angustissimus","Fiaschi, P.","Queiroz, M.H. de","1991","09","10","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Hotel Plaza Caldas da Imperatriz.","-48.7785987854004","-27.6881008148193",NA,NA,"420","420","FLOR0029656","FLOR0029656","Marchal","2020","01",NA,"534","arvoreta, flor em botão, 6m altura",NA,NA,NA,NA,"Apiales","22435","auto",NA,NA,NA,NA,NA,NA
"486","2020-08-20 14:54:36-03","UFSC","FLOR","65235","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Baez, C.","Baez, C.; Lima, T.; Moraes, L.; Silva, F.","2016","10","07","Brasil","Rio de Janeiro","Teresópolis","Parque Estadual dos três Picos. Morro Branca de Neve.","-42.757222","-22.347222","42º45'26''W","22º20'50''S","1541","1541","FLOR0065235",NA,"(Marchal) Frodin",NA,NA,NA,"1167","Árvore. 7 m. Folhas discolores de face abaixal alva. Frutos verdes. Recebido de RB 666272",NA,NA,NA,NA,"Apiales",NA,NA,NA,NA,NA,NA,NA,NA
"487","2021-03-04 15:42:17-03","IF","SPSF","12034","PreservedSpecimen","Plantae","Araliaceae","Didymopanax","angustissimum",NA,"Didymopanax angustissimum",NA,"M.J.Robim","1988","03","15","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"590","COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Apiales","21048","auto","Magnoliopsida",NA,NA,NA,NA,NA
"488","2021-03-04 15:42:17-03","IF","SPSF","10179","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","P. Fiaschi","A.Custodio Filho","1983","10","26","Brasil","SP","Biritiba Mirim","Estação Biológica de Boracéia",NA,NA,NA,NA,NA,NA,NA,NA,"(Marchal) Frodin","2005","01","01","1742","COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Apiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"489","2021-03-04 15:42:17-03","IF","SPSF","11145","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","P. Fiaschi","M.Kuhlmann","1957","11","22","Brasil","SP","Biritiba Mirim","Estação Biológica de Boracéia",NA,NA,NA,NA,NA,NA,NA,NA,"(Marchal) Frodin","2005","01","01","4282","COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Apiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"490","2021-03-04 15:42:17-03","IF","SPSF","39139","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","G. A. D. C. Franco","F. M. Souza & R.C.Sousa & H.F.A.Pereira & J.M.Silva","2007","09","20","Brasil","SP","São Paulo","Parque Estadual do Jaraguá","-46.774444","-23.456111",NA,NA,"893","893",NA,NA,"(Marchal) Frodin","2007","10","29","923","COLETA: Árvore, 16m. Frutos verdes.; GEOGRAFIA: Trilha do Mauro.;","América do Sul",NA,NA,"Magnoliophyta","Apiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"491","2021-03-04 15:42:17-03","IF","SPSF","45388","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","G.A.D.C. Franco","N.M.Ivanauskas & E.Rocha & D.Souza & F.M.Souza & S.Alves","2011","08","30","Brasil","SP","Bananal","Estação Ecológica de Bananal","-44.376111","-22.802222",NA,NA,"1292","1292",NA,NA,"(Marchal) Frodin","2012","01","30","6358","COLETA: Árvore 4m altura; flores cor verde.;","América do Sul",NA,NA,"Magnoliophyta","Apiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"492","2021-03-04 15:42:17-03","IF","SPSF","46675","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"V.B.Zipparro","2008","07","24","Brasil","SP","Ubatuba","Parque Estadual da Ilha Anchieta (PEIA)","-45.058333","-23.541667",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin",NA,NA,NA,"2459","COLETA: Árvore com ca. de 12m de altura, presença de frutos imaturos de cor creme.; GEOGRAFIA: Trilha do Sul, floresta ombrófila densa aberta, ao lado da Parcela F.;","América do Sul",NA,NA,"Magnoliophyta","Apiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"493","2021-03-04 15:42:17-03","IF","SPSF","47229","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","F.A.R.D.P.Arzolla","C. de Moura & F.A.R.D.P.Arzolla & F.E.S.P.Vilela & D.Souza","2012","04","05","Brasil","SP","Guapiara",NA,"-48.581944","-24.304722",NA,NA,"900","900",NA,NA,"(Marchal) Frodin","2012","05","30","422","COLETA: Árvore com frutos.&nf;Nome popular: Mandioqueiro.; GEOGRAFIA: Floresta Ombrófila Densa Montana. Floresta madura.;","América do Sul",NA,NA,"Magnoliophyta","Apiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"494","2021-03-04 15:42:17-03","IF","SPSF","51251","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","M.L.Brotto","M.L.Brotto & E.D.Lozano","2016","02","29","Brasil","PR","Adrianópolis","Parque estadual das lauráceas","-48.991111","-24.657222",NA,NA,"1100","1100",NA,NA,"(Marchal) Frodin","2016","03","30","2256","COLETA: Árvore com 8m de altura; frutos imaturos.;","América do Sul",NA,NA,"Magnoliophyta","Apiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"495","2021-03-04 15:42:17-03","IF","SPSF","36397","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"O.S.Ribas","2005","10","27","Brasil","PR","Adrianópolis","fazenda Mato Limpo","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7103","COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta ombrofila densa&nf;;","América do Sul",NA,NA,"Magnoliophyta","Apiales","49901","auto","Magnoliopsida",NA,NA,NA,NA,NA
"496","2021-03-04 15:42:17-03","IF","SPSF","19654","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"G. Hatschbach & J.M.Silva","1993","03","19","Brasil","SC","Itapoa","rio Saí Mirim","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59087","COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Apiales","18121","auto","Magnoliopsida",NA,NA,NA,NA,NA
"497","2021-03-04 15:42:17-03","IF","SPSF","23829","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"S.Ferreira","1992","08","14","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"570","COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Apiales","55628","auto","Magnoliopsida",NA,NA,NA,NA,NA
"498","2021-03-04 15:42:17-03","IF","SPSF","27473","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"F.A.R.D.P.Arzolla","2000","12","07","Brasil","SP","Mairiporã","P.E.Cantareira, Região de Águas Claras","-46.5800018310547","-23.3099994659424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200","COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Apiales","15840","auto","Magnoliopsida",NA,NA,NA,NA,NA
"499","2021-03-04 15:42:17-03","IF","SPSF","27484","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"F.A.R.D.P.Arzolla","2000","12","07","Brasil","SP","Mairiporã","P.E.Cantareira, Região de Águas Claras","-46.5800018310547","-23.3099994659424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"201","COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Apiales","15840","auto","Magnoliopsida",NA,NA,NA,NA,NA
"500","2021-03-04 15:42:17-03","IF","SPSF","00561","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","P.Fiaschi","M.Koscinski",NA,NA,NA,"Brasil","SP","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: Nome popular mandioqueira.;","América do Sul",NA,NA,"Magnoliophyta","Apiales","53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"501","2021-03-04 15:42:17-03","IF","SPSF","01967","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"T.Moraes","1944","11","20","Brasil","SP","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Apiales","53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"502","2021-03-04 15:42:17-03","IF","SPSF","07158","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"A. Rodrigues","1968","07","01","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Apiales","53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"503","2021-03-04 15:42:17-03","IF","SPSF","33642","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"F. Chagas e Silva & E.M.Fancisco","1996","08","18","Brasil","PR","Sapopema",NA,"-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1947","COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Apiales","21990","auto","Magnoliopsida",NA,NA,NA,NA,NA
"504","2021-03-04 15:42:17-03","IF","SPSF","33250","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"F.A.R.D.P.Arzolla","2004","06","03","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"564","COLETA: XLS: SPSFAntigo; GEOGRAFIA: margens do rio Paraibuna&nf;;","América do Sul",NA,NA,"Magnoliophyta","Apiales","38855","auto","Magnoliopsida",NA,NA,NA,NA,NA
"505","2021-03-04 15:42:17-03","IF","SPSF","35811","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"N.M.Ivanauskas & F.M de Souza & R.T. Polisel & V. de S.Santos","2005","12","16","Brasil","SP","Embú",NA,"-46.8499984741211","-23.6399993896484",NA,NA,"814","814",NA,NA,NA,NA,NA,NA,"6139","COLETA: XLS: SPSFNovo; Árvore de 14 m. Frutos imaturos verdes.; GEOGRAFIA: UTM: X=307893 Y=7384295 ZONA=23K;","América do Sul",NA,NA,"Magnoliophyta","Apiales","6851","auto","Magnoliopsida",NA,NA,NA,NA,NA
"506","2021-03-04 15:42:17-03","IF","SPSF","25190","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"C.Kozera","1999","01","10","Brasil","SP","Iguape","E.Ecol.Chauás","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"805","COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta Ombrofila densa, restinga alta&nf;;","América do Sul",NA,NA,"Magnoliophyta","Apiales","55628","auto","Magnoliopsida",NA,NA,NA,NA,NA
"507","2021-03-04 15:42:17-03","IF","SPSF","23870","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"M.R.F.Melo","1994","11","21","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1038","COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de planicie&nf;;","América do Sul",NA,NA,"Magnoliophyta","Apiales","55628","auto","Magnoliopsida",NA,NA,NA,NA,NA
"508","2021-03-04 15:42:17-03","IF","SPSF","29378","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"F.M.Souza","2001","04","16","Brasil","SP","Itanhaém","Parque Estadual da Serra do Mar","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin",NA,NA,NA,"162","COLETA: XLS: SPSFAntigo; GEOGRAFIA: nucleo Curucutu, floresta ombrofila densa baixomontana&nf;;","América do Sul",NA,NA,"Magnoliophyta","Apiales","26998","auto","Magnoliopsida",NA,NA,NA,NA,NA
"509","2021-03-04 15:42:17-03","IF","SPSF","27450","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"F.A.R.D.P.Arzolla","2000","06","17","Brasil","SP","Mairiporã","P.E.Cantareira, Região de Águas Claras","-46.5800018310547","-23.3099994659424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"150","COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Apiales","15840","auto","Magnoliopsida",NA,NA,NA,NA,NA
"510","2021-03-04 15:42:17-03","IF","SPSF","34429","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","G. A. D. C. Franco","F. M. Souza & M. T. Z. Toniato & D.Souza","2005","02","23","Brasil","SP","Salesópolis","Parque Estadual da Serra do Mar","-45.8400001525879","-23.5300006866455",NA,NA,"1331","1331",NA,NA,NA,"2005","03","05","493","COLETA: XLS: SPSFNovo; GEOGRAFIA: Trilha da Torre (SABESP). Floresta Ombrófila Densa Montana.&nf;;","América do Sul",NA,NA,"Magnoliophyta","Apiales","18032","auto","Magnoliopsida",NA,NA,NA,NA,NA
"511","2021-03-04 15:42:17-03","IF","SPSF","00034","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","P.Fiaschi","M.Koscinski","1933","07","21","Brasil","SP","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"147","COLETA: Nome popular mandioqueira.;","América do Sul",NA,NA,"Magnoliophyta","Apiales","53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"512","2021-03-04 15:42:17-03","IF","SPSF","12594","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"J.A.Pastore","1988","11","23","Brasil","SP","São Paulo","serra da Cantareira, Pinheirinho","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"229","COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Apiales","53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"513","2021-03-04 15:42:17-03","IF","SPSF","03750","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"O.Moraes","1950","05","26","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: na mata&nf;;","América do Sul",NA,NA,"Magnoliophyta","Apiales","53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"514","2021-03-04 15:42:17-03","IF","SPSF","30001","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"A.Takahasi","1996","06","08","Brasil","SP","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"353","COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de transição restinga-encosta&nf;;","América do Sul",NA,NA,"Magnoliophyta","Apiales","34265","auto","Magnoliopsida",NA,NA,NA,NA,NA
"515","2017-09-11 17:07:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Didymopanax","angustissimus",NA,"Didymopanax angustissimus",NA,"Glaziou, AFM",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Serra d'Estrella",NA,NA,NA,NA,NA,NA,NA,NA,"Marchal",NA,NA,NA,"6558",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2017-09-11 17:07:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Didymopanax","angustissimus",NA,"Didymopanax angustissimus",NA,"Riedel, L",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Habitat in prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"Marchal",NA,NA,NA,"s.n.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2017-09-11 17:07:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Didymopanax","angustissimus",NA,"Didymopanax angustissimus",NA,"Glaziou, AFM",NA,NA,NA,"Brazil","Minas Gerais",NA,"in sylvis primaevis prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,"Marchal",NA,NA,NA,"6556",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2017-09-11 17:07:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Didymopanax","angustissimus",NA,"Didymopanax angustissimus",NA,"Langsdorff, GH (Baron)",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Habitat in prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"Marchal",NA,NA,NA,"739",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2017-09-11 17:07:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Didymopanax","angustissimus","conspicuum","Didymopanax angustissimus conspicuum",NA,"Pohl, JBE",NA,NA,NA,"Brazil",NA,NA,"loco haud indicato Brasiliae",NA,NA,NA,NA,NA,NA,NA,NA,"Marchal",NA,NA,NA,"s.n.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2017-09-11 17:07:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Didymopanax","angustissimus","conspicuum","Didymopanax angustissimus conspicuum",NA,"Lund, PW",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"Marchal",NA,NA,NA,"s.n.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2017-09-11 17:07:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Didymopanax","angustissimus","conspicuum","Didymopanax angustissimus conspicuum",NA,"Riedel, L",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"Marchal",NA,NA,NA,"1264","Floret Sept. - Oct.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2017-09-11 17:07:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Didymopanax","angustissimus","conspicuum","Didymopanax angustissimus conspicuum",NA,"Casaretto, G",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"Marchal",NA,NA,NA,"s.n.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2017-09-11 17:07:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Didymopanax","angustissimus","conspicuum","Didymopanax angustissimus conspicuum",NA,"Pohl, JBE",NA,NA,NA,"Brazil",NA,NA,"loco haud indicato Brasiliae",NA,NA,NA,NA,NA,NA,NA,NA,"Marchal",NA,NA,NA,"s.n.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2017-09-11 17:07:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Didymopanax","angustissimus","conspicuum","Didymopanax angustissimus conspicuum",NA,"Lund, PW",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"Marchal",NA,NA,NA,"s.n.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","2017-09-11 17:07:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Didymopanax","angustissimus","conspicuum","Didymopanax angustissimus conspicuum",NA,"Riedel, L",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"Marchal",NA,NA,NA,"1264","Floret Sept. - Oct.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2017-09-11 17:07:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Didymopanax","angustissimus","conspicuum","Didymopanax angustissimus conspicuum",NA,"Casaretto, G",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"Marchal",NA,NA,NA,"s.n.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2021-02-08 12:33:10-03","UFRGS","ICN","178923","S","Plantae","Araliaceae","Didymopanax","angustissimum",NA,"Didymopanax angustissimum","Mendaçolli, S","Thomaz, LD","1994","06","07","Brasil","ES","Santa Teresa","Estação Biológica de Santa Lúcia","-40.6002998352051","-19.9356002807617",NA,NA,"650","800",NA,NA,"E. March.",NA,NA,NA,"743","Doação MBML 7265; árvore 15 m, PAP 43 cm, caule interno creme, botões marrons; mata atlântica de encosta","América do Sul",NA,NA,"Dicotyledon",NA,"23813","auto",NA,NA,NA,NA,NA,NA
"528","2021-02-08 12:33:10-03","UFRGS","ICN","179222","S","Plantae","Araliaceae","Didymopanax","angustissimum",NA,"Didymopanax angustissimum","Mendaçolli, S","Thomaz, LD","1993","09","17","Brasil","ES","Santa Teresa","Estação Biológica de Santa Lúcia","-40.6002998352051","-19.9356002807617",NA,NA,"650","800",NA,NA,"E. March.",NA,NA,NA,"1308","Doação MBML 7266; altura 23 m, PAP 116 cm, caule interno creme com nervuras brancas, frutos verde/vinosos; mata atlântica de encosta","América do Sul",NA,NA,"Dicotyledon",NA,"23813","auto",NA,NA,NA,NA,NA,NA
"529","2020-08-26 10:47:38-03","MCN-FZBRS","HAS","53841","PreservedSpecimen","Plantae","Araliaceae","Didymopanax","angustissimus",NA,"Didymopanax angustissimus","Hatschbach, G.","Silva, J.M.","1986","08",NA,"Brasil","Paraná","Morretes","Véu da Noiva","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"HAS0053841",NA,"Marchal","1986","10",NA,"160","Árvore 8m, frutos imaturos. Mata pluvial",NA,NA,NA,"Magnoliophyta",NA,"30514","auto",NA,NA,NA,NA,NA,NA
