"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","locality","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","dayIdentified","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber","infraspecificEpithet"
"92","2015-09-04 20:44:00-03","MNHN","RECOLNAT_MNHN_P","P00553628","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","(DC.) O.Berg",NA,"Herb. Richard",NA,NA,NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00553628' target='other'> <mi>dwc_moreinfo</mi></a>","P00553628","P00553628_01","Lucas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2015-09-04 20:44:00-03","MNHN","RECOLNAT_MNHN_P","P00553629","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","(DC.) O.Berg",NA,"Herb. Richard",NA,NA,NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00553629' target='other'> <mi>dwc_moreinfo</mi></a>","P00553629","P00553629_01","Lucas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2015-09-04 22:54:16-03","MNHN","RECOLNAT_MNHN_P","P00553630","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","(DC.) O.Berg",NA,"Vauthier",NA,NA,NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00553630' target='other'> <mi>dwc_moreinfo</mi></a>","P00553630","P00553630_01","Lucas","Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"389",NA,NA,NA,NA
"95","2015-09-17 11:23:47-03","MNHN","RECOLNAT_MNHN_P","P00553631","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","(DC.) O.Berg",NA,"Glaziou, A.",NA,"1884","6",NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00553631' target='other'> <mi>dwc_moreinfo</mi></a>","P00553631","P00553631_01",NA,"d'Ouro Preto à Congonha (Minas)","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14539",NA,NA,NA,NA
"96","2015-09-04 20:44:00-03","MNHN","RECOLNAT_MNHN_P","P00553633","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","(DC.) O.Berg",NA,"Glaziou, A.",NA,"1895","2",NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00553633' target='other'> <mi>dwc_moreinfo</mi></a>","P00553633","P00553633_01",NA,"Entre Formoza et Itiquira (Goyaz)","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21201",NA,NA,NA,NA
"97","2015-09-04 20:44:00-03","MNHN","RECOLNAT_MNHN_P","P00553634","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","(DC.) O.Berg",NA,"Glaziou, A.",NA,"1895","2",NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00553634' target='other'> <mi>dwc_moreinfo</mi></a>","P00553634","P00553634_01",NA,"Entre Formoza et Itiquira (Goyaz)","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21201",NA,NA,NA,NA
"98","2015-09-04 20:44:00-03","MNHN","RECOLNAT_MNHN_P","P00553635","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","(DC.) O.Berg",NA,"Glaziou, A.",NA,"1895","2",NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00553635' target='other'> <mi>dwc_moreinfo</mi></a>","P00553635","P00553635_01",NA,"Entre Rajadinha et Paranana (Goyaz)","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21150",NA,NA,NA,NA
"99","2015-09-04 20:44:50-03","MNHN","RECOLNAT_MNHN_P","P00553636","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","(DC.) O.Berg",NA,"Glaziou, A.",NA,"1895","2",NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00553636' target='other'> <mi>dwc_moreinfo</mi></a>","P00553636","P00553636_01",NA,"Entre Rajadinha et Paranana (Goyaz)","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21150",NA,NA,NA,NA
"100","2015-10-13 14:16:08-03","MNHN","RECOLNAT_MNHN_P","P00553637","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","(DC.) O.Berg",NA,"Claussen",NA,"1841",NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00553637' target='other'> <mi>dwc_moreinfo</mi></a>","P00553637","P00553637_01",NA,"Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90",NA,NA,NA,NA
"101","2015-09-04 22:54:16-03","MNHN","RECOLNAT_MNHN_P","P00553639","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","(DC.) O.Berg",NA,"Vauthier",NA,"1833",NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00553639' target='other'> <mi>dwc_moreinfo</mi></a>","P00553639","P00553639_01",NA,"Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"390",NA,NA,NA,NA
"102","2015-09-04 20:44:50-03","MNHN","RECOLNAT_MNHN_P","P00553640","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","(DC.) O.Berg",NA,"Williams, L.O.|Assis, V.",NA,"1945","10",NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00553640' target='other'> <mi>dwc_moreinfo</mi></a>","P00553640","P00553640_01","Lughadha","Acaba Mundo, Serra da Curral, Minas Geraes","3",NA,NA,NA,"1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7599",NA,NA,NA,NA
"103","2015-09-04 20:44:51-03","MNHN","RECOLNAT_MNHN_P","P00553641","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","(DC.) O.Berg",NA,"Claussen",NA,"1838",NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00553641' target='other'> <mi>dwc_moreinfo</mi></a>","P00553641","P00553641_01","Lughadha","Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"725",NA,NA,NA,NA
"104","2015-09-17 11:23:38-03","MNHN","RECOLNAT_MNHN_P","P00553642","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","(DC.) O.Berg",NA,"Claussen",NA,"1838",NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00553642' target='other'> <mi>dwc_moreinfo</mi></a>","P00553642","P00553642_01","Lughadha","Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"725",NA,NA,NA,NA
"105","2015-09-04 20:44:51-03","MNHN","RECOLNAT_MNHN_P","P00553643","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","(DC.) O.Berg",NA,"Weddell, H.A.",NA,"1844",NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00553643' target='other'> <mi>dwc_moreinfo</mi></a>","P00553643","P00553643_01","Lughadha","Entre Goyas et Cujaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2956",NA,NA,NA,NA
"106","2015-09-04 22:54:16-03","MNHN","RECOLNAT_MNHN_P","P00553644","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","(DC.) O.Berg",NA,"Weddell, H.A.",NA,"1844",NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00553644' target='other'> <mi>dwc_moreinfo</mi></a>","P00553644","P00553644_01","Lughadha","Entre Goyas et Cujaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2956",NA,NA,NA,NA
"107","2015-09-04 20:44:51-03","MNHN","RECOLNAT_MNHN_P","P00553645","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","(DC.) O.Berg",NA,"Claussen",NA,"1838",NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00553645' target='other'> <mi>dwc_moreinfo</mi></a>","P00553645","P00553645_01","Lughadha","Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726",NA,NA,NA,NA
"108","2015-09-04 20:44:51-03","MNHN","RECOLNAT_MNHN_P","P00553646","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","(DC.) O.Berg",NA,"Claussen",NA,"1838",NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00553646' target='other'> <mi>dwc_moreinfo</mi></a>","P00553646","P00553646_01","Lughadha","Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726",NA,NA,NA,NA
"109","2015-09-04 20:43:59-03","MNHN","RECOLNAT_MNHN_P","P00553647","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","(DC.) O.Berg",NA,"Claussen",NA,"1838",NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00553647' target='other'> <mi>dwc_moreinfo</mi></a>","P00553647","P00553647_01","Lughadha","Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726",NA,NA,NA,NA
"110","2015-09-05 02:55:17-03","MNHN","RECOLNAT_MNHN_P","P05122777","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","(DC.) O.Berg",NA,"Claussen",NA,NA,NA,NA,"Brasil","Minas Gerais","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05122777' target='other'> <mi>dwc_moreinfo</mi></a>","P05122777","P05122777_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"726",NA,NA,NA,NA
"111","2015-09-04 20:46:24-03","MNHN","RECOLNAT_MNHN_P","P05261595","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","(DC.) O.Berg",NA,"Claussen",NA,NA,NA,NA,"Brasil","Minas Gerais","hb",". s.d. Donné par M. Claussen. M. Weddell. 1844 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05261595' target='other'> <mi>dwc_moreinfo</mi></a>","P05261595","P05261595_01","Rosa","Brésil. Minas Geraes. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2015-09-04 21:56:16-03","MNHN","RECOLNAT_MNHN_P","P05291376","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","(DC.) O.Berg",NA,"Weddell, H.A.",NA,"1844","11",NA,"Brasil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291376' target='other'> <mi>dwc_moreinfo</mi></a>","P05291376","P05291376_01","Lima","entre Goiás e Cuiabá.","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2915",NA,NA,NA,NA
"113","2016-03-09 18:11:22-03","MNHN","RECOLNAT_MNHN_P","P05291383","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","(DC.) O.Berg",NA,"Weddell, H.A.",NA,"1844","11",NA,"Brasil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291383' target='other'> <mi>dwc_moreinfo</mi></a>","P05291383","P05291383_01","Lima","Entre Goyas et Cujaba.","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2915",NA,NA,NA,NA
"114","2020-10-01 14:24:17-03","JBB","HEPH","33104","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Chacon, RG; Oliveira, JAS","1564","2017","09","Southern America","Brasil","Goiás",NA,NA,NA,NA,"Rosa, PO","Parque Nacional da Chapada dos Veadeiros, Trilha para Corredeiras","26","Alto Paraíso de Goiás","-47.8325","-14.161667","890","890",NA,NA,"2017","11","-47.8325","-14.161667",NA,NA,NA,NA,NA,NA,NA
"115","2020-10-01 14:24:17-03","JBB","HEPH","33106","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Chacon, RG; Oliveira, JAS","1566","2017","09","Southern America","Brasil","Goiás",NA,NA,NA,NA,"Rosa, PO","Parque Nacional da Chapada dos Veadeiros, Trilha para Corredeiras","26","Alto Paraíso de Goiás","-47.8325","-14.161667","890","890",NA,NA,"2018","11","-47.8325","-14.161667",NA,NA,NA,NA,NA,NA,NA
"116","2020-10-01 14:24:17-03","JBB","HEPH","34780","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Faria, JEQ; Paz, JRL; Silva, WP","8750","2018","08","Southern America","Brasil","Goiás",NA,NA,NA,NA,"Faria, JEQ","Margem da BR-070 sentido Águas Lindas de Goiás/Cocalzinho de Goiás, chegando ao povoado de Edilândia","05","Cocalzinho de Goiás","-48.519444","-15.776111","1025","1025",NA,NA,"2018","08","-48.519444","-15.776111",NA,NA,NA,NA,NA,NA,NA
"117","2020-12-11 11:39:36-03","UFMG","BHCB","191177","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Quaresma, AS; Meyer, PB","968","2018","05","Southern America","Brasil","Minas Gerais",NA,"Campo sujo","BHCB191177",NA,NA,NA,"24","Rio Acima","-44.745833","-20.119722",NA,NA,NA,NA,"2018","06","-44.745833","-20.119722",NA,"10",NA,NA,NA,NA,NA
"118","2020-12-11 11:39:35-03","UFMG","BHCB","107499","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Mendes, MS; et al.","s.n.","2007","02","Southern America","Brasil","Minas Gerais",NA,"Habito: arbustivo",NA,NA,NA,"Região da Gerdal, Próximo a BR 040, Mina Várzea do Lopes","02","Itabiriro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-12-11 11:39:35-03","UFMG","BHCB","144327","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Camargos, JC; Nunes, GFS; Silva, MS; Castro, EDP; Ferreira","161","2010","05","Southern America","Brasil","Minas Gerais",NA,NA,"BHCB013633","BHCB013633",NA,"Serra da Moeda, Cerrado.","02","Moeda","-43.970556","-20.284444","100","1200",NA,NA,"2010",NA,"-43.970556","-20.284444",NA,NA,NA,NA,NA,NA,NA
"120","2020-12-11 11:39:35-03","UFMG","BHCB","171486","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Faria, JEQ; Fagg, CW; Proença, CEB","566","2009","07","Southern America","Brasil","Bahia",NA,"Arbusto ca. de 2m de altura, botões florais jovens, solo arenoso relevo plano.","BHCB016085",NA,NA,"BR - 349, Margem da BR 349, Próximo à Correntina, Ponto 230. Campos Gerais.","05","Correntina","-44.743611","-13.430556",NA,NA,NA,NA,"2009","12","-44.743611","-13.430556",NA,NA,NA,NA,NA,NA,NA
"121","2020-12-11 11:39:35-03","UFMG","BHCB","171807","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Faria, JEQ; Villarroel, D; Chaves, D","1043","2011","02","Southern America","Brasil","Goiás",NA,"Arbusto ca. 0,7m de altura, flores brancas com odor adocicado.; Cerrado rupestre.","BHCB016439",NA,NA,NA,"13","Parque Estadual dos Pirineus-",NA,NA,NA,NA,NA,NA,"2011","02",NA,NA,NA,"13",NA,NA,NA,NA,NA
"122","2020-12-11 11:39:35-03","UFMG","BHCB","171817","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Faria, JEQ; Cota, MRC; Amorim, PRF","1459","2011","07","Southern America","Brasil","Goiás",NA,"Arbusto bem ramificado, frutos imaturos avermelhados","BHCB016479",NA,NA,"Margem da BR-040, ca. 5km ao sul de Cristalina. Cerrado rupestre","30","Cristalina","-47.575278","-16.786667","1141","1141",NA,NA,"2011","07","-47.575278","-16.786667",NA,NA,NA,NA,NA,NA,NA
"123","2020-12-11 11:39:36-03","UFMG","BHCB","5091","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Leitão Filho, HF; et al.","s.n.","1977","09","Southern America","Brasil","São Paulo",NA,"Cerrado;arbusto;flores brancas;frutos leves vinosos;",NA,NA,NA,"Res.Est.de São Simão","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-12-11 11:39:36-03","UFMG","BHCB","96061","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Mello-Silva, R de; et al.","2341","2003","12","Southern America","Brasil","Goiás",NA,"Arvoreta 1-1,5m alt. Súber fendido longitudinalmente, cinéreo. Folhas discolores, verde-claro-incana",NA,NA,NA,"Alto da serra","07","Serra de Natividade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-12-11 11:39:36-03","UFMG","BHCB","188961","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Brina, AE","s.n.","2016","05","Southern America","Brasil","Minas Gerais",NA,NA,"BHCB188961",NA,NA,"Propriedade Mineração Usiminas, Área do traçado da Linha de Transmissão","10","Itatiaiuçu","-44.740369","-20.277539",NA,NA,NA,NA,NA,NA,"-44.740369","-20.277539",NA,NA,NA,NA,NA,NA,NA
"126","2020-12-11 11:39:36-03","UFMG","BHCB","96392","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Vieira, S; Araujo, AO de; Romão, GO","320","2003","01","Southern America","Brasil","Minas Gerais",NA,"Planta e 30-40cm.","BHCB013635","BHCB013635",NA,"Serra da Moeda, Rodovia Moda para BR-040, 3km antes da BR. Cerrado alterado com afloramento, próximo a um curso d'água. Margem da rodovia. Solo pedregoso.","11","Moeda","-43.957222","-20.286389","117","117",NA,NA,"2003",NA,"-43.957222","-20.286389",NA,NA,NA,NA,NA,NA,NA
"127","2020-12-11 11:39:35-03","UFMG","BHCB","185056","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Rezende, SG; Justo, AG","5716","2015","04","Southern America","Brasil","Minas Gerais",NA,"Arbusto; Campo Sujo","BHCB185056",NA,NA,"Rio do Peixe","10","Rio Acima","-43.883889","-20.095278","1185","1270",NA,NA,"2018","08","-43.883889","-20.095278",NA,"02",NA,NA,NA,NA,NA
"128","2020-12-11 11:39:35-03","UFMG","BHCB","178107","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Barros, AM","2544","2015","03","Southern America","Brasil","Minas Gerais",NA,"Aprox. 60 cm; flores brancas; inflorescência apical.; Arbustivo. Cerrado","BHCB030584","BHCB030584 BHCB030584_v1 BHCB030584_v2",NA,NA,"12","Caeté","-20.046667","-43.706944","1230","1230",NA,NA,"2015","05","-20.046667","-43.706944",NA,"06",NA,NA,NA,NA,NA
"129","2020-12-11 11:39:36-03","UFMG","BHCB","96381","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Vieira, S; et al.","315","2003","01","Southern America","Brasil","Minas Gerais",NA,"Subarbusto, 0,70-1m; frutos imaturos rosados a vináceos.",NA,NA,NA,"Serra da Moeda.","11","Moeda","-44.0527992248535","-20.3330993652344",NA,NA,"14750","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-12-11 11:39:35-03","UFMG","BHCB","10306","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Andrade, IR","190","1987","08","Southern America","Brasil","Minas Gerais",NA,"Estames e corola brancos.","BHCB013634","BHCB013634",NA,"Serra da Moeda, Campo rupestre, vegetação de canga.","04","Moeda","-44.0527992248535","-20.3330993652344",NA,NA,"14750","auto","1988","06",NA,NA,NA,"28",NA,NA,NA,NA,NA
"131","2021-02-11 17:20:43-03","UFPR","UPCB","94501","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","cf. vestita","Myrcia cf. vestita","DC.",NA,"Cavalcanti, T.B.","611","1990","08",NA,"Brasil","Distrito Federal",NA,"Cerrado, solo pedregoso. Subarbusto, flor branca","UPCB0042445","UPCB0042445","Lima, D.F.","Fercal, APA da Cafuringa a 38Km do Cenargen","09","Sobradinho",NA,NA,NA,NA,NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-02-11 17:20:46-03","UFPR","UPCB","81083","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Lima, D.F.","505","2014","09",NA,"Brasil","Goiás",NA,"Arbusto 0,6m. Flores alvas; frutos imaturos verdes e maduros amarelados..","UPCB0023754","UPCB0023754","Lima, D.F.","BR-070, estrada para o P. E. Serra dos Pirineus. Cerrado.","12","Pirenópolis","-49.004","-15.783",NA,NA,NA,NA,"2015","02","-49.004","-15.783",NA,NA,NA,NA,NA,NA,NA
"133","2021-02-11 17:20:46-03","UFPR","UPCB","92642","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Rosa, P.O.","1276","2008","11",NA,"Brasil","Goiás",NA,"Cerrado sensu strictu-não queimado. Arbusto, ca. De 1,6m. Frutos verdes a vermelhos.","UPCB0037078","UPCB0037078","Lima, D.F.","PESCAN- Parque Estadual da Serra de Caldas Novas. Margem direita da estrada, próximo ao platô","12","Caldas Novas","-48.667222","-17.776667","903","903",NA,NA,"2016","03","-48.667222","-17.776667",NA,NA,NA,NA,NA,NA,NA
"134","2021-02-11 17:20:46-03","UFPR","UPCB","79105","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Lima, D.F. | Faria, J.E.Q.","292","2011","05",NA,"Brasil","Goiás",NA,"Árbusto 0,5 m. Flores brancas, perfumadas. Flores passadas castanhas. Abundante no local..","UPCB0023748","UPCB0023748","Lima, D.F.","Estrada do P.E. dos Pirineus, subindo a serra a partir de Pirenópolis.","26","Pirenópolis","-48.9592018127441","-15.852499961853",NA,NA,"40887","auto","2011","05",NA,NA,NA,"26",NA,NA,NA,NA,NA
"135","2016-01-27 16:21:00-02","MO","MOBOT","3203310","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Keiichi Mizoguchi","Mizoguchi 2683","1986","10","South America","Brazil","Mato Grosso",NA,NA,NA,NA,"B.S. Amorim","Fazenda de Paraiso.","8","Água Boa","-52.1585998535156","-14.0500001907349",NA,NA,"108287","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"136","2016-01-27 16:19:00-02","MO","MOBOT","3208151","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Louis O. Williams|Vicente Assis","Williams 7193","1945","6","South America","Brazil","Minas Gerais",NA,NA,NA,NA,"B.S. Amorim","In Campo, Pico de Belo Horizonte.","6","Nova Lima","-43.8466987609863","-19.9855995178223","1300.00000000",NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"137","2016-01-27 16:23:00-02","MO","MOBOT","3203597","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"George Eiten|Liene T. Eiten","Eiten 9575","1969","11","South America","Brazil","Mato Grosso",NA,NA,NA,NA,"B.S. Amorim","230 km along new road nNe of Village of Xavantina. 30 km due S of Royal Society Royal Geographic. Society Base Camp, . 6.0 S of  Córrego dos Porcos. In secondary shrubbery at roadside of a low-tree & scrub woodland cerrado.","26","Barra do Garças","-51.75","-12.85","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"138","2016-01-27 16:22:00-02","MO","MOBOT","3203873","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"George Eiten|Liene T. Eiten","Eiten 9747","1969","12","South America","Brazil","Mato Grosso",NA,NA,NA,NA,"B.S. Amorim","255 km along new road NNE of Village of Xavantina. (7.2 km SW of Royal Society Royal Geographic Society Base Camp is at. By Sabino's House. In stand 6. east of main road.Tree & Scrub woodland cerrado.Burnt last dry season.","6","Barra do Garças","-51.75","-12.85","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"139","2009-07-17 14:12:00-03","MO","MOBOT","3190026","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 11730","1966","1","South America","Brazil","Goiás",NA,NA,NA,NA,"D. Legrand","Serra Dourada. Campo and cerrado, sandstone summit of Serra Dourada, ca. 20 km. S.E. of Goiás Velho.","18",NA,NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
