"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","phylum","order","continentOcean","preparationType","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount","sex","typeStatus"
"96","2021-02-11 17:19:29-03","UFPR","UPCB","22699","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindley","Amorim, A.M.","1999","01","01","Cervi, A.C.","2607","1989","02","24","Brasil","Santa Catarina","Porto Belo","Ponta de Enseada","-48.5531005859375","-27.1578006744385",NA,NA,"Flores amarelas, decumbente sobre rochas, folhas verdes na parte adaxial e prateadas na parte abaxial. Abundante, beira mar..",NA,NA,NA,NA,NA,NA,NA,NA,"13032","auto",NA,NA,NA,NA,NA,NA,NA
"97","2019-02-19 04:30:00-03","MO","MOBOT","2868683","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.",NA,NA,NA,NA,"C.F.P. Martius","Martius 535","1817",NA,NA,"Brazil",NA,NA,"Harbor Florae.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"98","2020-03-02 04:36:00-03","MO","MOBOT","100363098","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.",NA,NA,NA,NA,"W. D. Stevens|Isabel Basualdo|O. M. Montiel J.|Christopher Davidson|Sharon R. Christoph","Stevens 31236","2011","3","20","Paraguay","Concepción",NA,"Estancia Garay Cuê, road down steep sandstone bluff; remnants of tall forest","-57.3355555","-22.5808334",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"305.00000000",NA,NA,NA,NA,NA,NA,"1414","1",NA,NA
"99","2011-12-22 05:01:00-02","MO","MOBOT","1004222","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.",NA,NA,NA,NA,"Teodoro Rojas","Rojas 5627","1931","2",NA,"Paraguay","Alto Paraguay",NA,"Puerto Casado (Puerto La Victoria).","-57.91666","-22.33333",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"100","2008-05-27 22:02:00-03","MO","MOBOT","133993","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.","C. Anderson (MICH)",NA,NA,NA,"Ramón A. Palacios","Palacios 1949","1990","2","23","Paraguay","Concepción",NA,"Puerto Fonciere, 10 km al norte, sobre río Paraguay.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","2",NA,NA
"101","2019-06-25 10:11:00-03","MO","MOBOT","1477528","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.","W.R. Anderson (MICH)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 54643","2000","5","13","Paraguay","Concepción",NA,"Estancia San Luis. Cerrado forest.","-57.4966666","-22.4169445",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,"1209","4",NA,NA
"102","2019-06-25 10:12:00-03","MO","MOBOT","1580298","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.","W.R. Anderson (MICH)",NA,NA,NA,"Elsa M. Zardini|A. Acosta","Zardini 56294","2001","2","28","Paraguay","Amambay",NA,"Around Cerro Corá. Cerrado forest.","-56.0666667","-22.6291667",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1230","4",NA,NA
"103","2008-05-27 22:02:00-03","MO","MOBOT","1709501","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.","W.R. Anderson (MICH)",NA,NA,NA,"Elsa M. Zardini|M. Vera","Zardini 57372","2001","11","4","Paraguay","Concepción",NA,"Vallemi: Cerro Pucú. Forest on marbres and limestones.","-57.95333","-22.14138",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,"1242","4",NA,NA
"104","2014-03-26 13:37:00-03","MO","MOBOT","1870039","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.","W.D. Stevens",NA,NA,NA,"Nélida Soria","Soria Rey 7692","1997","1","11","Paraguay","Amambay",NA,"Cerro Sarambi.Entrada cerca del cementerio, cruce Bella Vista. Campo bajo a orillas de curso de agua.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"105","2009-07-09 17:05:00-03","MO","MOBOT","2456266","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.",NA,NA,NA,NA,"Gert G. Hatschbach","Hatschbach 37839",NA,NA,NA,"Brazil","Paraná",NA,"Mun. Adrianópolis, Col. 7 Barras",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2009-12-23 06:59:00-02","MO","MOBOT","2515515","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.",NA,NA,NA,NA,"Karl Fiebrig","Fiebrig 4530",NA,NA,NA,"Paraguay","Concepción",NA,"zwischen Rio Apa und Rio Aquidabán",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2008-05-27 22:02:00-03","MO","MOBOT","2868614","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.","Christiane Anderson",NA,NA,NA,"Nélida Soria","Soria Rey 6534","1994",NA,NA,"Paraguay","San Pedro",NA,"Estancia Alegria. En bosque degradado.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2014-08-23 05:35:00-03","MO","MOBOT","2868728","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.","W.R. Anderson",NA,NA,NA,"Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","Irwin 23213","1969","2","13","Brazil","Minas Gerais",NA,"Serra do Espinhaco. Wooded Valley slopes, ca. 5 km N.E. of Francisco Sá, road to Salinas.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2012-05-02 08:28:00-03","MO","MOBOT","2868795","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.","Christiane Anderson",NA,NA,NA,"F. Javier Fernández Casas|J. Molero","Fernández Casas 6184","1982","2","1","Paraguay","Amambay",NA,"20 km al norte del cruce de Bellavista y Pedro Juan Caballero. Al borde de la pista, .",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"110","2008-05-27 22:02:00-03","MO","MOBOT","2868829","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.","Christiane Anderson",NA,NA,NA,"Nélida Soria","Soria Rey 4479","1991",NA,NA,"Paraguay","Amambay",NA,"Estancia Santa Teresa. Potrero con cultivo de pasto colonial. En el campo.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2011-02-25 15:20:00-03","MO","MOBOT","2868969","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.","Christiane Anderson",NA,NA,NA,"F. Javier Fernández Casas|J. Molero","Fernández Casas 6119","1982","2","9","Paraguay","Amambay",NA,"Cerca del Parque Nacional Cerro Corá, junto a Gas Ory. Bosque ralo.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"112","2009-08-25 17:40:00-03","MO","MOBOT","2869062","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.","Christiane Anderson",NA,NA,NA,"Luciano Bernardi","Bernardi 20452","1980",NA,NA,"Paraguay","Alto Paraguay",NA,"Collina Yate, circa 80 km ad meridiem Fuerte Olimpo.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-06-25 10:05:00-03","MO","MOBOT","796107","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.","C. Anderson (MICH)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 39793","1994","6","30","Paraguay","Concepción",NA,"Arroyo Tagatiyá-Guazú. Gallery forest on limestones.","-57.4394444","-22.7572222",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"914","4",NA,NA
"114","2019-06-25 10:02:00-03","MO","MOBOT","813227","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.","C. Anderson (MICH)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 38764","1994","3","15","Paraguay","Concepción",NA,"Arroyo Tagatiyá-Guazu. Gallery forest on limestones.","-57.4166667","-22.7833333",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"889","5",NA,NA
"115","2019-07-09 12:11:00-03","MO","MOBOT","813257","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.","C. Anderson (MICH)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 38791","1994","3","15","Paraguay","Concepción",NA,"Arroyo Tagatiyá-Guazu. Gallery forest on limestones.","-57.4166667","-22.7833333",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"889","5",NA,NA
"116","2019-07-09 12:02:00-03","MO","MOBOT","813437","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.","C. Anderson (MICH)",NA,NA,NA,"Elsa M. Zardini|Tulio Tillería","Zardini 38888","1994","3","16","Paraguay","Concepción",NA,"Arroyo Tagatiyá-Mí. Gallery forest on limestones.","-57.5333333","-22.6166667",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"893","5",NA,NA
"117","2011-06-09 17:35:00-03","MO","MOBOT","813444","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.","C. Anderson (MICH)",NA,NA,NA,"Elsa M. Zardini|Tulio Tillería","Zardini 38895","1994","3","16","Paraguay","Concepción",NA,"Arroyo Tagatiyá-Mí. Gallery forest on limestones.","-57.53333","-22.61666",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"893","5",NA,NA
"118","2008-05-27 22:02:00-03","MO","MOBOT","969726","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.","C. Anderson (MICH)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 41291","1994","10","13","Paraguay","Concepción",NA,"Estancia Bello Horizonte. Arroyo Tagatiyá-Guazú. Gallery forest on limestone.","-57.4375","-22.76111",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"965","5",NA,NA
"119","2021-02-04 10:29:10-03","UFRPE","HST","5211","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.","M.C.H.Mamede","1998",NA,NA,"L.P.Félix","s.n.","1996","01","15","Brasil","Bahia","Anajé","estrada para Brumado","-41.1356010437012","-14.6121997833252",NA,NA,"Arbusto; caule escandente.","HST005211",NA,NA,NA,NA,NA,NA,NA,"54364","auto",NA,NA,NA,NA,NA,NA,NA
"120","2021-02-09 10:13:25-03","UENF","HUENF","2056","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindley",NA,NA,NA,NA,"Lez, G.M.",NA,"2005","03","11","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Funil","-41.204167","-21.554722","41º12'15''W","21º33'17''S","sp 66","HUENF00002058",NA,NA,NA,NA,NA,"31","31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2019-08-02 10:21:34-03","CPATSA","HTSA","4957","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.","Mamede, M.C.H.","2004","09",NA,"Ribeiro, T.; Bautista, H.P.; Jesus, N.G. & Tourinho, R.","124","2001","04","05","Brasil","Bahia","Miguel Calmon","entre a Fazenda Pé de Serra e, o riacho do Caldeirão.","-40.928889","-11.6875","-40.928889","-11.6875","Arbusto com ramos prostrados até 1 m. Folhas semi-cartáceas. Inflorescência com botões ferrugíneos; cálice verde-ferrugíneo, pétalas amarelas com unha e bordos fimbriados, anteras brancacentas.; Arbórea semi-caducifolia.",NA,NA,NA,NA,NA,NA,"820","820",NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-09-12 05:00:02-03","US","US","1055678","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.",NA,NA,NA,NA,"P. K. Dusén","180","1902","1","11","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"US01876844",NA,"Polygalales","South America - Neotropics",NA,"US01876844_01 US01876844_02",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"123","2020-09-12 05:00:02-03","US","US","2839331","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.",NA,NA,NA,NA,"G. Hatschbach","37839","1975","12","15","Brazil","Adrianópolis",NA,"Col. 7 Barras",NA,NA,NA,NA,NA,"US01876839",NA,"Polygalales","South America - Neotropics",NA,"US01876839_01 US01876839_02",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"124","2020-09-12 05:00:02-03","US","US","1778510","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.",NA,NA,NA,NA,"A. C. Brade","11364","1932","2","21","Brazil","Niterói",NA,"Nitheroy Jurujuba",NA,NA,NA,NA,NA,"US01876843",NA,"Polygalales","South America - Neotropics",NA,"US01876843_01 US01876843_02",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"125","2020-09-12 05:00:02-03","US","US","2271913","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.",NA,NA,NA,NA,"R. Reitz & D. Klein","6561","1958","3","6","Brazil","Vidal Ramos",NA,"Sabiá",NA,NA,NA,NA,NA,"US01876841",NA,"Polygalales","South America - Neotropics",NA,"US01876841_01 US01876841_02","400",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"126","2020-09-12 05:00:02-03","US","US","2504007","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.",NA,NA,NA,NA,"R. P. Belém & J. M. Mendes","202","1965","1","22","Brazil","Jequié",NA,"Transição para Catinga",NA,NA,NA,NA,NA,"US01876840",NA,"Polygalales","South America - Neotropics",NA,"US01876840_01 US01876840_02",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"127","2020-09-12 05:00:02-03","US","US","2173848","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.",NA,NA,NA,NA,"L. Smith","6542","1952","4","11","Brazil","Rio de Janeiro",NA,"Praia de Grumari, próximo à Guaratiba",NA,NA,NA,NA,NA,"US01876842",NA,"Polygalales","South America - Neotropics",NA,"US01876842_01 US01876842_02",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"128","2020-09-12 05:00:02-03","US","US","938697","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.",NA,NA,NA,NA,"E. H. Ule","1007","1889","1",NA,"Brazil","Tubarão",NA,NA,NA,NA,NA,NA,NA,"US01876845",NA,"Polygalales","South America - Neotropics",NA,"US01876845_01 US01876845_02",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"129","2021-03-15 18:28:38-03","USP","SPF","180813","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.","Carvalho, PD","2005","06",NA,"Cardoso, D","48","2004","04","10","Brasil","Bahia","Tucano","Povoado Bisamum, ca. 23 km de Tucano. Caatinga arbóreo-arbustiva. Solo arenoso e pedregoso.","-38.979722","-10.895278","-38.979722","-10.895278","Liana. folhas papiráceas, pubescentes e concolores verdes. Frutos imaturos verdes.","SPF00180813",NA,NA,NA,NA,"SPF00180813","236","236",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-11-13 11:24:42-03","USP","SPF","229685","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.","Mamede, MCH","2010",NA,NA,"Kuehn, E","1143","1942","05","04","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"SPF00229685",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-03-15 18:28:38-03","USP","SPF","150787","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.","Barroso, GM",NA,NA,NA,"Roth, L","1808","1956","05","06","Brasil","Minas Gerais","Belo Horizonte","Marzargão","-43.937801361084","-19.9207992553711",NA,NA,"Arbusto do cerrado e capoeira.","SPF00150787",NA,NA,NA,NA,"SPF00150787",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"132","2021-03-15 18:28:38-03","USP","SPF","132492","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.","Anderson, CE","1995",NA,NA,"Hatschbach, G","61456","1994","12","07","Brasil","Paraná","Cerro Azul","Cabeceiras do Ribeirão do Tigre. Orla da mata.","-49.261100769043","-24.823600769043",NA,NA,"Trepadeira lenhosa, flor amarela. Orla da mata.","SPF00132492",NA,NA,NA,NA,"SPF00132492",NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA
"133","2021-03-15 18:28:38-03","USP","SPF","198765","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.","Lima, HC",NA,NA,NA,"Lima, HC","5154","1995","06","28","Brasil","Rio de Janeiro","Cabo Frio","Estrada velha para Búzios. Campo dos Cavalhos, ramal para a lixeira.","-42.0186004638672","-22.8794002532959",NA,NA,"Trepadeira com ramos roliços e folhas cinéreos na face dorsal; flores com cálice verde-cinéreos e corola amarela. Frequente.","SPF00198765",NA,NA,NA,NA,"SPF00198765",NA,NA,"40069","auto",NA,NA,NA,NA,NA,NA,NA
"134","2019-10-07 09:32:12-03","UEFS","HUEFS","53995","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindley","M.C.H.Mamede","2004","09",NA,"Nunes, T.S.","558","2001","06","18","Brasil","Bahia","Senhor do Bonfim","Estrada entre Senhor do Bonfim e Campo Formoso.","-40.166944","-10.308889","40W10'1''","10S18'32''","Caatinga, em beira de estrada.","HUEFS0053995","Angiospermae","Malpighiales",NA,NA,"HUEFS0053995","627","627",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"135","2019-10-07 09:32:14-03","UEFS","HUEFS","94740","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindley","P.D.Carvalho","2005","06",NA,"Cardoso, D.","505","2005","04","21","Brasil","Bahia","Tucano","Povoado Bizamum. Serra Grande.","-38.037222","-10.855","38W2'14''","10S51'18''","Caatinga arbóreo-arbustiva densa com palmeiras no topo da serra. Solo argiloso a ligeiramente pedregoso.","HUEFS0094740","Angiospermae","Malpighiales",NA,NA,"HUEFS0094740","452","452",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"136","2019-10-07 09:32:14-03","UEFS","HUEFS","172153","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindley",NA,NA,NA,NA,"Melo, E.","9445","2011","03","13","Brasil","Bahia","Curaçá","Área da entrada da Gruta.","-39.52","-9.314722","39W31'12''","9S18'53''","Caatinga.","HUEFS0172153","Angiospermae","Malpighiales",NA,NA,"HUEFS0172153","640","640",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"137","2019-10-07 09:32:14-03","UEFS","HUEFS","178519","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindley",NA,NA,NA,NA,"Carneiro, J.S.","209","2004","06","27","Brasil","Paraná","Londrina","Fazenda Figueira-Paiquerê.","-50.975556","-23.540833","50W58'32''","23S32'27''",NA,"HUEFS0178519","Angiospermae","Malpighiales",NA,NA,"HUEFS0178519",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"138","2019-10-07 09:32:12-03","UEFS","HUEFS","43699","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindley","C.Anderson","2005","09",NA,"Queiroz, L.P.de","5952","2000","02","13","Brasil","Bahia","Santa Maria da Vitória","ca. 7,7 km S de Santa Maria da Vitória na estrada para Lagoinha. Extremidade setentrional da Serra do Ramalho.","-44.171111","-13.45","44W10'16''","13S27'0''","Caatinga arbórea com dossel de ca. 10 m alt. e afloramentos calcáreos.","HUEFS0043699","Angiospermae","Malpighiales",NA,NA,"HUEFS0043699",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"139","2019-10-07 09:32:12-03","UEFS","HUEFS","39015","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindley","C.Anderson","2005","09",NA,"Melo, E.","2785","1999","08","11","Brasil","Bahia","Piritiba","Fazenda Missões ca. 12 km do entroncamento para Piritiba Na entrada para Miguel Calmon.","-40.599444","-11.599444","40W35'58''","11S35'58''","Orla da mata antropizada.","HUEFS0039015","Angiospermae","Malpighiales",NA,NA,"HUEFS0039015","625","625",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"140","2019-10-07 09:32:14-03","UEFS","HUEFS","82447","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindley","P.D.Carvalho","2005","06",NA,"Cardoso, D.","48","2004","04","10","Brasil","Bahia","Tucano","Povoado Bisamum, ca. 23 km de Tucano.","-38.979722","-10.895278","38W58'47''","10S53'43''","Caatinga arbóreo-arbustiva. Solo arenoso e pedregoso.","HUEFS0082447","Angiospermae","Malpighiales",NA,NA,"HUEFS0082447","236","236",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"141","2021-03-04 11:17:23-03","UEFS","HUEFS","170637","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindley",NA,NA,NA,NA,"Melo, E.","8960","2010","12","22","Brasil","Bahia","Itatim","Inselbergue Morro das Tocas.","-39.6981010437012","-12.7118997573853",NA,NA,"Mata de base.","HUEFS0170637","Angiospermae","Malpighiales",NA,NA,NA,NA,NA,"24374","auto","Rosanae",NA,NA,NA,NA,NA,NA
"142","2019-10-07 09:32:14-03","UEFS","HUEFS","227281","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindley",NA,NA,NA,NA,"Almeida, R.F.","687","2014","12","10","Brasil","Minas Gerais","Jequitinhonha","REBIO Mata Escura","-41.0032997131348","-16.4339008331299",NA,NA,NA,"HUEFS0227281","Angiospermae","Malpighiales",NA,NA,NA,NA,NA,"48921","auto","Rosanae",NA,NA,NA,NA,NA,NA
"143","2019-10-07 09:32:14-03","UEFS","HUEFS","206271","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindley",NA,NA,NA,NA,"Medri, C.","778","1999","04","10","Brasil","Paraná","Sapopema","Salto das Orquídeas. Beira do rio.","-50.5802993774414","-23.9108009338379",NA,NA,NA,"HUEFS0206271","Angiospermae","Malpighiales",NA,NA,"HUEFS0206271",NA,NA,"21990","auto","Rosanae",NA,NA,NA,NA,NA,NA
"144","2015-02-27 17:35:58-03","F","FMNH-SEEDPLANTS","V0224780F","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0224780F","Spermatophyta",NA,"South America",NA,"V0224780F_01",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"145","2015-03-13 18:47:37-03","F","FMNH-SEEDPLANTS","V0224781F","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0224781F","Spermatophyta",NA,"South America",NA,"V0224781F_01",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"146","2015-03-07 09:28:09-03","F","FMNH-SEEDPLANTS","V0224782F","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0224782F","Spermatophyta",NA,"South America",NA,"V0224782F_01",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"147","2015-03-13 18:48:55-03","F","FMNH-SEEDPLANTS","V0224791F","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0224791F","Spermatophyta",NA,"South America",NA,"V0224791F_01",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"148","2019-06-11 13:44:13-03","F","FMNH-SEEDPLANTS","V0392874F","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys",NA,"RRC ID Flag",NA,NA,NA,"H. S. Irwin","23213","1969","2","13","Brazil","Minas Gerais",NA,NA,"-44","-18",NA,NA,NA,"V0392874F","Spermatophyta",NA,"South America",NA,"V0392874F_01 V0392874F_02",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"23213",NA,NA,NA
