"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount"
"381","2019-08-15 09:04:17-03","UESC","UESC","20187","S","Plantae","Angiospermae","Florideophycidae","Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Guedes, M.L.","Davi, A.A.",NA,"2013","08","15",NA,"Brasil","Bahia","Camaçari",NA,"-38.3241996765137","-12.6975002288818",NA,"Árvore de ca. 7m de altura.","UESC0020187",NA,NA,NA,"2013","08",NA,"37124","auto",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"382","2019-08-15 09:03:22-03","UESC","UESC","7599","S","Plantae","Angiospermae","Florideophycidae","Burseraceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"L.A.Mattos Silva","4658","2002","07","17",NA,"Brasil","Bahia","Una",NA,"-39.0752983093262","-15.2932996749878",NA,"Bioma Mata Atlântica/Restinga.; Árvore, 6m de altura.","UESC0007599",NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"383","2019-08-15 09:04:17-03","UESC","UESC","7597","S","Plantae","Angiospermae","Florideophycidae","Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"L.A.Mattos Silva","4656","2002","07","17",NA,"Brasil","Bahia","Una",NA,"-39.0752983093262","-15.2932996749878",NA,"Bioma Mata Atlântica/Restinga.; Árvore, 6m de altura.; Frequente.","UESC0007597",NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"384","2019-08-15 09:04:17-03","UESC","UESC","2386","S","Plantae","Angiospermae","Florideophycidae","Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,NA,"2946","1993","11","17",NA,"Brasil","Bahia","Una","Comandatuba","-39.0752983093262","-15.2932996749878",NA,"Restinga. Solo arenoso.; árvore, 5 m x 15 cm.","UESC0002386",NA,"10","10",NA,NA,NA,"36070","auto",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"385","2019-08-15 09:04:17-03","UESC","UESC","5610","S","Plantae","Angiospermae","Florideophycidae","Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"L.A.Mattos Silva","4198","2000","10","05",NA,"Brasil","Bahia","Mucuri",NA,"-39.509444","-18.021389",NA,"Restinga. Solo arenoso.; Árvore, 7 m de altura x 25 cm de diâmetro.","UESC0005610",NA,NA,NA,NA,NA,NA,NA,NA,"39W30'34''","18S1'17''","Dicotyledoneae",NA,NA,NA,NA
"386","2019-08-15 09:04:17-03","UESC","UESC","9577","S","Plantae","Angiospermae","Florideophycidae","Sapindaceae","Cupania","emarginata","Cupania emarginata","Camb.",NA,NA,"4797","2003","09","07",NA,"Brasil","Bahia","Una","Comandatuba","-39.0752983093262","-15.2932996749878",NA,"Árvore, cerca de 16m de altura e 0,3 m de DAP.; Comum no local.","UESC0009577",NA,"5","5",NA,NA,NA,"36070","auto",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"387","2015-09-04 19:42:44-03","MNHN","RECOLNAT_MNHN_P","P00481829","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Glaziou, A.",NA,"1891","4","3",NA,"Brésil",NA,NA,"Rio de Janeiro, Tirapitinga",NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00481829' target='other'> <mi>dwc_moreinfo</mi></a>","P00481829",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18167",NA,NA
"388","2015-09-04 19:42:44-03","MNHN","RECOLNAT_MNHN_P","P00481831","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Nadeaud, J.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Copa Cabana",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00481831' target='other'> <mi>dwc_moreinfo</mi></a>","P00481831",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2015-09-04 19:45:04-03","MNHN","RECOLNAT_MNHN_P","P06671069","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Weddell, H.A.",NA,"1843","1","1",NA,"Brasil",NA,NA,"Brésil, environs de Rio-Janeiro.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06671069' target='other'> <mi>dwc_moreinfo</mi></a>","P06671069","P06671069_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"524",NA,NA
"390","2015-09-04 19:45:04-03","MNHN","RECOLNAT_MNHN_P","P06671070","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Weddell, H.A.",NA,"1843","1","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06671070' target='other'> <mi>dwc_moreinfo</mi></a>","P06671070","P06671070_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"106",NA,NA
"391","2015-09-04 19:45:04-03","MNHN","RECOLNAT_MNHN_P","P06671068","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Nadeaud",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06671068' target='other'> <mi>dwc_moreinfo</mi></a>","P06671068","P06671068_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2005-11-16 16:50:03-02","MNHN","RECOLNAT_MNHN_P","P00481830","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Glaziou, A.",NA,"1891","4","3",NA,"Brésil",NA,NA,"Rio de Janeiro, Tirapitinga",NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00481830' target='other'> <mi>dwc_moreinfo</mi></a>","P00481830","P00481830_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18167",NA,NA
"393","2005-11-16 16:50:03-02","MNHN","RECOLNAT_MNHN_P","P00481832","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Nadeaud, J.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Copa Cabana",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00481832' target='other'> <mi>dwc_moreinfo</mi></a>","P00481832","P00481832_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2005-11-16 16:50:03-02","MNHN","RECOLNAT_MNHN_P","P00481833","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Nadeaud, J.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Lagao da Freitos",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00481833' target='other'> <mi>dwc_moreinfo</mi></a>","P00481833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2005-11-16 16:50:03-02","MNHN","RECOLNAT_MNHN_P","P00481834","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Nadeaud, J.",NA,"1862",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00481834' target='other'> <mi>dwc_moreinfo</mi></a>","P00481834",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2016-01-22 15:13:59-02","MNHN","RECOLNAT_MNHN_P","P00481835","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"s.c.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Ste Crois de Copa Canbana, province de rio de Janeiro",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00481835' target='other'> <mi>dwc_moreinfo</mi></a>","P00481835",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2005-11-16 17:01:11-02","MNHN","RECOLNAT_MNHN_P","P00481836","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"s.c.",NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00481836' target='other'> <mi>dwc_moreinfo</mi></a>","P00481836",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2015-10-12 05:38:34-03","MNHN","RECOLNAT_MNHN_P","P02297397","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,NA,"S. Salvador de campos dos Goyatacazes (Rio de Janeiro)",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02297397' target='other'> <mi>dwc_moreinfo</mi></a>","P02297397","P02297397_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"type",NA
"399","2017-03-29 11:30:27-03","MNHN","RECOLNAT_MNHN_P","P02297398","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,NA,"S. Salvador de campos dos Goyatacazes (Rio de Janeiro)",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02297398' target='other'> <mi>dwc_moreinfo</mi></a>","P02297398","P02297398_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"type",NA
"400","2015-10-16 07:24:22-03","MNHN","RECOLNAT_MNHN_P","P02297399","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,NA,"S. Salvador de campos dos Goyatacazes (Rio de Janeiro)",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02297399' target='other'> <mi>dwc_moreinfo</mi></a>","P02297399","P02297399_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"type",NA
"401","2015-09-05 07:13:26-03","MNHN","RECOLNAT_MNHN_P","P04857317","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Vauthier",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04857317' target='other'> <mi>dwc_moreinfo</mi></a>","P04857317","P04857317_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2015-09-04 19:45:04-03","MNHN","RECOLNAT_MNHN_P","P06671064","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Vauthier",NA,"1836","1","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06671064' target='other'> <mi>dwc_moreinfo</mi></a>","P06671064","P06671064_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"118",NA,NA
"403","2015-09-04 19:45:04-03","MNHN","RECOLNAT_MNHN_P","P06671067","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Weddell, H.A.",NA,"1843","1","1",NA,"Brasil",NA,NA,"Brésil; environs de Rio-Janeiro.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06671067' target='other'> <mi>dwc_moreinfo</mi></a>","P06671067","P06671067_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"106",NA,NA
"404","2015-09-04 19:45:04-03","MNHN","RECOLNAT_MNHN_P","P06671071","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Vauthier",NA,"1836","1","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06671071' target='other'> <mi>dwc_moreinfo</mi></a>","P06671071","P06671071_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"118",NA,NA
"405","2015-09-04 19:45:04-03","MNHN","RECOLNAT_MNHN_P","P06671072","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Vauthier",NA,"1843","1","1",NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06671072' target='other'> <mi>dwc_moreinfo</mi></a>","P06671072","P06671072_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"118",NA,NA
"406","2015-09-04 19:45:04-03","MNHN","RECOLNAT_MNHN_P","P06671073","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Claussen",NA,"1841","1","1",NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06671073' target='other'> <mi>dwc_moreinfo</mi></a>","P06671073","P06671073_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1988",NA,NA
"407","2015-09-04 19:45:04-03","MNHN","RECOLNAT_MNHN_P","P06671074","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Glaziou, A.",NA,"1874","5","7",NA,"Brasil","Rio de Janeiro",NA,"Villa Nova.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06671074' target='other'> <mi>dwc_moreinfo</mi></a>","P06671074","P06671074_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7547",NA,NA
"408","2015-09-04 19:45:04-03","MNHN","RECOLNAT_MNHN_P","P06671078","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Claussen",NA,"1842","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06671078' target='other'> <mi>dwc_moreinfo</mi></a>","P06671078","P06671078_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41",NA,NA
"409","2015-09-04 19:45:04-03","MNHN","RECOLNAT_MNHN_P","P06671080","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Claussen",NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06671080' target='other'> <mi>dwc_moreinfo</mi></a>","P06671080","P06671080_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41",NA,NA
"410","2015-09-05 07:02:05-03","MNHN","RECOLNAT_MNHN_P","P04766054","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Souza, A.|et, al.",NA,"1987","5","13",NA,"Brasil","Rio de Janeiro","Maricá",NA,"-42.8185997009277","-22.9193992614746","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04766054' target='other'> <mi>dwc_moreinfo</mi></a>","P04766054","P04766054_01",NA,NA,NA,NA,NA,"20726","auto",NA,NA,NA,NA,"1628",NA,NA
"411","2015-09-04 19:45:04-03","MNHN","RECOLNAT_MNHN_P","P06671077","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Glaziou, A.",NA,"1889","4","15",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Alto Macahé.","-42.5311012268066","-22.2819004058838","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06671077' target='other'> <mi>dwc_moreinfo</mi></a>","P06671077","P06671077_01",NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,"17496",NA,NA
"412","2015-09-04 19:45:04-03","MNHN","RECOLNAT_MNHN_P","P06671075","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Glaziou, A.",NA,"1868","3","31",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Brésil (Rio Jan.) Gávea.","-43.2075004577637","-22.9027996063232","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06671075' target='other'> <mi>dwc_moreinfo</mi></a>","P06671075","P06671075_01",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,"2516",NA,NA
"413","2015-09-04 19:45:04-03","MNHN","RECOLNAT_MNHN_P","P06671065","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Schwacke",NA,"1894","10","21",NA,"Brasil","Minas Gerais","Ouro Preto","Serra das Camarinhas.","-43.5080986022949","-20.2875003814697","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06671065' target='other'> <mi>dwc_moreinfo</mi></a>","P06671065","P06671065_01",NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,"11050",NA,NA
"414","2020-10-01 14:25:00-03","JBB","HEPH","7514","S","Plantae","Dicotyledon","Sapindales","Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Oliveira, AS de","Occhioni, EM","520","1986","05","16","Southern America","Brasil",NA,NA,"Estrada entre a Praia da Base e a Praia Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2020-10-01 14:25:00-03","JBB","HEPH","7526","S","Plantae","Dicotyledon","Sapindales","Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Bove, CP","Occhioni, EM; Bove, CP; Barros, AAM de","558","1986","10","16","Southern America","Brasil","São Paulo","São Paulo","Praia Grande balneário Florida","-46.6300010681152","-23.5400009155273",NA,"Cordiforme, sementes pretas com arilo branco. Arvoreta ramificada desde a base. moita c/ Bromeliaceae, Malpigh. e Cactaceae",NA,NA,NA,NA,"1986","11",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"416","2020-12-11 11:41:20-03","UFMG","BHCB","177022","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L","323","2015","05","12","Southern America","Brasil","Minas Gerais","Mariana","RPPN Horto Alegria","-43.436667","-20.153611",NA,"Arvoreta; ca. 3,5m alt; frutos imaturos verdes.; Borda de Capão com Afloramento Rochoso Quartzitico",NA,NA,NA,NA,"2015","06","01",NA,NA,"-43.436667","-20.153611",NA,NA,NA,NA,NA
"417","2020-12-11 11:41:20-03","UFMG","BHCB","177668","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L","530","2015","06","25","Southern America","Brasil","Minas Gerais","Mariana","RPPN Horto Alegria","-43.436667","-20.153611",NA,"Arvoreta; ca. 4,0m alt; frutos imaturos verdes.; Campo Rupestre Quartzítico",NA,NA,NA,NA,"2015","11",NA,NA,NA,"-43.436667","-20.153611",NA,NA,NA,NA,NA
"418","2020-12-11 11:41:20-03","UFMG","BHCB","195436","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Giorni, VT","s.n.","2011","09","11","Southern America","Brasil","Minas Gerais","Santa Bárbara","Mineração Anglogold Ashanti, Cava João Burro","-43.497222","-20.001111",NA,"Arbóreo; Floresta Estacional semidecidual.","BHCB195436",NA,"899","899","2011","12","10",NA,NA,"-43.497222","-20.001111",NA,NA,NA,NA,NA
"419","2020-12-11 11:41:20-03","UFMG","BHCB","72874","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Barreto, HLM","13008",NA,NA,NA,"Southern America","Brasil","Rio de Janeiro","Niterói",NA,"-43.1035995483398","-22.88330078125",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14785","auto",NA,NA,NA,NA,NA,NA,NA
"420","2020-12-11 11:41:20-03","UFMG","BHCB","17765","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Costa, LVC","272","1989","05","12","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA
"421","2020-12-11 11:41:20-03","UFMG","BHCB","6534","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Andrade, PM de; et al.","114","1984","03","21","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga.","-42.1391983032227","-19.7896995544434",NA,"Mata atlântica;arbóreo;c/ flores verde claras;",NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA
"422","2020-12-11 11:41:20-03","UFMG","BHCB","6535","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Andrade, PM de; et al.","340","1984","09","22","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Matão.","-42.1391983032227","-19.7896995544434",NA,"Mata Atlântica;arbóreo-7m;fruto c/ 1 semente;",NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA
"423","2020-12-11 11:41:20-03","UFMG","BHCB","1631","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Andrade, PM de; et al.","340","1984","09","22","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Matão.","-42.1391983032227","-19.7896995544434",NA,"Mata Atlântica;arbóreo-7m;fruto c/ 1 semente;",NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA
"424","2020-12-11 11:41:20-03","UFMG","BHCB","4633","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Andrade, PM de","s.n.","1983","01","12","Southern America","Brasil","Minas Gerais","Nova Lima","Morro do Chapéu","-43.8466987609863","-19.9855995178223",NA,"Campo;arbusto;tamanho da inflorescência ñ confere c/ descrição;",NA,NA,NA,NA,NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA
"425","2020-12-11 11:41:20-03","UFMG","BHCB","29528","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA
"426","2020-12-11 11:41:20-03","UFMG","BHCB","29528","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA
"427","2020-12-11 11:41:20-03","UFMG","BHCB","28300","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Marliéria","Parque Florestal Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA
"428","2020-12-11 11:41:20-03","UFMG","BHCB","28300","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Marliéria","Parque Florestal Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA
"429","2020-12-11 11:41:20-03","UFMG","BHCB","21684","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Lombardi, JA","378","1993","07","18","Southern America","Brasil","Minas Gerais","Marliéria","Parque Florestal Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA
"430","2020-12-11 11:41:20-03","UFMG","BHCB","21684","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Lombardi, JA","378","1993","07","18","Southern America","Brasil","Minas Gerais","Marliéria","Parque Florestal Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA
"431","2020-12-11 11:41:20-03","UFMG","BHCB","122105","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Rezende, SG; Mendes, MS; Pena, FSR; Neves, GS","2287","2007","10","09","Southern America","Brasil","Minas Gerais","Santa Bárbara","Região Sumidouro","-43.4152984619141","-19.959400177002",NA,"Floresta Estacional Semidecidual, arbóreo.","BHCB002402",NA,"777","777",NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA
"432","2020-03-11 09:01:39-03","URCA","HCDAL","9942","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Amorim, B.S.","Frazão, A.A.; et al.","HCDAL9942","1997","06","04",NA,"Brasil","Pernambuco","Bonito","Reserva Ecológica","-35.7285995483398","-8.47027969360352",NA,"Árvore ca. 5 m de altura; ramos verde-amarronzados; folhas subcoriáceas; frutos imaturos verdes.; Mata.",NA,NA,NA,NA,"2011","12",NA,"20932","auto",NA,NA,NA,NA,NA,NA,NA
