"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","monthIdentified","dayIdentified","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","recordNumber","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","eventTime","fieldNumber","individualCount"
"144","2021-02-11 17:20:39-03","UFPR","UPCB","77247","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D.Legrand","Mazine, F.F.","2003","Mazine, F.F. | Capelo, F.A. | Lucas, E. | Silva, J.M.","2003","11","07","Brasil","Paraná","Quatro Barras","-48.859444","-25.228333","-48.859444","-25.228333",NA,NA,"09",NA,"Trilha para o Pico do Paraná. 973m.",NA,NA,"Árvore ca. 10m, flores brancas, frutos verdes. Amostras coletadas para análise macromolecular, fotos..",NA,NA,"994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-02-11 17:20:39-03","UFPR","UPCB","19312","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","Legrand","Sobral, M.","1987","Hatschbach, G.","1987","04","24","Brasil","Paraná","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"01","01","Cab. Rib. do Tigre","600","600","Árvore, 10m, tronco vermelho, liso, flor alva, odorífera. Mata puvial..",NA,NA,"51225",NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA
"146","2018-06-22 05:25:00-03","MO","MOBOT","2482768","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D. Legrand",NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","1958","1","28","Brazil","Santa Catarina",NA,"-49.36666","-27.38333",NA,NA,NA,NA,NA,NA,"Vidal Ramos. Sabiá","750.00000000",NA,NA,NA,NA,"Reitz 6332","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2008-05-27 22:02:00-03","MO","MOBOT","3187070","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D. Legrand","D. Legrand",NA,"Gert G. Hatschbach","1968",NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Serra Virgem Maria ( mun. Campina Grande do SUl parana.",NA,NA,NA,NA,NA,"Hatschbach 20281","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2008-05-27 22:02:00-03","MO","MOBOT","3192110","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D. Legrand","M. Sobral",NA,"Gert G. Hatschbach","1987",NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cab. Rib. Do Tigre (mun. Cerro Azul) Parana.","600.00000000",NA,NA,NA,NA,"Hatschbach 51225","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2008-05-27 22:02:00-03","MO","MOBOT","308279","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring","F. F. Mazine, May",NA,"Alwyn H. Gentry|Dias, A. Cecilio|G.A. Franco","1987","9","4","Brazil","São Paulo",NA,"-46.93333","-24.25",NA,NA,NA,NA,NA,NA,"Carlos Botelho State Park, Riberão Branco, Km 55, ca. 23 km S of Park Headquarters. Transect 9","560.00000000",NA,NA,NA,NA,"Gentry 59000","South America",NA,NA,NA,NA,NA,NA,NA,"87-207","3"
"150","2008-05-27 22:02:00-03","MO","MOBOT","308324","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring","F. F. Mazine, May",NA,"Alwyn H. Gentry|Dias, A. Cecilio|G.A. Franco","1987","9","4","Brazil","São Paulo",NA,"-46.93333","-24.25",NA,NA,NA,NA,NA,NA,"Carlos Botelho State Park, Riberão Branco, Km 55, ca. 23 km S of Park Headquarters. Transect 10","560.00000000",NA,NA,NA,NA,"Gentry 59021","South America",NA,NA,NA,NA,NA,NA,NA,"87-208","3"
"151","2020-11-10 04:40:00-03","MO","MOBOT","3190009","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring","J.E.Q.Faria (UB)",NA,"Pedro L. R. de Moraes","2000",NA,NA,"Brazil",NA,NA,"-47.9927777","-24.0555556",NA,NA,NA,NA,NA,NA,"Parque Estadual Carlos Botelho. Sao Miaguel Arcanjo. Trilha do Acude.",NA,NA,NA,NA,NA,"Moraes 2213","South America",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"152","2015-06-26 11:00:00-03","MO","MOBOT","3190110","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring","J.E.Q.Faria (UB)",NA,"PESSOA|S.V.A. Pessoa","1988",NA,NA,"Brazil","Rio de Janeiro",NA,"-42.05","-22",NA,NA,NA,NA,NA,NA,"Nova Friburgo, Reserva, Reserva Biologo, Reserva Ecologica Municipal d eMacae de Cima, Nascente do Rio Das Flores.","1103.00000000",NA,NA,NA,NA,"PESSOA 396","South America",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"153","2020-08-31 09:07:34-03","INPA","INPA","152667","S","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D.Legrand","Sobral, MEG","1987","Hatschbach, GG","1987","04","24","Brasil","Paraná","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,"INPA0152667","INPA0152667 INPA0152667_e",NA,NA,"Cab. Rib. do Tigre.","600","600",NA,"Dicotyledon Com-Clade","Myrtales","51225","Southern America",NA,NA,"32006","auto",NA,NA,NA,NA,NA
"154","2021-03-04 11:05:53-03","UFRB","HURB","14385","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring",NA,NA,"Victor Jr., V.","2013","01","18","Brasil","Bahia","Ibirapitanga","-39.3736000061035","-14.1641998291016",NA,NA,"HURB000014385",NA,NA,NA,"Serra do Papuã; APA do Pratigi",NA,NA,NA,NA,NA,"290",NA,NA,NA,"33549","auto",NA,NA,NA,NA,NA
"155","2021-02-25 10:13:06-03","CVRD","CVRD","6783","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring","Augusto Giaretta et al.","2016","Folli, D.A.","2001","03","16","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"CVRD006783","CVRD006783","07","30","Trilha do Pequi Vinagreiro",NA,NA,"<ll>dwc_commonname:</ll> Batinga pêra","Magnoliophyta","Myrtales","3846","América do Sul",NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA
"156","2021-03-01 11:49:28-03","UFPE","UFP","64579","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","Legrand. D.","Costa, IR","2008","Lima, LWV; Araújo, FS","1999","11","03","Brasil","Ceará","Crato","-39.4094009399414","-7.23416996002197",NA,NA,"UFP064579",NA,"06",NA,NA,NA,NA,"Arbusto, 1m de altura. Fruto amarelo.; Floresta ombrófila.",NA,NA,"1790",NA,NA,NA,"30071","auto",NA,NA,NA,NA,NA
"157","2021-03-01 11:49:28-03","UFPE","UFP","64773","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","Legrand. D.","Costa, IR","2008","Lima, LWV; Araújo, FS","1999","10","06","Brasil","Ceará","Crato","-39.4094009399414","-7.23416996002197",NA,NA,"UFP064773",NA,"06",NA,NA,NA,NA,"Arbusto, 2mt de altura. frutos vermelho escuro.",NA,NA,"1739",NA,NA,NA,"30071","auto",NA,NA,NA,NA,NA
"158","2021-03-01 11:49:28-03","UFPE","UFP","64773","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","Legrand. D.","Costa, IR","2008","Lima, LWV; Araújo, FS","1999","11","03","Brasil","Ceará","Crato","-39.4094009399414","-7.23416996002197",NA,NA,"UFP064773",NA,"06",NA,NA,NA,NA,"Arbusto, 1m de altura. Fruto amarelo.",NA,NA,"1788",NA,NA,NA,"30071","auto",NA,NA,NA,NA,NA
"159","2020-09-12 05:00:02-03","US","US","2403174","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D. Legrand",NA,NA,"R. Reitz & R. M. Klein","1958","1","28","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US00117937","US00117937_01",NA,NA,"Sabia, Vidal Ramos.",NA,NA,NA,NA,"Myrtales","6332","South America",NA,"Isotype",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"160","2020-09-12 05:00:02-03","US","US","USw25614","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D. Legrand",NA,NA,"Collector unknown",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","24844","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"161","2020-09-02 16:33:53-03","Cenargen","CEN","46479","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring.","J. E. C. Júnior","2014","J. M. Silva","1997","10","06","Brasil","PR","CAMPINA GRANDE DO SUL","-49.0553016662598","-25.3055992126465",NA,NA,"CEN00046479","CEN00046479","08",NA,"Sítio do Belizário.",NA,NA,"Fruto imaturo. Prefeitura Municipal de Curitiba - Museu Botânico Municipal.",NA,NA,"2059",NA,"Exsicatas",NA,"55154","auto",NA,NA,NA,NA,"1"
"162","2019-11-13 11:26:52-03","USP","SPF","164691","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring","Faria, JEQ","2015","Mazine, FF","2003","11","07","Brasil","Paraná","Quatro Barras","-48.859444","-25.228333","-48.859444","-25.228333","SPF00164691",NA,"01",NA,NA,"973","973",NA,NA,NA,"994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-11-13 11:26:52-03","USP","SPF","200020","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring","Faria, JEQ","2013","Baumgratz, JFA","1988","09","20","Brasil","Rio de Janeiro","Nova Friburgo","-42.5311012268066","-22.2819004058838",NA,NA,"SPF00200020",NA,"02",NA,"Reserva Ecológica Municipal de Macaé de Cima",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA
"164","2019-11-13 11:26:52-03","USP","SPF","96153","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring","Mazine, FF","2011","Esteves, GL","1994","09","29","Brasil","São Paulo","Bananal","-44.3199996948242","-22.6800003051758",NA,NA,"SPF00096153",NA,"03",NA,"Serra da Bocaina",NA,NA,NA,NA,NA,"2656",NA,NA,NA,"26795","auto",NA,NA,NA,NA,NA
"165","2019-11-13 11:26:52-03","USP","SPF","85739","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring","Mazine, FF","2006","Handro, O","1934","10","12","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00085739",NA,"06",NA,"Jardim Botânico de São Paulo",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"166","2019-11-13 11:26:52-03","USP","SPF","168699","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring","Mazine, FF","2006","Handro, O","1934","10","12","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00168699",NA,"06",NA,"Jardim Botânico de São Paulo",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"167","2019-10-07 09:35:13-03","UEFS","HUEFS","87371","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D.Legrand",NA,NA,NA,NA,NA,NA,"Brasil","Santa Catarina",NA,NA,NA,NA,NA,"HUEFS0087371",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"Tipo",NA,NA,"Rosanae",NA,NA,NA,NA
"168","2019-10-07 09:35:26-03","UEFS","HUEFS","89184","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring","J.E.Q.Faria Júnior","2014","Mazine, F.F.","2003","11","07","Brasil","Paraná","Quatro Barras","-48.859444","-25.228333","48W51'34''","25S13'42''","HUEFS0089184",NA,"06",NA,"Trilha para o Pico do Paraná.","973","973",NA,"Angiospermae","Myrtales","994",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"169","2019-10-07 09:35:26-03","UEFS","HUEFS","87293","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring",NA,NA,"Martius, K.F.P.von",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0087293",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Myrtales","1282",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"170","2019-10-07 09:35:26-03","UEFS","HUEFS","9812","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring","J.E.Q.Faria Júnior","2014","Hatschbach, G.","1987","04","24","Brasil","Paraná","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,"HUEFS0009812",NA,"06",NA,NA,"600","600",NA,"Angiospermae","Myrtales","51225",NA,NA,NA,"32006","auto","Rosanae",NA,NA,NA,NA
"171","2016-04-15 11:37:41-03","F","FMNH-SEEDPLANTS","V0382798F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cambucarana","Eugenia cambucarana",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0382798F","V0382798F_01",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"172","2019-09-04 18:51:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cambucarana","Eugenia cambucarana",NA,NA,NA,"A. Glaziou","1876",NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"6536","South America",NA,"Isotype",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"173","2019-09-04 18:25:54-03","F","FMNH-SEEDPLANTS","V0065100F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cambucarana","Eugenia cambucarana",NA,NA,NA,"A. Glaziou",NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0065100F","V0065100F_01",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"6536","South America",NA,"Isotype",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"174","2019-09-04 18:25:54-03","F","FMNH-SEEDPLANTS","V0065101F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cambucarana","Eugenia cambucarana",NA,NA,NA,"A. Glaziou",NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0065101F","V0065101F_01",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"6536","South America",NA,"Isotype",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"175","2019-01-23 11:01:56-02","F","FMNH-SEEDPLANTS","V0065102F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cambucarana","Eugenia cambucarana",NA,NA,NA,"A. Glaziou",NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0065102F","V0065102F_01",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"6536","South America",NA,"Isotype",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"176","2018-05-14 16:44:16-03","F","FMNH-SEEDPLANTS","V0348889F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cambucarana","Eugenia cambucarana",NA,"RRC ID Flag",NA,"G. F. Arbocz","1994","8","1","Brazil","São Paulo",NA,"-49","-22",NA,NA,"V0348889F","V0348889F_01 V0348889F_02",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"467","South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"467",NA
"177","2018-05-14 16:29:00-03","F","FMNH-SEEDPLANTS","V0348903F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia",NA,"RRC ID Flag",NA,"R. Reitz","1956","3","22","Brazil","Santa Catarina",NA,"-50","-27",NA,NA,"V0348903F","V0348903F_01 V0348903F_02",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"2901","South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"2901",NA
"178","2019-06-11 13:08:36-03","F","FMNH-SEEDPLANTS","V0348904F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia",NA,"RRC ID Flag",NA,"R. Reitz","1960","1","29","Brazil","Santa Catarina",NA,"-50","-27",NA,NA,"V0348904F","V0348904F_01 V0348904F_02",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"4156","South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"4156",NA
"179","2018-05-14 17:12:36-03","F","FMNH-SEEDPLANTS","V0348905F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia",NA,"RRC ID Flag",NA,"R. Reitz","1958","1","28","Brazil","Santa Catarina",NA,"-50","-27",NA,NA,"V0348905F","V0348905F_01 V0348905F_02",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"6332","South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"6332",NA
"180","2016-04-15 10:27:03-03","F","FMNH-SEEDPLANTS","V0352668F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0352668F","V0352668F_01",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"181","2019-09-04 18:42:35-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,"Type [status unknown]",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"182","2020-11-23 11:39:07-03","IAC","IAC","17664","S","Plantae","Myrtaceae-2.Myrtoideae","Eugenia","axillaris","Eugenia axillaris","(Sw.) Willd.","J.M. Tucker","1942","J.M. Tucker","1942","04","16","El Salvador","Santa Ana",NA,NA,NA,NA,NA,NA,NA,"04","16","Laguna de las Ranas, na colina a oeste de Cerro del Aguila",NA,NA,"coordenadas do material: 13°54#?# N, 89°44#?# W, plantas recebidas da Universidade da Califórnia",NA,NA,"1242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-01-25 15:35:33-02","IAC","IAC","43099","S","Plantae","Myrtaceae-2.Myrtoideae","Eugenia","convexinervia","Eugenia convexinervia","D.Legrand","L.C. Bernacci et al.","2001","L.C. Bernacci; G.A.D.C. Franco; E.Q. Santos & E. Furlan","2001","08","08","Brasil","São Paulo","Ibiúna","-47.054841","-23.749456","-47.054841","-23.749456",NA,NA,"08","08","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Carmo Messias, indivíduo J 20.1",NA,NA,NA,NA,NA,"3392",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-11-23 11:39:08-03","IAC","IAC","53609","S","Plantae","Myrtaceae-2.Myrtoideae","Eugenia","convexinervia","Eugenia convexinervia","D.Legrand","F.F. Mazine-Capelo","2003","F.F. Mazine-Capelo; F.A. Capelo; E.J. Lucas & J.M. Silva","2003","11","07","Brasil","Paraná","Quatro Barras","-49.0769","-25.3656","-49.0769","-25.3656",NA,NA,"11","07","Trilha para o Pico do Paraná, 973 m.",NA,NA,"Amostras coletadas para análise macromolecular.&nf;coord: 25°13#?#42S, 48°51#?#34W",NA,NA,"994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-11-23 11:39:09-03","IAC","IAC","49142","S","Plantae","Myrtaceae-2.Myrtoideae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spreng.","M.E.G. Sobral","2008","E. Ramos; H.R. Gonçalves; F.J. Benedetti & S. Santos","2007","09","13","Brasil","São Paulo","Ubatuba","-45.079719","-23.381039","-45.079719","-23.381039",NA,NA,"06","13","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela F",NA,NA,"subparcela 11, indivíduo F0124; identificação confirmada por O.T Aguiar em 11/10/2018",NA,NA,"353",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-11-23 11:39:09-03","IAC","IAC","49857","S","Plantae","Myrtaceae-2.Myrtoideae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spreng.","E. Ramos et al.","2008","E. Ramos; J.A.M.A. Gomes; J.F. Benedito & S. Santos","2008","04","20","Brasil","São Paulo","Ubatuba","-45.081926","-23.373758","-45.081926","-23.373758",NA,NA,"04","20","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H",NA,NA,"Subparcela 6, Indivíduo#?#H0096",NA,NA,"604",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-07-23 12:15:43-03","CEPLAC","CEPEC","132950","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cambucarana","Eugenia cambucarana",NA,"M. Souza",NA,"J. F. A. Baumgratz",NA,NA,NA,"Brasil","Rio de Janeiro","nova friburgo","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA
"188","2020-07-23 12:15:43-03","CEPLAC","CEPEC","115219","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cambucarana","Eugenia cambucarana",NA,"M. L. Kawasaki",NA,"R. J. Almeida-Scabbia","1994","09","09","Brasil","São Paulo","sete barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,"Faz. Intervales. Base Salibadella, trilha do rio.",NA,NA,NA,NA,NA,"707",NA,NA,NA,"34059","auto",NA,"30/12/1996",NA,NA,NA
"189","2020-07-23 12:15:54-03","CEPLAC","CEPEC","7138","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris",NA,"M. Sobral",NA,"R. S. Pinheiro","1971","04","19","Brasil","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,"Banco Central Faz. São José.",NA,NA,NA,NA,NA,"1193",NA,NA,NA,"61245","auto",NA,"30/12/2006",NA,NA,NA
"190","2020-07-23 12:15:54-03","CEPLAC","CEPEC","147776","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris",NA,"G. M. Barroso",NA,"C. Luchiari",NA,NA,NA,"Brasil","Rio de Janeiro","silva jardim","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"450",NA,NA,NA,"29995","auto",NA,NA,NA,NA,NA
"191","2019-12-20 18:46:42-03","UFSJ","HUFSJ","10556","S","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring","Sobral, M","2017","Lima, HC de; et al.","2016","08","03","Brasil","Rio de Janeiro","Miguel Pereira","-43.416944","-22.551667","-43.416944","-22.551667","HUFSJ010556",NA,NA,NA,"Reserva Biologica do Tinguá.",NA,NA,"Arvore com 18m alt. Tronco com casca suberosa e sulcada, pardo acinzentada.",NA,NA,"8321",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2019-04-30 15:24:32-03","UFSJ","HUFSJ","10521","S","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring","Sobral, M","2016","Barros, WD de","1941","08","28","Brasil","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,"HUFSJ010521",NA,NA,NA,"Vale do Taquaral","850","850","Árvore delgada alta. Copa bem formada, flores brancas, casca rugosa.",NA,NA,"363",NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA
"193","2019-12-09 10:46:05-03","UFSJ","HUFSJ","2870","S","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring","Sobral, M","2011","De Moraes, PLR; Saka, MN; Rohwer, JG; Poli, LP","2011","09","01","Brasil","São Paulo","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,"HUFSJ002870",NA,NA,NA,"Parque Estadual Carlos Botelho. Estrada de serviço.",NA,NA,"Árvore, ca. 6m, flores creme.",NA,NA,"3301",NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"194","2020-09-22 13:48:58-03","USP","SPFW","1071","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D.Legrand","C.D.Legrand 1960",NA,"Reitz ;Klein","1958","01","28","Brasil","Santa Catarina","Vidal Ramos","-49.3558006286621","-27.3918991088867",NA,NA,NA,NA,NA,NA,NA,"750","750","Espécie inédita. Paratypus.",NA,NA,"6323",NA,NA,NA,"21797","auto",NA,NA,NA,NA,NA
"195","2019-11-01 15:05:30-03","UnB","UB","189516","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D. Legrand","Mazine-Capelo, FF","2003","Mazine-Capelo, FF; Capelo, FA; Lucas, E; Silva, JM","2003","11","07","Brasil","Paraná ","Quatro Barras","-48.859444","-25.228333","-48.859444","-25.228333",NA,NA,"11",NA,"Trilha para o Pico do Paraná.","973","973","Árvore 10m.; flores brancas, frutos verdes.","Dicotyledoneae",NA,"994","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2019-11-01 15:05:30-03","UnB","UB","130274","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D. Legrand","Sobral, M","2005","Silva, JM","2003","11","07","Brasil","Paraná ","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,"Serra Ibitiraquire, picada para o Pico Paraná",NA,NA,"Flor alva.; Árvore 8m.; Floresta atlântica","Dicotyledoneae",NA,"3890","Southern America",NA,NA,"55154","auto",NA,NA,NA,NA,NA
"197","2019-11-01 15:05:30-03","UnB","UB","192999","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D. Legrand","Legrand, CMDE","1972","Hatschbach, G","1968","11","12","Brasil","Paraná ","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"04",NA,"Serra Virgem Maria. Base oriental do morro.",NA,NA,"Arvore 18m., tronco 40 cm de diametro; flora alva, casca lisa, cinzenta.","Dicotyledoneae",NA,"20281","Southern America",NA,NA,"55154","auto",NA,NA,NA,NA,NA
