"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","class","dayIdentified","infraspecificEpithet","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"300","2020-02-17 11:29:44-03","UEG","HUEG","880","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Pennington (E) R.T","Conceição, C.A.; Miranda; et al.","146","2003","06","15","Southern America","Brasil","Goiás","Pirenópolis","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,"Subarbusto; Campo rupestre","HUEG000880",NA,NA,NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA
"301","2020-02-17 11:29:44-03","UEG","HUEG","884","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Ignorado","Conceição, C.A.; Miranda; et al.","454","2003","09","13","Southern America","Brasil","Goiás","Pirenópolis","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,"Subarbusto; Campo rupestre, próximo a campo úmido","HUEG000884",NA,NA,NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA
"302","2020-02-17 11:29:44-03","UEG","HUEG","893","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Ignorado","Conceição, C.A.; Miranda; et al.","947","2004","01","17","Southern America","Brasil","Goiás","Pirenópolis","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,"Subarbusto ( 30 cm); Campo rupestre","HUEG000893",NA,NA,NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA
"303","2020-02-17 11:29:44-03","UEG","HUEG","890","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Ignorado","Conceição, C.A.; Miranda; et al.","649","2003","10","26","Southern America","Brasil","Goiás","Pirenópolis","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,"Subarbusto; Cerrado rupestre","HUEG000890",NA,NA,NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA
"304","2020-02-17 11:29:44-03","UEG","HUEG","886","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Arroyo, M.T.K.","Conceição, C.A.; Miranda; et al.","380","2003","09","13","Southern America","Brasil","Goiás","Pirenópolis","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,"Subarbusto; Cerrado rupestre","HUEG000886",NA,NA,NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA
"305","2020-02-17 11:29:44-03","UEG","HUEG","889","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Pennington (E) R.T","Conceição, C.A.; Miranda; et al.","719","2003","10","26","Southern America","Brasil","Goiás","Pirenópolis","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,"Subarbusto; Cerrado rupestre","HUEG000889",NA,NA,NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA
"306","2020-02-17 11:29:44-03","UEG","HUEG","883","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Grear Junior, J.W.","Conceição, C.A.; Miranda; et al.","368","2003","09","13","Southern America","Brasil","Goiás","Pirenópolis","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,"Subarbusto; Campo rupestre, transição para campo limpo.","HUEG000883",NA,NA,NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA
"307","2020-02-17 11:29:44-03","UEG","HUEG","894","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Ignorado","Conceição, C.A.; Miranda; et al.","807","2003","12","20","Southern America","Brasil","Goiás","Pirenópolis","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,"Subarbusto; Cerrado rupestre","HUEG000894",NA,NA,NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA
"308","2020-02-17 11:29:44-03","UEG","HUEG","887","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Proença, C.E.B.; Ferreira, H.D.","Conceição, C.A.; Miranda; et al.","591","2003","11","10","Southern America","Brasil","Goiás","Pirenópolis","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,"Subarbusto; Campo rupestre","HUEG000887",NA,NA,NA,"2004","40887","auto","04",NA,"08",NA,NA,NA,NA,NA
"309","2020-02-17 11:29:44-03","UEG","HUEG","896","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Splett, S.","Irwin, H.S.; Miranda; et al.","827","2003","12","20","Southern America","Brasil","Goiás","Pirenópolis","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,"Arbusto; Cerrado rupestre","HUEG000896",NA,NA,NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA
"310","2020-02-17 11:29:44-03","UEG","HUEG","878","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Grear Junior, J.W.","Conceição, C.A.; Miranda; et al.","718","2003","11","22","Southern America","Brasil","Goiás","Pirenópolis","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,"Arbusto; Cerrado rupestre","HUEG000878",NA,NA,NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA
"311","2020-02-17 11:29:44-03","UEG","HUEG","881","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Incógnito","Irwin, H.S.; Miranda; et al.","146","2003","06","15","Southern America","Brasil","Goiás","Pirenópolis","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,"Subarbusto; Campo rupestre","HUEG000881",NA,NA,NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA
"312","2020-02-17 11:29:44-03","UEG","HUEG","4060","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Wanderley, M.G.L.; Faria Júnior, J.E.Q.","Paula, J.E.; Faria Júnior, J.E.Q.","152","2005","11","02","Southern America","Brasil","Goiás","Pirenópolis","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,"subarbusto 40 cm, cescendo em touceira flor funtamera estames brancos fruto verde recompensa oleo e polem; campo rupestre","HUEG004060",NA,NA,NA,"2005","40887","auto","11",NA,"02",NA,NA,NA,NA,NA
"313","2020-02-17 11:29:44-03","UEG","HUEG","4061","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Incógnito; Faria Júnior, J.E.Q.","Paula, J.E.; Faria Júnior, J.E.Q.","152","2005","11","02","Southern America","Brasil","Goiás","Pirenópolis","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,"subarbusto 40 cm, cescendo em touceira flor funtamera estames brancos fruto verde recompensa oleo e polem; campo rupestre","HUEG004061",NA,NA,NA,"2006","40887","auto","02",NA,"01",NA,NA,NA,NA,NA
"314","2020-02-17 11:29:44-03","UEG","HUEG","879","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Balslev, H.","Conceição, C.A.; Miranda; et al.","146","2003","06","15","Southern America","Brasil","Goiás","Pirenópolis","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,"Subarbusto; Campo rupestre","HUEG000879",NA,NA,NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA
"315","2020-02-17 11:29:44-03","UEG","HUEG","900","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Ferreira, H.D.; Incógnito","Irwin, H.S.; Miranda; et al.","602","2003","10","26","Southern America","Brasil","Goiás","Pirenópolis","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,NA,"HUEG000900",NA,NA,NA,"2004","40887","auto","04",NA,"08",NA,NA,NA,NA,NA
"316","2020-02-17 11:29:44-03","UEG","HUEG","895","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Proença, C.E.B.","Conceição, C.A.; Miranda; et al.","806","2003","12","20","Southern America","Brasil","Goiás","Pirenópolis","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,"Subarbusto; Cerrado rupestre.","HUEG000895",NA,NA,NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA
"317","2019-12-20 18:46:34-03","UFSJ","HUFSJ","9106","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Alves, LL;","Alves, LL; Sobral, M; Costa, MTR","161","2016","09","21",NA,"Brasil","Minas Gerais","São João del-Rei","Estrada indo para o povoado de Cunha.","-44.266833","-21.094861","928","928",NA,"Subarbusto, ca. 80cm de altura. Pétalas amarelas, passando a laranja. Botões amarelos.","HUFSJ009106","HUFSJ009106_v00 HUFSJ009106_v01 HUFSJ009106_v02 HUFSJ009106_v03 HUFSJ009106_v04 HUFSJ009106_v05 HUFSJ009106_v06 HUFSJ009106_v07 HUFSJ009106_v08 HUFSJ009106_v09 HUFSJ009106_v10 HUFSJ009106_v11 HUFSJ009106_v12 HUFSJ009106_v13 HUFSJ009106_v14 HUFSJ009106_v15 HUFSJ009106_v16 HUFSJ009106_v17 HUFSJ009106_v18 HUFSJ009106_v19 HUFSJ009106_v20 HUFSJ009106_v21 HUFSJ009106_v22 HUFSJ009106_v23 HUFSJ009106_v24 HUFSJ009106_v25 HUFSJ009106_v26 HUFSJ009106_v27 HUFSJ009106_v28 HUFSJ009106_v29 HUFSJ009106_v30","-44.266833","-21.094861","2017",NA,NA,"05",NA,"08",NA,NA,NA,NA,NA
"318","2019-11-01 15:02:58-03","UnB","UB","107809","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Correia, CAS","Carvalho, PS; Miranda, SC; Bezerra, KMG","112","2007","03","23","Southern America","Brasil","Distrito Federal","Brasília","Fazenda Sucupira","-48.001389","-16.503889",NA,NA,NA,"Glândulas avermelhadas, flor com a base avermelhada; Erva 0,30 m. Flor amarela. Fruto verde.; cerrado rupestre. Solo: afloramento rochoso.",NA,NA,"-48.001389","-16.503889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2019-11-01 15:02:58-03","UnB","UB","5030","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Proença, CEB","Proença, CEB; Moretto, GL","1317","1995","10","29","Southern America","Brasil","Goiás","Cristalina","RPPN Linda Serra dos Topázios","-47.666667","-15.75",NA,NA,NA,"Moita de 2,5cm; flor do dia secretando óleo nas glândulas alaranjadas, com anteras cremes; botões com cálice e glândula marrom.; SubArbusto 0,35m. Flor amarela; Campo úmido. Topologia: Plano. Solo: Solo arenoso.",NA,NA,"-47.666667","-15.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2019-11-01 15:02:58-03","UnB","UB","5031","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Proença, CEB","Proença, CEB; Moretto, GL","1318","1995","10","29","Southern America","Brasil","Goiás","Cristalina","RPPN Linda Serra dos Topázios","-47.666667","-15.75",NA,NA,NA,"Glândulas das flores imaturas de cor chocolate; flores do dia secretando óleo e pétalas cuculadas; presença de formigas.; Arbusto retorcido 1,3m. Flor amarelo-avermelhado; Campo úmido. Topologia: Plano. Solo: Solo arenoso.",NA,NA,"-47.666667","-15.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2019-11-01 15:02:58-03","UnB","UB","184579","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Eugênio, CUO","Munhoz, CBR; Eugênio, CUO; Corrêa, ACG; Aguiar, P","4063","2008","05","16","Southern America","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.847222","-15.8725",NA,NA,NA,"Arbusto ca. 1,2m. Flor com pétalas amarelas; Vereda",NA,NA,"-47.847222","-15.8725","2009",NA,NA,"07",NA,NA,NA,NA,NA,NA,NA
"322","2019-11-01 15:02:58-03","UnB","UB","35353","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Correia, CAS","Munhoz, CBR","2742","2003","06","21","Southern America","Brasil","Distrito Federal","Riacho Fundo","Fazenda Sucupira","-48.016667","-15.883333",NA,NA,NA,".",NA,NA,"-48.016667","-15.883333","2008",NA,NA,"05",NA,"05",NA,NA,NA,NA,NA
"323","2019-11-01 15:02:58-03","UnB","UB","151196","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Queiroz, EP","Schiavini, I","350","1991","11","11","Southern America","Brasil","Goiás","Cristalina","Rod. Brasilia-Uberlandia, BR040 km 95,","-47.6136016845703","-16.7686004638672",NA,NA,NA,"Arbusto com caules prostrados. Corola amarela e alaranjada.",NA,NA,NA,NA,"2010","85457","auto",NA,NA,NA,NA,NA,NA,NA,NA
"324","2019-11-01 15:02:58-03","UnB","UB","95498","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Anderson, WR","Oldenburger, FHF","2003","1975",NA,NA,"Southern America","Brasil","Distrito Federal","Planaltina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2019-11-01 15:02:58-03","UnB","UB","107759","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Carvalho, PS","Carvalho, PS; Miranda, SC; Amaral, AG","50","2007","01","17","Southern America","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa (UnB)","-48.603889","-16.606944",NA,NA,NA,"As flores velhas ficam alaranjadas, ramo ferrugínea, gls. alaranjadas, folhas pilosas velutinas, caule subterrâneo; Erva 0,35 m. Flor amarela; campo rupestre. Solo: pequenos lajedos.",NA,NA,"-48.603889","-16.606944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2019-11-01 15:02:58-03","UnB","UB","107786","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Carvalho, PS","Carvalho, PS; Miranda, SC; Amaral, AG","81","2007","02","14","Southern America","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa (UnB). Mancha de campo rupestre","-48.589722","-16.630278",NA,NA,NA,"campo rupestre. Solo: encosta de morro-proximo a uma erosão.",NA,NA,"-48.589722","-16.630278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2019-11-01 15:02:58-03","UnB","UB","101870","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Correia, CAS","Munhoz, CBR","2939","2003","09","13","Southern America","Brasil","Distrito Federal","Brasília","Fazenda Sucupira, Riacho Fundo I","-48.016667","-15.883333",NA,NA,NA,".",NA,NA,"-48.016667","-15.883333","2008",NA,NA,"05",NA,"05",NA,NA,NA,NA,NA
"328","2019-11-01 15:02:58-03","UnB","UB","107928","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Correia, CAS","Carvalho, PS; Correia, CAS","248","2007","04","16","Southern America","Brasil","Distrito Federal","Brasília","Fazenda Sucupira","-48.001389","-16.503889",NA,NA,NA,"cerrado rupestre. Solo: afloramento rochoso.",NA,NA,"-48.001389","-16.503889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2019-11-01 15:02:58-03","UnB","UB","111072","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Proença, CEB","Proença, CEB; Martins, RC; Turma de Etnobotânica do Cerrado","3579","2008","10","29","Southern America","Brasil","Distrito Federal",NA,"Memorial das Idades do Brasil. Em frente à ML11.","-47.804444","-15.78","1053","1053",NA,"Arbusto. Flor amarela e vermelha; Cerrado.",NA,NA,"-47.804444","-15.78",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2019-11-01 15:02:58-03","UnB","UB","111327","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.",NA,"Cezare, CHG; Souza-Silva, S; Raimundo, R","131","2007","09","26","Southern America","Brasil","Goiás","Luziânia","Hidrelétrica de Corumbá III, área a ser desmatada para enchimento do reservatório","-47.946","-16.7813","765","765",NA,"Arbusto 1m. Flor amarela; Cerrado ralo. Topologia: Plano a inclinado.",NA,NA,"-47.946","-16.7813",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2019-11-01 15:02:58-03","UnB","UB","113738","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Ferreira, HD","Miranda, SC; et al.","551","2003","10","11","Southern America","Brasil","Goiás",NA,"Parque Estadual da Serra dos Pirineus",NA,NA,NA,NA,NA,"Arbusto; Cerrado rupestre.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2019-11-01 15:02:58-03","UnB","UB","107875","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Correia, CAS","Carvalho, PS","190","2007","04","05","Southern America","Brasil","Distrito Federal","Brasília","Fazenda Sucupira","-48.001389","-16.503889",NA,NA,NA,"glândulas ferrugíneas; Arbusto 0,40 m. Flor amarela. Fruto verde.; cerrado rupestre. Solo: afloramento rochoso.",NA,NA,"-48.001389","-16.503889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2019-11-01 15:02:58-03","UnB","UB","147623","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Anderson, WR","Irwin, HS","26076","1970","02","05","Southern America","Brasil","Minas Gerais",NA,"Ca 2km N of Paracatu. ELev. 700m.",NA,NA,NA,NA,NA,"Shrub ca. 1,5m tall. Corolla yellow, aging to red. Fruit green.; Rocky hillside, mostly cerrado",NA,NA,NA,NA,"1972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2019-11-01 15:02:58-03","UnB","UB","150997","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Anderson, WR","Irwin, HS","26306","1970","02","07","Southern America","Brasil","Minas Gerais",NA,"Steep slopes, cerrado and campo. Ca. 4km NW. of Paracatú. Elev. 700m.",NA,NA,NA,NA,NA,"Subshrub ca. 1m tall. Corolla yellow, turning red-brown in age.; Campo",NA,NA,NA,NA,"1980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2019-11-01 15:02:58-03","UnB","UB","150998","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Anderson, WR","Gottsberger, IS","19R91172","1972","11","09","Southern America","Brasil","São Paulo","Botucatu","18km N of Botucatu, (14km east of São Manuel). Along the São Manuel-Piracicaba highway. Near ex-RR station 13 de Maio. Alt 550m.","-48.416667","-22.75",NA,NA,NA,"shrub, flowers yellow.; Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope.",NA,NA,"-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2019-11-01 15:02:58-03","UnB","UB","150999","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Anderson, WR","Gottsberger, IS","856","1970","11","25","Southern America","Brasil","São Paulo","Botucatu","18km N of Botucatu, (14km east of São Manuel). Along the São Manuel-Piracicaba highway. Near ex-RR station 13 de Maio. Alt 550m.","-48.416667","-22.75",NA,NA,NA,"shrub, flowers yellow.; Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope.",NA,NA,"-48.416667","-22.75","1971",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2019-11-01 15:02:58-03","UnB","UB","151000","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Anderson, WR","Gottsberger, IS","11B51171","1971","11","05","Southern America","Brasil","São Paulo","Botucatu","18km N of Botucatu, (14km east of São Manuel). Along the São Manuel-Piracicaba highway. Near ex-RR station 13 de Maio. Alt 550m.","-48.416667","-22.75",NA,NA,NA,"shrub, flowers yellow.; Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope.",NA,NA,"-48.416667","-22.75","1971",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2019-11-01 15:02:58-03","UnB","UB","152415","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Proença, CEB","Nogales, T; Ianhez, ML; Silva, JS","33","2009","06","04","Southern America","Brasil","Distrito Federal","Brasília","Memorial das Idades do Brasíl","-47.804444","-15.78","1053","1053",NA,"Árboreo 1,6m. Flor amarela. Frutos verdes imaturos.; Cerrado Sensu Stricto",NA,NA,"-47.804444","-15.78","2009",NA,NA,"06",NA,"04",NA,NA,NA,NA,NA
"339","2019-11-01 15:02:58-03","UnB","UB","15901","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Milhomens, LC","Milhomens, LC; Silva, AP","313","2003","05","09","Southern America","Brasil","Distrito Federal","Brasília","Evidências de freqüente ação de fogo. Presença de moitas de capim-gordura","-47.888889","-16.013889","1091","1091",NA,"Arbusto 0,8m. Flor amarela; Cerrado. Topologia: Suave. Solo: Latossolo amarelo.",NA,NA,"-47.888889","-16.013889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2019-11-01 15:02:58-03","UnB","UB","164369","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Zanatta, MRV","Proença, CEB; Zanatta, MRV; Villarroel, D; Nogales, T; Alkimim, W; Albuquerque, V; Teodoro, D","3810","2011","06","03","Southern America","Brasil","Distrito Federal",NA,"APA de Cafuringa. Região do Catingueiro II. Sítio Flor das Águas","-47.973611","-15.536667","840","890",NA,"Arbsuto. Frutos imaturos verdes&nf;&nf;; Campo sujo com afloramentos rochosos",NA,NA,"-47.973611","-15.536667","2011",NA,NA,"07",NA,NA,NA,NA,NA,NA,NA
