"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","minimumDepthInMeters","maximumDepthInMeters","individualCount","fieldNumber","sex"
"506","2019-08-16 08:39:27-03","UTFPR","HCF","9572","S","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","M.C. Dias","E.H. de Camargo","72","2000","04","04","Brasil","PR","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"árvore 4 m; frutos imaturos verdes; mata ciliar do rio Jacutinga.",NA,NA,"2000",NA,NA,"Bairro Jacutinga",NA,NA,NA,NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA,NA,NA
"507","2019-08-16 08:39:27-03","UTFPR","HCF","13712","S","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","M.G. Caxambu","F.Y. Tanaka",NA,"2014","02","07","Brasil","PR","Moreira Sales","-53.0069007873535","-24.0622005462646",NA,NA,NA,NA,"arvoreta heliófita, ca. 5 m, com acúleos. Flores alvas.",NA,NA,"2014","05","04","RPPN Moreira Sales",NA,NA,NA,NA,NA,NA,NA,"17288","auto",NA,NA,NA,NA,NA,NA,NA
"508","2019-08-16 08:39:27-03","UTFPR","HCF","2445","S","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","M.G. Caxambu","A.R. Silva",NA,"2005","05","12","Brasil","PR","Peabiru","-52.3431015014648","-23.9127998352051",NA,NA,NA,NA,"Árvore com acúleos agudos, frutos deiscentes do tipo vagem.",NA,NA,"2012","06","27","Estrada Peabiru à Quinta do Sol",NA,NA,NA,NA,NA,NA,NA,"21732","auto",NA,NA,NA,NA,NA,NA,NA
"509","2019-08-16 08:39:27-03","UTFPR","HCF","3417","S","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","M.G. Caxambu","H.C.L. Geraldino","224","2006","02","11","Brasil","SC","Bombinhas","-48.5169982910156","-27.1380004882812",NA,NA,NA,NA,"árvore, ca. 4m, com flores de coloração branca.",NA,NA,"2012","06","27","Praia de Bombas",NA,NA,NA,NA,NA,NA,NA,"11943","auto",NA,NA,NA,NA,NA,NA,NA
"510","2020-06-29 09:30:28-03","UFRRJ","RBR","8143","S","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze",NA,"L.F.T. Menezes","1049","2002","12","27","Brasil","Rio de Janeiro","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,NA,"RBR00008143",NA,NA,NA,NA,"Ilha da Marambaia, Praia da Armação, caminho para o areial.",NA,NA,NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA
"511","2020-06-29 09:30:28-03","UFRRJ","RBR","8168","S","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","L. Jordão","L.F.T. Menezes","1067","2002","11","15","Brasil","Rio de Janeiro","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,NA,"RBR00008168",NA,"2012","10","15","'Restinga da Marambaia, Praia da Armação, área de moitas.'",NA,NA,NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA
"512","2021-03-21 19:35:35-03","UFC","EAC","12","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Fernandes, A.; Nunes, E.","Bezerra, P.","12","1939","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Erva.; Ruderal","EAC0000012","EAC0000012","1995","11","01","Bom Sucesso- Distrito Federal","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2021-03-21 19:35:35-03","UFC","EAC","14168","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Barneby, R.","Hatschbach, G.","49129","1985","03","16","Brasil","Mato Grosso do Sul",NA,NA,NA,NA,NA,NA,NA,"Arbusto de 2,50m.","EAC0014168","EAC0014168","1985",NA,NA,"Bela Vista, rod. p/ Ponta Porão, Lageados","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2021-03-21 19:35:35-03","UFC","EAC","42065","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata bimucronata","(DC.) Kuntze","Lima, J.R.","Lima, J.R.","282","2007","10","10","Brasil","Ceará","Pacoti","-38.909333","-4.260222","-38.909333","-4.260222",NA,NA,"Flor branca. Forma de vida: Subarbusto.; Barlavento","EAC0042065","EAC0042065",NA,NA,NA,"Sítio São Paulo- estrada para cachoeira. Elev.: 600 m.","Southern America",NA,NA,"Dicotyledon",NA,"bimucronata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2021-03-21 19:35:35-03","UFC","EAC","15948","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata bimucronata","(DC.) Kuntze","Mansano, V.F.","Fernandes, A.; Figueiredo, M.A.; Diógenes, M.","EAC15948","1988","12","18","Brasil","Ceará","Guaramiranga","-38.9331016540527","-4.26332998275757",NA,NA,NA,NA,NA,"EAC0015948","EAC0015948","2007","06","27","Sítio Mucunã.","Southern America",NA,NA,"Dicotyledon",NA,"bimucronata",NA,"13198","auto",NA,NA,NA,NA,NA,NA,NA
"516","2021-03-21 19:35:35-03","UFC","EAC","26552","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata bimucronata","(DC.) Kuntze","Castro, A.S.F.","Castro, A.S.F.","550","1998","04","11","Brasil","Ceará","Guaramiranga","-38.9331016540527","-4.26332998275757",NA,NA,NA,NA,"Arbusto.; Mata úmida","EAC0026552","EAC0026552",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"bimucronata",NA,"13198","auto",NA,NA,NA,NA,NA,NA,NA
"517","2021-03-21 19:35:35-03","UFC","EAC","4414","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Barneby, R.","Figueiredo, M.A.","s.n.","1978","11","29","Brasil","Ceará","Guaramiranga","-38.9331016540527","-4.26332998275757",NA,NA,NA,NA,NA,"EAC0004414","EAC0004414","1987","08",NA,"Remanso","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"13198","auto",NA,NA,NA,NA,NA,NA,NA
"518","2021-03-21 19:35:35-03","UFC","EAC","17140","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata bimucronata","(DC.) Kuntze","Fernandes, A.","Nunes, E.; Custódio, A.V.; Alves, M.A.O.","EAC17140","1990","10","04","Brasil","Ceará","Guaramiranga","-38.9331016540527","-4.26332998275757",NA,NA,NA,NA,"Arbusto.","EAC0017140","EAC0017140","1990","10","04","Sítio Pilões- Serra de Baturité","Southern America",NA,NA,"Dicotyledon",NA,"bimucronata",NA,"13198","auto",NA,NA,NA,NA,NA,NA,NA
"519","2021-03-21 19:35:35-03","UFC","EAC","17854","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Fernandes, A.; Nunes, E.","Nunes, E.; Custódio, A.V.; Alves, M.A.O.","EAC17854","1991","07","20","Brasil","Ceará","Pacoti","-38.9233016967773","-4.22499990463257",NA,NA,NA,NA,"Arbusto.","EAC0017854","EAC0017854","1991","11","01","Guaramiranga","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"9622","auto",NA,NA,NA,NA,NA,NA,NA
"520","2021-03-21 19:35:35-03","UFC","EAC","2886","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Fernandes, A.; Nunes, E.","Fernandes, A.","EAC2886","1976","09","05","Brasil","Ceará","Viçosa do Ceará","-41.0922012329102","-3.56222009658813",NA,NA,NA,NA,"Árvore pequena.; Carrasco","EAC0002886","EAC0002886","1995","11","01","Cocal","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"34051","auto",NA,NA,NA,NA,NA,NA,NA
"521","2021-03-21 19:35:35-03","UFC","EAC","27263","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Rambo, R.","Sacco, J.C.","1306","1959","06","04","Brasil","Rio Grande do Sul","Pelotas","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"Árvore de aproximadamente 3,0m.","EAC0027263","EAC0027263",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"51462","auto",NA,NA,NA,NA,NA,NA,NA
"522","2019-11-25 12:12:00-03","UFSM","SMDB","2719","S","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Dellaméa, V L","Villanova, SL","s.n.","1987","07","16","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,"SMDB002719",NA,NA,NA,NA,"Bairro de Camobi - Campus da UFSM - Jardim Botâni",NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA
"523","2019-11-25 12:12:00-03","UFSM","SMDB","8855","S","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Eisinger, SM; Gressler, E","Gressler, E","s.n.","2001","02","16","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Projeto : Fenologia do JBSM . Planta n° 552","SMDB008855",NA,NA,NA,NA,"Jardim Botânico UFSM",NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA
"524","2019-11-25 12:12:00-03","UFSM","SMDB","18786","S","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Figueira, M; Schindler, B.","Figueira, M; Schindler, B.; Gazzola, MD; Machado, PFS; Portalet, A.A.","CFSM966","2019","04","06","Brasil","Rio Grande do Sul","Santa Maria","-53.582472","-29.709222","-53.582472","-29.709222",NA,NA,"Arvoreta, abundante, borda de mata, aprox. 4 m de alt., vários fustes partindo da base, tronco aculeado, casca externa cinza, frutos esverdeados; Floresta Estacional Subtropical do Domínio Atlântico, relevo suave, solo arenoso","SMDB018786",NA,"2019","04","06","distrito de Palma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","2019-11-25 12:12:00-03","UFSM","SMDB","55","S","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Rambo, B","Rambo, B","s.n.","1933","03","17","Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,"SMDB000055",NA,"1933",NA,NA,"Morro da Glória",NA,NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"526","2019-11-25 12:12:00-03","UFSM","SMDB","9450","S","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Dambros, VS","Dambros, VS","s.n.","2003","10","07","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Projeto: Flora do Campus Urbano da UFSM: Leguminosae. Autor: Vagener S. Dambros / Orientadora: Sônia M. Eisinger","SMDB009450",NA,NA,NA,NA,"Camobi - Campus da UFSM/ Jardim Botânico",NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA
"527","2021-02-11 16:53:06-03","UFSM","SMDB","17242","S","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Záchia, R.A; Nunes, GB","Nunes, GB; Menezes, HF","s.n.","2015","10","26","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Trabalho de conclusão de curso em Ciências Biológicas de Guilherme Baggio Nunes - Levantamento do estrato arbóreo de um fragmento florestal na fazenda Santa Tereza, distrito de Pains, Santa Maria, RS. Orientador: Renato Aquino Záchia","SMDB017242",NA,"2015","10","26","Reserva Legal da Fazenda Santa Tereza, Distrito de Pains",NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA
"528","2021-01-07 13:22:31-03","UFSM","SMDB","19634","S","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Machado, PFS","Machado, PFS","34","2020","12","28","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Arvoreta, 4 m altura, folhas bipinadas, inflorescência globosa, flores glomérulos brancos. Projeto Flora de Santa Maria","SMDB019634",NA,"2020","12","28","Rua Motorista Mariano., Mata nativa, margens de um arroio",NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA
"529","2020-03-05 15:08:51-03","UFSM","SMDB","10937","S","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Budke, JC; Athayde, EA; Giehl, ELH","Budke, J; Giehl, ELH; Athayde, EA","290","2001","07","13","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Florística e Fitossociologia em trecho de Mata Ciliar em Santa Maria, RS. Orientadores R. A.Záchia & S. M. Eisenger. Terrestre, arbustivo, frutos secos, altitude de aprox. 100 m, solo arenoso, altura de 4 m, árvores formando clareira.","SMDB010937",NA,"2001","07","13","Vila Maringá, área nova da UFSM, margens do Arroi",NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA
"530","2020-12-21 16:27:09-03","MBM","MBM","344388","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze",NA,"Nicora, E.G.","4648","1947","03","20","Argentina","Corrientes",NA,NA,NA,NA,NA,NA,NA,"Esrambre 8 libres hasta la base, sólo flores perfectas, común en los cercos, arbusto flores amarillentas","MBM344388","MBM344388",NA,NA,NA,"Bonpland","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2020-12-21 16:27:09-03","MBM","MBM","344389","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Burkart, A.","Burkart, A.","13409","1943","06","04","Argentina","Buenos Aires",NA,NA,NA,NA,NA,NA,NA,"Un arbolito en plena fruct.; plantado de estaca","MBM344389","MBM344389",NA,NA,NA,"Cult. jard. Bot. Fac. Agron.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","2020-12-21 16:27:09-03","MBM","MBM","415068","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Silva, E.D.","Silva, E.D.","671",NA,NA,NA,"Brazil","São Paulo","Ubatuba","-44.849722","-23.355556","-44.849722","-23.355556","7","7","Árvore 6 m, flores brancas.; Floresta de Restinga.","MBM415068",NA,"2007","06","12","Picinguaba, Parque Estadual da Serra do Mar, Praia da Fazenda","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","2020-12-21 16:27:09-03","MBM","MBM","419147","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Antoniuk-Bonato, R.G.","Antoniuk-Bonato, R.G.","143","2019","02","12","Brazil","Paraná","Antonina","-48.7","-25.315278","-48.7","-25.315278","5","5","Árvore, 5m de altura. Espinhos ao longo do ramos. Flores alvas.; Beira da Estrada. Floresta Ombrófila Densa de Terras Baixas.","MBM419147",NA,"2019","05","02","Reserva Natural Guaricica - SPVS","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","2020-12-21 16:27:09-03","MBM","MBM","426665","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Estevan, D.A.","Moreira, V.C.; Florentino, L.A.; Florentino, L.A.","s.n.","2015","04","11","Brazil","Paraná","Boa Esperança do Iguaçu","-53.266944","-25.648611","-53.266944","-25.648611",NA,NA,"Árvore 6m, frutos amarrozados.","MBM426665",NA,"2016",NA,NA,"Linha São Luiz","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","2020-12-21 16:27:09-03","MBM","MBM","430235","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Ariati, V.","Ariati, V.; Preilipper, E.; Nascimento-Junior, M.; Roher, D.A.; Preilipper, E.; Nascimento-Junior, M.; Roher, D.A.","1824","2020","05","11","Brazil","Paraná","Verê","-52.900833","-25.807222","-52.900833","-25.807222","440","440","Árvore.; Ecótono entre Floresta Ombrófila Mista e Floresta Estacional Semidecidual. Na beira do rio Chopim.","MBM430235",NA,"2020","07",NA,"PCH Bela Vista","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","2020-12-21 16:27:09-03","MBM","MBM","354010","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Silva, J.S.","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","74969","2003","03","20","Brazil","Mato Grosso do Sul","Aquidauana","-55.7872009277344","-20.4710998535156",NA,NA,NA,NA,"Arbusto, 3m, flor alva. Orla seca do pantanal","MBM354010","MBM354010","2009","11","16","Rodovia Transpantaneira, próximo de Taboca","Southern America",NA,NA,NA,NA,NA,NA,"212961","auto",NA,NA,NA,NA,NA,NA,NA
"537","2020-12-21 16:27:09-03","MBM","MBM","336253","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Morales, M.","Wasum, R.","4155","2007","09","15","Brazil","Rio Grande do Sul","Quevedos","-54.0717010498047","-29.3525009155273",NA,NA,NA,NA,"Em orla da mata.","MBM336253","MBM336253","2011",NA,NA,"Usina do Rio Toropi, no caminho da Usina","Southern America",NA,NA,NA,NA,NA,NA,"28027","auto",NA,NA,NA,NA,NA,NA,NA
"538","2020-12-21 16:27:09-03","MBM","MBM","167258","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata bimucronata","(DC.) Kuntze","Hatschbach, G.","Hatschbach, G.; Barboza, E.; Barboza, E.","60536","1994","03","17","Brazil","Paraná","Tomazina","-49.918889","-23.817778","-49.918889","-23.817778",NA,NA,"Arbusto, 3m, flor alva.; Capoeira.","MBM167258","MBM167258","1994",NA,NA,"Rodovia Venceslau Braz - Tomazina, próximo ao trevo para Salto Cavalcante","Southern America",NA,NA,NA,NA,"bimucronata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","2020-12-21 16:27:09-03","MBM","MBM","172412","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata bimucronata","(DC.) Kuntze","Fortunato, R.","Caccavari, M.; et al.; et al.","3847",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM172412","MBM172412",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"bimucronata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","2020-12-21 16:27:09-03","MBM","MBM","184282","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata bimucronata","(DC.) Kuntze","Vanni, R.","Vanni, R.; et al.; et al.","3316",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM184282","MBM184282",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"bimucronata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","2020-12-21 16:27:09-03","MBM","MBM","202895","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata bimucronata","(DC.) Kuntze","Smith, S.F.","Klein, R.M.; Bresolin, A.; Bresolin, A.","10123","1972","02","23","Brazil","Santa Catarina","Palhoça","-48.651944","-27.711944","-48.651944","-27.711944",NA,NA,"Arvoreta de 5 m de altura, flor branca.; Capoeira.","MBM202895","MBM202895","1992",NA,NA,"Morro Cambirela","Southern America",NA,NA,NA,NA,"bimucronata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","2020-12-21 16:27:09-03","MBM","MBM","202896","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata bimucronata","(DC.) Kuntze","Falkenberg, D.B.","Falkenberg, D.B.","6224","1993","02","26","Brazil","Santa Catarina","Florianópolis","-48.479722","-27.596944","-48.479722","-27.596944",NA,NA,"Arbusto, 1,5 m altura. Flores brancas.; Fruto imaturo verde.","MBM202896","MBM202896","1993",NA,NA,"Morro da Lagoa","Southern America",NA,NA,NA,NA,"bimucronata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","2020-12-21 16:27:11-03","MBM","MBM","218701","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata bimucronata","(DC.) Kuntze","Ribas, O.S.","Ferrari Tomé, M.V.","1119","1997","04","16","Brazil","Paraná","Arapoti","-49.933889","-24.205833","-49.933889","-24.205833",NA,NA,"árvore 3m, fruto maduro.","MBM218701","MBM218701","1997",NA,NA,"Rio das Cinzas","Southern America",NA,NA,NA,NA,"bimucronata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","2020-12-21 16:27:11-03","MBM","MBM","220374","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata bimucronata","(DC.) Kuntze","Hertel, R.","Freitas, O.","3","1942","02","26","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"MBM220374","MBM220374",NA,NA,NA,"Serra do Mar, rodovia","Southern America",NA,NA,NA,NA,"bimucronata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","2020-12-21 16:27:11-03","MBM","MBM","220376","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata bimucronata","(DC.) Kuntze","Cowan, R.S.","Dombrowski, L.T.","9484","1978","12","07","Brazil","Paraná","Ponta Grossa","-50.050556","-25.240833","-50.050556","-25.240833",NA,NA,"Árvore. Frequente.; Beira da lagoa.","MBM220376","MBM220376","1980",NA,NA,"Lagoa Dourada","Southern America",NA,NA,NA,NA,"bimucronata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","2020-12-21 16:27:11-03","MBM","MBM","23795","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata bimucronata","(DC.) Kuntze","Pedersen, T.M.","Pedersen, T.M.","10052",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM023795","MBM023795",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"bimucronata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","2020-12-21 16:27:11-03","MBM","MBM","251415","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata bimucronata","(DC.) Kuntze","Hatschbach, G.","Carneiro, J.","921","2000","03","25","Brazil","Paraná","Cerro Azul","-49.270278","-24.795556","-49.270278","-24.795556",NA,NA,"Árvore, 4m, flor alva.; Capoeira e mata degradada; beira de rio.","MBM251415","MBM251415","2000",NA,NA,"Rio Ribeira","Southern America",NA,NA,NA,NA,"bimucronata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","2020-12-21 16:27:11-03","MBM","MBM","260599","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata bimucronata","(DC.) Kuntze","Hatschbach, G.","Carneiro, J.","1081","2001","02","27","Brazil","Paraná","Pontal do Paraná","-48.479167","-25.691944","-48.479167","-25.691944",NA,NA,"árvore, 5m, flor alva.; Depressão da restinga.","MBM260599","MBM260599","2001",NA,NA,"Balneário Cidade Atlântica","Southern America",NA,NA,NA,NA,"bimucronata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","2020-12-21 16:27:11-03","MBM","MBM","266306","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata bimucronata","(DC.) Kuntze","Tamashiro, J.Y.","Patrez, C.M.; et al.; et al.","s.n.","2001","04","22","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"MBM266306","MBM266306",NA,NA,NA,"Rio Claro - Corumbataí","Southern America",NA,NA,NA,NA,"bimucronata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","2020-12-21 16:27:11-03","MBM","MBM","3063","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata bimucronata","(DC.) Kuntze","Hatschbach, G.","Hatschbach, G.","16009","1968","02","18","Brazil","Paraná","Antonina","-48.752222","-25.323333","-48.752222","-25.323333","5","5","Árvore 5m, flor alva, comum.; Terreno úmido da planície litorânea, em formações compactas.","MBM003063","MBM003063","1967",NA,NA,"Cacatu","Southern America",NA,NA,NA,NA,"bimucronata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","2020-12-21 16:27:11-03","MBM","MBM","318844","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata bimucronata","(DC.) Kuntze","Ribas, O.S.","Sevegnani, L.","s.n.","1998","03","05","Brazil","Santa Catarina","Blumenau","-49.140556","-26.894444","-49.140556","-26.894444",NA,NA,NA,"MBM318844","MBM318844","2008","02","01","Salto Weissbach","Southern America",NA,NA,NA,NA,"bimucronata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","2020-12-21 16:27:11-03","MBM","MBM","407912","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata bimucronata","(DC.) Kuntze","Ribas, O.S.","Scur, L.","1175","2008","01","13","Brazil","Rio Grande do Sul","Mostardas","-51.305","-31.579722","-51.305","-31.579722",NA,NA,"Na mata de restinga.","MBM407912","MBM407912","2008","05",NA,"Lagoa Parua","Southern America",NA,NA,NA,NA,"bimucronata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","2020-12-21 16:27:11-03","MBM","MBM","375949","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata bimucronata","(DC.) Kuntze","Cervi, A.C.","Cervi, A.C.","10001","2012","02","21","Brazil","Santa Catarina","Porto Belo","-48.529444","-27.135556","-48.529444","-27.135556",NA,NA,"Árvore 7m, inflorescência alva.; Encosta litorânea, terreno antropizado.","MBM375949","MBM375949","2012",NA,NA,"Praia do Araçá","Southern America",NA,NA,NA,NA,"bimucronata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
