"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","phylum","order","recordNumber","continentOcean","preparationType","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","class","individualCount","fieldNumber","relatedCatalogItem"
"326","2021-03-01 11:51:22-03","UFPE","UFP","30917","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Luna, CPL",NA,NA,NA,"Luna, CPL","2001","05","11","Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148","18865","Terrestre e rupícola.; Vala artificial, próximo a cerâmica.","UFP030917","auto",NA,NA,"137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2021-03-01 11:51:22-03","UFPE","UFP","33768","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Barros, ICL","2000","10",NA,"Haruta, KS","2000","07","27","Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148","18865",NA,"UFP033768","auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2021-03-01 11:51:22-03","UFPE","UFP","5902","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Barros, ICL","1983",NA,NA,"Calvalcanti, MC","1981","11","07","Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148","18865",NA,"UFP005902","auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2021-03-01 11:51:22-03","UFPE","UFP","6113","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Barros, ICL","1984","11","09","Gaspari, M","1983","06","16","Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148","18865",NA,"UFP006113","auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2021-03-01 11:51:22-03","UFPE","UFP","6117","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Barros, ICL","1984","11","09","Maiocchi, TA","1983","07","16","Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148","18865",NA,"UFP006117","auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2021-03-01 11:51:22-03","UFPE","UFP","9229","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"Lira, AF","1990","06","11","Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148","18865",NA,"UFP009229","auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2020-09-25 10:39:49-03","UFPE","UFP","7084","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Prado, J; Hirai, Y","2014",NA,NA,"Silva, AJ","1986","01","25","Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697","44599","Planta terrestre,bastante frequente.","UFP007084","auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2021-03-01 11:51:22-03","UFPE","UFP","9527","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Barros, ICL",NA,NA,NA,"Ambrósio, ST; Barros, ICL",NA,NA,NA,"Brasil","Pernambuco","Jaboatão dos Guararapes",NA,"-35.0147018432617","-8.11277961730957","16392","Terrestre e fertil.","UFP009527","auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2021-03-01 11:51:22-03","UFPE","UFP","6137","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Barros, ICL","1984","11","09","Borba, AP","1983",NA,NA,"Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148","18865","Jardim em residência.","UFP006137","auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2021-03-01 11:51:22-03","UFPE","UFP","2248","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Pietrobom, MR","2002","06","12","Mariz, G","1970","05","09","Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148","18865",NA,"UFP002248","auto",NA,NA,"515",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2021-03-01 11:51:22-03","UFPE","UFP","7114","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Barros, ICL","1986",NA,NA,"Silva, AJ; Silva, J","1986",NA,NA,"Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148","18865",NA,"UFP007114","auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2020-09-12 05:00:02-03","US","US","2690443","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"A. Gehrt","1940","6","30","Brazil","São Paulo",NA,"Santos, Praia José Menino",NA,NA,NA,NA,"US01480073",NA,NA,"Polypodiales","42776","South America - Neotropics",NA,"US01480073_01",NA,NA,NA,NA,"Pteridophyte","1",NA,NA
"338","2020-09-12 05:00:02-03","US","US","1694542","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"S. Venturi","1929","11","21","Argentina","Tucuman",NA,"Provincia de Tucuman, (R, A.). Departamento Chicligasta. Rio de Paya. [interpreted]",NA,NA,NA,NA,"US01480051",NA,NA,"Polypodiales","9876","South America",NA,"US01480051_01","1400",NA,NA,NA,"Pteridophyte","1",NA,NA
"339","2020-09-12 05:00:02-03","US","US","2687591","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"G. Eiten","1965","12","1","Brazil","Minas Gerais",NA,"Município de Ouro Prêto: city of Ouro Prêto. Parque Metalurgico by RR station. Base of stone wall in open",NA,NA,NA,NA,"US01480078",NA,NA,"Polypodiales","7060-B","South America - Neotropics",NA,"US01480078_01",NA,NA,NA,NA,"Pteridophyte","1",NA,NA
"340","2020-09-12 05:00:02-03","US","US","2083408","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"R. Reitz","1945","1","27","Brazil","Santa Catarina",NA,"Florianopolis",NA,NA,NA,NA,"US01480068",NA,NA,"Polypodiales","H 1378","South America",NA,"US01480068_01",NA,NA,NA,NA,"Pteridophyte","1",NA,NA
"341","2020-09-12 05:00:02-03","US","US","1876897","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"J. Soukup","1943","7",NA,"Peru","Lima",NA,"Dept. Lima: Chosica.",NA,NA,NA,NA,"US01480058",NA,NA,"Polypodiales","2047","South America - Neotropics",NA,NA,"800",NA,NA,NA,"Pteridophyte","1",NA,NA
"342","2020-09-12 05:00:02-03","US","US","2135820","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"P. Coronado","1953","5","3","Peru","Lima",NA,"Departamento: Lima.- Santa Eulalia. Right band of river Rimae.",NA,NA,NA,NA,"US01480059",NA,NA,"Polypodiales","2","South America - Neotropics",NA,NA,"1000",NA,NA,NA,"Pteridophyte","1",NA,NA
"343","2020-09-12 05:00:02-03","US","US","3109931","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"J. M. Silva & J. Cordeiro","1987","6","9","Brazil","Paraná",NA,"Rio dos Padres (mun. Morretes)",NA,NA,NA,NA,"US01480076",NA,NA,"Polypodiales","318","South America",NA,"US01480076_01",NA,NA,NA,NA,"Pteridophyte","1",NA,NA
"344","2020-09-12 05:00:02-03","US","US","26134","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"E. Stevens","1870",NA,NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,"US01480052",NA,NA,"Polypodiales","s.n.","South America - Neotropics",NA,NA,NA,NA,NA,NA,"Pteridophyte","1",NA,NA
"345","2020-09-12 05:00:02-03","US","US","532406","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"C. A. M. Lindman","1892","9","4","Brazil","Rio de Janeiro",NA,"Ad muros",NA,NA,NA,NA,"US01480061",NA,NA,"Polypodiales","A 155","South America - Neotropics",NA,"US01480061_01",NA,NA,NA,NA,"Pteridophyte","1",NA,NA
"346","2020-09-12 05:00:02-03","US","US","2553552","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"T. Pederson","1954","5","3","Argentina","Corrientes",NA,"On the wall round the cemetery.",NA,NA,NA,NA,"US01480048",NA,NA,"Polypodiales","2688","South America",NA,NA,NA,NA,NA,NA,"Pteridophyte","1",NA,NA
"347","2020-09-12 05:00:02-03","US","US","2425291","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Kramer, K. U.",NA,NA,NA,"K. U. Kramer & W. H. A. Hekking","1961","3","30","Suriname",NA,NA,"Paramaribo","-55.16","5.83",NA,NA,"US00702394",NA,NA,"Polypodiales","3183","South America - Neotropics",NA,NA,NA,NA,NA,NA,"Pteridophyte","1",NA,NA
"348","2020-09-12 05:00:02-03","US","US","2687592","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"G. Eiten","1965","12","1","Brazil","Minas Gerais",NA,"Município de Ouro Prêto: city of Ouro Prêto. Parque Metalurgico by RR station. Base of stone wall in open",NA,NA,NA,NA,"US01480077",NA,NA,"Polypodiales","7060-B","South America - Neotropics",NA,"US01480077_01",NA,NA,NA,NA,"Pteridophyte","1",NA,NA
"349","2020-09-12 05:00:02-03","US","US","2631176","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"O. Handro","1949","2","8","Brazil","São Paulo",NA,"São Paulo, Jardim Botânico",NA,NA,NA,NA,"US01480071",NA,NA,"Polypodiales","83","South America - Neotropics",NA,"US01480071_01",NA,NA,NA,NA,"Pteridophyte","1",NA,NA
"350","2020-09-12 05:00:02-03","US","US","1284553","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"L. H. Bailey & E. Z. Bailey","1923","12","15","Brazil","Rio de Janeiro",NA,"In Southern Brazil, Rip de Janeiro, at or near sea level",NA,NA,NA,NA,"US01480067",NA,NA,"Polypodiales","62","South America - Neotropics",NA,"US01480067_01",NA,NA,NA,NA,"Pteridophyte","1",NA,NA
"351","2020-09-12 05:00:02-03","US","US","2259266","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"H. E. Stork","1938","10","8","Peru","Lima",NA,"Depto. Lima, Prov. Chancay. Sea cliffs north of Chorillos.",NA,NA,NA,NA,"US01480056",NA,NA,"Polypodiales","9367","South America - Neotropics",NA,NA,NA,NA,NA,NA,"Pteridophyte","1",NA,NA
"352","2020-09-12 05:00:02-03","US","US","2422158","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"D. Blake & D. Cochran","1963","1","1","Brazil","São Paulo",NA,"Santos",NA,NA,NA,NA,"US01480070",NA,NA,"Polypodiales","s.n.","South America - Neotropics",NA,"US01480070_01",NA,NA,NA,NA,"Pteridophyte","1",NA,NA
"353","2020-09-12 05:00:02-03","US","US","1694423","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"S. Venturi","1927","1","28","Argentina","Tucuman",NA,"Provincia de Tucuman, (R. A.). Departamento Capital. Cuidad Tucumanan.",NA,NA,NA,NA,"US01480049",NA,NA,"Polypodiales","4838","South America",NA,"US01480049_01","450",NA,NA,NA,"Pteridophyte","1",NA,NA
"354","2020-09-12 05:00:02-03","US","US","762961","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"J. N. Rose & P. G. Russell","1915","7","8","Brazil","Rio de Janeiro",NA,"Near Corcovado",NA,NA,NA,NA,"US01480065",NA,NA,"Polypodiales","20170","South America - Neotropics",NA,"US01480065_01",NA,NA,NA,NA,"Pteridophyte","1",NA,NA
"355","2020-09-12 05:00:02-03","US","US","2292059","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"R. M. Tryon & A. F. Tryon","1956","8","25","Peru","Lima",NA,"Dept. Lima. Prov. Lima. Sea cliff at Miraflores. On calcareous, loose conglomerate at or near base of cliffs.",NA,NA,NA,NA,"US01480057",NA,NA,"Polypodiales","5217","South America - Neotropics",NA,NA,"10",NA,NA,NA,"Pteridophyte","1",NA,NA
"356","2020-09-12 05:00:02-03","US","US","1694497","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"S. Venturi","1929","1","7","Argentina","Catamarca",NA,"Provincia de Catamarca, (R. A.). Departamento Duvalgala. El Sunecho. [interpreted]",NA,NA,NA,NA,"US01480050",NA,NA,"Polypodiales","8504","South America",NA,"US01480050_01","1600",NA,NA,NA,"Pteridophyte","1",NA,NA
"357","2020-09-12 05:00:02-03","US","US","1497910","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"L. Smith","1928","11","15","Brazil","Rio de Janeiro",NA,"Federal District, Road between Aguas Ferreas and Paineiras, Corcovado","-43.23","-22.93",NA,NA,"US01480063",NA,NA,"Polypodiales","1233","South America - Neotropics",NA,"US01480063_01","100","300",NA,NA,"Pteridophyte","1",NA,NA
"358","2020-09-12 05:00:02-03","US","US","532354","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"P. K. Dusén",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"US01480062",NA,NA,"Polypodiales","223","South America - Neotropics",NA,"US01480062_01",NA,NA,NA,NA,"Pteridophyte","1",NA,NA
"359","2020-09-12 05:00:02-03","US","US","762962","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"J. N. Rose & P. G. Russell","1915","7","8","Brazil","Rio de Janeiro",NA,"Near Corcovado",NA,NA,NA,NA,"US01480064",NA,NA,"Polypodiales","20170","South America - Neotropics",NA,"US01480064_01",NA,NA,NA,NA,"Pteridophyte","1",NA,NA
"360","2020-09-12 05:00:02-03","US","US","2690439","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"O. Handro","1949","2","8","Brazil","São Paulo",NA,"São Paulo, Jardim Botânico",NA,NA,NA,NA,"US01480072",NA,NA,"Polypodiales","83","South America - Neotropics",NA,"US01480072_01",NA,NA,NA,NA,"Pteridophyte","1",NA,NA
"361","2020-09-12 05:00:02-03","US","US","2136073","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"H. E. Stork","1938","10","8","Peru","Lima",NA,"Sea cliffs north of Chorillos, Prov. Chancay, Dept. Lima.",NA,NA,NA,NA,"US01480060",NA,NA,"Polypodiales","9367","South America - Neotropics",NA,NA,NA,NA,NA,NA,"Pteridophyte","1",NA,NA
"362","2020-09-12 05:00:02-03","US","US","2941409","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"E. P. Heringer","1982","1","26","Brazil","Distrito Federal",NA,"Planta formando moitas nas frestas do muro em frebte aos Tribunais (Praca dos Tribunais) em Brasilia",NA,NA,NA,NA,"US01480075",NA,NA,"Polypodiales","18274","South America - Neotropics",NA,"US01480075_01",NA,NA,NA,NA,"Pteridophyte","1",NA,NA
"363","2020-09-12 05:00:02-03","US","US","2139830","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"A. Macedo","1951","1","27","Brazil","Minas Gerais",NA,"Sacamenba, Ouro Preto, Minas Gerais [interpreted]",NA,NA,NA,NA,"US01480069",NA,NA,"Polypodiales","3116","South America",NA,"US01480069_01",NA,NA,NA,NA,"Pteridophyte","1",NA,NA
"364","2020-09-12 05:00:02-03","US","US","2687590","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"G. Eiten","1965","12","1","Brazil","Minas Gerais",NA,"Município de Ouro Prêto: city of Ouro Prêto. Parque Metalurgico by RR station. Base of stone wall in open",NA,NA,NA,NA,"US01480079",NA,NA,"Polypodiales","7060-B","South America - Neotropics",NA,"US01480079_01",NA,NA,NA,NA,"Pteridophyte","1",NA,NA
"365","2020-09-12 05:00:02-03","US","US","2709767","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"H. S. Irwin, R. M. Harley & E. Onishi","1971","1","18","Brazil","Minas Gerais",NA,"Planalto do Brasil, Serra do Espinhaco, Middle and upper slopes, south side of Serra da Piedade, ca. 5km N. of Caeté",NA,NA,NA,NA,"US01480074",NA,NA,"Polypodiales","28737","South America - Neotropics",NA,"US01480074_01","1800",NA,NA,NA,"Pteridophyte","1",NA,NA
"366","2020-09-12 05:00:02-03","US","US","1340136","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"P. K. Dusén","1912","10","20","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"US01480066",NA,NA,"Polypodiales","14264","South America - Neotropics",NA,"US01480066_01",NA,NA,NA,NA,"Pteridophyte","1",NA,NA
"367","2020-09-02 16:38:32-03","Cenargen","CEN","100972","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","B. M. T. Walter","2017","09",NA,"Carlos Romero Martins","2017","04","22","Brasil","DF","BRASILIA","Parque Nacional de Brasília, paredão da estrada que passa sobre o Córrego Cristal Água, vegetação do entorno mata","-47.939722","-15.725",NA,"Doação Flora do Brasil - Distrito Federal","CEN00100972",NA,NA,NA,"2598",NA,"Exsicatas","CEN00100972",NA,NA,"-47.939722","-15.725",NA,"3",NA,NA
"368","2020-09-02 16:38:32-03","Cenargen","CEN","58860","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","B. M. T. Walter","2007","02",NA,"Bruno Machado Teles Walter","2004","06","03","Brasil","DF","BRASILIA","Setor de Chácaras na QI 05 - Lago Sul. Próximo ao aeroporto.","-47.9","-15.933333",NA,"Soros de coloração marrom-dourada. Cresce em local de pleno sol pela manhã e sombra à tarde. Pêlos da base das folhas (e planta) alvo-esverdeados. Planta ruderal.","CEN00058860",NA,NA,NA,"5194",NA,"Exsicatas","CEN00058860","1050","1050","-47.9","-15.933333",NA,"2",NA,NA
"369","2019-12-09 17:30:45-03","UFPR","EFC","922","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Schwartsburd, P.B.",NA,NA,NA,"Kuniyoshi, Y.S.; Roderjan, C.V.","1986","09","19","Brasil","Paraná","Paranaguá","Rio Guaraguaçu","-48.5092010498047","-25.5200004577637","24916","Herbácea terrestre comum, sobre sambaqui. __COMMOM_NAME__: Xaxim","EFC000922","auto",NA,NA,"5007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2019-12-09 17:30:45-03","UFPR","EFC","12199","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Schwartsburd, P.B.","2005","11","01","Moro, R.S.","2001","01","25","Brasil","Paraná","Sengés","Cascata do Corisco","-49.4636001586914","-24.1128005981445","55682","sobre rochas, sob o mirante, frequente (HUPG, 11234)","EFC012199","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2021-03-15 18:29:34-03","USP","SPF","212714","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Prado, J","2016",NA,NA,"Fiaschi, P","2012","06","15","Brasil","Mato Grosso do Sul","Bonito","Parque das Cachoeiras","-56.504806","-21.001389",NA,"Erva terrestre rizomatosa. Esporângios castanhos.; Floresta de galeria.","SPF00212714",NA,NA,NA,"3914",NA,NA,NA,"360","360","-56.504806","-21.001389",NA,NA,NA,NA
"372","2014-04-04 18:29:23-03","PNFM","IRAI","1630","S","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Cordeiro, J.; Martin, V.C.","2010","01","01","Kuchler, R.M.","2009","12","18","Brasil","Paraná","Prudentópolis","Salto Barão do Rio Branco","-50.940639","-25.166639",NA,"Pteridófita, 50 cm, coletada em muro","IRAI00001630",NA,"Monilophyta",NA,"075",NA,NA,NA,NA,NA,"-50.940639","-25.166639",NA,NA,NA,NA
"373","2014-04-04 18:29:23-03","PNFM","IRAI","1571","S","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Cordeiro, J.; Martin, V.C.","2010","01","01","Ferreira, K.L.","2009","05","25","Brasil","Paraná","Curitiba",NA,NA,NA,NA,"Sobre muro","IRAI00001571",NA,"Monilophyta",NA,"006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2014-04-04 18:29:23-03","PNFM","IRAI","3691","S","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Ristow, R.","2011","05",NA,"Carvalheiro, C.V.","2011","04","29","Brasil","Paraná","Jaguariaíva","Parque Estadual do Cerrado","-49.666806","-24.16625",NA,"Pteridófita, 50 cm","IRAI00003691",NA,"Monilophyta",NA,"011",NA,NA,NA,NA,NA,"-49.666806","-24.16625",NA,NA,NA,NA
"375","2014-04-04 18:29:23-03","PNFM","IRAI","5621","S","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Michelon, C.","2013","03","08","Ristow, R.","2012","03","25","Brasil","Rio de Janeiro","Petrópolis","Mirante, BR 040","-43.230028","-22.551389",NA,"Pteridófita terrestre. Margem da estrada","IRAI00005621",NA,"Monilophyta",NA,"2232",NA,NA,NA,"775","775","-43.230028","-22.551389",NA,NA,NA,NA
"376","2021-03-25 13:53:24-03","UNIVILLE","JOI","3036","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","A.R. Smith",NA,NA,NA,"G. Hatschbach","2002","11","08","Brasil","Mato Grosso do Sul","Bonito","Rodovia Bonito - Campo dos Índios, próximo do córrego Três Morros.","-56.4818992614746","-21.1210994720459","71352","; HABITAT: barranco na beira do rio","JOI003036","auto",NA,NA,"73911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2021-03-25 13:53:24-03","UNIVILLE","JOI","3257","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","A.R. Smith","2005","01","01","G. Hatschbach","2002","11","08","Brasil","Mato Grosso do Sul","Bonito","Rodovia Bonito - Campo dos Índios, próximo do córrego Três Morros.","-56.4818992614746","-21.1210994720459","71352",NA,"JOI003257","auto",NA,NA,"73911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2021-03-25 13:53:24-03","UNIVILLE","JOI","4643","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Smith, A.R.",NA,NA,NA,"G. Hatschbach","2002","11","08","Brasil","Mato Grosso do Sul","Bonito","Rodovia Bonito - Campo dos Índios, próximo do córrego Três Morros.","-56.4818992614746","-21.1210994720459","71352","; HABITAT: barranco na beira do rio","JOI004643","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2019-10-07 09:38:50-03","UEFS","HUEFS","148519","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"Macedo, T.S.","2009","06","11","Brasil","Bahia","Santa Terezinha","Serra da Jibóia. Fragmento de Mata Atlântica. Morro da Pioneira.","-39.481667","-12.856389",NA,"Rupestre, próxima à torre.","HUEFS0148519",NA,"Pteridophyta","Polypodiales","99",NA,NA,NA,NA,NA,"39W28'54''","12S51'23''","Polypodiopsida",NA,NA,NA
"380","2019-10-07 09:38:50-03","UEFS","HUEFS","244161","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"Marinho, L.C.","2018","10","08","Brasil","Bahia","Santa Teresinha","Pedra Branca Serra da Jibóia, área exposta ao sol ao lado das torres de transmissão.","-39.475278","-12.853889",NA,NA,"HUEFS0244161",NA,"Pteridophyta","Polypodiales","1431",NA,NA,"HUEFS0244161",NA,NA,"39W28'31''","12S51'14''","Polypodiopsida",NA,NA,NA
