"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","fieldNumber","typeStatus","individualCount","class","previousCatalogNumber"
"79","2020-09-02 16:34:44-03","Cenargen","CEN","46043","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.","J. A. N. Batista & L. B. Bianchetti","João Aguiar Nogueira Batista","1341","2002","12","21",NA,"Brasil","DF","BRASILIA","RA-I, Brasília - Plano Piloto. Final da Asa Norte. Área entre o Parque Ecológico Norte e o Parque Nacional de Brasília. Local do futuro Setor Noroeste.","-47.9296989440918","-15.7797002792358","Unicata","Área queimada durante a seca. Todas as plantas observadas concentravam-se em apenas dois pontos do campo. Pseudobulbos completamente enterrados, externamente vinosos. Sem flores; floração da espécie ocorreu no local durante outubro. Obs.: Coletada para documentar a parte vegetativa da espécie. Exatamente mesmo local de coleta dos números Batista 422 e 1314.","CEN00046043","CEN00046043",NA,NA,"70570","auto","2002","12",NA,NA,NA,NA,NA,"1",NA,NA
"80","2020-09-02 16:34:44-03","Cenargen","CEN","39710","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.","J. A. N. Batista & L. B. Bianchetti","João Aguiar Nogueira Batista","1247","2001","09","19",NA,"Brasil","DF","BRASILIA","RA-I, Brasília - Plano Piloto. Setor de Mansões do Lago Norte. Campo ao lado (esquerdo) da pista, final da MI-6, um pouco antes das encostas e da estação da CAESB (no sentido para o Paranoá).","-47.9296989440918","-15.7797002792358","Exsicatas","Área anteriormente queimada. Observadas cerca de 30 plantas em floração concentradas na área mais baixa do campo. Em plena floração. Inflorescência arroxeada. Brácteas densamente cobertas por pintas e máculas marrom-vinosas sobre fundo esverdeado. Ovário e pedicelo marrom-arroxeado, no ápice bem escuro. Unguículo amarelado. Pé da coluna e parte ventral-mediana vinho-arroxeada e para o ápice roxo ou roxo-esverdeado. Demais informações na exsicata.","CEN00039710","CEN00039710 CEN00039710_1",NA,NA,"70570","auto","2001","09",NA,NA,NA,NA,NA,"3",NA,NA
"81","2020-09-02 16:34:44-03","Cenargen","CEN","39714","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.","J. A. N. Batista & L. B. Bianchetti","João Aguiar Nogueira Batista","1251","2001","10","02",NA,"Brasil","DF","BRASILIA","RA-II, Gama. Área a esquerda da BR-060, ao lado do posto fiscal, um pouco antes da entrada para Santo Antônio do Descoberto.","-47.9296989440918","-15.7797002792358","Exsicatas","Demais informações na exsicata.- Flora do Brasil - Distrito Federal - Brassília","CEN00039714","CEN00039714",NA,NA,"70570","auto","2001","10",NA,NA,NA,NA,NA,"1",NA,NA
"82","2020-09-02 16:34:44-03","Cenargen","CEN","39715","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.","J. A. N. Batista & L. B. Bianchetti","João Aguiar Nogueira Batista","1253","2001","10","07",NA,"Brasil","DF","BRASILIA","RA-I, Plano Piloto. Asa Norte, 713-714 N, área da UnB (arboreto) entre o Parque Olhos D#?#água e a estação de tratamento de esgoto da CAESB.","-47.9296989440918","-15.7797002792358","Exsicatas","Área anteriormente queimada, com a vegetação ainda em brotação e crescimento. Relativamente comum, observado vários exemplares espalhados pelo local. Pseudobulbos completamente enterrados. De início para plena floração. Inflorescência desde esverdeada a arroxeada. Pétalas com pintas vinosas, confluentes para o ápice, sobre fundo esverdeado. Lobo laterais do labelo e margens do lobo mediano, vermelho-vinoso. Demais informações na exsicata.","CEN00039715","CEN00039715",NA,NA,"70570","auto","2001","10",NA,NA,NA,NA,NA,"6",NA,NA
"83","2020-09-02 16:34:44-03","Cenargen","CEN","45583","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.","J. A. N. Batista","João Aguiar Nogueira Batista","1308","2002","10","05",NA,"Brasil","DF","BRASILIA","RA-VIII, Núcleo Bandeirante. Santuário Ecológico do Riacho Fundo. Entre o balão do aeroporto e o Núcleo Bandeirante. Atrás do Zoo. Área próx. as chácaras ao lado da pista (DF-003) para o Núcleo Bandeirante, do lado oposto a sede do santuário.","-47.9296989440918","-15.7797002792358","Exsicatas","Material coletado para registrar a continuidade da existência da espécie no local, Demais informações na exsicata, Flora do Brasil - Distrito Federal - Núcleo Bandeirante.","CEN00045583","CEN00045583",NA,NA,"70570","auto","2002","10",NA,NA,NA,NA,NA,"1",NA,NA
"84","2020-09-02 16:34:44-03","Cenargen","CEN","100243","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.","L. B. Bianchetti","Glocimar Pereira-Silva","16603","2014","09","27",NA,"Brasil","DF","BRASILIA","Reserva Ecológica do Guará.","-47.9296989440918","-15.7797002792358","Exsicatas","Pétalas e sépalas amarela com estrias vinácea. Coleta feita pós-fogo.","CEN00100243","CEN00100243","1000","1000","70570","auto","2014","09",NA,NA,NA,NA,NA,"2",NA,NA
"85","2020-09-02 16:34:44-03","Cenargen","CEN","36223","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.","L. B. Bianchetti","Marina de Lourdes Fonseca Resende","2157","1999","10","18",NA,"Brasil","DF","BRASILIA","Reserva Ecológica do IBGE, área do CórregoTaquara, local queimado a 79 dias.","-47.9296989440918","-15.7797002792358","Exsicatas","Haste da inflorescência arrocheada, com machas vinácea, Doação do Herbário IBGE - Reserva Ecológica do IBGE. Plantas do Brasil - Distrito Federal.","CEN00036223","CEN00036223","1015","1015","70570","auto","2002","01",NA,NA,NA,NA,NA,"1",NA,NA
"86","2020-09-02 16:34:44-03","Cenargen","CEN","14930","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.","L. B. Bianchetti","João Aguiar Nogueira Batista","114","1990","10","03",NA,"Brasil","DF","BRASILIA","Resrva Ecológica do Guará.","-47.9296989440918","-15.7797002792358","Exsicatas","Pétalas e sépalas densamente pintalgadas de cor vinho. Labelo amarelo pálido com margem vinho.","CEN00014930","CEN00014930",NA,NA,"70570","auto","1991","10",NA,NA,NA,NA,NA,"1",NA,NA
"87","2020-09-02 16:34:44-03","Cenargen","CEN","37102","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.","J. A. N. Batista","João Aguiar Nogueira Batista","1109","2000","12","21",NA,"Brasil","DF","BRASILIA","Setor de Mansões do Lago Norte. Área a direita da pista no sentido para a Barragem do Paranoá, entre o Varjão (após o cór. Urubu) e a MI 3. Condomínio Privê Lago Norte I, quadra 1, conjunto G e L.","-47.9296989440918","-15.7797002792358","Exsicatas","Pseudobulbos completamente enterrados, vinosos, as vezes com ápice descoberto. Em pleno desenvolvimento vegetativo. Alguns exemplares com frutos em desenvolvimento. Coletadas 12 plantas p/ cultivo no CENARGEN uma vez que a a#?#rea esta sendo rapidamente ocupada por um condomínio irregular, sendo esta provavelmente a última coletada da espécie no local.. Alguns exemplares também em cultivo por David Bertioli e Karina Proite.","CEN00037102","CEN00037102",NA,NA,"70570","auto","2000","12",NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-09-02 16:34:44-03","Cenargen","CEN","58126","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.","J. A. N. Batista & L. B. Bianchetti","João Aguiar Nogueira Batista","1109","2000","12","21",NA,"Brasil","DF","BRASILIA","Setor de Mansões do Lago Norte. Área a direita da pista no sentido para a Barragem do Paranoá, entre o Varjão (após o cór. Urubu) e a MI 3. Condomínio Privê Lago Norte I, quadra 1, conjunto G e L.","-47.9296989440918","-15.7797002792358","Exsicatas","Pseudobulbos completamente enterrados, vinosos, as vezes com ápice descoberto. Floração em cultivo em outubro de 2004 (prensado em 12/10/04). Coletado 7 plantas no localem 24/12/2000 e mantidas em cultivo no CENARGEN desde então.2º floração em cultivo.Doação da Flora do Brasil.","CEN00058126","CEN00058126",NA,NA,"70570","auto","2004","10",NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-09-02 16:34:44-03","Cenargen","CEN","58129","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.","J. A. N. Batista & L. B. Bianchetti","João Aguiar Nogueira Batista","1119","2001","01","02",NA,"Brasil","DF","BRASILIA","Setor de Mansões do Lago Norte. Área brejosa à esquerda da DF-005, em direção ao Paranoá, na altura da MI-10.","-47.9296989440918","-15.7797002792358","Exsicatas","Pseudobulbos completamente enterrados,externamente vinosos. Ovário e pedicelo marrom-esverdeado. Face interna das sépalas c/ manchas e máculas vinosas sobre fundo amarelo-esverdeado; face externa esverdeada. Pétalas c/ pintas e o ápice vinosos, sobre fundo amarelo-esverdeado; face externa amarelo-esverdeada c/ algumas manchas vinosas concentrada no ápice. Lobos laterais do labelo vinosos, base amarelada; lobo central amarelo-claro c/ margem vinosa.Calo branco-amarelado.Unguículo amarelo-forte.","CEN00058129","CEN00058129",NA,NA,"70570","auto","2004","10",NA,NA,NA,NA,NA,"2",NA,NA
"90","2020-09-02 16:34:44-03","Cenargen","CEN","14929","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.","L. B. Bianchetti","João Aguiar Nogueira Batista","209","1991","10","05",NA,"Brasil","DF","BRASILIA","Setor de mansões do Lago Norte, próximo do ribeirão Urubu.","-47.9296989440918","-15.7797002792358","Exsicatas","Pseudo-bulbos 3/4 enterrados. Sépalas e pétalas verde-amareladas, densamente pintalgadas de cor vinho-avermelhado (escuro). Labelo com expansões laterais e margem do lóbulo central vinho-avermelhado. mancha amarelo-pálido no lóbulo central.","CEN00014929","CEN00014929",NA,NA,"70570","auto","1991","11",NA,NA,NA,NA,NA,"1",NA,NA
"91","2020-09-02 16:34:44-03","Cenargen","CEN","21166","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.",NA,"João Aguiar Nogueira Batista","425","1994","11","13",NA,"Brasil","DF","BRASILIA","Setro de mansões do Lago Norte. Próximo ao ponto de confluência do ribeirão do Torto com o lago Paranoá.","-47.9296989440918","-15.7797002792358","Exsicatas","Campo limpo de encosta e com cascalho sobre a superfície. Cobertura graminosa rala e esparsa. Solo raso e pobre. Pseudo-bulbos completamente enterrados. Exemplar coletado em encosta pedregosa com solo raso e pobre. Daí, possivelmente o porque das folhas e inflorescência muito reduzidos, e que nesta espécie, em plantas crescendo em solo argiloso e profundo, atingem dimensões bem maiores.","CEN00021166","CEN00021166",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"92","2020-09-02 16:34:44-03","Cenargen","CEN","32451","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.","J. A. N. Batista & L. B. Bianchetti","Marina de Lourdes Fonseca Resende","1581","1997","10","01",NA,"Brasil","GO","NIQUELANDIA","Estrada à esquerda da mina de níquel.","-48.4597015380859","-14.4738998413086","Exsicatas","Campo queimado à 30 dias. Caule avermelhado, folhas verde, basais. Tépalas marrom clara com manchas escuras, labelo amarelo, sépalas vinácea. Doação do Herbário IBGE - Reserva Ecológica do IBGE. Plantas do Brasil - Goiás.","CEN00032451","CEN00032451","1015","1015","74171","auto","2007","12",NA,NA,NA,NA,NA,"1",NA,NA
"93","2020-09-02 16:34:44-03","Cenargen","CEN","29517","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.","L. B. Bianchetti","Marina de Lourdes Fonseca Resende","1227","1996","10","18",NA,"Brasil","GO","NIQUELANDIA","Macêdo. CNT. Estrada de terra à direita da mina de níquel, cerca de 5,5 km.","-48.4597015380859","-14.4738998413086","Exsicatas","Erva com cerca de 60 cm de altura. Caule avermelhado, folhas verdes, inflorescência ereta, tépalas everdeadas com pintas vináceas. Labelo amarelo com borda vermelha e bulbo avermelhado. Doação do Herbário IBGE - Reserva Ecológica do IBGE. Plantas do Brasil - Goiás.","CEN00029517","CEN00029517","1045","1045","74171","auto","2002","01",NA,NA,NA,NA,NA,"1",NA,NA
"94","2020-09-02 16:34:44-03","Cenargen","CEN","46066","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.","J. A. N. Batista","João Aguiar Nogueira Batista","1374","2003","01","22",NA,"Brasil","MA","CAROLINA","Morro do Chapéu, no cume do morro, cerca de 12 km ao Norte de Carolina na estrada para Estreito e depois mais 5 km em estrada de terra até próximo a base do Morro.","-47.4693984985352","-7.33277988433838","Exsicatas","Coletada uma planta para cultivo no Cenargen, demais informaçoes na exsicata, Flora do Brasil - Estado do Maranhão","CEN00046066","CEN00046066",NA,NA,"99438","auto","2003","01",NA,NA,NA,NA,NA,"1",NA,NA
"95","2020-09-02 16:34:44-03","Cenargen","CEN","58133","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.","J. A. N. Batista & L. B. Bianchetti","João Aguiar Nogueira Batista","1305","2004","09","26",NA,"Brasil","MG","ITUIUTABA","Serra do Baú, na estrada entre Ituiutaba e Capinópolis, acesso a partir da entrada de terra a esquerda da pista (entrada para fazenda Palmeira) cerca de 22 km do trevo proximo a Ituiutaba, em direção a Capinópolis demais informações na exsicata","-49.4650001525879","-18.968900680542","Exsicatas","Coletada um planta no local em 02/10/2002 para cultivo na EMBRAPA-CENARGEN em Brasília, 1º floração em cultivo, planta submetida a fogo controlado em 27/07/2004 para forçar a floração, inflorescência estava em crecimento em 23/08 e em floração 19/09/2004 demais informações na exsicata, Flora do Brasil - Estado de Minas Gerais.","CEN00058133","CEN00058133",NA,NA,"50022","auto","2004","09",NA,NA,NA,NA,NA,"1",NA,NA
"96","2020-09-02 16:34:44-03","Cenargen","CEN","94765","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.","J. A. N. Batista","João Aguiar Nogueira Batista","2907","2009","10","15",NA,"Brasil","MG","LAGOA SANTA","Lagoa Santa.","-43.8897018432617","-19.6271991729736","Exsicatas","No topo da encosta com cascalho sobre a superfície. Área queimada durante a seca. Pseudobulbos enterrados, externamente arroxeados. Observados cerca de 40-50 plantas com flores. Em plena floração. Sépalas amareladas ou amarelo-esverdeadas com manchas vinosas. As manchas às vezes completamente confluentes em direção ao ápice. Pétalas com pintas vinosas sobre fundo amarelado ou amarelo-esverdeado. As pintas às vezes confluentes em direção ao ápice. Lobos laterais do labelo vinosos. Lobo central amarelo claro com a margem vinosa; calo branco. Unguículoamarelo forte. Coluna com a base branca, o meio avermelhado e o ápice arroxeado. Doação do Herbário do Departamento de Botânica ICB - UFMG - Plantas do Brasil - BHCB 134463.","CEN00094765","CEN00094765","856","856","12338","auto","2009","10",NA,NA,NA,NA,NA,"1",NA,NA
"97","2020-09-02 16:34:44-03","Cenargen","CEN","101446","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.",NA,"Bárbara Pachêco","8","2016","10","21",NA,"Brasil","GO","BARRO ALTO","Área da mineradora Anglo American Brasil.","-48.9157981872559","-14.9708003997803","Exsicatas","Flor vermelha com manchas amarelas. Doação","CEN00101446","CEN00101446",NA,NA,"39532","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"98","2020-09-02 16:34:44-03","Cenargen","CEN","40070","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.","J. A. N. Batista","Glocimar Pereira-Silva","4390","2000","11","09",NA,"Brasil","GO","CAVALCANTE","Estrada Balsa Porto dos Paulistas (rio Tocantins) para HU, cerca de 32 km da balsa.","-47.4583015441895","-13.7974996566772","Exsicatas","Área de influência da futura Hidrelétrica de Cana Brava. Pétalas e sépalas verdes, pintalgadas de vináceo. Labelo amarelo com bordas vináceas.","CEN00040070","CEN00040070","760","760","92497","auto","2002","03",NA,NA,NA,NA,NA,"1",NA,NA
"99","2020-09-02 16:34:44-03","Cenargen","CEN","39721","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum","var. roseum","Cyrtopodium poecilum var. roseum","Rchb.f. & Warm.","J. A. N. Batista & L. B. Bianchetti","João Aguiar Nogueira Batista","1261","2001","10","24",NA,"Brasil",NA,NA,"Serra da moeda/MG. Nos morros a margem da estrada vicinal q/ liga a BR-040 a Moeda. Nos morros no entorno de uma pequena matinha, alcançada a partir do ponto em q/ pista cruza um córrego e forma-se uma pequena cachoeira. Cood. 20°17'20,5'' e 43°57'02,4''",NA,NA,"Exsicatas","HOLOTYPUS. Área anteriormente queimada, com vegetação ainda em brotação. Ocasional, observados vários exemplares esparsos pelo local, mas mais concentrados em determinados pontos. Pseudobulbos não expostos, completamente enterrados, externamente vinosos. Em plena floração. Inflorescência vinosa a esverdeada. Demais informações na exsicata.","CEN00039721","CEN00039721",NA,NA,NA,NA,"2003","11",NA,NA,NA,NA,"HOLOTYPUS","2",NA,NA
"100","2019-10-07 09:19:55-03","UEFS","HUEFS","191482","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.",NA,"Guariano, E.S.G.","857","2001","10","11",NA,"Brasil","Distrito Federal","Brasilia","Margem esquerda do Córrego Riacho Fundo, aproximadamente a 1,5 km da estrada que liga o riacho Fundo a Fazenda.","-48.016667","-15.866667",NA,NA,"HUEFS0191482",NA,"1100","1100",NA,NA,NA,NA,"48W1'0''","15S52'0''",NA,NA,NA,NA,"Lilianae",NA
"101","2019-10-07 09:19:55-03","UEFS","HUEFS","78838","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.",NA,"Batista, J.A.N.","1341","2002","12","21",NA,"Brasil","Distrito Federal","Brasília","Área entre o Parque Ecológico norte e o Parque Nacional de Brasília.","-47.9296989440918","-15.7797002792358",NA,NA,"HUEFS0078838",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Lilianae",NA
"102","2019-10-07 09:19:55-03","UEFS","HUEFS","78845","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.",NA,"Batista, J.A.N.","1247","2001","09","19",NA,"Brasil","Distrito Federal","Brasília","Plano Piloto. Setor de mansões do Lago Norte. Campo ao lado (esquerdo) da pista, final da MI - 6, um pouco antes das encostas e da estação CAESB (no sentido p/ o Paraná).","-47.9296989440918","-15.7797002792358",NA,NA,"HUEFS0078845",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Lilianae",NA
"103","2019-07-09 12:43:20-03","F","FMNH-SEEDPLANTS","V0436163F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum",NA,"RRC ID Flag","E. Y. Dawson","15119",NA,NA,NA,"South America","Brazil","Goiás",NA,NA,"-48","-12",NA,NA,"V0436163F","V0436163F_01 V0436163F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15119",NA,NA,"Monocotyledoneae",NA
"104","2019-07-09 12:46:51-03","F","FMNH-SEEDPLANTS","V0436164F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum",NA,NA,"H. S. Irwin et al.","8710","1965","9","27","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0436164F","V0436164F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA
"105","2019-07-09 12:43:21-03","F","FMNH-SEEDPLANTS","V0436165F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum",NA,NA,"E. P. Heringer","10630","1965","9","10","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0436165F","V0436165F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA
"106","2015-02-26 09:30:04-03","NHMLondon","NHM-LONDON-BOT","BM000885422","S","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.",NA,"J.A.N. Batista","1341","2002","12","21",NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4654937"
"107","2016-08-23 09:45:44-03","NHMLondon","NHM-LONDON-BOT","BM000901067","S","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.",NA,"J.A.N. Batista","1253","2001","10","07",NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4655078"
"108","2019-11-01 15:15:18-03","UnB","UB","3722","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb. f. & Warm.","Bianchetti, LB","Oliveira, RS","7","1994","09","21","Southern America","Brasil","Distrito Federal","Brasília","Setor de Mansões do Lago Norte","-47.8","-15.766667",NA,"Inflorescências simples e ramificadas. Pseudobulbos semi-enterrados. Labelo creme com extremidades amarronzadas. Corola rajada.; 0,3m. Flor chocolate-esverdeada; Campo limpo próximo ao lago. Solo: Argiloso.","UB0019321","UB0019321","1120","1120",NA,NA,NA,NA,"-47.8","-15.766667",NA,NA,NA,NA,NA,NA
"109","2019-11-01 15:15:18-03","UnB","UB","102933","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb. f. & Warm.","Batista, JAN","Fonsêca, SG","1399","1968","10","11","Southern America","Brasil","Mato Grosso",NA,"Base Camp","-51.766667","-12.816667",NA,"Mais informações","UB0018032","UB0018032",NA,NA,NA,NA,"1998","08","-51.766667","-12.816667","22",NA,NA,NA,NA,NA
"110","2019-11-01 15:15:18-03","UnB","UB","198021","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb. f. & Warm.","Bianchetti, LB","Vale, GD; Fontes, CG; Meneguzzo, TEC","153","2006","10","09","Southern America","Brasil","Distrito Federal","Brasília","Fazenda Sucupira - Área de cerrado rupestre e campo sujo abaixo do CAPRIL","-47.9296989440918","-15.7797002792358",NA,"Flor amarela e roxa escura. Erva com cerca de 50 cm de altura; Cerrado sensu stricto","UB0019319","UB0019319",NA,NA,"70570","auto","2006","10",NA,NA,NA,NA,NA,NA,NA,NA
"111","2019-11-01 15:15:18-03","UnB","UB","87801","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb. f. & Warm.","Pabst, GFJ","Heringer, EP","12206","1972",NA,NA,"Southern America","Brasil","Distrito Federal","Brasília","Torre de Microondas, Santa Maria","-47.9296989440918","-15.7797002792358",NA,NA,"UB0019285","UB0019285",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2019-11-01 15:15:18-03","UnB","UB","102925","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb. f. & Warm.","Pabst, GFJ","Heringer, EP","13971","1974","09","16","Southern America","Brasil","Goiás","Luziânia","Luziânia","-47.9503","-16.2525",NA,"Mais informações","UB0015902","UB0015902",NA,NA,NA,NA,"1979","02","-47.9503","-16.2525","05",NA,NA,NA,NA,NA
"113","2019-11-01 15:15:18-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb. f. & Warm.","Bianchetti, LB","Oliveira, RS","7","1994","09","21","Southern America","Brasil","Distrito Federal","Brasília","Setor de Mansões do Lago Norte","-47.8","-15.766667",NA,"Inflorescências simples e ramificadas. Pseudobulbos semi-enterrados. Labelo creme com extremidades amarronzadas. Corola rajada.; 0,3m. Flor chocolate-esverdeada; Campo limpo próximo ao lago. Solo: Argiloso.","UB0019322","UB0019322","1120","1120",NA,NA,NA,NA,"-47.8","-15.766667",NA,NA,NA,NA,NA,NA
"114","2019-05-06 12:01:20-03","UFU","HUFU","36738","S","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.","Batista, J.A.N.","Batista, J.A.N.","1253","2001","10","07",NA,"Brasil","Distrito Federal","Brasília","Plano Piloto, Asa Norte, 713 - 714 N, área da UnB (arboreto) entre o Parque Olhos D'água e a estação de tratamento de esgoto da CAESB.","-47.9296989440918","-15.7797002792358",NA,"Em cerrado ralo. Solo argiloso, profundo, avermelhado (latossolo vermelho escuro). Área anteriormente queimada, com vegetação ainda em brotação e crescimento.","HUFU00030470","HUFU00030470",NA,NA,"70570","auto","2001","10",NA,NA,NA,NA,NA,NA,NA,NA
"115","2017-09-11 17:11:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.",NA,"Comm. Geogr.Geol. S. Paulo","1719",NA,NA,NA,"Southern America","Brazil",NA,NA,"in campis ad Morro Pellado prope Campanha",NA,NA,NA,"Floret Septembri - Novembri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
