"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","stateProvince","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","sex"
"434","2020-09-12 05:00:02-03","US","US","1515266","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C. Johnst.",NA,"W. Gehriger","267","South America - Neotropics","Venezuela","Mucurubá Mucuruba",NA,NA,"US00402123",NA,"Johnston, M. C.; Johnston, L. A.","1930","6","27","Mérida","-70.9833","8.7","2700","2800","Rangel",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"435","2020-09-02 16:38:36-03","Cenargen","CEN","90546","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Rhamnus","sphaerosperma","var. pubescens","Rhamnus sphaerosperma var. pubescens","Sw.",NA,"H. A. Keller","11442",NA,"Argentina","Corrientes, Ituzaingó, Puerto Valle","Exsicatas","Árbol de 6 m alt., 20 cm diam. corteza externa negruzca, interna amarilla, leño amarillo con duramen rosado, frutos rojizos a morados, flores crema. Doação do Herbário Del Instituto de Botanica Del Nordeste (CTES) Corrientes- Rep. Argentina.","CEN00090546","CEN00090546","H. A. Keller","2013","06","08",NA,"-56.513611","-27.588611","86","86",NA,NA,NA,NA,"-56.513611","-27.588611",NA,"2013",NA,NA,NA,"1",NA
"436","2020-09-02 16:38:36-03","Cenargen","CEN","51762","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Rhamnus","sphaerosperma","var. pubescens","Rhamnus sphaerosperma var. pubescens","Sw.",NA,"Frederico Carlos Hoehne",NA,NA,"Brasil",NA,"Exsicatas","Doação Instituto de Botânica de São Paulo.","CEN00051762","CEN00051762","M. A. Carvalhaes","1928","11","01","PR","-50.1618995666504","-25.0949993133545",NA,NA,"PONTA GROSSA","46557","auto",NA,NA,NA,NA,"1992",NA,NA,NA,"1",NA
"437","2020-09-02 16:38:36-03","Cenargen","CEN","46678","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Rhamnus","sphaerosperma","var. pubescens","Rhamnus sphaerosperma var. pubescens","Sw.",NA,"Luiz Emmygdio de Mello Filho","882",NA,"Brasil","Tijuca.","Exsicatas","Museu Nacional Rio de Janeiro - Cat. geral Nº 49877","CEN00046678","CEN00046678",NA,"1948","11","11","RJ","-43.2075004577637","-22.9027996063232",NA,NA,"RIO DE JANEIRO","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"438","2020-09-02 16:38:36-03","Cenargen","CEN","51751","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Rhamnus","sphaerosperma","var. pubescens","Rhamnus sphaerosperma var. pubescens","Sw.",NA,"Moyses Kuhlmann",NA,NA,"Brasil","Vila Mariana.","Exsicatas","Doação Instituto de Botânica de São Paulo.","CEN00051751","CEN00051751","M. A. Carvalhaes","1937","05","28","SP","-46.6300010681152","-23.5400009155273",NA,NA,"SAO PAULO","53584","auto",NA,NA,NA,NA,"1992",NA,NA,NA,"1",NA
"439","2020-10-15 09:54:03-03","UFPR","EFC","6205","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Gatti, G.; Schütz, A.L.","49",NA,"Brasil","Serra da Baitaca",NA,"Arbusto, frutos vermelhos, vegetação secundária (capoeirão)","EFC006205",NA,"Hatschbach, G.","1995","12","17","Paraná","-49.0036","-25.3887",NA,NA,"Quatro Barras",NA,NA,NA,"-49.0036","-25.3887",NA,"1996","08","05",NA,NA,NA
"440","2020-10-15 09:54:03-03","UFPR","EFC","9412","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Paiva, M.R.C.; Alves, J.; Francisco, E.M.","85",NA,"Brasil","Estrada para o Município de Reserva",NA,"Árvore 2.5m. altura, frutos imaturos avermelhados e maduros arroxeados. Beira da estrada.","EFC009412",NA,"Vieira, A.O.S.","1996","12","13","Paraná","-50.8506011962891","-24.6502990722656",NA,NA,"Reserva","43627","auto",NA,NA,NA,NA,"1998","01","01",NA,NA,NA
"441","2019-11-13 11:29:41-03","USP","SPF","14056","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C.Johnst.",NA,"Hoehne, W","s.n.",NA,"Brasil","Prx. Cidade Adhemar.",NA,NA,"SPF00014056",NA,"Simão-Bianchini, R","1951","12","17","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989","11",NA,NA,NA,NA
"442","2019-11-13 11:29:41-03","USP","SPF","144353","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C.Johnst.",NA,"Fiaschi, P","494",NA,"Brasil","Parque Estadual de Campos do Jordão",NA,NA,"SPF00144353",NA,"Lima, RB","2000","12","05","São Paulo","-45.466667","-22.683333","1500","1500","Campos do Jordão",NA,NA,NA,"-45.466667","-22.683333",NA,"2001","01",NA,NA,NA,NA
"443","2019-11-13 11:29:41-03","USP","SPF","68224","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C.Johnst.",NA,"Sano, PT","CFCR12785",NA,"Brasil",NA,NA,NA,"SPF00068224",NA,"Sano, PT","1989","12","14","Minas Gerais","-43.833333","-17",NA,NA,"Itacambira",NA,NA,NA,"-43.833333","-17",NA,"1990",NA,NA,NA,NA,NA
"444","2019-11-13 11:29:41-03","USP","SPF","36120","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C.Johnst.",NA,"Harley, RM","CFCR6520",NA,"Brasil","Ao norte de Grão Mogol.",NA,NA,"SPF00036120",NA,"Sano, PT","1984","11","27","Minas Gerais",NA,NA,"900","1000",NA,NA,NA,NA,NA,NA,NA,"1989",NA,NA,NA,NA,NA
"445","2019-11-13 11:29:41-03","USP","SPF","62127","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C.Johnst.",NA,"Pirani, JR","CFCR11507",NA,"Brasil",NA,NA,NA,"SPF00062127",NA,"Sano, PT","1987","11","04","Minas Gerais","-42.916667","-16.558333","1000","1150","Grão Mogol",NA,NA,NA,"-42.916667","-16.558333",NA,"1989",NA,NA,NA,NA,NA
"446","2019-11-13 11:29:41-03","USP","SPF","37054","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C.Johnst.",NA,"Stannard, BL","CFCR7254",NA,"Brasil","Serra Larga",NA,NA,"SPF00037054",NA,"Kew","1984","12","19","Bahia","-41.3899993896484","-12.563099861145","1400","1400","Lençóis","47385","auto",NA,NA,NA,NA,"1986",NA,NA,NA,NA,NA
"447","2019-11-13 11:29:41-03","USP","SPF","31844","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C.Johnst.",NA,"Pirani, JR","399",NA,"Brasil",NA,NA,NA,"SPF00031844",NA,"Simão-Bianchini, R","1983","01","12","Paraná","-49.7057991027832","-24.2511005401611",NA,NA,"Jaguariaíva","44368","auto",NA,NA,NA,NA,"1989","11",NA,NA,NA,NA
"448","2019-11-13 11:29:41-03","USP","SPF","38104","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C.Johnst.",NA,"Pirani, JR","956",NA,"Brasil",NA,NA,NA,"SPF00038104",NA,"Anônimo","1984","05","09","Paraná","-50.3828010559082","-25.8742008209229",NA,NA,"São Mateus do Sul","31353","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2019-11-13 11:29:41-03","USP","SPF","158160","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C.Johnst.",NA,"Francisco, EM","s.n.",NA,"Brasil",NA,NA,NA,"SPF00158160",NA,"Francisco, EM","1998","05","15","Paraná","-51.0971984863281","-23.7233009338379",NA,NA,"Tamarana","23681","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2019-11-13 11:29:41-03","USP","SPF","171671","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C.Johnst.",NA,"Rossi, L","765",NA,"Brasil","Estação Ecológica Juréia-Itatins",NA,NA,"SPF00171671",NA,"Carvalhaes, MA","1990","11","21","São Paulo","-47.5499992370605","-24.7000007629395",NA,NA,"Iguape","55628","auto",NA,NA,NA,NA,"1992",NA,NA,NA,NA,NA
"451","2019-11-13 11:29:41-03","USP","SPF","10786","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C.Johnst.",NA,"Hoehne, W","s.n.",NA,"Brasil",NA,NA,NA,"SPF00010786",NA,"Simão-Bianchini, R","1941","11","13","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"São Paulo","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2019-11-13 11:29:41-03","USP","SPF","161282","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C.Johnst.",NA,"Campos, J","12",NA,"Brasil",NA,NA,NA,"SPF00161282",NA,"Carvalhaes, MA","1938","03","03","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"São Paulo","53584","auto",NA,NA,NA,NA,"1992",NA,NA,NA,NA,NA
"453","2019-11-13 11:29:41-03","USP","SPF","13429","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C.Johnst.",NA,"Hoehne, W","s.n.",NA,"Brasil","Cidade Jardim.",NA,NA,"SPF00013429",NA,"Simão-Bianchini, R","1945","01","16","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"São Paulo","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2019-11-13 11:29:41-03","USP","SPF","161283","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C.Johnst.",NA,"Handro, O","s.n.",NA,"Brasil","Jardim Botânico de São Paulo",NA,NA,"SPF00161283",NA,"Marques, JJ","1939","11","22","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"São Paulo","53584","auto",NA,NA,NA,NA,"1983","03",NA,NA,NA,NA
"455","2019-11-13 11:29:41-03","USP","SPF","13430","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C.Johnst.",NA,"Hoehne, W","s.n.",NA,"Brasil","Prx. Interlagos.",NA,NA,"SPF00013430",NA,"Simão-Bianchini, R","1946","11","13","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"São Paulo","53584","auto",NA,NA,NA,NA,"1989","11",NA,NA,NA,NA
"456","2014-04-04 18:28:28-03","PNFM","IRAI","3503","S","Plantae","Magnoliophyta",NA,"Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C.Johnst.",NA,"Dunaiski Jr, A.","3900",NA,"Brasil","Centro Paranaense de Referência em Agroecologia",NA,"Arbusto, 1.5 m, fruto vermelho","IRAI00003503",NA,"Dunaiski Jr, A.","2009","12","18","Paraná","-49.118556","-25.385361",NA,NA,"Pinhais",NA,NA,NA,"-49.118556","-25.385361",NA,"2009","12","18",NA,NA,NA
"457","2014-04-04 18:28:28-03","PNFM","IRAI","583","S","Plantae","Magnoliophyta",NA,"Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C.Johnst.",NA,"Rauth, V.M.","055",NA,"Brasil","Trilha represa do Iraí",NA,"Árvore, aproximadamente 3 m, frutos vermelhos","IRAI00000583",NA,"Cordeiro, J.; Lozano, E.D.","2008","11","21","Paraná","-49.113472","-25.385333",NA,NA,"Pinhais",NA,NA,NA,"-49.113472","-25.385333",NA,"2009","01","01",NA,NA,NA
"458","2020-02-07 13:19:54-03","UEFS","HUEFS","210285","PreservedSpecimen","Plantae","Angiospermae","Rosales","Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Souza, V.C.","35130",NA,"Brasil","52 Km de Guapira em direção a Apiaí.",NA,"Borda de floresta Ombrófila Mista.","HUEFS0210285","HUEFS0210285 HUEFS0210285_e1","A.M.Giulietti","2012","12","17","São Paulo","-48.983333","-24.783333",NA,NA,"Apiaí",NA,NA,"Rosanae","48W59'","24S47'",NA,"2020","02",NA,NA,NA,NA
"459","2020-02-07 13:19:54-03","UEFS","HUEFS","9720","PreservedSpecimen","Plantae","Angiospermae","Rosales","Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Silva, J.M.","995",NA,"Brasil",NA,NA,NA,"HUEFS0009720","HUEFS0009720 HUEFS0009720_e1","A.M.Giulietti","1991","02","17","Paraná","-49.2731018066406","-25.4277992248535",NA,NA,"Curitiba","25180","auto","Rosanae",NA,NA,NA,"2020","02",NA,NA,NA,NA
"460","2020-02-07 13:19:54-03","UEFS","HUEFS","32165","PreservedSpecimen","Plantae","Angiospermae","Rosales","Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Hoehne, W.","SPF13429",NA,"Brasil","Cidade Jardim.",NA,NA,"HUEFS0032165","HUEFS0032165 HUEFS0032165_e1","A.M.Giulietti","1945","01","16","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"São Paulo","53584","auto","Rosanae",NA,NA,NA,"2020","02",NA,NA,NA,NA
"461","2020-02-07 13:19:54-03","UEFS","HUEFS","219553","PreservedSpecimen","Plantae","Angiospermae","Rosales","Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Santos, V.dos","85",NA,"Brasil","Embrapa Florestas.",NA,NA,"HUEFS0219553","HUEFS0219553 HUEFS0219553_e1","A.M.Giulietti","2013","11","13","Santa Catarina","-51.0149993896484","-26.7752990722656",NA,NA,"Caçador","38516","auto","Rosanae",NA,NA,NA,"2020","02",NA,NA,NA,NA
"462","2020-02-07 13:19:54-03","UEFS","HUEFS","140877","PreservedSpecimen","Plantae","Angiospermae","Rosales","Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Estevan, D.A.","385",NA,"Brasil","Fazenda Califórnia - Henrique Sato.",NA,NA,"HUEFS0140877","HUEFS0140877 HUEFS0140877_e1","A.M.Giulietti","2004","04","27","Paraná","-50.2428016662598","-24.2458000183105",NA,NA,"Ventania","32424","auto","Rosanae",NA,NA,NA,"2020","02",NA,NA,NA,NA
"463","2020-02-07 13:19:54-03","UEFS","HUEFS","211163","PreservedSpecimen","Plantae","Angiospermae","Rosales","Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Keller, H.A.","CTES11442",NA,"Argentina","Loc. Puerto Valle.",NA,"Interior de bosque anegado.","HUEFS0211163","HUEFS0211163 HUEFS0211163_e1","A.M.Giulietti","2013","06","08","Corrientes","-56.513611","-27.588611","86","86","Ituzaingó",NA,NA,"Rosanae","56W30'49''","27S35'19''",NA,"2020","02",NA,NA,NA,NA
"464","2020-02-07 13:19:54-03","UEFS","HUEFS","212381","PreservedSpecimen","Plantae","Angiospermae","Rosales","Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Barboza, E.","4008",NA,"Brasil","Campos do Quiriri.",NA,NA,"HUEFS0212381","HUEFS0212381 HUEFS0212381_e1","A.M.Giulietti","2013","10","30","Santa Catarina",NA,"-26.015278","862","862","Campo Alegre",NA,NA,"Rosanae","49W57'88''","26S0'55''",NA,"2020","02",NA,NA,NA,NA
"465","2020-02-07 13:19:54-03","UEFS","HUEFS","105348","PreservedSpecimen","Plantae","Angiospermae","Rosales","Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Conceição, A.A.","1653",NA,"Brasil","Morro Três Morros.",NA,"Campo rupestre subindo no morro.","HUEFS0105348","HUEFS0105348 HUEFS0105348_e1","A.M.Giulietti","2006","01","19","Bahia","-41.891389","-13.048333","1600","1600","Piatã",NA,NA,"Rosanae","41W53'29''","13S2'54''",NA,"2020","02",NA,NA,NA,NA
"466","2020-02-07 13:19:54-03","UEFS","HUEFS","177498","PreservedSpecimen","Plantae","Angiospermae","Rosales","Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Braga, J.M.A.","2151",NA,"Brasil","Visconde de Mauá, Faz da Cruz, trilha Mata Cavalo (Cruz-Ab Rebouças).",NA,NA,"HUEFS0177498","HUEFS0177498 HUEFS0177498_e1","A.M.Giulietti","1999","03","16","Rio de Janeiro","-44.566667","-22.25","1350","1350","Itatiaia",NA,NA,"Rosanae","44W34'0''","22S15'0''",NA,"2020","02",NA,NA,NA,NA
"467","2020-02-07 13:19:54-03","UEFS","HUEFS","141434","PreservedSpecimen","Plantae","Angiospermae","Rosales","Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Mendes, M.S.","BHCB113226",NA,"Brasil","Região da Geral, próximo a BR 040, Mina Várzea do Lopes.",NA,NA,"HUEFS0141434","HUEFS0141434 HUEFS0141434_e1 HUEFS0141434_e2","A.M.Giulietti","2007","02","02","Minas Gerais","-43.9325","-20.301667",NA,NA,"Itabirito",NA,NA,"Rosanae","43W55'57''","20S18'6''",NA,"2020","02",NA,NA,NA,NA
"468","2020-02-07 13:19:54-03","UEFS","HUEFS","182220","PreservedSpecimen","Plantae","Angiospermae","Rosales","Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Nascimento, F.H.F.","644",NA,"Brasil","Serra da Mesa, Bela Vista, Base do Pico do Itoibira, capão de mata, lado direito do caminho Caiambola-Catolés, mata do Cabecinha.",NA,"Floresta alto montana.","HUEFS0182220","HUEFS0182220 HUEFS0182220_e1","A.M.Giulietti","2008","12",NA,"Bahia","-41.887778","-13.365278","1550","1650","Rio de Contas",NA,NA,"Rosanae","41W53'16''","13S21'55''",NA,"2020","02",NA,NA,NA,NA
"469","2020-02-07 13:19:54-03","UEFS","HUEFS","119530","PreservedSpecimen","Plantae","Angiospermae","Rosales","Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"França, G.S.","151",NA,"Brasil","Entre São Domingos e bairro Pessegueiro.",NA,"Próximo à estrada.","HUEFS0119530","HUEFS0119530 HUEFS0119530_e1","A.M.Giulietti","2000","10","14","Minas Gerais","-45.970833","-22.686944","1660","1660","Paraíso",NA,NA,"Rosanae","45W58'15''","22S41'13''",NA,"2020","02",NA,NA,NA,NA
"470","2020-02-07 13:19:54-03","UEFS","HUEFS","219406","PreservedSpecimen","Plantae","Angiospermae","Rosales","Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"França, A.R.S.","10",NA,"Brasil","Sítio Família Barcelos, próximo a BR 116.",NA,"Vegetação abundante, com plantações agrícolas e florestais, e variedade de plantas nativas no local.","HUEFS0219406","HUEFS0219406 HUEFS0219406_e1","A.M.Giulietti","2014","11","23","Santa Catarina","-50.467222","-27.1775","1029","1029","Ponte Alta do Norte",NA,NA,"Rosanae","50W28'2''","27S10'39''",NA,"2020","02",NA,NA,NA,NA
"471","2020-02-07 13:19:54-03","UEFS","HUEFS","77936","PreservedSpecimen","Plantae","Angiospermae","Rosales","Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Romaniuc Neto, S.","120",NA,"Brasil","Estação Biológica de Boracéia",NA,NA,"HUEFS0077936","HUEFS0077936 HUEFS0077936_e1","A.M.Giulietti","1984","02","03","São Paulo","-45.75","-23.383333","890","950","Biritiba Mirim",NA,NA,"Rosanae","45W45'","23S23'",NA,"2020","02",NA,NA,NA,NA
"472","2020-02-07 13:19:54-03","UEFS","HUEFS","221287","PreservedSpecimen","Plantae","Angiospermae","Rosales","Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Cotarelli, V.M.","358",NA,"Brasil","Mata do Pinhão.",NA,NA,"HUEFS0221287","HUEFS0221287 HUEFS0221287_e1","A.M.Giulietti","2008","10","01","Paraná","-51.1675","-23.894444","1008","1008","Mauá da Serra",NA,NA,"Rosanae","51W10'3''","23S53'40''",NA,"2020","02",NA,NA,NA,NA
"473","2020-02-07 13:19:54-03","UEFS","HUEFS","253377","PreservedSpecimen","Plantae","Angiospermae","Rosales","Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Giulietti, A.M.","CFCR2270",NA,"Brasil","Estrada Diamantina-Curvelo, a 8 Km de Diamantina.",NA,"Campo rupestre.","HUEFS0253377","HUEFS0253377","A.M.Giulietti","1981","10","30","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,"2020","02",NA,NA,NA,NA
"474","2020-02-07 13:19:54-03","UEFS","HUEFS","36243","PreservedSpecimen","Plantae","Angiospermae","Rosales","Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Melo, E.","2576",NA,"Brasil","SP 209 - Rod. Castelo Branco - Botucatu, a 11Km Itinga.",NA,"Cerrado.","HUEFS0036243","HUEFS0036243 HUEFS0036243_e1","A.M.Giulietti","1998","11","28","São Paulo","-48.527222","-23.061667","865","930","Itinga",NA,NA,"Rosanae","48W31'38''","23S3'42''",NA,"2020","02",NA,NA,NA,NA
"475","2020-02-07 13:19:54-03","UEFS","HUEFS","35354","PreservedSpecimen","Plantae","Angiospermae","Rosales","Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Melo, E.","2504",NA,"Brasil","Taquari de Cima, ca. 3 Km d o entroncamento com a estrada da Graciosa,",NA,"Mata de Araucária antropizada. Interior da Mata.","HUEFS0035354","HUEFS0035354 HUEFS0035354_e1","A.M.Giulietti","1998","11","08","Paraná","-48.926667","-25.331944","850","900","Quatro Barras",NA,NA,"Rosanae","48W55'36''","25S19'55''",NA,"2020","02",NA,NA,NA,NA
"476","2020-02-07 13:19:54-03","UEFS","HUEFS","38416","PreservedSpecimen","Plantae","Angiospermae","Rosales","Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Sampaio, D.","68",NA,"Brasil","Estação Ecológica de Chauás. Trilha de acesso pelo sítio do Sr. João Caçador, no Km 78 da Robovia Pariquera-Iguape.",NA,"Floresta Ombrófila Densa. Floresta apresentando fortes sinais de pertubação antrópica.","HUEFS0038416","HUEFS0038416 HUEFS0038416_e1","A.M.Giulietti","1999","01","06","São Paulo","-47.7","-24.783333",NA,NA,"Iguape",NA,NA,"Rosanae","47W42'0''","24S47'",NA,"2020","02",NA,NA,NA,NA
"477","2020-02-07 13:19:54-03","UEFS","HUEFS","44150","PreservedSpecimen","Plantae","Angiospermae","Rosales","Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Nascimento, F.H.F.","327",NA,"Brasil","Bela Vista Mata da base do pico do Itobira.",NA,"Floresta ombrófila denso montana.","HUEFS0044150","HUEFS0044150 HUEFS0044150_e1","A.M.Giulietti","1999","12","24","Bahia","-41.866667","-13.5","1660","1740","Rio de Contas",NA,NA,"Rosanae","41W52'","13S30'",NA,"2020","02",NA,NA,NA,NA
"478","2020-02-07 13:19:54-03","UEFS","HUEFS","47792","PreservedSpecimen","Plantae","Angiospermae","Rosales","Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Nascimento, F.H.F.","392",NA,"Brasil","Pedra Lisa Campo do Cigano.",NA,"Mata de altitude.","HUEFS0047792","HUEFS0047792 HUEFS0047792_e1","A.M.Giulietti","2000","04","01","Bahia","-41.919722","-13.264444","1600","1750","Rio do Pires",NA,NA,"Rosanae","41W55'11''","13S15'52''",NA,"2020","02",NA,NA,NA,NA
"479","2020-02-07 13:19:54-03","UEFS","HUEFS","64519","PreservedSpecimen","Plantae","Angiospermae","Rosales","Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Barbosa, M.A.","65",NA,"Brasil","Alphaville, próximo a divisa Distrito Federal/ Minas Gerais.",NA,"Mata seca.","HUEFS0064519","HUEFS0064519 HUEFS0064519_e1","A.M.Giulietti","2001","06","03","Distrito Federal","-47.6","-15.983333","890","890",NA,NA,NA,"Rosanae","47W36'0''","15S59'0''",NA,"2020","02",NA,NA,NA,NA
"480","2020-02-07 13:19:54-03","UEFS","HUEFS","9855","PreservedSpecimen","Plantae","Angiospermae","Rosales","Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Cordeiro, J.","391",NA,"Brasil",NA,NA,NA,"HUEFS0009855","HUEFS0009855 HUEFS0009855_e1","A.M.Giulietti","1987","01","07","Paraná","-51.4580993652344","-25.395299911499",NA,NA,"Guarapuava","53832","auto","Rosanae",NA,NA,NA,"2020","02",NA,NA,NA,NA
"481","2020-02-07 13:19:54-03","UEFS","HUEFS","9836","PreservedSpecimen","Plantae","Angiospermae","Rosales","Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Ribas, O.S.","315",NA,"Brasil",NA,NA,NA,"HUEFS0009836","HUEFS0009836 HUEFS0009836_e1","A.M.Giulietti","1990","11","06","Paraná","-51.9906005859375","-26.4841995239258",NA,NA,"Palmas","46666","auto","Rosanae",NA,NA,NA,"2020","02",NA,NA,NA,NA
"482","2020-02-07 13:19:54-03","UEFS","HUEFS","19671","PreservedSpecimen","Plantae","Angiospermae","Rosales","Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Roderjan, C.V.","968",NA,"Brasil",NA,NA,NA,"HUEFS0019671","HUEFS0019671 HUEFS0019671_01 HUEFS0019671_e1","A.M.Giulietti","1992","03","13","Paraná","-49.0769004821777","-25.3656005859375","1360","1360","Quatro Barras","17116","auto","Rosanae",NA,NA,NA,"2020","02",NA,NA,NA,NA
