"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","typeStatus","fieldNumber","individualCount"
"103","2020-11-19 14:06:05-03","Unimontes","MCMG","4202","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Salacia","grandifolia","Salacia grandifolia","(Mart. ex Schult.) G.Don",NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Rio do Peixe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-12-17 17:07:02-03","UEM","HUEM","3980","S","Plantae",NA,NA,"Celastraceae","Salacia","grandifolia","Salacia grandifolia","(Mart.) G. Don","Ma.C.Souza","M.B. Romagnolo","191","1996","04","02",NA,"Brasil","Mato Grosso do Sul","Rio Paraná, Margem direita (área 1).",NA,"Material vegetativo; arbórea.","HUEM000028770",NA,"Taquarussu","-53.387908","-22.810169",NA,NA,NA,NA,NA,"-53.387908","-22.810169",NA,"1996","06",NA,NA,NA,NA
"105","2020-12-17 17:07:02-03","UEM","HUEM","3281","S","Plantae",NA,NA,"Celastraceae","Salacia","grandifolia","Salacia grandifolia","(Mart.) G. Don",NA,"Ma.C. Souza; M.B.Romagnolo","31","1993","04","28",NA,"Brasil","Mato Grosso do Sul","canal Corutuba, Margem alto do barranco. Solo seco sujeito alagamento.",NA,"Arbórea. Flor coloração creme-esverdeada.","HUEM000028773",NA,"Taquarussu","-53.3513984680176","-22.4878005981445",NA,NA,"63482","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-12-17 17:07:02-03","UEM","HUEM","3531","S","Plantae",NA,NA,"Celastraceae","Salacia","grandifolia","Salacia grandifolia","(Mart.) G. Don","Ma.C.Souza","M.B.Romagnolo","82","1996","05","30",NA,"Brasil","Mato Grosso do Sul","Rio Paraná, Margem direita. Área 2.",NA,"Arbórea. Material vegetativo.","HUEM000028772",NA,"Taquarussu","-53.3513984680176","-22.4878005981445",NA,NA,"63482","auto",NA,NA,NA,NA,"1996","06",NA,NA,NA,NA
"107","2017-09-11 17:09:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Celastraceae","Salacia","grandifolia","Salacia grandifolia","(Mart. ex Schult.) G.Don",NA,"Martius, CFP","s.n.",NA,NA,NA,NA,"?",NA,"ad fl. Japurá",NA,"Fl. Dec. - Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2017-09-11 17:09:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Celastraceae","Salacia","grandifolia","Salacia grandifolia","(Mart. ex Schult.) G.Don",NA,"Spruce, R","2600",NA,NA,NA,"Southern America","Brazil","Amazonas","ad. fl. Uaupés prope Panuré",NA,"(forma foliis ovatis).&nf;Erro INB revisado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2017-09-11 17:09:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Celastraceae","Salacia","grandifolia","Salacia grandifolia","(Mart. ex Schult.) G.Don",NA,"Spruce, R","1387",NA,NA,NA,"Southern America","Brazil","Amazonas","Habitat prope Manáos prov. do Alto Amazonas",NA,"forma foliis oblongis)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2017-09-11 17:09:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Celastraceae","Salacia","grandifolia","Salacia grandifolia","(Mart. ex Schult.) G.Don",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Habitat in prov. Rio de Janeiro, in sepibus silvisque caeduis, e. gr. Corcovado, Macahé etc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2017-09-11 17:09:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Celastraceae","Salacia","grandifolia","Salacia grandifolia","(Mart. ex Schult.) G.Don",NA,"Riedel, L","659",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Habitat in prov. Rio de Janeiro, in sepibus silvisque caeduis, e. gr. Corcovado, Macahé etc",NA,"Fl. Jun. - Aug.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2019-11-21 10:03:09-03","IBt","SP","426692","S","Plantae",NA,NA,"Celastraceae","Salacia","grandifolia","Salacia grandifolia","(Mart. ex Schult.) G.Don","Almeida Scabbia, RJ","Búgola Silva, F; Garrido, CTR; Almeida Scabbia, RJ","8296","2008","08","28",NA,"Brasil","São Paulo","Paranapiacaba, Trilha atrás da guarita da estrada do Taquaruçu",NA,NA,NA,NA,"Santo André","-46.295211","-23.775042",NA,NA,NA,NA,NA,"-46.295211","-23.775042",NA,"2009","05","12",NA,NA,NA
"113","2020-04-15 17:19:34-03","IBt","SP","251554","S","Plantae",NA,NA,"Celastraceae","Salacia","grandifolia","Salacia grandifolia","(Mart. ex Schult.) G.Don",NA,"Santos, TS","3947","1984","11","21",NA,"Brasil","Bahia","Área do CEPEC",NA,NA,NA,NA,"Ilhéus","-39.0494003295898","-14.7889003753662",NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-05-07 17:14:00-03","IBt","SP","266522","S","Plantae",NA,NA,"Celastraceae","Salacia","grandifolia","Salacia grandifolia","(Mart. ex Schult.) G.Don",NA,"Marquete, R","1099","1993","06","30",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"Parati","-44.7131004333496","-23.2178001403809",NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-10-22 10:12:34-03","IBt","SP","350551","S","Plantae",NA,NA,"Celastraceae","Salacia","grandifolia","Salacia grandifolia","(Mart. ex Schult.) G.Don",NA,"Rossi, L","2141","2000","09","19",NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar",NA,NA,NA,NA,"Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2019-11-21 10:03:09-03","IBt","SP","13925","S","Plantae",NA,NA,"Celastraceae","Salacia","grandifolia","Salacia grandifolia","(Mart. ex Schult.) G.Don","Hoehne, FC","Edwall, G","CGG4365","1899","12",NA,NA,"Brasil","São Paulo","Raiz Nova da Serra",NA,NA,"SP023429","SP023429","Cubatão","-46.4199981689453","-23.8899993896484",NA,NA,"15123","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2019-11-21 10:03:09-03","IBt","SP","13916","S","Plantae",NA,NA,"Celastraceae","Salacia","grandifolia","Salacia grandifolia","(Mart. ex Schult.) G.Don","Mattos, J","Loefgren, A","CGG1349","1889","08","16",NA,"Brasil","São Paulo","Fazenda S. Jeronymo",NA,NA,"SP023430","SP023430","Itapira","-46.8199996948242","-22.4300003051758",NA,NA,"19933","auto",NA,NA,NA,NA,"1971",NA,NA,NA,NA,NA
"118","2019-11-21 10:03:09-03","IBt","SP","13931","S","Plantae",NA,NA,"Celastraceae","Salacia","grandifolia","Salacia grandifolia","(Mart. ex Schult.) G.Don","Hoehne, FC","Edwall, G","CGG3988","1898","07",NA,NA,"Brasil","São Paulo","Capella do Ribeirão",NA,NA,"SP023432","SP023432","Mogi das Cruzes","-46.1883010864258","-23.5228004455566",NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-11-21 10:03:09-03","IBt","SP","13928","S","Plantae",NA,NA,"Celastraceae","Salacia","grandifolia","Salacia grandifolia","(Mart. ex Schult.) G.Don","Hoehne, FC","Edwall, G","ERF1","1906","10",NA,NA,"Brasil","São Paulo",NA,NA,NA,"SP023431","SP023431","Pirassununga","-47.4199981689453","-21.9899997711182",NA,NA,"24621","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
