"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","phylum","order","scientificNameAuthorship","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","infraspecificEpithet","sex"
"332","2020-12-21 16:12:00-03","MBM","MBM","390462","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Campos, M.T.V.A.; Souza, E.D.P.; Souza, E.D.P.","s.n.","1994","04","24","Southern America","Brazil",NA,NA,"Arvoreta 4,5m. Folhas e flores com indumento ferrugíneo. Corola creme-esverdeada.; No interior da mata.","MBM390462",NA,NA,NA,"Schltdl.","Minas Gerais","Santana do Riacho","Serra do Cipó, Rodovia MG-010 a 500m antes da bifurcação entre o Morro do Pilar e Conceição do Mato Dentro","-43.7144012451172","-19.1688995361328",NA,NA,"MBM390462","Mello-Silva, R.","26557","auto","1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2020-12-21 16:12:00-03","MBM","MBM","113065","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Equipe do Jardim","482","1985","07","02","Southern America","Brazil",NA,NA,NA,"MBM113065",NA,NA,NA,"Schltdl.","Distrito Federal",NA,"Jardim Botânico, Brasília",NA,NA,NA,NA,"MBM113065","Lobão, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2020-12-21 16:12:00-03","MBM","MBM","216337","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Sobral, M.; et al.; et al.","8254","1997","01",NA,"Southern America","Brazil",NA,NA,NA,"MBM216337",NA,NA,NA,"Schltdl.","Minas Gerais","Mariléria","Parque Estadual do Rio Doce",NA,NA,NA,NA,"MBM216337","Lombardi, J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2020-12-21 16:12:00-03","MBM","MBM","229676","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Ratter, J.A.; et al.; et al.","3656","1976","09","24","Southern America","Brazil",NA,NA,NA,"MBM229676",NA,NA,NA,"Schltdl.","Distrito Federal",NA,"Fazenda Água Limpa, próximo a Vargem Bonita",NA,NA,NA,NA,"MBM229676",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2020-12-21 16:12:00-03","MBM","MBM","229677","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Ratter, J.A.; et al.; et al.","3795","1976","10","15","Southern America","Brazil",NA,NA,NA,"MBM229677",NA,NA,NA,"Schltdl.","Distrito Federal",NA,"Fazenda Água Limpa, próximo a Vargem Bonita",NA,NA,NA,NA,"MBM229677",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2020-12-21 16:12:00-03","MBM","MBM","425682","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Martinelli, G.; Lima, T.; Maurenza, D.; Lima, T.; Maurenza, D.","19670","2016","11","03","Southern America","Brazil",NA,NA,"Arvoreta, 3m, ciófila, na mata; folhas verdes, discolores; frutos imaturos de cor vinoso.; Campos rupestres em afloramento rochosos e capões de mata.","MBM425682",NA,NA,NA,"Schltdl.","Minas Garais","Diamantina","Parque Nacional Sempre Vivas, Estrada para Taquaral, localidade de Rural","-43.742778","-17.810833","1182","1182",NA,"Forzza, R.C.",NA,NA,"2018",NA,NA,"-43.742778","-17.810833",NA,NA,NA,NA,NA,NA,NA
"338","2020-12-21 16:12:00-03","MBM","MBM","419429","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Burckhardt, D.; Queiroz, D.L.; Queiroz, D.L.","144D","2014","09","06","Southern America","Brazil",NA,NA,"Degraded cerrado and riparian vegetation; sweeping vegetation.","MBM419429",NA,NA,NA,"Schltdl.","Minas Gerais","Vargem Bontia","Parque Nacional da Serra da Canastra, Cachoeira Casca d'Anta, plateau","-46.518333","-20.296667","1160","1250",NA,"Queiroz, D.L.",NA,NA,"2014","09","06","-46.518333","-20.296667",NA,NA,NA,NA,NA,NA,NA
"339","2020-12-21 16:12:00-03","MBM","MBM","321689","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Conceição, A.A.","1227","2005","03","05","Southern America","Brazil",NA,NA,"Árvore 3m alt. Flores com tépalas verdes com tricomas, ócreos concentrados na porção basal central externa.","MBM321689",NA,NA,NA,"Schltdl.","Bahia","Lençóis","Parque Nacional da Chapada Diamantina, Margem do Rio Ribeirão","-41.432222","-12.577778","730","730","MBM321689","Lobão, A.",NA,NA,"2005","08",NA,"-41.432222","-12.577778",NA,NA,NA,NA,NA,NA,NA
"340","2020-12-21 16:12:00-03","MBM","MBM","390460","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Mello-Silva, R.; Pirani, J.R.; Pirani, J.R.","s.n.","1989","03","24","Southern America","Brazil",NA,NA,"Árvore 6m alt. Folhagem ferruginosa na face inferior. Flroes verdes parcialmente ocraceas a ferruginosas pelo indumento. Anteras amarelas, estigmas verdes.; Na orla da mata ciliar.","MBM390460",NA,NA,NA,"Schltdl.","Minas Gerais","Santana do Riacho","Serra do Cipó, Córrego Duas Pontinhas","-43.566667","-19.3","1220","1220","MBM390460","Mello-Silva, R.; Pirani, J.R.",NA,NA,"1989","03",NA,"-43.566667","-19.3",NA,NA,NA,NA,NA,NA,NA
"341","2020-12-21 16:12:00-03","MBM","MBM","419231","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Burckhardt, D.; Queiroz, D.L.; Queiroz, D.L.","144A","2014","09","06","Southern America","Brazil",NA,NA,"Plateau, degraded cerrado and riparian vegetation; sweeping vegetation.","MBM419231",NA,NA,NA,"Schltdl.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Cachoeira Casca d'Anta","-46.518333","-20.296667","1250","1250",NA,"Queiroz, D.L.",NA,NA,"2014","09","06","-46.518333","-20.296667",NA,NA,NA,NA,NA,NA,NA
"342","2020-12-21 16:12:00-03","MBM","MBM","262720","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Harley, R.M.; et al.; et al.","24539","1987","02","21","Southern America","Brazil",NA,NA,NA,"MBM262720",NA,NA,NA,"Schltdl.","Bahia","Rio de Contas","Pico das Almas","-41.8114013671875","-13.5789003372192",NA,NA,"MBM262720","Pirani, J.R.","49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2020-12-21 16:12:00-03","MBM","MBM","242068","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Nascimento, F.H.F.","207","1999","05","06","Southern America","Brazil",NA,NA,NA,"MBM242068",NA,NA,NA,"Schltdl.","Bahia","Rio de Contas","Rio de Contas","-41.8114013671875","-13.5789003372192",NA,NA,"MBM242068","Nascimento, F.H.F.","49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2020-12-21 16:12:00-03","MBM","MBM","235328","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Souza, V.C.; et al.; et al.","10126","1996","01","11","Southern America","Brazil",NA,NA,NA,"MBM235328",NA,NA,NA,"Schltdl.","Minas Gerais","Caeté","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,NA,"MBM235328","Mello-Silva, R.","22051","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2020-12-21 16:12:00-03","MBM","MBM","235329","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Souza, V.C.; et al.; et al.","10080","1996","01","11","Southern America","Brazil",NA,NA,NA,"MBM235329",NA,NA,NA,"Schltdl.","Minas Gerais","Caeté","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,NA,"MBM235329","Mello-Silva, R.","22051","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2020-12-21 16:12:00-03","MBM","MBM","87723","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Landrum, L.R.","4288","1982","02","01","Southern America","Brazil",NA,NA,NA,"MBM087723",NA,NA,NA,"Schltdl.","Minas Gerais","Caeté","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,NA,"MBM087723","Lobão, A.","22051","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2020-12-21 16:12:00-03","MBM","MBM","24471","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Hatschbach, G.","29943","1972","08","05","Southern America","Brazil",NA,NA,NA,"MBM024471",NA,NA,NA,"Schltdl.","Minas Gerais","Jaboticatubas","Serra do Cipó","-43.7449989318848","-19.513599395752",NA,NA,"MBM024471","Rooden, J. van","31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2020-12-21 16:12:00-03","MBM","MBM","271917","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Franco, B.K.S.; et al.; et al.","34","2001","06","24","Southern America","Brazil",NA,NA,NA,"MBM271917",NA,NA,NA,"Schltdl.","Minas Gerais","Juiz de Fora","Reserva Biológica de Santa Cândida","-43.3502998352051","-21.7642002105713",NA,NA,"MBM271917","Mello-Silva, R.","36144","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2020-12-21 16:12:00-03","MBM","MBM","262719","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Harley, R.M.; et al.; et al.","12753","1994","01","16","Southern America","Brazil",NA,NA,NA,"MBM262719",NA,NA,NA,"Schltdl.","Minas Gerais","Ouro Branco","Serra do Ouro Branco","-43.6918983459473","-20.5207996368408",NA,NA,"MBM262719","Mello-Silva, R.","13809","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2020-12-21 16:12:00-03","MBM","MBM","140236","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Krapovickas, A.; et al.; et al.","42839","1989","01","10","Southern America","Brazil",NA,NA,NA,"MBM140236",NA,NA,NA,"Schltdl.","Minas Gerais","Patos de Minas","Rod. BR-365, 26km NE de Patos de Minas","-46.5181007385254","-18.5788993835449",NA,NA,"MBM140236",NA,"69541","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2020-12-21 16:12:00-03","MBM","MBM","287297","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Farinaccio, M.A.; et al.; et al.","524","2003","08","19","Southern America","Brazil",NA,NA,NA,"MBM287297",NA,NA,NA,"Schltdl.","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"MBM287297","Pontes, A.","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2019-11-01 15:27:55-03","PUC-RIO","FCAB","3704","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","T.S.M. Grandi; J.A. Paula; J.C. Siqueira; P.I.S. Braga","1888","1985","08","15",NA,"Brasil",NA,NA,"Coordenadas: 19° 49'S 43° 40'W&nf;Obs: Campo rupestre.","003704",NA,NA,"Angiospermae","Schltdl.","Minas Gerais","Caeté","Região Metropolitana de Belo Horizonte. Serra da","-43.6697006225586","-19.8799991607666",NA,NA,NA,"R.Mello- Silva","22051","auto","1996","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2019-10-11 15:59:04-03","UESC","UESC","9344","S","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Jardim, J.G.","2539","2000","01","27",NA,"Brasil",NA,NA,"Arbusto ca. 4 m alt.","UESC0009344",NA,"Angiospermae","Florideophycidae","Sch.","Bahia","Mucugê",NA,"-41.318889","-12.965833",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W19'8''","12S57'57''","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"354","2015-09-03 20:33:37-03","MNHN","RECOLNAT_MNHN_P","P00115800","PreservedSpecimen",NA,"Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Fellow",NA,NA,NA,NA,NA,"Brasil","hb",NA,"1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00115800' target='other'> <mi>dwc_moreinfo</mi></a>","P00115800","isotype",NA,NA,"Schltdl.",NA,NA,"Brazilia; S. (savana ?) de San Antonio",NA,NA,NA,NA,"P00115800_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1967",NA,NA,NA
"355","2015-09-30 04:59:10-03","MNHN","RECOLNAT_MNHN_P","P00123955","PreservedSpecimen",NA,"Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Glaziou, A.",NA,"1863","12","30",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00123955' target='other'> <mi>dwc_moreinfo</mi></a>","P00123955",NA,NA,NA,"Schltdl.",NA,NA,"Rio de Janeiro: Corcorado",NA,NA,NA,NA,"P00123955_01","Maas & Westra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1028",NA,NA,NA
"356","2015-09-30 04:59:21-03","MNHN","RECOLNAT_MNHN_P","P00123956","PreservedSpecimen",NA,"Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Glaziou, A.",NA,"1863","12","30",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00123956' target='other'> <mi>dwc_moreinfo</mi></a>","P00123956",NA,NA,NA,"Schltdl.",NA,NA,"Rio de Janeiro: Corcorado",NA,NA,NA,NA,"P00123956_01","Maas & Westra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1028",NA,NA,NA
"357","2015-09-30 04:59:32-03","MNHN","RECOLNAT_MNHN_P","P00123957","PreservedSpecimen",NA,"Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Glaziou, A.",NA,"1880","5","2",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00123957' target='other'> <mi>dwc_moreinfo</mi></a>","P00123957",NA,NA,NA,"Schltdl.",NA,NA,"Rio de Janeiro: Serra da Estrella",NA,NA,NA,NA,"P00123957_01","Maas & Westra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11783",NA,NA,NA
"358","2015-10-02 20:04:26-03","MNHN","RECOLNAT_MNHN_P","P00123958","PreservedSpecimen",NA,"Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Glaziou, A.",NA,"1880","5","2",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00123958' target='other'> <mi>dwc_moreinfo</mi></a>","P00123958",NA,NA,NA,"Schltdl.",NA,NA,"Rio de Janeiro: Serra da Estrella",NA,NA,NA,NA,"P00123958_01","Maas & Westra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11783",NA,NA,NA
"359","2015-09-03 19:02:35-03","MNHN","RECOLNAT_MNHN_P","P00123999","PreservedSpecimen",NA,"Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Glaziou, A.",NA,"1892","3","23",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00123999' target='other'> <mi>dwc_moreinfo</mi></a>","P00123999",NA,NA,NA,"Schltdl.",NA,NA,"Minas Geraes: Biribiry",NA,NA,NA,NA,"P00123999_01","Glaziou",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18847",NA,NA,NA
"360","2015-09-04 11:59:52-03","MNHN","RECOLNAT_MNHN_P","P00124000","PreservedSpecimen",NA,"Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Glaziou, A.",NA,"1892","3","23",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00124000' target='other'> <mi>dwc_moreinfo</mi></a>","P00124000",NA,NA,NA,"Schltdl.",NA,NA,"Minas Geraes: Biribiry",NA,NA,NA,NA,"P00124000_01","Glaziou",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18847",NA,NA,NA
"361","2015-09-05 12:15:42-03","MNHN","RECOLNAT_MNHN_P","P06901424","PreservedSpecimen",NA,"Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Simonis, J.E.|Martinelli, G.",NA,"1983","1","27",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06901424' target='other'> <mi>dwc_moreinfo</mi></a>","P06901424",NA,NA,NA,"Schltdl.","Rio de Janeiro","Petrópolis","Serra dos Órgãos, Morro do Cuca.","-43.1786003112793","-22.5049991607666","1100",NA,"P06901424_01","Maas & Westra","36524","auto",NA,NA,NA,NA,NA,NA,NA,NA,"22",NA,NA,NA
"362","2020-10-01 14:25:31-03","JBB","HEPH","10111","S","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Lima, IV; Jesus, FPR de; Magalhães, M","448","1994","06","23","Southern America","Brasil",NA,NA,NA,NA,NA,"Magnoliid","Magnoliales","Schltdl.","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Córrego Cabeça de Veado","-47.85","-15.866667","1025","1025",NA,"Nóbrega, MGG",NA,NA,"2003","10","30","-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA
"363","2020-10-01 14:25:31-03","JBB","HEPH","10114","S","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Lima, IV; Magalhães, M; Jesus, FPR de","451","1994","08","03","Southern America","Brasil",NA,NA,NA,NA,NA,"Magnoliid","Magnoliales","Schltdl.","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Córrego Cabeça de Veado","-47.85","-15.866667","1025","1025",NA,"Ramos, AE",NA,NA,"1994","08",NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA
"364","2020-10-01 14:25:31-03","JBB","HEPH","10124","S","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Lima, IV; Jesus, FPR de; Magalhães, M","461","1994","08","04","Southern America","Brasil",NA,NA,NA,NA,NA,"Magnoliid","Magnoliales","Schltdl.","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Córrego Cabeça de Veado","-47.85","-15.866667","1025","1025",NA,"Ramos, AE",NA,NA,"1994","08",NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA
"365","2020-10-01 14:25:31-03","JBB","HEPH","11624","S","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Nóbrega, MGG; Jesus, FPR de","421","1996","01","08","Southern America","Brasil",NA,NA,NA,NA,NA,"Magnoliid","Magnoliales","Schltdl.","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.85","-15.866667","1025","1025",NA,"Nóbrega, MGG",NA,NA,"1996","01","08","-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA
"366","2020-10-01 14:25:31-03","JBB","HEPH","11626","S","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Nóbrega, MGG; Jesus, FPR de","423","1996","01","08","Southern America","Brasil",NA,NA,NA,NA,NA,"Magnoliid","Magnoliales","Schltdl.","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Próximo ao Transecto 3","-47.85","-15.866667","1025","1025",NA,"Lima, IV",NA,NA,"1996","01","08","-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA
"367","2020-10-01 14:25:31-03","JBB","HEPH","11883","S","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Silva, F; Nóbrega, MGG; Jesus, FPR de; Junqueira, E; Eq.CENARGEN","171","1996","04","09","Southern America","Brasil",NA,NA,NA,NA,NA,"Magnoliid","Magnoliales","Schltdl.","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Córrego Cabeça de Veado","-47.85","-15.866667","1025","1025",NA,"Nóbrega, MGG",NA,NA,"1996","05","08","-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA
"368","2020-10-01 14:25:31-03","JBB","HEPH","11886","S","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Silva, F; Junqueira, E; Eq.CENARGEN; Jesus, FPR de; Nóbrega, MGG","174","1996","04","09","Southern America","Brasil",NA,NA,NA,NA,NA,"Magnoliid","Magnoliales","Schltdl.","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Córrego Cabeça de Veado","-47.85","-15.866667","1025","1025",NA,"Nóbrega, MGG",NA,NA,"1996","05","08","-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA
"369","2020-10-01 14:25:31-03","JBB","HEPH","11897","S","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Silva, F; Jesus, FPR de; Eq.CENARGEN","185","1996","04","11","Southern America","Brasil",NA,NA,NA,NA,NA,"Magnoliid","Magnoliales","Schltdl.","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Córrego Cabeça de Veado","-47.85","-15.866667","1025","1025",NA,"Nóbrega, MGG",NA,NA,"1998","03",NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA
"370","2020-10-01 14:25:31-03","JBB","HEPH","12370","S","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Nóbrega, MGG; et al.","632","1996","11","27","Southern America","Brasil",NA,NA,NA,NA,NA,"Magnoliid","Magnoliales","Schltdl.","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Próximo a QI 19","-47.85","-15.866667","1025","1025",NA,"Nóbrega, MGG",NA,NA,"1996","11","27","-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA
"371","2020-10-01 14:25:31-03","JBB","HEPH","14745","S","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Walter, BMT; Pereira, JB; Santos, AA dos; Nunes, RV","3304","1996","06","11","Southern America","Brasil",NA,NA,NA,NA,NA,"Magnoliid","Magnoliales","Schltdl.","Distrito Federal","Brasília","Fazenda Sucupira, região entre Recanto das Emas e Riacho Fundo, próximo ao córrego Acudinho","-48.016667","-15.916667","1080","1080",NA,"Mello-Silva, R",NA,NA,"1998","04",NA,"-48.016667","-15.916667",NA,NA,NA,NA,NA,NA,NA
"372","2020-10-01 14:25:31-03","JBB","HEPH","4188","S","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Ramos, AE; Oliveira, PEAM de; Ribeiro, JF","s.n.","1984",NA,NA,"Southern America","Brasil",NA,NA,"Exemplar testemunha",NA,NA,"Magnoliid","Magnoliales","Schltdl.","Distrito Federal","Planaltina","Estação Ecológica de Águas Emendadas","-47.55","-15.516667","1000","1000",NA,"Ramos, AE",NA,NA,"1984","03",NA,"-47.55","-15.516667",NA,NA,NA,NA,NA,NA,NA
"373","2020-10-01 14:25:31-03","JBB","HEPH","27087","S","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Ramos, AE; Reis, GC; Silva, MR da; Rosário, RF do","2311","2010","09","15","Southern America","Brasil",NA,NA,NA,NA,NA,"Magnoliid","Magnoliales","Schltdl.","Distrito Federal","Planaltina","Núcleo Rural Fazenda Larga, Núcleo Rural Fazenda Larga. FL 78. Coordenadas em UTM: 237 062 / 8 280 905.","-47.458056","-15.550625","978","978",NA,"Passos, FB",NA,NA,"2010","10","07","-47.458056","-15.550625",NA,NA,NA,NA,NA,NA,NA
"374","2020-10-01 14:25:31-03","JBB","HEPH","25561","S","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Ramos, AE; Jesus, FPR de; Cota, G; Reis, GC; Oliveira, MS","1749","2009","08","07","Southern America","Brasil",NA,NA,NA,NA,NA,"Magnoliid","Magnoliales","Schltdl.","Distrito Federal","Recanto das Emas","Núcleo Rural Monjolo, coordenadas UTM 170122/8236705","-48.080833","-15.926944",NA,NA,NA,"Ramos, AE",NA,NA,"2009","08","07","-48.080833","-15.926944",NA,NA,NA,NA,NA,NA,NA
"375","2020-10-01 14:25:31-03","JBB","HEPH","9243","S","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Ramos, AE","623","1994","04","12","Southern America","Brasil",NA,NA,"Produtor de embrião",NA,NA,"Magnoliid","Magnoliales","Schltdl.","Tocantins","Palmas","Serra do Lajeado, Próximo ao córrego Taquarussu Grande","-48.15","-10.25",NA,NA,NA,"Ramos, AE",NA,NA,"1994","04","12","-48.15","-10.25",NA,NA,NA,NA,NA,NA,NA
"376","2020-10-01 14:25:31-03","JBB","HEPH","4313","S","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Equipe do Jardim Botânico de Brasília","482","1985","07","02","Southern America","Brasil",NA,NA,NA,NA,NA,"Magnoliid","Magnoliales","Schltdl.","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Estrada principal","-47.85","-15.866667","1025","1025",NA,"Pontes, AF",NA,NA,"2002","12",NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA
"377","2020-10-01 14:25:31-03","JBB","HEPH","5507","S","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Proença, CEB","673","1987","01","06","Southern America","Brasil",NA,NA,NA,NA,NA,"Magnoliid","Magnoliales","Schltdl.","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Mata que faz fronteira com a Escola Fazendária","-47.85","-15.866667","1025","1025",NA,"Proença, CEB",NA,NA,"1987","01","06","-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA
"378","2020-10-01 14:25:31-03","JBB","HEPH","7918","S","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Ramos, AE","424","1993","01","20","Southern America","Brasil",NA,NA,"Parcela do perfil",NA,NA,"Magnoliid","Magnoliales","Schltdl.","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Córrego Cabeça de Veado","-47.85","-15.866667","1025","1025",NA,"Pontes, AF",NA,NA,"2002","12","06","-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA
"379","2020-10-01 14:25:31-03","JBB","HEPH","13558","S","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Nóbrega, MGG; Jesus, FPR de","892","1997","11","21","Southern America","Brasil",NA,NA,NA,NA,NA,"Magnoliid","Magnoliales","Schltdl.","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Nóbrega, MGG","70570","auto","1997","11","21",NA,NA,NA,NA,NA,NA,NA,NA,NA
