"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","year","month","day","locality","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","sex","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"331","2019-10-09 11:16:21-03","UFBA","ALCB","121509","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Guedes, ML","Guedes, ML; Alunos de Botânica Econômica","Brasil","Bahia","Juazeiro","-40.5","-9.687778","-40.5","-9.687778",NA,NA,"ALCB003220","ALCB003220 ALCB003220_1","23850","2015","06","20","Baixo Médio São Francisco, Rodeadouro.","de ca 5 m de altura. Folhas paripinadas, 2-4 pares, peciolulados, folíolos com face adaxial glabrescentes e abaxial pubescentes. Inflorescência espiciforme, flores com cálice com lacínias pubescentes, corola com lacínias seríceas. Fru","2015","08",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2019-10-09 11:16:21-03","UFBA","ALCB","128758","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Machado, DNS","Martinelli, G; Moraes, M; Bevacqua, A; Fernandez, E","Brasil","Mato Grosso do Sul","Corumbá","-57.433611","-18.250278","-57.433611","-18.250278",NA,NA,"ALCB046134","ALCB046134","16620","2010","11","28","Serra do amolar, Rio Paraguai.","6 m, heliófila; folhas discolores, flores passadas c/ cálice castanhos-ferrugíneo, frequente, botões verdes, flores com cálice verde, estames alvos.; Floresta estacional semidecídua em regeneração. Predominio de Lianas, arbustos espin","2015","04",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2019-10-09 11:16:21-03","UFBA","ALCB","130127","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Guedes, ML","Guedes, ML; Araújo, F; Alunos de Botânica BIOC05","Brasil","Bahia","Wagner","-43.883333","-12.283333","-43.883333","-12.283333",NA,NA,"ALCB047679","ALCB047679","30001","2017","11","19","Chapada Diamantina, 5 km da entrada da cidade de Wagner.","Folhas pinadas, com raque alado. Inflorescência axilar, flores com botões esverdeados, flores com corola e estames alvos.","2018","01",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2019-10-09 11:16:21-03","UFBA","ALCB","20107","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Garcia, FCP","Queiroz, LP de; et al.","Brasil","Bahia","Barreiras","-45","-12.153056","-45","-12.153056",NA,NA,"ALCB023377","ALCB023377","2134","1987","11","03","Oeste, às margens do Rio de Ondas, próximo a cidade de Barreiras","ca. 2m de altura. Folhas semicoriáceas, discolores. Flores com cálice verde. Estames brancos.","1997","07",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2021-02-08 21:32:17-03","UFBA","ALCB","21074","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Garcia, FCP","Portugal, C","Brasil","Bahia","Lauro de Freitas","-38.316667","-12.883333","-38.316667","-12.883333",NA,NA,"ALCB023378","ALCB023378","01",NA,NA,NA,"Região Metropolitana Salvador","Raques aladas. Folhas discolores, semicoriáceas. Flores esverdeadas. Estames alvos.","1997","07",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2019-10-09 11:16:21-03","UFBA","ALCB","62113","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Queiroz, LP de","Franca, F; Miranda, E; Souza Neto, J","Brasil","Bahia","Lençóis","-41.324444","-12.6675","-41.324444","-12.6675","320","320","ALCB024493","ALCB024493","3889","2002","12","13","Marimbus","ca. 4 m alt. Folíolos cartáceos, levemente discolores. Corola esverdeada externamente, branca internamente. Filetes brancos. Projeto Chapada Diamantina: Biodiversidade (Probio). UTM 24L 247205/8598064. Planta tratada com álcool comerc","2002","12",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2019-10-09 11:16:21-03","UFBA","ALCB","62468","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Queiroz, LP de","Costa, J","Brasil","Bahia","Conde","-37.724444","-12.966667","-37.724444","-12.966667",NA,NA,"ALCB023370","ALCB023370","06","1995","12","12","Litoral Norte, Fazenda do Bu, Mata do Fundão I","até 10 m alt. Inflorescência axilar, flores de cálice verde, estames longos, alvos.","2002","08",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2019-10-09 11:16:21-03","UFBA","ALCB","64911","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Pennington, TD","Ferrucci, MS; Carvalho, AM de; Jardim, JG; Sant'Ana, SC de","Brasil","Bahia","Cocos","-44.533333","-14.183333","-44.533333","-14.183333",NA,NA,NA,NA,"1017","1996","08","11","Oeste, 22 km S de Cocos, sobre el margen del rio Carinhanha","de ca. 7-8 m alt. Flores con filamentos estaminales amarillentos.","2002","04",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2019-10-09 11:16:21-03","UFBA","ALCB","68944","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Ribas, OS","Labiak, P; Ribas, OS; Petean, MP","Brasil","Paraná","Capitão Leônidas Marques","-53.6","-25.466667","-53.6","-25.466667","300","300","ALCB023379","ALCB023379","3301","2004","06","25","próximo ao Parque Nacional do Iguaçu","10 m. Flores alvas.","2004",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2019-10-09 11:16:21-03","UFBA","ALCB","70011","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Guedes, ML; Costa, MA","Costa, MA; Guedes, ML; Carvalho, G; Campos, G","Brasil","Bahia","Amargosa","-39.6","-13.016667","-39.6","-13.016667",NA,NA,"ALCB023365","ALCB023365","187","2006","01","29","Recôncavo Sul","de ca 8,0m. Folhas com folíolos coriáceos, discolores, viloso. Frutos imaturos, verdes. Ocasional.","2006","05",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2019-10-09 11:16:21-03","UFBA","ALCB","08043","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Garcia, FC","Grupo Pedra do Cavalo","Brasil","Bahia","Cachoeira","-39.083333",NA,"-39.083333",NA,"100","100","ALCB023371","ALCB023371","246","1980","06",NA,"Recôncavo Sul, Vale dos Rios Paraguaçu e Jacuípe. Porto Castro Alves.","3,0 m. Folhas compecíolos alados. Flores alvas.","1997","07",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2019-10-09 11:16:21-03","UFBA","ALCB","08052","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Garcia, FC","Grupo Pedra do Cavalo","Brasil","Bahia","Cachoeira","-39.083333",NA,"-39.083333",NA,"100","100","ALCB023366","ALCB023366","544","1980","08",NA,"Recôncavo Sul, Vale dos Rios Paraguaçu e Jacuípe. Roncador.","5,0 m. Frutos gibosos.","1997","07",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2019-10-09 11:16:21-03","UFBA","ALCB","70014","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Guedes, ML; Costa, MA","Costa, MA; Guedes, ML; Valadão, RM; Campos, G","Brasil","Bahia","Amargosa","-39.6","-13.016667","-39.6","-13.016667",NA,NA,"ALCB023369","ALCB023369","190","2005","10","29","Recôncavo Sul","de ca 10,0m. Folhas com folíolos coriáceos, discolores. Inflorescência com flores alvas, botões verdes. Ocasional.","2006","05",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2019-10-09 11:16:21-03","UFBA","ALCB","89998","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Guedes, ML","Guedes, ML; Gomes, FS; et al.","Brasil","Bahia","Urandi","-42.618611","-14.736111","-42.618611","-14.736111","764","764","ALCB023375","ALCB023375","15925","2009","08","06","Serra Geral, Rio Cachoeira, Sítio Espírito Santo","de ca 8 m de altura. Folhas com foliólulos cartáceos, discolores. Inflorescência em botões.","2009","09",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2021-02-24 18:13:32-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Garcia, FC","Queiroz, LP de; et al.","Brasil","Bahia","Barreiras","-45",NA,"-45",NA,NA,NA,NA,NA,"2134","1987","11","03","Oeste, &s margens do Rio de Ondas, próximo & cidade","2,0 m. Folíolos semi-coriáceos, discolores. Flores com cálice verde, estames brancos.","1997","07",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2019-10-09 11:16:21-03","UFBA","ALCB","015282a","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Garcia, FC","s.col.","Brasil","Bahia","Dias D'Ávila","-38.2969017028809","-12.6125001907349",NA,NA,NA,NA,NA,NA,"s/n","1972","01","03","Região Metropolitana Salvador",NA,"1997","07",NA,"Southern America",NA,NA,"Dicotyledon",NA,"17295","auto",NA,NA,NA,NA,NA,NA
"347","2019-10-09 11:16:21-03","UFBA","ALCB","90021","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Ribas, OS","Hatschbach, G; Spichiger, R; Cervi, AC; Barbosa, E","Brasil","Minas Gerais","Serro","-43.3793983459473","-18.604700088501",NA,NA,NA,NA,"ALCB023374","ALCB023374","69736","1999","10","25","Rio do Peixe","ca. 5m. Flor alva.","2001",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"37754","auto",NA,NA,NA,NA,NA,NA
"348","2019-10-09 11:16:21-03","UFBA","ALCB","06080","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Garcia, FC","Aloisi, J","Brasil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"ALCB023364","ALCB023364","s/n","1941","08","28",NA,NA,"1997","07",NA,"Southern America",NA,NA,"Dicotyledon",NA,"23900","auto",NA,NA,NA,NA,NA,NA
"349","2019-10-09 11:16:21-03","UFBA","ALCB","128434","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Guedes, ML","Guedes, ML; Costa, IM de O da; Andrade, IAQ de; Silva, LS; et al.","Brasil","Bahia","Wagner","-41.166667","-12.683333","-41.166667","-12.683333",NA,NA,"ALCB045366","ALCB045366","25673","2017","06","16","Chapada Diamantina, Mata do CETEP.","escandente. Folhas membranáceas. Fruto drupáceo, dissolvidos em quatro núculas monospérmicas.","2017","07",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2019-10-09 11:16:21-03","UFBA","ALCB","81605","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Guedes, ML","Guedes, ML; Gomes, FS; Mattos Andrade, PE de","Brasil","Bahia","Carinhanha","-43.784167","-14.335833","-43.784167","-14.335833","433","433","ALCB023376","ALCB023376 ALCB023376_1 ALCB023376_2","13980","2007","11","25","Médio São Francisco","de ca 10 m de altura. Folhas com folíolos cartáceos, discolores. Inflorescência com botões verdes e flores com pétalas e estames alvos. Fruto imaturo verde. freqüente.","2007","11",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2019-10-09 11:16:21-03","UFBA","ALCB","105511","PreservedSpecimen","Plantae","Fabaceae","Inga","vera",NA,"Inga vera","Willd.","Miranda, AM","Miranda, AM; Ferraz, J","Brasil","Bahia","Barra","-43.1417007446289","-11.0894002914429",NA,NA,NA,NA,"ALCB023452","ALCB023452","6381","2011","09","02","Médio São Francisco","ca 4 m de altura. Caule marrom-acinzentado. Folhas papiráceas. Fores brancas.; próximo a margem do rio","2011","09",NA,"Southern America",NA,NA,"Dicotyledon",NA,"116121","auto",NA,NA,NA,NA,NA,NA
"352","2019-10-09 11:16:21-03","UFBA","ALCB","106524","PreservedSpecimen","Plantae","Fabaceae","Inga","vera",NA,"Inga vera","Willd.","Oliveira, GR de","Roque, N; Hurbath, F; Santana, FA; Alves, M","Brasil","Bahia","Licínio de Almeida","-42.5074996948242","-14.6822004318237",NA,NA,NA,NA,"ALCB023372","ALCB023372","3373","2011","09","17","Serra Geral, Matinha p/ o Xaxá","Ca. 7m, folíolos discolores, face abaxial castanha e adaxiak alva das pétalas e sépalas, filetes alvos, anteras amarelas.","2012","11",NA,"Southern America",NA,NA,"Dicotyledon",NA,"31339","auto",NA,NA,NA,NA,NA,NA
"353","2019-10-09 11:16:21-03","UFBA","ALCB","92145","PreservedSpecimen","Plantae","Fabaceae","Inga","vera",NA,"Inga vera","Willd.","Oliveira Filho, AC","Silva, LR","Brasil","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"ALCB024505","ALCB024505","56","2004","06","23","Parque de Santana (PCR/SEPLAM-RPA 3)","ca. 9 m alt., CAP 88 cm. Caule verde, lenticelado. Fruto imaturo, verde.","2004","09",NA,"Southern America",NA,NA,"Dicotyledon",NA,"18865","auto",NA,NA,NA,NA,NA,NA
"354","2019-10-09 11:16:21-03","UFBA","ALCB","128980","PreservedSpecimen","Plantae","Fabaceae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Lima, HC","Lima, HC; Farias, DS; Farag, PRC","Brasil","Rio de Janeiro","Silva Jardim","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,"ALCB046519","ALCB046519","5173","1995","10","26","Reserva Biológica. Poço das Antas. Estrada prara Juturnaiba, após a entrada da picada para a Portuense.","Com 4,5 m alt. Inflorescência eréta, flores levemente perfumadas, cálice e corola esverdeada com indumento ferrugíneo; estames com filetes alvos e anteras amarelas. Ocasional na mata de baixada inundada.; Mata de baixada inundada.","1995","10",NA,"Southern America",NA,NA,"Dicotyledon",NA,"29995","auto",NA,NA,NA,NA,NA,NA
"355","2019-10-09 11:16:21-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Fabaceae","Inga","vera",NA,"Inga vera","Willd.","Garcia, FCP","Aloisi, J","Brasil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,"6646","1941","08","28",NA,NA,"1997","07",NA,"Southern America",NA,NA,"Dicotyledon",NA,"23900","auto",NA,NA,NA,NA,NA,NA
"356","2020-02-08 09:09:54-03","NBC","NL-BOTANY","L.3814310","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","spuria",NA,"Inga spuria","Willd.",NA,"Davidse G; González AC","Venezuela",NA,NA,"-66.85","7.733333","-66.85","7.733333",NA,NA,"NL-L3814310","NL-L3814310",NA,"1977","04","24","Plants Of Venezuela, Apure,Distrito San Fernando, just E El Guamal on the bank of Rio Apurito.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3814310 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"357","2020-02-08 09:09:54-03","NBC","NL-BOTANY","L.3891972","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","spuria",NA,"Inga spuria","Willd.",NA,"Davidse G; Gonzáles AC","Venezuela",NA,NA,"-67.05","7.166667","-67.05","7.166667",NA,NA,"NL-L3891972","NL-L3891972",NA,"1977","05","05","Apure: Distrito Pedro Camejo, 2.5 km up-stream from the mouth of the Río Capanaparo at its junction with the río Orinoco directly west of Isla La Urbana.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3891972 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"358","2020-02-08 09:10:06-03","NBC","NL-BOTANY","U.1305581","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Poncy O","McDowell T; Feuillet CPGA; Tiwari S; Allicock S; Acevedo-Rodríguez P","Guyana","Upper Takutu - Upper Essequibo",NA,"-59.066667","4.133333","-59.066667","4.133333",NA,NA,"NL-U1305581","NL-U1305581",NA,"1990","02","20",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1305581 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae","U 0158828",NA,NA,NA
"359","2020-02-08 09:10:06-03","NBC","NL-BOTANY","U.1305575","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","vera",NA,"Inga vera","Willd.","Mantovani W","Romaniuc Neto S; et al.","Brazil","Rondônia",NA,"-62.083333","-10.166667","-62.083333","-10.166667",NA,NA,"NL-U1305575","NL-U1305575",NA,"1986","10","04",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1305575 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","1986","12","01","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae","U 0098202",NA,NA,NA
"360","2020-02-08 09:10:06-03","NBC","NL-BOTANY","L.3892604","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","vera",NA,"Inga vera","Willd.",NA,"Lewis MA","Bolivia",NA,NA,"-62.75","-14.75","-62.75","-14.75",NA,NA,"NL-L3892604","NL-L3892604",NA,"1990","09","12","Santa Cruz; Nuflo de Chavez. 'Perseveracia' -- Vicinity of Perseverancia, on the banks of the Río Negro 4.0-5.0 km upriver from the station. N. of Santa Cruz 320 km.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3892604 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"361","2020-02-08 09:10:06-03","NBC","NL-BOTANY","L.1948698","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","vera",NA,"Inga vera","Willd.",NA,"Smith HH","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1948698","NL-L1948698",NA,"1898","04","01","santa marta, united states of colombia.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1948698 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"362","2020-02-08 09:10:06-03","NBC","NL-BOTANY","L.1948699","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","vera",NA,"Inga vera","Willd.",NA,"Smith HH","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1948699","NL-L1948699",NA,"1898","01","01","santa marta, united states of colombia.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1948699 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"363","2020-02-08 09:10:06-03","NBC","NL-BOTANY","U.1305576","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","vera",NA,"Inga vera","Willd.",NA,"Schnell RAA","French Guiana",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1305576","NL-U1305576",NA,"1961","09","05",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1305576 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae","U 0047026",NA,NA,NA
"364","2020-02-08 09:10:06-03","NBC","NL-BOTANY","U.1310582","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","vera",NA,"Inga vera","Willd.",NA,"Farenholtz H","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1310582","NL-U1310582",NA,"1934","06","08","Von Platillón zurück nach San Juan de los Morros.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1310582 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"365","2020-02-08 09:10:06-03","NBC","NL-BOTANY","U.1310628","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","vera",NA,"Inga vera","Willd.","Gereau RE","Roldán FJ","Colombia","Antioquia",NA,NA,NA,NA,NA,NA,NA,"NL-U1310628","NL-U1310628",NA,"1994","09","30",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1310628 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae","U 0132837",NA,NA,NA
"366","2020-02-08 09:10:06-03","NBC","NL-BOTANY","U.1310629","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","vera",NA,"Inga vera","Willd.","Gereau RE","Roldán FJ","Colombia","Antioquia",NA,NA,NA,NA,NA,NA,NA,"NL-U1310629","NL-U1310629",NA,"1995","01","11",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1310629 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae","U 0132836",NA,NA,NA
"367","2020-02-08 09:10:06-03","NBC","NL-BOTANY","U.1310630","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","vera",NA,"Inga vera","Willd.",NA,"Idrobo JM; Cleef AM","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1310630","NL-U1310630",NA,"1973","07","10","N.V. 'Guamo'.? Departamento de Córdoba: Cíenaga de Ayapel.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1310630 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"368","2020-02-08 09:10:06-03","NBC","NL-BOTANY","U.1310631","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","vera",NA,"Inga vera","Willd.",NA,"Davidse G; González AC","Venezuela",NA,NA,"-67.516667","6.266667","-67.516667","6.266667",NA,NA,"NL-U1310631","NL-U1310631",NA,"1973","02","20","apure: Distrito san Fernando, near Las Caracaras, ca. 12 airline km NW of Puerto Páez. Along bank of the Río Meta.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1310631 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"369","2020-02-08 09:10:06-03","NBC","NL-BOTANY","U.1310632","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","vera",NA,"Inga vera","Willd.",NA,"Smith HH","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1310632","NL-U1310632",NA,"1898","04","01","santa marta, united states of colombia.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1310632 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America",NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
