"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount"
"195","2020-09-12 05:00:02-03","US","US","2120566","PreservedSpecimen","Plantae","Acanthaceae","Chaetothylax","lythroides","Chaetothylax lythroides","G. J. Schwarz","5684",NA,NA,NA,"South America","Argentina",NA,NA,NA,"US02883447",NA,"Scrophulariales","(Nees) Benth. & Hook. f. ex Hemsl.",NA,"Misiones",NA,"Dep. San Ignacis. A° Macao.",NA,NA,"0.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"196","2020-09-12 05:00:02-03","US","US","2104991","PreservedSpecimen","Plantae","Acanthaceae","Chaetothylax","lythroides","Chaetothylax lythroides","R. Reitz","C1522",NA,NA,NA,"South America","Brazil",NA,NA,NA,"US02883439",NA,"Scrophulariales","(Nees) Benth. & Hook. f. ex Hemsl.",NA,"Santa Catarina",NA,"Praia Grande - Araranguá - S.C.",NA,NA,"30",NA,"US02883439_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"197","2020-09-12 05:00:02-03","US","US","1265263","PreservedSpecimen","Plantae","Acanthaceae","Chaetothylax","lythroides","Chaetothylax lythroides","E. Warming","s.n.",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US02883445",NA,"Scrophulariales","(Nees) Benth. & Hook. f. ex Hemsl.",NA,"Minas Gerais",NA,"Brasilia ad Lagoa Santa.",NA,NA,NA,NA,"US02883445_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"198","2020-09-12 05:00:02-03","US","US","2543244","PreservedSpecimen","Plantae","Acanthaceae","Chaetothylax","lythroides","Chaetothylax lythroides","G. Hatschbach & O. Guimarães","19085/173","1968","4","22","South America","Brazil",NA,NA,NA,"US02883444",NA,"Scrophulariales","(Nees) Benth. & Hook. f. ex Hemsl.",NA,"Paraná",NA,"Perobal (Mun. Perobal).",NA,NA,NA,NA,"US02883444_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"199","2020-09-12 05:00:02-03","US","US","3433568","PreservedSpecimen","Plantae","Acanthaceae","Chaetothylax","lythroides","Chaetothylax lythroides","H. Keller","174","2000","3","23","South America","Argentina",NA,NA,NA,"US02883446",NA,"Scrophulariales","(Nees) Benth. & Hook. f. ex Hemsl.",NA,"Misiones",NA,"Dep. Belgrano. Propiedad A.P.S.A. próximo a arroyo Urugua-y, límite con parque provincial Urugua-y.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"200","2020-09-12 05:00:02-03","US","US","3372832","PreservedSpecimen","Plantae","Acanthaceae","Chaetothylax","lythroides","Chaetothylax lythroides","C. Kiyama, M. A. G. Magenta, S. L. Proença, R. Siamao-Bianchini & M. G. L. Wanderley","84","1995","4","18","South America - Neotropics","Brazil",NA,NA,NA,"US02883423",NA,"Scrophulariales","(Nees) Benth. & Hook. f. ex Hemsl.",NA,"São Paulo",NA,"Município de Jundiaí. Serra do Japi.",NA,NA,NA,NA,"US02883423_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"201","2020-09-12 05:00:02-03","US","US","3454630","PreservedSpecimen","Plantae","Acanthaceae","Chaetothylax","lythroides","Chaetothylax lythroides","J. A. Carneiro","1333","2002","4","3","South America","Brazil",NA,NA,NA,"US02883418",NA,"Scrophulariales","(Nees) Benth. & Hook. f. ex Hemsl.",NA,"Paraná",NA,"Fazenda Singela, Rio Marotinho (Mun. Jundiaí do Sul).",NA,NA,NA,NA,"US02883418_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"202","2020-09-12 05:00:02-03","US","US","1320639","PreservedSpecimen","Plantae","Acanthaceae","Chaetothylax","lythroides","Chaetothylax lythroides","-- Widgren","888*","1846","4","30","South America - Neotropics","Brazil",NA,NA,NA,"US02883427",NA,"Scrophulariales","(Nees) Benth. & Hook. f. ex Hemsl.",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,"US02883427_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"203","2020-09-12 05:00:02-03","US","US","3109333","PreservedSpecimen","Plantae","Acanthaceae","Chaetothylax","lythroides","Chaetothylax lythroides","L. Rodas & et al.","715",NA,NA,NA,"South America","Brazil",NA,NA,NA,"US02883441",NA,"Scrophulariales","(Nees) Benth. & Hook. f. ex Hemsl.",NA,"Paraná",NA,"Mata do Godoy - Londrinha.",NA,NA,NA,NA,"US02883441_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"204","2020-09-12 05:00:02-03","US","US","2543235","PreservedSpecimen","Plantae","Acanthaceae","Chaetothylax","lythroides","Chaetothylax lythroides","G. Hatschbach & O. Guimarães","19321/314","1968","6","9","South America","Brazil",NA,NA,NA,"US02883435",NA,"Scrophulariales","(Nees) Benth. & Hook. f. ex Hemsl.",NA,NA,NA,"Foz do Chopim (Mun. Laranjeiras do Sul) Pr. Erba flor lilaz, mata pluvial das margens do Rio Iguaçu.",NA,NA,NA,NA,"US02883435_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"205","2020-09-12 05:00:02-03","US","US","2855117","PreservedSpecimen","Plantae","Acanthaceae","Chaetothylax","lythroides","Chaetothylax lythroides","J. Marques Lima","528","1978",NA,NA,"South America","Brazil",NA,NA,NA,"US02883442",NA,"Scrophulariales","(Nees) Benth. & Hook. f. ex Hemsl.",NA,"Paraná",NA,"Campo Nouvea Pr.",NA,NA,NA,NA,"US02883442_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"206","2020-09-12 05:00:02-03","US","US","3238638","PreservedSpecimen","Plantae","Acanthaceae","Chaetothylax","lythroides","Chaetothylax lythroides","G. Hatschbach & J. Saldanha","55260","1991","3","14","South America","Brazil",NA,NA,NA,"US02883432",NA,"Scrophulariales","(Nees) Benth. & Hook. f. ex Hemsl.",NA,"Paraná",NA,"Barra do Rio Caputera (mun. Pinhão).",NA,NA,"600",NA,"US02883432_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"207","2020-09-12 05:00:02-03","US","US","2732573","PreservedSpecimen","Plantae","Acanthaceae","Chaetothylax","lythroides","Chaetothylax lythroides","G. Hatschbach","33859","1974","3","20","South America","Brazil",NA,NA,NA,"US02883431",NA,"Scrophulariales","(Nees) Benth. & Hook. f. ex Hemsl.",NA,"Paraná",NA,"Barra rio Bom sucesso (mun. Cerro Azul).",NA,NA,NA,NA,"US02883431_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"208","2020-09-12 05:00:02-03","US","US","3384700","PreservedSpecimen","Plantae","Acanthaceae","Chaetothylax","lythroides","Chaetothylax lythroides","G. Hatschbach, J. M. Silva & E. Barbosa","70531","2000","3","16","South America","Brazil",NA,NA,NA,"US02883420",NA,"Scrophulariales","(Nees) Benth. & Hook. f. ex Hemsl.",NA,"Paraná",NA,"Sebuí (Mun. Guaraqueçaba).",NA,NA,"250","300","US02883420_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"209","2020-09-12 05:00:02-03","US","US","3366710","PreservedSpecimen","Plantae","Acanthaceae","Chaetothylax","lythroides","Chaetothylax lythroides","O. S. Ribas","1399","1996","6","7","South America - Neotropics","Brazil",NA,NA,NA,"US02883436",NA,"Scrophulariales","(Nees) Benth. & Hook. f. ex Hemsl.",NA,"Minas Gerais",NA,"Serra de Bela Vista (mun. Santa Rita do Sapucaí).",NA,NA,"1300",NA,"US02883436_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"210","2020-09-12 05:00:02-03","US","US","2851024","PreservedSpecimen","Plantae","Acanthaceae","Chaetothylax","lythroides","Chaetothylax lythroides","G. Hatschbach","41188","1978","2","23","South America","Brazil",NA,NA,NA,"US02883434",NA,"Scrophulariales","(Nees) Benth. & Hook. f. ex Hemsl.",NA,"Paraná",NA,"Rod. BR-116, Rio Iguaçu (mun. Curitiba).",NA,NA,NA,NA,"US02883434_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"211","2020-09-12 05:00:02-03","US","US","209645","PreservedSpecimen","Plantae","Acanthaceae","Chaetothylax","lythroides","Chaetothylax lythroides","A. Regnell","338*","1962","8","26","South America - Neotropics","Brazil",NA,NA,NA,"US02883428",NA,"Scrophulariales","(Nees) Benth. & Hook. f. ex Hemsl.",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,"US02883428_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"212","2020-09-12 05:00:02-03","US","US","3363533","PreservedSpecimen","Plantae","Acanthaceae","Chaetothylax","lythroides","Chaetothylax lythroides","J. Tamashiro, R. R. Rodrigues, N. Ivanauskas & R. Belinello","954",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US02883417",NA,"Scrophulariales","(Nees) Benth. & Hook. f. ex Hemsl.",NA,"São Paulo",NA,"Pedra Bela, bairro do Lima.",NA,NA,NA,NA,"US02883417_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"213","2020-09-12 05:00:02-03","US","US","389964","PreservedSpecimen","Plantae","Acanthaceae","Chaetothylax","lythroides","Chaetothylax lythroides","C. Novaes","1125",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US02883425",NA,"Scrophulariales","(Nees) Benth. & Hook. f. ex Hemsl.",NA,"São Paulo",NA,"Campinas.",NA,NA,NA,NA,"US02883425_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"214","2020-09-12 05:00:02-03","US","US","2566144","PreservedSpecimen","Plantae","Acanthaceae","Chaetothylax","lythroides","Chaetothylax lythroides","G. Hatschbach","21502","1969","5","25","South America","Brazil",NA,NA,NA,"US02883443",NA,"Scrophulariales","(Nees) Benth. & Hook. f. ex Hemsl.",NA,"Paraná",NA,"Fda. Murure (Mun. Terra Boa). Interior da mata pluvial da bacia do Rio Paraná.",NA,NA,NA,NA,"US02883443_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"215","2020-09-12 05:00:02-03","US","US","3384696","PreservedSpecimen","Plantae","Acanthaceae","Chaetothylax","lythroides","Chaetothylax lythroides","G. Hatschbach","3132","1953","5","8","South America","Brazil",NA,NA,NA,"US02883422",NA,"Scrophulariales","(Nees) Benth. & Hook. f. ex Hemsl.",NA,"Paraná",NA,"Fazenda Monte Alegre, Mauá (Mun. Tibagi). Na mata de galeria de uma ilhota no Rio Tibagi.",NA,NA,NA,NA,"US02883422_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"216","2020-09-12 05:00:02-03","US","US","3460017","PreservedSpecimen","Plantae","Acanthaceae","Chaetothylax","lythroides","Chaetothylax lythroides","J. A. Carneiro","1472","2003","4","29","South America","Brazil",NA,NA,NA,"US02883419",NA,"Scrophulariales","(Nees) Benth. & Hook. f. ex Hemsl.",NA,"Paraná",NA,"Jundiaí do Sul, arredores, Paraná.",NA,NA,NA,NA,"US02883419_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"217","2020-09-12 05:00:02-03","US","US","256412","PreservedSpecimen","Plantae","Acanthaceae","Chaetothylax","lythroides","Chaetothylax lythroides","G. Hatschbach","14282","1966","4","29","South America","Brazil",NA,NA,NA,"US02883430",NA,"Scrophulariales","(Nees) Benth. & Hook. f. ex Hemsl.",NA,"Paraná",NA,"Est. Parana. Mun. Cianorte. Eda. Lagoa.",NA,NA,NA,NA,"US02883430_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"218","2020-09-12 05:00:02-03","US","US","2249950","PreservedSpecimen","Plantae","Acanthaceae","Chaetothylax","lythroides","Chaetothylax lythroides","L. Smith, R. M. Klein & J. Schnorrenberger","11789","1957","2","24","South America","Brazil",NA,NA,NA,"US02883429",NA,"Scrophulariales","(Nees) Benth. & Hook. f. ex Hemsl.",NA,"Santa Catarina",NA,"Linha Coqueiro by Rio Peperiquaçu. Mun. Itapiranga: Mato branco (without Araucaria) by Rio Peperiguaçu, Linha Coquiero.",NA,NA,"200","300","US02883429_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"219","2020-09-12 05:00:02-03","US","US","3363540","PreservedSpecimen","Plantae","Acanthaceae","Chaetothylax","lythroides","Chaetothylax lythroides","J. Tamashiro, R. R. Rodrigues, N. Ivanauskas & R. Belinello","1002",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US02883424",NA,"Scrophulariales","(Nees) Benth. & Hook. f. ex Hemsl.",NA,"São Paulo",NA,"Socorro, estrada de terra, Saltinho - Monte Sião.",NA,NA,NA,NA,"US02883424_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"220","2020-09-12 05:00:02-03","US","US","2979882","PreservedSpecimen","Plantae","Acanthaceae","Chaetothylax","lythroides","Chaetothylax lythroides","M. Sobral, J. Jarenkow, J. R. Stehmann, M. Paiva & S. Bonatto","1900","1983","4","15","South America","Brazil",NA,NA,NA,"US02883440",NA,"Scrophulariales","(Nees) Benth. & Hook. f. ex Hemsl.",NA,"Rio Grande do Sul",NA,"Parque Estadual do Turvo, Tenete Portela.",NA,NA,NA,NA,"US02883440_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"221","2019-12-09 17:29:15-03","UFPR","EFC","12315","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Caxambu, M.G.; et al.","2916","2010","02","12",NA,"Brasil",NA,NA,"Erva ciófila, ca 0,60m. Flores roxas. Relevo: ondulado - 24 32 01,6 S - 52 26 01,1 W - Altitude: 623m HCF 8466","EFC012315",NA,NA,"(Nees) V.A.W.Graham","Caxambu, M.G.","Paraná","Luiziana","Estação Ecológica Luiziana","-52.2757987976074","-24.2861003875732",NA,NA,NA,NA,"34664","auto","2010","03","03",NA,NA,NA,NA,NA,NA
"222","2019-11-13 11:13:53-03","USP","SPF","110235","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Martins, AB","31403","1994","03","21",NA,"Brasil",NA,NA,NA,"SPF00110235",NA,NA,"(Nees) V.A.W.Graham","Kameyama, C","São Paulo","Águas da Prata","Reserva Estadual de Águas da Prata","-47.333333","-21.866667","1120","1120","SPF00110235",NA,NA,NA,NA,NA,NA,"-47.333333","-21.866667",NA,NA,NA,NA
"223","2019-11-13 11:13:53-03","USP","SPF","110225","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Souza, VC","5668","1994","04","14",NA,"Brasil",NA,NA,NA,"SPF00110225",NA,NA,"(Nees) V.A.W.Graham","Kameyama, C","São Paulo","Matão",NA,"-48.558056","-21.620833","600","600","SPF00110225",NA,NA,NA,NA,NA,NA,"-48.558056","-21.620833",NA,NA,NA,NA
"224","2019-11-13 11:13:53-03","USP","SPF","118408","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Souza, VC","11347","1996","07","07",NA,"Brasil",NA,NA,NA,"SPF00118408",NA,NA,"(Nees) V.A.W.Graham","Silva, FA","São Paulo","Ibitinga",NA,"-48.966667","-21.719167","460","460","SPF00118408",NA,NA,NA,"2018","09",NA,"-48.966667","-21.719167",NA,NA,NA,NA
"225","2019-11-13 11:13:53-03","USP","SPF","203782","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Tozzi, AMGA","200377","2003","05",NA,NA,"Brasil",NA,NA,NA,"SPF00203782",NA,NA,"(Nees) V.A.W.Graham","Kameyama, C","Minas Gerais","Jacuí",NA,"-46.766667","-20.983333","1023","1023","SPF00203782",NA,NA,NA,"2018","04",NA,"-46.766667","-20.983333",NA,NA,NA,NA
"226","2019-11-13 11:13:53-03","USP","SPF","98588","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Souza, VC","5739","1994","04","15",NA,"Brasil",NA,NA,NA,"SPF00098588",NA,NA,"(Nees) V.A.W.Graham","Kameyama, C","São Paulo","Pindorama",NA,"-48.924444","-21.223611",NA,NA,"SPF00098588",NA,NA,NA,NA,NA,NA,"-48.924444","-21.223611",NA,NA,NA,NA
"227","2019-11-13 11:13:53-03","USP","SPF","98849","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Tamashiro, JY","797","1995","04","11",NA,"Brasil",NA,NA,NA,"SPF00098849",NA,NA,"(Nees) V.A.W.Graham","Kameyama, C","São Paulo","Joanópolis",NA,"-46.189722","-22.895833","1280","1280","SPF00098849",NA,NA,NA,NA,NA,NA,"-46.189722","-22.895833",NA,NA,NA,NA
"228","2019-11-13 11:13:53-03","USP","SPF","202476","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Krieger, L","20486","1985","02","19",NA,"Brasil",NA,NA,NA,"SPF00202476",NA,NA,"(Nees) V.A.W.Graham","Kameyama, C; Silva, FA","Minas Gerais","Tiradentes",NA,"-44.1781005859375","-21.1103000640869",NA,NA,"SPF00202476",NA,"10355","auto","2018","09",NA,NA,NA,NA,NA,NA,NA
"229","2019-11-13 11:13:53-03","USP","SPF","120634","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Jung-Mendaçolli, SL","1379","1995","04","05",NA,"Brasil",NA,NA,NA,"SPF00120634",NA,NA,"(Nees) V.A.W.Graham","Kameyama, C","São Paulo","Jundiaí","Estação Experimental do IAC","-46.8800010681152","-23.1800003051758",NA,NA,"SPF00120634",NA,"17840","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA
"230","2019-11-13 11:13:53-03","USP","SPF","98732","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Kiyama, CY","84","1995","04","18",NA,"Brasil",NA,NA,NA,"SPF00098732",NA,NA,"(Nees) V.A.W.Graham","Kameyama, C","São Paulo","Jundiaí","Serra do Japi","-46.8800010681152","-23.1800003051758",NA,NA,"SPF00098732",NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2019-11-13 11:13:53-03","USP","SPF","109052","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Souza, VC","2812","1993","04","08",NA,"Brasil",NA,NA,NA,"SPF00109052",NA,NA,"(Nees) V.A.W.Graham","Souza, VC","São Paulo","Mogi Guaçu",NA,"-46.9421997070312","-22.372200012207",NA,NA,"SPF00109052",NA,"39309","auto","1994","07",NA,NA,NA,NA,NA,NA,NA
"232","2019-11-13 11:13:53-03","USP","SPF","101126","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Bernacci, LC","1245","1995","03","15",NA,"Brasil",NA,NA,NA,"SPF00101126",NA,NA,"(Nees) V.A.W.Graham","Anônimo","São Paulo","Monte Alegre do Sul","Estação Experimental do IAC","-46.6800003051758","-22.6800003051758",NA,NA,"SPF00101126",NA,"11114","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2019-11-13 11:13:53-03","USP","SPF","110232","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Tamashiro, JY","T241","1994","06","28",NA,"Brasil",NA,NA,NA,"SPF00110232",NA,NA,"(Nees) V.A.W.Graham","Anônimo","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.3800010681152","-20.0300006866455",NA,NA,"SPF00110232",NA,"29574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2019-11-13 11:13:53-03","USP","SPF","101411","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Tamashiro, JY","954","1995","05","08",NA,"Brasil",NA,NA,NA,"SPF00101411",NA,NA,"(Nees) V.A.W.Graham","Anônimo","São Paulo","Pedra Bela",NA,"-46.439998626709","-22.7900009155273",NA,NA,"SPF00101411",NA,"10848","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2019-11-13 11:13:53-03","USP","SPF","49867","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Catharino, ELM","299","1985","05","04",NA,"Brasil",NA,NA,NA,"SPF00049867",NA,NA,"(Nees) V.A.W.Graham","Kameyama, C","São Paulo","Piracicaba","Escola Superior de Agricultura Luiz de Queiroz","-47.6399993896484","-22.7199993133545",NA,NA,"SPF00049867",NA,"44778","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA
"236","2019-11-13 11:13:53-03","USP","SPF","168832","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Disciplina Taxonomia Vegetal","s.n.","2003","05","22",NA,"Brasil",NA,NA,NA,"SPF00168832",NA,NA,"(Nees) V.A.W.Graham","Kameyama, C; Silva, FA","São Paulo","Rio Claro",NA,"-47.560001373291","-22.4099998474121",NA,NA,"SPF00168832",NA,"21773","auto","2018","09",NA,NA,NA,NA,NA,NA,NA
"237","2019-11-13 11:13:53-03","USP","SPF","101410","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Tamashiro, JY","1002","1995","05","09",NA,"Brasil",NA,NA,NA,"SPF00101410",NA,NA,"(Nees) V.A.W.Graham","Anônimo","São Paulo","Socorro",NA,"-46.5200004577637","-22.5900001525879",NA,NA,"SPF00101410",NA,"17674","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2019-10-07 09:15:07-03","UEFS","HUEFS","38352","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Souza, V.C.","11149","1996","06","01",NA,"Brasil",NA,NA,"Mata Mesófila semidecídua.","HUEFS0038352","Angiospermae","Lamiales","(Nees) V.A.W.Graham",NA,"São Paulo","Nazaré Paulista","Estrada em torno da Represa Atibainha.","-46.357778","-23.1425","800","800","HUEFS0038352",NA,NA,NA,NA,NA,NA,"46W21'28''","23S8'33''","Asteranae",NA,NA,NA
"239","2019-10-07 09:15:07-03","UEFS","HUEFS","201982","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Santos, L.B.","280","2009","05","28",NA,"Brasil",NA,NA,"Mata Atlântica, floresta estacional semidecídua.","HUEFS0201982","Angiospermae","Lamiales","(Nees) V.A.W.Graham",NA,"São Paulo","Botucatu","Parque ecológico da Pavuna, da sede até a trilha da esquerda na entrada das cachoeiras, depois a esquerda na bifurcação até cochoeira final.","-46.511111","-22.8375","750","750","HUEFS0201982",NA,NA,NA,NA,NA,NA,"46W30'40''","22S50'15''","Asteranae",NA,NA,NA
"240","2019-12-04 16:39:34-03","FFCLRP","SPFR","25","PreservedSpecimen","Plantae","Acanthaceae","Heinzelia","ovalis","Heinzelia ovalis","Bernacci","15","1985","06","06",NA,"Brasil",NA,NA,NA,NA,NA,NA,"T.Nees",NA,"São Paulo","Cajuru","Fazenda Santa Carlota","-47.3","-21.266667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47o18'W","21o16'S",NA,NA,NA,NA
"241","2019-12-16 13:37:30-03","F","FMNH-SEEDPLANTS","V0249661F","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0249661F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0249661F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"242","2018-04-04 16:45:24-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","G. Hatschbach","19150",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"19150",NA
"243","2019-12-16 13:37:30-03","F","FMNH-SEEDPLANTS","V0249651F","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0249651F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0249651F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"244","2019-12-16 13:37:30-03","F","FMNH-SEEDPLANTS","V0249652F","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0249652F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0249652F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"245","2019-12-16 13:37:30-03","F","FMNH-SEEDPLANTS","V0249656F","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0249656F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0249656F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"246","2019-12-16 13:37:30-03","F","FMNH-SEEDPLANTS","V0249660F","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0249660F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0249660F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"247","2019-12-16 13:37:30-03","F","FMNH-SEEDPLANTS","V0249662F","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0249662F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0249662F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"248","2019-12-16 13:37:30-03","F","FMNH-SEEDPLANTS","V0249667F","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0249667F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0249667F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
