"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"847","2016-02-19 05:24:00-02","MO","MOBOT","100175086","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.",NA,NA,NA,NA,"José E. Meireles|F. Filardi","Meireles 574","2008","1","31","Brazil","Rio de Janeiro",NA,"Friburgo. Macaé de Cima. Sitio Backus.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"848","2011-12-23 04:58:00-02","MO","MOBOT","100175229","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.","H. van der Werff (MO)",NA,NA,NA,"Rafaela C. Forzza","Forzza 4831","2007","10","25","Brazil","São Paulo",NA,"Bertioga. Estrada Bertioga - São Sebastião. Bairro Indaiá. Restinga arbórea.","-46.0638889","-23.8094444",NA,NA,"11.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"849","2014-02-27 08:16:00-03","MO","MOBOT","100302249","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.","G.A. Parada (USZ), 2013",NA,NA,NA,"Luzmila Arroyo P.|S. Carreño|Y. Inturias|C. Roth|Julio Dávalos","Arroyo Padilla 4197","2009","1","29","Bolivia","Santa Cruz","Vallegrande","Camino entre Loma Larga y Rio Guayabo.","-63.9005556","-18.7613889",NA,NA,"700.00000000","2200.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1","09-1"
"850","2020-11-10 04:40:00-03","MO","MOBOT","100313372","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.","P. Moraes",NA,NA,NA,"Pedro L. R. de Moraes","Moraes 2597","2009","3","16","Brazil","Bahia","Rio de Contas","Trilha para o Pico do Itoibira.","-41.8105556","-13.575",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"851","2014-02-27 08:11:00-03","MO","MOBOT","100514732","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.","G.A. Parada (USZ), 2013",NA,NA,NA,"G.A. Parada|M. Betancur|M.T. Martinez|H. Fernandez","Parada-Gutierrez 4772","2012","8","17","Bolivia","Santa Cruz","Vallegrande","Camino entre Pampas y La Junta.","-63.7036111","-18.4533333",NA,NA,"1250.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1","12-26"
"852","2008-08-07 03:32:00-03","MO","MOBOT","1005840","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.","H. van der Werff",NA,NA,NA,"Vargas","Vargas 3170","1994","4","18","Bolivia","Santa Cruz","Florida","Parque Nacional Amboró.","-64.55027","-17.82805",NA,NA,"2000.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"853","2019-01-25 04:36:00-02","MO","MOBOT","100634842","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.",NA,NA,NA,NA,"Luis Valenzuela G.|M. Villalba|N. Otmani|R. Rivera|C. Mateo","Valenzuela Gamarra 19371","2011","9","22","Peru","Pasco","Oxapampa","Dist. Palcazú. Iscozacín. Parque Nacional Yanachaga Chemillén. Parcela Permanente TEAM 05. (VGYANCH-05).","-75.3297223","-10.41",NA,NA,"1414.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1","50"
"854","2017-05-05 13:55:00-03","MO","MOBOT","100969919","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.",NA,NA,NA,NA,"Matheus C. Vergne|Tiago Arruda Pontes|M. Cruz","Vergne 96","2015","11","23","Brazil","Espírito Santo","Linhares","Fazenda Maria Bonita, Mata de Cabruca.","-39.9166667","-19.4917777",NA,NA,"30.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"855","2008-05-27 22:02:00-03","MO","MOBOT","1437861","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.","J.G. Rohwer",NA,NA,NA,"James A. Duke","Duke 11152","1967","5","18","Colombia","Chocó",NA,"Río Truando, Gallery between the boom (bun) and Río Salado","-77.233543","7.135982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"856","2017-12-05 09:20:00-02","MO","MOBOT","1479086","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.","H. van der Werff (MO)",NA,NA,NA,"Cesar Del Carpio","Del Carpio 2223","1993",NA,NA,"Peru","Loreto","Loreto","Distritos Nauta--Parimari. Reserva Nacional Pacaya-Samiria. Centro de Datos Para La Conservacion.","-73.8333333","-4.85",NA,NA,"90.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1","24"
"857","2011-05-18 12:42:00-03","MO","MOBOT","1504719","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.","H. van der Werff, 2000 (MO)",NA,NA,NA,"F. Sellow","Sellow 5722","1814",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lectotype","South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"858","2008-05-27 22:02:00-03","MO","MOBOT","1530151","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.","H. v.d. Werff",NA,NA,NA,"Michael H. Nee","Nee 39165","1990","10","10","Bolivia","Santa Cruz","Ichilo","Parque Nacional Amboro, 2.5 km. ENE of summit of Cerro Amboro. Mostly evergreen primary forest on ridge. [Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour [?]].","-63.63333","-17.75",NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"859","2008-05-27 22:02:00-03","MO","MOBOT","1530187","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.","H. v.d. Werff",NA,NA,NA,"Michael H. Nee","Nee 39167","1990","10","10","Bolivia","Santa Cruz","Ichilo","Parque Nacional Amboro, 2.5 km. ENE of summit of Cerro Amboro. Mostly evergreen primary forest on ridge. [Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour [?]].","-63.63333","-17.75",NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"860","2008-05-27 22:02:00-03","MO","MOBOT","1716348","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.","H. van der Werff '96",NA,NA,NA,"Israel G. Vargas C.|et al.","Vargas Caballero 3170","1994","4","18","Bolivia","Santa Cruz","Florida","PARQUE NACIONAL AMBORÓ; tramo entre Los Quemados y Río San Rafael; 10 Km al NE de Mairana, pasando la comunida de La Yunga. Bosque nublado húmedo con Clethra sp., Clusia sp., Weinmannia sp. y otras sp. de Myrtáceas y Lauráceas. Terreno muy accidentado, ladera NW. Intervenido por ganadería.","-63.8675","-18.03416",NA,NA,"2000.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"861","2008-05-27 22:02:00-03","MO","MOBOT","1786247","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.","J.G. Rohwer (HBG)",NA,NA,NA,"Alwyn H. Gentry","Gentry 9274","1974","1","16","Colombia","Chocó",NA,"Río Atrato near Río Sucio.","-77.11888","7.44055",NA,NA,"0E8","99.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3335"
"862","2017-11-25 05:18:00-02","MO","MOBOT","100436997","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.",NA,NA,NA,NA,"Álvaro J. Pérez C.|W. Santillán","Pérez Castañeda 4485","2009","11","26","Ecuador","Orellana",NA,"Parque Nacional Yasuní, carretera NPF - Tivacuno - Km 3, sendero de cacería Huaorani.","-76.4072222","-0.6822223",NA,NA,"200.00000000","300.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"863","2008-05-27 22:02:00-03","MO","MOBOT","1814616","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.","H. van der Werff (MO)",NA,NA,NA,"A. Salino","Salino 3957","1998","2","3","Brazil","Minas Gerais",NA,"Rio Casca, área de inundação da Usina Hidrelétrica de Jurumirim, ás margens do Rio Casca. Floresta ciliar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"864","2008-05-27 22:02:00-03","MO","MOBOT","1814618","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.","H. van der Werff (MO)",NA,NA,NA,"W.G. Campos","Campos 25","1986","2","6","Brazil","Minas Gerais",NA,"Cemas, Dionísio. Mata Atlântica em regeneração. Cia. Agrícola e Florestal de Santa Bábara.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"865","2008-05-27 22:02:00-03","MO","MOBOT","1814620","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.",NA,NA,NA,NA,"José R. Pirani","Pirani 2812","1993","5","12","Brazil","Espírito Santo",NA,"Mun. Domingos Martins, a 4 Km da BR 262 na estrada vicinal Santa Luzia. Mata pluvial tropical.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"866","2009-12-06 08:16:00-02","MO","MOBOT","1814626","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.","H. van der Werff (MO)",NA,NA,NA,"Gert G. Hatschbach|E.L. Barbosa","Hatschbach 56371","1992","2","13","Brazil","Paraná",NA,"Caminho Praínhas-Eng. Lange (mun. Morretes). Mata pluvial.",NA,NA,NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"867","2020-11-10 04:40:00-03","MO","MOBOT","1814630","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.","H. van der Werff (MO)",NA,NA,NA,"Pedro L. R. de Moraes","Moraes 344","1990","11","4","Brazil","São Paulo",NA,"P.E.C. Botelho - Mun. S.M. Arcanjo. Mata Atlantica.",NA,NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"868","2008-05-27 22:02:00-03","MO","MOBOT","1814638","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.","H. van der Werff (MO)",NA,NA,NA,"I. Cordeiro","Cordeiro 7075","1981","3","1","Brazil","Bahia",NA,"Município de Santana do Riacho: km 122 ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro. Mata ciliar do córrego Três Potinhas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"869","2008-05-27 22:02:00-03","MO","MOBOT","1814642","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.","H. van der Werff (MO)",NA,NA,NA,"M. Bittar","Bittar 113","1984","4","9","Brazil","São Paulo",NA,"São Paulo: Parque do Morumbi.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"870","2015-12-27 21:53:00-02","MO","MOBOT","1814646","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.","H. van der Werff (MO)",NA,NA,NA,"M.S. de Souza","Menandro 86","1986","5","18","Brazil","Espírito Santo",NA,"Município Serra Azul de Minas Fazenda Gurita. Em formação secundária.",NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"871","2014-01-31 17:34:00-02","MO","MOBOT","1814649","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.","J.G. Rohwer",NA,NA,NA,"Armando C. Cervi|et al.","Cervi 2365","1986","9","12","Brazil","Paraná",NA,"Res. Biol. de Sapitanduva (mun. Antonina).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"872","2008-05-27 22:02:00-03","MO","MOBOT","1814651","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.","J.G. Rohwer",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 51053","1987","3","17","Brazil","Minas Gerais",NA,"Rod. BR-259 (mun. Datas). Mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"873","2008-05-27 22:02:00-03","MO","MOBOT","1814652","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.","J.G. Rohwer",NA,NA,NA,"J.M. Silva","Silva 108","1986","3","25","Brazil","Paraná",NA,"Bromado (mun. rio Branco do Sul). Mata secundaria.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"874","2008-05-27 22:02:00-03","MO","MOBOT","1814655","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.","J.G. Rohwer",NA,NA,NA,"Balduino Rambo","Rambo 46353","1950","3","17","Brazil","Rio Grande do Sul",NA,"Fiao, prope São Leopoldo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"875","2009-11-20 06:32:00-02","MO","MOBOT","1814661","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.","J.G. Rohwer",NA,NA,NA,"Y.S. Kuniyoshi|A. Pizani","Kuniyoshi 4636","1983","3","2","Brazil","Paraná",NA,"Morretes, arredores. Mata pluvial.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"876","2009-11-20 06:33:00-02","MO","MOBOT","1814680","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.","J.G. Rohwer",NA,NA,NA,"Y.S. Kuniyoshi|A. Pizani","Kuniyoshi 4753","1984","3","15","Brazil","Paraná",NA,"Rio Pederneiras (mun. Guaraqueçaba). Mata pluvial.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"877","2011-12-23 04:58:00-02","MO","MOBOT","1814682","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.","H. van der Werff (MO)",NA,NA,NA,"Rafaela C. Forzza","Forzza 1879","2001","10","13","Brazil","Minas Gerais",NA,"Município de Descoberto. Reserva Biológica da Represa do Grama.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"878","2008-05-27 22:02:00-03","MO","MOBOT","1814687","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.","H. van der Werff (MO)",NA,NA,NA,"R.M. Castro","Castro 280","2001","4","21","Brazil","Minas Gerais",NA,"Descoberto. Reserva Biológica da Represa do Grama. Na borda da mata. Coletada próximo a ponte de acesso a mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"879","2008-05-27 22:02:00-03","MO","MOBOT","1814692","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.","H. van der Werff (MO)",NA,NA,NA,"R.M. Castro","Castro 441","2001",NA,NA,"Brazil","Minas Gerais",NA,"Descoberto. Reserva Biológica da Represa do Grama.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"880","2008-05-27 22:02:00-03","MO","MOBOT","1814695","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.","H. van der Werff (MO)",NA,NA,NA,"ASSIS","ASSIS 74","2001","4","13","Brazil","Minas Gerais",NA,"Barroso. Mata do Baú. Encontrada na borda da mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"881","2008-05-27 22:02:00-03","MO","MOBOT","1814705","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.","H. van der Werff (MO)",NA,NA,NA,"Roberto M. Klein","Klein 22","1950","8","16","Brazil","Santa Catarina",NA,"Mata do Azambuya. Mata.",NA,NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"882","2008-05-27 22:02:00-03","MO","MOBOT","1814708","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.","H. van der Werff (MO)",NA,NA,NA,"Roberto M. Klein","Klein 20","1951","2","24","Brazil","Santa Catarina",NA,"S. Francisco. mata.",NA,NA,NA,NA,"10.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"883","2018-06-22 05:25:00-03","MO","MOBOT","1814712","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.","H. van der Werff (MO)",NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 1726","1954","3","4","Brazil","Santa Catarina",NA,"Morro da Fazenda, Itajaí. Mata.",NA,NA,NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"884","2018-06-22 05:25:00-03","MO","MOBOT","1814716","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.","H. van der Werff (MO)",NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 503","1953","4","8","Brazil","Santa Catarina",NA,"Barra do Sul, Araquarí. Restinga.",NA,NA,NA,NA,"5.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"885","2018-06-22 05:25:00-03","MO","MOBOT","1814741","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.","H. van der Werff (MO)",NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 1717","1954","3","4","Brazil","Santa Catarina",NA,"Morro da Fazenda, Itajaí. Mata.",NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"886","2008-05-27 22:02:00-03","MO","MOBOT","1814747","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.","H. van der Werff (MO)",NA,NA,NA,"Roberto M. Klein","Klein 10","1951","3","16","Brazil","Santa Catarina",NA,"Mata do Hoffmann, Brusque. Mata.",NA,NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"887","2018-06-22 05:25:00-03","MO","MOBOT","1814753","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.","H. van der Werff (MO)",NA,NA,NA,"Pe. Raulino Reitz","Reitz 151","1943","11","19","Brazil","São Paulo",NA,"Turvo, Araranguá. Mata.",NA,NA,NA,NA,"30.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"888","2008-05-27 22:02:00-03","MO","MOBOT","1814755","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.","H. van der Werff (MO)",NA,NA,NA,"Roberto M. Klein","Klein 487","1953","4","5","Brazil","Santa Catarina",NA,"Anita|polis, Palhoça. Capoeirão.",NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"889","2014-09-05 21:05:00-03","MO","MOBOT","1814758","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.","E. Tameirão Neto",NA,NA,NA,"E. Tameirão Neto","Tameirão Neto 2662","1997","12","18","Brazil","Minas Gerais",NA,"Mariana. Floresta Semidecidual.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"890","2008-05-27 22:02:00-03","MO","MOBOT","1814760","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.","H. van der Werff (MO)",NA,NA,NA,"A. Salino","Salino 4582","1999","4","10","Brazil","Minas Gerais",NA,"Abre Campo, Distrito de Granada, área da Usina Hidrelétrica de Granada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"891","2008-05-27 22:02:00-03","MO","MOBOT","1814762","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.","H. van der Werff (MO)",NA,NA,NA,"* SPOSITO","SPOSITO 54","1991","5","23","Brazil","Minas Gerais",NA,"Estação Biológica de Caratinga, fazenda Montes Claros, Caratinga. Floresta atlântica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"892","2011-03-03 13:42:00-03","MO","MOBOT","1814764","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.","H. van der Werff (MO)",NA,NA,NA,"Julio A. Lombardi","Lombardi 2401","1998","9","18","Brazil","Minas Gerais",NA,"Parque Estadual do Rio Doce, Marliéria, trilha para a lagoa Carioca. Area alterada, capoeira.","-42.62388","-19.75166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"893","2011-03-03 13:42:00-03","MO","MOBOT","1814775","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.","H. van der Werff (MO)",NA,NA,NA,"Julio A. Lombardi","Lombardi 2721","1999","4","8","Brazil","Minas Gerais",NA,"Condomínio Aconchego da Serra, Itabirito. Em área urbanizada.","-43.95","-20.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"894","2008-05-27 22:02:00-03","MO","MOBOT","1814778","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.","R. Esteves",NA,NA,NA,"A.C. Dias","Dias 508","1994","3","25","Brazil","São Paulo",NA,"Município de S. Miguel Arcanjo, P.E. Carlos Botelho. Próximo à estrada +/- 50m do Pinus. Mata secundára.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"895","2008-05-27 22:02:00-03","MO","MOBOT","1814780","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.","J.G. Rohwer",NA,NA,NA,"Balduino Rambo","Rambo 44549","1949","5","14","Brazil","Rio Grande do Sul",NA,"Vila Manresa pr. P. Alegre.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"896","2008-05-27 22:02:00-03","MO","MOBOT","1814781","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.",NA,NA,NA,NA,"Gert G. Hatschbach","Hatschbach 43683","1981","3","27","Brazil","Paraná",NA,"Rio Turvo (mun. Cerro Azul). Mata encosta de morro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"897","2011-02-18 15:11:00-02","MO","MOBOT","1814794","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.","J.G. Rohwer",NA,NA,NA,"Apparicio P. Duarte","Duarte 8852","1965","2","22","Brazil","Espírito Santo",NA,"Entre Linhares e São Matthews.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"898","2008-05-27 22:02:00-03","MO","MOBOT","1814808","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.","L.V. Costa",NA,NA,NA,"L.V. Costa","Costa s.n.","1993",NA,NA,"Brazil","Minas Gerais",NA,"Parque Estadual do Rio Doce, Marliéria. Lagoa Aguas Claras. Floresta Atlântica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
