"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","stateProvince","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","locality","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","class","relatedCatalogItem","fieldNumber","individualCount"
"230","2020-11-19 10:25:24-03","CPAP","CPAP","2066","PreserverdSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Pott, V. J.","1986","04","01",NA,"Brasil",NA,NA,"Árvore aproximadamente 8m de altura. FLOR: creme esbranquiçada. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: . SUBSTRATO: solo calcário. RELEVO: .",NA,"233","MS",NA,NA,NA,"L.","M. S. Ferrucci","Cidade de Corumbá",NA,"Corumbá","-57.65","-19.016667","140","140",NA,NA,"1996","09",NA,"57°39' W","19°01' S",NA,NA,NA,NA,NA
"231","2020-11-19 10:25:24-03","CPAP","CPAP","21321","PreserverdSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Jesus, E. M.","2009","03","17",NA,"Brasil",NA,NA,"Arvora 6M~. FLOR: amarela. FRUTO: . INTERESSE: Apícola. FREQUÊNCIA: Muito frequente. AMBIENTE: Pasto. SUBSTRATO: solo argiloso. RELEVO: suave ondulado. <ll>dwc_commonname:</ll> Saboneteira",NA,"479","MS",NA,NA,NA,"L.","E. M. Jesus; A. M. Almeida","Assentamento Taquaral - sítio 3 Irmãos - lote-225 - trilha 1",NA,"Corumbá","-57.696389","-19.100556","165","165",NA,NA,"2009",NA,NA,"57°41'47'' W","19°06'02'' S",NA,NA,NA,NA,NA
"232","2020-11-19 10:25:24-03","CPAP","CPAP","17629","PreserverdSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Assis, T. C.","2006","03","10",NA,"Brasil",NA,NA,"Árvore. FLOR: branca. FRUTO: . INTERESSE: Apícola. FREQUÊNCIA: Esparsa. AMBIENTE: Pasto. SUBSTRATO: solo argiloso. RELEVO: levemente ondulado. <ll>dwc_commonname:</ll> Saboneteira",NA,"04","MS",NA,NA,NA,"L.","T. C. Assis","Fazenda Banda Alta",NA,"Corumbá","-57.586667","-19.143056","132","132",NA,NA,NA,NA,NA,"57°35'12'' W","19°08'35'' S",NA,NA,NA,NA,NA
"233","2020-11-19 10:25:24-03","CPAP","CPAP","2709","PreserverdSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Pott, A.","1986","12","02",NA,"Brasil",NA,NA,"Árvore. FLOR: . FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: . AMBIENTE: Mata em capão alongado. SUBSTRATO: solo calcimórfico petrocálcico. RELEVO: plano . <ll>dwc_commonname:</ll> Saboneteria",NA,"2425","MS",NA,NA,NA,"L.","C. N. da Cunha; A. Pott; V. J. Pott","Fazenda Sagrado; Sub-região do Abobral; Pantanal",NA,"Corumbá","-57","-19.5","90","90",NA,NA,NA,NA,NA,"57°00' W","19°30' S",NA,NA,NA,NA,NA
"234","2020-11-19 10:25:24-03","CPAP","CPAP","3142","PreserverdSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Pott, A.","1987","05","23",NA,"Brasil",NA,NA,"Árvore. FLOR: não vista. FRUTO: ainda verde. INTERESSE: Apícola. FREQUÊNCIA: . AMBIENTE: Caapoeirao (vegetação secundária arbustiva arbórea)de mata calcárea. SUBSTRATO: solo argiloso calcimórfico. RELEVO: plano. <ll>dwc_commonname:</ll> Saboneteira",NA,"2800","MS",NA,NA,NA,"L.","A. Pott; V. J. Pott","Eestrada do Tamarindeiro",NA,"Corumbá","-57.783333","-19.1","110","110",NA,NA,NA,NA,NA,"57°47' W","19°06' S",NA,NA,NA,NA,NA
"235","2020-11-19 10:25:24-03","CPAP","CPAP","3164","PreserverdSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Pott, A.","1987","05","23",NA,"Brasil",NA,NA,"Árvore. FLOR: creme. FRUTO: não observada. INTERESSE: Apícola. FREQUÊNCIA: Ocasional. AMBIENTE: Orla de açude. SUBSTRATO: solo argiloso. RELEVO: quase plano. <ll>dwc_commonname:</ll> Morcegueira",NA,"2822","MS",NA,NA,NA,"L.","A. Pott; V. J. Pott","Fazenda Bodoquena, Pantanal - sede - ponto 3",NA,"Miranda","-56.75","-20.066667","110","110",NA,NA,"1987","06",NA,"56°45' W","20°04' S",NA,NA,NA,NA,NA
"236","2020-11-19 10:25:24-03","CPAP","CPAP","3466","PreserverdSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Pott, A.","1987","07","27",NA,"Brasil",NA,NA,"Árvore. FLOR: creme. FRUTO: ainda verde. INTERESSE: Apícola. FREQUÊNCIA: Ocasional. AMBIENTE: Beira de açude. SUBSTRATO: solo argiloso calcimórfico, mal drenado. RELEVO: quase plano. <ll>dwc_commonname:</ll> Cassiteira, Morcegueira",NA,"3067A","MS",NA,NA,NA,"L.","V. J. Pott","Fazenda Bodoquena, Guaicurus, Pantanal - Sede",NA,"Miranda","-56.7","-20.083333","100","100",NA,NA,"1987","08",NA,"56°42' W","20°05' S",NA,NA,NA,NA,NA
"237","2020-11-19 10:25:24-03","CPAP","CPAP","3754","PreserverdSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Pott, A.","1987","08","31",NA,"Brasil",NA,NA,"Arbusto 1m de altura. FLOR: não vista. FRUTO: não visto. INTERESSE: Levantamento florístico. FREQUÊNCIA: Esparsa. AMBIENTE: Mata de Astronium urundeuva e Attalea phalerata, não alagável. SUBSTRATO: solo calcimórfico. RELEVO: plano. <ll>dwc_commonname:</ll> Sabon",NA,"3246","MS",NA,NA,NA,"L.",NA,"Fazenda Acurizal; Sub-região do Nabileque; Pantanal - ponto nº 80 - invernada Barreiro, retiro Mutum",NA,"Corumbá","-57.05","-19.7","90","90",NA,NA,NA,NA,NA,"57°03' W","19°42' S",NA,NA,NA,NA,NA
"238","2020-11-19 10:25:24-03","CPAP","CPAP","4151","PreserverdSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Pott, A.","1987","10","01",NA,"Brasil",NA,NA,"Trepadeira. FLOR: botões brancos.. FRUTO: castanho. INTERESSE: Forrageira. FREQUÊNCIA: Esparsa. AMBIENTE: Paratudal (savana inundável de Tabebuia caraiba). SUBSTRATO: solo argiloso escuro expansivo com CaCO3 no horizonte B (Calciaquoll). RELEVO: plano co",NA,"3572","MS",NA,NA,NA,"L.","V. J. Pott","Fazenda Acurizal, Sub-região de Nabileque, Pantanal - invernada Piranha - ponto 24-6",NA,"Corumbá","-57","-19.683333","90","90",NA,NA,"1987","10",NA,"57°00' W","19°41' S",NA,NA,NA,NA,NA
"239","2020-11-19 10:25:24-03","CPAP","CPAP","4672","PreserverdSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Cunha, C. N. da","1986","12","15",NA,"Brasil",NA,NA,"Árvore ereta 8 m de altura. FLOR: branca. FRUTO: . INTERESSE: Apícola, cinza para sabao.. FREQUÊNCIA: Frequente. AMBIENTE: Vegetação secundária (caapoeira) de mata calcária. SUBSTRATO: solo calcimórfico. RELEVO: quase plano.",NA,"2172","MS",NA,NA,NA,"L.","V. J. Pott","BR-262, 5 km Sul do Posto Fiscal Lampião Aceso.",NA,"Corumbá","-57.166667","-19.633333","150","150",NA,NA,"1987","10",NA,"57°10' W","19°38' S",NA,NA,NA,NA,NA
"240","2020-11-19 10:25:24-03","CPAP","CPAP","514","PreserverdSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Pott, A.","1984","08","31",NA,"Brasil",NA,NA,"Árvore 10m de altura. INTERESSE: Levantamento florístico. AMBIENTE: Capão (ilha de vegetação lenhosa), não alagável. SUBSTRATO: solo calcimórfico petrocálcico. RELEVO: plano.",NA,"1375","MS",NA,NA,NA,"L.",NA,"Estrada MS-228; Sub-região do Abobral; Pantanal",NA,"Corumbá","-57","-19.5","90","90",NA,NA,NA,NA,NA,"57°00' W","19°30' S",NA,NA,NA,NA,NA
"241","2020-11-19 10:25:24-03","CPAP","CPAP","6117","PreserverdSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Pott, A.","1989","05","18",NA,"Brasil",NA,NA,"Árvore 5-10 m de altura, copa densa. FLOR: creme. Flor odorosa. FRUTO: não visto. INTERESSE: Apícola. FREQUÊNCIA: Esparsa. AMBIENTE: Caapão (ilha de mata), não alagável. SUBSTRATO: solo limo-arenoso. RELEVO: plano convexo. <ll>dwc_commonname:</ll> Saboneteiraa",NA,"4801","MT",NA,NA,NA,"L.","A. Pott; V. J. Pott","Estrada Transpantaneira, Sub-região de Poconé, Pantanal",NA,"Poconé","-56.7","-16.483333","105","105",NA,NA,NA,NA,NA,"56°42' W","16°29' S",NA,NA,NA,NA,NA
"242","2020-11-19 10:25:24-03","CPAP","CPAP","6501","PreserverdSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Pott, V. J.","1989","08","07",NA,"Brasil",NA,NA,"Árvore 7m. FLOR: . FRUTO: verde. INTERESSE: . FREQUÊNCIA: Ocasional. AMBIENTE: Caapão. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,"906","MS",NA,NA,NA,"L.",NA,"Fazenda Leque; Sub-região do Abobral; Pantanal - capão próximo a baía S2 do búfalo",NA,"Corumbá","-57.05","-19.233333","95","95",NA,NA,NA,NA,NA,"57°03' W","19°14' S",NA,NA,NA,NA,NA
"243","2020-11-19 10:25:24-03","CPAP","CPAP","7799","PreserverdSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Pott, A.","1990","09","03",NA,"Brasil",NA,NA,"Árvore 7 m de altura. FLOR: não vista. FRUTO: verde-amarelado. INTERESSE: Levantamento florístico. FREQUÊNCIA: Esparsa. AMBIENTE: Mata ciliar (riparica) alagável. SUBSTRATO: solo argiloso, vertissolo. RELEVO: plano convexo. <ll>dwc_commonname:</ll> Saboneteira",NA,"5649","MT",NA,NA,NA,"L.",NA,"Fazenda Várzea Funda (retiro Jatoba), beira rio Paraguai, Sub-região Cáceres, Pantanal",NA,"Cáceres","-57.733333","-16.733333","105","105",NA,NA,NA,NA,NA,"57°44' W","16°44' S",NA,NA,NA,NA,NA
"244","2020-11-19 10:25:24-03","CPAP","CPAP","8413","PreserverdSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Silva, M. P. da","1989","05","30",NA,"Brasil",NA,NA,"Arbóreo, 30m de altura. FLOR: não vista. FRUTO: não visto. INTERESSE: Levantamento florístico. FREQUÊNCIA: Ocasional. AMBIENTE: Mata. SUBSTRATO: argila. RELEVO: plano. <ll>dwc_commonname:</ll> Saboneteir",NA,"12","MS",NA,NA,NA,"L.","S. M. Salis","Fazenda Primavera, 1km a esquerda da estrada para Forte Coimbra; Pantanal - ponto 1; planta 1.60",NA,"Corumbá","-57.133333","-19.433333",NA,NA,NA,NA,"1991","11",NA,"57°08' W","19°26' S",NA,NA,NA,NA,NA
"245","2020-11-19 10:25:24-03","CPAP","CPAP","20239","PreserverdSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Christianini, A.V.","2002","07","24",NA,"Brasil",NA,NA,"Árvore. Planta de folhas simples, alternas, com flores. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Borda de floresta. SUBSTRATO: . RELEVO: .",NA,"197","MS",NA,NA,NA,"L.","S.M. Salis; 05/04","Fazenda Rio Negro",NA,"Aquidauana","-55.7872009277344","-20.4710998535156",NA,NA,"212961","auto","2004","05",NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-11-19 10:25:24-03","CPAP","CPAP","14634","PreserverdSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Pott, A.","1995","09","30",NA,"Brasil",NA,NA,"Árvore decídua. FLOR: não vista. FRUTO: ocre. INTERESSE: Tóxica. FREQUÊNCIA: Ocasional. AMBIENTE: Pastagem rapada. SUBSTRATO: solo calcário argiloso. RELEVO: quase plano. <ll>dwc_commonname:</ll> Saboneteir",NA,"7598","MS",NA,NA,NA,"L.",NA,"Propriedade do Sr.",NA,"Ladário","-57.6016998291016","-19.0046997070312","140","140","23141","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2020-11-19 10:25:24-03","CPAP","CPAP","15004","PreserverdSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Hatschbach, G.","1994","06","10",NA,"Brasil",NA,NA,"Árvore copada, 10m de altura. FLOR: alvescente. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Capão com acuri (cordilheira). SUBSTRATO: . RELEVO: .",NA,"60872","MS",NA,NA,NA,"L.","M. S. Ferrucci","Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal",NA,"Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,"295160","auto","1994",NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-11-19 10:25:24-03","CPAP","CPAP","1980","PreserverdSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Ratter, J. A.","1985","10","09",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Saboneteira",NA,"5136","MS",NA,NA,NA,"L.",NA,"Morro do Zé Feliciano",NA,"Corumbá","-57.65","-19.016667",NA,NA,NA,NA,NA,NA,NA,"57°39' W","19°01' S",NA,NA,NA,NA,NA
"249","2020-11-19 10:25:24-03","CPAP","CPAP","21414","PreserverdSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Jesus, E. M.","2009","06","26",NA,"Brasil",NA,NA,"Árvore 9m~. FLOR: sem flor. FRUTO: marrom redondo. INTERESSE: Apícola. FREQUÊNCIA: Rara. AMBIENTE: Beira de mata decídua. SUBSTRATO: solo argiloso. RELEVO: suave ondulado. <ll>dwc_commonname:</ll> Saboneteira",NA,"570","MS",NA,NA,NA,"L.","R. S. Rodrigues","Assentamento Taquaral - sítio 3 Irmãos - lote-225 - trilha 1",NA,"Corumbá","-57.696389","-19.100556","165","165",NA,NA,"2010",NA,NA,"57°41'47'' W","19°06'02'' S",NA,NA,NA,NA,NA
"250","2020-11-19 10:25:24-03","CPAP","CPAP","3928","PreserverdSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Pott, A.","1987","09","16",NA,"Brasil",NA,NA,"Árvore ereta. FLOR: não vista. FRUTO: amarelado. INTERESSE: Apícola. FREQUÊNCIA: Rara. AMBIENTE: Cordilheira (paleodique), não alagável. SUBSTRATO: solo arenoso (Podzol Hidromórfico). RELEVO: plano com mesorelevo.",NA,"3421","MS",NA,NA,NA,"L.","V. J. Pott","Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal - Reserva Biológica (invernada 6)",NA,"Corumbá","-56.65","-18.983333","89","89",NA,NA,"1987","09",NA,"56°39' W","18°59' S",NA,NA,NA,NA,NA
"251","2015-07-02 14:04:13-03","JBP","HPL","1443","S","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","R. Tsuji, Sapia, L. Nai, M. Verdade et al.","2004","09","10",NA,"Brasil",NA,NA,NA,NA,"541","MS",NA,NA,NA,"Lam","R. Tsuji","Próximo a ponte do Paizinho, estância Caiman, ecótono entre mata ciliar e floresta estácional semi-decídual.",NA,"Miranda","-56.3783","-20.2406",NA,NA,"92112","auto","2004","09","10",NA,NA,NA,NA,NA,NA,NA
"252","2015-07-02 14:04:13-03","JBP","HPL","7561","S","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","A. Amaral Jr & J. O. Mendonça et al.","1999","04","11",NA,"Brasil",NA,NA,NA,NA,"426","MS",NA,NA,NA,NA,"A. Amaral Jr.","Coletado na margem direita do Rio Paraná (Foz do Rio Taquarizinho) - dentro d'água. S 21° 30' 19'1!; W 52° 04' 27,3.",NA,"Bataguassu","-52.4222","-21.7142",NA,NA,"65610","auto","1999","04","11",NA,NA,NA,NA,NA,NA,NA
"253","2015-07-02 14:04:13-03","JBP","HPL","1384","S","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","R. Tsuji, A. Lioni, D. Almeida, F. Camolesi, et al","2004","09","09",NA,"Brasil",NA,NA,NA,NA,"464","MS",NA,NA,NA,"Lam.","R. Tsuji","Estância Caiman, em mata ciliar com grande regeneração de Alchornea.",NA,"Miranda","-56.3783","-20.2406",NA,NA,"92112","auto","2004","09","09",NA,NA,NA,NA,NA,NA,NA
"254","2015-07-02 14:04:13-03","JBP","HPL","1426","S","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","R. Tsuji et al.","2004","09","08",NA,"Brasil",NA,NA,NA,NA,"526","MS",NA,NA,NA,"Lam","R. Tsuji","Estância Caiman, trilha para ponte do Paizinho em mata ciliar com transição para a floresta estaional semi-decídual.",NA,"Miranda","-56.3783","-20.2406",NA,NA,"92112","auto","2004","09","08",NA,NA,NA,NA,NA,NA,NA
"255","2015-07-02 14:04:13-03","JBP","HPL","7560","S","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","H. Lorenzi","1994","05","17",NA,"Brasil",NA,NA,NA,NA,"1521","RJ",NA,NA,NA,NA,"H. Lorenzi","Coletado nas proximidades da estrada Itaperuna - Bom Jesus de Itabapoana, onde é encontrada com grande frequência nas várzeas dos rios.",NA,"Itaperuna","-41.8878","-21.205",NA,NA,"32377","auto","1994","05","17",NA,NA,NA,NA,NA,NA,NA
"256","2015-07-02 14:04:13-03","JBP","HPL","7562","S","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","G.F. Arbocz","1994","05","17",NA,"Brasil",NA,NA,NA,NA,"379","RJ",NA,NA,NA,NA,"G.F. Arbocz","Coletado na margem da rodoviaentre Muriré e Itaperuna.",NA,"Itaperuna","-41.8878","-21.205",NA,NA,"32377","auto","1994","05","17",NA,NA,NA,NA,NA,NA,NA
"257","2014-09-18 20:15:52-03","UNICAP","HUCPE","1369","S","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Oliveira, M.; A. A. Grillo; A. A. Grillo","2003","12","16",NA,"Brasil",NA,NA,"Árvore com mais ou menos 25m de altura; frutos maturos acastanhados. Ocasional.",NA,"1494","Alagoas",NA,NA,NA,"L.","M. Oliveira","Alto do Guzerá.",NA,"Ibateguara","-35.937693","-8.979501",NA,NA,NA,NA,"2003","01","01","-35.937693","-8.979501",NA,NA,NA,NA,NA
"258","2014-09-04 12:56:04-03","UNICAP","HUCPE","140","S","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Tavares, S.","1961","09","14",NA,"Brasil",NA,NA,"Árvore com mais ou menos 8m de altura, por 30cm de diâmetro. Flores numerosas, alvas, sem perfume.",NA,"810","Pernambuco",NA,NA,NA,"L.","L. B. Smith","Proximo a um riacho Santa Rita e o Frade. Estrada",NA,"Igarassu","-34.87481","-7.832298",NA,NA,NA,NA,"1963","02",NA,"-34.87481","-7.832298",NA,NA,NA,NA,NA
"259","2014-10-27 19:15:14-02","UNICAP","HUCPE","288","S","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Lima, D. .P.","1975","05","17",NA,"Brasil",NA,NA,"Árvore com mais ou menos 8m de altura por 26cm de diâmetro. Flores cor de gelo, com perfume agradável.",NA,"13363","Maranhão",NA,NA,NA,"L.","E. Tavares","Fazenda Cachimbo.",NA,"Colinas","-44.262167","-6.044389",NA,NA,NA,NA,"1975","06",NA,"-44.262167","-6.044389",NA,NA,NA,NA,NA
"260","2014-09-04 12:56:04-03","UNICAP","HUCPE","433","S","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Lima, D. .P.","1976","05","20",NA,"Brasil",NA,NA,"Árvore com mais ou menos 9m de altura por 30cm de diâmetro. Flores cor de gelo, anteras amarelo-claro. Perfume enjoativo.",NA,"13469","Maranhão",NA,NA,NA,"L.","E. Tavares","Fazenda Fechado.",NA,"Sítio Novo","-46.497778","-5.794611",NA,NA,NA,NA,"1976","08","12","-46.497778","-5.794611",NA,NA,NA,NA,NA
"261","2014-09-04 12:56:04-03","UNICAP","HUCPE","813","S","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Lima, D. .P.","1976","04","14",NA,"Brasil",NA,NA,"Árvore com mais ou menos 6m de altura por 8cm de diâmetro. Flores esbranquiçadas com perfume agradável.",NA,"13454","Maranhão",NA,NA,NA,"L.","E. Tavares","Matas da Fazenda Vila Cearense.",NA,"Tuntum","-44.638611","-5.219473",NA,NA,NA,NA,"1976","05","26","-44.638611","-5.219473",NA,NA,NA,NA,NA
"262","2019-02-15 11:50:14-02","IPA","IPA","15245","S","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Lira, O.C.","1967","12","21","Southern America","Brasil",NA,NA,NA,"IPA0015245","163","Pernambuco","Plantae",NA,NA,"L.","Ataíde, M.","Margem da estrada Tejucupapo - Pontas de Pedra.",NA,NA,NA,NA,NA,NA,NA,NA,"1979","11","29",NA,NA,NA,NA,NA,NA,NA
"263","2019-02-15 11:50:14-02","IPA","IPA","19647","S","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Academia Brasileira de Ciências","1971","05","14","Southern America","Brasil",NA,NA,"Árvore ca. 2-3 m de altura, brotos de toco, com botões.","IPA0019647","761","Pernambuco","Plantae",NA,NA,"L.",NA,"Entre Bom Nome (PE) e Jatí (CE).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2019-07-26 11:41:16-03","IPA","IPA","26898","S","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Fonseca, M.","1974","10","12","Southern America","Brasil",NA,NA,"Árvore ca. 10-15 m de altura. Flores branco-esverdeada.","IPA0026898","26898","Sergipe","Plantae",NA,NA,"L.","Ataíde, M.","Pov. de Aguada-Carmópolis. Mata subperenifolia.",NA,NA,NA,NA,NA,NA,NA,NA,"1974","11","20",NA,NA,NA,NA,NA,NA,NA
"265","2019-02-15 11:50:14-02","IPA","IPA","58155","S","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Gomes, M.L.","1996","05","21","Southern America","Brasil",NA,NA,"Arbóreo. Flores alvas. Solo argiloso.; Caatinga.","IPA0058155","225","Pernambuco","Plantae",NA,NA,"L.",NA,"Manga dos caprinos.",NA,"Serra Talhada","-38.321111","-7.983333","500","500",NA,NA,NA,NA,NA,"-38.321111","-7.983333",NA,NA,NA,NA,NA
"266","2019-02-15 11:50:14-02","IPA","IPA","75586","S","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Ramalho, F.B.","1972","05","27","Southern America","Brasil",NA,NA,"Árvore com mais ou menos 12m de altura por mais ou menos 40cm de diâmetro. Flores alvas sem perfume.","IPA0075586","121","Bahia","Plantae",NA,NA,"L.","Mercês, P.F.F.","Fazenda Barra Grande",NA,"Curacá",NA,NA,NA,NA,NA,NA,"2011","04","03",NA,NA,NA,NA,NA,NA,NA
"267","2019-02-15 11:50:14-02","IPA","IPA","76910","S","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Lima, D.P.","1973","05","23","Southern America","Brasil",NA,NA,NA,"IPA0076910","13151","Bahia","Plantae",NA,NA,"L.","Oliveira, M.A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","08","08",NA,NA,NA,NA,NA,NA,NA
"268","2019-02-15 11:50:14-02","IPA","IPA","65893","S","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Oliveira, M.; Grillo, A.A.; Grillo, A.A.","2003","12","16","Southern America","Brasil",NA,NA,"Árvore ca. 25m de altura; frutos maturos acastanhados. Ocasional.","IPA0065893","1494","Alagoas","Plantae",NA,NA,"L.","Oliveira, M.","Alto Guzerá, interior da mata, margem da trilha.",NA,"Ibateguara","-35.9393997192383","-8.97249984741211",NA,NA,"16798","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2019-02-15 11:50:14-02","IPA","IPA","89182","S","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Lima, J.L.","2013","12","10","Southern America","Brasil",NA,NA,"Árvore alta com frutos marrons visguentos.","IPA0089182","06","Paraíba","Plantae",NA,NA,"L.","Rita Pereira","Campus da UFCG",NA,"Campina Grande","-35.8810997009277","-7.23055982589722",NA,NA,"41577","auto","2014","05","06",NA,NA,NA,NA,NA,NA,NA
"270","2019-02-15 11:50:14-02","IPA","IPA","76850","S","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Tavares, S.","1961","09","14","Southern America","Brasil",NA,NA,"Árvore ca. 8m de altura, 30cm. de diâmetro na base. Flores numerosas, alvas sem perfume.","IPA0076850","810","Pernambuco","Plantae",NA,NA,"L.","Smith, L.B.",NA,NA,"Igarassu","-34.9063987731934","-7.83416986465454",NA,NA,"24709","auto","1963","02",NA,NA,NA,NA,NA,NA,NA,NA
"271","2019-02-15 11:50:14-02","IPA","IPA","48718","S","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Lima, V.C.; Gallindo, F.; Gallindo, F.","1986","04","15","Southern America","Brasil",NA,NA,"Árvore ca 7m de altura. Flores amarelo-esverdeado (botões).","IPA0048718","194","Pernambuco","Plantae",NA,NA,"L.","Rita Pereira","Estrada Triunfo - Serra Talhada. Carrasco. Solo argiloso bem drenado.",NA,"Triunfo","-38.1016998291016","-7.83805990219116",NA,NA,"14606","auto","1992","04","15",NA,NA,NA,NA,NA,NA,NA
"272","2019-02-15 11:50:14-02","IPA","IPA","14199","S","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Pontual, I.","1966","11","06","Southern America","Brasil",NA,NA,"Planta ca. 10-20 m de altura. Fruto ainda verde.","IPA0014199","285","Alagoas","Plantae",NA,NA,"L.","Andrade-Lima","Margem da estrada.",NA,"Ibateguara","-35.9393997192383","-8.97249984741211",NA,NA,"16798","auto","1973","01","09",NA,NA,NA,NA,NA,NA,NA
